city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_159,0.771,Male,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,,3,48,0
city_74,0.917,Male,No relevent experience,no_enrollment,Masters,STEM,4,,,4,38,0
city_57,0.949,Male,No relevent experience,,High School,STEM,19,50-99,,4,12,1
city_21,0.486,Female,Has relevent experience,Part time course,High School,STEM,3,,Pvt Ltd,never,30,1
city_104,0.45,,Has relevent experience,,Masters,STEM,6,<10,,2,42,0
city_90,0.852,,Has relevent experience,Full time course,High School,,1,<10,Pvt Ltd,1,14,0
city_102,0.947,Female,Has relevent experience,,Graduate,,14,10/49,,1,270,0
city_77,0.708,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,,1,34,0
city_103,0.94,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,3,8,0
city_41,0.45,Other,No relevent experience,Full time course,Graduate,STEM,13,100-500,Pvt Ltd,2,14,0
city_21,0.591,Male,Has relevent experience,Full time course,Graduate,STEM,16,,Funded Startup,1,84,0
city_103,0.914,,No relevent experience,no_enrollment,Masters,,2,500-999,Pvt Ltd,1,3,<NA>
city_103,0.949,Male,Has relevent experience,no_enrollment,Masters,,8,,Pvt Ltd,2,17,0
city_136,0.816,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,never,35,0
city_103,0.949,Male,No relevent experience,Full time course,Primary School,STEM,11,50-99,Pvt Ltd,1,29,1
city_114,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,never,44,0
city_21,0.505,Male,Has relevent experience,no_enrollment,Masters,STEM,20,1000-4999,,>4,32,0
city_21,0.717,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,never,156,1
city_16,0.87,Male,Has relevent experience,no_enrollment,High School,STEM,>20,100-500,Pvt Ltd,>4,4,1
city_72,0.466,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,>4,104,1
city_103,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,Pvt Ltd,1,55,0
city_103,0.72,,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,27,0
city_103,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,,never,115,1
city_99,0.826,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,1,33,1
city_21,0.848,,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,251,<NA>
city_16,0.922,,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,1,54,1
city_19,0.906,Female,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,4,44,<NA>
city_21,0.949,,Has relevent experience,no_enrollment,Graduate,,>20,,,>4,126,1
city_136,0.839,,Has relevent experience,Full time course,High School,STEM,6,1000-4999,Pvt Ltd,2,4,0
city_23,0.448,Male,Has relevent experience,no_enrollment,High School,STEM,7,,,2,105,0
city_103,0.693,Male,Has relevent experience,no_enrollment,Masters,STEM,9,,Funded Startup,2,45,0
city_28,0.949,Male,No relevent experience,no_enrollment,Phd,STEM,10,,,2,86,0
city_136,0.935,Male,No relevent experience,no_enrollment,High School,STEM,6,,,1,16,1
city_103,0.948,Female,Has relevent experience,no_enrollment,High School,,3,,,1,39,0
city_104,0.874,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,150,<NA>
city_16,0.495,,Has relevent experience,no_enrollment,Phd,Other,4,1000-4999,,1,5,0
city_21,0.886,,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,2,104,0
city_21,0.911,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,2,63,0
city_77,0.467,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,2,26,1
city_40,0.949,Male,No relevent experience,no_enrollment,,STEM,>20,10000+,Pvt Ltd,1,98,0
city_103,0.926,,No relevent experience,no_enrollment,Graduate,,14,,Pvt Ltd,2,51,0
city_16,0.478,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,73,<NA>
city_18,0.948,Male,No relevent experience,Full time course,Masters,STEM,5,50-99,,2,10,1
city_67,0.938,Male,Has relevent experience,no_enrollment,Graduate,,3,,Pvt Ltd,1,336,0
city_21,0.756,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,1,42,1
city_41,0.949,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,Pvt Ltd,1,24,0
city_101,0.859,Male,Has relevent experience,Part time course,Graduate,STEM,>20,,Pvt Ltd,1,15,0
city_21,0.628,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,2,97,0
city_103,0.863,Male,Has relevent experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,2,23,1
city_114,0.949,Male,No relevent experience,no_enrollment,Graduate,STEM,10,50-99,,1,21,0
city_128,0.501,,Has relevent experience,no_enrollment,Graduate,STEM,4,,Pvt Ltd,1,27,0
city_46,0.948,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,1,80,0
city_16,0.898,Male,Has relevent experience,no_enrollment,Graduate,Other,16,500-999,Pvt Ltd,1,14,1
city_57,0.818,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,30,0
city_103,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,Pvt Ltd,1,51,0
city_57,0.891,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Pvt Ltd,1,43,0
city_160,0.944,,No relevent experience,Part time course,Graduate,,2,,,,52,0
city_103,0.879,Male,Has relevent experience,no_enrollment,High School,STEM,1,100-500,NGO,2,162,1
city_144,0.911,Male,No relevent experience,no_enrollment,High School,STEM,7,10000+,,2,3,<NA>
city_103,0.898,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Early Stage Startup,>4,28,0
city_36,0.929,,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,2,176,0
city_50,0.949,,No relevent experience,no_enrollment,High School,STEM,9,<10,Public Sector,never,5,0
city_160,0.947,,Has relevent experience,Full time course,Graduate,,6,50-99,,>4,59,0
