,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
73,reason_23,month_2,day_6,season_2,118,31,11,38,246.899,92,0,education_1,son_2,0,1,pet_0,75,172,24,24
74,reason_23,month_4,day_2,season_2,230,23,20,38,236.075,96,0,education_1,son_2,1,0,pet_0,78,196,24,4
75,reason_19,month_1,day_2,season_2,185,28,13,27,225.448,91,0,education_1,son_1,0,0,pet_0,69,167,30,1
76,reason_0,month_10,day_4,season_3,234,12,11,27,228.81,96,0,education_1,son_0,1,0,pet_1,88,174,30,4
77,reason_23,month_12,day_3,season_4,226,26,5,38,328.145,94,0,education_1,son_0,0,0,pet_2,85,169,29,4
78,reason_26,month_1,day_6,season_4,137,29,18,27,205.917,92,0,education_1,son_0,0,0,pet_0,85,172,26,6
79,reason_14,month_11,day_3,season_2,263,6,11,48,238.38,97,0,education_1,son_2,1,0,pet_2,86,171,26,5
80,reason_27,month_2,day_2,season_3,237,49,16,42,288.887,92,0,education_1,son_1,1,0,pet_0,56,176,25,0
81,reason_23,month_9,day_3,season_4,252,25,11,32,242.281,97,0,education_1,son_1,0,0,pet_0,83,173,30,0
82,reason_13,month_12,day_2,season_4,163,19,10,41,218.486,97,0,education_1,son_0,0,0,pet_0,64,173,29,7
83,reason_14,month_2,day_5,season_3,204,11,11,40,292.09,91,0,education_1,son_0,1,0,pet_1,103,167,25,2
84,reason_6,month_5,day_4,season_3,271,26,14,38,356.591,86,0,education_1,son_2,1,0,pet_0,89,174,19,3
85,reason_13,month_4,day_4,season_3,175,26,17,28,267.324,93,0,education_1,son_2,1,0,pet_0,86,175,27,0
86,reason_23,month_3,day_2,season_2,118,20,17,36,235.824,97,0,education_3,son_3,0,0,pet_1,90,172,23,6
87,reason_14,month_1,day_6,season_2,118,52,9,30,258.981,90,1,education_1,son_1,1,0,pet_0,84,175,25,0
88,reason_0,month_4,day_2,season_1,234,11,17,28,336.61,91,0,education_1,son_0,0,0,pet_0,95,171,25,3
89,reason_28,month_9,day_3,season_1,287,26,8,38,275.867,96,0,education_1,son_1,1,0,pet_0,108,174,25,7
90,reason_0,month_12,day_2,season_4,118,10,4,36,249.581,95,1,education_1,son_2,0,0,pet_4,70,174,28,10
91,reason_23,month_2,day_4,season_4,169,37,13,27,238.812,98,0,education_1,son_2,1,1,pet_0,83,171,23,28
92,reason_23,month_7,day_2,season_2,188,20,17,37,278.062,96,0,education_1,son_1,0,0,pet_0,59,175,38,37
93,reason_14,month_8,day_5,season_4,221,26,16,40,253.46,92,0,education_1,son_2,0,0,pet_0,76,171,37,0
94,reason_11,month_7,day_6,season_4,388,16,19,28,293.712,90,0,education_1,son_1,0,0,pet_0,86,173,33,5
95,reason_27,month_10,day_2,season_3,160,11,18,39,288.394,96,0,education_1,son_1,0,0,pet_0,60,171,22,3
96,reason_28,month_7,day_2,season_2,171,18,10,34,217.769,92,0,education_1,son_2,0,1,pet_2,67,175,27,10
97,reason_28,month_2,day_4,season_4,207,27,17,37,217.012,92,0,education_2,son_2,1,0,pet_0,106,173,29,0
98,reason_22,month_8,day_2,season_4,157,18,19,52,205.917,89,0,education_1,son_2,0,0,pet_0,86,173,26,6
99,reason_28,month_1,day_6,season_1,204,29,19,39,315.779,86,0,education_1,son_0,0,0,pet_0,84,172,30,45
100,reason_25,month_2,day_3,season_1,255,52,11,42,261.395,97,0,education_1,son_2,1,0,pet_1,72,172,29,3
101,reason_23,month_8,day_2,season_4,233,16,14,27,223.568,95,0,education_1,son_0,1,0,pet_0,89,169,24,4
102,reason_22,month_7,day_4,season_3,189,30,10,33,210.814,90,1,education_1,son_3,1,0,pet_0,87,172,22,3
103,reason_0,month_2,day_3,season_2,261,19,10,28,249.531,93,0,education_1,son_2,0,0,pet_1,92,174,24,5
104,reason_25,month_3,day_6,season_1,221,19,10,40,233.894,92,0,education_1,son_0,0,1,pet_2,86,174,25,3
105,reason_27,month_1,day_4,season_1,239,27,11,31,253.29,94,0,education_1,son_1,0,0,pet_1,67,175,31,0
106,reason_0,month_7,day_3,season_2,170,21,10,37,258.742,91,0,education_1,son_1,1,0,pet_0,60,172,29,1
107,reason_19,month_2,day_4,season_2,159,23,17,35,265.204,81,0,education_1,son_2,0,0,pet_2,90,173,24,2
108,reason_28,month_1,day_4,season_2,167,20,15,27,208.474,96,1,education_1,son_2,1,0,pet_0,87,173,24,0
109,reason_13,month_8,day_3,season_4,207,26,19,31,205.917,92,0,education_1,son_3,1,0,pet_0,86,173,31,4
110,reason_0,month_10,day_6,season_1,232,26,17,31,260.368,86,0,education_1,son_1,1,0,pet_0,92,174,31,5
111,reason_13,month_2,day_2,season_1,240,25,11,27,205.917,90,0,education_2,son_0,0,0,pet_1,91,171,23,9
112,reason_27,month_3,day_2,season_2,173,52,17,27,229.88,92,0,education_3,son_4,1,0,pet_0,64,168,34,0
113,reason_28,month_11,day_5,season_2,170,19,16,31,214.686,97,0,education_3,son_2,0,0,pet_0,64,168,30,40
114,reason_8,month_4,day_2,season_2,318,15,14,35,302.764,81,0,education_1,son_2,1,0,pet_0,89,175,23,5
115,reason_6,month_7,day_4,season_4,168,12,16,36,262.947,96,0,education_1,son_1,1,0,pet_5,107,168,32,4
116,reason_25,month_4,day_3,season_3,223,13,20,48,205.917,91,0,education_1,son_1,1,0,pet_0,90,173,25,11
117,reason_4,month_5,day_3,season_3,246,28,19,42,313.148,99,1,education_1,son_0,1,0,pet_4,68,174,32,8
118,reason_18,month_3,day_2,season_3,179,19,11,27,260.605,94,1,education_1,son_0,0,0,pet_0,75,173,19,6
119,reason_23,month_11,day_2,season_3,118,15,18,34,205.917,90,0,education_1,son_2,0,0,pet_0,73,175,21,8
120,reason_25,month_10,day_6,season_1,184,52,9,31,205.917,90,0,education_1,son_2,0,0,pet_0,82,176,26,33
121,reason_27,month_10,day_2,season_4,118,22,16,34,217.651,94,0,education_3,son_1,1,0,pet_0,79,173,24,4
122,reason_23,month_2,day_4,season_3,319,52,12,46,288.183,90,0,education_1,son_2,1,0,pet_1,67,175,19,28
123,reason_21,month_10,day_5,season_2,118,23,8,37,319.861,81,0,education_1,son_0,0,0,pet_2,90,187,23,0
124,reason_19,month_3,day_2,season_3,256,25,16,37,237.39,89,0,education_1,son_2,0,0,pet_0,101,176,28,7
125,reason_28,month_3,day_3,season_4,225,29,17,35,325.762,95,0,education_1,son_1,1,0,pet_0,74,169,29,4
126,reason_27,month_10,day_6,season_2,234,28,15,31,268.59,93,0,education_1,son_1,0,0,pet_0,92,173,22,2
127,reason_14,month_11,day_3,season_1,261,52,17,36,257.734,90,1,education_1,son_1,1,0,pet_0,90,173,22,0
128,reason_27,month_7,day_5,season_2,118,26,6,27,286.025,92,0,education_2,son_0,1,0,pet_1,63,175,26,1
129,reason_0,month_10,day_3,season_1,286,31,16,38,317.448,90,0,education_1,son_1,0,0,pet_4,86,174,25,0
130,reason_23,month_11,day_2,season_4,202,28,4,36,229.953,92,0,education_2,son_1,0,1,pet_0,56,174,29,3
131,reason_13,month_3,day_6,season_1,243,22,13,35,230.238,96,0,education_1,son_2,0,0,pet_1,83,173,35,2
132,reason_25,month_1,day_5,season_2,227,9,18,35,320.431,98,0,education_1,son_4,1,0,pet_0,86,175,31,2
133,reason_7,month_7,day_6,season_2,168,52,17,35,252.099,83,0,education_1,son_1,1,0,pet_0,59,175,21,3
134,reason_18,month_1,day_2,season_4,225,52,13,27,238.606,99,0,education_1,son_0,1,0,pet_1,65,174,29,0
135,reason_26,month_5,day_3,season_4,154,30,12,35,220.603,81,0,education_1,son_2,1,0,pet_0,107,173,29,7
136,reason_13,month_7,day_3,season_3,247,29,14,38,283.356,91,0,education_1,son_2,1,0,pet_4,83,174,22,2
137,reason_11,month_9,day_6,season_4,151,52,16,27,277.289,100,0,education_1,son_1,1,1,pet_0,89,174,35,1
138,reason_23,month_12,day_3,season_4,173,52,18,27,223.041,98,0,education_1,son_2,1,1,pet_0,85,172,25,5
139,reason_26,month_10,day_5,season_1,226,28,14,33,272.265,98,0,education_2,son_0,0,0,pet_0,85,173,20,2
140,reason_3,month_1,day_5,season_4,133,29,10,40,230.227,93,0,education_1,son_1,1,0,pet_0,90,172,26,23
141,reason_13,month_5,day_5,season_3,295,16,18,40,205.917,95,0,education_1,son_2,1,0,pet_1,91,174,29,4
142,reason_11,month_1,day_3,season_2,124,29,19,29,222.851,97,0,education_1,son_1,0,0,pet_0,94,169,30,4
143,reason_0,month_9,day_6,season_2,184,30,15,33,237.014,88,0,education_1,son_0,1,0,pet_0,97,174,23,1
144,reason_13,month_3,day_3,season_2,251,28,8,27,214.209,95,0,education_1,son_1,1,0,pet_0,69,174,23,4
145,reason_22,month_10,day_5,season_2,312,49,2,36,305.984,94,0,education_1,son_2,1,0,pet_0,93,167,27,45
146,reason_0,month_3,day_4,season_3,251,23,19,38,253.933,85,0,education_1,son_2,0,1,pet_2,63,175,24,2
147,reason_25,month_11,day_5,season_3,118,18,11,33,252.677,90,1,education_1,son_2,0,0,pet_1,91,175,23,99
148,reason_11,month_6,day_2,season_2,249,26,17,36,214.733,91,0,education_1,son_4,1,0,pet_8,88,168,22,9
149,reason_10,month_6,day_4,season_4,236,31,10,45,248.778,97,0,education_1,son_0,0,0,pet_0,88,173,30,3
150,reason_11,month_4,day_4,season_3,241,31,9,58,329.612,90,0,education_1,son_2,1,0,pet_2,90,174,28,3
151,reason_7,month_10,day_4,season_2,118,38,8,27,340.481,98,0,education_1,son_1,0,0,pet_0,86,170,31,5
152,reason_27,month_7,day_2,season_2,222,46,19,38,226.406,97,0,education_3,son_1,1,0,pet_1,74,175,26,4
153,reason_23,month_4,day_2,season_1,118,8,1,43,274.44,96,0,education_1,son_0,0,0,pet_4,88,176,28,3
154,reason_23,month_7,day_3,season_2,118,29,16,34,242.34,88,0,education_1,son_2,0,1,pet_1,100,173,25,9
155,reason_23,month_11,day_6,season_4,118,24,18,29,220.496,92,0,education_1,son_1,1,1,pet_0,103,175,22,4
156,reason_10,month_11,day_5,season_1,180,29,2,34,206.95,94,0,education_1,son_0,1,0,pet_2,108,174,22,40
157,reason_28,month_2,day_2,season_1,190,33,13,33,243.517,92,0,education_1,son_2,1,0,pet_0,83,173,24,0
158,reason_23,month_8,day_4,season_2,184,52,15,37,234.931,95,0,education_1,son_1,1,0,pet_0,89,176,23,54
159,reason_0,month_8,day_4,season_1,186,21,12,48,205.917,90,0,education_1,son_2,1,0,pet_0,88,171,26,3
160,reason_27,month_7,day_4,season_2,220,21,12,43,247.38,97,0,education_2,son_2,0,0,pet_0,84,173,27,8
161,reason_13,month_8,day_3,season_3,118,30,16,35,288.748,85,1,education_1,son_1,1,0,pet_2,89,173,24,34
162,reason_13,month_10,day_3,season_2,173,31,10,36,277.345,95,0,education_1,son_0,0,0,pet_0,86,172,26,36
163,reason_0,month_12,day_4,season_1,234,24,17,27,313.088,96,0,education_2,son_1,0,0,pet_4,83,170,23,0
164,reason_26,month_12,day_2,season_1,232,9,10,36,205.917,82,0,education_1,son_1,1,0,pet_8,101,175,24,1
165,reason_28,month_5,day_6,season_2,118,50,13,40,205.917,92,0,education_1,son_2,0,0,pet_0,102,176,27,8
166,reason_10,month_7,day_3,season_1,172,20,5,29,244.138,96,0,education_1,son_0,0,0,pet_1,75,175,28,1
167,reason_7,month_5,day_5,season_3,178,13,13,27,247.142,95,0,education_1,son_2,0,1,pet_2,89,171,26,32
168,reason_23,month_5,day_2,season_3,236,14,11,49,257.035,99,0,education_3,son_2,0,0,pet_0,69,176,27,6
169,reason_23,month_4,day_4,season_1,163,30,15,40,287.104,90,0,education_1,son_0,0,0,pet_0,75,175,20,2
170,reason_28,month_8,day_4,season_2,204,27,2,29,277.434,88,0,education_1,son_0,0,0,pet_0,87,174,23,3
171,reason_23,month_5,day_2,season_2,271,29,11,35,246.561,97,0,education_1,son_1,1,0,pet_0,81,175,23,10
172,reason_13,month_9,day_3,season_4,293,28,2,31,244.182,93,0,education_3,son_2,1,0,pet_1,73,173,25,9
173,reason_23,month_2,day_6,season_1,209,25,12,27,247.313,96,0,education_1,son_0,1,0,pet_2,85,173,27,0
174,reason_18,month_3,day_5,season_4,251,52,18,34,291.454,90,0,education_1,son_1,0,0,pet_2,89,173,29,23
175,reason_18,month_7,day_3,season_4,123,31,2,35,233.758,90,0,education_2,son_2,1,1,pet_0,81,175,23,4
176,reason_8,month_3,day_4,season_1,226,29,8,34,256.483,95,0,education_1,son_0,1,0,pet_1,77,173,31,15
177,reason_21,month_5,day_2,season_3,215,25,18,28,250.384,89,0,education_2,son_4,0,0,pet_1,72,174,23,4
178,reason_26,month_9,day_2,season_2,252,42,10,28,226.088,93,0,education_1,son_0,0,0,pet_0,89,185,24,4
179,reason_9,month_8,day_2,season_2,349,52,8,34,240.894,98,0,education_1,son_0,1,0,pet_4,88,175,27,4
180,reason_23,month_7,day_5,season_1,249,42,19,39,277.253,92,0,education_2,son_4,1,0,pet_0,108,174,29,6
181,reason_13,month_12,day_4,season_3,136,41,9,36,270.358,93,0,education_2,son_0,0,0,pet_0,104,174,30,1
182,reason_27,month_2,day_3,season_1,203,26,6,31,289.686,97,0,education_2,son_2,1,0,pet_0,106,171,24,33
183,reason_13,month_2,day_3,season_2,344,30,15,35,205.917,95,0,education_1,son_1,0,0,pet_0,70,172,31,0
184,reason_27,month_6,day_6,season_2,178,14,5,39,221.604,90,0,education_1,son_1,0,0,pet_0,86,175,26,2
185,reason_19,month_7,day_5,season_2,122,47,10,27,253.531,90,1,education_4,son_2,0,0,pet_1,88,175,27,4
186,reason_12,month_3,day_2,season_3,118,25,8,27,205.917,97,0,education_1,son_2,1,0,pet_4,87,174,25,41
187,reason_23,month_2,day_4,season_4,136,44,8,43,243.645,81,0,education_1,son_2,1,0,pet_4,84,175,22,7
188,reason_13,month_7,day_6,season_1,225,11,11,27,248.352,89,0,education_1,son_0,0,0,pet_0,89,173,27,5
189,reason_23,month_3,day_6,season_3,186,34,17,38,270.227,92,0,education_1,son_2,0,0,pet_0,85,176,25,2
190,reason_27,month_6,day_6,season_2,262,19,15,37,238.913,96,0,education_1,son_1,0,0,pet_0,89,173,22,2
191,reason_28,month_12,day_3,season_2,178,20,16,40,263.759,90,0,education_2,son_0,0,0,pet_0,90,174,25,3
192,reason_26,month_7,day_5,season_1,230,30,17,27,233.857,94,0,education_1,son_0,1,0,pet_1,64,173,27,0
193,reason_25,month_7,day_6,season_4,118,28,17,37,209.766,92,1,education_1,son_1,0,0,pet_0,67,196,26,0
194,reason_12,month_8,day_3,season_3,226,25,15,40,225.549,97,0,education_1,son_1,0,0,pet_0,108,174,33,1
195,reason_23,month_11,day_4,season_3,137,10,14,30,275.013,96,1,education_1,son_1,0,0,pet_2,74,196,20,9
196,reason_23,month_5,day_4,season_4,227,52,8,51,224.473,95,0,education_1,son_3,1,0,pet_0,90,184,26,1
197,reason_28,month_5,day_2,season_2,360,29,10,43,270.049,95,1,education_3,son_2,0,1,pet_1,92,172,23,3
198,reason_23,month_3,day_5,season_3,133,52,18,37,205.917,94,0,education_1,son_0,0,0,pet_0,87,173,23,2
199,reason_13,month_3,day_5,season_2,338,24,5,50,206.165,86,0,education_1,son_0,0,0,pet_1,93,171,26,6
200,reason_23,month_7,day_6,season_2,118,46,15,38,292.918,97,0,education_1,son_2,0,0,pet_0,88,172,24,4
201,reason_26,month_7,day_2,season_4,169,34,12,30,294.874,95,0,education_1,son_2,1,1,pet_0,87,171,31,10
202,reason_23,month_5,day_4,season_3,245,30,14,34,231.938,93,0,education_1,son_2,1,0,pet_0,70,170,22,5
203,reason_28,month_1,day_3,season_4,118,19,9,37,205.917,90,0,education_1,son_1,1,0,pet_0,69,171,32,1
204,reason_23,month_7,day_4,season_1,118,31,5,32,273.045,91,0,education_1,son_0,1,0,pet_0,108,173,19,6
205,reason_22,month_6,day_5,season_4,293,47,1,32,377.423,91,0,education_2,son_1,0,0,pet_0,56,173,24,5
206,reason_0,month_8,day_4,season_1,118,52,14,31,216.726,91,0,education_1,son_0,1,0,pet_1,107,173,29,0
207,reason_13,month_6,day_3,season_2,118,39,13,35,297.674,95,0,education_1,son_2,1,0,pet_0,70,174,25,1
208,reason_23,month_4,day_4,season_3,118,10,17,27,207.896,92,0,education_4,son_0,0,0,pet_1,71,191,25,3
209,reason_23,month_3,day_6,season_3,175,5,20,38,221.778,97,0,education_1,son_2,0,0,pet_2,90,173,23,3
210,reason_18,month_5,day_3,season_1,167,52,13,29,291.45,97,0,education_1,son_1,1,0,pet_0,78,171,28,9
211,reason_11,month_5,day_6,season_3,172,26,9,30,205.917,95,0,education_2,son_2,0,0,pet_2,68,170,24,8
212,reason_23,month_2,day_2,season_2,388,46,1,27,254.268,90,0,education_1,son_0,1,0,pet_0,93,174,23,34
213,reason_23,month_1,day_3,season_3,118,26,11,30,269.019,91,0,education_1,son_1,0,0,pet_2,87,174,20,8
214,reason_27,month_7,day_3,season_2,219,52,19,37,283.594,90,0,education_1,son_2,1,0,pet_1,84,174,30,1
215,reason_27,month_5,day_5,season_2,224,19,10,36,223.396,95,0,education_1,son_0,0,0,pet_0,63,172,22,39
216,reason_25,month_8,day_2,season_1,176,52,10,35,247.148,97,0,education_1,son_2,0,0,pet_1,72,170,24,26
217,reason_11,month_12,day_5,season_2,167,26,9,29,277.587,91,1,education_1,son_2,1,0,pet_2,91,186,24,20
218,reason_13,month_6,day_6,season_1,309,29,17,27,205.917,96,0,education_2,son_0,0,0,pet_0,92,170,23,3
219,reason_14,month_11,day_3,season_3,247,28,3,40,216.252,94,0,education_1,son_2,0,0,pet_0,89,170,24,46
220,reason_25,month_0,day_6,season_1,118,52,10,27,238.813,92,0,education_1,son_1,0,0,pet_0,91,173,27,1
221,reason_23,month_1,day_3,season_4,118,27,11,43,288.294,96,0,education_1,son_0,0,0,pet_1,69,189,25,4
222,reason_14,month_12,day_4,season_4,251,24,15,29,258.203,93,0,education_1,son_1,0,0,pet_0,81,173,22,3
223,reason_14,month_1,day_3,season_4,171,27,13,27,266.438,92,1,education_1,son_4,0,0,pet_0,99,182,35,41
224,reason_21,month_11,day_5,season_1,118,21,18,35,299.968,93,0,education_1,son_0,1,0,pet_1,73,174,28,3
225,reason_23,month_11,day_6,season_2,260,24,18,28,278.134,92,1,education_1,son_2,1,0,pet_1,73,174,23,0
226,reason_23,month_3,day_6,season_4,168,10,17,36,257.7,96,1,education_1,son_2,1,0,pet_1,84,173,27,1
227,reason_0,month_2,day_2,season_3,238,22,20,39,311.085,91,0,education_2,son_0,0,0,pet_0,92,171,31,10
228,reason_27,month_1,day_2,season_3,172,19,8,27,229.095,99,1,education_1,son_1,1,1,pet_0,84,169,22,0
