Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
39,29,No,Travel_Rarely,1138,Sales,20,5,Human Resources,1,1,Female,84,1,1,Sales Executive,4,Married,3479,6863,0,Y,Yes,14,3,3,80,1,4,5,4,3,2,1,2
40,27,No,Travel_Frequently,550,Research & Development,3,5,Medical,1,3,Male,48,4,1,Research Scientist,4,Single,3227,13908,1,Y,No,16,3,4,80,0,8,4,3,6,3,1,2
41,39,Yes,Travel_Rarely,1325,Human Resources,8,4,Human Resources,1,2,Male,45,3,2,Sales Executive,2,Married,5697,4522,2,Y,Yes,15,3,2,80,0,13,2,3,4,2,0,1
42,43,No,Travel_Rarely,314,Human Resources,5,5,Marketing,1,4,Male,64,3,2,Sales Executive,4,Single,6292,9126,4,Y,No,12,3,3,80,0,13,3,4,5,2,1,4
43,50,No,Travel_Rarely,1182,Human Resources,21,4,Life Sciences,1,3,Female,34,3,3,Research Director,1,Single,11899,21118,2,Y,No,14,3,1,80,0,18,2,2,3,2,2,2
44,43,Yes,Travel_Frequently,1082,Research & Development,3,5,Human Resources,1,3,Female,48,3,1,Laboratory Technician,4,Divorced,2742,14351,0,Y,Yes,14,3,3,80,1,9,1,2,7,4,1,4
45,35,No,Travel_Rarely,548,Research & Development,4,5,Human Resources,1,4,Male,65,2,1,Laboratory Technician,3,Married,2490,17273,6,Y,No,15,3,2,80,0,5,0,3,3,1,1,2
46,22,No,Non-Travel,1092,Research & Development,10,5,Medical,1,2,Male,63,3,1,Research Scientist,3,Single,1867,21098,1,Y,No,14,3,1,80,0,1,3,2,1,0,0,0
47,28,No,Travel_Frequently,843,Research & Development,9,3,Human Resources,1,2,Male,73,3,1,Laboratory Technician,2,Divorced,2427,6725,0,Y,No,21,4,3,80,1,4,3,3,3,2,1,2
48,29,No,Non-Travel,1125,Research & Development,9,5,Human Resources,1,4,Male,78,3,1,Research Scientist,2,Married,2236,14098,1,Y,No,15,3,2,80,2,8,2,3,8,6,0,7
49,30,No,Travel_Rarely,317,Sales,2,5,Human Resources,1,2,Male,48,3,1,Sales Representative,2,Married,2655,5235,1,Y,No,15,3,4,80,1,2,2,3,2,1,2,1
50,49,No,Travel_Rarely,879,Human Resources,9,5,Human Resources,1,3,Female,67,2,4,Research Director,3,Married,17317,19596,9,Y,No,13,3,1,80,1,27,2,3,5,4,0,3
51,43,No,Travel_Rarely,910,Human Resources,23,5,Human Resources,1,3,Male,68,3,4,Healthcare Representative,3,Divorced,14029,22048,1,Y,Yes,12,3,3,80,1,27,2,4,23,7,9,10
52,33,Yes,Travel_Rarely,580,Sales,3,5,Human Resources,1,1,Male,62,2,1,Sales Executive,4,Divorced,2771,12137,0,Y,No,12,3,4,80,1,5,1,4,1,1,0,0
53,45,No,Travel_Rarely,1315,Research & Development,9,3,Human Resources,1,3,Male,74,2,1,Research Scientist,2,Married,2690,13841,5,Y,Yes,15,3,4,80,1,13,2,2,9,8,1,7
54,35,No,Travel_Rarely,666,Human Resources,9,4,Human Resources,1,1,Female,54,3,3,Research Director,1,Divorced,13032,23545,1,Y,No,21,4,3,80,1,16,3,3,12,8,0,9
55,31,No,Travel_Rarely,534,Research & Development,9,5,Human Resources,1,3,Male,94,2,1,Laboratory Technician,3,Married,3424,11155,0,Y,No,13,3,1,80,2,5,2,2,5,3,1,2
56,41,No,Travel_Rarely,253,Human Resources,7,5,Human Resources,1,2,Female,53,3,3,Manufacturing Director,2,Married,7854,19392,4,Y,No,17,3,1,80,1,10,2,4,5,4,1,2
57,32,Yes,Travel_Frequently,665,Human Resources,2,5,Medical,1,3,Male,43,3,2,Sales Representative,4,Single,3524,21909,1,Y,Yes,12,3,3,80,0,8,2,3,6,3,1,3
58,36,No,Travel_Rarely,423,Sales,7,5,Human Resources,1,1,Female,57,2,1,Sales Executive,3,Divorced,3819,4409,3,Y,No,12,3,2,80,1,14,3,3,11,7,6,8
59,38,No,Travel_Rarely,1163,Research & Development,2,5,Human Resources,1,4,Female,77,3,2,Manufacturing Director,2,Married,5202,15595,3,Y,No,14,3,4,80,2,10,2,3,3,2,1,2
60,34,No,Travel_Frequently,885,Human Resources,1,5,Human Resources,1,4,Female,41,3,2,Sales Executive,3,Divorced,5293,15045,0,Y,No,12,3,3,80,0,6,3,3,5,3,0,2
61,43,No,Non-Travel,324,Research & Development,16,5,Human Resources,1,3,Female,76,3,2,Manufacturing Director,4,Divorced,5745,6770,4,Y,Yes,15,3,3,80,2,10,2,1,3,2,2,2
62,29,No,Travel_Rarely,452,Research & Development,20,5,Human Resources,1,3,Male,43,2,2,Manufacturing Director,4,Divorced,6022,9738,2,Y,Yes,22,4,3,80,2,9,2,3,6,3,0,1
63,33,No,Travel_Rarely,1092,Human Resources,10,5,Human Resources,1,3,Male,42,3,3,Research Scientist,3,Divorced,7818,18971,1,Y,No,12,3,4,80,1,8,3,3,6,3,1,2
64,34,No,Non-Travel,1000,Research & Development,1,5,Human Resources,1,4,Male,87,3,1,Research Scientist,3,Divorced,2490,19165,1,Y,No,14,3,4,80,1,3,2,3,3,2,0,2
65,31,No,Travel_Rarely,953,Human Resources,2,5,Life Sciences,1,1,Female,64,3,2,Sales Executive,3,Single,5369,23059,1,Y,No,17,3,2,80,0,10,3,3,9,7,0,7
66,40,No,Travel_Rarely,893,Research & Development,9,5,Human Resources,1,4,Male,76,3,2,Healthcare Representative,3,Divorced,5184,16615,7,Y,No,12,3,1,80,1,12,3,3,10,8,1,8
67,31,Yes,Travel_Rarely,1165,Research & Development,9,5,Human Resources,1,3,Female,71,4,1,Sales Executive,4,Married,3486,17176,0,Y,No,17,3,4,80,1,6,3,2,2,0,1,1
68,30,No,Travel_Rarely,1189,Research & Development,7,2,Human Resources,1,4,Male,92,3,1,Research Scientist,2,Divorced,2281,11640,1,Y,No,13,3,3,80,3,5,5,1,5,2,0,3
69,33,No,Travel_Rarely,1118,Research & Development,6,5,Medical,1,4,Female,53,2,1,Laboratory Technician,3,Single,3326,9291,0,Y,No,16,3,2,80,0,6,3,3,4,3,0,2
70,23,No,Travel_Rarely,826,Research & Development,5,5,Medical,1,3,Female,84,1,1,Laboratory Technician,3,Single,2637,24128,1,Y,No,13,3,1,80,0,3,2,3,3,2,0,2
71,31,No,Travel_Frequently,948,Research & Development,2,5,Life Sciences,1,1,Female,75,4,1,Research Scientist,3,Single,2726,8557,0,Y,Yes,21,4,1,80,0,5,0,3,4,2,1,3
72,28,Yes,Travel_Rarely,1440,Sales,8,4,Human Resources,1,1,Male,47,2,1,Sales Executive,1,Married,2640,21271,0,Y,No,16,3,3,80,1,5,2,3,3,2,0,1
73,31,No,Travel_Rarely,320,Human Resources,7,5,Human Resources,1,1,Male,44,2,2,Sales Executive,3,Divorced,6099,5389,2,Y,No,11,3,3,80,0,10,3,3,4,2,1,3
74,51,No,Travel_Rarely,920,Human Resources,20,2,Human Resources,1,2,Female,76,3,4,Sales Executive,1,Married,13545,12558,4,Y,No,12,3,1,80,1,27,2,3,4,2,1,2
75,44,No,Travel_Rarely,571,Human Resources,16,5,Human Resources,1,3,Female,73,3,2,Research Scientist,3,Married,4080,10688,1,Y,Yes,17,3,3,80,1,12,3,3,9,5,1,7
76,52,No,Travel_Rarely,1124,Human Resources,9,5,Human Resources,1,4,Female,81,1,3,Sales Executive,4,Married,10026,5365,7,Y,No,11,3,1,80,1,15,2,2,8,7,5,1
77,40,No,Travel_Rarely,563,Research & Development,3,5,Medical,1,4,Male,67,2,1,Research Scientist,4,Single,3273,21928,0,Y,No,14,3,4,80,0,5,5,3,3,2,1,1
78,32,Yes,Travel_Rarely,605,Human Resources,8,2,Human Resources,1,1,Male,59,2,1,Human Resources,2,Married,3257,15296,4,Y,Yes,13,3,3,80,3,6,2,3,3,2,1,2
79,41,No,Travel_Rarely,1110,Research & Development,14,4,Human Resources,1,3,Male,92,3,1,Research Scientist,1,Married,3039,24271,2,Y,Yes,14,3,4,80,1,8,1,2,5,2,1,3
80,43,No,Travel_Rarely,151,Human Resources,26,4,Medical,1,3,Male,67,2,2,Sales Executive,1,Single,5400,9069,4,Y,No,13,3,4,80,0,12,3,2,5,4,0,2
81,39,Yes,Travel_Rarely,661,Human Resources,11,5,Medical,1,4,Male,50,3,3,Healthcare Representative,4,Single,9235,5645,0,Y,Yes,17,3,1,80,0,10,2,2,10,8,8,5
82,31,No,Travel_Rarely,622,Research & Development,17,5,Human Resources,1,1,Male,40,3,1,Sales Representative,3,Married,3130,17227,3,Y,No,15,3,4,80,1,5,3,3,3,2,0,2
83,48,No,Travel_Rarely,510,Human Resources,14,5,Marketing,1,2,Male,50,3,3,Research Director,4,Single,13386,19928,7,Y,Yes,14,3,1,80,0,20,1,3,8,5,5,7
84,41,No,Non-Travel,1223,Research & Development,4,3,Human Resources,1,1,Female,59,3,1,Laboratory Technician,2,Divorced,3112,16724,4,Y,No,14,3,2,80,1,8,3,3,3,2,1,2
85,37,No,Travel_Rarely,1066,Human Resources,3,5,Human Resources,1,4,Female,41,3,3,Sales Executive,3,Married,7669,9593,1,Y,No,11,3,2,80,0,10,3,3,10,9,8,7
86,24,Yes,Travel_Rarely,1398,Research & Development,2,5,Human Resources,1,4,Male,54,2,1,Laboratory Technician,4,Married,2846,15806,1,Y,Yes,15,3,1,80,1,1,2,2,1,0,0,0
87,55,No,Travel_Rarely,1262,Research & Development,9,5,Human Resources,1,1,Male,91,3,1,Research Scientist,3,Married,2469,20205,8,Y,No,14,3,4,80,1,7,3,3,1,0,0,0
88,34,No,Travel_Rarely,511,Research & Development,3,5,Medical,1,1,Male,72,4,1,Laboratory Technician,4,Single,3154,18315,3,Y,No,13,3,4,80,0,5,3,3,2,1,0,1
89,35,No,Travel_Rarely,707,Human Resources,9,5,Human Resources,1,3,Female,41,2,2,Sales Executive,2,Married,5498,16789,4,Y,No,21,4,3,80,2,8,0,3,2,1,1,1
90,28,No,Travel_Rarely,295,Research & Development,4,5,Human Resources,1,4,Female,69,3,1,Research Scientist,4,Married,2355,7512,1,Y,No,12,3,3,80,1,1,3,3,1,0,0,0
91,41,No,Travel_Rarely,698,Human Resources,6,5,Other,1,3,Male,51,4,4,Research Scientist,3,Single,13155,19573,1,Y,No,21,4,4,80,0,23,3,3,22,10,3,9
92,34,No,Travel_Rarely,563,Research & Development,5,5,Human Resources,1,2,Male,67,3,1,Laboratory Technician,2,Married,3065,12726,2,Y,No,13,3,4,80,1,9,3,3,4,3,1,3
93,40,No,Travel_Rarely,1064,Human Resources,27,5,Human Resources,1,2,Female,88,3,3,Research Director,3,Married,13714,20254,3,Y,No,22,4,3,80,0,19,3,1,5,3,0,3
94,46,No,Travel_Rarely,736,Human Resources,3,5,Other,1,3,Male,53,2,4,Manager,4,Single,16896,12785,1,Y,No,16,3,1,80,0,24,5,3,24,8,6,4
95,37,No,Travel_Frequently,735,Research & Development,8,5,Human Resources,1,2,Male,74,3,1,Laboratory Technician,4,Married,2945,11377,7,Y,No,13,3,3,80,0,8,3,4,3,2,1,2
96,28,Yes,Travel_Rarely,652,Sales,23,5,Human Resources,1,2,Male,69,2,1,Sales Executive,4,Married,4055,17431,1,Y,Yes,17,3,1,80,1,9,2,2,10,1,0,8
97,51,No,Travel_Rarely,748,Human Resources,2,5,Medical,1,3,Male,78,2,5,Manager,4,Single,19249,19359,1,Y,Yes,12,3,3,80,0,33,2,3,31,7,0,9
98,45,No,Travel_Frequently,598,Human Resources,2,5,Human Resources,1,2,Male,80,3,5,Sales Executive,3,Married,17704,9448,9,Y,No,11,3,1,80,1,25,0,2,21,7,3,8
99,35,No,Travel_Frequently,563,Research & Development,10,5,Human Resources,1,3,Male,58,3,2,Healthcare Representative,3,Married,4924,19396,0,Y,No,14,3,1,80,3,14,4,3,12,8,6,9
100,29,No,Non-Travel,1148,Human Resources,14,5,Medical,1,1,Female,71,4,2,Sales Executive,2,Single,5999,16129,1,Y,Yes,21,4,2,80,0,8,2,3,8,7,5,7
101,31,No,Travel_Rarely,1124,Human Resources,7,3,Technical Degree,1,4,Male,87,3,2,Sales Executive,1,Single,6202,23220,7,Y,No,21,4,4,80,0,13,6,3,11,8,1,7
102,47,No,Travel_Rarely,1384,Research & Development,19,3,Human Resources,1,3,Male,70,2,1,Sales Executive,1,Married,3679,19741,1,Y,No,20,4,4,80,1,10,3,3,10,7,5,7
103,31,No,Travel_Frequently,382,Sales,10,5,Human Resources,1,2,Female,86,3,1,Sales Executive,2,Divorced,2737,23980,2,Y,No,13,3,4,80,1,5,2,2,3,2,1,2
104,42,No,Travel_Rarely,948,Research & Development,2,4,Human Resources,1,4,Female,74,1,1,Research Scientist,1,Married,3669,6028,0,Y,Yes,12,3,4,80,1,13,4,2,11,9,3,9
105,35,No,Travel_Rarely,1363,Human Resources,2,1,Human Resources,1,2,Male,36,3,1,Human Resources,1,Divorced,3124,5865,0,Y,No,13,3,4,80,1,9,3,3,8,3,5,7
106,43,No,Travel_Rarely,1311,Research & Development,26,3,Life Sciences,1,3,Male,56,3,1,Sales Executive,2,Single,3452,8672,0,Y,No,16,3,1,80,0,9,3,1,8,7,3,5
107,39,No,Travel_Rarely,664,Human Resources,14,5,Human Resources,1,1,Male,51,3,2,Healthcare Representative,3,Married,5097,12331,1,Y,No,12,3,2,80,0,10,2,2,12,16,1,4
108,45,Yes,Travel_Frequently,534,Human Resources,25,3,Life Sciences,1,2,Male,81,3,2,Sales Executive,1,Single,5586,22011,3,Y,No,16,3,4,80,0,12,2,3,1,0,0,0
109,35,No,Travel_Rarely,643,Human Resources,9,5,Human Resources,1,4,Male,76,1,2,Sales Executive,3,Divorced,5721,20211,9,Y,No,14,3,3,80,2,10,2,3,5,3,1,2
110,32,No,Travel_Rarely,1061,Research & Development,2,2,Human Resources,1,4,Male,78,2,2,Manufacturing Director,2,Divorced,5914,21856,9,Y,No,20,4,1,80,2,8,2,2,3,2,1,2
111,42,No,Travel_Rarely,486,Human Resources,3,5,Human Resources,1,1,Male,54,2,5,Manager,3,Married,19215,15685,2,Y,Yes,12,3,4,80,0,22,2,3,11,9,3,9
112,37,No,Travel_Rarely,842,Sales,5,4,Human Resources,1,1,Female,95,2,1,Sales Executive,2,Married,4411,14467,6,Y,No,16,3,3,80,1,8,2,2,3,2,0,1
113,34,No,Travel_Rarely,1342,Research & Development,1,5,Medical,1,3,Male,42,3,1,Sales Executive,4,Single,2631,20442,1,Y,No,16,3,2,80,0,3,3,3,3,2,1,2
114,48,No,Travel_Rarely,728,Sales,2,5,Human Resources,1,2,Male,58,3,1,Sales Executive,4,Married,7064,22380,2,Y,No,14,3,3,80,1,18,5,3,10,8,0,8
115,34,No,Travel_Rarely,833,Human Resources,9,5,Medical,1,3,Male,46,3,2,Sales Representative,3,Married,3783,20063,1,Y,No,21,4,1,80,1,3,3,2,4,2,1,2
116,36,No,Travel_Rarely,1038,Research & Development,1,4,Human Resources,1,4,Male,91,3,1,Research Scientist,1,Divorced,3619,13609,4,Y,No,14,3,2,80,1,15,2,3,5,4,1,2
117,36,No,Travel_Rarely,838,Research & Development,3,5,Technical Degree,1,4,Male,41,4,2,Research Scientist,4,Single,4763,19833,1,Y,No,18,3,2,80,0,10,4,3,10,8,5,8
118,34,No,Travel_Rarely,1286,Human Resources,9,5,Human Resources,1,3,Female,83,3,2,Laboratory Technician,2,Divorced,3776,14793,0,Y,No,21,4,1,80,2,8,4,2,5,3,0,3
119,41,No,Travel_Rarely,411,Human Resources,2,5,Human Resources,1,3,Male,78,3,5,Manager,4,Married,19339,9294,4,Y,No,15,3,2,80,1,21,1,2,10,4,0,5
120,31,No,Travel_Rarely,802,Human Resources,4,5,Medical,1,1,Female,87,3,4,Manufacturing Director,4,Single,13163,8018,1,Y,No,23,4,3,80,0,14,4,3,13,7,4,7
121,41,No,Travel_Rarely,1166,Human Resources,26,5,Technical Degree,1,4,Female,83,2,4,Manager,4,Married,15591,17390,0,Y,No,13,3,1,80,1,10,3,2,5,3,1,4
122,30,No,Travel_Rarely,854,Research & Development,2,5,Human Resources,1,1,Female,74,3,1,Healthcare Representative,4,Married,3164,12279,1,Y,Yes,12,3,4,80,1,3,3,3,3,2,1,2
123,43,No,Travel_Rarely,477,Research & Development,8,5,Life Sciences,1,4,Female,55,3,1,Research Scientist,4,Single,3322,12120,9,Y,Yes,15,3,1,80,0,7,2,3,3,3,1,2
124,30,Yes,Travel_Rarely,714,Human Resources,28,5,Medical,1,1,Male,84,3,2,Sales Executive,4,Single,6475,23620,8,Y,No,17,3,4,80,0,7,0,3,2,1,0,1
125,33,No,Travel_Rarely,642,Human Resources,9,5,Human Resources,1,2,Female,75,3,3,Sales Executive,2,Married,8187,10497,3,Y,No,12,3,3,80,1,10,1,3,8,7,1,7
126,51,No,Travel_Rarely,342,Human Resources,2,5,Human Resources,1,4,Female,64,3,5,Sales Executive,4,Married,14297,15004,2,Y,No,16,3,4,80,0,23,3,2,4,2,2,2
127,32,No,Non-Travel,878,Research & Development,7,5,Human Resources,1,4,Male,51,3,2,Laboratory Technician,4,Married,5503,12497,9,Y,No,15,3,4,80,0,9,3,1,7,7,3,7
128,36,No,Travel_Rarely,971,Human Resources,1,5,Life Sciences,1,1,Female,59,3,4,Healthcare Representative,4,Single,11839,13267,0,Y,No,14,3,2,80,0,13,4,3,4,2,2,1
129,38,No,Travel_Rarely,1127,Research & Development,6,5,Medical,1,3,Male,91,2,2,Manufacturing Director,4,Single,5145,23185,6,Y,No,18,3,1,80,0,7,2,3,1,0,0,0
130,26,No,Travel_Rarely,1336,Human Resources,5,5,Medical,1,4,Male,72,3,2,Manufacturing Director,3,Single,5594,13311,0,Y,No,17,3,3,80,0,6,3,3,4,2,1,2
131,37,No,Travel_Rarely,568,Sales,11,2,Marketing,1,4,Male,45,1,1,Sales Executive,1,Single,5820,5910,3,Y,Yes,14,3,1,80,0,8,2,3,3,2,1,2
132,41,No,Travel_Rarely,718,Sales,7,3,Human Resources,1,2,Male,74,2,1,Sales Executive,2,Divorced,3098,5762,3,Y,No,17,3,4,80,0,8,3,3,3,2,1,2
133,41,No,Travel_Rarely,1073,Human Resources,3,5,Medical,1,4,Male,85,3,2,Healthcare Representative,4,Single,6183,16908,4,Y,No,12,3,4,80,0,14,3,2,6,3,1,5
134,31,No,Travel_Rarely,246,Research & Development,23,5,Life Sciences,1,4,Male,36,3,1,Laboratory Technician,2,Single,2848,12137,3,Y,No,16,3,3,80,0,8,3,3,5,3,1,3
135,31,No,Travel_Rarely,842,Human Resources,9,5,Life Sciences,1,1,Female,45,3,2,Sales Executive,4,Single,6447,17600,4,Y,No,18,3,2,80,0,8,5,3,5,2,1,3
136,36,No,Travel_Rarely,1209,Human Resources,28,4,Human Resources,1,4,Male,88,3,2,Sales Executive,1,Married,6273,16788,2,Y,No,11,3,2,80,1,16,3,3,5,4,0,2
137,34,No,Travel_Rarely,1330,Human Resources,20,5,Human Resources,1,1,Male,75,3,3,Sales Executive,4,Divorced,9681,21048,0,Y,No,16,3,4,80,3,10,3,3,4,3,1,1
138,33,No,Travel_Rarely,1296,Research & Development,2,5,Life Sciences,1,4,Male,79,2,1,Research Scientist,4,Single,2792,11976,1,Y,No,13,3,2,80,0,5,2,3,5,2,1,3
