city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_19,0.618,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Early Stage Startup,4,8,0
city_136,0.93,,Has relevent experience,no_enrollment,Graduate,No Major,16,,Pvt Ltd,1,49,0
city_103,0.922,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,1,29,1
city_21,0.636,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,1,43,0
city_104,0.927,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,Public Sector,1,54,0
city_21,0.638,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,,4,56,1
city_134,0.62,Male,No relevent experience,,,,5,,,never,26,0
city_67,0.925,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,1,67,1
city_19,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Early Stage Startup,4,28,<NA>
city_21,0.743,Other,No relevent experience,no_enrollment,Masters,Other,1,,Pvt Ltd,1,114,0
city_103,0.913,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,28,0
city_67,0.896,Other,No relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,4,43,0
city_103,0.89,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,500-999,Pvt Ltd,>4,14,0
city_103,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,64,1
city_11,0.923,Male,No relevent experience,no_enrollment,High School,,2,,,never,115,0
city_103,0.924,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,50,0
city_136,0.886,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,,Early Stage Startup,1,65,0
city_103,0.769,Male,Has relevent experience,,Graduate,STEM,2,,,2,33,1
city_13,0.611,,No relevent experience,,Graduate,STEM,17,,,1,41,1
city_114,0.625,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,30,0
city_103,0.891,Male,Has relevent experience,no_enrollment,Masters,Arts,6,10000+,Pvt Ltd,1,12,1
city_1,0.623,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Early Stage Startup,1,135,1
city_83,0.525,Male,No relevent experience,Full time course,High School,,3,,,never,53,0
city_21,0.936,Male,No relevent experience,,High School,,1,,,never,37,0
city_71,0.709,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,26,0
city_73,0.881,Male,No relevent experience,,,,6,,,never,206,0
city_103,0.877,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,>4,17,0
city_67,0.922,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,Pvt Ltd,1,74,1
city_114,0.624,,No relevent experience,Full time course,Graduate,STEM,5,,,1,63,1
city_152,0.611,Other,No relevent experience,no_enrollment,Graduate,STEM,6,,,4,16,0
city_7,0.85,,No relevent experience,Full time course,Masters,STEM,3,,,never,5,0
city_50,0.643,Male,No relevent experience,,,,3,,,never,30,0
city_21,0.643,Male,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,5,0
city_104,0.935,Male,No relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1,64,0
city_21,0.619,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,46,1
city_136,0.92,Female,Has relevent experience,no_enrollment,Masters,Other,3,50-99,Pvt Ltd,1,84,0
city_116,0.917,Male,No relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,>4,36,0
city_97,0.62,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,1,260,0
city_16,0.931,,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Public Sector,2,38,0
city_76,0.615,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,1,29,1
city_50,0.917,Female,Has relevent experience,no_enrollment,Phd,STEM,3,50-99,Pvt Ltd,2,8,1
city_28,0.91,,No relevent experience,no_enrollment,Graduate,Arts,19,5000-9999,Pvt Ltd,1,125,<NA>
city_36,0.755,Male,No relevent experience,Full time course,Graduate,,<1,,,never,37,0
city_103,0.636,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,2,196,<NA>
city_114,0.884,,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,42,1
city_103,0.915,Male,No relevent experience,no_enrollment,Primary School,,<1,,,1,23,0
city_114,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,3,38,0
city_116,0.82,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,5,<NA>
city_21,0.917,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,Pvt Ltd,1,1,1
city_16,0.872,,No relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,4,53,0
city_127,0.7,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Early Stage Startup,4,24,1
city_103,0.915,Male,Has relevent experience,no_enrollment,Masters,Other,>20,10000+,Pvt Ltd,1,12,0
city_114,0.699,,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Early Stage Startup,1,16,1
city_74,0.739,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,4,38,1
city_16,0.622,,No relevent experience,Full time course,Graduate,STEM,6,10/49,,,17,1
city_136,0.887,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,44,0
city_36,0.752,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,94,0
city_21,0.921,,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,1,42,1
city_21,0.611,,No relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,37,1
city_105,0.809,Male,Has relevent experience,no_enrollment,High School,,3,50-99,Pvt Ltd,1,7,<NA>
city_21,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,9,<NA>
city_114,0.885,Female,Has relevent experience,no_enrollment,Masters,Humanities,3,<10,Funded Startup,>4,1,<NA>
city_101,0.928,Male,Has relevent experience,no_enrollment,Masters,STEM,18,<10,Pvt Ltd,1,18,0
city_36,0.909,Male,No relevent experience,,High School,,1,,,never,5,0
city_103,0.919,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,36,0
city_83,0.865,,No relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,48,1
city_103,0.929,Male,Has relevent experience,no_enrollment,Phd,STEM,12,100-500,Pvt Ltd,2,150,0
city_21,0.618,,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,48,1
city_114,0.553,Other,No relevent experience,Full time course,High School,STEM,3,,,never,25,0
city_40,0.602,,No relevent experience,,Graduate,,5,,,4,73,1
city_55,0.699,Male,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Early Stage Startup,2,55,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,,Pvt Ltd,1,25,1
city_175,0.644,Male,No relevent experience,Full time course,Graduate,STEM,7,,Public Sector,1,19,1
city_74,0.92,Female,No relevent experience,Full time course,Graduate,STEM,6,10000+,Early Stage Startup,1,83,1
city_103,0.883,Male,No relevent experience,no_enrollment,High School,,6,,,never,28,0
city_136,0.911,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,>4,12,0
city_21,0.643,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,255,0
city_100,0.929,Male,No relevent experience,no_enrollment,Graduate,,>20,,Funded Startup,,8,0
city_28,0.63,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,18,1
city_41,0.909,Male,No relevent experience,no_enrollment,Masters,STEM,5,10000+,,2,25,0
city_21,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,19,1
city_21,0.928,,Has relevent experience,no_enrollment,Graduate,STEM,4,,Pvt Ltd,1,17,1
city_104,0.929,Male,No relevent experience,no_enrollment,,STEM,3,,,1,37,0
city_149,0.91,,Has relevent experience,no_enrollment,Graduate,Humanities,6,50-99,Pvt Ltd,never,14,0
city_21,0.631,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,138,1
city_67,0.916,Male,No relevent experience,no_enrollment,High School,,2,,,never,18,0
city_103,0.916,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,4,68,<NA>
city_103,0.911,Male,No relevent experience,no_enrollment,Masters,STEM,13,<10,Pvt Ltd,1,1,0
city_71,0.919,,No relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,1,261,<NA>
city_103,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,6,0
city_103,0.914,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Early Stage Startup,1,1,1
city_103,0.631,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,295,1
city_16,0.922,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10/49,Pvt Ltd,>4,86,0
city_103,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,18,50-99,Pvt Ltd,1,20,0
city_21,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,16,0
city_103,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,4,16,1
city_55,0.922,,Has relevent experience,no_enrollment,Graduate,No Major,15,50-99,Public Sector,1,49,0
city_83,0.915,,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Funded Startup,3,52,0
city_165,0.91,Male,No relevent experience,,,,5,,,1,31,0
city_173,0.903,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,50-99,Pvt Ltd,>4,323,0
city_21,0.615,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,115,1
city_104,0.917,Male,No relevent experience,no_enrollment,Masters,Humanities,11,10000+,Pvt Ltd,never,37,0
city_21,0.918,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,323,<NA>
city_50,0.927,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,2,27,1
city_103,0.629,Male,No relevent experience,no_enrollment,High School,,2,,,never,74,0
city_21,0.927,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,never,134,0
city_102,0.616,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,8,<NA>
city_160,0.715,Male,No relevent experience,no_enrollment,Primary School,,5,,,never,27,0
city_114,0.606,,Has relevent experience,no_enrollment,Graduate,Humanities,13,10000+,,1,91,1
city_103,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,56,0
city_21,0.924,,No relevent experience,Part time course,Graduate,,10,,Pvt Ltd,1,186,0
city_21,0.616,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,4,55,0
city_67,0.544,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,1,16,1
city_114,0.92,,Has relevent experience,no_enrollment,Masters,Humanities,20,50-99,Early Stage Startup,2,31,0
city_103,0.818,Male,No relevent experience,no_enrollment,Masters,Humanities,2,50-99,NGO,1,104,<NA>
city_114,0.616,Male,No relevent experience,no_enrollment,Graduate,STEM,6,,,1,44,1
city_136,0.713,Male,No relevent experience,Full time course,High School,,1,,,never,1,0
city_21,0.607,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,27,1
city_36,0.904,Male,No relevent experience,,Primary School,STEM,<1,,,never,55,1
city_107,0.929,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,50-99,NGO,never,59,<NA>
city_114,0.914,Male,No relevent experience,no_enrollment,Masters,Arts,>20,,Funded Startup,2,35,0
city_103,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,176,1
city_70,0.889,,Has relevent experience,no_enrollment,Graduate,STEM,3,,Pvt Ltd,1,32,0
city_114,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,2,47,1
city_149,0.636,Male,No relevent experience,no_enrollment,Graduate,STEM,13,50-99,Early Stage Startup,>4,46,1
city_103,0.928,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,3,35,0
city_114,0.915,,Has relevent experience,no_enrollment,Masters,STEM,5,,Funded Startup,>4,57,0
city_71,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Funded Startup,4,47,0
city_37,0.914,Male,No relevent experience,,Graduate,,20,50-99,Public Sector,2,200,1
city_21,0.646,Other,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,NGO,1,25,<NA>
city_103,0.919,,No relevent experience,no_enrollment,Masters,Arts,>20,1000-4999,Public Sector,2,2,0
city_83,0.816,Male,No relevent experience,Full time course,Phd,STEM,6,50-99,Pvt Ltd,1,29,1
city_103,0.923,Male,No relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,19,1
city_175,0.893,Male,No relevent experience,,Graduate,,2,,,1,127,1
city_21,0.917,Female,No relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,89,0
city_150,0.622,,Has relevent experience,Full time course,Masters,STEM,>20,50-99,Public Sector,1,19,0
city_65,0.886,Male,No relevent experience,no_enrollment,Primary School,,6,,,2,194,0
city_103,0.879,Male,No relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,24,0
city_103,0.925,Male,Has relevent experience,no_enrollment,Phd,STEM,<1,10/49,Pvt Ltd,4,50,0
city_103,0.914,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,,,97,1
city_103,0.642,,Has relevent experience,Full time course,Masters,STEM,>20,50-99,Pvt Ltd,1,72,1
city_103,0.917,Male,No relevent experience,no_enrollment,Graduate,,5,,,1,13,1
city_103,0.932,,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,68,0
city_41,0.773,Male,No relevent experience,Full time course,Masters,STEM,2,10000+,Pvt Ltd,>4,51,0
city_160,0.922,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,2,1
city_103,0.914,Male,No relevent experience,Part time course,Graduate,STEM,16,,Pvt Ltd,1,8,0
city_16,0.93,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,111,0
city_74,0.916,,No relevent experience,no_enrollment,Masters,STEM,3,,,2,39,0
city_42,0.919,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,500-999,Pvt Ltd,2,18,0
city_73,0.921,Male,No relevent experience,no_enrollment,Graduate,Other,20,50-99,,1,236,1
city_21,0.623,,Has relevent experience,Full time course,Graduate,STEM,16,100-500,Pvt Ltd,2,15,0
city_179,0.693,Female,Has relevent experience,no_enrollment,High School,STEM,10,10/49,Pvt Ltd,1,6,0
city_21,0.627,,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,>4,26,0
city_90,0.802,Male,No relevent experience,no_enrollment,High School,STEM,4,,,never,38,0
city_21,0.776,Male,No relevent experience,Full time course,,,2,,,never,32,0
city_21,0.615,,No relevent experience,,High School,,1,,,never,10,0
city_21,0.612,Male,No relevent experience,,Graduate,STEM,1,10000+,Pvt Ltd,2,160,1
city_103,0.943,,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,1,21,0
city_99,0.916,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,11,0
city_103,0.923,Female,No relevent experience,no_enrollment,Graduate,STEM,18,10000+,,1,41,1
city_16,0.625,Male,No relevent experience,Part time course,Graduate,Business Degree,2,5000-9999,Pvt Ltd,1,173,1
city_114,0.631,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,187,<NA>
city_102,0.65,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,>4,197,0
city_114,0.61,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Funded Startup,2,46,0
city_36,0.909,,Has relevent experience,no_enrollment,Masters,Arts,>20,<10,Pvt Ltd,2,102,0
city_114,0.717,Male,No relevent experience,no_enrollment,Primary School,,1,,Early Stage Startup,2,98,0
city_36,0.89,Male,Has relevent experience,Part time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,55,0
city_103,0.918,,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Funded Startup,2,7,0
city_16,0.853,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,98,<NA>
city_103,0.828,Male,Has relevent experience,Part time course,Graduate,STEM,18,10000+,Pvt Ltd,1,22,1
city_46,0.922,,No relevent experience,no_enrollment,Graduate,Other,3,100-500,Pvt Ltd,1,104,0
city_21,0.921,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,>4,14,1
city_173,0.907,,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Public Sector,>4,1,0
city_16,0.616,Male,No relevent experience,Full time course,,,16,,,never,70,0
city_21,0.914,Male,No relevent experience,no_enrollment,High School,,8,,,1,1,<NA>
city_103,0.835,Male,Has relevent experience,Full time course,Masters,Other,3,,,never,6,0
city_114,0.929,,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,>4,30,0
city_21,0.905,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,30,<NA>
city_103,0.917,Male,No relevent experience,no_enrollment,Masters,STEM,11,,,1,52,0
city_103,0.919,Male,Has relevent experience,no_enrollment,Masters,Humanities,16,50-99,Pvt Ltd,>4,11,0
city_100,0.864,,Has relevent experience,no_enrollment,Phd,STEM,14,100-500,Pvt Ltd,>4,90,1
city_103,0.913,,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,>4,6,0
city_103,0.768,,Has relevent experience,no_enrollment,Phd,STEM,4,10000+,Pvt Ltd,1,55,0
city_36,0.511,Male,No relevent experience,Full time course,Graduate,Other,5,,,never,49,0
city_128,0.607,Male,Has relevent experience,no_enrollment,Masters,STEM,15,,Public Sector,2,8,1
city_99,0.929,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,1,43,0
city_65,0.619,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,17,1
city_75,0.612,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,118,1
city_103,0.862,Male,Has relevent experience,no_enrollment,Graduate,Other,6,50-99,Early Stage Startup,4,49,0
city_83,0.869,Male,Has relevent experience,no_enrollment,High School,STEM,>20,,Early Stage Startup,1,19,1
city_103,0.635,Male,Has relevent experience,,Graduate,STEM,4,50-99,Pvt Ltd,1,20,1
city_50,0.874,,Has relevent experience,no_enrollment,Masters,Humanities,6,10000+,Funded Startup,4,33,1
city_103,0.91,Other,No relevent experience,no_enrollment,Masters,Arts,3,10000+,Funded Startup,2,94,1
city_103,0.594,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,13,<NA>
city_104,0.919,,No relevent experience,no_enrollment,Primary School,,6,,,never,20,0
city_26,0.918,,Has relevent experience,no_enrollment,Phd,STEM,6,<10,Pvt Ltd,2,45,0
city_23,0.917,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,25,<NA>
city_103,0.93,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,3,145,<NA>
city_103,0.906,Male,No relevent experience,Full time course,Graduate,,8,,,never,4,0
city_103,0.624,,Has relevent experience,no_enrollment,Graduate,No Major,17,10000+,Pvt Ltd,1,8,1
city_102,0.925,,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,40,1
city_103,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,2,19,1
city_114,0.913,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,,133,<NA>
city_103,0.604,Male,No relevent experience,no_enrollment,,STEM,<1,,,never,14,0
city_103,0.923,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,18,0
city_64,0.889,Male,Has relevent experience,no_enrollment,Masters,Humanities,2,500-999,Pvt Ltd,1,22,0
city_103,0.622,Male,No relevent experience,no_enrollment,,STEM,11,<10,,never,21,0
city_41,0.852,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,Pvt Ltd,1,15,0
city_103,0.906,Male,Has relevent experience,no_enrollment,Masters,Business Degree,18,50-99,Pvt Ltd,1,167,0
city_102,0.861,,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,1,15,0
city_21,0.627,,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,3,20,1
city_103,0.874,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,31,1
city_103,0.769,Male,Has relevent experience,no_enrollment,Phd,STEM,8,100-500,,1,59,0
city_142,0.641,,Has relevent experience,Part time course,Graduate,STEM,14,1000-4999,Pvt Ltd,1,57,0
city_103,0.918,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Other,1,74,0
city_21,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,>4,10,<NA>
city_41,0.904,Male,Has relevent experience,Full time course,Graduate,STEM,5,1000-4999,Early Stage Startup,4,134,1
city_103,0.896,Male,No relevent experience,no_enrollment,High School,,<1,,,never,25,0
city_103,0.902,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Funded Startup,1,93,<NA>
city_149,0.629,,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,70,1
city_104,0.924,Male,Has relevent experience,no_enrollment,,STEM,1,10000+,,1,60,0
city_41,0.923,Male,No relevent experience,no_enrollment,Primary School,,<1,,,never,29,0
city_21,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Funded Startup,1,36,0
city_21,0.61,Male,Has relevent experience,Full time course,Masters,STEM,2,10000+,Pvt Ltd,1,42,<NA>
city_103,0.628,Male,Has relevent experience,no_enrollment,Masters,Humanities,11,<10,Pvt Ltd,1,34,0
city_103,0.919,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,3,0
city_114,0.512,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,2,12,0
city_1,0.812,Male,No relevent experience,no_enrollment,High School,,1,,,never,62,0
city_21,0.634,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,1,24,1
city_75,0.919,Female,No relevent experience,no_enrollment,Masters,STEM,10,5000-9999,Funded Startup,4,213,1
city_16,0.899,Male,No relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,31,1
city_67,0.925,,No relevent experience,,High School,,2,,,never,51,1
city_103,0.911,,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Other,1,14,0
city_103,0.638,,No relevent experience,Full time course,Graduate,Other,6,50-99,Pvt Ltd,1,49,0
city_160,0.913,Female,No relevent experience,Full time course,Graduate,STEM,5,50-99,NGO,>4,30,0
city_46,0.908,Male,No relevent experience,no_enrollment,High School,Humanities,6,50-99,Pvt Ltd,1,32,0
city_114,0.917,,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,34,1
city_21,0.634,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,>4,36,1
city_103,0.618,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,10000+,Pvt Ltd,never,35,0
city_157,0.918,Male,No relevent experience,,Graduate,STEM,2,,,3,67,0
city_21,0.614,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,51,1
city_103,0.914,Male,No relevent experience,,Graduate,,2,,Pvt Ltd,>4,232,0
city_105,0.851,,No relevent experience,Part time course,High School,STEM,1,,Pvt Ltd,1,14,0
city_64,0.934,Male,No relevent experience,no_enrollment,Phd,Business Degree,3,50-99,Pvt Ltd,>4,1,0
city_89,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,,Pvt Ltd,1,11,<NA>
