,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
23,21.14,No,Travel_Rarely,699.761,Research & Development,-11.818,4,Life Sciences,1,694.751,1,Female,61.719,3,1,Healthcare Representative,1,Divorced,2246.882,16022.361,0,Y,No,13.121,4,4,80,2,-3.762,6,3,5.79,1.552,1.27,3.84
24,35.469,No,Non-Travel,971.443,Research & Development,3.436,3,Medical,1,895.185,3,Male,37.079,2,1,Laboratory Technician,1,Married,70.098,3187.917,1,Y,No,13.485,3,3,80,1,3.581,3,3,5.349,3.783,5.505,4.4
25,28.512,No,Travel_Rarely,944.061,Research & Development,7.683,1,Medical,1,1292.597,3,Female,55.895,3,1,Research Scientist,3,Married,1342.253,28583.264,1,Y,No,7.446,3,2,80,2,10.375,6,2,10.657,4.721,0.321,7.095
26,28.256,Yes,Travel_Frequently,445.895,Research & Development,8.706,3,Life Sciences,1,546.635,3,Male,39.027,3,1,Manufacturing Director,4,Married,3085.677,15086.308,1,Y,No,21.931,4,4,80,0,-1.039,2,2,0.929,2.677,0.226,3.469
27,36.814,No,Travel_Rarely,1486.428,Research & Development,12.571,3,Technical Degree,1,409.92,4,Female,53.979,3,2,Healthcare Representative,3,Single,5102.813,5513.657,4,Y,No,18.506,4,4,80,1,12.995,2,3,11.567,10.859,3.247,11.078
28,29.727,No,Travel_Rarely,1095.978,Research & Development,14.862,3,Medical,1,2125.908,3,Male,97.193,2,1,Sales Representative,2,Married,-4759.622,1779.357,1,Y,No,10.836,3,2,80,1,-10.139,3,4,-1.844,1.749,-0.497,-0.096
29,29.151,No,Travel_Rarely,1225.812,Sales,8.079,4,Technical Degree,1,542.274,1,Female,34.749,1,2,Sales Executive,4,Divorced,6682.802,7044.583,1,Y,No,16.721,3,3,80,1,14.734,2,2,20.534,13.155,6.618,10.128
30,30.751,No,Travel_Rarely,973.685,Sales,14.229,1,Medical,1,793.062,2,Female,34.875,2,4,Sales Executive,3,Married,5993.5,8071.304,7,Y,No,13.141,3,3,80,1,8.531,3,3,11.506,7.615,4.641,6.9
31,59.975,No,Travel_Frequently,1070.626,Sales,18.393,4,Marketing,1,850.181,4,Male,18.438,1,3,Manufacturing Director,4,Married,13753.298,8841.574,9,Y,Yes,18.841,4,3,80,1,26.6,1,4,5.16,11.439,7.668,2.965
32,48.925,No,Travel_Rarely,827.662,Human Resources,-0.583,3,Life Sciences,1,1968.321,3,Male,100.03,3,2,Sales Executive,1,Single,12881.197,20147.883,6,Y,Yes,15.436,3,2,80,0,28.446,2,2,12.459,10.482,4.828,6.487
33,48.124,No,Non-Travel,1409.191,Sales,-0.789,1,Life Sciences,1,486.948,2,Male,77.62,3,4,Sales Executive,2,Divorced,12694.517,14248.369,1,Y,No,18.314,4,3,80,1,16.749,0,2,18.164,12.218,8.372,5.462
34,65.576,Yes,Travel_Rarely,371.857,Research & Development,5.086,3,Life Sciences,1,357.199,3,Female,21.368,2,4,Research Director,2,Married,16405.723,6001.918,3,Y,Yes,21.335,4,2,80,1,34.714,2,3,15.64,7.984,8.157,10.234
35,55.546,No,Travel_Frequently,861.182,Sales,19.43,4,Other,1,1588.107,4,Female,90.37,3,2,Research Scientist,3,Single,7861.07,15127.58,2,Y,Yes,12.668,3,3,80,1,21.477,4,2,10.248,5.937,5.432,4.221
36,17.06,Yes,Travel_Frequently,721.466,Research & Development,19.485,2,Human Resources,1,719.304,3,Male,103.911,3,1,Sales Executive,3,Married,-1693.292,2304.165,1,Y,No,19.633,4,2,80,1,1.802,2,4,11.123,6.198,2.192,6.933
37,42.29,No,Travel_Rarely,1651.462,Research & Development,11.676,4,Life Sciences,1,1314.502,4,Male,56.858,3,2,Sales Executive,3,Divorced,6486.947,30018.855,4,Y,No,11.444,3,2,80,3,23.162,1,2,11.063,9.626,3.432,6.654
38,40.539,No,Travel_Rarely,916.957,Research & Development,-2.842,2,Life Sciences,1,116.819,2,Male,87.301,3,2,Research Scientist,3,Single,8565.715,13533.972,1,Y,Yes,11.051,3,4,80,0,13.507,3,3,11.752,3.372,2.782,5.351
39,43.212,No,Travel_Rarely,1070.859,Research & Development,0.204,2,Other,1,972.414,2,Female,26.868,3,2,Healthcare Representative,3,Single,9485.77,14927.406,1,Y,No,9.96,3,4,80,0,20.212,2,2,11.575,5.302,2.281,3.852
40,28.328,Yes,Travel_Rarely,1038.646,Research & Development,11.523,5,Human Resources,1,1026.658,2,Male,69.798,2,3,Sales Executive,4,Married,2862.52,13208.948,1,Y,No,12.763,3,1,80,2,3.025,2,3,10.67,5.159,1.837,4.134
41,40.536,Yes,Travel_Frequently,537.523,Research & Development,4.319,2,Marketing,1,1223.35,3,Male,60.673,4,4,Manager,4,Married,11733.51,13734.055,3,Y,Yes,16.591,3,4,80,3,10.352,1,1,3.885,1.923,4.071,3.333
42,53.654,Yes,Non-Travel,507.216,Sales,1.009,4,Life Sciences,1,1090.609,2,Female,63.577,2,2,Manager,4,Married,10427.896,20872.934,9,Y,Yes,19.678,4,1,80,2,14.408,5,1,12.043,3.949,7.655,6.174
43,28.644,No,Travel_Frequently,1273.369,Sales,13.443,3,Life Sciences,1,644.589,3,Male,83.69,3,1,Research Scientist,2,Married,6908.281,13328.354,1,Y,No,11.734,3,4,80,1,4.217,2,4,10.864,1.876,-0.296,1.642
44,22.756,No,Travel_Rarely,869.459,Sales,8.508,1,Life Sciences,1,291.411,3,Female,56.764,3,1,Manager,4,Single,6382.547,17049.793,8,Y,Yes,14.436,3,4,80,0,3.453,2,3,10.238,2.685,2.293,5.362
45,49.85,No,Travel_Rarely,992.668,Research & Development,14.038,2,Medical,1,912.641,3,Male,39.6,3,4,Healthcare Representative,4,Married,8190.348,23867.082,3,Y,Yes,11.612,3,1,80,2,15.832,3,4,1.946,4.416,0.063,3.743
46,33.605,No,Travel_Frequently,290.779,Research & Development,13.336,3,Technical Degree,1,1335.611,3,Female,55.036,3,2,Manager,4,Single,3540.718,13928.032,5,Y,No,10.833,3,3,80,3,7.76,3,4,4.058,8.758,2.234,3.679
47,32.878,No,Travel_Rarely,1232.415,Research & Development,16.274,3,Human Resources,1,1499.656,1,Female,49.882,3,2,Human Resources,4,Married,5146.025,13090.224,1,Y,No,13.694,3,1,80,1,7.551,3,3,12.485,8.76,4.726,7.71
48,31.387,No,Travel_Rarely,745.279,Human Resources,14.404,4,Life Sciences,1,1127.191,1,Female,54.771,4,2,Sales Executive,3,Single,8794.51,15504.783,1,Y,No,18.214,4,4,80,2,6.801,5,4,9.38,8.548,2.99,6.832
49,45.905,No,Travel_Rarely,1795.151,Research & Development,-16.288,3,Life Sciences,1,766.971,3,Male,60.015,2,4,Research Scientist,1,Married,4757.05,20104.54,6,Y,No,9.334,3,2,80,2,20.526,4,4,3.652,2.995,-0.906,-1.419
50,52.265,No,Travel_Rarely,88.695,Research & Development,-6.352,2,Life Sciences,1,546.272,3,Female,143.003,4,1,Research Scientist,4,Married,-6561.603,14455.351,9,Y,Yes,15.807,4,2,80,0,12.527,3,2,6.622,8.195,7.785,6.642
51,27.665,No,Travel_Rarely,805.509,Research & Development,-1.193,4,Other,1,1784.485,3,Male,44.854,3,1,Human Resources,3,Single,87.675,14430.035,0,Y,Yes,14.293,4,4,80,1,0.136,2,3,1.611,2.286,0.53,3.259
52,27.525,Yes,Travel_Frequently,284.619,Sales,0.636,2,Marketing,1,1248.739,3,Male,61.578,1,3,Sales Representative,2,Married,3718.631,16716.41,1,Y,No,16.386,3,1,80,1,7.89,2,3,17.053,13.844,11.533,11.05
53,20.102,No,Travel_Rarely,1043.567,Research & Development,18.086,4,Marketing,1,769.843,4,Female,51.229,3,1,Manufacturing Director,3,Single,4712.422,4663.922,1,Y,No,13.396,3,3,80,0,4.627,2,3,3.666,1.322,-1.15,5.746
54,45.917,Yes,Travel_Rarely,566.994,Sales,21.798,4,Life Sciences,1,891.486,1,Female,71.32,1,3,Sales Executive,3,Single,8566.365,17158.076,0,Y,No,11.753,3,4,80,0,19.096,3,3,17.11,7.322,3.822,10.28
55,37.856,No,Travel_Rarely,961.991,Research & Development,15.1,3,Human Resources,1,2110.75,4,Female,112.507,3,1,Manufacturing Director,2,Married,4483.092,22354.531,2,Y,Yes,17.933,4,4,80,0,14.827,2,3,7.664,4.871,5.084,7.036
56,49.076,No,Travel_Rarely,1135.143,Research & Development,3.966,3,Life Sciences,1,93.297,3,Male,72.355,2,2,Healthcare Representative,4,Married,8616.646,6964.436,1,Y,No,14.451,3,4,80,2,16.732,2,3,14.057,4.828,-1.616,4.572
57,32.412,Yes,Non-Travel,715.051,Research & Development,6.004,4,Medical,1,1558.019,4,Male,2.28,4,1,Laboratory Technician,3,Married,3235.329,22998.227,1,Y,No,12.549,3,3,80,0,8.242,2,4,5.539,7.023,0.13,3.173
58,36.998,No,Travel_Rarely,1595.162,Research & Development,-0.086,2,Medical,1,910.952,4,Female,69.892,3,2,Research Scientist,4,Married,11634.209,3986.908,3,Y,Yes,18.922,4,2,80,1,18.818,6,3,19.04,11.923,3.586,9.896
59,39.366,Yes,Travel_Frequently,595.782,Sales,18.406,3,Marketing,1,19.19,1,Male,19.217,3,3,Sales Executive,4,Single,5281.045,18996.426,3,Y,No,19.016,3,1,80,0,17.519,3,3,10.448,5.727,5.016,-0.095
60,36.138,No,Travel_Rarely,657.065,Research & Development,19.211,3,Life Sciences,1,865.75,3,Male,47.712,3,1,Laboratory Technician,4,Married,3864.336,14652.079,4,Y,No,17.934,3,2,80,2,4.639,2,4,2.514,4.098,2.352,3.768
61,39.368,No,Travel_Rarely,663.188,Sales,-5.383,3,Life Sciences,1,725.948,1,Female,65.147,3,1,Laboratory Technician,4,Married,9497.593,11522.301,1,Y,No,15.634,3,3,80,1,24.361,6,2,14.96,12.533,4.567,10.165
62,36.362,No,Travel_Rarely,507.923,Research & Development,8.156,5,Medical,1,549.177,3,Female,55.202,3,5,Laboratory Technician,2,Divorced,3897.668,8259.576,7,Y,No,13.955,3,3,80,1,13.648,3,2,11.512,7.483,4.19,4.795
63,49.938,No,Travel_Frequently,1730.433,Research & Development,20.488,4,Marketing,1,171.947,4,Female,74.716,3,4,Research Director,4,Divorced,23043.133,18714.516,3,Y,Yes,9.86,4,1,80,1,32.803,2,3,11.19,10.387,7.233,6.158
64,33.777,No,Travel_Rarely,354.013,Research & Development,12.319,4,Medical,1,766.06,3,Male,76.983,2,2,Healthcare Representative,4,Divorced,11278.209,18435.895,1,Y,No,12.824,3,2,80,2,16.667,3,3,10.448,5.412,-2.932,3.731
65,47.803,No,Travel_Rarely,1135.976,Sales,12.68,4,Human Resources,1,567.826,4,Male,38.65,3,2,Manager,4,Divorced,13169.631,13713.376,1,Y,No,7.256,3,4,80,0,24.808,2,2,14.159,9.869,1.103,9.555
66,35.566,No,Travel_Rarely,962.938,Research & Development,-15.035,4,Marketing,1,-323.101,1,Male,15.27,2,1,Research Scientist,4,Single,6273.544,-11208.959,1,Y,Yes,12.418,3,4,80,0,6.644,4,1,13.63,3.731,5.061,1.919
67,33.959,No,Travel_Rarely,1082.889,Sales,8.594,5,Other,1,1278.036,3,Male,60.006,3,2,Laboratory Technician,4,Married,5319.56,13316.62,1,Y,No,14.768,3,2,80,1,-0.064,3,3,3.287,3.096,-3.535,-0.392
68,37.362,No,Travel_Rarely,1028.836,Research & Development,6.879,2,Life Sciences,1,459.714,3,Female,26.752,3,2,Research Scientist,4,Single,-1590.881,12580.912,1,Y,No,13.694,4,2,80,1,-4.213,0,2,8.803,8.853,2.285,9.891
69,46.605,No,Travel_Rarely,1001.327,Human Resources,-6.701,1,Life Sciences,1,215.817,2,Male,25.47,4,3,Manager,4,Married,19160.102,25981.23,5,Y,No,12.879,3,1,80,1,24.026,5,3,18.813,8.97,11.93,8.019
70,34.829,Yes,Travel_Rarely,1090.801,Research & Development,11.009,2,Human Resources,1,-147.973,2,Female,66.105,3,2,Laboratory Technician,2,Single,-4245.899,4480.14,2,Y,No,15.683,3,4,80,1,-2.845,1,3,4.888,2.927,-0.087,5.39
71,32.555,No,Travel_Rarely,1563.948,Research & Development,15.826,3,Life Sciences,1,333.154,1,Female,68.778,3,4,Laboratory Technician,4,Married,8899.846,9849.794,1,Y,No,10.319,3,3,80,1,1.155,2,3,7.13,3.806,-0.901,2.242
72,23.344,Yes,Travel_Rarely,73.627,Research & Development,8.869,3,Other,1,818.122,3,Male,78.517,2,1,Research Scientist,4,Single,692.764,2029.696,1,Y,Yes,15.44,3,2,80,0,-2.547,2,3,1.383,2.575,-2.353,1.486
73,40.874,No,Travel_Rarely,643.709,Research & Development,16.393,3,Medical,1,452.081,4,Female,67.867,3,2,Sales Representative,2,Married,4101.798,8711.357,1,Y,No,9.51,3,2,80,1,13.054,0,3,9.582,9.025,6.211,4.032
74,27.017,No,Travel_Rarely,583.778,Research & Development,2.395,1,Life Sciences,1,562.276,3,Male,98.865,3,2,Manager,1,Married,4398.336,17785.197,0,Y,No,12.54,3,4,80,1,0.922,3,3,-4.16,2.041,-2.366,-0.16
75,39.737,No,Travel_Rarely,1080.797,Research & Development,3.612,3,Technical Degree,1,832.423,3,Male,86.499,4,1,Research Scientist,3,Single,-271.957,10068.021,3,Y,Yes,19.363,4,1,80,1,6.26,5,2,-2.186,0.047,-1.243,1.039
76,35.155,No,Travel_Rarely,396.244,Sales,16.463,1,Life Sciences,1,720.933,2,Female,70.12,3,1,Sales Executive,2,Married,5453.016,8122.05,1,Y,No,9.677,3,1,80,0,2.516,6,3,10.356,3.795,2.957,5.314
77,38.909,No,Travel_Rarely,547.663,Research & Development,-10.748,3,Technical Degree,1,1727.334,4,Male,71.188,2,4,Manufacturing Director,3,Married,8248.27,22227.066,1,Y,No,12.898,3,4,80,2,17.615,2,3,19.885,8.952,2.974,4.496
78,32.066,Yes,Travel_Rarely,618.308,Research & Development,9.405,3,Medical,1,1483.709,1,Male,52.822,3,3,Manager,3,Married,4038.974,13235.311,1,Y,No,14.443,3,4,80,2,4.696,2,4,1.126,1.062,1.41,-1.611
79,33.163,No,Non-Travel,1078.479,Research & Development,8.802,5,Life Sciences,1,1412.079,3,Male,42.953,3,1,Laboratory Technician,4,Single,5006.488,-311.853,7,Y,No,14.517,3,4,80,0,2.261,2,2,9.95,2.443,4.155,3.653
80,15.455,No,Travel_Rarely,1292.364,Research & Development,7.704,1,Marketing,1,133.033,3,Male,46.005,3,1,Research Director,3,Divorced,3692.526,19341.254,1,Y,Yes,10.713,3,2,80,3,-3.519,3,3,6.049,3.235,2.564,0.893
81,41.139,No,Travel_Rarely,-204.066,Sales,25.889,4,Life Sciences,1,935.899,1,Male,74.872,3,2,Sales Executive,3,Married,14686.547,13059.63,3,Y,No,12.676,3,2,80,1,13.157,2,2,6.529,-2.584,-0.54,-1.251
82,31.852,No,Travel_Rarely,1350.699,Research & Development,0.424,3,Life Sciences,1,2149.448,1,Male,88.727,4,1,Research Scientist,3,Single,8646.388,16969.59,1,Y,No,14.861,4,2,80,0,9.891,3,3,7.467,4.585,3.079,5.988
83,41.621,Yes,Travel_Rarely,630.634,Research & Development,10.506,2,Life Sciences,1,637.712,1,Female,100.109,2,1,Laboratory Technician,4,Single,7187.398,13493.352,4,Y,No,10.85,3,4,80,0,13.202,2,4,4.228,5.029,0.615,-1.41
84,33.542,No,Travel_Rarely,322.051,Sales,10.845,4,Human Resources,1,1225.296,1,Male,50.786,4,2,Sales Executive,3,Divorced,7363.272,-3866.115,1,Y,No,14.741,3,4,80,1,2.573,3,3,8.152,2.21,-1.035,2.996
85,38.066,No,Non-Travel,762.21,Research & Development,25.045,4,Medical,1,2720.162,4,Male,27.35,1,2,Laboratory Technician,4,Divorced,7760.3,28540.848,1,Y,No,16.744,3,2,80,0,16.118,2,1,11.954,6.773,-1.166,4.001
86,43.918,Yes,Travel_Frequently,-535.81,Sales,10.352,1,Marketing,1,514.911,3,Female,78.623,3,2,Sales Executive,2,Single,6259.205,13962.808,6,Y,No,8.535,3,2,80,0,7.991,3,4,-5.042,-0.506,-0.188,-0.652
87,34.897,No,Travel_Rarely,724.467,Research & Development,-1.747,3,Life Sciences,1,-595.933,3,Male,51.731,3,2,Research Scientist,2,Married,458.928,20444.373,6,Y,No,21.586,4,4,80,1,2.444,3,3,-5.981,-2.65,-9.108,-2.735
88,43.296,Yes,Travel_Rarely,423.306,Sales,12.352,4,Medical,1,671.471,2,Male,65.33,2,2,Manufacturing Director,2,Married,10074.703,-2416.043,8,Y,Yes,15.873,4,2,80,1,15.275,3,4,5.491,9.306,-2.254,8.36
89,33.131,Yes,Travel_Rarely,441.862,Sales,18.229,4,Marketing,1,1081.664,2,Male,85.975,2,5,Sales Executive,2,Divorced,14552.635,15431.701,5,Y,Yes,18.827,4,2,80,1,18.73,0,4,15.996,7.066,3.607,3.835
90,29.953,No,Travel_Rarely,1154.438,Research & Development,-4.461,4,Life Sciences,1,937.762,3,Female,75.086,2,1,Research Scientist,4,Married,4320.242,24578.914,0,Y,No,23.375,4,4,80,3,0.78,5,3,4.688,5.848,0.882,1.876
91,27.438,Yes,Travel_Rarely,1184.76,Research & Development,4.38,1,Life Sciences,1,294.886,3,Female,42.509,3,1,Research Director,3,Married,3020.699,11903.316,1,Y,No,17.471,3,3,80,0,7.905,5,2,10.052,4.225,1.129,0.751
92,44.848,No,Travel_Frequently,920.502,Research & Development,-1.092,3,Other,1,1264.412,2,Female,23.44,3,3,Healthcare Representative,4,Single,2288.696,15555.933,2,Y,Yes,20.362,4,2,80,3,-5.571,0,2,-4.166,1.45,-2.793,-6.008
93,41.583,No,Travel_Rarely,368.44,Research & Development,1.913,5,Medical,1,745.486,2,Female,54.221,4,1,Research Scientist,3,Married,4538.455,13264.351,4,Y,No,17.761,3,4,80,1,13.184,4,2,1.293,-1.0,1.63,0.765
94,34.659,Yes,Travel_Rarely,1362.531,Research & Development,7.793,3,Life Sciences,1,788.208,3,Male,67.235,2,5,Sales Representative,4,Single,7897.186,10884.354,0,Y,Yes,16.335,3,2,80,0,13.654,5,3,14.173,9.5,6.331,6.505
95,46.091,No,Travel_Rarely,1166.567,Research & Development,6.17,3,Medical,1,821.32,3,Male,58.109,3,4,Laboratory Technician,3,Divorced,8678.172,5303.491,9,Y,No,8.499,3,3,80,0,14.9,4,3,6.91,1.718,0.216,0.828
96,40.364,Yes,Travel_Rarely,181.371,Research & Development,23.184,2,Marketing,1,696.217,3,Male,44.092,3,3,Sales Representative,4,Married,13288.967,17504.957,8,Y,No,11.786,3,3,80,0,18.749,3,3,10.859,4.036,2.558,-0.927
97,50.104,No,Travel_Rarely,1179.673,Sales,4.119,4,Medical,1,883.011,3,Male,35.705,2,3,Sales Executive,4,Married,15459.791,29051.57,3,Y,No,13.047,3,4,80,1,24.417,6,2,15.568,11.003,5.284,5.804
98,31.64,No,Travel_Rarely,668.844,Research & Development,22.497,4,Life Sciences,1,472.706,1,Male,33.724,2,2,Research Scientist,1,Single,4597.738,8961.504,1,Y,Yes,15.39,3,4,80,0,2.47,3,3,12.013,6.344,6.424,6.242
99,25.809,No,Travel_Rarely,802.022,Research & Development,9.292,4,Technical Degree,1,1424.006,3,Male,53.725,1,1,Sales Representative,3,Married,5665.583,17503.75,1,Y,No,15.794,3,4,80,1,1.808,4,4,5.108,2.968,4.611,1.271
100,31.991,Yes,Travel_Frequently,1628.471,Sales,27.762,4,Medical,1,2511.894,3,Female,72.574,2,4,Sales Executive,1,Single,11922.584,25609.648,9,Y,No,12.975,3,3,80,0,25.887,1,4,20.458,6.637,11.27,7.119
101,30.671,Yes,Travel_Rarely,915.185,Research & Development,-5.013,3,Medical,1,607.243,4,Male,51.765,3,3,Laboratory Technician,3,Single,6005.351,5464.888,7,Y,No,10.164,3,2,80,0,4.262,2,2,7.017,2.175,-2.277,5.86
102,28.71,No,Non-Travel,1189.218,Research & Development,-9.517,5,Technical Degree,1,501.882,3,Female,42.596,3,3,Manufacturing Director,2,Married,6111.054,9662.734,4,Y,No,16.764,3,1,80,1,7.749,2,1,7.371,-3.939,-0.584,5.399
103,36.502,No,Travel_Rarely,819.4,Sales,-1.969,3,Technical Degree,1,754.795,4,Female,51.83,2,1,Sales Representative,2,Married,4661.856,6441.546,0,Y,No,19.577,3,4,80,1,16.208,3,3,12.398,8.964,1.585,6.887
104,35.955,Yes,Travel_Rarely,1128.633,Sales,9.982,3,Medical,1,508.509,4,Male,72.028,3,2,Sales Executive,2,Married,5565.012,13115.9,6,Y,No,13.725,4,4,80,0,16.304,3,3,7.978,6.3,6.574,6.266
105,44.459,Yes,Travel_Rarely,1417.793,Research & Development,14.448,2,Medical,1,1090.632,1,Female,48.947,4,3,Sales Executive,1,Single,4937.415,5792.741,5,Y,No,17.367,3,2,80,0,6.118,4,1,5.945,4.436,1.733,2.734
106,23.834,Yes,Travel_Rarely,584.633,Research & Development,15.165,3,Medical,1,799.387,4,Male,48.636,3,1,Research Scientist,4,Single,4094.678,6399.136,1,Y,No,14.265,3,4,80,0,5.286,3,3,2.094,1.153,1.644,-0.28
