,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
117,reason_27,month_11,day_2,season_4,118,41,1,27,295.404,100,0,education_1,son_1,0,0,pet_5,56,176,32,62
118,reason_27,month_0,day_3,season_1,267,5,4,27,205.917,100,0,education_3,son_2,1,0,pet_1,72,181,19,49
119,reason_15,month_2,day_2,season_4,118,28,16,39,378.884,85,0,education_3,son_1,0,0,pet_0,98,165,19,23
120,reason_10,month_0,day_4,season_3,118,35,16,31,231.658,86,0,education_2,son_2,1,0,pet_4,56,180,34,17
121,reason_0,month_0,day_2,season_1,149,5,9,40,267.333,100,0,education_2,son_0,0,0,pet_4,75,188,32,67
122,reason_15,month_0,day_2,season_2,118,52,18,34,205.917,81,1,education_4,son_0,0,0,pet_0,56,171,26,26
123,reason_28,month_3,day_2,season_4,290,52,19,50,263.378,100,0,education_2,son_0,0,0,pet_1,56,163,38,0
124,reason_15,month_5,day_2,season_1,118,52,14,37,277.105,100,0,education_1,son_0,1,0,pet_2,66,163,34,96
125,reason_15,month_1,day_2,season_3,283,5,1,56,267.318,100,1,education_1,son_4,1,1,pet_8,108,163,36,104
126,reason_27,month_5,day_2,season_4,149,52,3,27,378.884,84,0,education_3,son_0,0,0,pet_0,108,186,21,42
127,reason_13,month_7,day_2,season_4,118,52,1,58,205.917,87,1,education_1,son_0,1,0,pet_0,108,196,32,0
128,reason_7,month_6,day_2,season_1,193,41,8,33,244.115,100,0,education_3,son_0,1,0,pet_0,68,177,19,6
129,reason_25,month_4,day_2,season_3,213,5,1,29,378.884,100,0,education_1,son_4,1,1,pet_2,56,196,19,0
130,reason_9,month_0,day_2,season_2,118,16,1,27,266.137,100,0,education_2,son_0,1,0,pet_0,61,163,38,120
131,reason_19,month_1,day_2,season_4,165,19,5,33,301.588,94,0,education_1,son_0,1,0,pet_0,68,180,21,1
132,reason_2,month_5,day_2,season_1,229,13,22,51,205.917,86,0,education_1,son_3,1,0,pet_1,63,163,30,0
133,reason_14,month_0,day_2,season_3,388,29,4,30,231.994,94,0,education_4,son_4,0,0,pet_2,84,166,35,45
134,reason_21,month_0,day_2,season_4,252,27,29,27,259.654,81,0,education_3,son_4,1,0,pet_2,83,163,19,18
135,reason_27,month_0,day_2,season_1,167,52,21,27,292.771,81,0,education_3,son_0,0,0,pet_5,58,188,19,0
136,reason_7,month_11,day_2,season_2,327,20,23,41,291.772,100,0,education_1,son_4,0,0,pet_2,57,163,19,0
137,reason_19,month_8,day_2,season_1,118,49,13,27,338.094,94,1,education_2,son_0,1,1,pet_0,71,163,35,93
138,reason_4,month_1,day_2,season_2,388,25,11,29,227.556,100,1,education_3,son_1,1,1,pet_4,56,196,24,101
139,reason_24,month_6,day_2,season_4,385,5,24,41,205.917,97,1,education_1,son_0,0,0,pet_2,56,179,19,0
140,reason_28,month_1,day_2,season_2,365,9,1,31,280.293,93,0,education_1,son_4,1,0,pet_8,75,181,25,0
141,reason_19,month_3,day_2,season_1,323,5,1,58,205.917,90,0,education_1,son_4,0,0,pet_2,79,196,35,39
142,reason_7,month_5,day_2,season_2,118,37,22,27,239.575,96,0,education_1,son_1,1,1,pet_1,77,180,35,0
143,reason_5,month_0,day_2,season_4,143,52,29,58,261.343,100,0,education_1,son_0,1,0,pet_1,56,196,19,5
144,reason_6,month_0,day_2,season_3,267,41,1,31,378.884,100,0,education_4,son_4,0,0,pet_1,56,163,25,0
145,reason_21,month_0,day_2,season_3,276,17,25,27,205.917,100,0,education_3,son_3,0,1,pet_2,86,168,19,0
146,reason_28,month_0,day_2,season_1,260,35,1,27,205.917,85,0,education_4,son_1,1,0,pet_0,56,196,29,0
147,reason_10,month_6,day_2,season_1,255,5,18,46,205.917,100,0,education_1,son_0,1,1,pet_4,56,163,21,46
148,reason_27,month_9,day_5,season_1,118,37,9,57,269.839,100,0,education_1,son_2,0,0,pet_0,91,184,28,34
149,reason_14,month_8,day_2,season_1,198,52,1,27,336.013,100,0,education_1,son_2,0,0,pet_1,62,175,29,0
150,reason_25,month_5,day_2,season_2,118,49,1,32,294.012,96,0,education_1,son_3,1,0,pet_2,56,171,19,49
151,reason_2,month_11,day_2,season_3,275,50,24,44,360.263,95,0,education_1,son_3,1,0,pet_1,103,163,19,0
152,reason_0,month_9,day_2,season_2,118,17,10,49,378.884,100,1,education_1,son_2,1,0,pet_0,91,196,19,0
153,reason_22,month_4,day_2,season_2,154,40,5,31,271.809,100,0,education_1,son_1,1,0,pet_8,108,163,33,120
154,reason_14,month_1,day_2,season_1,262,30,29,32,205.917,100,1,education_1,son_0,1,0,pet_0,108,163,23,0
155,reason_15,month_4,day_2,season_1,118,52,4,27,205.917,84,0,education_1,son_4,1,0,pet_5,57,174,27,45
156,reason_9,month_9,day_2,season_4,118,52,16,42,242.087,100,0,education_1,son_3,0,0,pet_0,56,163,32,18
157,reason_12,month_3,day_2,season_1,250,15,1,29,260.183,87,0,education_2,son_1,1,0,pet_2,77,163,28,40
158,reason_1,month_0,day_2,season_1,118,5,1,27,205.917,88,0,education_4,son_0,0,0,pet_5,108,163,29,102
159,reason_28,month_10,day_2,season_2,118,27,5,27,378.884,90,0,education_3,son_0,0,0,pet_4,91,163,33,0
160,reason_16,month_0,day_2,season_1,388,25,29,27,241.037,100,0,education_3,son_3,1,0,pet_2,96,163,23,12
161,reason_17,month_8,day_2,season_2,118,5,1,50,304.9,89,0,education_1,son_1,1,0,pet_2,86,178,21,36
162,reason_4,month_5,day_5,season_4,356,36,29,47,205.917,99,0,education_4,son_2,1,0,pet_1,72,196,21,0
163,reason_25,month_4,day_6,season_1,154,39,1,33,205.917,88,0,education_1,son_2,0,0,pet_5,108,163,20,0
164,reason_19,month_2,day_4,season_3,118,5,29,27,378.884,81,0,education_1,son_2,0,1,pet_0,108,196,27,0
165,reason_19,month_7,day_2,season_2,388,52,1,27,205.917,81,1,education_1,son_0,0,0,pet_1,56,187,38,35
166,reason_22,month_9,day_2,season_1,127,9,9,27,294.632,100,0,education_2,son_1,0,0,pet_0,73,185,30,0
167,reason_21,month_2,day_2,season_3,250,6,22,54,205.917,86,0,education_1,son_3,1,0,pet_8,56,184,19,69
168,reason_5,month_6,day_2,season_3,253,25,1,52,317.931,81,1,education_1,son_4,0,0,pet_1,73,169,27,34
169,reason_28,month_8,day_2,season_2,388,16,1,31,205.917,94,0,education_2,son_3,0,0,pet_4,93,163,30,0
170,reason_15,month_10,day_6,season_4,283,52,1,35,236.699,95,0,education_2,son_1,1,0,pet_2,103,185,31,0
171,reason_27,month_11,day_2,season_4,372,49,1,58,226.334,84,0,education_1,son_0,0,1,pet_0,61,184,19,0
172,reason_21,month_12,day_6,season_1,249,49,21,44,205.917,89,0,education_1,son_1,0,0,pet_1,108,186,33,0
173,reason_11,month_1,day_2,season_2,250,18,1,48,308.643,88,0,education_1,son_1,0,0,pet_8,74,188,20,0
174,reason_8,month_12,day_3,season_1,289,43,5,27,229.003,100,1,education_1,son_2,1,0,pet_5,56,163,38,0
175,reason_23,month_11,day_3,season_3,118,52,29,27,281.265,87,0,education_3,son_2,1,0,pet_2,56,174,19,48
176,reason_4,month_12,day_2,season_3,287,5,2,49,279.236,81,0,education_1,son_0,1,0,pet_2,75,187,30,51
177,reason_12,month_8,day_2,season_3,358,32,1,55,228.188,82,0,education_4,son_0,0,0,pet_0,83,196,22,120
178,reason_17,month_0,day_4,season_4,295,37,23,49,245.689,81,0,education_2,son_2,1,1,pet_8,67,196,24,0
179,reason_5,month_9,day_5,season_1,388,5,15,37,219.803,96,1,education_1,son_1,0,0,pet_5,108,170,21,21
180,reason_16,month_1,day_2,season_2,118,37,16,53,378.884,86,0,education_1,son_0,1,0,pet_0,92,163,23,0
181,reason_28,month_6,day_2,season_1,118,46,1,49,294.303,93,0,education_3,son_3,0,0,pet_0,108,189,19,0
182,reason_27,month_8,day_2,season_2,241,17,19,27,307.881,99,0,education_1,son_4,0,0,pet_5,108,179,26,0
183,reason_10,month_2,day_2,season_3,338,52,24,27,249.997,81,0,education_2,son_0,1,1,pet_0,104,185,23,0
184,reason_0,month_0,day_3,season_2,327,40,29,36,205.917,93,0,education_4,son_2,1,0,pet_2,61,184,38,17
185,reason_27,month_6,day_2,season_1,118,52,27,27,345.662,92,0,education_1,son_3,0,0,pet_0,95,163,22,45
186,reason_10,month_4,day_2,season_1,129,42,8,34,239.786,100,1,education_1,son_1,1,0,pet_1,56,163,24,36
187,reason_22,month_5,day_4,season_4,161,31,7,27,320.519,92,0,education_2,son_1,0,0,pet_0,99,169,38,120
188,reason_9,month_1,day_2,season_2,118,52,2,27,261.122,87,1,education_1,son_1,1,0,pet_0,100,165,37,9
189,reason_2,month_9,day_3,season_4,224,52,1,27,378.884,95,1,education_1,son_2,0,0,pet_0,75,163,19,0
190,reason_27,month_3,day_2,season_4,180,37,1,52,205.917,100,0,education_1,son_2,0,0,pet_4,69,178,19,0
191,reason_9,month_9,day_2,season_4,388,50,27,32,320.402,91,0,education_2,son_0,1,0,pet_0,108,163,36,63
192,reason_10,month_0,day_5,season_2,296,5,29,54,271.954,95,0,education_2,son_2,0,0,pet_0,85,163,19,0
193,reason_6,month_10,day_2,season_4,118,39,22,27,378.884,94,0,education_4,son_3,0,0,pet_2,66,172,26,0
194,reason_21,month_3,day_2,season_1,118,43,13,46,238.437,97,0,education_1,son_3,0,0,pet_0,108,196,27,83
195,reason_9,month_5,day_2,season_1,348,18,5,27,238.49,81,0,education_4,son_0,0,0,pet_1,106,185,32,59
196,reason_23,month_8,day_2,season_2,227,40,11,27,276.648,91,1,education_1,son_0,0,0,pet_8,108,163,34,46
197,reason_8,month_12,day_2,season_1,118,22,10,27,209.83,86,0,education_1,son_1,1,0,pet_1,108,180,25,42
198,reason_11,month_5,day_5,season_3,143,52,27,27,304.749,100,0,education_4,son_1,0,0,pet_0,63,196,19,15
199,reason_18,month_2,day_2,season_3,163,14,18,58,216.989,98,0,education_1,son_0,1,0,pet_1,56,167,26,0
200,reason_5,month_1,day_4,season_3,369,5,14,27,262.595,97,0,education_1,son_2,1,0,pet_5,81,165,19,0
201,reason_28,month_8,day_2,season_2,118,19,5,52,260.774,95,0,education_2,son_1,1,1,pet_0,86,166,38,0
202,reason_10,month_0,day_2,season_3,356,52,1,27,373.757,100,0,education_4,son_3,1,0,pet_8,73,176,19,0
203,reason_3,month_2,day_3,season_2,180,52,24,40,205.917,94,0,education_1,son_2,1,0,pet_8,108,163,38,0
204,reason_23,month_8,day_2,season_1,118,5,2,27,271.614,90,0,education_3,son_3,0,0,pet_0,108,180,22,43
205,reason_21,month_7,day_2,season_4,230,44,1,27,224.093,92,0,education_1,son_1,0,0,pet_4,108,167,22,75
206,reason_22,month_11,day_2,season_1,149,18,9,27,369.951,100,0,education_4,son_0,0,0,pet_2,89,163,29,0
207,reason_11,month_12,day_4,season_1,252,23,17,27,235.796,100,0,education_1,son_2,1,0,pet_0,56,177,19,56
208,reason_4,month_2,day_2,season_2,159,5,22,31,341.898,85,0,education_2,son_4,1,0,pet_0,56,174,21,107
209,reason_12,month_0,day_2,season_2,118,14,1,43,378.884,91,0,education_4,son_0,1,0,pet_0,56,179,30,71
210,reason_24,month_9,day_5,season_3,206,29,1,33,311.889,94,0,education_4,son_1,1,1,pet_0,63,163,35,0
211,reason_7,month_0,day_2,season_1,118,5,14,49,205.917,85,1,education_1,son_0,1,0,pet_2,108,196,19,0
212,reason_1,month_5,day_2,season_2,223,5,1,43,229.191,87,0,education_1,son_2,0,0,pet_4,62,182,26,28
213,reason_28,month_9,day_2,season_4,118,13,1,27,225.025,89,0,education_1,son_0,0,0,pet_4,79,163,19,22
214,reason_25,month_0,day_2,season_2,249,11,12,50,229.611,100,1,education_3,son_1,1,0,pet_2,108,163,38,0
215,reason_1,month_6,day_2,season_1,388,27,1,27,378.884,89,0,education_2,son_4,1,1,pet_1,102,194,38,120
216,reason_6,month_10,day_2,season_1,200,48,1,37,205.917,86,0,education_4,son_0,1,0,pet_2,108,170,28,0
217,reason_7,month_0,day_2,season_3,295,27,12,27,205.917,88,0,education_2,son_4,0,0,pet_0,56,196,19,0
218,reason_17,month_4,day_2,season_2,118,5,18,27,304.23,99,1,education_4,son_0,0,0,pet_0,98,178,19,0
219,reason_24,month_0,day_2,season_2,388,22,29,27,238.565,90,0,education_1,son_1,0,0,pet_2,96,163,19,33
220,reason_10,month_10,day_2,season_4,118,49,1,56,205.917,83,0,education_1,son_4,0,0,pet_1,101,163,38,48
221,reason_21,month_10,day_2,season_1,158,49,2,58,326.937,95,0,education_2,son_1,0,0,pet_8,56,163,26,0
222,reason_11,month_0,day_2,season_3,342,52,5,37,205.917,100,0,education_4,son_1,1,1,pet_1,92,187,23,0
223,reason_27,month_0,day_2,season_3,294,22,29,38,205.917,91,1,education_3,son_0,1,1,pet_5,95,196,28,64
224,reason_0,month_2,day_2,season_1,356,17,10,38,234.956,93,0,education_2,son_0,1,0,pet_0,106,194,29,120
225,reason_19,month_12,day_5,season_4,168,30,1,49,290.328,90,0,education_1,son_2,0,0,pet_1,56,189,28,0
226,reason_0,month_0,day_2,season_1,118,5,18,41,215.684,86,0,education_2,son_1,1,0,pet_0,56,174,24,81
227,reason_8,month_0,day_6,season_1,124,45,6,27,205.917,87,0,education_4,son_2,1,0,pet_0,82,163,19,0
228,reason_27,month_3,day_2,season_3,308,5,1,27,255.434,82,0,education_2,son_0,0,1,pet_5,88,163,22,0
