,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
10,46,No,Travel_Rarely,575,Research & Development,1,1,Medical,1,1899692,2,Male,44,3,1,Laboratory Technician,4,Married,8913,9742,9,Y,No,16,3,4,80,0,10,3,3,1,1,1,1
11,60,No,Travel_Rarely,1089,Sales,27,5,Medical,1,3809100,4,Male,63,2,1,Research Director,3,Married,14929,10930,8,Y,No,14,3,2,80,1,40,3,2,0,0,0,2
12,25,No,Travel_Rarely,114,Research & Development,2,4,Medical,1,3573101,4,Male,70,1,2,Sales Executive,1,Single,4540,24494,2,Y,Yes,25,4,3,80,1,21,2,2,1,4,11,2
13,43,No,Travel_Rarely,200,Sales,29,4,Technical Degree,1,14346009,1,Male,97,2,1,Laboratory Technician,1,Married,10612,26999,1,Y,No,25,4,1,80,1,15,6,2,0,0,0,0
14,52,No,Travel_Rarely,119,Sales,8,1,Marketing,1,12532822,3,Male,99,3,4,Research Scientist,3,Divorced,4473,25110,8,Y,No,16,3,4,80,1,25,2,2,7,3,0,0
15,18,No,Travel_Rarely,1264,Sales,29,2,Life Sciences,1,10154545,3,Male,100,3,2,Research Scientist,1,Married,8530,10606,1,Y,No,17,3,4,80,0,13,2,1,1,7,0,4
16,30,No,Travel_Rarely,347,Sales,1,2,Marketing,1,10597068,2,Male,48,3,1,Research Scientist,1,Single,12139,26999,5,Y,Yes,15,3,1,80,1,14,2,3,6,0,0,2
17,56,No,Travel_Rarely,102,Research & Development,12,2,Medical,1,3181125,2,Female,80,3,1,Laboratory Technician,3,Single,11420,14940,2,Y,No,17,3,4,80,2,13,3,4,9,2,0,2
18,18,Yes,Non-Travel,690,Sales,17,1,Medical,1,14936855,3,Male,71,3,1,Research Scientist,3,Married,9540,22727,7,Y,No,25,3,2,80,1,13,3,3,0,5,0,1
19,30,No,Travel_Rarely,878,Research & Development,24,4,Life Sciences,1,13674702,3,Female,100,2,4,Sales Executive,4,Divorced,6879,26999,3,Y,No,20,3,4,80,1,12,3,4,6,5,0,1
20,41,No,Travel_Rarely,814,Research & Development,16,2,Medical,1,5704972,4,Female,100,2,2,Healthcare Representative,2,Married,19999,10165,7,Y,No,17,4,4,80,1,9,3,2,14,5,1,8
21,59,No,Travel_Rarely,1187,Research & Development,12,3,Other,1,2557903,4,Male,82,3,1,Laboratory Technician,3,Married,4298,17969,2,Y,Yes,21,4,1,80,0,10,1,3,1,0,1,4
22,28,No,Travel_Rarely,192,Research & Development,8,5,Life Sciences,1,1235304,2,Male,98,2,2,Research Scientist,4,Single,18052,13123,1,Y,Yes,13,3,1,80,1,4,2,2,12,0,0,5
23,48,No,Travel_Rarely,1194,Sales,22,3,Medical,1,14246208,2,Male,84,3,2,Research Scientist,3,Divorced,8156,26999,1,Y,Yes,14,3,1,80,1,15,2,3,0,0,1,0
24,42,No,Travel_Frequently,995,Sales,10,4,Life Sciences,1,8522429,1,Male,76,2,2,Research Scientist,2,Married,9047,24326,8,Y,Yes,14,3,2,80,3,14,3,3,5,3,1,1
25,35,No,Travel_Rarely,1131,Human Resources,12,3,Life Sciences,1,12270894,2,Male,67,3,1,Sales Representative,4,Married,7259,26999,1,Y,No,12,3,4,80,1,11,2,3,9,0,1,2
26,30,No,Travel_Frequently,728,Research & Development,1,1,Medical,1,6983994,1,Female,61,4,1,Research Scientist,3,Single,7847,26999,0,Y,Yes,12,3,1,80,0,11,2,3,7,2,11,0
27,22,No,Travel_Rarely,158,Research & Development,28,3,Marketing,1,16198395,4,Male,100,3,2,Laboratory Technician,3,Married,15278,10043,9,Y,No,14,3,2,80,1,6,2,3,1,6,0,1
28,36,Yes,Travel_Rarely,218,Sales,19,4,Life Sciences,1,8430209,1,Male,57,3,3,Laboratory Technician,1,Single,7868,24417,8,Y,No,14,3,3,80,2,14,2,3,0,1,0,0
29,39,No,Travel_Rarely,280,Sales,26,2,Life Sciences,1,2468450,1,Female,63,3,1,Laboratory Technician,3,Married,7353,13369,0,Y,No,24,3,2,80,1,5,3,2,10,6,0,0
30,30,No,Travel_Rarely,1101,Research & Development,21,3,Marketing,1,5498992,3,Female,90,3,2,Research Scientist,3,Divorced,13108,25646,7,Y,No,19,4,4,80,2,11,0,3,2,7,4,0
31,41,No,Travel_Frequently,243,Research & Development,2,3,Life Sciences,1,1374396,3,Male,70,3,1,Research Scientist,2,Married,7988,26999,4,Y,Yes,13,3,2,80,1,28,3,3,6,7,0,0
32,60,No,Travel_Rarely,990,Sales,26,2,Life Sciences,1,12982686,2,Male,94,3,1,Laboratory Technician,4,Single,3523,12735,4,Y,Yes,12,3,4,80,0,12,3,2,10,6,1,7
33,34,No,Travel_Rarely,1030,Research & Development,8,3,Technical Degree,1,2954816,3,Male,100,3,2,Sales Executive,4,Divorced,8418,23721,0,Y,Yes,21,4,4,80,0,0,4,1,1,2,2,2
34,42,No,Travel_Rarely,222,Research & Development,28,4,Medical,1,9750913,4,Male,78,3,2,Manufacturing Director,2,Single,6200,19432,4,Y,No,25,3,4,80,1,11,2,3,0,1,6,0
35,35,No,Travel_Rarely,1496,Research & Development,14,4,Medical,1,15829700,2,Female,100,4,2,Research Scientist,4,Single,13407,21709,0,Y,Yes,15,3,4,80,0,4,3,2,0,4,1,4
36,40,No,Travel_Rarely,172,Research & Development,11,4,Medical,1,7835859,1,Male,100,3,2,Healthcare Representative,3,Divorced,4177,26999,0,Y,Yes,25,4,3,80,0,40,3,3,7,2,1,5
37,42,No,Travel_Rarely,796,Sales,4,1,Medical,1,450598,4,Male,65,3,1,Sales Representative,3,Single,7656,24542,2,Y,No,13,3,2,80,1,15,3,3,2,6,2,6
38,30,No,Travel_Rarely,950,Research & Development,4,3,Life Sciences,1,6563883,4,Male,50,3,1,Human Resources,4,Married,6797,18224,6,Y,Yes,25,3,1,80,1,28,2,2,6,1,1,13
39,18,No,Travel_Rarely,1201,Research & Development,20,1,Medical,1,4648146,1,Male,100,2,1,Sales Executive,4,Married,4311,8181,0,Y,No,22,3,3,80,1,1,3,3,0,2,0,0
40,41,No,Travel_Rarely,786,Human Resources,4,3,Medical,1,3864251,2,Male,98,3,2,Sales Executive,3,Married,7730,21994,3,Y,No,12,3,1,80,0,11,3,4,3,3,0,0
41,41,No,Travel_Rarely,102,Sales,29,4,Medical,1,135579,4,Male,71,3,2,Laboratory Technician,1,Single,4080,20629,1,Y,No,19,3,2,80,1,9,4,2,7,2,0,1
42,27,No,Travel_Rarely,237,Sales,15,1,Medical,1,716328,4,Male,62,3,2,Manufacturing Director,4,Single,3741,7014,2,Y,Yes,17,3,3,80,1,24,3,1,7,2,4,0
43,36,No,Travel_Rarely,1125,Research & Development,9,3,Medical,1,9164856,4,Male,81,3,1,Sales Executive,4,Married,6311,26999,4,Y,Yes,25,4,3,80,1,11,3,3,7,6,1,2
44,43,Yes,Travel_Frequently,408,Research & Development,12,2,Marketing,1,5232908,3,Female,92,1,1,Laboratory Technician,4,Married,2648,7712,7,Y,No,13,3,3,80,1,28,2,4,26,2,1,4
45,37,No,Non-Travel,285,Research & Development,29,1,Medical,1,12365145,2,Male,77,2,3,Laboratory Technician,4,Married,8792,26295,2,Y,No,12,3,1,80,1,12,1,3,7,2,1,8
46,26,No,Travel_Rarely,583,Research & Development,14,3,Marketing,1,3175343,2,Female,31,2,1,Sales Executive,3,Married,4290,11349,8,Y,Yes,23,3,2,80,1,28,0,3,2,6,7,17
47,30,No,Travel_Rarely,1333,Sales,9,3,Medical,1,12779945,1,Male,80,3,1,Manufacturing Director,3,Married,8349,26999,4,Y,No,12,3,4,80,1,28,3,2,3,2,0,1
48,52,No,Travel_Frequently,815,Research & Development,10,3,Life Sciences,1,11424412,2,Female,30,3,1,Laboratory Technician,3,Married,8843,26999,0,Y,No,12,3,1,80,0,11,3,3,6,0,0,0
49,33,No,Travel_Rarely,348,Research & Development,29,1,Medical,1,363902,4,Male,48,1,2,Research Scientist,3,Divorced,18659,6421,1,Y,No,25,3,4,80,1,17,0,2,19,11,0,0
50,28,No,Travel_Rarely,102,Research & Development,1,3,Life Sciences,1,9110371,4,Male,45,3,2,Laboratory Technician,4,Divorced,19999,11382,7,Y,Yes,16,4,1,80,2,13,5,3,23,7,7,2
51,28,No,Travel_Rarely,102,Research & Development,3,1,Marketing,1,15015388,1,Male,100,1,1,Research Scientist,2,Married,4157,26999,1,Y,Yes,22,3,4,80,1,8,3,2,3,2,0,0
52,53,Yes,Travel_Rarely,256,Sales,5,2,Other,1,13035356,2,Male,70,2,5,Research Director,4,Married,19999,26999,1,Y,No,12,3,1,80,0,35,3,1,5,6,0,4
53,32,No,Travel_Frequently,480,Research & Development,4,3,Technical Degree,1,13976584,4,Male,52,2,1,Sales Executive,3,Single,19999,9955,1,Y,No,25,3,4,80,1,12,5,3,9,1,0,2
54,33,No,Travel_Rarely,1014,Human Resources,2,2,Marketing,1,16709153,2,Male,68,1,2,Manager,4,Married,8549,25239,1,Y,Yes,16,3,4,80,0,14,5,3,6,1,1,1
55,29,Yes,Travel_Rarely,482,Research & Development,27,1,Medical,1,11027338,3,Male,82,3,1,Healthcare Representative,4,Married,2995,22867,5,Y,Yes,15,3,2,80,3,5,2,3,9,6,1,1
56,60,No,Travel_Rarely,102,Research & Development,1,2,Life Sciences,1,14332324,4,Female,30,3,1,Research Scientist,2,Single,19999,26999,0,Y,Yes,13,3,2,80,1,7,3,2,3,0,1,1
57,44,No,Travel_Frequently,1046,Research & Development,3,4,Life Sciences,1,1502829,4,Male,79,3,1,Manufacturing Director,4,Married,15793,26999,4,Y,Yes,13,3,1,80,1,10,3,2,1,1,1,1
58,40,No,Travel_Rarely,391,Sales,10,4,Life Sciences,1,9312758,4,Male,48,3,2,Research Scientist,4,Married,9479,21537,1,Y,No,13,3,3,80,0,29,3,2,8,6,3,2
59,46,No,Travel_Rarely,1059,Research & Development,21,5,Medical,1,10229233,4,Male,100,3,1,Laboratory Technician,2,Single,8403,26999,5,Y,No,13,3,3,80,3,13,5,2,7,6,0,1
60,48,No,Travel_Rarely,510,Sales,21,3,Life Sciences,1,3556922,3,Male,41,3,2,Human Resources,1,Married,4623,6803,4,Y,No,24,3,4,80,1,11,3,3,6,1,0,0
61,43,No,Travel_Frequently,102,Research & Development,10,1,Medical,1,3028668,2,Male,55,4,1,Research Director,4,Single,7673,26016,7,Y,No,12,4,3,80,1,9,3,3,8,5,7,4
62,60,No,Travel_Frequently,108,Sales,3,5,Medical,1,412056,2,Female,40,2,1,Laboratory Technician,1,Married,5227,13124,8,Y,Yes,25,3,4,80,1,34,2,4,0,0,1,2
63,41,No,Travel_Rarely,1117,Sales,17,1,Medical,1,9832840,3,Male,68,3,3,Research Director,4,Married,8363,23540,9,Y,Yes,16,3,4,80,0,22,6,2,5,5,0,2
64,35,No,Travel_Frequently,550,Research & Development,29,4,Medical,1,7651945,1,Male,83,3,3,Sales Executive,3,Divorced,16814,26999,9,Y,No,25,3,2,80,1,9,1,2,6,1,1,2
65,42,No,Travel_Rarely,953,Sales,7,2,Life Sciences,1,2927237,4,Female,49,3,1,Laboratory Technician,3,Single,7125,11588,3,Y,No,25,3,4,80,1,11,3,3,1,3,3,2
66,39,No,Travel_Rarely,250,Human Resources,10,1,Medical,1,2843213,4,Male,40,1,1,Sales Executive,3,Single,13223,10019,2,Y,No,12,3,4,80,1,40,2,2,3,7,1,1
67,52,Yes,Non-Travel,995,Research & Development,10,4,Marketing,1,3478744,4,Male,58,3,3,Laboratory Technician,1,Single,6043,25558,4,Y,Yes,25,3,1,80,1,14,3,3,0,5,1,7
68,34,No,Travel_Rarely,239,Research & Development,29,3,Marketing,1,6423896,4,Male,55,3,2,Research Scientist,3,Married,5874,26999,0,Y,No,12,3,1,80,1,25,3,3,9,6,0,0
69,39,No,Travel_Rarely,165,Research & Development,15,4,Technical Degree,1,1170497,3,Male,88,3,2,Laboratory Technician,2,Divorced,2979,26269,1,Y,Yes,13,3,1,80,2,25,4,3,6,6,6,0
70,31,No,Travel_Rarely,139,Sales,29,1,Life Sciences,1,10911313,4,Female,99,3,1,Sales Executive,4,Single,12807,26999,7,Y,Yes,23,3,1,80,1,20,3,2,7,1,1,2
71,39,Yes,Travel_Rarely,380,Research & Development,3,3,Life Sciences,1,11346423,1,Male,92,4,1,Sales Executive,4,Single,2400,10667,4,Y,No,14,3,4,80,1,26,3,2,8,4,1,2
72,33,No,Travel_Rarely,102,Research & Development,17,3,Life Sciences,1,5495940,2,Male,98,3,5,Manufacturing Director,4,Divorced,14528,26999,1,Y,No,11,3,1,80,1,37,2,3,3,1,0,14
73,53,No,Non-Travel,195,Sales,15,3,Life Sciences,1,5799880,4,Male,87,3,2,Research Director,4,Single,4494,20344,2,Y,No,24,3,4,80,1,11,2,3,8,5,3,2
74,52,No,Travel_Rarely,963,Research & Development,11,2,Medical,1,15920860,4,Female,82,3,2,Healthcare Representative,2,Single,4755,12935,4,Y,Yes,13,4,2,80,2,14,3,1,8,8,1,1
75,22,No,Travel_Rarely,228,Sales,26,4,Life Sciences,1,14694544,4,Male,41,3,1,Healthcare Representative,3,Single,3652,25840,2,Y,No,12,3,4,80,1,26,3,3,2,7,6,7
76,48,No,Travel_Rarely,337,Sales,5,1,Medical,1,332392,3,Male,36,3,1,Human Resources,4,Single,19999,22622,1,Y,Yes,25,3,4,80,1,26,4,3,10,2,1,1
77,21,Yes,Travel_Rarely,1030,Sales,1,2,Medical,1,9294770,4,Female,58,3,1,Sales Executive,4,Divorced,4063,26999,0,Y,Yes,13,4,4,80,1,12,3,3,4,7,1,7
78,54,No,Travel_Rarely,531,Sales,28,4,Technical Degree,1,5494402,4,Male,64,3,5,Healthcare Representative,3,Divorced,6830,26999,3,Y,Yes,13,4,3,80,0,12,3,2,17,5,4,0
79,29,No,Travel_Rarely,102,Research & Development,22,4,Life Sciences,1,4908605,2,Female,43,2,3,Research Director,1,Married,9116,26999,2,Y,No,17,3,4,80,2,9,3,3,5,0,0,0
80,49,No,Travel_Rarely,453,Research & Development,5,2,Life Sciences,1,5304148,4,Male,72,3,2,Research Scientist,3,Divorced,16156,7898,9,Y,Yes,25,3,3,80,1,23,3,2,5,10,0,1
81,47,Yes,Travel_Rarely,102,Sales,29,2,Marketing,1,6594696,4,Male,74,3,1,Sales Executive,4,Single,7729,12943,1,Y,No,13,4,2,80,1,29,3,2,2,0,1,6
82,41,No,Travel_Rarely,1233,Research & Development,5,4,Medical,1,1047462,4,Male,30,1,3,Manager,4,Married,7574,21217,0,Y,No,13,3,3,80,0,12,2,3,3,0,1,2
83,20,No,Travel_Rarely,1012,Research & Development,23,2,Human Resources,1,8518707,2,Male,93,3,2,Manager,4,Divorced,4750,26999,6,Y,Yes,14,3,1,80,0,23,2,4,10,8,7,1
84,25,No,Travel_Rarely,732,Research & Development,5,3,Life Sciences,1,6073212,2,Female,56,4,1,Laboratory Technician,4,Married,19999,9240,0,Y,Yes,25,3,1,80,0,12,3,3,8,0,0,2
85,32,No,Travel_Rarely,548,Sales,7,4,Medical,1,10219534,3,Male,55,3,2,Laboratory Technician,1,Divorced,15286,26999,0,Y,No,25,3,3,80,0,16,3,3,11,1,0,0
86,22,No,Travel_Rarely,234,Research & Development,24,1,Medical,1,2703295,4,Male,44,1,1,Manager,4,Divorced,7104,4567,1,Y,Yes,23,3,4,80,0,11,3,2,0,1,0,0
87,37,No,Non-Travel,102,Research & Development,2,4,Life Sciences,1,8497292,3,Male,46,3,1,Healthcare Representative,3,Married,5403,26999,1,Y,No,13,3,2,80,0,14,3,3,5,1,1,0
88,35,No,Travel_Rarely,915,Human Resources,28,4,Medical,1,6876427,4,Male,53,3,2,Sales Representative,2,Married,7561,24269,6,Y,Yes,15,3,3,80,0,26,4,3,0,0,1,0
89,57,No,Travel_Rarely,157,Research & Development,1,1,Other,1,1909934,1,Male,92,3,2,Sales Executive,2,Married,8011,26177,4,Y,No,18,4,3,80,2,40,3,4,7,1,0,3
90,44,No,Travel_Rarely,854,Research & Development,29,2,Medical,1,388989,4,Male,51,2,5,Laboratory Technician,1,Single,14206,26930,0,Y,No,13,3,4,80,1,11,3,2,7,1,4,0
91,35,No,Travel_Rarely,261,Research & Development,12,1,Marketing,1,13759287,2,Male,62,4,2,Research Scientist,2,Divorced,2231,7462,6,Y,Yes,14,3,4,80,1,5,6,3,3,1,1,0
92,56,No,Travel_Rarely,314,Research & Development,8,3,Life Sciences,1,12820580,4,Male,53,4,2,Laboratory Technician,4,Single,7439,19513,1,Y,No,22,3,3,80,0,6,2,3,8,9,2,1
93,52,No,Travel_Rarely,102,Sales,2,1,Life Sciences,1,944350,2,Female,48,3,2,Sales Executive,4,Single,19999,26999,2,Y,Yes,18,3,1,80,1,9,2,4,0,5,0,7
94,42,No,Travel_Frequently,230,Research & Development,20,2,Life Sciences,1,14450914,3,Female,83,3,2,Research Scientist,1,Married,7113,26999,8,Y,Yes,14,3,4,80,1,40,3,3,11,1,0,1
95,38,No,Travel_Rarely,308,Research & Development,28,4,Medical,1,6918029,1,Male,61,2,1,Research Director,2,Married,19999,16103,7,Y,Yes,15,4,3,80,0,10,3,3,5,6,2,4
96,40,Yes,Travel_Rarely,211,Sales,28,2,Medical,1,14233528,2,Female,66,1,2,Laboratory Technician,2,Divorced,10329,26999,1,Y,Yes,14,3,4,80,1,15,2,3,14,5,1,0
97,22,No,Travel_Rarely,1159,Research & Development,23,3,Medical,1,15224053,4,Male,38,3,2,Sales Executive,2,Single,4236,14463,1,Y,Yes,16,3,4,80,2,9,3,2,7,2,4,2
98,33,No,Travel_Rarely,577,Research & Development,4,3,Human Resources,1,7039811,3,Female,84,3,1,Manufacturing Director,3,Divorced,19999,22773,0,Y,No,12,3,2,80,1,12,1,3,6,0,1,2
99,27,Yes,Non-Travel,413,Sales,2,2,Technical Degree,1,15481287,3,Male,94,4,1,Manufacturing Director,2,Married,12392,26566,2,Y,No,25,3,4,80,2,8,1,2,5,1,2,1
100,30,No,Travel_Frequently,355,Sales,2,2,Life Sciences,1,3793110,4,Male,63,3,4,Manufacturing Director,3,Single,7021,25772,1,Y,No,13,3,2,80,0,40,3,3,7,4,2,2
101,25,No,Travel_Frequently,1017,Research & Development,2,1,Marketing,1,7732964,4,Male,59,3,3,Healthcare Representative,2,Single,5508,23010,4,Y,No,17,3,3,80,0,39,3,1,3,5,6,2
102,33,No,Travel_Rarely,1496,Research & Development,16,3,Medical,1,9223638,4,Male,86,3,1,Research Scientist,1,Married,6288,6604,0,Y,Yes,18,3,1,80,1,31,3,3,9,0,0,0
103,44,No,Travel_Frequently,127,Research & Development,4,3,Medical,1,14600272,1,Female,100,3,2,Laboratory Technician,4,Married,3853,14879,1,Y,Yes,21,3,3,80,2,2,5,3,2,3,0,1
104,45,No,Travel_Rarely,125,Research & Development,7,2,Medical,1,4689936,3,Female,93,4,2,Research Scientist,1,Married,5031,17474,3,Y,Yes,16,3,3,80,2,13,4,1,8,5,1,2
105,47,No,Travel_Rarely,1113,Research & Development,7,3,Human Resources,1,14070303,4,Male,96,3,2,Research Director,4,Married,7553,26999,7,Y,Yes,16,3,3,80,0,9,3,2,5,0,0,0
106,21,No,Travel_Rarely,201,Human Resources,29,4,Marketing,1,5091562,2,Male,88,2,3,Manager,3,Divorced,6144,26999,2,Y,No,18,3,1,80,1,1,1,3,6,1,1,3
107,40,No,Travel_Rarely,569,Research & Development,28,4,Marketing,1,7393441,3,Male,53,2,5,Research Scientist,3,Single,1262,24439,4,Y,No,25,3,4,80,0,8,2,3,0,1,1,0
108,47,No,Travel_Rarely,102,Sales,29,3,Technical Degree,1,7807188,2,Female,48,3,3,Healthcare Representative,3,Single,7111,12957,3,Y,No,15,3,2,80,1,0,3,3,1,1,3,1
109,41,Yes,Travel_Rarely,1024,Human Resources,20,2,Technical Degree,1,7765714,3,Female,53,3,3,Manufacturing Director,1,Single,9279,26542,2,Y,No,13,4,1,80,1,40,0,3,9,8,4,2
110,36,Yes,Travel_Rarely,452,Research & Development,29,3,Other,1,15247478,3,Female,36,3,2,Sales Executive,3,Married,3781,22904,9,Y,Yes,24,3,4,80,1,17,2,3,2,1,1,1
111,38,No,Travel_Frequently,260,Research & Development,13,2,Medical,1,2497867,4,Female,68,3,1,Healthcare Representative,4,Divorced,7541,26999,2,Y,Yes,14,3,2,80,1,11,3,2,2,2,0,2
112,30,No,Travel_Rarely,1360,Human Resources,9,2,Medical,1,8822371,2,Male,41,2,2,Human Resources,3,Divorced,3546,12762,6,Y,No,23,3,4,80,1,13,3,3,11,7,1,1
113,42,No,Travel_Rarely,1002,Research & Development,24,1,Medical,1,4209766,3,Female,84,3,2,Laboratory Technician,4,Single,15859,4753,1,Y,No,16,3,1,80,0,22,3,2,1,8,3,0
114,33,No,Travel_Frequently,102,Research & Development,16,1,Medical,1,15652961,3,Male,75,3,2,Research Scientist,4,Divorced,7892,19392,8,Y,No,25,3,3,80,1,14,3,3,9,5,2,1
115,60,No,Travel_Rarely,102,Research & Development,12,3,Medical,1,922044,1,Male,84,3,1,Laboratory Technician,4,Single,4879,20961,2,Y,No,17,3,1,80,1,13,3,3,10,3,1,1
116,20,No,Travel_Rarely,102,Sales,5,1,Marketing,1,2661165,4,Male,59,3,1,Sales Executive,4,Married,8754,10812,4,Y,Yes,15,3,3,80,1,6,3,2,2,1,1,0
117,31,No,Travel_Frequently,102,Research & Development,7,2,Technical Degree,1,3833581,3,Male,100,3,1,Research Scientist,3,Divorced,18237,26999,6,Y,No,14,3,3,80,1,11,0,3,1,4,0,0
118,38,No,Travel_Rarely,344,Research & Development,22,1,Medical,1,11831285,4,Male,100,4,1,Sales Executive,1,Divorced,15423,26999,2,Y,No,12,4,2,80,0,11,2,3,9,0,8,0
119,34,Yes,Travel_Rarely,102,Research & Development,16,3,Medical,1,500795,3,Female,97,3,2,Laboratory Technician,3,Married,4679,2370,1,Y,No,14,3,2,80,0,9,3,3,7,6,1,1
120,46,No,Travel_Rarely,914,Research & Development,29,2,Medical,1,12331091,4,Male,77,3,2,Sales Executive,4,Divorced,15011,26999,4,Y,Yes,25,4,1,80,1,12,0,2,9,2,1,0
121,18,No,Travel_Rarely,529,Research & Development,11,3,Medical,1,5658473,1,Female,84,3,2,Sales Executive,3,Divorced,8666,26999,4,Y,No,17,3,2,80,1,35,3,3,7,2,1,1
122,36,No,Travel_Rarely,102,Research & Development,17,1,Life Sciences,1,14024174,4,Female,100,3,2,Sales Executive,2,Divorced,9223,19343,1,Y,No,22,3,4,80,1,13,2,3,7,0,3,1
123,43,Yes,Travel_Rarely,102,Sales,4,3,Other,1,11666295,4,Male,68,2,1,Laboratory Technician,2,Divorced,3877,12295,2,Y,Yes,14,4,4,80,1,10,3,3,6,3,1,1
124,46,No,Non-Travel,912,Research & Development,4,3,Medical,1,14500940,3,Male,97,3,1,Manufacturing Director,3,Single,7784,11015,0,Y,Yes,14,4,4,80,1,4,3,2,0,0,2,1
125,48,No,Travel_Frequently,658,Research & Development,29,4,Life Sciences,1,3257043,4,Male,87,4,3,Research Director,3,Married,7015,14957,1,Y,No,13,3,1,80,0,27,2,3,5,0,3,10
126,36,No,Travel_Rarely,745,Research & Development,10,4,Life Sciences,1,16616176,3,Male,61,3,2,Research Scientist,4,Married,19999,24158,0,Y,Yes,25,4,4,80,0,10,3,4,0,3,0,1
127,48,No,Travel_Rarely,569,Research & Development,26,3,Life Sciences,1,7274882,3,Male,86,3,1,Healthcare Representative,3,Divorced,6249,11016,0,Y,No,13,3,3,80,1,10,3,3,12,2,0,1
128,36,No,Travel_Rarely,134,Sales,15,3,Medical,1,13223044,2,Male,54,3,1,Human Resources,2,Single,6231,13200,0,Y,No,14,3,3,80,2,39,3,3,13,1,1,5
129,31,No,Travel_Frequently,252,Sales,13,2,Medical,1,3716693,2,Female,59,3,1,Laboratory Technician,3,Married,5861,18769,1,Y,Yes,14,3,4,80,0,26,3,4,12,14,0,6
130,41,No,Travel_Frequently,1165,Sales,26,2,Life Sciences,1,12972524,1,Female,55,3,2,Laboratory Technician,4,Married,6479,26115,1,Y,Yes,12,3,1,80,3,11,3,2,5,0,1,2
131,60,No,Non-Travel,102,Sales,1,1,Human Resources,1,9704311,1,Male,97,2,2,Laboratory Technician,4,Divorced,3105,26999,4,Y,No,14,3,3,80,0,14,3,3,15,7,2,2
132,48,No,Travel_Rarely,1097,Research & Development,14,2,Life Sciences,1,11654550,4,Male,62,4,1,Laboratory Technician,2,Single,4585,26999,3,Y,Yes,25,3,2,80,0,37,2,3,9,6,0,2
133,42,No,Travel_Rarely,135,Sales,2,5,Medical,1,12678400,1,Female,100,3,2,Research Scientist,4,Married,19999,25869,5,Y,No,25,3,4,80,3,31,3,3,16,1,0,6
