Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
11,60,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,4,Male,30,2,2,Sales Executive,4,Married,19999,26999,0,Y,No,11,4,2,80,3,40,3,1,40,0,15,0
12,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,3,Female,100,2,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,3,40,18,15,17
13,18,No,Travel_Rarely,1499,Sales,29,3,Other,1,4,Male,30,3,1,Research Scientist,4,Married,1009,2094,3,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
14,60,No,Travel_Rarely,1499,Research & Development,29,4,Medical,1,4,Male,30,3,1,Research Scientist,3,Married,1009,26999,4,Y,No,11,3,2,80,2,40,2,2,0,0,0,0
15,60,No,Travel_Rarely,1499,Research & Development,29,4,Medical,1,4,Male,30,3,1,Research Scientist,3,Married,1009,26999,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
16,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,3,Female,30,3,3,Manufacturing Director,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
17,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,3,Female,100,2,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
18,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,3,Male,30,2,1,Research Scientist,3,Married,1009,26999,4,Y,No,11,3,3,80,2,40,3,3,0,0,0,0
19,18,Yes,Travel_Rarely,102,Sales,1,3,Life Sciences,1,3,Male,30,3,1,Research Scientist,4,Single,1009,26999,1,Y,No,25,3,3,80,1,0,2,3,0,0,0,0
20,60,No,Travel_Rarely,102,Research & Development,1,2,Medical,1,3,Female,30,4,2,Research Scientist,1,Married,1009,2094,1,Y,No,25,4,3,80,1,40,3,3,40,18,15,17
21,60,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,3,Male,30,3,1,Research Scientist,3,Married,1009,26999,4,Y,No,11,3,3,80,2,40,2,3,0,0,0,0
22,60,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,3,Male,30,3,1,Research Scientist,3,Married,1009,2094,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
23,59,No,Travel_Rarely,170,Research & Development,28,1,Life Sciences,1,3,Female,63,2,4,Manager,3,Married,19900,6737,1,Y,No,11,3,4,80,1,40,3,3,40,18,15,16
24,19,No,Travel_Rarely,1499,Research & Development,1,3,Medical,1,4,Male,30,3,2,Research Scientist,3,Married,1009,26999,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
25,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,1,Male,30,2,1,Research Scientist,4,Married,1009,2094,4,Y,No,25,3,2,80,1,0,3,3,0,0,0,0
26,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,3,Female,83,3,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,25,3,4,80,1,40,3,2,40,18,15,17
27,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,4,Male,30,2,1,Research Scientist,4,Married,1009,26999,4,Y,No,25,3,2,80,1,0,3,3,0,0,0,0
28,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,3,Female,100,2,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
29,60,No,Travel_Rarely,1499,Research & Development,29,3,Medical,1,2,Male,30,3,1,Research Scientist,3,Married,1009,26241,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
30,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,4,Female,100,2,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,3,40,18,15,17
31,48,No,Travel_Rarely,107,Research & Development,29,4,Medical,1,3,Female,78,3,2,Healthcare Representative,4,Married,6381,12573,1,Y,No,11,3,4,80,1,33,3,2,39,17,15,16
32,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,3,Female,30,2,1,Research Scientist,4,Married,1009,26999,8,Y,No,11,3,3,80,1,40,3,3,0,0,0,0
33,20,No,Travel_Rarely,102,Sales,1,2,Life Sciences,1,3,Female,30,3,2,Manufacturing Director,4,Married,19998,2113,1,Y,No,11,3,3,80,0,32,2,3,40,18,0,16
34,60,No,Travel_Rarely,1499,Research & Development,1,4,Other,1,3,Male,30,3,1,Research Scientist,3,Married,1009,2094,3,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
35,60,No,Travel_Rarely,1499,Research & Development,1,2,Medical,1,3,Female,30,3,2,Manufacturing Director,4,Divorced,19999,26999,1,Y,No,11,3,3,80,0,40,4,2,40,18,15,17
36,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,3,Female,30,4,2,Manufacturing Director,4,Married,1009,2094,1,Y,No,25,4,4,80,1,40,3,3,40,18,15,17
37,18,No,Travel_Rarely,1499,Research & Development,29,3,Other,1,4,Male,30,3,2,Sales Executive,3,Married,1009,2094,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
38,60,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,1,Male,30,3,1,Laboratory Technician,4,Married,19999,2094,0,Y,No,24,3,1,80,3,40,3,1,40,0,15,0
39,60,No,Travel_Rarely,1499,Research & Development,1,2,Life Sciences,1,3,Female,30,3,2,Manufacturing Director,4,Married,19999,2094,1,Y,No,11,3,3,80,0,40,2,2,40,18,15,17
40,60,Yes,Travel_Rarely,102,Sales,29,3,Medical,1,3,Male,30,3,2,Research Scientist,3,Married,1009,2094,5,Y,No,11,3,3,80,0,40,5,3,0,0,0,0
41,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,1,Female,99,2,1,Research Scientist,4,Married,1009,22115,8,Y,No,25,3,3,80,1,40,3,3,0,0,0,0
42,60,No,Travel_Rarely,102,Sales,1,2,Medical,1,2,Female,100,4,3,Sales Executive,3,Married,1009,2094,0,Y,No,25,4,3,80,1,40,3,3,40,18,15,17
43,60,No,Travel_Rarely,1499,Research & Development,1,1,Life Sciences,1,3,Male,30,2,1,Research Scientist,4,Married,1009,26999,1,Y,No,11,3,3,80,0,40,3,3,0,0,0,0
44,60,No,Travel_Rarely,102,Sales,29,5,Medical,1,2,Female,100,4,2,Sales Executive,3,Married,1009,2094,1,Y,No,25,4,2,80,1,40,3,3,40,18,15,17
45,18,No,Travel_Rarely,102,Sales,1,2,Life Sciences,1,3,Female,30,3,2,Manufacturing Director,4,Married,19999,26842,1,Y,No,11,3,3,80,0,40,2,3,40,18,0,17
46,60,No,Travel_Rarely,102,Research & Development,1,4,Life Sciences,1,4,Male,30,2,1,Human Resources,3,Married,19999,26999,1,Y,No,11,3,3,80,0,0,1,3,40,0,0,0
47,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,1,Female,30,2,1,Research Scientist,3,Married,1009,2094,8,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
48,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,3,Female,100,4,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
49,60,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,3,Female,30,3,2,Healthcare Representative,4,Married,19999,2094,1,Y,No,11,3,4,80,0,40,3,2,40,18,15,17
50,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,3,Female,100,2,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
51,18,No,Travel_Rarely,1499,Sales,29,3,Other,1,2,Male,30,3,1,Research Scientist,3,Married,1009,2094,3,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
52,59,No,Travel_Rarely,114,Sales,1,4,Life Sciences,1,3,Female,30,3,2,Manufacturing Director,4,Married,19999,2094,1,Y,No,11,3,3,80,0,40,2,3,40,18,15,17
53,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,1,Female,30,2,1,Laboratory Technician,3,Married,1009,2094,4,Y,No,25,3,2,80,1,40,3,2,0,0,0,0
54,60,No,Travel_Rarely,1499,Research & Development,29,3,Medical,1,4,Male,30,3,1,Research Scientist,3,Married,1009,26999,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
55,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,1,Male,30,2,1,Research Scientist,3,Married,1009,2094,8,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
56,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,4,Female,100,2,3,Healthcare Representative,4,Married,1009,26998,1,Y,No,11,3,4,80,1,40,3,2,40,0,15,17
57,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,3,Female,100,2,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,25,3,4,80,1,40,3,3,40,18,15,17
58,60,No,Travel_Rarely,102,Research & Development,1,1,Medical,1,3,Female,30,4,3,Manager,4,Married,1030,2094,1,Y,No,11,3,4,80,1,40,3,3,40,18,15,17
59,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,1,Male,30,2,1,Laboratory Technician,4,Married,4833,2094,4,Y,No,25,3,2,80,1,6,3,2,0,0,0,0
60,60,No,Travel_Rarely,1499,Research & Development,29,3,Medical,1,4,Male,30,3,2,Research Scientist,3,Married,1009,2094,2,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
61,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,3,Female,100,4,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,3,40,18,15,17
62,60,Yes,Travel_Rarely,1499,Sales,29,1,Medical,1,4,Male,30,3,3,Research Scientist,4,Married,19999,26999,2,Y,No,25,3,2,80,1,40,4,3,40,18,15,0
63,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,1,Male,30,2,1,Research Scientist,3,Married,1009,26999,8,Y,No,24,3,3,80,2,40,2,3,0,0,0,0
64,59,Yes,Travel_Rarely,102,Research & Development,28,1,Medical,1,3,Female,65,2,4,Research Director,4,Married,19689,2094,1,Y,No,11,3,4,80,1,40,3,3,40,18,15,17
65,51,No,Travel_Rarely,1151,Research & Development,22,2,Medical,1,4,Female,83,3,5,Research Director,1,Divorced,19285,7670,5,Y,No,14,3,1,80,1,23,4,2,8,2,1,3
66,44,No,Travel_Rarely,1205,Research & Development,19,4,Medical,1,4,Male,49,3,1,Research Scientist,2,Divorced,2776,4244,1,Y,Yes,15,3,2,80,3,10,3,3,10,8,7,9
67,60,No,Travel_Rarely,1499,Research & Development,29,3,Medical,1,4,Male,30,3,1,Research Scientist,3,Married,1009,26999,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
68,60,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,4,Male,30,3,1,Research Scientist,3,Married,1009,26999,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
69,60,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,4,Male,30,2,3,Sales Executive,4,Married,19999,26820,0,Y,No,11,3,4,80,1,40,3,2,40,0,15,17
70,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,4,Female,100,4,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,3,40,18,15,17
71,18,No,Travel_Rarely,102,Sales,1,2,Life Sciences,1,3,Female,30,3,1,Manufacturing Director,4,Married,19999,2094,1,Y,No,11,3,3,80,0,40,2,3,40,0,0,0
72,60,No,Travel_Rarely,102,Research & Development,1,3,Medical,1,4,Female,30,2,2,Healthcare Representative,1,Married,19999,26999,2,Y,No,25,3,3,80,0,0,3,1,40,18,15,0
73,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,4,Male,30,1,1,Laboratory Technician,4,Married,19999,26999,0,Y,No,25,3,1,80,3,0,3,1,40,0,0,0
74,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,1,Female,30,3,1,Research Scientist,3,Married,1009,2094,8,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
75,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,3,Female,30,2,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,25,3,4,80,1,40,3,3,40,18,15,17
76,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,3,Female,100,2,3,Manufacturing Director,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
77,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,4,Male,30,1,1,Laboratory Technician,4,Married,19999,26999,1,Y,No,25,3,1,80,1,0,3,1,0,0,0,0
78,44,No,Travel_Rarely,532,Research & Development,2,3,Technical Degree,1,4,Female,53,3,2,Manufacturing Director,2,Single,4602,18350,1,Y,Yes,12,3,2,80,0,12,4,3,9,6,12,8
79,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,3,Female,100,2,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,23,3,4,80,1,40,3,2,40,18,15,17
80,60,Yes,Travel_Rarely,102,Research & Development,1,1,Medical,1,4,Female,30,4,3,Manager,4,Married,2923,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,0
81,60,Yes,Travel_Rarely,102,Research & Development,1,1,Medical,1,4,Female,30,2,4,Manager,4,Married,19999,26999,1,Y,No,11,3,4,80,1,40,4,2,40,18,15,0
82,60,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,3,Female,30,3,5,Manufacturing Director,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,4,2,40,18,15,17
83,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,3,Female,30,3,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
84,18,No,Travel_Rarely,1499,Research & Development,1,4,Other,1,4,Male,30,3,1,Research Scientist,3,Married,1009,2094,3,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
85,18,Yes,Travel_Rarely,1499,Sales,1,3,Life Sciences,1,3,Male,30,2,1,Research Scientist,3,Single,1009,2094,2,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
86,60,Yes,Travel_Rarely,1499,Research & Development,1,4,Medical,1,4,Male,30,3,1,Research Scientist,3,Married,1009,26999,4,Y,No,25,3,3,80,2,40,5,3,0,0,0,0
87,60,No,Travel_Rarely,1499,Research & Development,1,1,Medical,1,4,Male,30,2,2,Sales Executive,4,Married,19999,26999,0,Y,No,11,3,2,80,1,40,3,2,40,0,15,0
88,18,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,4,Male,30,3,2,Research Scientist,3,Married,1009,26999,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
89,18,No,Travel_Rarely,1499,Research & Development,29,3,Medical,1,4,Male,30,3,2,Sales Executive,3,Married,1009,2094,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
90,60,No,Travel_Rarely,1499,Research & Development,29,4,Medical,1,4,Male,30,3,1,Research Scientist,3,Married,1009,2094,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
91,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,3,Male,30,2,1,Research Scientist,4,Married,1009,26999,8,Y,No,11,3,2,80,1,40,3,3,0,0,0,0
92,60,No,Travel_Rarely,1499,Research & Development,29,4,Medical,1,4,Male,30,3,1,Research Scientist,3,Married,1009,26999,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
93,39,No,Travel_Rarely,895,Research & Development,1,3,Other,1,2,Female,55,2,3,Research Scientist,4,Married,6902,20707,0,Y,No,14,3,1,80,3,14,5,1,11,8,14,9
94,60,Yes,Travel_Rarely,102,Sales,29,4,Medical,1,3,Female,30,2,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,0
95,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,4,Male,30,2,1,Research Scientist,4,Married,1009,26999,4,Y,No,25,3,2,80,1,0,3,2,0,0,0,0
96,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,3,Female,100,2,3,Healthcare Representative,4,Married,1009,2094,0,Y,No,11,3,4,80,1,40,3,3,40,18,15,17
97,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,3,Female,58,2,4,Manager,4,Married,19850,2100,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,16
98,60,No,Travel_Rarely,102,Sales,29,5,Medical,1,2,Female,100,4,2,Sales Executive,1,Married,1009,2094,1,Y,No,25,4,3,80,1,40,3,3,40,18,15,17
99,44,No,Travel_Rarely,1498,Research & Development,28,3,Medical,1,1,Male,44,4,1,Laboratory Technician,3,Divorced,1535,26991,5,Y,No,17,3,1,80,2,21,2,2,0,0,0,0
100,59,No,Travel_Rarely,275,Research & Development,29,4,Life Sciences,1,3,Female,99,2,3,Healthcare Representative,4,Married,8957,2566,1,Y,No,11,3,2,80,1,39,3,3,40,18,15,16
101,18,Yes,Travel_Rarely,102,Sales,1,4,Life Sciences,1,3,Female,30,3,1,Manufacturing Director,4,Married,19999,2094,1,Y,No,11,3,3,80,0,0,1,3,40,0,0,0
102,60,No,Travel_Rarely,1499,Research & Development,1,3,Life Sciences,1,2,Female,30,3,1,Research Scientist,3,Married,1009,26999,1,Y,No,11,3,3,80,0,0,5,3,40,0,0,0
103,49,No,Travel_Rarely,1401,Research & Development,3,3,Life Sciences,1,3,Female,83,3,4,Manufacturing Director,3,Single,16586,9266,1,Y,Yes,16,3,2,80,0,22,2,3,31,9,15,16
104,18,Yes,Travel_Rarely,102,Sales,1,3,Life Sciences,1,3,Male,30,3,1,Research Scientist,4,Single,1009,2094,1,Y,No,25,3,3,80,1,0,2,3,0,0,0,0
105,60,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,3,Male,30,3,1,Research Scientist,3,Married,1009,26999,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
106,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,3,Female,100,4,3,Healthcare Representative,2,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,3,40,18,15,17
107,60,No,Travel_Rarely,102,Sales,29,1,Medical,1,2,Female,30,3,3,Manager,3,Married,19999,2094,0,Y,No,25,4,2,80,1,40,3,3,40,18,15,0
108,18,No,Non-Travel,102,Sales,1,2,Life Sciences,1,3,Male,30,3,1,Research Scientist,4,Single,1009,2094,1,Y,No,25,3,3,80,1,0,2,3,0,0,0,0
109,18,No,Travel_Rarely,102,Sales,1,4,Life Sciences,1,3,Female,30,3,2,Manufacturing Director,4,Married,19999,26999,1,Y,No,11,3,3,80,0,40,2,3,40,18,0,17
110,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,4,Female,100,2,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,24,3,4,80,1,40,3,3,40,18,15,17
111,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,3,Female,30,2,3,Manufacturing Director,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
112,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,4,Female,100,2,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,25,3,4,80,1,40,3,3,40,18,15,17
113,18,No,Travel_Rarely,1499,Research & Development,1,4,Other,1,4,Male,30,3,1,Research Scientist,3,Married,1009,2094,3,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
114,18,No,Travel_Rarely,102,Sales,1,4,Life Sciences,1,3,Female,30,3,2,Manufacturing Director,4,Married,19999,2094,1,Y,No,11,3,3,80,0,40,2,3,40,18,15,17
115,60,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,4,Male,30,3,1,Laboratory Technician,4,Married,19999,24828,0,Y,No,11,3,1,80,3,40,3,1,40,0,15,0
116,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,4,Female,100,3,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
117,60,No,Travel_Rarely,1499,Research & Development,29,3,Medical,1,4,Male,30,3,1,Research Scientist,3,Married,1009,26999,4,Y,No,25,3,3,80,2,40,5,3,0,0,0,0
118,60,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,4,Male,30,3,1,Research Scientist,3,Married,1009,26999,4,Y,No,25,3,3,80,2,40,5,3,0,0,0,0
119,18,No,Travel_Rarely,1499,Research & Development,1,3,Other,1,4,Female,30,3,2,Sales Executive,3,Married,1009,2094,4,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
120,18,No,Travel_Rarely,1499,Research & Development,29,3,Medical,1,3,Male,30,3,2,Healthcare Representative,3,Married,1009,2094,2,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
121,60,No,Travel_Rarely,102,Sales,1,2,Life Sciences,1,3,Female,30,3,2,Manufacturing Director,4,Married,19999,26999,1,Y,No,11,3,3,80,0,40,2,3,40,18,15,17
122,18,No,Travel_Rarely,1499,Sales,29,3,Medical,1,2,Male,30,3,2,Sales Executive,3,Married,1009,2094,5,Y,No,25,3,3,80,2,40,5,3,0,0,0,0
123,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,4,Female,99,2,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,25,3,4,80,1,40,3,3,40,18,15,17
124,60,No,Travel_Rarely,1499,Research & Development,1,1,Life Sciences,1,4,Male,30,2,1,Sales Representative,4,Married,1009,26999,1,Y,No,11,3,2,80,0,0,3,3,0,0,0,0
125,60,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,3,Female,30,3,3,Manufacturing Director,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,4,2,40,18,15,17
126,60,No,Travel_Rarely,1499,Research & Development,1,3,Life Sciences,1,1,Female,100,2,1,Research Scientist,3,Married,1009,26999,8,Y,No,11,3,3,80,1,0,3,3,0,0,0,0
127,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,3,Female,51,2,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,24,3,4,80,1,40,3,2,40,18,15,17
128,60,No,Travel_Rarely,102,Sales,29,1,Medical,1,2,Female,100,4,2,Sales Executive,3,Married,1009,2094,1,Y,No,25,4,2,80,1,40,3,3,40,18,15,17
129,18,No,Travel_Frequently,102,Sales,1,4,Life Sciences,1,1,Female,30,3,1,Manufacturing Director,4,Married,1088,2094,1,Y,No,11,3,3,80,0,0,4,3,40,0,0,0
130,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,3,Female,100,2,3,Laboratory Technician,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
131,60,No,Travel_Rarely,1499,Research & Development,1,3,Life Sciences,1,3,Male,100,2,1,Research Scientist,4,Married,1009,2094,1,Y,No,25,3,3,80,1,40,3,3,0,0,0,0
132,60,No,Travel_Rarely,102,Sales,29,1,Medical,1,2,Female,100,4,2,Sales Representative,1,Married,1009,2094,1,Y,No,25,4,3,80,1,40,3,3,40,18,15,17
133,60,Yes,Travel_Rarely,1499,Research & Development,1,1,Life Sciences,1,4,Male,30,2,1,Research Scientist,4,Married,1009,26999,1,Y,No,25,3,2,80,0,0,3,3,0,0,0,0
134,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,3,Female,53,2,3,Healthcare Representative,4,Married,13279,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
135,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,4,Male,30,1,1,Laboratory Technician,4,Married,19999,2094,0,Y,No,25,3,1,80,3,0,3,1,0,0,0,0
136,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,3,Female,30,2,4,Manufacturing Director,4,Married,17184,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
137,18,Yes,Travel_Rarely,1499,Sales,1,3,Life Sciences,1,4,Male,30,3,1,Research Scientist,4,Married,1009,2094,3,Y,No,25,3,3,80,2,40,2,3,0,0,0,0
138,60,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,3,Male,30,2,1,Research Scientist,4,Married,1009,26999,1,Y,No,11,3,3,80,1,40,3,3,0,0,0,0
139,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,3,Female,100,2,3,Manufacturing Director,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,3,40,18,15,17
