city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_162,0.83,,No relevent experience,Full time course,High School,,2,,,never,5,0
city_103,0.919,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,14,0
city_21,0.626,Male,No relevent experience,Full time course,High School,,1,,,never,68,0
city_162,0.871,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,15,0
city_103,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,23,0
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,18,0
city_19,0.532,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,21,1
city_21,0.625,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,1,19,1
city_103,0.922,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,18,0
city_21,0.909,,No relevent experience,Full time course,Graduate,STEM,1,10000+,Pvt Ltd,1,33,0
city_160,0.921,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,61,0
city_103,0.919,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,17,0
city_21,0.626,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,26,0
city_114,0.931,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,16,0
city_102,0.875,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,62,0
city_114,0.928,Male,No relevent experience,Full time course,Masters,STEM,4,100-500,Pvt Ltd,1,11,0
city_21,0.619,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,43,1
city_103,0.915,Male,No relevent experience,no_enrollment,Graduate,,2,,,1,22,0
city_21,0.628,,No relevent experience,Full time course,Graduate,STEM,1,,Pvt Ltd,never,44,0
city_160,0.9,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,24,0
city_67,0.878,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,21,0
city_16,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,,1,12,0
city_90,0.702,Male,No relevent experience,no_enrollment,High School,,2,,,1,13,0
city_75,0.928,Male,Has relevent experience,no_enrollment,Graduate,,8,,,2,66,0
city_159,0.851,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,16,1
city_103,0.918,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,23,1
city_114,0.922,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,16,0
city_16,0.913,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,,1,46,0
city_50,0.906,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,23,0
city_19,0.697,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,13,1
city_114,0.923,Male,No relevent experience,Full time course,Graduate,,1,,,never,25,0
city_21,0.622,,No relevent experience,Full time course,Graduate,STEM,<1,,,1,11,1
city_114,0.924,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,26,0
city_57,0.867,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,8,0
city_103,0.919,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,11,0
city_16,0.913,Male,No relevent experience,no_enrollment,High School,,3,,Pvt Ltd,1,17,0
city_21,0.626,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,4,45,0
city_102,0.766,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,12,0
city_67,0.849,Male,Has relevent experience,no_enrollment,High School,,3,,Pvt Ltd,1,22,0
city_103,0.918,Male,No relevent experience,no_enrollment,High School,,1,,,never,59,0
city_103,0.899,Male,No relevent experience,Full time course,Masters,STEM,2,10000+,Pvt Ltd,1,42,0
city_136,0.895,Male,Has relevent experience,no_enrollment,High School,,>20,,,1,10,0
city_103,0.897,Male,Has relevent experience,no_enrollment,High School,,10,10000+,Pvt Ltd,1,14,0
city_160,0.925,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,34,0
city_136,0.928,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,23,0
city_61,0.912,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,14,0
city_12,0.632,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,4,34,0
city_105,0.809,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,35,0
city_21,0.706,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,500-999,Pvt Ltd,1,8,1
city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,66,1
city_99,0.917,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,18,0
city_67,0.869,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,24,0
city_103,0.921,Male,No relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,23,0
city_114,0.921,Male,No relevent experience,no_enrollment,High School,,6,10000+,Pvt Ltd,1,8,0
city_150,0.711,Male,No relevent experience,Full time course,High School,,2,,,1,18,0
city_61,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,6,0
city_67,0.854,Male,No relevent experience,Full time course,High School,,3,50-99,Pvt Ltd,1,25,0
city_11,0.551,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,,1,21,1
city_136,0.894,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,5,0
city_149,0.533,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,14,0
city_11,0.549,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,14,0
city_83,0.932,Male,No relevent experience,no_enrollment,High School,,6,50-99,Pvt Ltd,1,14,0
city_12,0.774,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,21,0
city_21,0.623,,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,12,1
city_36,0.889,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,5,0
city_103,0.904,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,59,0
city_144,0.851,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,6,0
city_21,0.622,,No relevent experience,Full time course,Graduate,STEM,1,,,never,13,0
city_21,0.622,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,18,0
city_28,0.928,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,3,0
city_16,0.909,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,1,26,0
city_114,0.924,,No relevent experience,Full time course,Masters,STEM,8,50-99,Public Sector,1,18,0
city_21,0.622,Male,No relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,16,1
city_90,0.696,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,19,0
city_16,0.917,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,1,13,1
city_16,0.914,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,37,0
city_73,0.749,Male,Has relevent experience,no_enrollment,High School,,2,<10,Pvt Ltd,1,12,0
city_61,0.904,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,35,0
city_103,0.919,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,18,0
city_97,0.921,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,1,0
