Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
15,55,No,Travel_Rarely,824,Research & Development,10,3,Life Sciences,1,4,Male,81,3,5,Manager,4,Married,19634,23065,3,Y,No,20,3,3,80,1,26,2,3,5,0,0,0
16,41,No,Travel_Rarely,1210,Research & Development,9,3,Life Sciences,1,3,Male,100,3,3,Healthcare Representative,3,Married,12140,20813,3,Y,No,18,3,4,80,1,27,2,3,3,2,0,2
17,34,Yes,Travel_Rarely,363,Research & Development,1,3,Life Sciences,1,1,Male,73,3,1,Research Scientist,4,Single,3358,2699,4,Y,No,14,3,3,80,0,5,2,3,1,0,0,0
18,27,No,Travel_Rarely,1286,Research & Development,2,3,Medical,1,3,Male,87,3,1,Laboratory Technician,3,Married,3791,7184,1,Y,No,19,3,4,80,1,4,2,3,4,2,1,2
19,31,No,Travel_Rarely,1213,Research & Development,6,2,Life Sciences,1,2,Male,65,3,2,Research Scientist,4,Married,3416,22712,1,Y,No,17,4,3,80,1,9,3,3,10,7,3,8
20,45,No,Travel_Rarely,1361,Research & Development,3,4,Life Sciences,1,1,Male,33,3,3,Healthcare Representative,3,Married,8672,24509,3,Y,No,15,3,4,80,0,9,2,3,8,7,0,8
21,48,No,Travel_Rarely,1292,Sales,3,4,Life Sciences,1,1,Male,34,3,3,Sales Executive,3,Single,8921,2096,2,Y,No,13,3,4,80,0,12,2,3,10,7,0,7
22,60,No,Travel_Rarely,308,Research & Development,2,3,Life Sciences,1,3,Male,91,3,4,Healthcare Representative,1,Married,5864,24931,1,Y,No,12,3,4,80,1,29,2,3,28,7,12,9
23,43,No,Travel_Rarely,1452,Research & Development,7,3,Life Sciences,1,4,Male,64,3,4,Research Director,3,Divorced,18631,2094,3,Y,No,16,3,3,80,1,23,3,3,19,8,0,7
24,22,No,Travel_Rarely,1016,Research & Development,1,3,Medical,1,1,Male,83,3,1,Research Scientist,4,Single,1678,6731,4,Y,No,12,3,3,80,0,5,2,3,2,2,0,0
25,50,No,Travel_Rarely,1499,Research & Development,11,4,Life Sciences,1,3,Male,86,3,2,Research Scientist,3,Married,5882,7400,1,Y,No,11,3,4,80,1,16,3,3,5,0,0,0
26,57,No,Travel_Rarely,1171,Sales,3,4,Life Sciences,1,3,Male,30,3,3,Sales Executive,1,Married,11397,24717,4,Y,No,12,3,4,80,1,19,2,3,4,2,2,2
27,29,No,Travel_Rarely,1499,Sales,8,2,Life Sciences,1,2,Male,42,3,1,Sales Representative,4,Married,2200,6480,1,Y,No,22,3,4,80,1,4,2,3,3,0,0,1
28,54,No,Travel_Rarely,1180,Research & Development,2,3,Medical,1,3,Male,93,3,4,Manager,3,Married,18190,21821,4,Y,No,11,3,4,80,1,24,2,3,22,7,10,16
29,25,No,Travel_Rarely,1151,Research & Development,1,3,Life Sciences,1,4,Male,95,3,1,Laboratory Technician,4,Single,3724,21357,1,Y,No,14,3,4,80,0,6,3,3,4,3,0,3
30,57,No,Travel_Rarely,1387,Sales,3,3,Medical,1,3,Male,84,3,4,Manager,1,Married,16044,7341,1,Y,No,11,3,4,80,1,20,2,3,28,7,7,7
31,33,No,Travel_Rarely,1368,Sales,9,3,Life Sciences,1,3,Male,37,3,3,Sales Executive,4,Married,5625,2094,1,Y,No,21,3,4,80,1,9,2,3,9,8,6,8
32,27,No,Travel_Rarely,314,Research & Development,4,3,Life Sciences,1,3,Male,50,3,1,Research Scientist,3,Single,3182,4039,1,Y,No,13,3,4,80,0,7,2,3,5,2,0,3
33,50,No,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,1,Male,80,3,4,Manager,4,Married,16872,6210,2,Y,No,13,3,3,80,1,39,2,3,2,0,0,0
34,22,No,Travel_Rarely,1499,Research & Development,11,1,Life Sciences,1,4,Male,38,3,2,Laboratory Technician,3,Single,5782,5964,1,Y,No,11,3,4,80,0,8,3,3,5,3,1,3
35,35,No,Travel_Rarely,1314,Research & Development,7,3,Life Sciences,1,4,Male,64,3,2,Healthcare Representative,4,Married,4416,22315,1,Y,No,12,3,1,80,1,9,3,3,10,7,0,8
36,36,No,Travel_Rarely,1499,Sales,6,4,Marketing,1,3,Male,37,3,2,Sales Executive,4,Married,4241,4499,1,Y,No,13,3,4,80,1,8,2,3,8,7,7,7
37,50,No,Travel_Rarely,1350,Research & Development,10,3,Life Sciences,1,4,Female,49,3,4,Research Director,3,Married,19739,19550,3,Y,No,20,3,4,80,0,26,3,3,18,16,11,10
38,49,No,Travel_Rarely,1306,Research & Development,3,4,Life Sciences,1,4,Male,65,3,2,Research Scientist,3,Married,5524,8202,3,Y,No,20,3,2,80,0,9,2,3,1,2,0,2
39,37,No,Travel_Rarely,1445,Sales,6,3,Marketing,1,3,Male,60,3,2,Sales Executive,4,Married,5709,22346,0,Y,No,23,3,3,80,1,10,3,3,6,3,0,3
40,55,No,Travel_Rarely,1305,Sales,1,3,Life Sciences,1,1,Male,35,3,5,Manager,3,Married,19999,24756,5,Y,No,12,3,3,80,0,36,2,3,26,3,1,1
41,24,Yes,Travel_Rarely,298,Sales,11,3,Life Sciences,1,3,Male,85,3,1,Human Resources,1,Married,1935,23270,4,Y,No,23,3,3,80,1,3,2,3,1,0,0,0
42,37,No,Travel_Rarely,1403,Research & Development,5,4,Life Sciences,1,4,Female,33,3,2,Manufacturing Director,3,Married,5794,19540,2,Y,No,13,3,3,80,1,7,2,3,4,3,0,2
43,38,No,Travel_Rarely,1149,Research & Development,9,3,Life Sciences,1,3,Male,87,3,1,Research Scientist,3,Married,3049,13715,1,Y,No,18,3,3,80,1,3,2,3,5,0,0,0
44,33,No,Travel_Rarely,1319,Research & Development,2,3,Medical,1,3,Male,97,3,1,Laboratory Technician,3,Single,5525,7049,1,Y,No,12,3,4,80,0,5,2,3,4,2,1,0
45,28,No,Travel_Rarely,1380,Research & Development,6,4,Life Sciences,1,3,Male,35,3,2,Manufacturing Director,4,Single,5692,3718,1,Y,No,25,4,4,80,0,11,2,3,10,9,3,7
46,51,No,Travel_Rarely,1499,Research & Development,3,3,Life Sciences,1,3,Male,32,3,4,Manager,2,Married,15899,6699,2,Y,No,11,3,4,80,1,26,2,3,6,4,1,7
47,50,No,Travel_Rarely,1233,Research & Development,9,3,Medical,1,3,Male,71,3,2,Healthcare Representative,3,Married,4855,23028,4,Y,No,12,3,3,80,1,10,3,3,6,1,0,0
48,29,No,Travel_Rarely,1499,Research & Development,8,1,Life Sciences,1,3,Male,74,3,1,Laboratory Technician,4,Married,2836,26075,1,Y,No,19,4,4,80,0,6,2,3,2,2,0,2
49,35,No,Travel_Rarely,1398,Sales,8,4,Life Sciences,1,3,Male,82,3,2,Sales Executive,4,Divorced,4941,24653,4,Y,No,17,3,3,80,1,11,2,3,5,2,0,1
50,31,No,Travel_Rarely,1313,Research & Development,12,2,Life Sciences,1,4,Male,77,3,2,Laboratory Technician,3,Married,5389,5751,2,Y,No,14,3,3,80,1,8,2,3,1,0,0,0
51,30,No,Travel_Rarely,1234,Research & Development,1,3,Medical,1,3,Male,99,3,1,Research Scientist,4,Married,2850,2794,1,Y,No,12,3,3,80,1,5,2,3,5,2,0,2
52,26,No,Travel_Rarely,1278,Research & Development,8,3,Life Sciences,1,3,Male,80,3,1,Laboratory Technician,3,Married,2547,23200,2,Y,No,19,3,4,80,0,4,2,3,1,2,2,2
53,26,No,Travel_Rarely,1060,Research & Development,3,3,Medical,1,3,Male,64,3,1,Research Scientist,4,Married,2346,9112,1,Y,No,22,3,3,80,0,4,2,3,4,2,2,2
54,59,No,Travel_Rarely,407,Sales,8,4,Marketing,1,3,Male,74,3,3,Sales Executive,4,Married,6545,9012,1,Y,No,11,3,4,80,1,20,2,3,9,8,8,8
55,32,No,Travel_Rarely,1493,Research & Development,3,3,Life Sciences,1,3,Male,46,3,1,Research Scientist,4,Married,4662,3764,1,Y,No,19,3,4,80,1,6,2,3,6,4,0,4
56,28,No,Travel_Rarely,241,Research & Development,3,3,Medical,1,3,Male,78,2,1,Laboratory Technician,4,Single,3003,9172,1,Y,No,12,3,3,80,0,0,2,2,0,0,0,1
57,26,No,Travel_Rarely,1278,Research & Development,25,3,Life Sciences,1,3,Female,45,3,2,Manufacturing Director,4,Married,6152,26999,1,Y,No,25,4,3,80,1,7,2,3,9,7,1,8
58,40,No,Travel_Rarely,1376,Sales,12,4,Life Sciences,1,3,Male,39,3,2,Sales Executive,3,Married,6408,7169,2,Y,No,13,3,4,80,1,10,2,3,8,0,0,0
59,60,No,Travel_Rarely,1358,Research & Development,8,3,Life Sciences,1,3,Male,59,3,5,Research Director,3,Married,19237,6641,1,Y,No,12,3,4,80,1,26,2,3,36,8,14,7
60,32,No,Travel_Rarely,553,Sales,8,3,Marketing,1,3,Male,40,3,1,Sales Executive,2,Married,2328,5074,1,Y,No,14,3,4,80,0,5,3,3,1,0,0,0
61,43,No,Travel_Rarely,1400,Research & Development,3,3,Medical,1,3,Male,66,3,1,Research Scientist,3,Married,4789,6373,1,Y,No,12,3,3,80,1,2,2,3,6,2,1,2
62,39,No,Travel_Rarely,1365,Research & Development,4,3,Life Sciences,1,4,Male,44,3,2,Healthcare Representative,3,Married,6766,26999,2,Y,No,13,3,4,80,0,11,2,3,5,3,0,4
63,23,No,Travel_Rarely,1350,Sales,9,3,Life Sciences,1,3,Male,68,3,2,Sales Executive,4,Married,4151,24160,1,Y,No,12,3,3,80,1,8,2,3,2,3,0,4
64,58,No,Travel_Rarely,622,Research & Development,1,3,Medical,1,1,Male,71,3,1,Research Scientist,4,Married,1313,6052,4,Y,No,15,3,3,80,1,4,2,3,1,0,0,0
65,25,No,Travel_Rarely,1418,Research & Development,2,3,Life Sciences,1,3,Male,92,3,1,Laboratory Technician,4,Married,2293,3932,1,Y,No,20,3,4,80,1,3,2,3,2,2,0,2
66,36,No,Travel_Rarely,1339,Research & Development,9,3,Medical,1,3,Male,72,3,1,Research Scientist,3,Married,2740,11074,1,Y,No,11,3,3,80,1,8,2,2,6,3,1,4
67,33,No,Travel_Rarely,573,Sales,3,4,Life Sciences,1,2,Male,98,3,2,Sales Executive,3,Single,5591,22773,1,Y,No,15,3,4,80,0,10,2,3,7,8,0,7
68,35,No,Travel_Rarely,1328,Research & Development,2,3,Life Sciences,1,3,Male,32,3,1,Laboratory Technician,3,Married,5361,19613,2,Y,No,23,3,4,80,1,3,2,3,2,2,2,2
69,31,No,Travel_Rarely,1172,Research & Development,1,3,Life Sciences,1,3,Male,74,3,2,Laboratory Technician,4,Married,4505,5106,4,Y,No,21,3,3,80,1,7,2,3,4,2,0,2
70,38,No,Travel_Rarely,940,Sales,1,3,Life Sciences,1,3,Male,36,3,1,Human Resources,3,Married,5363,19031,2,Y,No,11,3,4,80,0,3,2,3,1,2,2,2
71,29,No,Travel_Rarely,1385,Research & Development,1,3,Life Sciences,1,4,Male,97,3,1,Research Scientist,3,Married,2572,2094,1,Y,No,14,3,3,80,0,2,2,3,5,2,1,2
72,37,No,Travel_Rarely,1499,Research & Development,7,3,Life Sciences,1,3,Male,65,3,2,Sales Executive,4,Married,4919,4659,1,Y,No,16,3,3,80,1,8,3,3,9,0,0,1
73,33,No,Travel_Rarely,1298,Research & Development,1,3,Medical,1,3,Male,78,3,1,Research Scientist,3,Married,2590,3151,1,Y,No,12,3,3,80,1,8,2,3,2,0,0,0
74,38,No,Travel_Rarely,243,Sales,11,3,Marketing,1,2,Male,42,3,2,Sales Executive,4,Married,5038,5739,1,Y,No,12,3,1,80,1,5,2,3,11,3,0,2
75,32,No,Travel_Rarely,711,Research & Development,10,3,Life Sciences,1,3,Male,95,3,3,Healthcare Representative,4,Married,7010,21797,2,Y,No,11,3,4,80,0,7,2,3,10,7,6,9
76,26,No,Travel_Rarely,1451,Research & Development,2,4,Life Sciences,1,4,Male,90,3,2,Laboratory Technician,3,Married,4500,6703,3,Y,No,14,3,4,80,1,9,3,3,10,3,0,7
77,28,No,Travel_Rarely,1203,Research & Development,7,3,Life Sciences,1,4,Male,69,3,1,Research Scientist,4,Married,2527,6653,1,Y,No,13,3,3,80,0,3,3,3,6,2,0,4
78,28,No,Travel_Rarely,1363,Sales,4,3,Life Sciences,1,2,Male,46,3,2,Sales Executive,3,Single,5854,17079,1,Y,No,11,3,4,80,0,3,2,3,8,7,0,8
79,39,No,Travel_Rarely,1260,Sales,9,3,Life Sciences,1,3,Male,67,3,2,Sales Executive,4,Married,5265,26999,1,Y,No,12,3,4,80,1,9,2,3,17,11,13,8
80,36,No,Travel_Rarely,738,Research & Development,1,4,Life Sciences,1,1,Male,80,3,1,Research Scientist,3,Married,4139,2094,2,Y,No,13,3,3,80,0,9,2,3,2,2,2,2
81,57,No,Travel_Rarely,622,Research & Development,4,4,Life Sciences,1,4,Female,80,3,2,Research Scientist,1,Married,2267,25814,3,Y,No,13,3,3,80,1,8,3,3,9,6,1,8
82,27,No,Travel_Rarely,1404,Research & Development,2,3,Medical,1,4,Male,89,3,1,Research Scientist,3,Married,2591,7045,1,Y,No,13,3,3,80,1,2,2,3,6,2,1,4
83,47,No,Travel_Rarely,1116,Research & Development,8,4,Life Sciences,1,4,Male,75,3,3,Research Director,3,Married,12075,23924,2,Y,No,20,3,3,80,1,24,2,3,2,0,2,2
84,58,No,Travel_Rarely,1236,Research & Development,9,4,Life Sciences,1,4,Female,74,3,2,Research Scientist,4,Married,2693,19664,3,Y,No,22,4,3,80,0,11,3,3,9,6,0,7
85,54,No,Travel_Rarely,1382,Sales,3,3,Life Sciences,1,3,Male,36,3,3,Sales Executive,1,Married,9559,2720,2,Y,No,11,3,4,80,1,10,2,3,5,3,1,3
86,53,No,Travel_Rarely,1188,Research & Development,1,4,Life Sciences,1,4,Male,71,3,1,Research Scientist,4,Married,3281,5867,4,Y,No,21,3,3,80,1,10,2,3,3,2,0,2
87,52,No,Travel_Rarely,1042,Research & Development,9,4,Life Sciences,1,3,Male,69,3,3,Manufacturing Director,4,Single,8682,26999,2,Y,No,11,3,3,80,0,13,2,3,6,3,0,0
88,24,No,Travel_Rarely,1145,Research & Development,8,1,Life Sciences,1,3,Male,43,3,2,Manufacturing Director,4,Married,4964,7659,1,Y,No,23,3,4,80,1,3,3,3,4,5,1,4
89,49,No,Travel_Rarely,1079,Sales,8,3,Life Sciences,1,4,Female,72,3,3,Sales Executive,4,Divorced,12281,24564,1,Y,No,24,3,3,80,1,12,3,3,18,7,12,9
90,45,No,Travel_Rarely,846,Research & Development,2,3,Life Sciences,1,3,Male,67,3,2,Manufacturing Director,4,Married,6433,21312,1,Y,No,24,3,3,80,1,23,2,3,13,10,12,13
91,28,No,Travel_Rarely,1220,Research & Development,1,3,Medical,1,3,Male,92,3,1,Laboratory Technician,3,Married,1092,4390,1,Y,No,11,3,4,80,1,3,2,3,1,2,0,2
92,39,No,Travel_Rarely,199,Research & Development,3,3,Medical,1,3,Male,47,3,1,Research Scientist,3,Single,1080,24389,0,Y,No,11,3,4,80,0,7,3,3,2,2,2,2
93,33,No,Travel_Rarely,1303,Research & Development,1,3,Life Sciences,1,4,Female,39,3,2,Healthcare Representative,3,Married,6145,19276,2,Y,No,14,3,4,80,1,9,2,3,5,4,1,3
94,32,No,Travel_Rarely,252,Research & Development,3,4,Life Sciences,1,3,Male,67,3,2,Healthcare Representative,4,Single,5119,24556,4,Y,No,11,3,4,80,0,10,2,3,9,7,0,7
95,38,No,Travel_Rarely,1478,Research & Development,7,3,Life Sciences,1,3,Male,74,3,1,Laboratory Technician,4,Married,5134,21667,1,Y,No,19,3,3,80,0,4,3,3,4,4,0,3
96,28,No,Travel_Rarely,1334,Research & Development,5,3,Life Sciences,1,4,Male,43,3,2,Sales Executive,3,Married,7914,5591,1,Y,No,18,3,2,80,1,5,2,3,2,2,0,2
97,37,No,Travel_Rarely,360,Sales,12,4,Marketing,1,3,Male,80,3,2,Sales Executive,4,Married,6316,5075,1,Y,No,21,3,3,80,0,17,3,3,9,0,0,8
98,46,No,Travel_Rarely,1264,Research & Development,2,3,Life Sciences,1,3,Male,77,3,3,Manager,4,Married,8080,5795,1,Y,No,22,4,4,80,1,23,3,3,19,14,10,14
99,34,No,Travel_Rarely,1164,Research & Development,2,4,Life Sciences,1,3,Male,100,3,1,Laboratory Technician,3,Married,2116,7178,1,Y,No,14,3,4,80,1,9,2,3,8,1,0,0
100,42,No,Travel_Rarely,1372,Sales,8,4,Marketing,1,2,Male,87,3,3,Sales Executive,4,Married,10527,10726,1,Y,No,13,3,4,80,1,9,2,3,8,6,7,8
101,48,No,Travel_Rarely,333,Sales,1,4,Marketing,1,4,Female,66,3,3,Sales Executive,4,Married,11331,6056,1,Y,No,19,4,3,80,1,10,3,3,10,7,7,8
102,41,No,Travel_Rarely,1226,Research & Development,2,3,Life Sciences,1,4,Male,95,3,2,Research Scientist,3,Married,2261,6134,1,Y,No,14,3,4,80,1,10,3,3,7,7,7,7
103,28,No,Travel_Rarely,1359,Research & Development,3,3,Life Sciences,1,4,Male,95,3,1,Laboratory Technician,3,Single,1009,9867,1,Y,No,13,3,3,80,0,0,2,3,0,0,0,0
104,29,No,Travel_Rarely,1251,Research & Development,1,3,Life Sciences,1,4,Male,76,3,1,Laboratory Technician,4,Single,1668,20141,1,Y,No,13,3,3,80,0,0,3,3,3,0,0,0
105,40,No,Travel_Rarely,1253,Research & Development,2,4,Life Sciences,1,4,Male,64,3,1,Research Scientist,3,Married,4687,2756,3,Y,No,15,3,3,80,0,9,2,3,4,4,1,4
106,26,No,Travel_Rarely,1219,Sales,7,3,Life Sciences,1,4,Male,37,3,2,Sales Executive,4,Married,3460,7301,1,Y,No,21,4,1,80,0,4,3,3,11,7,0,8
107,42,No,Travel_Rarely,950,Research & Development,2,4,Life Sciences,1,1,Male,71,3,1,Research Scientist,4,Married,3014,5855,3,Y,No,24,4,3,80,0,12,2,3,6,2,0,2
108,29,Yes,Travel_Rarely,257,Research & Development,6,3,Life Sciences,1,3,Male,70,3,1,Laboratory Technician,3,Single,3509,23535,6,Y,No,11,3,3,80,0,2,2,3,1,0,0,0
109,38,No,Travel_Rarely,1463,Research & Development,1,3,Life Sciences,1,4,Male,41,3,2,Laboratory Technician,3,Single,5185,2182,1,Y,No,14,3,4,80,0,6,3,3,4,4,1,3
110,50,No,Travel_Rarely,297,Sales,7,3,Life Sciences,1,3,Female,33,3,3,Sales Executive,4,Married,11028,25490,1,Y,No,15,3,4,80,0,10,2,3,13,7,11,12
111,39,No,Travel_Rarely,308,Research & Development,6,4,Life Sciences,1,2,Male,77,3,2,Sales Executive,4,Married,3928,19478,1,Y,No,21,3,4,80,0,11,2,3,9,7,0,7
112,20,Yes,Travel_Rarely,744,Research & Development,1,3,Life Sciences,1,1,Male,89,3,1,Laboratory Technician,4,Single,1826,22670,1,Y,Yes,12,3,3,80,0,5,2,3,3,2,0,2
113,28,No,Travel_Rarely,1248,Research & Development,7,1,Medical,1,4,Male,39,3,1,Research Scientist,4,Single,1768,20481,1,Y,No,14,3,3,80,0,1,3,3,3,2,1,2
114,51,No,Travel_Rarely,1402,Research & Development,3,4,Life Sciences,1,4,Female,81,3,3,Healthcare Representative,4,Married,11949,6861,3,Y,No,21,3,2,80,1,10,3,3,11,14,4,8
115,36,No,Travel_Rarely,1419,Research & Development,9,4,Life Sciences,1,2,Male,37,3,2,Laboratory Technician,3,Single,4235,21079,1,Y,No,14,3,4,80,0,10,2,3,9,1,0,8
116,35,No,Travel_Rarely,378,Sales,9,3,Marketing,1,3,Male,44,3,2,Sales Executive,4,Married,4508,9101,1,Y,No,12,3,1,80,1,8,3,3,6,4,1,4
117,43,No,Travel_Rarely,1423,Research & Development,3,4,Life Sciences,1,4,Male,77,3,1,Research Scientist,3,Married,2575,3452,1,Y,No,14,3,3,80,1,2,2,3,5,2,1,2
118,43,No,Travel_Rarely,1499,Research & Development,3,4,Life Sciences,1,4,Male,100,3,2,Research Scientist,4,Married,5450,4799,1,Y,No,14,3,4,80,0,10,2,3,9,8,6,8
119,31,No,Travel_Rarely,1193,Research & Development,8,3,Life Sciences,1,3,Male,95,3,3,Healthcare Representative,4,Married,6091,6069,1,Y,No,13,3,4,80,1,14,2,3,8,9,7,7
120,51,No,Travel_Rarely,413,Sales,1,3,Life Sciences,1,3,Male,30,3,3,Sales Executive,4,Married,12561,22028,1,Y,No,12,3,4,80,1,33,2,3,15,7,13,8
121,18,Yes,Travel_Rarely,1072,Research & Development,2,3,Life Sciences,1,4,Male,93,3,1,Laboratory Technician,3,Single,1876,19664,1,Y,No,13,3,3,80,0,2,2,3,1,0,0,2
122,41,No,Travel_Rarely,1443,Sales,11,3,Marketing,1,3,Male,74,3,2,Sales Executive,4,Married,5567,9366,0,Y,No,13,3,3,80,1,10,3,3,6,3,0,4
123,36,No,Travel_Rarely,1499,Sales,8,3,Medical,1,3,Male,100,3,1,Sales Representative,3,Divorced,2392,3964,1,Y,No,11,3,4,80,1,1,2,3,4,2,0,2
124,51,No,Travel_Rarely,279,Research & Development,2,3,Life Sciences,1,3,Female,48,3,2,Manufacturing Director,4,Single,4743,22756,1,Y,No,23,4,4,80,0,9,3,3,9,7,4,8
125,44,No,Travel_Rarely,1326,Research & Development,11,3,Life Sciences,1,4,Male,54,3,2,Manufacturing Director,4,Single,10496,19264,1,Y,No,24,3,4,80,0,10,2,3,9,7,0,6
126,31,No,Travel_Rarely,1348,Sales,5,3,Marketing,1,3,Male,87,3,2,Sales Executive,4,Single,5687,26999,7,Y,No,11,3,3,80,0,15,3,3,2,0,0,0
127,28,No,Travel_Rarely,1188,Research & Development,2,3,Life Sciences,1,3,Male,86,3,1,Laboratory Technician,4,Married,2175,21138,1,Y,No,22,4,4,80,1,9,2,3,9,1,1,7
128,31,No,Travel_Rarely,102,Sales,11,3,Marketing,1,2,Male,45,2,3,Sales Executive,4,Married,11013,21472,1,Y,No,12,3,4,80,0,9,2,3,9,7,15,6
129,56,No,Travel_Rarely,1206,Sales,2,3,Marketing,1,3,Male,48,3,4,Sales Executive,4,Married,18187,4865,1,Y,No,11,3,4,80,1,25,2,3,22,7,12,12
130,34,No,Travel_Rarely,1499,Research & Development,3,4,Life Sciences,1,1,Male,46,3,1,Laboratory Technician,3,Single,1851,2636,2,Y,No,14,3,4,80,0,27,2,3,0,0,0,0
131,42,No,Travel_Rarely,1184,Sales,2,4,Life Sciences,1,1,Male,39,3,2,Sales Executive,4,Married,5136,18638,4,Y,No,13,3,3,80,0,15,2,3,1,0,0,0
132,37,No,Travel_Rarely,1176,Research & Development,10,3,Life Sciences,1,4,Male,51,3,1,Research Scientist,4,Married,2815,24958,1,Y,No,24,3,3,80,0,11,3,3,9,6,5,8
133,43,No,Travel_Rarely,1213,Research & Development,8,4,Life Sciences,1,3,Male,82,3,2,Human Resources,4,Married,5470,6263,4,Y,No,20,3,4,80,1,17,2,3,2,1,0,2
134,39,No,Travel_Rarely,1195,Research & Development,2,4,Life Sciences,1,3,Male,91,3,1,Research Scientist,3,Married,1570,2371,4,Y,No,13,3,3,80,1,6,2,3,1,0,0,0
135,38,No,Travel_Rarely,1278,Sales,6,3,Marketing,1,3,Male,79,3,2,Sales Executive,4,Married,4924,24843,1,Y,No,11,3,3,80,1,7,3,3,3,3,0,4
136,54,No,Travel_Rarely,1418,Research & Development,9,3,Life Sciences,1,4,Female,81,3,3,Research Director,3,Married,10749,24202,3,Y,No,12,3,3,80,1,16,3,3,19,8,1,10
137,55,No,Travel_Rarely,1499,Research & Development,3,4,Life Sciences,1,4,Male,48,3,2,Research Scientist,3,Married,6091,6361,3,Y,No,12,3,2,80,0,9,3,3,6,2,0,4
138,27,No,Travel_Rarely,1467,Sales,2,4,Life Sciences,1,3,Male,35,3,3,Sales Executive,4,Married,9403,7385,3,Y,No,23,4,4,80,0,11,2,3,10,10,4,6
