city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_30,0.92,Male,No relevent experience,no_enrollment,High School,STEM,19,50-99,Pvt Ltd,3,67,0
city_30,0.752,Female,No relevent experience,Full time course,Primary School,STEM,5,<10,Pvt Ltd,never,13,0
city_30,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,11,1000-4999,Funded Startup,1,11,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,77,0
city_30,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,4,33,1
city_30,0.801,Male,Has relevent experience,no_enrollment,Masters,STEM,8,<10,Pvt Ltd,2,21,0
city_30,0.817,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,119,0
city_30,0.921,Male,Has relevent experience,Full time course,Graduate,Arts,19,500-999,Funded Startup,1,59,0
city_30,0.729,Other,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Funded Startup,2,75,1
city_30,0.67,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,1,10,1
city_114,0.801,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,NGO,>4,25,0
city_30,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,never,48,0
city_103,0.919,Male,No relevent experience,no_enrollment,Masters,STEM,9,<10,Early Stage Startup,>4,70,0
city_30,0.927,Male,No relevent experience,Full time course,High School,STEM,19,<10,Pvt Ltd,1,255,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,>4,26,0
city_30,0.7,Other,No relevent experience,Full time course,Masters,STEM,2,1000-4999,Public Sector,1,48,1
city_114,0.841,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,24,0
city_16,0.909,Male,No relevent experience,Full time course,Graduate,STEM,14,<10,Pvt Ltd,never,85,0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,11,10000+,Pvt Ltd,4,74,0
city_30,0.919,Male,Has relevent experience,no_enrollment,High School,STEM,3,<10,Pvt Ltd,never,11,0
city_30,0.881,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,19,0
city_30,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,71,0
city_16,0.911,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,190,0
city_30,0.894,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Pvt Ltd,1,9,0
city_67,0.854,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,2,14,0
city_19,0.633,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,4,40,1
city_114,0.911,Male,No relevent experience,no_enrollment,Graduate,Humanities,13,100-500,Pvt Ltd,>4,31,0
city_30,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,2,<10,Pvt Ltd,1,51,0
city_30,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,never,163,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,77,0
city_30,0.59,Other,No relevent experience,Full time course,High School,STEM,1,<10,Pvt Ltd,never,25,1
city_103,0.921,Male,No relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,161,0
city_30,0.894,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,<10,Pvt Ltd,1,37,0
city_103,0.921,Male,Has relevent experience,Part time course,Masters,STEM,>20,50-99,Pvt Ltd,2,23,0
city_30,0.926,Male,No relevent experience,Full time course,Graduate,STEM,>20,<10,Pvt Ltd,never,31,0
city_30,0.621,Other,Has relevent experience,Part time course,Graduate,STEM,9,<10,Pvt Ltd,1,50,1
city_30,0.926,Male,No relevent experience,Full time course,Graduate,STEM,1,<10,Pvt Ltd,2,19,0
city_30,0.771,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1,36,0
city_30,0.825,Other,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,1,119,1
city_99,0.655,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,1,43,0
city_30,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,NGO,1,57,0
city_30,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Public Sector,1,30,0
city_21,0.625,Male,Has relevent experience,Full time course,High School,STEM,2,<10,Pvt Ltd,2,46,0
city_30,0.926,Male,No relevent experience,Full time course,High School,STEM,2,<10,Pvt Ltd,1,34,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,7,100-500,Pvt Ltd,>4,39,0
city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,Humanities,10,<10,Pvt Ltd,>4,51,1
city_21,0.625,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,>4,52,1
city_30,0.733,Male,No relevent experience,Full time course,Graduate,STEM,7,1000-4999,Pvt Ltd,2,102,0
city_30,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,79,0
city_30,0.739,Other,No relevent experience,no_enrollment,Masters,STEM,3,<10,Pvt Ltd,1,24,0
city_30,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,1,68,0
city_114,0.803,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,13,0
city_21,0.625,Other,No relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,NGO,>4,52,<NA>
city_30,0.85,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,1,39,0
city_30,0.906,Male,Has relevent experience,Part time course,Graduate,STEM,4,<10,Pvt Ltd,1,61,0
city_30,0.624,Male,No relevent experience,Full time course,Graduate,STEM,19,<10,Pvt Ltd,1,171,0
city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,20,<10,Pvt Ltd,>4,96,<NA>
city_16,0.908,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,>4,51,<NA>
city_30,0.909,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,83,0
city_30,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,1,32,0
city_162,0.746,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,never,102,0
city_30,0.912,Male,No relevent experience,Full time course,Graduate,Business Degree,7,<10,Pvt Ltd,1,89,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,5000-9999,Pvt Ltd,4,47,0
city_30,0.921,Male,No relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,16,0
city_21,0.731,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,39,0
city_30,0.87,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,1,70,0
city_30,0.915,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,1,41,0
city_160,0.92,Other,Has relevent experience,Full time course,Graduate,STEM,18,50-99,Pvt Ltd,>4,46,1
city_16,0.909,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,500-999,Public Sector,>4,36,0
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,1,41,0
city_30,0.921,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,NGO,1,24,0
city_30,0.73,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,NGO,1,14,0
city_30,0.625,Male,Has relevent experience,Full time course,Graduate,STEM,19,50-99,Pvt Ltd,2,132,0
city_30,0.921,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,1,12,0
city_30,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,NGO,1,12,0
city_30,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,57,1
city_103,0.919,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,13,1
city_21,0.624,Other,No relevent experience,Full time course,Graduate,STEM,8,<10,Pvt Ltd,1,27,1
city_30,0.921,Male,No relevent experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,1,68,0
city_30,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,19,<10,NGO,1,46,0
city_160,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,2,39,1
city_30,0.909,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,20,0
city_30,0.744,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,4,<NA>
city_114,0.769,Other,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Funded Startup,>4,50,1
city_45,0.798,Other,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,27,1
city_30,0.854,Male,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,1,129,0
city_30,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,1,<10,Pvt Ltd,2,176,0
city_30,0.907,Male,Has relevent experience,no_enrollment,Masters,STEM,8,<10,Pvt Ltd,1,123,0
city_30,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,11,0
city_30,0.699,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,32,0
city_21,0.625,Other,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,>4,10,1
city_30,0.929,Male,Has relevent experience,no_enrollment,Masters,STEM,19,1000-4999,Pvt Ltd,2,17,0
city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,7,10/49,Pvt Ltd,4,25,0
city_103,0.92,Male,Has relevent experience,Part time course,Masters,Humanities,>20,10000+,Pvt Ltd,>4,81,0
city_30,0.622,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,2,65,<NA>
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,3,56,0
city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,2,14,1
city_30,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,4,<10,Pvt Ltd,1,44,0
city_30,0.888,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Other,1,22,0
city_30,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,2,44,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,<10,Pvt Ltd,>4,65,0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,13,<10,Pvt Ltd,>4,129,0
city_114,0.554,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,>4,36,1
city_30,0.892,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,1,26,0
city_30,0.914,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,1,35,0
city_30,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,119,0
city_16,0.911,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,2,37,0
city_30,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,1,29,1
city_30,0.814,Male,No relevent experience,no_enrollment,Masters,STEM,13,5000-9999,Public Sector,never,26,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,49,0
city_30,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,39,1
city_30,0.92,Male,No relevent experience,Full time course,Masters,STEM,3,<10,Pvt Ltd,2,22,0
city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,19,10000+,Pvt Ltd,2,29,0
city_30,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,32,0
city_16,0.906,Other,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,29,1
city_152,0.777,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Pvt Ltd,>4,30,0
city_30,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,1,28,0
city_21,0.64,Male,Has relevent experience,no_enrollment,Graduate,Arts,19,10000+,NGO,>4,17,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Funded Startup,1,73,0
city_30,0.919,Other,No relevent experience,Full time course,Graduate,STEM,4,<10,Pvt Ltd,4,43,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,1,39,0
city_30,0.926,Other,No relevent experience,no_enrollment,Masters,No Major,14,<10,Pvt Ltd,1,83,<NA>
city_21,0.629,Male,No relevent experience,Full time course,Masters,STEM,4,<10,Pvt Ltd,never,51,0
city_61,0.914,Male,Has relevent experience,no_enrollment,Masters,STEM,8,<10,Pvt Ltd,2,41,0
city_30,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,20,1
city_103,0.919,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,103,0
city_30,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Funded Startup,1,55,0
city_67,0.853,Other,No relevent experience,Full time course,Masters,STEM,1,<10,Pvt Ltd,never,33,1
city_16,0.91,Male,No relevent experience,Full time course,High School,STEM,5,<10,Pvt Ltd,>4,285,0
city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,2,<10,Pvt Ltd,never,156,0
city_30,0.884,Other,No relevent experience,no_enrollment,Masters,STEM,2,<10,Pvt Ltd,1,36,<NA>
city_30,0.93,Other,No relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,173,1
city_73,0.764,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,87,1
city_30,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,12,<10,Pvt Ltd,2,48,0
city_114,0.785,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,262,0
city_21,0.63,Other,Has relevent experience,no_enrollment,High School,STEM,5,50-99,Pvt Ltd,1,34,1
city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,never,28,1
city_30,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,37,0
city_160,0.919,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,59,0
city_30,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,17,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,39,0
city_30,0.551,Other,Has relevent experience,Full time course,Graduate,STEM,19,100-500,Pvt Ltd,never,28,<NA>
city_30,0.894,Other,No relevent experience,Full time course,Graduate,STEM,16,<10,Pvt Ltd,never,36,1
city_30,0.927,Male,No relevent experience,no_enrollment,Primary School,STEM,6,<10,Pvt Ltd,never,46,0
city_30,0.925,Male,Has relevent experience,no_enrollment,High School,STEM,19,10000+,Pvt Ltd,2,14,0
city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,>4,24,0
city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,>4,111,0
city_104,0.924,Other,Has relevent experience,Full time course,Graduate,STEM,7,<10,NGO,>4,72,1
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,16,1000-4999,Pvt Ltd,>4,51,0
city_30,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,1,23,<NA>
city_30,0.548,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,104,1
city_30,0.731,Other,No relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,never,52,1
city_114,0.677,Male,No relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,>4,53,0
city_30,0.87,Other,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Public Sector,4,126,1
city_65,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,28,0
city_30,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,44,0
city_30,0.624,Other,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,24,1
city_21,0.624,Other,Has relevent experience,Full time course,Masters,STEM,19,10000+,Pvt Ltd,>4,46,1
city_30,0.917,Male,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,50,0
city_30,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,18,<NA>
city_30,0.925,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,1,53,1
city_114,0.909,Female,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,>4,39,0
city_30,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,32,0
city_30,0.703,Other,Has relevent experience,no_enrollment,Graduate,Humanities,19,<10,Pvt Ltd,1,100,1
city_30,0.674,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,3,15,0
city_90,0.699,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,>4,72,0
city_30,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,2,18,0
city_30,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,19,50-99,Funded Startup,1,63,0
city_16,0.916,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Public Sector,>4,10,<NA>
city_30,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,20,0
city_136,0.897,Other,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,>4,38,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,12,<10,Early Stage Startup,1,65,0
city_160,0.919,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,4,41,0
city_30,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,never,75,0
city_30,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,3,50-99,Pvt Ltd,never,324,0
city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,1,40,1
city_30,0.807,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,96,1
city_30,0.929,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,2,31,0
city_114,0.926,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,17,<NA>
city_114,0.919,Other,Has relevent experience,no_enrollment,Graduate,STEM,<1,500-999,Pvt Ltd,>4,94,0
city_30,0.881,Other,No relevent experience,Full time course,Graduate,STEM,6,<10,NGO,2,77,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Pvt Ltd,1,75,0
city_30,0.56,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,1,215,1
city_30,0.921,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,never,70,0
city_30,0.921,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,2,44,1
city_128,0.533,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Pvt Ltd,1,78,0
city_30,0.909,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,Pvt Ltd,1,56,0
city_30,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,NGO,1,42,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,9,0
city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,1,24,1
city_160,0.92,Other,No relevent experience,Full time course,Masters,STEM,>20,<10,Pvt Ltd,1,152,1
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,25,0
city_114,0.744,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,>4,30,1
city_30,0.769,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,1,207,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,STEM,>20,<10,Pvt Ltd,never,12,0
city_114,0.573,Other,No relevent experience,Full time course,Masters,STEM,1,<10,Pvt Ltd,>4,138,1
city_30,0.898,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,24,0
city_30,0.625,Other,No relevent experience,Full time course,High School,STEM,1,5000-9999,Pvt Ltd,never,27,0
city_30,0.921,Male,Has relevent experience,Part time course,Masters,STEM,5,50-99,Pvt Ltd,1,32,0
city_30,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,1,8,0
city_30,0.666,Male,Has relevent experience,Part time course,Graduate,STEM,19,<10,Pvt Ltd,1,52,0
city_30,0.918,Other,Has relevent experience,no_enrollment,Primary School,STEM,4,<10,Funded Startup,1,30,1
city_114,0.872,Other,Has relevent experience,Part time course,High School,STEM,16,50-99,Pvt Ltd,>4,11,1
city_101,0.557,Other,No relevent experience,no_enrollment,High School,STEM,2,<10,Pvt Ltd,never,41,1
city_30,0.926,Other,No relevent experience,Full time course,High School,STEM,5,<10,Pvt Ltd,never,66,1
city_30,0.905,Other,No relevent experience,Full time course,Masters,STEM,8,500-999,Pvt Ltd,2,30,1
city_21,0.622,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,3,31,0
city_21,0.623,Male,Has relevent experience,no_enrollment,Masters,STEM,3,<10,Pvt Ltd,4,19,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,109,0
city_103,0.919,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,68,0
city_30,0.81,Other,No relevent experience,no_enrollment,Graduate,STEM,19,<10,NGO,2,52,1
city_21,0.626,Other,No relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,>4,52,1
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,>4,14,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,17,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,>4,62,0
city_30,0.826,Male,No relevent experience,no_enrollment,Primary School,STEM,9,<10,Pvt Ltd,never,108,0
city_30,0.925,Other,No relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,1,81,1
city_30,0.628,Male,Has relevent experience,no_enrollment,Masters,Other,13,<10,Pvt Ltd,never,58,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Humanities,12,50-99,Pvt Ltd,4,75,0
city_30,0.922,Male,No relevent experience,no_enrollment,Primary School,STEM,<1,<10,Pvt Ltd,never,56,0
city_114,0.835,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,14,0
city_103,0.919,Male,No relevent experience,no_enrollment,Masters,STEM,3,<10,Pvt Ltd,>4,58,0
city_30,0.685,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,1,21,0
city_21,0.623,Other,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Funded Startup,1,49,1
city_90,0.728,Other,No relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,>4,41,1
city_21,0.624,Other,No relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,27,1
city_21,0.627,Other,Has relevent experience,Full time course,Masters,STEM,9,<10,Pvt Ltd,1,33,1
city_30,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,3,12,0
city_30,0.926,Male,No relevent experience,Full time course,Graduate,STEM,16,10/49,Pvt Ltd,2,103,0
city_30,0.809,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,53,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,60,0
city_30,0.913,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,2,37,<NA>
city_30,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,19,<10,Pvt Ltd,1,76,0
city_30,0.935,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,NGO,never,28,0
city_30,0.919,Male,No relevent experience,no_enrollment,Masters,Other,2,50-99,Funded Startup,1,43,0
