,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
21,18,No,Travel_Rarely,701,Research & Development,5,1,Other,1,6750555,1,Male,63,2,1,Sales Executive,4,Single,1009,12280,1,Y,No,19,3,4,80,0,5,2,2,6,2,0,10
22,48,Yes,Travel_Frequently,1213,Sales,5,3,Life Sciences,1,12448620,3,Male,66,2,1,Manager,4,Single,4247,2094,0,Y,No,12,3,3,80,2,8,3,3,1,5,3,2
23,30,Yes,Travel_Rarely,496,Research & Development,4,4,Life Sciences,1,11099529,3,Female,87,4,1,Healthcare Representative,4,Single,12886,2094,4,Y,No,17,4,2,80,0,0,2,2,1,0,6,2
24,41,No,Travel_Rarely,287,Research & Development,24,2,Human Resources,1,1354782,1,Female,30,3,2,Manager,4,Married,6249,2939,1,Y,No,16,3,3,80,0,0,3,3,40,0,5,9
25,22,No,Travel_Rarely,206,Sales,4,4,Medical,1,2583537,4,Male,35,3,1,Sales Executive,4,Married,2476,20973,7,Y,No,14,3,3,80,0,0,2,3,5,0,0,9
26,18,No,Travel_Rarely,1227,Research & Development,13,2,Human Resources,1,7731120,1,Female,50,3,1,Research Director,4,Married,5016,16181,1,Y,No,16,3,2,80,0,1,2,2,3,6,3,15
27,24,No,Travel_Rarely,1499,Research & Development,21,2,Medical,1,6994235,2,Male,91,3,1,Manufacturing Director,3,Single,6292,22889,1,Y,No,13,3,1,80,0,5,3,4,7,1,14,10
28,26,Yes,Travel_Rarely,525,Research & Development,29,3,Life Sciences,1,6238402,3,Male,46,3,1,Laboratory Technician,4,Married,2391,26999,6,Y,No,11,3,3,80,0,0,3,2,8,2,1,0
29,30,No,Travel_Frequently,1246,Research & Development,21,2,Medical,1,9024545,4,Male,96,3,1,Research Scientist,1,Single,13753,11466,3,Y,No,25,3,1,80,3,26,2,2,5,5,0,10
30,36,No,Travel_Rarely,1499,Research & Development,5,1,Medical,1,10839086,4,Female,62,2,1,Sales Executive,4,Single,12310,9633,5,Y,No,19,3,3,80,1,10,2,3,4,1,8,5
31,60,No,Travel_Rarely,1070,Research & Development,17,4,Medical,1,7377454,2,Male,45,3,4,Research Scientist,2,Single,5355,7559,7,Y,No,20,3,4,80,3,3,2,4,5,0,1,1
32,22,Yes,Non-Travel,1450,Research & Development,21,2,Other,1,12337497,4,Female,30,2,2,Healthcare Representative,3,Single,2980,15688,1,Y,No,23,3,3,80,2,0,2,3,5,2,0,9
33,40,Yes,Travel_Frequently,966,Human Resources,4,2,Medical,1,14052257,3,Female,33,3,5,Healthcare Representative,2,Divorced,2858,12222,0,Y,No,16,3,4,80,2,9,2,3,2,2,1,0
34,41,No,Non-Travel,1492,Sales,29,2,Medical,1,6345601,1,Male,43,3,1,Manufacturing Director,3,Married,3826,22350,1,Y,No,14,3,1,80,1,2,3,3,2,2,1,5
35,52,No,Travel_Frequently,1499,Sales,9,4,Life Sciences,1,4820647,2,Female,30,3,1,Manufacturing Director,4,Married,2807,25854,1,Y,No,20,3,1,80,1,1,1,3,8,0,4,9
36,49,Yes,Travel_Rarely,584,Sales,11,2,Life Sciences,1,14145901,1,Male,30,3,1,Manufacturing Director,3,Single,8037,18949,1,Y,No,13,3,3,80,0,1,0,3,2,2,2,4
37,35,No,Travel_Rarely,1259,Research & Development,16,3,Medical,1,1223336,3,Male,30,3,1,Manager,1,Single,10750,18326,1,Y,No,19,4,2,80,0,9,3,3,2,1,5,10
38,49,No,Travel_Rarely,1198,Sales,10,1,Life Sciences,1,792667,2,Male,52,3,2,Healthcare Representative,1,Single,1607,2094,1,Y,No,11,3,2,80,0,3,5,3,4,0,1,3
39,23,Yes,Non-Travel,935,Sales,20,2,Life Sciences,1,12718269,1,Male,80,3,1,Laboratory Technician,3,Married,19999,2094,0,Y,No,15,3,1,80,0,7,3,3,4,1,15,1
40,21,No,Travel_Rarely,865,Research & Development,4,3,Human Resources,1,7219119,3,Female,36,3,1,Sales Executive,2,Single,17765,13906,3,Y,No,21,3,2,80,0,15,2,3,2,10,4,7
41,41,No,Travel_Frequently,1407,Sales,29,2,Medical,1,8497493,1,Female,92,3,5,Sales Executive,3,Single,2359,2094,8,Y,No,11,3,1,80,2,0,3,2,5,6,1,1
42,31,Yes,Travel_Rarely,884,Research & Development,22,1,Marketing,1,13663224,3,Male,74,3,2,Healthcare Representative,2,Divorced,13550,13423,2,Y,No,11,3,3,80,1,0,2,3,8,5,2,2
43,52,No,Non-Travel,1499,Human Resources,22,1,Medical,1,1984852,3,Female,42,3,1,Laboratory Technician,4,Single,5125,16835,3,Y,No,15,4,3,80,0,9,2,2,4,1,3,10
44,18,No,Travel_Rarely,369,Sales,13,1,Marketing,1,8239243,2,Male,48,2,1,Manager,4,Married,5063,14025,1,Y,No,13,3,4,80,0,0,2,3,2,0,0,9
45,32,No,Travel_Rarely,1447,Research & Development,29,3,Technical Degree,1,12601192,3,Male,30,3,1,Research Scientist,4,Married,19999,5229,7,Y,No,13,3,3,80,1,8,2,3,4,0,7,5
46,34,Yes,Travel_Frequently,1499,Research & Development,18,4,Medical,1,9639087,3,Male,30,2,3,Laboratory Technician,3,Single,5546,22095,7,Y,No,11,3,3,80,2,3,0,3,5,0,1,11
47,48,Yes,Travel_Rarely,1499,Research & Development,22,2,Medical,1,7193634,3,Female,36,2,1,Manufacturing Director,4,Married,2647,22411,0,Y,No,14,3,3,80,1,0,2,1,4,7,0,4
48,37,No,Travel_Rarely,1174,Research & Development,29,2,Life Sciences,1,7573431,4,Male,96,3,1,Laboratory Technician,4,Divorced,3261,20015,4,Y,No,11,3,1,80,0,1,1,2,5,0,11,4
49,18,No,Travel_Frequently,1226,Research & Development,3,2,Medical,1,11558911,1,Male,30,3,1,Laboratory Technician,1,Single,2940,20311,1,Y,No,16,3,3,80,1,0,3,3,2,6,1,3
50,37,No,Travel_Frequently,348,Sales,14,4,Technical Degree,1,9407002,4,Female,68,3,3,Sales Executive,2,Married,19999,8949,6,Y,No,11,3,1,80,0,6,6,3,3,6,2,9
51,48,No,Travel_Rarely,1499,Research & Development,5,3,Life Sciences,1,12543519,1,Female,41,3,1,Sales Executive,1,Married,3310,8235,7,Y,No,11,3,1,80,1,4,3,3,4,2,4,8
52,29,No,Travel_Frequently,1142,Research & Development,29,4,Other,1,14604514,2,Male,56,3,4,Sales Executive,2,Single,5532,21801,1,Y,No,13,3,3,80,1,4,2,3,6,2,0,9
53,33,No,Travel_Rarely,1052,Sales,5,4,Medical,1,383048,2,Female,73,3,5,Manager,2,Single,4702,13158,3,Y,No,19,3,3,80,0,0,3,2,4,1,0,7
54,30,Yes,Travel_Rarely,393,Sales,21,2,Technical Degree,1,470201,1,Male,30,3,2,Laboratory Technician,3,Married,3285,19778,0,Y,No,13,3,3,80,0,9,3,3,1,0,6,1
55,26,No,Travel_Frequently,1129,Research & Development,28,3,Medical,1,13257733,3,Female,55,3,1,Research Scientist,1,Single,1126,10502,1,Y,No,11,3,3,80,0,0,2,3,4,0,1,13
56,29,No,Travel_Frequently,1233,Research & Development,29,1,Medical,1,14824356,2,Female,30,4,2,Healthcare Representative,3,Single,1893,26430,0,Y,No,13,3,4,80,1,1,1,2,3,2,0,2
57,28,Yes,Travel_Frequently,765,Research & Development,4,3,Medical,1,13820228,2,Male,50,3,1,Human Resources,4,Single,6472,26999,1,Y,No,12,3,3,80,0,1,2,2,4,1,6,8
58,29,Yes,Travel_Rarely,360,Research & Development,11,2,Medical,1,5920261,1,Female,30,3,3,Laboratory Technician,2,Divorced,19051,12629,0,Y,No,11,3,1,80,3,0,3,2,2,7,4,7
59,33,No,Travel_Rarely,1121,Sales,4,3,Life Sciences,1,11979993,2,Male,30,3,3,Sales Executive,2,Single,13107,2094,1,Y,No,13,3,2,80,2,0,1,1,5,1,5,4
60,30,No,Travel_Frequently,1295,Research & Development,25,2,Life Sciences,1,3928979,1,Female,30,3,1,Sales Representative,1,Divorced,1890,6270,0,Y,Yes,13,3,1,80,0,0,2,2,6,7,1,10
61,43,No,Travel_Rarely,1385,Human Resources,25,2,Human Resources,1,5926734,3,Male,35,3,2,Sales Executive,3,Single,1009,25366,1,Y,No,11,3,3,80,1,9,3,4,3,7,1,9
62,39,No,Travel_Frequently,618,Sales,17,4,Medical,1,2529885,3,Male,53,2,1,Manufacturing Director,3,Single,18943,15315,7,Y,No,12,3,1,80,0,8,5,1,4,2,0,9
63,37,Yes,Non-Travel,971,Research & Development,3,3,Life Sciences,1,13747531,4,Female,43,3,3,Manufacturing Director,4,Single,1643,3299,4,Y,No,11,4,4,80,1,0,1,2,11,3,0,7
64,40,Yes,Travel_Rarely,1365,Research & Development,4,2,Life Sciences,1,15588923,2,Male,30,3,2,Manufacturing Director,4,Married,5921,2670,3,Y,No,11,3,3,80,0,1,2,2,5,2,5,0
65,39,Yes,Non-Travel,903,Sales,25,2,Medical,1,6951286,1,Female,77,4,4,Healthcare Representative,4,Single,4646,21876,4,Y,No,15,3,1,80,0,0,2,2,2,5,1,2
66,47,No,Travel_Rarely,526,Sales,16,3,Life Sciences,1,10575101,2,Female,43,2,3,Sales Executive,1,Single,18200,22461,9,Y,No,11,3,4,80,0,0,2,3,4,14,1,9
67,24,No,Travel_Rarely,925,Research & Development,29,4,Technical Degree,1,15359368,1,Female,50,3,1,Manufacturing Director,2,Married,1624,25744,3,Y,No,11,3,4,80,0,0,4,3,5,2,0,1
68,42,Yes,Travel_Rarely,1376,Sales,16,4,Life Sciences,1,2786152,3,Male,30,2,1,Sales Executive,4,Single,9295,9672,0,Y,No,13,3,1,80,0,9,3,3,8,10,0,7
69,29,No,Travel_Rarely,1048,Sales,14,2,Medical,1,1083284,3,Female,30,3,2,Sales Executive,3,Married,6777,8571,1,Y,No,19,3,2,80,0,4,4,3,5,2,1,10
70,34,No,Travel_Frequently,1443,Sales,29,1,Medical,1,9330940,4,Female,34,1,1,Laboratory Technician,1,Married,4483,13945,1,Y,No,23,3,4,80,2,22,3,4,5,3,0,10
71,42,No,Non-Travel,1369,Research & Development,6,2,Medical,1,1834308,1,Female,57,3,2,Sales Representative,4,Married,4999,22349,3,Y,No,19,3,1,80,0,3,6,3,0,0,2,1
72,46,No,Travel_Rarely,1499,Sales,16,3,Life Sciences,1,7283496,4,Male,84,2,3,Research Director,3,Divorced,14492,20370,4,Y,No,13,3,3,80,0,7,3,3,4,0,3,2
73,22,Yes,Travel_Frequently,406,Research & Development,29,4,Life Sciences,1,1909163,3,Female,100,2,2,Sales Executive,2,Single,1009,21480,0,Y,No,11,4,3,80,3,0,2,3,3,2,1,7
74,32,No,Travel_Rarely,429,Research & Development,4,1,Life Sciences,1,12734634,2,Female,30,2,1,Sales Representative,4,Single,16198,2094,0,Y,No,14,3,4,80,3,2,3,2,11,1,0,4
75,34,No,Travel_Frequently,1185,Research & Development,29,3,Life Sciences,1,5380111,1,Male,43,2,4,Laboratory Technician,2,Single,2511,13565,0,Y,No,12,3,3,80,0,4,5,3,2,3,1,10
76,60,Yes,Travel_Rarely,1022,Sales,4,4,Life Sciences,1,1038615,2,Female,52,2,1,Sales Executive,2,Single,1364,18426,0,Y,No,11,3,3,80,0,2,2,3,8,1,1,10
77,29,No,Travel_Frequently,1499,Sales,18,4,Life Sciences,1,2314053,2,Female,72,4,2,Human Resources,4,Divorced,19999,6400,7,Y,No,21,4,3,80,0,0,0,2,7,2,2,2
78,28,No,Travel_Frequently,1499,Research & Development,29,4,Life Sciences,1,4778482,3,Male,41,3,1,Sales Executive,4,Married,16066,6232,2,Y,No,16,3,3,80,0,0,2,2,3,2,1,2
79,38,Yes,Travel_Rarely,1427,Research & Development,24,4,Medical,1,8733513,1,Male,100,3,1,Human Resources,1,Single,9643,23309,2,Y,No,16,3,2,80,2,27,0,3,4,1,0,1
80,39,No,Travel_Frequently,1346,Research & Development,5,2,Other,1,11717851,2,Male,41,3,5,Sales Executive,4,Married,3068,7472,2,Y,No,11,3,2,80,3,1,3,2,12,5,1,7
81,47,No,Travel_Frequently,1066,Research & Development,29,4,Life Sciences,1,541634,2,Female,77,3,1,Healthcare Representative,3,Single,4930,25984,1,Y,No,11,3,3,80,1,19,3,3,4,3,0,0
82,18,Yes,Non-Travel,1215,Sales,25,2,Medical,1,8416144,1,Female,56,1,2,Sales Executive,1,Single,3393,7976,1,Y,No,15,3,3,80,3,10,4,3,3,2,8,8
83,44,Yes,Travel_Frequently,1060,Research & Development,29,2,Medical,1,10109460,2,Male,30,3,5,Sales Executive,4,Divorced,4452,21271,5,Y,No,19,3,3,80,0,0,2,3,8,7,1,4
84,44,No,Non-Travel,889,Human Resources,29,5,Technical Degree,1,945092,4,Female,93,3,2,Manufacturing Director,2,Married,2501,7866,4,Y,No,12,3,1,80,1,1,5,2,1,2,2,6
85,34,No,Travel_Frequently,816,Research & Development,4,5,Life Sciences,1,13931039,3,Female,60,3,2,Sales Representative,1,Single,6409,3543,1,Y,No,11,3,3,80,0,5,5,4,2,0,1,9
86,28,Yes,Travel_Frequently,568,Research & Development,14,4,Life Sciences,1,4672502,2,Male,30,3,3,Sales Representative,4,Single,4467,14050,1,Y,No,14,3,3,80,1,0,2,2,4,0,6,8
87,31,Yes,Travel_Rarely,1499,Research & Development,16,3,Medical,1,2880758,3,Female,37,2,1,Sales Executive,4,Single,3011,6844,1,Y,No,13,3,1,80,0,18,4,3,12,2,0,7
88,42,No,Travel_Rarely,744,Research & Development,29,2,Life Sciences,1,849197,3,Female,33,2,1,Research Scientist,4,Married,3276,22184,6,Y,Yes,14,3,1,80,1,1,3,4,4,1,0,1
89,36,No,Travel_Frequently,1184,Research & Development,5,4,Technical Degree,1,10997928,1,Female,30,3,1,Sales Executive,4,Single,7241,12122,3,Y,No,11,3,2,80,3,0,2,3,21,1,0,6
90,35,Yes,Travel_Frequently,778,Research & Development,13,3,Life Sciences,1,16522275,3,Male,43,3,4,Research Scientist,4,Single,4669,15875,2,Y,Yes,14,3,3,80,0,10,2,2,6,5,1,1
91,46,No,Travel_Rarely,1499,Research & Development,19,2,Life Sciences,1,15345513,4,Male,30,2,1,Sales Executive,4,Single,2903,20338,1,Y,Yes,16,3,3,80,2,4,3,3,7,0,0,14
92,32,No,Travel_Rarely,1390,Human Resources,4,5,Technical Degree,1,13978534,1,Male,34,4,2,Sales Executive,4,Single,7742,17720,3,Y,No,20,3,1,80,1,24,2,3,2,3,6,8
93,30,No,Travel_Rarely,1424,Research & Development,8,2,Medical,1,10217948,3,Male,58,3,1,Manufacturing Director,3,Married,19999,22233,0,Y,Yes,17,3,3,80,2,0,5,3,0,2,1,2
94,38,No,Travel_Rarely,1385,Sales,13,1,Medical,1,71967,2,Female,41,3,2,Sales Executive,3,Single,8331,18393,6,Y,No,12,3,4,80,0,0,3,2,3,5,3,2
95,53,No,Travel_Rarely,807,Sales,29,3,Life Sciences,1,16146365,1,Male,47,3,2,Laboratory Technician,3,Divorced,17435,22855,1,Y,No,11,3,4,80,0,4,3,2,1,1,2,8
96,32,No,Travel_Frequently,1329,Sales,12,3,Medical,1,978112,1,Male,30,2,1,Manager,4,Single,1009,11669,3,Y,Yes,17,3,4,80,0,2,3,3,6,2,1,8
97,34,No,Travel_Frequently,891,Sales,29,4,Medical,1,13535742,2,Female,62,2,3,Manufacturing Director,4,Divorced,11169,3045,1,Y,No,16,3,2,80,0,2,4,3,5,4,1,1
98,28,No,Travel_Rarely,1056,Research & Development,29,3,Human Resources,1,5263018,1,Female,71,3,4,Human Resources,4,Single,1980,4322,5,Y,No,11,3,2,80,3,14,2,3,4,2,2,10
99,30,No,Travel_Frequently,739,Research & Development,14,3,Medical,1,8854217,1,Male,51,3,2,Manager,3,Divorced,11083,15353,1,Y,Yes,11,3,4,80,1,0,2,3,7,6,8,6
100,37,No,Travel_Rarely,401,Research & Development,21,4,Medical,1,16500770,3,Male,46,2,1,Research Scientist,1,Single,2040,15783,1,Y,No,13,3,4,80,0,0,1,3,4,7,15,0
101,41,Yes,Travel_Frequently,461,Research & Development,17,2,Marketing,1,7388674,3,Male,96,2,3,Sales Representative,3,Divorced,2383,10106,1,Y,No,13,3,4,80,0,8,2,3,6,9,2,1
102,49,Yes,Travel_Frequently,648,Sales,29,2,Marketing,1,14925754,3,Female,33,2,3,Laboratory Technician,2,Divorced,2120,20173,6,Y,Yes,11,3,1,80,1,0,3,3,8,2,1,8
103,34,Yes,Travel_Rarely,670,Research & Development,3,4,Technical Degree,1,9557731,1,Male,40,2,3,Research Director,2,Married,1754,26999,1,Y,No,13,3,3,80,0,7,4,2,12,0,2,17
104,35,No,Travel_Rarely,1499,Sales,13,3,Medical,1,7014610,1,Female,30,2,1,Manufacturing Director,1,Married,4724,10985,3,Y,No,13,3,2,80,2,1,2,3,1,1,6,8
105,23,No,Travel_Rarely,1445,Sales,27,1,Marketing,1,14878237,2,Female,86,3,1,Research Director,4,Single,4402,16925,4,Y,No,14,3,3,80,0,5,2,3,6,2,11,8
106,31,No,Travel_Rarely,1499,Research & Development,16,1,Other,1,10600355,2,Male,63,3,3,Laboratory Technician,3,Single,7318,2094,3,Y,No,11,3,1,80,2,4,2,3,5,1,0,3
107,60,Yes,Non-Travel,1499,Sales,22,2,Medical,1,12434995,3,Female,56,4,1,Research Scientist,2,Married,1363,2094,1,Y,No,13,3,3,80,1,2,3,3,24,2,0,5
108,23,No,Travel_Rarely,1499,Research & Development,5,1,Life Sciences,1,95731,3,Female,45,3,2,Laboratory Technician,1,Single,3600,11571,7,Y,No,13,3,2,80,0,0,4,2,3,6,0,8
109,27,No,Travel_Frequently,570,Research & Development,5,2,Technical Degree,1,12053251,1,Female,54,2,5,Sales Executive,3,Married,2685,18915,9,Y,No,14,3,2,80,0,11,0,4,4,0,4,2
110,54,Yes,Travel_Rarely,549,Research & Development,29,3,Medical,1,11701457,3,Female,73,3,1,Research Director,3,Single,2148,12433,3,Y,No,16,3,1,80,0,10,2,3,4,2,0,3
111,42,No,Travel_Frequently,1168,Sales,29,3,Life Sciences,1,1609987,2,Female,43,3,3,Research Scientist,1,Divorced,1950,12971,1,Y,No,11,3,4,80,1,7,2,4,5,6,1,3
112,52,No,Travel_Frequently,1212,Research & Development,4,3,Medical,1,5815660,4,Male,35,3,1,Manager,1,Single,1399,23779,3,Y,No,12,3,2,80,0,2,2,3,3,0,1,2
113,32,No,Travel_Frequently,350,Research & Development,8,4,Life Sciences,1,6725588,4,Male,99,2,1,Manufacturing Director,1,Single,1540,2094,0,Y,No,12,3,1,80,1,7,4,3,18,5,0,11
114,54,No,Travel_Rarely,926,Research & Development,12,2,Medical,1,4544106,4,Female,90,2,2,Healthcare Representative,1,Divorced,5113,4375,0,Y,No,14,3,1,80,0,0,5,3,4,0,0,7
115,60,No,Travel_Rarely,518,Research & Development,13,4,Life Sciences,1,8003229,2,Female,30,2,2,Manager,4,Single,17926,26999,1,Y,Yes,11,4,3,80,2,0,1,3,7,6,0,8
116,43,Yes,Travel_Frequently,383,Research & Development,24,3,Medical,1,870,4,Male,92,3,1,Sales Executive,4,Single,3802,2094,0,Y,No,12,3,2,80,0,0,4,3,4,0,1,9
117,32,No,Travel_Rarely,575,Research & Development,3,4,Life Sciences,1,11102493,2,Female,89,2,4,Sales Executive,4,Single,19999,23678,0,Y,No,22,3,2,80,1,6,2,2,5,1,7,2
118,18,No,Non-Travel,878,Sales,19,2,Life Sciences,1,6778027,3,Female,30,3,1,Laboratory Technician,1,Divorced,3049,19812,0,Y,No,14,3,1,80,0,3,4,3,1,9,3,2
119,55,No,Travel_Rarely,1457,Research & Development,28,4,Life Sciences,1,15946364,2,Female,64,3,1,Research Scientist,1,Married,4980,16098,1,Y,No,11,3,1,80,0,9,2,2,4,1,1,8
120,18,No,Travel_Rarely,994,Research & Development,29,2,Medical,1,16350561,2,Female,93,3,2,Research Scientist,4,Single,19999,3134,4,Y,No,12,3,3,80,0,0,2,3,11,1,1,8
121,24,No,Travel_Rarely,624,Research & Development,8,3,Life Sciences,1,14180899,3,Female,62,2,1,Healthcare Representative,3,Single,7748,10485,3,Y,No,12,3,1,80,2,5,3,3,4,1,0,1
122,49,No,Travel_Rarely,214,Human Resources,14,4,Medical,1,12447646,4,Female,47,2,2,Manufacturing Director,3,Single,1009,14000,1,Y,Yes,15,3,3,80,1,8,3,3,9,0,2,2
123,25,No,Travel_Rarely,1249,Sales,11,3,Life Sciences,1,10970397,4,Female,30,3,1,Laboratory Technician,4,Single,19999,10532,0,Y,Yes,13,3,3,80,1,5,2,3,6,0,3,14
124,30,No,Travel_Frequently,1480,Research & Development,6,2,Life Sciences,1,14062124,2,Female,56,3,3,Sales Executive,1,Married,13382,6528,1,Y,No,13,4,3,80,0,9,3,2,1,1,0,5
125,40,Yes,Travel_Frequently,1479,Research & Development,4,4,Other,1,9959652,3,Male,30,3,4,Laboratory Technician,4,Married,19862,4086,1,Y,No,17,3,3,80,1,0,1,3,2,2,7,9
126,30,No,Travel_Rarely,761,Research & Development,13,3,Medical,1,1627269,3,Male,82,4,3,Sales Executive,2,Divorced,15460,20437,9,Y,No,11,3,3,80,2,5,2,3,2,2,4,9
127,36,Yes,Non-Travel,846,Research & Development,4,3,Medical,1,15678649,1,Female,76,3,1,Laboratory Technician,4,Single,2728,15686,0,Y,No,15,4,1,80,1,8,4,1,4,0,1,2
128,22,Yes,Travel_Rarely,568,Research & Development,29,3,Medical,1,14603046,3,Male,31,1,1,Laboratory Technician,4,Married,2546,23595,3,Y,No,17,3,3,80,0,1,2,3,4,0,3,11
129,31,Yes,Travel_Rarely,1120,Research & Development,29,3,Marketing,1,9227509,3,Male,30,2,1,Research Director,2,Single,3777,5390,7,Y,Yes,13,3,4,80,0,10,3,3,2,2,1,6
130,35,No,Travel_Rarely,913,Research & Development,5,4,Other,1,2363655,4,Male,91,2,1,Sales Executive,3,Divorced,19629,26999,1,Y,No,11,3,4,80,0,3,2,3,6,5,0,5
131,24,Yes,Travel_Frequently,1049,Research & Development,12,4,Medical,1,682631,3,Female,41,3,2,Research Director,4,Divorced,6946,2094,6,Y,No,11,3,4,80,0,2,2,3,3,2,1,8
132,21,No,Travel_Frequently,1393,Research & Development,29,3,Marketing,1,9703628,3,Female,49,3,4,Sales Representative,3,Single,19999,17061,3,Y,Yes,15,3,3,80,1,13,3,3,5,0,0,5
133,30,No,Travel_Frequently,496,Research & Development,29,3,Medical,1,15760105,3,Male,76,2,3,Research Scientist,1,Married,6673,2094,1,Y,No,15,3,3,80,1,10,2,3,0,6,1,7
134,18,Yes,Travel_Frequently,624,Research & Development,25,4,Technical Degree,1,13959238,4,Male,50,1,2,Sales Executive,3,Divorced,4189,2094,7,Y,No,13,3,4,80,0,0,3,2,6,5,2,10
