,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
10,41,No,Travel_Rarely,1053,Research & Development,26,1,Life Sciences,1,481,1,Female,89,2,3,Research Director,2,Married,8055,20037,3,Y,No,19,3,3,80,1,40,2,3,14,6,0,0
11,49,Yes,Travel_Rarely,267,Sales,11,4,Human Resources,1,1214,1,Male,99,1,4,Sales Executive,3,Single,13276,10202,9,Y,Yes,19,3,3,80,0,22,2,2,29,9,4,9
12,60,No,Non-Travel,332,Sales,2,3,Marketing,1,1125,3,Female,33,2,3,Sales Executive,2,Married,10983,23164,8,Y,No,11,3,1,80,1,40,2,3,10,6,11,13
13,26,No,Non-Travel,1150,Sales,3,4,Human Resources,1,1592,1,Female,57,3,3,Sales Executive,1,Married,10284,4725,8,Y,No,14,3,4,80,3,11,3,3,3,1,2,3
14,50,No,Travel_Frequently,283,Research & Development,15,1,Medical,1,2049,3,Male,89,1,4,Research Director,4,Single,16581,24548,1,Y,Yes,13,3,4,80,0,37,2,3,40,6,13,10
15,36,No,Travel_Rarely,993,Research & Development,16,3,Medical,1,145,1,Male,86,4,1,Human Resources,2,Married,3222,19224,0,Y,No,14,3,3,80,1,1,6,3,7,4,0,4
16,35,No,Non-Travel,1099,Sales,1,3,Life Sciences,1,261,3,Female,43,4,2,Sales Executive,1,Married,6261,3920,9,Y,No,18,3,1,80,3,9,3,3,8,3,2,2
17,43,No,Travel_Rarely,385,Sales,9,5,Medical,1,449,1,Female,40,4,2,Sales Executive,1,Divorced,6503,14956,1,Y,Yes,22,4,3,80,1,5,3,3,8,0,6,6
18,36,Yes,Travel_Rarely,1489,Research & Development,1,5,Other,1,409,4,Male,92,2,1,Sales Representative,3,Single,1319,6145,2,Y,Yes,16,3,2,80,0,1,3,3,4,0,0,0
19,26,No,Travel_Frequently,1437,Research & Development,7,5,Life Sciences,1,1137,1,Male,99,4,1,Laboratory Technician,3,Married,4176,2891,1,Y,No,15,3,4,80,3,7,5,3,4,1,1,4
20,52,No,Travel_Rarely,811,Human Resources,3,3,Life Sciences,1,1244,3,Male,98,3,4,Manager,2,Divorced,13627,17970,1,Y,Yes,12,3,2,80,1,37,2,3,19,10,0,9
21,29,No,Travel_Rarely,720,Research & Development,5,3,Life Sciences,1,2050,4,Male,55,3,1,Human Resources,1,Single,2444,15078,3,Y,No,13,3,2,80,0,11,2,3,3,2,1,3
22,48,No,Travel_Rarely,716,Sales,2,4,Technical Degree,1,162,2,Female,84,3,5,Manager,1,Single,14688,22418,3,Y,No,11,3,4,80,0,19,2,2,3,1,2,0
23,36,No,Travel_Rarely,1235,Research & Development,8,3,Life Sciences,1,1529,4,Female,64,3,2,Research Scientist,2,Divorced,5225,17130,1,Y,No,12,3,3,80,1,10,2,3,15,10,3,6
24,40,No,Travel_Frequently,482,Research & Development,1,4,Marketing,1,811,1,Female,61,2,2,Healthcare Representative,3,Single,6270,5700,6,Y,Yes,16,3,1,80,0,11,3,3,8,10,0,11
25,33,No,Non-Travel,406,Research & Development,13,4,Life Sciences,1,1957,3,Male,49,4,2,Manufacturing Director,4,Divorced,4054,19601,1,Y,No,14,3,1,80,1,9,3,3,9,7,15,2
26,47,Yes,Travel_Frequently,892,Research & Development,7,2,Life Sciences,1,1138,1,Male,85,2,1,Research Scientist,1,Divorced,1357,20466,5,Y,No,15,3,1,80,1,5,2,2,1,0,0,1
27,39,No,Travel_Frequently,742,Research & Development,2,2,Life Sciences,1,965,3,Male,53,3,4,Manager,3,Married,15007,20587,0,Y,Yes,13,3,4,80,0,24,3,1,38,7,2,5
28,35,No,Travel_Frequently,1386,Research & Development,3,3,Life Sciences,1,900,3,Male,48,3,2,Healthcare Representative,4,Divorced,11160,8099,3,Y,No,21,4,3,80,1,18,2,2,15,12,10,10
29,19,Yes,Non-Travel,1326,Sales,5,3,Other,1,657,2,Male,73,3,1,Human Resources,2,Single,2970,2130,1,Y,Yes,13,3,4,80,0,7,3,3,2,0,0,0
30,35,No,Non-Travel,562,Research & Development,12,4,Life Sciences,1,1631,3,Male,32,1,2,Manufacturing Director,4,Divorced,3529,17129,1,Y,No,13,3,1,80,1,9,3,3,9,10,8,3
31,24,Yes,Travel_Rarely,667,Sales,1,3,Life Sciences,1,1447,2,Male,58,2,2,Sales Executive,1,Married,10841,2919,1,Y,No,11,3,4,80,1,11,0,3,14,9,13,9
32,57,No,Travel_Rarely,1365,Research & Development,11,4,Life Sciences,1,598,4,Female,92,3,2,Human Resources,3,Married,3088,21608,7,Y,No,24,4,2,80,1,10,3,3,5,2,1,2
33,56,No,Travel_Rarely,282,Research & Development,11,3,Medical,1,1859,3,Female,69,3,2,Manufacturing Director,1,Single,3560,25040,5,Y,Yes,15,3,4,80,0,11,3,3,5,2,2,4
34,37,No,Travel_Rarely,439,Research & Development,12,4,Life Sciences,1,2013,3,Female,77,3,2,Manufacturing Director,3,Married,4793,9681,9,Y,Yes,11,3,2,80,2,3,2,3,1,2,1,0
35,30,No,Travel_Rarely,1430,Sales,10,3,Life Sciences,1,937,3,Male,82,3,1,Sales Representative,3,Single,1470,6206,1,Y,No,11,3,3,80,0,3,0,3,3,0,0,0
36,48,Yes,Travel_Rarely,1413,Human Resources,2,5,Medical,1,1362,2,Male,90,2,3,Human Resources,1,Married,11165,3809,6,Y,No,13,3,4,80,1,32,6,3,32,10,3,8
37,23,No,Travel_Rarely,1272,Sales,24,4,Life Sciences,1,1194,3,Male,63,3,2,Sales Executive,1,Divorced,4772,10807,9,Y,No,16,3,3,80,3,1,3,3,3,3,0,4
38,57,No,Travel_Frequently,1234,Research & Development,26,4,Life Sciences,1,2063,1,Male,92,3,4,Research Director,3,Married,14791,26011,2,Y,Yes,13,3,2,80,0,37,3,3,4,1,2,4
39,29,No,Travel_Rarely,1134,Research & Development,22,3,Marketing,1,510,3,Male,39,3,1,Research Scientist,2,Married,1038,10527,0,Y,Yes,17,3,4,80,1,4,3,1,8,2,1,0
40,36,No,Travel_Frequently,601,Research & Development,2,4,Medical,1,234,1,Female,73,3,3,Research Director,4,Divorced,16633,12719,9,Y,Yes,15,3,1,80,2,17,2,3,5,2,0,4
41,37,No,Travel_Rarely,1270,Research & Development,11,4,Life Sciences,1,947,3,Male,39,3,2,Manufacturing Director,2,Single,4652,23572,2,Y,Yes,11,3,4,80,0,15,2,2,2,0,0,0
42,35,No,Non-Travel,704,Research & Development,16,4,Life Sciences,1,568,1,Male,77,3,2,Sales Representative,4,Married,5342,21001,1,Y,No,17,3,4,80,2,11,2,3,11,8,9,7
43,37,No,Travel_Frequently,701,Research & Development,23,4,Life Sciences,1,26,3,Male,90,1,1,Sales Representative,4,Married,3667,3394,4,Y,No,19,3,4,80,3,6,2,3,0,0,0,1
44,58,No,Travel_Rarely,1082,Research & Development,6,5,Medical,1,1131,1,Male,94,2,5,Manager,3,Married,14025,9042,9,Y,No,13,3,3,80,1,28,2,4,1,0,0,0
45,18,No,Travel_Rarely,868,Research & Development,14,2,Life Sciences,1,1210,2,Female,71,4,1,Research Scientist,4,Married,3420,20288,0,Y,Yes,15,3,1,80,1,2,2,1,6,4,1,4
46,51,No,Travel_Rarely,120,Human Resources,17,4,Technical Degree,1,2056,3,Male,70,1,5,Manager,2,Married,15265,21037,4,Y,Yes,18,3,1,80,1,40,0,3,15,8,2,2
47,20,No,Travel_Rarely,1106,Research & Development,8,4,Medical,1,796,1,Male,54,2,1,Research Scientist,4,Single,2530,14436,0,Y,No,13,3,4,80,0,0,4,3,0,1,1,0
48,25,No,Travel_Frequently,380,Research & Development,21,1,Marketing,1,1503,4,Female,46,3,2,Manufacturing Director,4,Single,7014,4062,2,Y,No,22,4,4,80,0,9,3,1,8,4,1,2
49,54,No,Travel_Rarely,827,Human Resources,8,2,Medical,1,78,2,Male,43,3,1,Human Resources,3,Married,1804,22980,2,Y,No,17,3,4,80,0,0,2,1,2,1,1,4
50,40,No,Travel_Frequently,624,Research & Development,13,3,Marketing,1,1404,4,Female,75,3,2,Human Resources,3,Married,6252,22879,1,Y,No,12,3,1,80,1,10,2,4,13,8,6,3
51,48,No,Travel_Rarely,1499,Research & Development,3,4,Technical Degree,1,650,3,Female,79,3,2,Healthcare Representative,3,Divorced,4226,3839,4,Y,Yes,13,3,4,80,0,5,3,3,6,1,0,4
52,27,No,Non-Travel,976,Research & Development,1,4,Medical,1,59,3,Male,97,1,2,Manufacturing Director,3,Married,3745,4809,0,Y,No,11,3,4,80,1,6,2,3,8,3,1,2
53,42,No,Travel_Frequently,767,Research & Development,1,3,Life Sciences,1,1488,4,Male,76,3,2,Laboratory Technician,4,Married,5719,11839,1,Y,Yes,19,3,4,80,1,10,2,3,15,9,12,11
54,19,No,Travel_Frequently,959,Research & Development,1,1,Medical,1,1313,1,Female,58,2,1,Research Scientist,3,Divorced,3267,22800,1,Y,No,13,3,3,80,2,4,0,3,8,3,2,3
55,19,Yes,Travel_Rarely,1302,Research & Development,21,4,Medical,1,346,1,Male,46,3,1,Sales Representative,2,Divorced,1206,13688,7,Y,Yes,14,3,4,80,1,0,2,3,4,2,0,2
56,22,No,Non-Travel,268,Research & Development,4,1,Life Sciences,1,1275,2,Male,78,3,1,Research Scientist,4,Single,1248,9020,1,Y,No,15,3,4,80,0,8,2,3,3,0,0,1
57,37,No,Travel_Rarely,1264,Human Resources,22,4,Life Sciences,1,1673,3,Female,47,3,3,Laboratory Technician,4,Single,11834,15592,1,Y,Yes,15,3,3,80,0,9,2,3,10,0,1,9
58,39,No,Travel_Rarely,1165,Research & Development,29,3,Marketing,1,362,4,Male,65,3,2,Manufacturing Director,4,Married,5553,4873,3,Y,No,17,3,1,80,1,9,3,2,5,9,2,6
59,45,No,Travel_Rarely,1214,Research & Development,8,3,Life Sciences,1,1813,2,Female,31,3,3,Manufacturing Director,2,Single,9607,9034,4,Y,No,17,3,4,80,0,9,3,3,2,0,1,2
60,60,No,Travel_Rarely,1296,Research & Development,15,4,Medical,1,1989,2,Male,46,4,3,Healthcare Representative,4,Married,7082,2727,3,Y,No,18,3,3,80,0,9,2,3,0,5,2,2
61,50,No,Travel_Frequently,644,Research & Development,27,4,Medical,1,555,4,Male,35,3,1,Research Scientist,4,Married,4997,20082,0,Y,No,17,3,1,80,1,3,3,3,4,5,2,2
62,48,No,Travel_Rarely,109,Research & Development,8,3,Life Sciences,1,263,2,Male,62,3,2,Human Resources,2,Divorced,3175,8960,8,Y,No,15,3,3,80,1,34,2,1,18,7,0,15
63,46,Yes,Travel_Frequently,404,Research & Development,1,3,Life Sciences,1,1385,1,Female,64,2,1,Sales Representative,1,Single,3944,15477,5,Y,Yes,21,4,2,80,0,10,2,4,3,0,0,0
64,21,Yes,Travel_Rarely,1069,Research & Development,1,4,Medical,1,9,1,Male,88,1,1,Research Scientist,4,Married,4285,19951,7,Y,Yes,13,3,4,80,0,7,4,1,2,1,2,3
65,20,No,Travel_Rarely,412,Research & Development,2,1,Human Resources,1,297,3,Male,91,3,1,Laboratory Technician,4,Married,1217,19013,0,Y,No,14,3,3,80,1,1,2,3,3,1,1,1
66,18,No,Travel_Rarely,307,Sales,4,2,Human Resources,1,1050,3,Male,62,3,3,Sales Executive,3,Divorced,5635,8941,8,Y,No,11,3,1,80,1,10,2,4,6,3,7,6
67,24,No,Travel_Rarely,597,Research & Development,3,3,Medical,1,1516,2,Female,98,4,1,Research Scientist,3,Married,4182,24042,8,Y,No,17,3,1,80,0,3,4,3,2,1,0,2
68,35,No,Travel_Frequently,836,Sales,26,1,Life Sciences,1,284,2,Male,72,3,3,Sales Executive,1,Married,10820,13577,1,Y,No,25,4,4,80,1,11,3,2,13,7,2,11
69,30,Yes,Non-Travel,443,Sales,13,4,Life Sciences,1,553,2,Male,70,2,1,Human Resources,1,Married,2266,16455,1,Y,No,18,3,3,80,1,5,2,4,3,0,0,0
70,40,No,Non-Travel,1238,Research & Development,4,4,Marketing,1,1163,3,Male,37,3,1,Research Scientist,3,Married,2744,4335,3,Y,No,16,3,1,80,1,4,2,3,3,2,2,3
71,58,No,Travel_Rarely,237,Sales,1,1,Medical,1,892,4,Female,36,3,2,Sales Executive,1,Single,11098,5125,7,Y,No,23,4,4,80,0,16,2,4,11,7,14,6
72,51,No,Travel_Rarely,1169,Research & Development,5,3,Medical,1,152,2,Female,73,2,1,Research Scientist,2,Married,1840,9497,4,Y,Yes,22,4,2,80,1,11,3,1,2,0,0,1
73,35,No,Non-Travel,481,Research & Development,1,3,Medical,1,1322,4,Male,85,2,2,Healthcare Representative,1,Single,5927,25865,0,Y,No,24,4,3,80,0,16,3,3,9,8,10,7
74,47,No,Travel_Rarely,826,Human Resources,16,4,Medical,1,1368,2,Male,48,3,1,Human Resources,2,Single,1783,10431,1,Y,No,17,3,1,80,0,4,3,3,5,4,0,3
75,32,Yes,Travel_Rarely,390,Research & Development,13,4,Medical,1,1507,4,Male,59,3,2,Manufacturing Director,1,Single,5124,3330,1,Y,No,18,3,2,80,0,9,4,1,13,4,0,10
76,22,No,Travel_Rarely,1224,Research & Development,13,4,Life Sciences,1,645,4,Male,52,3,1,Research Scientist,4,Married,2529,17276,3,Y,Yes,16,3,2,80,1,3,2,3,7,4,0,2
77,29,No,Travel_Rarely,1043,Sales,28,2,Marketing,1,2016,3,Male,100,2,3,Sales Executive,1,Divorced,5834,7153,5,Y,No,12,3,1,80,1,13,2,3,7,6,1,5
78,54,No,Non-Travel,487,Research & Development,2,4,Medical,1,2044,1,Female,58,2,4,Manufacturing Director,3,Married,14933,21423,4,Y,Yes,20,4,4,80,3,24,2,1,0,2,0,3
79,35,No,Travel_Frequently,361,Sales,4,4,Marketing,1,100,1,Male,43,3,1,Human Resources,4,Divorced,1159,3010,4,Y,No,19,3,3,80,1,12,2,3,13,8,7,11
80,34,No,Travel_Rarely,1280,Research & Development,4,4,Life Sciences,1,1769,4,Male,56,2,2,Manufacturing Director,4,Single,9413,8944,9,Y,No,23,4,2,80,0,7,4,3,1,0,0,0
81,35,No,Travel_Rarely,1055,Research & Development,26,3,Life Sciences,1,1839,4,Female,91,2,3,Healthcare Representative,2,Single,7783,22772,1,Y,No,19,3,4,80,0,11,3,2,14,9,3,3
82,35,No,Travel_Frequently,916,Sales,5,3,Life Sciences,1,1051,4,Female,38,3,2,Sales Executive,2,Married,3497,11948,0,Y,No,18,3,3,80,1,6,3,3,2,1,0,4
83,32,No,Travel_Rarely,1314,Research & Development,4,3,Medical,1,681,4,Female,52,2,3,Healthcare Representative,2,Single,9097,17381,1,Y,No,13,3,2,80,0,10,3,4,7,6,9,5
84,47,No,Travel_Rarely,954,Research & Development,8,4,Life Sciences,1,904,1,Male,65,1,1,Human Resources,4,Married,1596,3907,5,Y,Yes,22,4,3,80,1,11,2,2,0,2,0,4
85,22,Yes,Travel_Rarely,261,Sales,13,3,Life Sciences,1,491,3,Female,90,1,1,Laboratory Technician,2,Single,2176,24746,1,Y,No,18,3,4,80,0,8,1,3,4,0,0,1
86,44,No,Travel_Rarely,1482,Sales,1,4,Life Sciences,1,880,4,Female,58,2,1,Human Resources,4,Single,3115,9918,1,Y,Yes,17,3,1,80,0,7,3,2,0,1,2,2
87,21,No,Travel_Rarely,1490,Research & Development,24,3,Life Sciences,1,599,1,Female,98,3,1,Research Scientist,4,Divorced,1452,3097,1,Y,No,22,4,2,80,3,1,3,1,0,2,0,2
88,34,No,Travel_Rarely,537,Research & Development,10,4,Life Sciences,1,1582,3,Female,80,3,2,Manufacturing Director,3,Married,3486,9059,6,Y,Yes,12,3,2,80,2,4,2,3,3,1,1,1
89,56,No,Travel_Rarely,563,Research & Development,1,3,Medical,1,87,4,Male,81,3,5,Manager,1,Single,18645,16445,0,Y,Yes,13,3,3,80,0,23,2,3,31,8,13,12
90,24,Yes,Travel_Rarely,241,Sales,8,4,Life Sciences,1,384,2,Male,79,4,2,Sales Executive,3,Married,5769,22865,4,Y,Yes,17,3,2,80,0,14,3,2,5,8,12,8
91,30,No,Travel_Rarely,237,Research & Development,7,2,Medical,1,109,4,Male,89,2,1,Laboratory Technician,3,Single,1965,18284,1,Y,No,14,3,1,80,0,10,1,3,15,0,2,8
92,36,No,Travel_Rarely,1498,Research & Development,12,3,Life Sciences,1,1773,4,Male,92,3,3,Healthcare Representative,1,Married,7922,19832,8,Y,Yes,14,3,4,80,1,17,5,3,11,8,6,7
93,53,No,Travel_Rarely,729,Sales,23,4,Technical Degree,1,260,3,Male,80,3,2,Sales Executive,4,Single,6765,9732,0,Y,Yes,25,4,4,80,0,9,2,2,10,10,2,1
94,29,No,Travel_Rarely,1438,Sales,10,4,Technical Degree,1,314,4,Female,79,3,2,Sales Executive,3,Divorced,3626,3462,1,Y,Yes,12,3,4,80,1,0,2,4,6,1,0,3
95,28,No,Travel_Rarely,1185,Sales,12,2,Medical,1,1335,4,Male,74,3,1,Sales Representative,2,Married,1104,25733,1,Y,No,23,4,2,80,0,2,5,3,1,0,0,0
96,31,No,Travel_Rarely,862,Research & Development,15,3,Medical,1,1113,3,Female,93,2,2,Healthcare Representative,1,Single,5399,16844,1,Y,No,18,3,2,80,0,10,2,3,9,9,1,5
97,32,No,Travel_Rarely,787,Research & Development,1,4,Medical,1,499,1,Female,73,1,2,Research Scientist,4,Single,5185,13252,2,Y,No,17,3,3,80,0,10,4,1,7,7,0,8
98,52,No,Travel_Rarely,287,Human Resources,21,4,Medical,1,656,3,Male,100,3,3,Laboratory Technician,2,Married,11389,3393,2,Y,No,15,3,3,80,1,12,4,4,14,10,10,0
99,34,No,Travel_Rarely,220,Research & Development,2,3,Life Sciences,1,50,3,Male,99,3,1,Research Scientist,4,Single,2376,9491,0,Y,No,14,3,1,80,0,7,2,4,0,2,0,3
100,48,No,Travel_Rarely,1248,Sales,2,2,Medical,1,310,2,Male,57,4,2,Sales Executive,4,Married,8434,10703,8,Y,Yes,23,4,3,80,2,4,2,1,0,3,0,4
101,36,No,Travel_Rarely,1015,Research & Development,1,3,Human Resources,1,627,2,Female,66,3,3,Manufacturing Director,4,Single,10386,25928,4,Y,No,15,3,4,80,0,17,3,4,6,4,1,4
102,26,No,Travel_Rarely,490,Research & Development,6,2,Medical,1,839,2,Male,34,3,1,Sales Representative,1,Married,3034,4312,1,Y,No,13,3,4,80,1,0,2,4,1,3,0,4
103,60,No,Travel_Rarely,239,Research & Development,12,3,Medical,1,1842,3,Female,78,3,2,Manufacturing Director,1,Single,3483,23140,9,Y,Yes,19,3,4,80,0,9,3,3,8,1,1,4
104,46,No,Non-Travel,1361,Research & Development,25,4,Marketing,1,656,4,Female,87,2,2,Healthcare Representative,4,Married,4473,3161,0,Y,No,12,3,4,80,3,0,6,4,5,4,0,4
105,33,No,Travel_Rarely,1283,Research & Development,15,5,Life Sciences,1,937,3,Male,60,3,2,Healthcare Representative,4,Married,6104,4612,0,Y,Yes,16,3,1,80,1,15,2,2,31,7,11,11
106,42,Yes,Non-Travel,746,Sales,10,3,Life Sciences,1,1159,3,Male,38,3,4,Sales Executive,1,Single,13409,3478,0,Y,Yes,11,3,2,80,0,39,2,2,38,9,13,17
107,57,No,Non-Travel,109,Research & Development,3,1,Medical,1,1199,4,Male,47,2,4,Healthcare Representative,2,Divorced,16875,21138,1,Y,Yes,16,3,4,80,1,28,3,3,40,8,11,1
108,48,No,Travel_Rarely,1265,Research & Development,6,5,Marketing,1,1403,4,Female,47,2,1,Laboratory Technician,3,Married,4889,15861,1,Y,No,11,3,2,80,1,2,3,3,7,5,0,3
109,20,No,Travel_Rarely,470,Research & Development,8,3,Medical,1,2064,1,Female,65,4,1,Laboratory Technician,3,Divorced,4211,17000,9,Y,No,11,3,2,80,1,1,6,1,3,2,2,3
110,39,No,Non-Travel,452,Research & Development,8,3,Life Sciences,1,1236,3,Male,79,3,2,Sales Representative,2,Single,5529,10058,5,Y,No,16,3,3,80,0,9,2,1,7,4,0,3
111,28,No,Travel_Frequently,523,Research & Development,7,3,Medical,1,728,4,Male,32,3,1,Research Scientist,4,Married,1548,18220,1,Y,No,12,3,3,80,3,7,0,2,1,0,0,1
112,46,No,Travel_Rarely,896,Research & Development,11,3,Life Sciences,1,522,1,Male,67,2,4,Research Director,2,Divorced,14042,7310,1,Y,No,12,3,3,80,1,34,3,3,33,10,3,11
113,18,No,Travel_Rarely,448,Research & Development,17,5,Life Sciences,1,1540,4,Male,81,4,2,Healthcare Representative,3,Divorced,5397,24277,6,Y,No,15,3,4,80,3,10,3,3,5,0,2,6
114,25,No,Travel_Rarely,754,Research & Development,2,1,Medical,1,1189,4,Male,35,1,2,Manufacturing Director,4,Married,6060,7294,1,Y,No,11,3,2,80,0,5,2,3,6,10,2,4
115,49,No,Travel_Rarely,788,Research & Development,21,3,Life Sciences,1,1132,4,Male,98,3,4,Manufacturing Director,3,Married,13613,3717,3,Y,Yes,19,3,4,80,1,19,2,3,11,12,2,11
116,40,No,Non-Travel,347,Research & Development,8,3,Life Sciences,1,1561,4,Male,82,3,5,Manager,4,Single,15759,15465,5,Y,No,13,3,3,80,0,19,3,2,8,0,1,2
117,47,No,Non-Travel,1209,Sales,2,4,Medical,1,1344,2,Male,58,3,2,Sales Executive,2,Married,5206,22455,9,Y,No,11,3,4,80,3,3,2,3,4,0,0,1
118,44,No,Travel_Rarely,1484,Sales,2,3,Life Sciences,1,1517,3,Male,76,3,3,Sales Executive,4,Divorced,11246,7170,4,Y,Yes,11,3,2,80,1,18,1,2,10,7,0,4
119,33,No,Travel_Rarely,1110,Sales,4,4,Marketing,1,646,3,Male,49,3,2,Sales Executive,3,Divorced,5987,20569,0,Y,No,11,3,4,80,0,3,3,3,6,0,2,3
120,39,No,Travel_Rarely,1172,Research & Development,13,5,Medical,1,2022,3,Male,68,3,3,Research Director,3,Single,18724,3938,2,Y,No,21,4,3,80,0,11,3,3,4,5,2,4
121,32,No,Non-Travel,534,Research & Development,17,4,Life Sciences,1,264,3,Male,96,4,1,Sales Representative,4,Married,3537,3829,4,Y,No,19,3,4,80,3,0,2,3,0,0,0,1
122,20,Yes,Travel_Frequently,323,Research & Development,12,1,Life Sciences,1,1099,1,Female,44,2,1,Sales Representative,3,Single,2581,21619,1,Y,No,24,4,3,80,0,5,2,1,1,2,2,2
123,29,No,Non-Travel,615,Research & Development,9,3,Medical,1,132,4,Male,60,3,1,Research Scientist,2,Divorced,3014,7446,2,Y,No,17,3,4,80,1,2,1,2,0,2,2,3
124,32,No,Travel_Rarely,250,Research & Development,1,4,Life Sciences,1,823,2,Female,73,4,1,Research Scientist,4,Single,2166,9021,7,Y,No,17,3,3,80,0,9,2,3,2,1,2,2
125,43,Yes,Non-Travel,796,Research & Development,26,3,Other,1,1977,3,Male,30,2,1,Research Scientist,3,Married,1583,15427,5,Y,Yes,17,3,4,80,1,1,1,3,4,0,0,0
126,21,No,Travel_Rarely,1446,Research & Development,2,3,Life Sciences,1,91,3,Male,80,3,1,Research Scientist,2,Married,1672,4514,0,Y,No,21,4,4,80,1,1,3,3,6,3,0,4
127,44,No,Travel_Rarely,468,Research & Development,27,4,Life Sciences,1,464,4,Male,95,3,2,Healthcare Representative,4,Divorced,6207,16129,5,Y,No,14,3,2,80,1,9,2,3,0,1,1,4
128,42,No,Travel_Rarely,1037,Sales,9,3,Technical Degree,1,529,4,Male,70,3,3,Sales Executive,1,Divorced,9387,14579,4,Y,Yes,12,3,3,80,1,18,2,3,5,5,0,2
129,20,No,Travel_Rarely,1267,Research & Development,17,3,Technical Degree,1,1144,3,Male,97,3,2,Manufacturing Director,1,Married,12270,12831,0,Y,No,17,3,3,80,1,8,1,2,5,2,0,2
130,20,No,Travel_Rarely,1207,Research & Development,18,1,Life Sciences,1,1801,3,Male,88,4,2,Manufacturing Director,2,Married,5654,6114,1,Y,No,13,3,2,80,2,0,2,1,5,8,1,9
131,36,Yes,Non-Travel,846,Research & Development,19,4,Technical Degree,1,1403,4,Male,96,1,1,Research Scientist,1,Married,3353,17463,1,Y,Yes,25,4,2,80,1,3,2,3,6,1,6,1
132,20,No,Travel_Rarely,416,Research & Development,5,3,Life Sciences,1,1598,4,Male,68,3,1,Human Resources,1,Single,2360,19467,3,Y,No,13,3,2,80,0,11,2,3,2,1,1,2
133,22,Yes,Non-Travel,648,Research & Development,24,3,Life Sciences,1,521,1,Male,62,3,3,Healthcare Representative,3,Married,7304,22665,3,Y,No,11,3,1,80,0,17,2,3,4,0,0,1
134,45,No,Travel_Rarely,1161,Sales,26,3,Life Sciences,1,1870,3,Male,72,3,2,Sales Executive,2,Married,10595,12298,0,Y,No,11,3,4,80,1,11,3,3,9,7,12,11
135,27,No,Travel_Rarely,1226,Sales,15,5,Other,1,149,4,Male,53,3,2,Sales Executive,4,Divorced,6718,11187,6,Y,No,14,3,4,80,1,10,2,3,1,2,0,4
