Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
71,27,No,Travel_Frequently,1029,Research & Development,1,3,Medical,1,4,Male,99,2,1,Laboratory Technician,3,Married,2918,8584,0,Y,No,25,3,1,80,0,2,3,2,6,2,2,6
72,51,Yes,Travel_Rarely,1234,Research & Development,1,3,Life Sciences,1,1,Male,52,4,2,Research Scientist,3,Single,3818,8486,4,Y,Yes,16,4,3,80,0,2,5,3,7,2,1,3
73,42,No,Travel_Rarely,623,Sales,6,3,Medical,1,1,Female,96,3,3,Manufacturing Director,3,Married,5404,18613,3,Y,Yes,18,3,3,80,3,17,3,3,30,6,3,5
74,53,No,Travel_Frequently,1468,Sales,1,4,Medical,1,3,Female,88,1,2,Manufacturing Director,4,Single,4793,26999,1,Y,Yes,12,3,2,80,0,4,3,2,8,6,3,7
75,46,No,Non-Travel,517,Research & Development,11,4,Marketing,1,2,Male,100,2,2,Sales Executive,4,Married,4121,23643,2,Y,No,14,3,2,80,0,17,3,4,1,5,1,2
76,18,No,Travel_Rarely,1499,Sales,3,3,Medical,1,1,Male,64,2,2,Research Scientist,3,Married,11219,20361,1,Y,No,22,3,2,80,0,8,3,1,6,5,1,8
77,20,No,Travel_Rarely,1227,Sales,5,2,Medical,1,2,Female,78,3,3,Laboratory Technician,1,Married,4791,4668,8,Y,No,16,4,2,80,1,9,1,3,10,5,1,2
78,18,No,Non-Travel,1424,Sales,5,3,Life Sciences,1,4,Male,56,2,2,Sales Executive,4,Divorced,3225,25993,5,Y,No,12,3,2,80,0,36,6,3,4,1,10,2
79,19,No,Travel_Rarely,1054,Human Resources,1,4,Medical,1,3,Male,100,3,1,Research Scientist,4,Divorced,3697,5024,2,Y,No,14,3,4,80,0,10,3,3,4,2,1,2
80,22,Yes,Travel_Frequently,867,Research & Development,3,2,Medical,1,3,Female,100,2,2,Manager,1,Divorced,2412,23770,0,Y,No,11,3,1,80,1,5,2,3,6,1,1,6
81,36,Yes,Non-Travel,677,Research & Development,4,4,Life Sciences,1,1,Male,100,3,1,Research Scientist,1,Married,3928,3918,5,Y,No,20,3,3,80,1,13,3,3,9,0,12,7
82,18,No,Travel_Rarely,672,Human Resources,6,4,Life Sciences,1,3,Male,100,1,1,Healthcare Representative,2,Married,1376,7713,3,Y,No,16,4,3,80,0,13,3,4,4,1,0,7
83,38,No,Travel_Rarely,1434,Sales,12,4,Medical,1,2,Male,85,3,1,Manager,4,Divorced,3444,17325,0,Y,Yes,15,3,3,80,2,5,2,3,6,1,15,2
84,18,No,Non-Travel,718,Research & Development,15,1,Medical,1,2,Female,43,3,2,Laboratory Technician,3,Divorced,12589,9903,4,Y,No,20,3,2,80,1,36,1,4,4,0,0,0
85,38,No,Travel_Rarely,1021,Sales,16,4,Life Sciences,1,1,Female,100,3,1,Sales Representative,3,Divorced,7446,23985,2,Y,No,13,4,2,80,0,2,3,3,26,1,0,1
86,23,No,Travel_Rarely,983,Human Resources,13,4,Technical Degree,1,2,Male,96,2,2,Manufacturing Director,4,Single,2681,7062,2,Y,No,13,3,3,80,0,16,4,3,10,2,14,2
87,18,No,Travel_Rarely,901,Research & Development,6,2,Medical,1,3,Female,59,3,1,Laboratory Technician,1,Single,2952,9791,4,Y,No,22,3,3,80,1,5,3,3,3,5,3,2
88,44,No,Travel_Frequently,1499,Research & Development,1,4,Life Sciences,1,4,Male,96,4,2,Sales Representative,1,Single,9643,24121,3,Y,Yes,22,3,2,80,1,7,5,3,5,2,1,4
89,42,No,Travel_Rarely,834,Research & Development,12,4,Medical,1,2,Female,51,3,4,Sales Representative,1,Married,2887,3900,1,Y,No,14,4,1,80,2,16,3,3,4,8,0,9
90,44,No,Non-Travel,814,Research & Development,3,1,Other,1,4,Male,54,3,4,Sales Representative,3,Divorced,7025,6446,9,Y,No,16,3,2,80,2,19,3,3,7,2,1,2
91,28,No,Travel_Rarely,1009,Sales,13,1,Medical,1,4,Female,47,3,3,Laboratory Technician,3,Single,1720,2094,0,Y,No,25,3,1,80,1,10,3,3,30,2,5,2
92,26,Yes,Travel_Frequently,682,Research & Development,4,1,Marketing,1,3,Male,75,3,3,Research Scientist,1,Divorced,3060,20041,1,Y,No,16,3,1,80,0,19,1,3,4,0,15,1
93,41,No,Travel_Rarely,721,Sales,8,3,Life Sciences,1,3,Male,100,3,3,Laboratory Technician,3,Single,4166,3049,1,Y,No,25,3,2,80,1,0,3,3,13,2,1,14
94,39,No,Travel_Rarely,763,Research & Development,2,4,Medical,1,4,Female,85,2,2,Healthcare Representative,3,Married,3963,13222,1,Y,Yes,16,3,4,80,3,5,3,2,6,0,12,9
95,32,No,Travel_Rarely,1317,Sales,22,2,Life Sciences,1,3,Male,92,3,3,Laboratory Technician,3,Married,1340,25223,1,Y,No,12,4,1,80,0,28,1,3,13,5,1,2
96,18,No,Travel_Rarely,947,Research & Development,1,3,Life Sciences,1,4,Male,30,2,4,Laboratory Technician,4,Divorced,7159,26320,1,Y,No,14,3,2,80,0,0,3,3,7,2,11,0
97,28,No,Travel_Rarely,769,Research & Development,13,4,Medical,1,1,Female,92,3,3,Laboratory Technician,3,Married,2094,8258,0,Y,No,21,3,3,80,0,0,2,3,2,1,1,2
98,25,No,Travel_Frequently,1499,Research & Development,3,1,Life Sciences,1,1,Male,96,3,1,Sales Representative,3,Single,3959,26711,2,Y,No,22,3,2,80,2,11,3,3,2,7,1,2
99,37,No,Travel_Frequently,936,Research & Development,9,3,Medical,1,1,Female,93,3,1,Research Scientist,3,Married,1325,2094,4,Y,Yes,16,3,3,80,2,11,2,3,3,1,0,2
100,18,No,Non-Travel,1499,Research & Development,25,1,Medical,1,2,Male,93,2,1,Sales Executive,2,Married,3085,8825,3,Y,No,18,3,3,80,0,5,3,3,5,0,3,7
101,28,No,Travel_Rarely,1145,Research & Development,1,2,Medical,1,4,Male,100,2,2,Research Director,3,Married,1473,2094,1,Y,No,15,4,3,80,1,10,2,2,0,5,0,1
102,46,No,Travel_Rarely,138,Research & Development,8,2,Marketing,1,1,Female,84,3,1,Manufacturing Director,3,Single,18194,24017,0,Y,No,22,3,4,80,2,8,2,2,6,3,2,2
103,60,No,Travel_Rarely,314,Sales,10,2,Technical Degree,1,3,Female,96,2,3,Sales Executive,4,Divorced,8354,19785,9,Y,No,13,3,2,80,0,29,3,3,3,1,1,3
104,23,No,Travel_Rarely,1499,Sales,8,2,Life Sciences,1,1,Male,53,3,1,Sales Executive,1,Divorced,4984,22986,0,Y,No,14,3,4,80,2,24,2,2,10,6,1,2
105,22,No,Travel_Rarely,318,Research & Development,14,4,Life Sciences,1,4,Male,100,1,2,Sales Executive,4,Single,2927,2094,2,Y,Yes,23,4,4,80,1,15,3,2,8,7,1,1
106,25,No,Travel_Rarely,648,Research & Development,26,3,Medical,1,2,Male,69,2,1,Laboratory Technician,1,Single,1433,26999,0,Y,No,25,3,4,80,0,3,1,3,4,2,1,2
107,34,No,Non-Travel,840,Research & Development,1,4,Technical Degree,1,4,Female,31,3,2,Laboratory Technician,3,Single,6033,9795,5,Y,No,12,3,3,80,0,10,2,2,6,0,6,14
108,33,Yes,Travel_Frequently,1205,Sales,17,4,Medical,1,2,Female,89,1,2,Manager,1,Married,14445,12103,9,Y,Yes,15,3,2,80,0,19,2,4,8,1,7,6
109,23,No,Travel_Rarely,288,Research & Development,14,4,Human Resources,1,3,Female,47,2,2,Manager,2,Divorced,3181,4710,5,Y,No,13,3,3,80,1,12,3,4,22,0,3,1
110,40,No,Travel_Rarely,1156,Research & Development,12,3,Medical,1,2,Male,54,2,2,Laboratory Technician,4,Married,2655,2843,3,Y,No,11,4,2,80,0,6,6,3,28,6,15,2
111,26,No,Travel_Rarely,1366,Sales,9,5,Medical,1,4,Male,100,3,1,Sales Representative,4,Married,4718,26999,5,Y,No,17,3,2,80,0,9,2,3,1,4,0,2
112,21,No,Travel_Frequently,1169,Research & Development,4,2,Medical,1,4,Male,100,3,2,Manufacturing Director,1,Single,5629,22141,1,Y,No,25,3,1,80,1,1,6,3,8,1,3,2
113,38,No,Travel_Rarely,1160,Research & Development,1,3,Marketing,1,2,Male,100,2,3,Laboratory Technician,1,Married,4211,16703,1,Y,No,14,3,2,80,1,24,3,3,28,1,14,5
114,41,No,Travel_Rarely,417,Sales,4,2,Medical,1,3,Female,94,4,2,Sales Representative,2,Divorced,7003,17235,5,Y,No,16,3,2,80,3,8,2,2,8,2,0,8
115,31,No,Travel_Rarely,982,Sales,1,2,Life Sciences,1,1,Male,100,2,2,Healthcare Representative,4,Divorced,3977,2094,2,Y,Yes,17,3,1,80,0,22,3,3,29,1,0,11
116,31,No,Travel_Rarely,1499,Research & Development,2,2,Medical,1,3,Male,96,3,5,Research Scientist,2,Married,1293,24269,4,Y,No,14,3,3,80,1,40,4,3,4,1,1,2
117,24,Yes,Travel_Rarely,102,Sales,6,3,Technical Degree,1,4,Male,100,3,1,Research Scientist,1,Divorced,7218,19973,4,Y,No,16,3,1,80,0,21,6,1,25,2,6,2
118,38,No,Travel_Rarely,479,Sales,4,5,Life Sciences,1,4,Male,100,3,2,Research Scientist,2,Married,4830,24092,0,Y,No,25,3,3,80,0,28,3,2,12,5,2,2
119,29,No,Travel_Rarely,678,Sales,1,2,Medical,1,2,Male,36,2,1,Manufacturing Director,4,Married,4061,6926,4,Y,No,15,3,3,80,0,11,3,3,9,2,8,2
120,41,No,Non-Travel,1327,Human Resources,13,4,Medical,1,2,Male,62,3,3,Research Scientist,1,Married,19999,26999,1,Y,No,19,3,3,80,1,12,4,3,5,7,0,7
121,35,Yes,Travel_Rarely,518,Sales,10,3,Life Sciences,1,3,Male,100,3,2,Research Scientist,3,Single,2411,11737,1,Y,No,12,3,4,80,1,13,6,3,1,5,1,17
122,33,No,Travel_Rarely,1499,Sales,7,3,Medical,1,1,Female,69,2,4,Manufacturing Director,3,Single,13332,21738,0,Y,No,14,3,1,80,0,4,3,3,4,0,3,4
123,28,No,Travel_Rarely,773,Human Resources,1,2,Life Sciences,1,1,Male,93,2,1,Laboratory Technician,4,Married,2733,10680,8,Y,No,13,3,4,80,0,40,3,3,9,4,0,4
124,21,No,Non-Travel,791,Research & Development,1,4,Medical,1,1,Female,89,2,2,Laboratory Technician,1,Married,3248,19868,1,Y,No,14,4,1,80,3,4,2,3,5,1,0,0
125,43,No,Travel_Rarely,861,Sales,19,1,Medical,1,4,Male,99,3,4,Sales Executive,1,Married,1381,2094,0,Y,No,12,4,3,80,1,17,4,3,7,3,10,2
126,18,No,Travel_Rarely,962,Research & Development,9,2,Human Resources,1,4,Female,83,3,1,Research Scientist,2,Married,4616,8557,2,Y,No,23,3,1,80,0,14,3,1,7,2,14,0
127,46,Yes,Non-Travel,406,Sales,17,3,Life Sciences,1,2,Male,92,1,1,Human Resources,1,Single,2045,25128,3,Y,Yes,23,3,3,80,0,17,3,3,7,1,9,2
128,24,No,Travel_Frequently,963,Sales,3,3,Medical,1,1,Male,80,3,3,Healthcare Representative,4,Married,1724,20538,3,Y,Yes,18,4,2,80,0,4,3,3,40,6,10,0
129,23,No,Non-Travel,514,Research & Development,11,2,Marketing,1,2,Female,97,3,3,Research Director,3,Married,2839,26999,9,Y,No,21,3,3,80,1,22,2,3,5,1,2,7
130,24,No,Travel_Rarely,1224,Research & Development,11,2,Medical,1,4,Female,100,3,1,Manager,2,Married,5200,4152,9,Y,No,17,3,2,80,0,5,3,3,1,0,1,2
131,21,No,Travel_Frequently,868,Human Resources,2,1,Medical,1,3,Female,43,3,1,Laboratory Technician,3,Married,14098,7875,3,Y,No,17,3,3,80,0,10,2,3,5,2,11,6
132,36,No,Travel_Rarely,477,Research & Development,13,2,Medical,1,3,Male,62,3,2,Research Scientist,2,Divorced,2505,14518,2,Y,Yes,18,3,3,80,1,4,1,3,12,0,10,2
133,50,No,Travel_Rarely,1386,Sales,21,1,Technical Degree,1,4,Female,91,2,2,Sales Executive,4,Divorced,2752,25558,0,Y,No,16,4,3,80,1,6,2,3,4,2,2,11
134,23,No,Non-Travel,759,Sales,3,3,Medical,1,1,Female,100,1,2,Human Resources,3,Single,2407,3355,6,Y,No,13,4,2,80,0,5,0,2,2,0,1,2
135,30,No,Travel_Rarely,854,Sales,4,4,Medical,1,2,Female,77,3,2,Manager,2,Divorced,3007,7245,3,Y,No,25,4,1,80,2,0,5,3,1,4,9,2
136,27,No,Travel_Rarely,361,Research & Development,14,3,Medical,1,3,Female,64,3,1,Sales Executive,2,Divorced,1989,20514,2,Y,No,17,4,4,80,1,8,3,3,6,0,0,2
137,44,No,Travel_Rarely,448,Human Resources,6,2,Medical,1,1,Male,96,3,1,Research Director,3,Married,3860,10904,2,Y,No,16,3,3,80,0,36,3,3,5,0,0,3
138,18,No,Travel_Rarely,1378,Sales,27,2,Life Sciences,1,1,Male,100,2,3,Manufacturing Director,4,Married,3591,11933,8,Y,No,19,3,2,80,1,14,2,3,24,0,3,10
139,37,No,Travel_Rarely,1241,Sales,21,2,Life Sciences,1,3,Female,61,1,2,Manufacturing Director,3,Divorced,1972,2094,4,Y,No,25,3,3,80,1,4,3,3,8,1,3,11
140,30,No,Travel_Frequently,1288,Research & Development,1,2,Life Sciences,1,4,Male,35,1,2,Laboratory Technician,2,Single,2586,22997,0,Y,No,22,3,3,80,1,11,3,2,7,3,1,1
