Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,37,No,Travel_Rarely,188,Sales,11,4,Marketing,1,3,Female,31,3,2,Sales Executive,3,Single,5255,23671,7,Y,No,19,4,3,80,0,7,3,3,2,1,0,1
38,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,4,Male,100,3,3,Healthcare Representative,4,Divorced,1009,2094,2,Y,No,11,3,4,80,1,40,2,2,40,0,15,0
39,33,Yes,Travel_Frequently,723,Research & Development,23,3,Life Sciences,1,3,Female,71,2,1,Laboratory Technician,4,Married,2875,17130,1,Y,Yes,20,4,1,80,1,6,0,3,5,3,0,4
40,60,Yes,Travel_Rarely,1499,Sales,29,1,Medical,1,1,Female,100,3,2,Manufacturing Director,3,Married,1009,2094,3,Y,Yes,25,4,2,80,1,40,3,1,0,0,0,0
41,60,No,Travel_Rarely,1499,Research & Development,1,2,Medical,1,2,Male,100,3,3,Research Scientist,1,Married,1009,2094,1,Y,Yes,25,4,3,80,1,40,2,3,40,18,0,0
42,18,Yes,Travel_Frequently,1499,Sales,1,1,Technical Degree,1,3,Female,100,1,1,Sales Representative,3,Single,1009,2094,0,Y,No,25,3,1,80,0,0,2,3,0,0,0,0
43,38,No,Non-Travel,128,Research & Development,28,1,Life Sciences,1,3,Male,73,3,4,Healthcare Representative,3,Married,9321,21203,1,Y,No,14,3,2,80,1,16,2,3,20,10,2,13
44,60,No,Travel_Rarely,1499,Research & Development,1,3,Medical,1,4,Male,30,3,2,Manufacturing Director,4,Divorced,19999,2094,2,Y,No,11,3,2,80,1,40,2,2,0,0,0,0
45,60,No,Travel_Rarely,1499,Research & Development,29,3,Life Sciences,1,4,Male,30,3,2,Manufacturing Director,4,Divorced,19999,2094,2,Y,No,11,3,3,80,1,40,2,2,0,0,0,0
46,60,No,Travel_Rarely,1499,Research & Development,1,2,Medical,1,2,Male,30,2,2,Research Scientist,4,Married,1009,2094,2,Y,Yes,25,4,3,80,1,40,2,3,40,18,0,17
47,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,4,Female,100,3,2,Manufacturing Director,3,Married,1009,2094,3,Y,Yes,11,3,2,80,1,40,3,1,0,0,0,0
48,60,No,Travel_Rarely,102,Sales,1,4,Medical,1,4,Female,30,2,5,Manager,4,Married,19999,26999,0,Y,No,11,3,3,80,0,40,3,3,40,18,15,17
49,60,No,Travel_Rarely,1499,Research & Development,1,2,Medical,1,2,Male,100,3,3,Research Scientist,4,Divorced,1009,2094,1,Y,No,25,4,3,80,1,40,2,3,40,18,15,0
50,18,Yes,Travel_Rarely,102,Research & Development,29,3,Medical,1,1,Male,30,3,2,Laboratory Technician,3,Married,19999,2094,2,Y,No,11,3,2,80,1,40,2,3,0,0,0,0
51,37,No,Travel_Rarely,316,Research & Development,10,4,Life Sciences,1,4,Female,47,2,2,Research Scientist,1,Married,4257,25378,6,Y,Yes,14,3,1,80,1,10,3,3,5,4,0,3
52,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,4,Male,100,3,2,Laboratory Technician,1,Married,1009,25814,7,Y,Yes,11,3,1,80,1,40,2,1,0,0,0,0
53,18,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,1,Male,100,3,2,Sales Executive,1,Married,1009,2113,7,Y,Yes,25,3,1,80,0,40,2,1,0,0,0,0
54,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,1,Female,30,3,3,Manufacturing Director,3,Married,1009,26999,3,Y,Yes,11,4,2,80,0,40,3,1,0,0,0,0
55,18,Yes,Travel_Rarely,102,Research & Development,29,1,Medical,1,1,Male,100,3,2,Laboratory Technician,3,Single,1009,26999,1,Y,Yes,25,3,4,80,0,40,2,3,40,0,0,17
56,60,No,Travel_Rarely,102,Research & Development,1,4,Technical Degree,1,3,Male,100,2,5,Research Director,3,Married,19999,2094,0,Y,No,25,3,1,80,0,40,2,3,40,18,15,17
57,60,No,Non-Travel,1499,Research & Development,1,4,Life Sciences,1,4,Male,30,3,3,Manager,4,Married,19999,26999,2,Y,No,11,3,1,80,1,40,3,4,0,0,0,7
58,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,4,Male,100,3,2,Manufacturing Director,3,Married,1009,2094,3,Y,Yes,11,3,2,80,1,40,3,1,0,0,0,0
59,60,No,Travel_Rarely,102,Sales,1,4,Life Sciences,1,3,Female,30,2,5,Manager,3,Married,19999,26999,0,Y,No,25,3,4,80,0,40,2,3,40,18,15,17
60,60,No,Travel_Rarely,102,Research & Development,1,2,Medical,1,2,Male,30,2,3,Research Scientist,4,Married,1009,2094,2,Y,Yes,25,4,3,80,1,40,2,3,40,18,0,17
61,41,No,Travel_Frequently,279,Sales,2,4,Medical,1,1,Female,53,3,2,Sales Executive,4,Single,5879,9751,0,Y,Yes,11,3,3,80,0,7,2,3,6,2,0,3
62,49,No,Travel_Rarely,1267,Research & Development,13,2,Life Sciences,1,4,Female,85,3,2,Manufacturing Director,4,Married,7157,2342,7,Y,No,11,3,4,80,1,20,4,3,5,7,0,4
63,60,No,Travel_Rarely,102,Research & Development,1,3,Medical,1,1,Male,30,4,2,Research Scientist,4,Married,1009,2094,1,Y,Yes,25,4,3,80,1,40,2,3,40,18,0,17
64,42,No,Travel_Rarely,762,Research & Development,9,5,Medical,1,4,Male,74,3,2,Manufacturing Director,3,Married,6797,17413,2,Y,No,14,3,2,80,1,10,2,3,2,0,0,2
65,42,No,Travel_Rarely,1283,Research & Development,22,4,Medical,1,4,Male,55,1,1,Research Scientist,2,Divorced,3045,4597,1,Y,No,14,3,2,80,3,10,1,3,10,8,12,8
66,18,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,4,Male,100,3,1,Laboratory Technician,3,Married,1009,2094,7,Y,No,11,3,1,80,0,0,3,1,0,0,0,0
67,60,No,Travel_Rarely,102,Research & Development,29,3,Life Sciences,1,4,Male,30,3,4,Manufacturing Director,4,Divorced,19999,2094,2,Y,No,11,3,4,80,1,40,2,2,40,0,15,0
68,60,No,Travel_Rarely,102,Sales,1,4,Medical,1,4,Male,30,4,5,Research Director,4,Single,19999,26999,1,Y,No,11,3,1,80,0,40,2,3,40,18,15,17
69,60,Yes,Travel_Rarely,102,Research & Development,29,3,Medical,1,4,Male,30,3,2,Manufacturing Director,4,Divorced,19999,2094,2,Y,No,11,3,2,80,1,40,2,3,0,0,0,0
70,60,No,Travel_Rarely,1499,Sales,1,4,Medical,1,4,Male,30,3,3,Manufacturing Director,3,Married,19999,26999,4,Y,No,11,3,4,80,0,40,2,3,40,18,15,0
71,18,Yes,Travel_Rarely,490,Sales,4,1,Other,1,4,Female,30,3,1,Sales Representative,2,Single,1178,16416,1,Y,No,21,3,4,80,0,0,3,3,0,0,0,0
72,18,Yes,Travel_Rarely,1499,Sales,29,2,Medical,1,1,Male,30,3,1,Laboratory Technician,3,Single,1009,26998,7,Y,No,11,3,1,80,0,40,2,1,0,0,0,0
73,60,Yes,Travel_Rarely,102,Research & Development,28,4,Medical,1,4,Female,100,3,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
74,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,4,Female,30,4,4,Healthcare Representative,4,Single,1009,2094,2,Y,No,11,3,2,80,0,40,3,3,40,18,15,17
75,18,Yes,Travel_Rarely,143,Sales,29,2,Medical,1,1,Male,55,1,1,Laboratory Technician,3,Single,1009,8479,7,Y,No,19,3,1,80,0,0,2,3,0,0,0,0
76,36,No,Travel_Rarely,1493,Research & Development,1,3,Life Sciences,1,3,Female,30,3,1,Research Scientist,2,Married,4111,26984,1,Y,Yes,12,3,1,80,2,17,3,3,9,13,0,16
77,31,No,Travel_Rarely,1238,Sales,1,4,Medical,1,1,Male,46,1,3,Sales Executive,4,Single,6260,14342,1,Y,No,24,4,2,80,0,20,2,3,20,12,3,7
78,60,No,Travel_Rarely,102,Research & Development,1,4,Technical Degree,1,3,Male,100,2,5,Research Director,3,Married,19999,2094,0,Y,No,25,3,3,80,1,40,2,3,40,18,15,17
79,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,1,Male,100,3,2,Manufacturing Director,3,Married,1009,2094,7,Y,Yes,11,3,2,80,1,40,3,1,0,0,0,0
80,60,No,Non-Travel,102,Sales,1,1,Medical,1,3,Male,100,2,3,Research Director,4,Divorced,1009,2094,0,Y,No,25,4,1,80,1,40,2,3,40,18,15,17
81,60,No,Travel_Rarely,102,Sales,1,4,Life Sciences,1,3,Female,30,2,5,Manager,1,Married,19999,2094,0,Y,No,25,3,1,80,0,40,2,3,40,18,15,17
82,18,Yes,Travel_Rarely,102,Research & Development,29,3,Medical,1,1,Male,30,3,2,Manufacturing Director,3,Married,19999,2094,3,Y,No,11,3,2,80,1,40,3,1,0,0,0,0
83,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,4,Female,30,4,4,Healthcare Representative,4,Single,1009,2094,1,Y,No,11,3,4,80,0,40,3,3,40,18,15,17
84,60,No,Travel_Rarely,1499,Research & Development,1,3,Life Sciences,1,1,Male,30,2,5,Manager,3,Married,19999,2094,4,Y,No,11,3,3,80,0,40,5,3,40,18,15,17
85,18,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,4,Male,100,1,1,Research Scientist,1,Married,1009,2094,7,Y,Yes,11,3,1,80,0,0,2,1,0,0,0,0
86,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,4,Male,100,3,2,Manufacturing Director,3,Married,1009,2094,3,Y,Yes,11,3,2,80,0,40,3,1,0,0,0,0
87,55,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,4,Female,30,3,4,Manager,1,Married,19999,26999,1,Y,No,12,3,1,80,1,40,3,3,5,18,0,17
88,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,1,Male,100,3,2,Manufacturing Director,1,Married,1009,2094,7,Y,Yes,11,3,1,80,1,40,3,1,0,0,0,0
89,18,Yes,Travel_Rarely,102,Research & Development,29,1,Medical,1,1,Male,100,3,2,Laboratory Technician,3,Single,1009,26999,1,Y,Yes,25,3,2,80,1,40,2,3,40,0,0,17
90,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,4,Female,100,3,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,17,15,17
91,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,4,Female,30,4,4,Healthcare Representative,4,Single,1009,2094,1,Y,No,11,3,4,80,0,40,3,2,40,18,15,17
92,60,Yes,Travel_Rarely,102,Sales,29,4,Medical,1,1,Male,100,3,2,Sales Executive,1,Married,1009,2094,7,Y,Yes,11,3,1,80,1,40,3,1,0,0,0,0
93,60,No,Travel_Rarely,102,Sales,1,4,Life Sciences,1,3,Male,30,2,5,Manager,4,Married,19999,26999,0,Y,No,25,3,1,80,0,40,3,3,40,18,15,17
94,52,No,Non-Travel,451,Research & Development,1,4,Medical,1,4,Male,56,3,4,Manager,4,Married,16667,4233,1,Y,Yes,12,3,4,80,1,14,2,2,20,7,13,8
95,60,Yes,Travel_Rarely,1499,Sales,29,1,Medical,1,4,Male,36,3,2,Laboratory Technician,3,Married,1009,26999,7,Y,No,25,3,1,80,1,39,2,1,0,0,0,0
96,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,1,Female,100,3,2,Laboratory Technician,3,Married,1009,2094,3,Y,Yes,13,3,2,80,1,40,3,1,0,0,0,0
97,32,No,Travel_Frequently,1398,Sales,28,3,Medical,1,2,Male,85,4,3,Sales Executive,2,Married,6197,5746,0,Y,No,14,3,2,80,1,10,5,3,8,8,13,8
98,48,No,Travel_Rarely,1289,Research & Development,26,4,Medical,1,4,Male,53,1,3,Manufacturing Director,2,Divorced,10512,18997,3,Y,Yes,15,3,3,80,2,29,3,2,20,8,14,10
99,29,No,Travel_Rarely,570,Research & Development,25,4,Life Sciences,1,4,Female,98,2,1,Research Scientist,4,Married,2640,12020,1,Y,No,17,3,2,80,1,2,3,3,3,2,12,1
100,60,No,Travel_Rarely,1490,Research & Development,1,1,Medical,1,1,Male,30,3,3,Manufacturing Director,3,Married,1010,26999,3,Y,No,25,4,3,80,1,40,2,4,36,0,0,0
101,60,No,Travel_Rarely,1499,Research & Development,29,3,Medical,1,4,Male,30,3,2,Manufacturing Director,4,Divorced,19999,2094,2,Y,No,11,3,2,80,1,40,2,2,0,0,0,0
102,59,Yes,Travel_Rarely,821,Sales,29,1,Medical,1,1,Female,30,3,1,Laboratory Technician,3,Married,1009,26998,3,Y,No,24,3,2,80,1,39,3,1,0,0,0,0
103,60,No,Travel_Rarely,102,Sales,1,4,Life Sciences,1,3,Female,30,2,5,Manager,3,Married,19999,2094,0,Y,No,25,3,3,80,0,40,3,3,40,18,15,17
104,60,No,Non-Travel,1499,Sales,29,4,Medical,1,1,Male,30,3,3,Manufacturing Director,3,Married,19999,26999,2,Y,No,11,3,2,80,1,40,2,3,40,18,15,0
105,18,Yes,Travel_Rarely,102,Sales,29,3,Medical,1,1,Male,30,3,2,Manufacturing Director,3,Married,19999,2094,3,Y,No,11,3,2,80,1,40,3,1,0,0,0,0
106,60,No,Travel_Rarely,102,Research & Development,1,3,Medical,1,4,Male,30,3,2,Manufacturing Director,4,Divorced,19999,2094,2,Y,No,11,3,2,80,1,40,2,2,0,0,0,0
107,60,No,Travel_Rarely,102,Sales,1,4,Life Sciences,1,2,Female,30,2,5,Manager,1,Married,19999,2094,0,Y,No,25,3,1,80,0,40,2,3,40,18,15,17
108,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,4,Female,30,4,4,Manager,4,Single,1009,2094,2,Y,No,11,3,3,80,0,40,3,3,40,18,15,17
109,18,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,4,Male,100,3,1,Laboratory Technician,3,Married,1009,2094,7,Y,Yes,11,3,1,80,0,0,3,1,0,0,0,0
110,36,No,Travel_Frequently,1009,Research & Development,10,3,Medical,1,1,Female,66,2,1,Research Scientist,2,Married,2431,2659,1,Y,No,15,3,1,80,0,6,3,3,4,3,0,0
111,18,Yes,Travel_Rarely,1499,Research & Development,29,1,Medical,1,1,Male,100,2,2,Laboratory Technician,3,Married,1009,2094,1,Y,Yes,25,3,2,80,1,40,2,1,40,0,0,0
112,57,Yes,Travel_Rarely,102,Research & Development,28,4,Medical,1,4,Male,49,3,5,Research Director,4,Single,19271,2373,1,Y,No,14,3,4,80,0,40,3,3,40,18,15,17
113,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,4,Male,100,3,2,Manufacturing Director,1,Married,1009,2094,7,Y,Yes,11,3,2,80,1,40,3,1,0,0,0,0
114,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,1,Male,100,3,2,Manufacturing Director,3,Married,1009,2094,7,Y,Yes,11,3,1,80,1,40,3,1,0,0,0,0
115,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,1,Male,100,3,2,Manufacturing Director,3,Married,19999,2094,3,Y,Yes,11,3,2,80,1,40,3,1,0,0,0,0
116,60,No,Travel_Rarely,102,Research & Development,27,3,Medical,1,4,Male,30,3,2,Manufacturing Director,4,Divorced,19999,2094,2,Y,No,11,3,3,80,1,40,2,2,0,0,0,0
117,60,No,Travel_Rarely,1443,Research & Development,29,3,Life Sciences,1,4,Male,30,3,4,Manufacturing Director,4,Divorced,19999,2094,2,Y,No,11,3,4,80,1,40,2,2,40,0,15,0
118,60,Yes,Travel_Rarely,1499,Sales,29,1,Medical,1,4,Male,99,3,2,Laboratory Technician,3,Married,1009,26999,7,Y,No,11,3,1,80,1,40,2,1,0,0,0,0
119,18,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,1,Male,100,3,1,Laboratory Technician,1,Married,1009,2094,7,Y,Yes,11,3,1,80,0,0,2,1,0,0,0,0
120,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,4,Male,100,3,1,Research Scientist,1,Married,1009,2094,7,Y,Yes,11,3,1,80,0,40,3,1,0,0,0,0
121,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,4,Female,30,4,4,Healthcare Representative,4,Single,1009,2094,1,Y,No,11,3,2,80,0,40,3,3,40,18,15,17
122,19,No,Travel_Rarely,1281,Research & Development,1,3,Life Sciences,1,4,Female,38,3,2,Research Scientist,1,Married,8043,26999,1,Y,No,24,3,1,80,2,33,3,3,20,17,0,17
123,18,Yes,Travel_Frequently,1499,Sales,1,1,Medical,1,2,Male,100,1,1,Sales Executive,3,Single,1009,2094,0,Y,No,11,3,1,80,0,0,2,3,0,0,0,0
124,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,3,Female,100,3,3,Healthcare Representative,4,Married,2395,2097,1,Y,No,24,3,4,80,1,40,2,2,40,17,15,0
125,18,Yes,Travel_Rarely,102,Research & Development,29,3,Medical,1,4,Male,30,3,2,Laboratory Technician,3,Divorced,19999,2094,2,Y,No,11,3,2,80,1,40,2,3,0,0,0,0
126,58,No,Travel_Rarely,153,Research & Development,13,1,Medical,1,3,Female,33,3,4,Manager,3,Married,18647,21179,3,Y,No,13,3,1,80,1,36,3,1,11,6,5,9
127,60,No,Travel_Rarely,102,Research & Development,1,2,Medical,1,3,Male,100,2,3,Research Scientist,4,Married,1009,2094,1,Y,Yes,25,4,3,80,1,40,2,3,40,18,15,17
128,60,Yes,Travel_Rarely,1499,Sales,28,4,Life Sciences,1,3,Male,30,3,2,Manufacturing Director,4,Divorced,19999,2094,4,Y,No,11,3,3,80,1,40,2,2,0,0,0,0
129,60,Yes,Travel_Rarely,102,Research & Development,29,4,Medical,1,4,Female,30,4,4,Healthcare Representative,4,Single,1009,26999,2,Y,No,11,3,2,80,0,40,3,3,40,18,15,17
130,60,Yes,Travel_Rarely,102,Research & Development,1,4,Medical,1,4,Female,100,3,3,Healthcare Representative,4,Married,1009,2094,1,Y,No,11,3,4,80,1,40,3,2,40,18,15,17
131,60,No,Non-Travel,1499,Research & Development,1,3,Life Sciences,1,4,Female,30,3,3,Research Director,4,Married,19999,26999,1,Y,No,25,4,1,80,1,40,3,4,0,0,0,17
132,41,No,Travel_Rarely,539,Research & Development,1,3,Medical,1,3,Male,84,2,1,Laboratory Technician,3,Married,2772,17504,4,Y,No,21,4,2,80,1,6,4,2,1,0,0,0
133,60,Yes,Non-Travel,102,Research & Development,1,4,Medical,1,3,Male,100,3,3,Healthcare Representative,4,Divorced,19999,2094,1,Y,No,25,3,4,80,1,40,2,1,40,18,15,17
134,18,Yes,Travel_Rarely,102,Sales,29,2,Medical,1,1,Male,97,1,2,Sales Executive,1,Single,1009,7614,7,Y,No,24,3,1,80,0,40,2,1,0,0,0,0
135,60,No,Travel_Rarely,1499,Sales,1,4,Life Sciences,1,3,Female,30,2,5,Manager,1,Married,19999,2094,0,Y,No,25,4,1,80,1,40,3,3,40,18,15,17
136,60,No,Travel_Rarely,102,Research & Development,1,4,Technical Degree,1,1,Male,100,3,5,Manager,1,Divorced,19999,2094,0,Y,No,11,3,3,80,1,40,3,3,40,18,15,17
137,60,No,Travel_Rarely,102,Sales,1,4,Technical Degree,1,3,Male,100,2,3,Research Director,3,Divorced,19999,2094,0,Y,No,25,3,1,80,1,40,2,1,40,18,15,17
138,60,Yes,Travel_Rarely,102,Sales,29,1,Medical,1,1,Female,30,3,2,Research Scientist,3,Married,1009,26999,7,Y,Yes,11,3,2,80,1,40,3,1,0,0,0,0
139,18,Yes,Travel_Frequently,102,Research & Development,29,3,Medical,1,4,Male,30,3,2,Laboratory Technician,3,Divorced,19999,2094,2,Y,No,11,3,2,80,1,40,2,3,0,0,0,0
