Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
68,35,Yes,Travel_Rarely,530,Research & Development,17,3,Medical,1,3,Male,76,3,1,Laboratory Technician,4,Single,3780,8303,5,Y,No,17,3,3,80,1,14,2,3,3,2,0,8
69,21,No,Travel_Rarely,1034,Research & Development,7,2,Life Sciences,1,4,Male,79,2,2,Laboratory Technician,3,Divorced,12670,22701,1,Y,Yes,25,3,1,80,3,9,4,1,5,2,1,1
70,19,No,Travel_Rarely,1148,Research & Development,8,3,Marketing,1,4,Female,60,3,2,Sales Executive,3,Married,3240,23862,5,Y,No,25,3,1,80,0,6,0,2,0,2,3,3
71,31,No,Travel_Rarely,536,Research & Development,20,2,Life Sciences,1,3,Female,96,3,2,Research Scientist,2,Married,3675,13966,6,Y,No,17,3,4,80,0,11,2,2,15,2,6,0
72,49,Yes,Travel_Rarely,962,Sales,29,3,Life Sciences,1,4,Female,100,3,3,Research Director,2,Married,6092,19740,1,Y,No,25,3,3,80,0,27,5,3,1,8,3,2
73,30,No,Non-Travel,102,Research & Development,29,3,Life Sciences,1,3,Female,73,3,2,Research Scientist,3,Married,4577,25350,6,Y,No,24,3,3,80,1,11,4,2,3,2,1,2
74,29,Yes,Travel_Frequently,350,Human Resources,1,3,Human Resources,1,1,Male,87,3,2,Human Resources,1,Divorced,5411,6495,2,Y,No,25,3,1,80,1,12,3,2,0,8,2,2
75,22,No,Travel_Rarely,1077,Research & Development,3,4,Life Sciences,1,4,Male,82,1,2,Sales Executive,4,Married,3649,19017,2,Y,No,25,3,3,80,2,7,0,2,0,3,0,7
76,25,Yes,Travel_Rarely,236,Human Resources,12,4,Life Sciences,1,3,Female,59,2,1,Research Scientist,3,Married,9790,15663,2,Y,No,23,3,2,80,0,9,3,3,14,9,3,2
77,35,No,Non-Travel,1049,Research & Development,19,3,Human Resources,1,2,Male,61,3,4,Healthcare Representative,1,Divorced,4121,8587,1,Y,No,17,4,2,80,1,8,2,2,2,2,0,1
78,20,Yes,Travel_Rarely,177,Research & Development,1,3,Life Sciences,1,4,Female,100,1,1,Laboratory Technician,3,Divorced,2189,2094,2,Y,Yes,13,3,4,80,0,12,3,3,24,1,6,7
79,24,No,Travel_Rarely,523,Research & Development,4,1,Other,1,1,Male,71,3,5,Laboratory Technician,3,Married,5685,26430,5,Y,No,17,4,3,80,0,7,2,3,9,5,0,2
80,28,No,Travel_Rarely,276,Research & Development,1,4,Technical Degree,1,3,Male,97,4,1,Sales Representative,2,Married,7358,25756,2,Y,No,25,3,1,80,0,4,3,4,2,2,1,6
81,19,No,Travel_Frequently,102,Research & Development,5,2,Medical,1,1,Male,88,3,1,Manufacturing Director,3,Divorced,13213,25072,1,Y,No,16,3,1,80,1,15,2,3,0,2,2,6
82,33,No,Travel_Rarely,102,Research & Development,3,3,Medical,1,1,Male,81,1,2,Manufacturing Director,4,Married,8307,26304,8,Y,No,13,3,3,80,0,25,3,3,22,2,2,5
83,35,No,Travel_Rarely,1459,Sales,12,4,Technical Degree,1,4,Male,83,3,2,Sales Representative,3,Married,3315,13041,8,Y,No,24,3,3,80,0,40,3,2,5,2,7,2
84,31,No,Travel_Rarely,264,Sales,5,4,Life Sciences,1,3,Male,100,3,2,Sales Executive,3,Divorced,3321,24703,0,Y,No,25,3,1,80,1,13,2,2,16,2,0,5
85,42,No,Travel_Rarely,344,Research & Development,3,4,Medical,1,1,Male,83,4,1,Sales Executive,3,Married,6148,22204,1,Y,Yes,15,3,4,80,2,15,2,3,9,3,4,5
86,37,Yes,Travel_Rarely,949,Research & Development,26,3,Life Sciences,1,4,Male,83,3,2,Laboratory Technician,4,Single,1963,2094,2,Y,No,19,3,2,80,0,13,2,2,13,6,0,0
87,21,No,Travel_Rarely,441,Research & Development,1,3,Medical,1,2,Male,92,3,3,Laboratory Technician,2,Married,13744,20239,1,Y,No,25,3,2,80,0,12,2,1,9,2,2,5
88,22,No,Travel_Rarely,240,Research & Development,4,1,Medical,1,2,Female,54,2,3,Research Scientist,4,Single,3075,8488,0,Y,No,16,4,3,80,2,5,2,3,13,9,0,2
89,28,Yes,Travel_Rarely,102,Research & Development,5,3,Medical,1,3,Female,81,3,4,Research Scientist,4,Married,8480,24759,0,Y,No,25,3,4,80,0,22,3,3,4,2,2,8
90,18,No,Travel_Rarely,102,Research & Development,2,3,Marketing,1,3,Male,77,3,4,Healthcare Representative,2,Married,11801,12586,6,Y,No,18,3,1,80,1,9,2,2,5,2,0,0
91,27,No,Travel_Rarely,1118,Research & Development,1,4,Life Sciences,1,4,Male,80,3,2,Sales Representative,1,Married,8131,21323,2,Y,Yes,17,4,3,80,0,10,1,3,0,9,0,2
92,35,Yes,Travel_Rarely,398,Sales,3,2,Life Sciences,1,4,Female,57,3,2,Research Director,1,Single,10768,18198,1,Y,No,13,3,2,80,1,10,3,2,23,8,0,2
93,18,No,Non-Travel,131,Research & Development,2,2,Medical,1,3,Male,77,3,2,Manufacturing Director,4,Married,5187,26999,4,Y,Yes,14,3,1,80,0,33,3,3,4,7,4,2
94,39,No,Non-Travel,170,Research & Development,22,2,Life Sciences,1,4,Male,79,3,5,Manager,3,Married,3185,25197,5,Y,No,25,3,4,80,1,30,2,3,4,18,0,6
95,37,Yes,Travel_Rarely,872,Research & Development,5,3,Life Sciences,1,2,Male,76,3,1,Sales Executive,3,Divorced,3429,6569,1,Y,No,21,3,3,80,0,13,3,2,6,2,0,6
96,21,No,Travel_Rarely,911,Research & Development,1,3,Life Sciences,1,4,Male,61,3,2,Manufacturing Director,1,Married,15871,2094,1,Y,No,17,3,3,80,0,37,1,4,12,4,0,1
97,36,No,Travel_Rarely,1204,Research & Development,5,3,Medical,1,1,Female,100,3,1,Research Scientist,4,Married,4456,24280,7,Y,Yes,15,3,3,80,0,9,2,2,11,2,3,2
98,24,No,Travel_Rarely,257,Research & Development,11,3,Medical,1,3,Female,88,2,1,Healthcare Representative,1,Single,1732,12170,2,Y,No,25,3,3,80,1,22,2,2,3,2,4,5
99,23,No,Travel_Frequently,747,Research & Development,1,3,Life Sciences,1,4,Female,94,3,1,Manufacturing Director,4,Married,10869,17670,4,Y,No,17,3,4,80,1,20,2,3,7,3,0,2
100,19,No,Travel_Rarely,282,Research & Development,2,2,Medical,1,4,Female,73,3,2,Sales Representative,4,Single,6598,16660,0,Y,No,14,3,4,80,0,7,1,3,18,2,2,3
101,19,No,Travel_Frequently,102,Research & Development,26,3,Marketing,1,1,Male,55,3,2,Sales Executive,3,Married,14223,14835,0,Y,No,16,3,1,80,2,13,2,1,2,9,0,1
102,25,No,Non-Travel,102,Research & Development,11,3,Marketing,1,3,Female,30,2,3,Manufacturing Director,2,Single,3216,21743,0,Y,No,12,4,3,80,2,13,4,1,10,3,1,6
103,35,Yes,Travel_Rarely,1133,Human Resources,22,3,Technical Degree,1,4,Male,65,3,4,Research Scientist,1,Married,6354,9687,1,Y,Yes,25,3,3,80,0,10,5,4,3,2,0,2
104,18,No,Non-Travel,1059,Sales,2,3,Medical,1,2,Female,100,3,1,Sales Executive,3,Married,4857,25889,7,Y,No,13,3,4,80,2,12,3,2,8,1,0,7
105,18,No,Travel_Rarely,1020,Research & Development,1,4,Technical Degree,1,2,Male,56,3,2,Sales Executive,4,Married,8257,9286,2,Y,Yes,25,3,4,80,0,9,3,2,10,0,0,9
106,24,No,Travel_Rarely,685,Sales,3,4,Life Sciences,1,4,Female,100,3,1,Manufacturing Director,2,Married,14089,25015,4,Y,No,20,3,3,80,0,5,2,1,10,2,0,4
107,18,Yes,Travel_Rarely,828,Research & Development,29,2,Marketing,1,3,Male,82,2,4,Sales Representative,2,Married,19203,17541,0,Y,No,16,3,3,80,0,19,4,3,12,8,1,2
108,27,Yes,Travel_Rarely,230,Research & Development,2,5,Technical Degree,1,4,Male,99,3,3,Sales Representative,3,Single,6671,14632,2,Y,Yes,22,3,3,80,1,31,3,2,2,2,5,1
109,18,No,Travel_Rarely,238,Research & Development,6,3,Medical,1,2,Female,58,2,2,Laboratory Technician,3,Divorced,5186,24737,1,Y,Yes,21,3,4,80,0,40,2,2,13,6,0,2
110,24,Yes,Travel_Rarely,1342,Research & Development,1,3,Medical,1,3,Male,98,3,1,Research Scientist,3,Single,3406,6424,0,Y,Yes,15,3,1,80,2,28,2,3,8,9,2,3
111,18,No,Travel_Rarely,1173,Research & Development,6,3,Life Sciences,1,1,Male,100,2,1,Healthcare Representative,1,Divorced,4467,21471,3,Y,Yes,20,3,1,80,1,12,2,2,6,5,0,1
112,33,No,Travel_Rarely,153,Research & Development,1,3,Life Sciences,1,4,Male,100,3,4,Research Scientist,3,Single,3009,10941,0,Y,No,18,3,1,80,1,23,3,2,0,9,8,5
113,24,No,Non-Travel,142,Research & Development,2,2,Life Sciences,1,4,Male,100,3,1,Manufacturing Director,3,Married,7678,22325,0,Y,Yes,16,3,4,80,2,38,2,3,6,2,0,14
114,37,No,Travel_Rarely,750,Human Resources,29,3,Medical,1,4,Male,77,3,3,Healthcare Representative,1,Married,8378,26999,1,Y,Yes,15,3,3,80,0,12,2,2,1,1,0,1
115,22,No,Travel_Rarely,931,Research & Development,12,2,Medical,1,2,Male,87,1,2,Research Scientist,4,Married,2680,23161,0,Y,Yes,21,3,3,80,2,13,2,3,9,2,2,2
116,20,No,Travel_Rarely,947,Research & Development,3,3,Life Sciences,1,1,Male,90,3,2,Manager,1,Married,14604,26999,1,Y,No,23,3,3,80,1,5,4,4,6,0,0,9
117,34,No,Travel_Frequently,930,Research & Development,1,1,Technical Degree,1,4,Male,56,1,2,Laboratory Technician,3,Single,5619,18459,8,Y,No,25,4,2,80,1,16,1,1,8,8,0,1
118,37,Yes,Travel_Rarely,102,Research & Development,4,1,Medical,1,4,Female,82,4,3,Manager,1,Single,12276,9893,3,Y,Yes,20,3,3,80,0,12,2,2,6,2,4,7
119,18,No,Travel_Frequently,445,Sales,29,3,Life Sciences,1,3,Male,76,4,5,Research Scientist,3,Married,3215,4852,1,Y,Yes,22,3,4,80,2,13,2,2,7,1,4,2
120,38,No,Travel_Rarely,900,Research & Development,24,4,Life Sciences,1,3,Male,88,2,2,Laboratory Technician,2,Married,8068,19486,3,Y,No,25,3,1,80,3,15,2,2,14,3,1,5
121,24,No,Travel_Frequently,922,Research & Development,4,3,Medical,1,1,Female,68,1,2,Sales Representative,3,Single,3303,9228,3,Y,Yes,25,3,4,80,0,13,2,4,4,9,1,2
122,52,No,Travel_Rarely,102,Research & Development,1,2,Life Sciences,1,1,Female,100,2,2,Research Director,1,Single,5801,18680,0,Y,No,18,3,1,80,0,8,3,4,11,1,0,8
123,27,No,Travel_Rarely,102,Research & Development,1,2,Life Sciences,1,4,Male,91,3,2,Sales Executive,3,Married,3093,26964,2,Y,No,25,3,2,80,0,9,2,3,4,8,11,5
124,30,No,Travel_Rarely,102,Research & Development,16,1,Medical,1,2,Male,100,3,4,Sales Executive,4,Married,1764,14442,4,Y,No,25,4,3,80,0,8,2,2,8,9,1,6
125,31,No,Non-Travel,102,Research & Development,20,3,Life Sciences,1,3,Male,51,3,4,Human Resources,4,Divorced,11060,17980,3,Y,No,17,3,4,80,0,8,6,3,4,2,2,6
126,33,No,Travel_Rarely,1244,Sales,22,2,Human Resources,1,4,Male,95,3,3,Laboratory Technician,2,Married,3607,26882,0,Y,No,25,3,4,80,1,8,6,3,0,2,0,2
127,49,No,Travel_Rarely,210,Sales,12,5,Medical,1,4,Male,100,3,1,Manufacturing Director,1,Single,19999,6865,0,Y,No,25,3,4,80,0,6,3,3,5,2,2,8
128,35,No,Travel_Frequently,592,Research & Development,5,4,Medical,1,2,Female,100,2,2,Laboratory Technician,4,Married,11919,23612,3,Y,No,25,3,3,80,1,9,4,3,7,2,1,1
129,54,Yes,Travel_Rarely,1243,Human Resources,17,3,Medical,1,4,Male,39,3,3,Manufacturing Director,3,Married,16551,24417,8,Y,No,16,3,2,80,1,40,3,2,3,2,7,2
130,32,No,Travel_Rarely,1112,Research & Development,25,3,Medical,1,4,Female,61,3,2,Research Scientist,3,Married,8615,26999,6,Y,No,25,3,3,80,0,15,2,4,4,3,2,6
131,31,No,Travel_Frequently,347,Research & Development,20,4,Life Sciences,1,4,Male,90,2,4,Laboratory Technician,4,Married,7085,25919,2,Y,Yes,15,3,3,80,1,25,4,3,3,8,5,6
132,33,Yes,Travel_Frequently,918,Sales,1,2,Life Sciences,1,2,Female,53,2,2,Research Scientist,1,Married,19999,12955,4,Y,Yes,18,3,3,80,1,14,2,3,1,14,0,10
133,45,No,Travel_Rarely,822,Sales,2,1,Technical Degree,1,2,Male,30,3,5,Sales Executive,4,Married,10081,22340,1,Y,No,25,3,2,80,1,31,3,1,7,2,0,6
134,20,Yes,Travel_Rarely,1203,Sales,26,1,Life Sciences,1,4,Female,100,1,3,Manufacturing Director,3,Married,3377,23728,9,Y,Yes,23,3,3,80,0,2,2,3,1,10,7,2
135,41,No,Travel_Rarely,549,Sales,1,3,Life Sciences,1,4,Female,72,2,1,Sales Executive,3,Married,8738,25304,7,Y,No,16,4,3,80,0,12,2,1,11,2,2,2
136,39,No,Travel_Frequently,572,Research & Development,1,1,Medical,1,4,Female,77,3,2,Sales Executive,1,Married,5760,20657,2,Y,No,15,3,3,80,0,12,1,4,5,1,2,2
137,29,Yes,Travel_Rarely,741,Research & Development,9,2,Medical,1,4,Male,63,3,5,Sales Representative,4,Married,8955,18869,1,Y,No,16,3,3,80,3,2,2,4,7,3,1,4
138,21,No,Travel_Frequently,1183,Research & Development,3,3,Other,1,4,Female,83,3,5,Laboratory Technician,3,Married,6091,12508,2,Y,No,25,4,4,80,1,31,5,2,26,18,0,0
139,22,No,Travel_Rarely,723,Sales,17,1,Medical,1,4,Male,62,3,2,Healthcare Representative,4,Single,5943,12504,2,Y,Yes,14,3,1,80,3,13,3,3,0,5,1,3
