,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
27,21,No,Travel_Frequently,325,Sales,9,4,Medical,1,659,2,Male,67,4,2,Laboratory Technician,2,Single,3597,7665,0,Y,Yes,13,4,4,80,2,10,1,1,33,18,10,10
28,18,No,Travel_Rarely,1353,Research & Development,1,1,Life Sciences,1,408,3,Male,43,3,1,Manufacturing Director,1,Single,18918,14623,1,Y,Yes,15,4,1,80,1,27,4,1,24,6,8,8
29,34,No,Non-Travel,1436,Human Resources,2,5,Life Sciences,1,1765,1,Male,87,3,5,Sales Executive,2,Married,4354,8014,1,Y,Yes,24,4,1,80,3,7,4,4,10,7,9,7
30,42,No,Travel_Rarely,486,Human Resources,19,4,Life Sciences,1,574,3,Female,66,1,1,Sales Executive,2,Married,4499,23171,0,Y,Yes,12,4,3,80,1,4,4,4,7,7,0,4
31,19,Yes,Travel_Rarely,233,Human Resources,19,4,Human Resources,1,1109,1,Female,32,4,2,Research Director,2,Single,3040,6991,0,Y,Yes,14,4,4,80,0,3,1,3,1,4,0,2
32,57,No,Travel_Rarely,766,Human Resources,20,1,Technical Degree,1,1218,3,Male,88,4,2,Human Resources,1,Married,4882,2377,3,Y,No,18,4,4,80,2,7,2,3,7,4,0,4
33,49,No,Travel_Rarely,1010,Research & Development,6,4,Medical,1,293,4,Male,92,3,3,Manager,3,Single,18985,20559,2,Y,Yes,13,3,2,80,3,17,2,1,1,4,1,6
34,40,No,Travel_Rarely,1043,Research & Development,1,5,Medical,1,1372,3,Female,39,4,4,Research Scientist,3,Married,3351,19904,2,Y,Yes,12,3,3,80,2,8,3,1,6,0,2,4
35,54,No,Travel_Rarely,537,Research & Development,8,3,Medical,1,1985,4,Male,87,2,3,Manufacturing Director,2,Single,5158,16913,1,Y,Yes,24,3,2,80,3,12,1,3,4,1,7,16
36,47,No,Travel_Rarely,729,Research & Development,3,2,Marketing,1,299,3,Female,32,3,2,Manager,2,Single,8873,12470,1,Y,Yes,13,4,2,80,0,20,2,1,31,5,0,12
37,32,No,Travel_Rarely,937,Human Resources,1,3,Marketing,1,722,1,Female,82,2,2,Manager,4,Divorced,5998,23283,8,Y,No,11,4,1,80,0,13,4,3,2,6,1,5
38,36,No,Travel_Rarely,1048,Research & Development,1,4,Life Sciences,1,1331,4,Female,31,4,4,Manufacturing Director,1,Divorced,18647,22727,8,Y,No,13,4,2,80,0,39,6,4,8,0,7,3
39,59,No,Travel_Frequently,789,Research & Development,25,2,Life Sciences,1,1760,4,Female,30,1,3,Research Scientist,4,Married,2598,21044,0,Y,Yes,25,3,2,80,1,7,1,1,8,8,15,1
40,51,No,Travel_Rarely,748,Research & Development,1,3,Medical,1,676,1,Male,66,3,5,Human Resources,4,Single,18323,13442,8,Y,No,19,3,1,80,1,24,5,4,6,2,1,6
41,59,No,Travel_Rarely,392,Research & Development,2,2,Life Sciences,1,319,1,Female,91,3,2,Research Director,3,Married,1898,13478,1,Y,Yes,12,4,2,80,0,2,2,2,8,4,1,4
42,33,No,Travel_Rarely,231,Human Resources,8,3,Life Sciences,1,424,1,Female,75,2,2,Research Director,1,Married,3436,14190,0,Y,No,19,4,3,80,0,2,0,2,1,8,2,1
43,44,No,Travel_Rarely,295,Human Resources,18,4,Human Resources,1,1584,2,Female,56,1,1,Sales Executive,3,Divorced,13426,25697,4,Y,Yes,22,3,1,80,1,9,6,3,0,2,0,6
44,22,No,Travel_Rarely,1075,Research & Development,1,2,Life Sciences,1,1880,1,Female,89,2,1,Human Resources,2,Married,2899,20724,0,Y,Yes,12,3,1,80,2,0,1,1,0,6,1,6
45,33,No,Travel_Rarely,1292,Research & Development,5,4,Human Resources,1,1489,2,Female,97,1,4,Research Director,4,Married,5403,8317,0,Y,Yes,14,4,4,80,3,2,0,4,6,0,2,6
46,37,No,Travel_Rarely,1089,Research & Development,11,2,Human Resources,1,213,1,Male,68,3,4,Sales Executive,4,Married,13231,18835,5,Y,Yes,14,3,4,80,2,9,5,1,8,4,1,1
47,59,No,Travel_Rarely,605,Human Resources,5,1,Medical,1,1403,1,Female,98,4,5,Healthcare Representative,2,Divorced,10533,17052,6,Y,Yes,21,3,2,80,0,23,3,1,4,6,1,4
48,42,No,Travel_Frequently,631,Sales,2,5,Life Sciences,1,410,3,Male,30,4,3,Sales Executive,4,Married,17721,8259,0,Y,No,22,4,1,80,1,12,2,3,5,2,5,6
49,58,No,Travel_Rarely,249,Sales,2,2,Life Sciences,1,1702,2,Female,46,3,1,Human Resources,1,Single,3505,13559,5,Y,Yes,15,4,2,80,0,16,2,4,18,8,6,7
50,25,Yes,Non-Travel,516,Research & Development,21,2,Life Sciences,1,1146,2,Female,92,1,4,Manager,1,Divorced,19997,17414,0,Y,Yes,14,3,2,80,3,12,6,1,10,1,10,17
51,46,No,Travel_Rarely,1316,Sales,4,2,Other,1,1090,2,Male,91,2,1,Manager,3,Divorced,18014,9595,6,Y,No,13,3,3,80,1,16,4,1,21,14,11,13
52,22,No,Travel_Rarely,1126,Human Resources,7,4,Medical,1,1810,4,Female,87,4,2,Human Resources,2,Divorced,3644,12873,0,Y,No,11,3,2,80,0,3,1,3,0,1,0,4
53,29,No,Travel_Rarely,495,Sales,1,2,Life Sciences,1,390,2,Male,56,4,4,Research Scientist,2,Single,3891,9784,1,Y,Yes,13,3,4,80,3,12,2,1,8,3,15,7
54,48,No,Travel_Rarely,792,Human Resources,7,3,Life Sciences,1,31,1,Female,93,1,1,Research Director,4,Single,3500,6957,1,Y,No,24,4,3,80,0,6,4,2,1,5,2,3
55,55,No,Travel_Rarely,159,Research & Development,11,3,Medical,1,1131,1,Female,73,4,4,Sales Representative,2,Single,1932,19450,0,Y,No,13,3,1,80,3,0,3,4,8,6,0,1
56,29,No,Travel_Rarely,476,Research & Development,2,1,Life Sciences,1,1130,3,Male,40,2,4,Sales Representative,3,Single,1366,16870,7,Y,Yes,14,3,4,80,3,40,6,2,9,1,1,1
57,38,Yes,Travel_Rarely,1220,Sales,1,2,Medical,1,1255,3,Male,51,2,3,Sales Executive,3,Divorced,4040,26971,8,Y,Yes,15,3,1,80,0,10,5,2,4,2,6,1
58,22,No,Travel_Rarely,1081,Human Resources,1,4,Life Sciences,1,1732,4,Female,77,1,1,Sales Representative,3,Single,2446,9740,5,Y,No,15,3,1,80,0,18,0,3,23,4,13,7
59,42,No,Travel_Rarely,300,Sales,16,5,Life Sciences,1,490,1,Male,91,1,4,Laboratory Technician,1,Divorced,5093,23234,1,Y,No,13,3,2,80,1,32,0,3,32,8,6,9
60,49,No,Travel_Rarely,103,Research & Development,2,5,Human Resources,1,1333,1,Female,45,1,5,Research Scientist,3,Divorced,16268,9311,0,Y,No,14,3,2,80,0,9,5,4,6,0,9,6
61,60,No,Travel_Rarely,616,Research & Development,2,5,Medical,1,1508,1,Female,53,1,5,Laboratory Technician,1,Married,5516,25120,8,Y,Yes,14,3,1,80,2,2,3,2,0,3,0,4
62,31,Yes,Travel_Rarely,1083,Research & Development,27,2,Life Sciences,1,65,1,Male,73,1,4,Research Director,1,Married,4413,5598,8,Y,Yes,19,3,1,80,2,7,0,1,5,6,5,6
63,29,No,Travel_Rarely,159,Sales,6,1,Life Sciences,1,115,4,Male,90,4,5,Laboratory Technician,2,Married,1062,10404,1,Y,Yes,14,4,2,80,0,2,1,3,2,1,1,3
64,44,No,Travel_Rarely,1453,Research & Development,25,4,Life Sciences,1,1202,2,Male,91,4,2,Research Scientist,3,Married,4670,22803,1,Y,Yes,22,4,3,80,3,6,6,2,6,1,9,6
65,38,No,Non-Travel,239,Sales,1,5,Medical,1,1993,1,Female,72,4,4,Sales Executive,1,Single,1980,17217,2,Y,No,14,3,1,80,0,38,6,3,3,0,0,8
66,47,No,Travel_Frequently,911,Research & Development,2,1,Technical Degree,1,1423,3,Male,59,2,2,Sales Executive,4,Divorced,1943,20368,3,Y,No,11,4,2,80,2,12,5,2,1,4,0,0
67,26,No,Travel_Rarely,987,Sales,8,3,Medical,1,1337,3,Female,32,2,3,Human Resources,3,Divorced,3880,11003,7,Y,No,23,3,3,80,1,5,5,3,2,8,1,0
68,44,No,Travel_Rarely,1099,Research & Development,12,2,Medical,1,1347,3,Male,98,3,4,Manager,2,Single,11532,4240,0,Y,Yes,11,4,4,80,0,36,2,3,39,14,6,12
69,49,No,Travel_Rarely,674,Human Resources,2,1,Medical,1,1154,2,Male,43,2,2,Research Scientist,4,Single,11209,22179,4,Y,Yes,17,4,4,80,2,27,6,1,2,8,0,1
70,32,No,Travel_Rarely,1388,Human Resources,27,2,Medical,1,1335,4,Male,70,3,1,Manufacturing Director,4,Married,18610,20400,4,Y,Yes,11,3,4,80,0,38,6,4,8,4,15,3
71,45,No,Travel_Rarely,1408,Human Resources,9,4,Other,1,316,1,Male,64,4,5,Healthcare Representative,2,Divorced,4523,3098,8,Y,Yes,13,4,3,80,0,8,0,3,9,5,2,3
72,47,No,Travel_Rarely,640,Human Resources,1,2,Marketing,1,1120,1,Female,98,2,1,Laboratory Technician,1,Single,5497,14116,1,Y,Yes,12,3,2,80,2,5,2,4,2,5,0,6
73,36,No,Non-Travel,1336,Human Resources,3,5,Life Sciences,1,1512,4,Female,61,3,4,Manager,3,Married,13155,25151,6,Y,Yes,11,4,4,80,2,10,5,1,6,2,3,8
74,52,No,Travel_Rarely,755,Research & Development,5,1,Life Sciences,1,697,3,Female,71,1,1,Healthcare Representative,3,Divorced,11201,21304,9,Y,Yes,11,4,2,80,0,39,2,3,27,11,9,8
75,22,No,Travel_Rarely,927,Human Resources,29,2,Medical,1,455,3,Male,100,1,2,Manager,2,Single,12447,26241,3,Y,No,22,4,3,80,1,33,1,3,1,5,0,2
76,38,No,Travel_Rarely,154,Human Resources,11,3,Medical,1,1852,1,Male,91,1,4,Healthcare Representative,3,Married,4694,3817,8,Y,Yes,22,3,3,80,1,12,5,4,1,1,0,6
77,34,No,Travel_Rarely,135,Research & Development,2,2,Marketing,1,1152,1,Female,30,3,3,Sales Executive,4,Married,2012,8259,0,Y,Yes,18,3,4,80,3,8,6,4,8,7,4,7
78,53,No,Non-Travel,1041,Human Resources,1,1,Medical,1,1805,2,Male,77,3,5,Laboratory Technician,2,Married,5113,15935,6,Y,Yes,13,4,2,80,1,9,0,1,6,5,2,1
79,51,No,Travel_Rarely,955,Research & Development,17,2,Medical,1,1415,4,Male,56,2,2,Human Resources,1,Single,1672,3885,0,Y,Yes,12,4,3,80,3,8,6,2,10,8,2,2
80,27,No,Travel_Rarely,851,Human Resources,2,3,Life Sciences,1,239,2,Male,93,2,2,Laboratory Technician,1,Single,4293,9412,1,Y,Yes,13,3,4,80,3,3,4,3,7,1,8,1
81,37,No,Travel_Rarely,890,Research & Development,4,5,Other,1,317,3,Male,71,4,5,Research Director,2,Divorced,9645,10173,8,Y,No,12,4,4,80,0,35,0,3,0,7,0,6
82,25,No,Travel_Rarely,1432,Research & Development,2,2,Life Sciences,1,1188,1,Female,75,4,2,Sales Representative,2,Married,3645,7339,1,Y,Yes,17,3,4,80,0,4,2,4,6,5,0,1
83,39,Yes,Travel_Frequently,1135,Sales,27,4,Medical,1,112,3,Male,49,2,2,Research Director,3,Married,2408,3538,0,Y,Yes,20,4,1,80,0,27,0,2,34,7,12,8
84,50,No,Non-Travel,539,Sales,7,3,Medical,1,1362,2,Female,34,3,4,Sales Representative,4,Divorced,2776,9373,8,Y,No,11,3,2,80,2,17,6,2,22,9,2,11
85,60,No,Non-Travel,1485,Research & Development,1,5,Medical,1,1308,3,Female,77,2,5,Sales Executive,4,Divorced,15617,16024,1,Y,Yes,12,4,4,80,2,12,0,2,26,17,7,1
86,33,No,Travel_Rarely,320,Sales,9,5,Medical,1,1551,1,Female,89,1,5,Research Scientist,1,Divorced,5727,9183,0,Y,No,16,4,2,80,0,7,2,3,7,4,2,5
87,28,No,Travel_Rarely,557,Human Resources,1,3,Medical,1,268,2,Male,72,4,2,Manager,1,Single,11457,24119,9,Y,No,11,4,2,80,1,28,0,2,7,2,1,3
88,52,No,Travel_Rarely,334,Research & Development,5,2,Medical,1,1128,1,Male,79,1,2,Human Resources,3,Single,2054,17426,1,Y,Yes,12,4,1,80,0,18,5,1,34,4,2,8
89,19,No,Travel_Frequently,390,Research & Development,24,3,Medical,1,1336,1,Female,58,4,3,Human Resources,4,Divorced,3505,25199,6,Y,No,16,4,2,80,2,12,6,3,3,5,0,0
90,21,No,Travel_Rarely,860,Human Resources,20,3,Medical,1,142,3,Female,72,4,5,Laboratory Technician,2,Single,2478,4991,0,Y,No,11,3,1,80,3,29,2,3,30,4,9,8
91,22,No,Travel_Rarely,434,Sales,12,3,Life Sciences,1,187,4,Female,34,3,2,Laboratory Technician,2,Single,2072,17380,1,Y,Yes,23,4,3,80,2,6,3,2,1,7,2,0
92,37,No,Travel_Rarely,1469,Research & Development,2,5,Technical Degree,1,131,3,Male,61,4,2,Research Director,3,Divorced,4789,10876,2,Y,No,15,3,3,80,1,7,4,3,3,2,0,4
93,32,No,Travel_Rarely,834,Human Resources,25,1,Medical,1,1442,1,Female,80,1,5,Research Scientist,3,Married,1205,12517,3,Y,Yes,13,4,2,80,0,9,5,3,5,3,0,6
94,50,No,Travel_Rarely,470,Human Resources,9,4,Medical,1,1604,4,Male,100,4,5,Research Director,1,Married,2211,22340,8,Y,No,17,4,3,80,0,0,1,4,6,4,1,1
95,53,Yes,Travel_Frequently,978,Sales,2,5,Life Sciences,1,2012,2,Female,93,2,4,Sales Executive,1,Single,17000,11546,6,Y,No,12,4,1,80,3,10,2,3,10,2,1,0
96,21,No,Travel_Rarely,1085,Human Resources,4,4,Life Sciences,1,607,2,Female,45,4,3,Sales Representative,3,Divorced,2351,20101,6,Y,No,14,3,1,80,3,10,3,4,6,6,1,1
97,31,No,Travel_Frequently,235,Sales,5,5,Medical,1,198,4,Female,62,3,2,Manager,4,Single,6426,25507,1,Y,No,15,3,1,80,2,19,6,1,37,11,4,1
98,24,No,Travel_Rarely,616,Research & Development,20,3,Marketing,1,1928,1,Female,34,2,3,Sales Executive,2,Single,12529,24302,0,Y,Yes,12,3,2,80,0,39,2,1,32,1,5,10
99,55,Yes,Travel_Rarely,1359,Sales,22,4,Medical,1,974,3,Male,66,1,2,Healthcare Representative,4,Married,8789,19013,1,Y,No,12,3,2,80,2,12,2,1,6,8,1,2
100,46,No,Travel_Frequently,485,Human Resources,2,1,Life Sciences,1,651,4,Female,94,3,4,Healthcare Representative,4,Single,13194,24212,0,Y,No,18,3,2,80,1,5,1,2,9,7,0,1
101,48,No,Travel_Rarely,1099,Human Resources,9,1,Life Sciences,1,1394,1,Female,63,3,1,Research Scientist,3,Single,4365,12021,1,Y,Yes,20,3,3,80,0,3,4,3,4,8,1,5
102,55,No,Travel_Rarely,1287,Human Resources,25,3,Life Sciences,1,1177,2,Male,34,4,2,Research Director,1,Single,5850,18475,4,Y,Yes,24,4,1,80,2,7,5,2,4,2,1,5
103,18,Yes,Travel_Rarely,1329,Sales,9,5,Marketing,1,150,4,Female,37,2,5,Laboratory Technician,4,Married,1972,3313,1,Y,Yes,13,3,2,80,0,7,4,4,4,7,1,7
104,59,No,Travel_Rarely,1270,Research & Development,24,3,Medical,1,1927,2,Male,57,2,2,Human Resources,2,Single,3824,20912,0,Y,Yes,12,3,3,80,0,1,0,2,10,8,1,2
105,53,No,Travel_Rarely,1406,Sales,23,4,Medical,1,348,3,Male,73,1,4,Healthcare Representative,4,Single,4658,2454,1,Y,No,19,3,3,80,0,9,1,2,3,8,1,7
106,58,No,Travel_Rarely,307,Research & Development,2,4,Life Sciences,1,1713,4,Male,37,2,5,Sales Executive,3,Divorced,13846,2274,6,Y,No,13,3,1,80,3,40,5,1,7,7,1,4
107,38,No,Travel_Rarely,415,Research & Development,9,1,Life Sciences,1,1922,2,Male,62,3,3,Research Scientist,2,Single,4729,17212,2,Y,Yes,20,3,4,80,2,12,3,3,7,2,2,4
108,51,Yes,Travel_Rarely,1317,Research & Development,11,3,Medical,1,521,2,Female,91,2,2,Healthcare Representative,3,Married,12595,2502,1,Y,Yes,12,3,1,80,2,20,5,4,11,15,11,2
109,38,No,Travel_Frequently,586,Research & Development,17,2,Other,1,368,1,Male,36,3,4,Sales Executive,3,Divorced,1033,10335,0,Y,No,13,4,2,80,1,6,4,4,6,4,1,5
110,27,No,Travel_Rarely,1352,Research & Development,1,2,Life Sciences,1,1025,3,Male,69,1,2,Human Resources,2,Single,17535,24900,3,Y,No,13,4,4,80,0,11,3,3,2,1,0,5
111,27,No,Travel_Rarely,1442,Research & Development,14,3,Life Sciences,1,1280,2,Female,42,1,5,Manager,2,Married,6916,12546,9,Y,Yes,16,3,1,80,0,33,0,2,5,0,9,6
112,20,No,Travel_Rarely,1147,Sales,6,1,Medical,1,1887,1,Male,62,2,1,Research Director,1,Married,4802,9810,4,Y,Yes,19,3,1,80,2,21,5,4,9,4,0,6
113,26,Yes,Travel_Rarely,697,Sales,9,3,Technical Degree,1,1466,2,Male,38,4,1,Sales Executive,4,Married,5742,2562,6,Y,No,17,3,2,80,0,0,2,2,7,2,0,1
114,58,No,Travel_Rarely,1324,Research & Development,3,1,Life Sciences,1,1531,3,Male,89,3,1,Sales Executive,3,Married,10584,16594,7,Y,Yes,11,3,4,80,1,10,4,2,6,16,1,8
115,46,No,Travel_Rarely,107,Sales,1,4,Marketing,1,255,4,Male,70,2,5,Sales Representative,3,Single,5516,23011,1,Y,Yes,14,3,1,80,0,1,4,1,2,2,1,1
116,23,No,Travel_Rarely,902,Human Resources,24,5,Life Sciences,1,199,2,Female,75,3,1,Laboratory Technician,3,Single,2354,16761,1,Y,No,13,4,3,80,1,0,5,1,6,0,0,4
117,25,No,Travel_Rarely,699,Human Resources,11,1,Medical,1,1789,4,Female,95,1,4,Laboratory Technician,1,Divorced,1734,18859,0,Y,Yes,15,3,1,80,2,2,2,4,3,3,0,3
118,32,No,Travel_Rarely,161,Research & Development,2,1,Medical,1,1249,4,Female,45,4,5,Manufacturing Director,1,Divorced,19208,7900,3,Y,No,18,4,1,80,0,12,1,1,0,1,1,0
119,52,Yes,Travel_Frequently,483,Human Resources,23,4,Marketing,1,1134,3,Male,53,3,2,Sales Executive,1,Single,5263,4768,5,Y,No,11,3,3,80,0,9,4,4,9,2,2,3
120,53,Yes,Travel_Rarely,324,Research & Development,11,5,Life Sciences,1,129,4,Male,37,4,1,Manufacturing Director,1,Married,9976,10170,4,Y,No,11,3,3,80,0,7,4,1,1,6,1,1
121,41,No,Travel_Rarely,844,Research & Development,21,1,Medical,1,908,4,Male,68,2,5,Sales Executive,4,Divorced,16361,24906,1,Y,No,14,3,1,80,0,10,1,1,4,0,15,0
122,44,No,Travel_Rarely,552,Research & Development,2,5,Technical Degree,1,2065,3,Male,37,4,4,Sales Executive,2,Married,14520,21103,1,Y,Yes,18,3,4,80,1,28,5,1,33,11,12,7
123,26,No,Travel_Rarely,280,Human Resources,7,5,Human Resources,1,744,1,Female,83,2,3,Research Scientist,2,Single,1559,7737,6,Y,Yes,11,4,1,80,1,7,3,4,4,2,0,2
124,48,No,Non-Travel,945,Human Resources,28,3,Human Resources,1,2056,4,Female,87,1,5,Research Director,2,Married,2391,25817,1,Y,No,15,3,1,80,0,40,3,3,23,11,15,13
125,47,No,Non-Travel,1416,Human Resources,3,1,Life Sciences,1,1292,2,Female,58,1,1,Laboratory Technician,1,Single,1786,16374,5,Y,Yes,15,3,4,80,2,9,0,1,6,1,2,5
126,32,No,Travel_Rarely,1321,Research & Development,12,5,Life Sciences,1,1531,2,Male,87,3,4,Sales Executive,3,Married,15833,24342,2,Y,No,11,3,2,80,2,7,2,4,0,5,1,3
127,19,No,Non-Travel,455,Research & Development,1,1,Marketing,1,1882,3,Female,61,1,3,Sales Executive,1,Single,1659,12352,6,Y,Yes,16,4,3,80,0,29,3,2,18,4,0,7
128,59,No,Travel_Rarely,576,Human Resources,2,3,Life Sciences,1,2046,2,Female,31,1,5,Manager,2,Single,12198,9636,9,Y,No,11,4,2,80,0,14,6,1,17,0,9,14
129,31,Yes,Travel_Rarely,193,Research & Development,7,5,Life Sciences,1,1495,3,Male,97,3,3,Laboratory Technician,2,Married,1322,8664,8,Y,No,11,3,1,80,0,12,2,2,3,8,1,5
130,48,No,Travel_Rarely,283,Human Resources,21,4,Life Sciences,1,1941,4,Male,50,1,5,Healthcare Representative,4,Married,14073,9132,0,Y,No,17,3,2,80,3,10,0,1,6,12,0,12
131,32,No,Travel_Frequently,823,Human Resources,2,2,Technical Degree,1,831,1,Female,96,4,2,Sales Executive,1,Single,7373,16414,1,Y,Yes,13,4,4,80,0,10,4,4,9,2,1,8
132,56,Yes,Travel_Rarely,144,Sales,3,5,Marketing,1,38,2,Female,54,2,2,Research Director,3,Divorced,3367,24397,7,Y,Yes,23,4,2,80,0,7,2,2,7,7,1,0
133,31,No,Travel_Rarely,1463,Research & Development,5,4,Life Sciences,1,526,3,Female,36,2,3,Manufacturing Director,1,Divorced,13351,21242,9,Y,No,11,3,2,80,0,27,5,2,7,0,1,6
134,40,Yes,Travel_Rarely,685,Research & Development,29,1,Medical,1,458,1,Male,54,4,4,Laboratory Technician,3,Married,2003,14322,7,Y,No,13,4,4,80,2,7,0,2,10,1,1,4
135,28,No,Travel_Frequently,934,Research & Development,4,4,Medical,1,1377,4,Male,33,3,1,Research Scientist,3,Married,4188,18753,3,Y,No,14,3,3,80,2,38,0,4,35,17,1,13
