,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
22,reason_13,month_8,day_2,season_1,245,11,14,40,205.917,94,0,education_3,son_4,0,0,pet_0,82,175,31,5
23,reason_28,month_4,day_2,season_3,192,40,11,39,207.688,85,0,education_1,son_0,0,0,pet_4,58,193,30,5
24,reason_9,month_9,day_4,season_4,169,48,14,41,221.172,96,0,education_1,son_3,1,0,pet_1,73,175,24,5
25,reason_1,month_8,day_6,season_3,170,10,13,38,277.286,92,0,education_1,son_2,1,0,pet_0,56,175,24,6
26,reason_18,month_6,day_4,season_4,214,52,14,33,205.917,92,0,education_2,son_3,1,0,pet_1,66,186,32,9
27,reason_18,month_5,day_3,season_3,188,18,15,40,263.235,91,0,education_1,son_2,1,0,pet_0,98,185,33,2
28,reason_13,month_1,day_2,season_4,242,10,15,29,255.601,95,0,education_1,son_0,1,0,pet_0,74,174,32,7
29,reason_27,month_12,day_3,season_3,152,10,19,45,223.171,94,0,education_1,son_1,0,0,pet_1,88,174,23,2
30,reason_23,month_7,day_2,season_4,180,52,5,44,219.786,91,0,education_1,son_2,0,0,pet_0,86,176,26,5
31,reason_27,month_9,day_5,season_4,193,52,16,35,339.0,91,0,education_1,son_0,1,0,pet_0,56,175,32,5
32,reason_24,month_12,day_4,season_4,210,48,3,39,262.815,93,0,education_1,son_4,0,0,pet_1,85,169,24,4
33,reason_0,month_5,day_6,season_3,249,50,16,32,205.917,85,0,education_1,son_2,0,0,pet_0,91,173,24,9
34,reason_22,month_12,day_3,season_4,288,51,11,39,275.686,91,0,education_1,son_2,0,0,pet_1,67,173,24,1
35,reason_28,month_10,day_3,season_4,313,5,13,35,277.22,93,0,education_1,son_0,1,1,pet_1,56,174,23,10
36,reason_18,month_6,day_3,season_2,226,13,10,29,205.917,93,0,education_1,son_0,0,0,pet_0,89,172,30,6
37,reason_11,month_11,day_4,season_3,184,30,8,44,209.918,96,0,education_1,son_0,1,0,pet_0,59,171,24,6
38,reason_27,month_4,day_6,season_2,171,25,18,46,334.687,96,0,education_1,son_1,0,1,pet_0,63,170,26,10
39,reason_15,month_12,day_6,season_2,301,50,17,58,307.97,94,0,education_1,son_1,0,0,pet_4,89,172,30,5
40,reason_23,month_9,day_5,season_4,242,43,9,39,207.502,92,0,education_1,son_0,1,0,pet_2,87,172,24,1
41,reason_25,month_11,day_6,season_1,171,15,16,36,224.045,92,0,education_1,son_2,1,0,pet_1,90,175,23,9
42,reason_22,month_5,day_2,season_2,298,39,17,37,207.212,85,0,education_1,son_1,0,0,pet_2,97,186,22,5
43,reason_25,month_6,day_4,season_1,246,31,13,37,235.131,94,1,education_1,son_0,0,1,pet_2,69,176,23,3
44,reason_23,month_2,day_6,season_2,300,15,17,39,213.351,94,0,education_1,son_0,0,0,pet_1,67,172,23,5
45,reason_25,month_9,day_2,season_1,299,47,8,40,262.989,92,0,education_1,son_2,1,0,pet_1,66,174,29,5
46,reason_22,month_2,day_2,season_4,179,5,18,58,220.244,92,1,education_1,son_4,1,0,pet_0,87,173,25,3
47,reason_28,month_8,day_2,season_3,388,49,16,44,249.823,95,1,education_2,son_1,1,0,pet_0,88,172,25,2
48,reason_23,month_6,day_2,season_1,250,25,19,38,266.602,81,0,education_1,son_2,0,0,pet_0,67,173,32,5
49,reason_10,month_7,day_6,season_4,317,9,12,42,327.971,94,0,education_1,son_0,0,1,pet_0,87,174,24,9
50,reason_13,month_11,day_5,season_1,180,35,9,39,207.923,94,0,education_1,son_4,1,0,pet_2,57,174,22,5
51,reason_9,month_3,day_2,season_1,185,16,19,38,271.468,97,0,education_1,son_0,0,0,pet_1,78,171,28,1
52,reason_28,month_9,day_3,season_2,178,26,13,47,306.342,94,0,education_1,son_1,0,0,pet_0,101,172,26,4
53,reason_11,month_5,day_3,season_1,308,16,10,51,251.484,95,0,education_1,son_0,0,0,pet_0,87,173,33,2
54,reason_27,month_8,day_5,season_4,265,51,9,39,205.917,91,1,education_1,son_1,1,0,pet_8,89,172,31,7
55,reason_10,month_4,day_2,season_4,179,32,17,39,213.999,97,0,education_4,son_1,1,1,pet_2,66,170,25,10
56,reason_28,month_12,day_6,season_1,270,26,18,29,274.761,95,0,education_1,son_0,1,0,pet_0,92,172,25,7
57,reason_10,month_3,day_3,season_1,172,22,17,35,219.268,100,0,education_1,son_1,0,0,pet_0,84,174,21,6
58,reason_14,month_11,day_2,season_2,153,23,18,31,228.647,94,0,education_2,son_0,0,0,pet_0,88,182,26,7
59,reason_13,month_12,day_3,season_1,244,30,17,37,239.799,97,0,education_1,son_1,1,0,pet_0,88,176,26,4
60,reason_23,month_11,day_5,season_4,263,22,10,38,214.882,92,0,education_1,son_2,0,0,pet_0,80,177,20,2
61,reason_23,month_6,day_2,season_4,333,11,7,36,250.238,98,0,education_3,son_0,0,0,pet_0,71,171,36,6
62,reason_28,month_5,day_2,season_1,266,46,1,42,251.551,91,0,education_1,son_0,0,1,pet_0,64,183,19,0
63,reason_0,month_9,day_4,season_3,197,22,15,36,330.377,94,0,education_1,son_0,0,0,pet_1,89,173,26,3
64,reason_18,month_7,day_4,season_4,254,47,19,58,270.471,94,1,education_1,son_0,1,0,pet_4,61,175,23,6
65,reason_23,month_6,day_2,season_4,168,10,19,43,205.917,94,0,education_1,son_2,1,0,pet_1,58,169,24,5
66,reason_15,month_9,day_3,season_1,146,30,19,41,360.212,98,0,education_1,son_1,0,1,pet_0,82,172,22,5
67,reason_27,month_8,day_3,season_3,240,7,12,28,205.917,92,0,education_1,son_4,1,0,pet_2,88,172,19,6
68,reason_27,month_5,day_5,season_1,362,52,18,37,319.8,99,0,education_2,son_1,1,1,pet_0,81,171,23,5
69,reason_27,month_11,day_5,season_3,285,7,18,33,302.497,93,0,education_1,son_1,1,0,pet_0,84,173,30,3
70,reason_18,month_11,day_2,season_1,240,28,18,28,205.917,87,0,education_1,son_0,1,0,pet_0,108,196,38,3
71,reason_0,month_12,day_5,season_4,228,26,9,38,276.855,96,0,education_2,son_2,1,0,pet_0,82,170,26,10
72,reason_13,month_5,day_2,season_4,120,42,13,37,290.592,93,0,education_1,son_2,0,0,pet_1,91,174,21,3
73,reason_7,month_3,day_4,season_3,180,24,10,39,272.84,97,0,education_3,son_2,1,0,pet_0,90,183,22,4
74,reason_28,month_5,day_6,season_3,192,28,14,49,232.917,93,0,education_1,son_2,0,0,pet_1,86,175,38,0
75,reason_23,month_9,day_4,season_1,258,14,13,37,259.701,99,0,education_1,son_0,1,0,pet_0,56,182,28,9
76,reason_25,month_9,day_3,season_2,338,21,15,37,205.917,96,0,education_1,son_1,1,0,pet_0,84,174,28,8
77,reason_28,month_12,day_2,season_1,209,52,11,45,225.336,98,0,education_2,son_0,0,0,pet_4,77,174,22,6
78,reason_22,month_2,day_4,season_1,241,50,10,30,236.317,92,0,education_1,son_0,1,0,pet_0,60,170,21,9
79,reason_25,month_12,day_4,season_1,189,8,7,41,241.343,91,0,education_1,son_0,0,0,pet_0,85,171,24,3
80,reason_28,month_7,day_4,season_3,283,52,18,45,276.19,94,0,education_1,son_2,1,0,pet_0,80,172,32,2
81,reason_28,month_9,day_3,season_3,181,19,15,37,242.118,95,0,education_1,son_0,1,0,pet_0,64,174,24,3
82,reason_28,month_7,day_2,season_1,174,48,20,40,267.31,83,0,education_3,son_0,1,0,pet_1,92,172,31,10
83,reason_6,month_4,day_3,season_2,187,36,12,39,289.256,96,0,education_1,son_0,1,1,pet_0,61,184,24,4
84,reason_26,month_4,day_2,season_1,215,9,19,40,278.76,93,0,education_1,son_0,1,0,pet_0,82,172,22,6
85,reason_25,month_1,day_3,season_3,175,48,8,31,226.568,91,0,education_1,son_2,1,0,pet_2,90,196,22,2
86,reason_28,month_10,day_5,season_3,388,18,19,38,205.917,93,0,education_4,son_1,1,0,pet_5,56,170,25,5
87,reason_19,month_1,day_3,season_4,120,48,10,39,328.17,94,0,education_2,son_1,1,0,pet_0,87,168,31,0
88,reason_13,month_2,day_5,season_3,193,17,15,39,205.917,92,0,education_1,son_1,0,0,pet_0,59,174,19,3
89,reason_11,month_5,day_2,season_1,292,22,14,39,263.665,94,0,education_3,son_1,1,0,pet_0,56,169,25,6
90,reason_27,month_5,day_3,season_3,240,11,11,38,231.728,91,0,education_1,son_1,0,0,pet_0,89,168,26,4
91,reason_8,month_8,day_4,season_2,151,25,10,45,222.537,97,0,education_1,son_4,1,0,pet_1,60,167,24,6
92,reason_28,month_6,day_6,season_3,324,18,14,57,213.083,97,0,education_1,son_1,0,0,pet_1,65,173,31,5
93,reason_23,month_5,day_4,season_1,278,31,12,30,313.539,95,0,education_1,son_0,1,0,pet_0,77,169,31,4
94,reason_10,month_11,day_4,season_3,169,16,11,32,209.743,96,0,education_1,son_2,1,0,pet_1,73,175,30,4
95,reason_23,month_12,day_6,season_1,248,31,17,35,261.901,95,0,education_1,son_2,1,0,pet_2,90,173,28,10
96,reason_8,month_10,day_4,season_3,181,26,10,42,206.219,96,0,education_1,son_1,1,0,pet_0,59,172,22,3
97,reason_7,month_5,day_3,season_4,222,24,11,44,259.646,87,0,education_1,son_0,1,0,pet_0,83,188,22,37
98,reason_28,month_1,day_5,season_4,232,28,7,39,274.041,97,0,education_3,son_2,0,0,pet_2,56,177,23,2
99,reason_27,month_4,day_2,season_2,124,21,16,38,238.51,90,1,education_1,son_0,0,0,pet_0,75,175,25,4
100,reason_19,month_10,day_4,season_4,342,6,11,37,315.629,91,0,education_2,son_1,0,1,pet_0,84,173,29,7
101,reason_13,month_11,day_4,season_3,169,30,13,39,216.43,83,0,education_1,son_2,0,0,pet_2,64,171,24,6
102,reason_10,month_2,day_2,season_2,260,25,11,39,205.917,90,0,education_2,son_3,1,0,pet_1,84,176,31,5
103,reason_11,month_4,day_3,season_3,275,38,16,31,205.917,95,0,education_1,son_1,1,0,pet_1,84,176,35,7
104,reason_23,month_2,day_3,season_2,177,12,17,40,223.76,91,0,education_1,son_0,0,1,pet_2,88,173,30,2
105,reason_28,month_9,day_2,season_2,278,47,16,33,235.298,97,0,education_1,son_0,0,0,pet_0,107,172,19,6
106,reason_23,month_5,day_2,season_1,296,12,12,42,371.108,93,0,education_1,son_0,1,0,pet_0,89,169,24,109
107,reason_19,month_3,day_6,season_3,234,7,16,37,230.573,96,0,education_1,son_2,1,0,pet_0,92,182,26,3
108,reason_13,month_10,day_2,season_2,250,50,11,33,240.281,95,1,education_2,son_2,1,0,pet_0,101,173,26,31
109,reason_18,month_8,day_6,season_1,363,33,19,40,226.912,93,0,education_1,son_1,1,0,pet_0,73,174,27,2
110,reason_18,month_7,day_6,season_3,296,30,15,34,247.839,93,1,education_1,son_2,1,0,pet_0,85,169,31,8
111,reason_28,month_10,day_2,season_4,255,49,7,27,218.791,93,0,education_1,son_3,1,0,pet_0,107,172,28,2
112,reason_26,month_7,day_4,season_1,152,51,9,35,205.917,98,0,education_4,son_1,1,0,pet_1,68,170,23,104
113,reason_16,month_7,day_4,season_4,233,35,12,34,224.213,91,0,education_1,son_1,1,1,pet_0,68,170,22,2
114,reason_23,month_3,day_2,season_3,232,34,11,37,261.156,93,0,education_2,son_2,1,0,pet_0,57,173,25,6
115,reason_25,month_11,day_3,season_1,357,18,19,43,207.723,92,0,education_1,son_3,1,0,pet_2,67,174,30,6
116,reason_28,month_8,day_5,season_4,233,21,10,39,253.283,90,0,education_1,son_3,0,0,pet_0,71,174,28,5
117,reason_19,month_3,day_2,season_1,270,26,15,33,205.917,92,0,education_1,son_2,1,1,pet_2,68,172,31,6
118,reason_25,month_3,day_3,season_1,295,39,17,56,284.399,95,1,education_1,son_2,0,0,pet_0,92,172,27,8
119,reason_19,month_4,day_4,season_4,381,23,15,44,205.917,94,1,education_1,son_2,1,0,pet_0,56,174,26,5
120,reason_11,month_11,day_5,season_4,267,17,18,39,308.941,90,0,education_1,son_4,1,0,pet_0,57,174,23,6
121,reason_18,month_7,day_5,season_3,388,29,15,43,208.858,97,0,education_1,son_0,1,0,pet_0,66,174,26,6
122,reason_4,month_5,day_3,season_2,244,31,9,41,239.873,97,0,education_1,son_2,0,0,pet_0,56,173,30,3
123,reason_11,month_10,day_3,season_1,244,34,17,40,272.978,98,0,education_1,son_1,0,0,pet_0,58,176,30,4
124,reason_13,month_2,day_6,season_2,246,27,18,33,227.522,92,0,education_1,son_0,0,0,pet_1,83,174,22,6
125,reason_0,month_4,day_4,season_3,236,5,13,36,337.409,96,0,education_3,son_4,1,0,pet_0,82,174,28,4
126,reason_26,month_3,day_2,season_4,130,26,13,35,230.304,96,0,education_1,son_1,1,0,pet_0,87,177,19,5
127,reason_0,month_8,day_5,season_1,200,24,12,42,376.987,93,0,education_3,son_0,0,0,pet_5,63,171,26,4
128,reason_0,month_11,day_5,season_1,341,52,17,52,253.752,98,0,education_1,son_0,0,0,pet_4,79,170,30,0
129,reason_23,month_7,day_2,season_4,126,11,10,34,298.388,91,0,education_1,son_0,1,0,pet_2,70,175,26,5
130,reason_23,month_8,day_6,season_4,158,37,12,35,236.699,97,0,education_1,son_0,1,1,pet_1,90,174,23,5
131,reason_25,month_2,day_6,season_3,180,43,20,43,224.976,95,0,education_1,son_1,0,0,pet_2,89,167,26,5
132,reason_25,month_1,day_5,season_4,187,17,13,40,205.917,90,0,education_1,son_2,0,0,pet_2,105,175,23,4
133,reason_26,month_3,day_2,season_1,182,6,18,36,271.801,97,0,education_2,son_0,1,0,pet_2,68,173,25,4
134,reason_23,month_1,day_2,season_3,242,50,13,38,205.917,81,0,education_1,son_1,1,0,pet_0,67,174,22,3
135,reason_12,month_9,day_3,season_4,118,23,11,38,242.479,94,0,education_1,son_2,0,1,pet_2,91,171,30,10
136,reason_27,month_12,day_3,season_2,232,17,15,36,284.71,100,0,education_1,son_4,1,0,pet_5,65,172,26,10
137,reason_14,month_9,day_5,season_1,388,41,13,33,291.011,94,0,education_1,son_1,1,0,pet_0,77,171,29,3
138,reason_0,month_12,day_6,season_1,173,24,13,38,288.265,91,0,education_1,son_2,1,1,pet_0,74,174,24,3
139,reason_28,month_11,day_4,season_4,190,27,13,39,308.24,92,0,education_3,son_3,1,0,pet_1,71,185,25,2
140,reason_25,month_1,day_6,season_4,217,8,17,31,223.821,96,0,education_1,son_1,1,0,pet_1,103,174,24,10
141,reason_23,month_2,day_2,season_3,319,19,17,37,234.537,99,0,education_3,son_2,1,0,pet_0,61,171,26,7
142,reason_25,month_11,day_4,season_2,148,10,9,37,209.729,91,0,education_1,son_2,1,0,pet_8,66,174,25,4
143,reason_23,month_9,day_6,season_3,327,23,14,52,205.917,93,0,education_1,son_2,1,0,pet_0,67,174,26,10
144,reason_28,month_10,day_4,season_4,173,48,9,44,234.97,93,0,education_1,son_2,1,0,pet_0,67,170,22,8
145,reason_26,month_3,day_4,season_2,187,26,9,40,249.838,87,0,education_1,son_0,0,0,pet_8,85,172,31,5
146,reason_10,month_3,day_2,season_3,231,5,19,43,302.985,94,0,education_1,son_0,1,0,pet_0,87,174,31,10
147,reason_27,month_5,day_4,season_3,298,31,6,39,264.19,93,1,education_2,son_1,0,0,pet_0,89,196,24,3
148,reason_23,month_5,day_3,season_4,130,19,15,45,301.92,91,0,education_1,son_0,0,0,pet_1,66,172,32,2
149,reason_28,month_7,day_4,season_2,176,27,14,42,214.174,97,1,education_1,son_1,1,0,pet_0,87,174,25,6
150,reason_19,month_3,day_6,season_1,304,26,11,40,205.917,91,0,education_1,son_2,0,0,pet_0,67,174,32,6
151,reason_23,month_2,day_4,season_1,241,25,9,39,205.917,86,0,education_1,son_1,1,0,pet_0,59,177,22,2
152,reason_23,month_4,day_6,season_2,263,20,5,56,259.909,93,0,education_1,son_1,0,0,pet_0,58,175,29,0
153,reason_23,month_11,day_5,season_1,277,5,20,28,245.762,96,0,education_1,son_1,1,0,pet_2,69,181,25,6
154,reason_8,month_9,day_6,season_3,284,21,14,46,216.633,98,0,education_1,son_3,0,0,pet_0,65,174,23,9
155,reason_26,month_5,day_2,season_2,297,52,10,33,226.915,90,0,education_1,son_1,1,0,pet_2,86,169,20,5
156,reason_27,month_8,day_2,season_3,199,26,8,46,229.56,92,0,education_3,son_1,0,0,pet_0,80,177,22,5
157,reason_27,month_1,day_4,season_1,185,25,14,40,205.917,94,0,education_1,son_2,1,0,pet_1,80,169,24,6
158,reason_0,month_3,day_2,season_1,276,52,16,51,232.53,93,0,education_1,son_0,1,0,pet_0,59,171,24,2
159,reason_12,month_6,day_4,season_4,266,24,10,37,222.997,96,0,education_3,son_2,1,0,pet_8,76,171,32,4
160,reason_23,month_4,day_4,season_2,118,28,11,46,270.161,93,0,education_1,son_2,1,0,pet_1,56,175,22,0
161,reason_23,month_10,day_3,season_2,169,6,20,32,210.975,97,0,education_1,son_1,1,0,pet_1,91,170,23,5
162,reason_28,month_3,day_6,season_2,318,46,10,45,220.596,81,0,education_1,son_2,1,0,pet_0,70,169,22,5
163,reason_23,month_6,day_3,season_2,186,52,13,38,205.917,90,0,education_1,son_1,0,0,pet_0,89,174,31,120
164,reason_23,month_11,day_3,season_1,185,50,11,54,296.591,93,0,education_1,son_1,0,0,pet_0,82,170,23,0
165,reason_22,month_4,day_6,season_1,230,23,13,42,258.074,95,0,education_1,son_2,0,0,pet_0,86,173,22,2
166,reason_13,month_4,day_2,season_1,143,25,11,50,219.12,85,1,education_1,son_0,0,0,pet_0,56,173,25,4
167,reason_13,month_1,day_4,season_2,330,36,15,34,205.917,91,0,education_1,son_1,0,0,pet_1,60,172,27,8
168,reason_3,month_2,day_4,season_1,122,7,7,28,273.271,93,0,education_1,son_1,1,0,pet_0,85,172,26,7
169,reason_26,month_1,day_2,season_2,326,28,15,58,244.639,92,0,education_1,son_1,1,0,pet_0,87,175,25,8
170,reason_23,month_10,day_3,season_1,245,10,12,35,205.917,93,0,education_2,son_2,0,1,pet_0,56,171,24,8
171,reason_26,month_2,day_2,season_1,180,45,16,40,205.917,98,0,education_1,son_2,1,0,pet_0,63,172,24,0
172,reason_23,month_9,day_3,season_4,248,25,12,50,264.575,91,0,education_2,son_0,1,0,pet_1,80,172,24,3
173,reason_23,month_4,day_6,season_2,124,49,18,40,320.582,91,0,education_1,son_2,1,0,pet_0,87,181,31,3
174,reason_18,month_5,day_4,season_4,172,12,16,42,262.625,92,0,education_1,son_2,1,0,pet_0,86,176,26,9
175,reason_23,month_9,day_6,season_3,172,52,20,35,326.237,96,1,education_1,son_0,1,0,pet_2,70,173,24,2
176,reason_23,month_7,day_2,season_1,359,12,10,41,300.032,97,0,education_2,son_4,1,1,pet_0,85,175,29,1
177,reason_19,month_5,day_3,season_3,227,48,9,37,237.299,91,0,education_2,son_0,1,0,pet_0,68,168,21,9
178,reason_23,month_11,day_3,season_3,304,11,15,34,205.917,96,0,education_1,son_0,1,0,pet_0,90,174,27,3
179,reason_12,month_5,day_3,season_4,133,27,10,54,223.557,92,0,education_1,son_1,0,0,pet_0,64,172,29,0
180,reason_13,month_5,day_6,season_4,234,19,9,36,209.005,97,0,education_2,son_0,0,0,pet_1,78,174,19,4
181,reason_27,month_8,day_4,season_3,179,47,18,39,253.364,90,0,education_1,son_2,1,0,pet_0,74,174,29,7
182,reason_13,month_12,day_6,season_2,215,8,20,31,224.73,98,0,education_1,son_0,0,0,pet_2,95,173,31,7
183,reason_23,month_3,day_5,season_3,180,7,1,55,205.917,92,0,education_1,son_1,1,0,pet_2,61,173,20,5
184,reason_27,month_7,day_2,season_1,171,22,20,40,294.503,92,0,education_1,son_4,0,1,pet_0,87,174,25,4
185,reason_12,month_12,day_3,season_1,151,22,16,35,238.986,81,0,education_2,son_2,0,0,pet_0,80,176,25,2
186,reason_0,month_10,day_5,season_1,388,22,18,44,240.253,92,0,education_1,son_0,1,0,pet_4,77,172,29,2
187,reason_12,month_12,day_6,season_4,294,47,14,38,276.256,97,0,education_3,son_0,1,0,pet_0,69,172,28,3
188,reason_1,month_3,day_6,season_4,388,5,13,39,220.76,90,0,education_3,son_0,1,1,pet_0,65,174,30,10
189,reason_19,month_8,day_3,season_4,211,22,12,51,282.547,85,0,education_2,son_2,1,0,pet_1,92,174,25,5
190,reason_25,month_11,day_2,season_3,172,21,13,49,229.535,92,0,education_1,son_3,0,0,pet_0,89,173,24,4
191,reason_0,month_2,day_4,season_2,237,50,9,34,205.917,95,0,education_1,son_2,0,0,pet_0,81,174,24,10
192,reason_0,month_1,day_4,season_3,314,24,5,39,269.437,91,0,education_1,son_4,1,0,pet_1,100,173,24,6
193,reason_27,month_10,day_4,season_2,118,25,13,39,281.842,93,0,education_1,son_1,1,0,pet_0,78,173,25,1
194,reason_10,month_8,day_3,season_4,309,14,16,35,205.917,91,0,education_1,son_0,1,0,pet_8,88,172,21,2
195,reason_19,month_7,day_6,season_3,314,15,15,41,205.917,92,0,education_1,son_0,0,0,pet_2,81,175,26,1
196,reason_23,month_12,day_5,season_4,188,23,16,55,301.635,90,0,education_1,son_0,1,0,pet_0,71,173,28,6
197,reason_10,month_11,day_5,season_1,274,23,11,40,283.614,96,1,education_3,son_1,0,0,pet_0,92,175,25,4
198,reason_23,month_10,day_2,season_1,220,49,7,39,219.18,89,0,education_1,son_2,1,0,pet_0,56,181,34,47
199,reason_28,month_10,day_3,season_2,240,29,9,46,223.468,91,0,education_1,son_2,0,0,pet_4,98,174,22,3
200,reason_27,month_2,day_2,season_1,250,10,18,37,275.749,98,0,education_1,son_0,1,1,pet_2,92,171,31,5
201,reason_27,month_12,day_2,season_4,118,52,9,40,213.191,95,0,education_3,son_2,1,0,pet_0,88,176,21,4
202,reason_27,month_2,day_4,season_4,273,15,18,38,231.622,84,0,education_1,son_2,0,1,pet_0,91,170,25,7
203,reason_23,month_11,day_6,season_4,242,46,2,29,205.917,84,1,education_1,son_2,1,0,pet_0,96,174,28,9
204,reason_18,month_6,day_4,season_4,221,52,10,36,279.36,97,0,education_1,son_1,1,1,pet_0,88,168,23,4
205,reason_10,month_4,day_6,season_3,118,22,11,40,285.053,93,0,education_1,son_0,1,0,pet_0,85,179,25,4
206,reason_28,month_11,day_3,season_2,388,27,14,37,205.917,100,0,education_1,son_1,0,0,pet_0,87,171,32,9
207,reason_9,month_4,day_6,season_1,347,48,19,37,377.892,92,0,education_1,son_0,1,0,pet_0,92,172,24,3
208,reason_13,month_10,day_6,season_2,163,31,16,37,258.875,96,0,education_2,son_1,0,0,pet_8,86,172,24,5
209,reason_14,month_4,day_5,season_4,303,20,3,52,205.917,93,0,education_1,son_1,0,0,pet_4,69,175,27,4
210,reason_28,month_0,day_6,season_2,344,27,19,38,325.711,97,0,education_1,son_1,0,0,pet_0,83,174,30,6
211,reason_27,month_12,day_4,season_4,202,24,15,37,376.72,91,1,education_1,son_1,0,1,pet_1,68,170,25,3
212,reason_19,month_2,day_4,season_4,146,9,9,46,264.057,90,0,education_1,son_2,1,0,pet_0,89,172,24,4
213,reason_23,month_12,day_5,season_2,118,14,12,38,230.715,89,0,education_2,son_2,1,0,pet_4,86,182,30,2
214,reason_25,month_6,day_5,season_3,229,22,8,37,230.348,96,0,education_1,son_2,1,0,pet_1,97,172,23,6
215,reason_0,month_2,day_2,season_2,289,19,13,31,267.189,94,0,education_1,son_1,0,0,pet_0,91,172,23,1
216,reason_25,month_12,day_4,season_2,250,10,1,44,224.783,94,0,education_1,son_0,1,0,pet_1,75,173,25,51
217,reason_28,month_10,day_2,season_4,118,19,18,29,254.481,96,0,education_2,son_1,1,0,pet_1,88,169,29,4
218,reason_28,month_11,day_4,season_4,273,22,10,53,205.917,93,0,education_1,son_0,1,0,pet_2,101,172,30,6
219,reason_28,month_10,day_2,season_4,132,22,15,33,243.793,99,0,education_1,son_2,1,0,pet_1,65,173,25,5
220,reason_26,month_4,day_6,season_2,218,18,15,39,275.762,81,0,education_1,son_1,0,1,pet_1,90,174,31,5
221,reason_0,month_2,day_3,season_3,118,52,7,38,205.917,97,0,education_1,son_4,0,0,pet_2,73,173,23,9
222,reason_23,month_4,day_5,season_2,174,23,11,39,218.258,90,0,education_1,son_0,0,0,pet_1,100,176,30,2
223,reason_22,month_12,day_4,season_3,247,19,18,43,205.917,92,0,education_3,son_1,0,0,pet_2,56,173,33,3
224,reason_1,month_2,day_2,season_4,118,7,7,44,259.163,90,0,education_1,son_1,0,0,pet_0,89,171,21,4
225,reason_11,month_7,day_2,season_1,316,15,16,30,241.302,97,0,education_1,son_0,1,0,pet_0,66,171,34,3
226,reason_28,month_12,day_3,season_1,270,28,18,43,213.914,95,0,education_3,son_1,0,0,pet_0,89,169,25,120
227,reason_23,month_9,day_3,season_3,241,23,8,46,256.345,94,0,education_1,son_1,1,0,pet_0,107,172,26,6
228,reason_28,month_7,day_2,season_4,316,46,9,37,212.897,92,1,education_1,son_2,1,1,pet_0,59,173,31,4
