city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_73,0.851,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Early Stage Startup,1,172,0
city_77,0.849,Male,No relevent experience,Full time course,Graduate,STEM,1,,,1,15,0
city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,7,10000+,Public Sector,2,12,0
city_93,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,12,0
city_73,0.736,Male,Has relevent experience,no_enrollment,Primary School,,17,,,1,88,0
city_71,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,22,0
city_40,0.834,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,3,52,0
city_98,0.743,Male,Has relevent experience,no_enrollment,Graduate,Humanities,8,5000-9999,Pvt Ltd,1,30,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,4,40,1
city_21,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,,,1,66,1
city_103,0.554,,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,,1,43,0
city_142,0.889,,No relevent experience,no_enrollment,Graduate,STEM,9,,,1,8,1
city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,15,10000+,Public Sector,4,64,0
city_160,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,>4,170,1
city_65,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,22,0
city_114,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,11,10000+,,2,27,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,NGO,1,55,0
city_75,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,9,0
city_114,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,4,31,0
city_114,0.91,,Has relevent experience,no_enrollment,High School,,4,50-99,Pvt Ltd,1,61,0
city_75,0.694,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,13,0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,48,1
city_136,0.939,,Has relevent experience,Full time course,Masters,STEM,13,10000+,Pvt Ltd,1,17,1
city_54,0.743,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,never,52,1
city_160,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,151,0
city_103,0.921,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,79,0
city_16,0.92,Male,Has relevent experience,no_enrollment,High School,,6,50-99,,1,121,0
city_67,0.897,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,106,0
city_21,0.669,Male,Has relevent experience,Full time course,Graduate,STEM,3,,,1,12,1
city_71,0.868,Male,Has relevent experience,Part time course,High School,,14,<10,Pvt Ltd,1,183,0
city_100,0.897,Male,No relevent experience,no_enrollment,High School,,3,50-99,Pvt Ltd,3,55,0
city_21,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,26,0
city_136,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,105,0
city_102,0.775,Male,No relevent experience,no_enrollment,High School,,2,,,never,30,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,13,1
city_173,0.942,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,13,0
city_67,0.624,Male,Has relevent experience,Full time course,Masters,STEM,5,50-99,,never,53,1
city_103,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,4,159,1
city_1,0.949,Female,Has relevent experience,no_enrollment,Masters,STEM,,1000-4999,,,336,0
city_46,0.726,Male,Has relevent experience,Full time course,Graduate,STEM,19,,,2,9,0
city_16,0.698,,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,2,41,0
city_133,0.913,,No relevent experience,no_enrollment,,,6,,,1,230,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,119,0
city_134,0.897,,No relevent experience,Full time course,Masters,STEM,6,,,1,86,0
city_160,0.624,,No relevent experience,Part time course,Graduate,STEM,5,,,never,72,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,,2,164,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,71,<NA>
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,10,<NA>
city_103,0.539,Male,No relevent experience,Full time course,High School,,6,,,1,43,1
city_71,0.801,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Pvt Ltd,2,40,0
city_67,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,never,43,0
city_21,0.877,Male,Has relevent experience,Full time course,Graduate,STEM,17,,,never,74,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,,1,15,0
city_53,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,50-99,Pvt Ltd,1,11,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,36,1
city_100,0.804,,Has relevent experience,no_enrollment,Masters,STEM,15,,,>4,58,1
city_104,0.924,Male,No relevent experience,Full time course,Graduate,Other,5,,,2,111,1
city_143,0.898,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,23,1
city_103,0.92,Male,No relevent experience,no_enrollment,High School,,4,,,never,31,1
city_98,0.896,Male,Has relevent experience,Part time course,Graduate,STEM,4,<10,Early Stage Startup,1,19,0
city_21,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,500-999,Pvt Ltd,1,55,0
city_21,0.629,Male,No relevent experience,no_enrollment,High School,,6,,,1,43,<NA>
city_99,0.949,,No relevent experience,no_enrollment,Masters,STEM,1,1000-4999,,2,1,0
city_114,0.894,Male,Has relevent experience,Part time course,Graduate,STEM,16,10000+,Pvt Ltd,1,52,0
city_21,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,116,1
city_27,0.764,Male,No relevent experience,Full time course,High School,,6,,Pvt Ltd,never,20,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,42,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,167,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,2,54,1
city_114,0.91,Male,Has relevent experience,no_enrollment,High School,,12,<10,Pvt Ltd,1,125,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,146,0
city_114,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,5,1000-4999,Pvt Ltd,4,63,1
city_67,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,never,93,0
city_103,0.92,Male,No relevent experience,Part time course,Graduate,Other,1,5000-9999,Public Sector,1,169,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,16,,,never,55,0
city_57,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,15,,,1,30,1
city_114,0.687,Male,Has relevent experience,Full time course,Primary School,,1,50-99,Pvt Ltd,1,7,<NA>
city_114,0.904,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,3,26,<NA>
city_2,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,23,0
city_70,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,1,41,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,22,0
city_2,0.624,,No relevent experience,Full time course,Graduate,STEM,8,,,never,174,1
city_27,0.844,,No relevent experience,no_enrollment,,,3,,,1,10,1
city_136,0.912,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Early Stage Startup,1,34,0
city_120,0.624,,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,1,23,<NA>
city_20,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,4,166,1
city_103,0.922,Male,No relevent experience,no_enrollment,Masters,STEM,3,,Public Sector,3,113,0
city_48,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,111,0
city_103,0.92,,No relevent experience,no_enrollment,High School,,9,,,never,12,0
city_160,0.624,Male,Has relevent experience,Full time course,High School,,2,<10,Pvt Ltd,1,17,0
city_20,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,161,1
city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,15,<10,Pvt Ltd,never,52,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,57,0
city_136,0.873,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,58,0
city_176,0.749,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,65,0
city_21,0.91,Male,Has relevent experience,Full time course,High School,,2,50-99,Pvt Ltd,1,70,0
city_103,0.897,Male,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,>4,15,<NA>
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,20,1
city_160,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,1,10000+,Pvt Ltd,1,73,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,Pvt Ltd,2,50,0
city_33,0.624,Male,No relevent experience,no_enrollment,High School,,3,,Pvt Ltd,never,26,0
city_103,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Early Stage Startup,1,139,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,80,0
city_16,0.885,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Funded Startup,1,62,<NA>
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,,1,13,0
city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,14,50-99,Pvt Ltd,3,105,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,1000-4999,Pvt Ltd,>4,155,0
city_136,0.842,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,1,26,0
city_65,0.92,Male,No relevent experience,Full time course,Graduate,STEM,17,,,1,17,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,2,47,0
city_89,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,13,0
city_160,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,20,1
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,13,0
city_114,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,22,0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,120,0
city_33,0.753,,No relevent experience,Full time course,Graduate,STEM,5,,,1,69,1
city_160,0.895,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,1,17,0
city_114,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,4,47,0
city_44,0.839,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,101,0
city_103,0.92,,No relevent experience,no_enrollment,Primary School,,1,,,never,22,1
city_77,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,44,0
city_21,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,7,1
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,6,0
city_42,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,2,60,0
city_69,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,never,18,1
city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,15,,,1,56,1
city_104,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,35,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Other,7,,,3,35,0
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,14,,,4,16,1
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,17,0
city_114,0.92,,Has relevent experience,Full time course,Graduate,STEM,15,,,1,44,1
city_160,0.91,Male,No relevent experience,no_enrollment,,,9,,,1,66,0
city_67,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,,,never,37,1
city_143,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,28,0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,13,,,1,26,<NA>
city_21,0.624,Male,Has relevent experience,Full time course,High School,,2,,,never,34,1
city_150,0.901,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,14,0
city_21,0.624,,Has relevent experience,no_enrollment,,,9,,Pvt Ltd,1,21,1
city_71,0.812,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,112,0
city_103,0.486,,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,,1,192,1
city_114,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,100-500,Pvt Ltd,>4,76,0
city_2,0.747,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,>4,47,0
city_160,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,48,<NA>
city_16,0.624,Male,Has relevent experience,Part time course,Masters,STEM,5,50-99,Pvt Ltd,>4,85,0
city_21,0.653,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,23,0
city_21,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,31,1
city_140,0.914,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,3,23,0
city_115,0.506,,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Other,never,3,1
city_16,0.895,Other,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,1,2,0
city_105,0.92,Male,No relevent experience,no_enrollment,High School,,7,,,never,22,0
city_104,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,1,24,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,never,117,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,297,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,11,,,2,12,0
city_150,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,21,0
city_7,0.771,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,43,0
city_21,0.854,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,>4,83,1
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,23,0
city_21,0.754,,No relevent experience,Full time course,High School,,5,100-500,Pvt Ltd,>4,12,0
city_70,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,28,0
city_70,0.808,Male,Has relevent experience,no_enrollment,High School,,<1,,,1,319,0
city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,111,0
city_21,0.698,,No relevent experience,Full time course,Graduate,STEM,5,,,never,10,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,10000+,Pvt Ltd,1,83,0
city_136,0.908,Male,Has relevent experience,no_enrollment,High School,,6,10000+,Pvt Ltd,1,31,0
city_74,0.806,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,128,1
city_21,0.895,Male,No relevent experience,no_enrollment,Graduate,STEM,20,,,2,76,<NA>
city_160,0.88,Male,No relevent experience,Full time course,High School,,2,,Pvt Ltd,never,24,0
city_21,0.689,Male,Has relevent experience,,Graduate,STEM,14,5000-9999,NGO,1,154,0
city_21,0.833,Male,Has relevent experience,Full time course,Masters,STEM,>20,10000+,Pvt Ltd,4,141,0
city_160,0.898,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,99,0
city_104,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,4,,,never,98,<NA>
city_33,0.724,Male,Has relevent experience,Full time course,High School,,17,,,1,127,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,4,53,<NA>
city_74,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,56,0
city_21,0.689,Male,No relevent experience,Full time course,High School,,8,,Pvt Ltd,never,45,<NA>
