,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
19,43,No,Travel_Frequently,1353,Human Resources,5,4,Other,1,6129504,2,Female,100,3,1,Laboratory Technician,2,Married,1973,12034,0,Y,Yes,15,3,4,80,2,1,3,3,11,2,0,7
20,27,No,Travel_Rarely,928,Research & Development,18,3,Life Sciences,1,8767128,3,Male,98,3,2,Healthcare Representative,3,Married,1553,26999,0,Y,No,12,3,2,80,1,11,5,3,0,10,10,2
21,47,No,Travel_Rarely,1499,Research & Development,9,1,Marketing,1,6750555,4,Female,68,3,1,Manager,1,Married,1659,9290,2,Y,Yes,14,4,1,80,1,14,3,4,9,2,0,0
22,43,No,Travel_Rarely,1215,Sales,1,4,Human Resources,1,12448620,3,Male,59,3,3,Healthcare Representative,2,Married,3202,25783,4,Y,No,16,3,1,80,1,13,3,4,1,14,0,7
23,37,No,Travel_Rarely,966,Research & Development,3,3,Medical,1,11099529,3,Male,73,3,3,Sales Representative,1,Married,2359,26101,0,Y,Yes,19,3,2,80,1,7,2,3,1,1,0,4
24,25,No,Travel_Rarely,1387,Research & Development,1,3,Life Sciences,1,1354782,1,Female,53,3,2,Manager,4,Single,14108,11240,5,Y,Yes,18,4,2,80,1,1,5,3,0,4,0,1
25,34,No,Travel_Frequently,1219,Sales,5,4,Medical,1,2583537,3,Female,53,2,1,Sales Executive,4,Divorced,1009,14753,3,Y,No,15,3,1,80,1,0,2,3,0,0,1,2
26,60,No,Non-Travel,1499,Research & Development,29,4,Medical,1,7731120,1,Male,92,1,1,Laboratory Technician,2,Married,7075,9395,3,Y,No,11,3,3,80,0,0,4,3,0,0,2,2
27,38,Yes,Travel_Rarely,615,Research & Development,14,2,Medical,1,6994235,1,Male,100,3,2,Research Scientist,4,Divorced,3262,9767,4,Y,No,12,3,4,80,1,6,2,1,0,1,2,0
28,24,No,Non-Travel,1423,Research & Development,3,3,Life Sciences,1,6238402,3,Male,43,3,1,Sales Executive,4,Married,3581,13127,3,Y,Yes,12,4,3,80,2,2,3,3,6,0,8,2
29,47,No,Travel_Rarely,1053,Research & Development,29,4,Life Sciences,1,9024545,2,Female,91,3,3,Manufacturing Director,1,Married,2060,8489,1,Y,No,14,3,1,80,1,11,2,3,0,6,1,1
30,54,No,Travel_Rarely,1335,Research & Development,2,1,Life Sciences,1,10839086,3,Female,65,3,2,Healthcare Representative,4,Married,1009,11655,3,Y,No,20,3,3,80,0,0,4,4,2,7,9,6
31,48,Yes,Travel_Rarely,660,Research & Development,9,1,Life Sciences,1,7377454,4,Female,69,3,1,Manager,2,Divorced,2282,8119,1,Y,No,12,3,1,80,0,5,5,3,2,12,7,1
32,27,No,Travel_Frequently,1499,Research & Development,9,2,Medical,1,12337497,3,Male,57,2,1,Sales Executive,4,Married,13063,26999,1,Y,No,20,3,3,80,1,5,3,3,8,3,0,1
33,60,No,Travel_Rarely,1487,Research & Development,15,4,Life Sciences,1,14052257,2,Male,100,3,5,Research Scientist,3,Divorced,5249,17058,2,Y,No,18,3,2,80,0,8,3,3,0,4,0,7
34,24,No,Travel_Frequently,1472,Research & Development,1,4,Marketing,1,6345601,4,Male,100,3,3,Manufacturing Director,3,Married,3430,14615,3,Y,Yes,16,3,3,80,3,20,1,2,2,1,1,1
35,52,No,Travel_Frequently,948,Research & Development,2,4,Medical,1,4820647,3,Male,54,3,1,Human Resources,3,Married,18092,26360,2,Y,No,19,3,3,80,2,0,3,3,5,6,9,4
36,32,No,Travel_Rarely,965,Research & Development,17,4,Life Sciences,1,14145901,2,Male,48,3,3,Sales Representative,2,Single,1892,6631,4,Y,Yes,12,3,1,80,1,10,2,4,3,4,0,2
37,49,No,Travel_Rarely,1499,Research & Development,4,4,Life Sciences,1,1223336,3,Male,73,3,4,Manufacturing Director,3,Married,1462,24176,1,Y,No,15,3,3,80,1,5,2,2,3,2,1,0
38,42,No,Travel_Rarely,1434,Human Resources,1,1,Medical,1,792667,4,Female,88,1,3,Research Scientist,4,Single,8601,26462,0,Y,No,13,3,3,80,0,8,1,3,4,2,2,0
39,57,Yes,Travel_Frequently,1305,Sales,10,3,Life Sciences,1,12718269,4,Male,46,3,3,Research Scientist,3,Single,1009,2873,3,Y,No,16,4,4,80,0,6,3,3,3,1,0,2
40,44,No,Travel_Rarely,710,Sales,13,3,Medical,1,7219119,1,Female,81,3,1,Sales Representative,2,Married,2179,10425,3,Y,No,13,3,1,80,0,7,5,3,5,2,1,6
41,31,No,Travel_Frequently,1088,Research & Development,1,3,Life Sciences,1,8497493,3,Female,77,3,2,Manager,2,Married,1998,18863,5,Y,No,11,4,1,80,1,4,2,3,7,2,0,1
42,41,No,Travel_Frequently,1286,Sales,8,4,Marketing,1,13663224,2,Female,48,3,1,Healthcare Representative,4,Married,3085,15526,3,Y,Yes,20,4,2,80,0,8,2,4,0,6,0,2
43,60,No,Non-Travel,1499,Research & Development,5,4,Life Sciences,1,1984852,4,Male,64,3,5,Research Scientist,4,Married,15497,24768,9,Y,No,18,4,3,80,0,9,3,3,0,1,6,8
44,38,No,Travel_Rarely,619,Research & Development,12,4,Medical,1,8239243,4,Male,83,3,1,Laboratory Technician,2,Married,3857,11683,4,Y,No,25,3,1,80,1,6,3,3,0,0,0,1
45,22,No,Non-Travel,1499,Research & Development,4,3,Marketing,1,12601192,4,Female,96,3,2,Research Scientist,4,Single,3506,22679,1,Y,No,18,3,1,80,0,0,3,3,7,7,7,0
46,54,Yes,Non-Travel,798,Sales,1,4,Life Sciences,1,9639087,3,Male,31,3,3,Sales Executive,3,Married,1311,16156,1,Y,No,11,3,2,80,0,4,4,2,6,2,15,2
47,40,No,Travel_Frequently,1338,Research & Development,1,4,Life Sciences,1,7193634,4,Male,89,3,1,Laboratory Technician,2,Married,2449,26999,4,Y,Yes,13,3,1,80,0,10,1,3,0,4,1,9
48,38,Yes,Travel_Rarely,695,Research & Development,1,4,Medical,1,7573431,3,Male,88,3,2,Sales Executive,2,Divorced,4550,20441,2,Y,No,11,3,3,80,0,6,3,3,9,7,0,8
49,40,No,Travel_Rarely,1378,Research & Development,10,5,Medical,1,11558911,2,Female,62,3,2,Healthcare Representative,3,Married,1315,26999,7,Y,No,18,4,4,80,0,0,4,3,0,2,0,3
50,57,No,Travel_Frequently,1499,Research & Development,26,3,Life Sciences,1,9407002,4,Male,49,3,4,Manufacturing Director,4,Single,1009,18788,1,Y,No,16,3,2,80,0,4,3,3,2,6,0,0
51,60,Yes,Non-Travel,514,Research & Development,10,4,Life Sciences,1,12543519,2,Male,52,3,3,Research Scientist,4,Married,1009,15418,2,Y,No,16,3,1,80,0,0,3,2,0,0,0,3
52,18,No,Travel_Rarely,700,Research & Development,3,3,Medical,1,14604514,4,Female,77,3,4,Sales Executive,4,Married,17863,10616,2,Y,Yes,15,3,4,80,0,0,1,3,8,8,1,1
53,44,No,Travel_Rarely,1456,Sales,1,4,Medical,1,383048,4,Female,90,3,2,Laboratory Technician,4,Married,7195,2199,1,Y,Yes,12,3,1,80,0,9,5,2,0,3,0,10
54,47,No,Travel_Rarely,1223,Human Resources,11,4,Life Sciences,1,470201,3,Male,42,3,1,Laboratory Technician,4,Married,3720,23499,4,Y,No,25,3,3,80,0,0,3,3,1,0,1,4
55,45,No,Travel_Rarely,1130,Sales,15,3,Life Sciences,1,13257733,3,Female,34,3,1,Laboratory Technician,4,Single,2273,14830,4,Y,Yes,12,3,4,80,1,9,0,3,0,4,1,1
56,60,No,Travel_Rarely,1323,Research & Development,27,1,Marketing,1,14824356,4,Male,41,2,4,Sales Representative,1,Divorced,4795,25594,0,Y,Yes,18,3,3,80,0,0,6,3,2,2,4,0
57,44,No,Travel_Rarely,1014,Research & Development,7,4,Marketing,1,13820228,3,Male,51,3,1,Sales Executive,1,Married,2980,19446,1,Y,Yes,15,3,1,80,0,0,2,3,8,1,2,9
58,34,No,Travel_Frequently,1008,Research & Development,16,1,Medical,1,5920261,4,Male,39,4,1,Human Resources,2,Single,1382,17484,2,Y,No,14,3,1,80,1,21,3,3,5,7,8,6
59,60,No,Travel_Rarely,1415,Sales,2,3,Medical,1,11979993,1,Male,44,3,4,Laboratory Technician,3,Married,1184,11764,2,Y,No,25,4,2,80,3,13,4,3,1,0,0,1
60,36,No,Travel_Rarely,1435,Research & Development,3,4,Life Sciences,1,3928979,3,Male,54,3,1,Research Scientist,3,Single,12368,10601,0,Y,No,14,3,4,80,0,2,2,3,0,8,5,6
61,43,Yes,Travel_Rarely,1118,Research & Development,3,3,Life Sciences,1,5926734,2,Male,54,3,2,Human Resources,1,Married,1514,9832,1,Y,Yes,13,3,3,80,0,6,3,2,0,4,0,0
62,36,Yes,Non-Travel,1242,Research & Development,22,3,Medical,1,2529885,3,Male,58,3,1,Laboratory Technician,2,Married,1446,24175,5,Y,Yes,22,4,3,80,1,4,2,3,6,0,1,6
63,32,No,Travel_Rarely,1499,Research & Development,18,1,Marketing,1,13747531,3,Male,84,2,2,Research Scientist,3,Married,1081,26999,5,Y,Yes,25,3,1,80,0,11,1,3,6,15,5,2
64,42,No,Travel_Rarely,1132,Research & Development,14,3,Marketing,1,15588923,4,Male,76,3,2,Laboratory Technician,1,Married,2496,7487,3,Y,Yes,14,3,4,80,3,4,4,1,0,8,6,3
65,51,No,Travel_Rarely,1277,Sales,10,3,Medical,1,6951286,2,Female,92,1,1,Manager,4,Single,2942,7206,4,Y,Yes,15,3,2,80,0,5,4,2,5,0,0,6
66,25,No,Travel_Rarely,1499,Research & Development,14,4,Other,1,10575101,4,Male,41,2,1,Manager,4,Single,1884,18152,7,Y,No,24,3,3,80,0,0,0,2,0,4,4,6
67,32,No,Travel_Frequently,781,Research & Development,2,3,Life Sciences,1,15359368,4,Female,48,3,2,Research Director,4,Married,1453,15334,0,Y,No,25,3,1,80,2,0,3,3,0,2,2,5
68,55,No,Travel_Rarely,1048,Research & Development,9,3,Marketing,1,2786152,4,Male,48,3,3,Laboratory Technician,3,Single,2954,23479,9,Y,No,15,3,3,80,0,0,3,2,0,5,0,5
69,39,No,Travel_Rarely,498,Research & Development,16,3,Medical,1,1083284,4,Male,75,3,4,Human Resources,3,Married,3237,26999,3,Y,Yes,20,4,3,80,3,0,2,2,4,8,12,6
70,50,No,Non-Travel,1023,Human Resources,3,1,Marketing,1,9330940,4,Male,30,3,1,Sales Executive,2,Married,19999,6423,1,Y,No,12,3,2,80,2,18,3,3,0,9,0,2
71,40,No,Travel_Rarely,1191,Research & Development,25,3,Life Sciences,1,1834308,2,Male,65,3,1,Research Director,1,Married,7682,26999,2,Y,No,12,3,3,80,0,7,3,2,4,3,9,2
72,50,No,Travel_Frequently,1307,Research & Development,15,4,Life Sciences,1,7283496,3,Male,30,3,2,Manager,3,Married,4065,11873,2,Y,No,21,3,3,80,1,11,2,2,1,5,2,3
73,45,Yes,Travel_Rarely,898,Research & Development,10,4,Life Sciences,1,1909163,3,Female,61,3,4,Manufacturing Director,4,Married,13842,26999,2,Y,No,12,4,3,80,3,4,2,3,0,9,2,0
74,60,No,Travel_Frequently,1211,Sales,24,4,Life Sciences,1,12734634,3,Male,36,3,3,Manager,2,Single,9187,10930,1,Y,No,21,3,1,80,0,6,3,3,0,6,15,2
75,35,Yes,Travel_Rarely,1466,Research & Development,4,4,Life Sciences,1,5380111,3,Female,87,3,1,Sales Executive,3,Married,1164,26999,8,Y,No,24,3,3,80,1,10,1,2,0,0,5,5
76,27,No,Travel_Rarely,1340,Research & Development,14,3,Life Sciences,1,1038615,2,Male,43,3,3,Healthcare Representative,4,Married,1158,20859,4,Y,Yes,21,3,4,80,1,4,4,3,0,6,2,1
77,30,Yes,Travel_Rarely,972,Research & Development,2,4,Marketing,1,2314053,4,Female,83,2,1,Research Scientist,4,Married,16247,11950,0,Y,No,25,4,3,80,0,7,2,3,6,0,1,2
78,35,No,Travel_Rarely,829,Research & Development,12,3,Life Sciences,1,4778482,4,Male,69,3,3,Healthcare Representative,1,Married,2486,16550,4,Y,No,17,3,4,80,2,6,0,3,17,1,0,2
79,24,No,Non-Travel,854,Human Resources,13,1,Life Sciences,1,8733513,3,Female,46,3,2,Laboratory Technician,1,Single,3955,15130,1,Y,No,13,3,1,80,0,21,2,3,1,2,15,1
80,57,No,Travel_Rarely,698,Research & Development,20,3,Life Sciences,1,11717851,2,Male,81,3,3,Laboratory Technician,4,Single,3196,26491,4,Y,No,11,3,1,80,0,11,3,3,2,7,5,4
81,30,No,Travel_Frequently,427,Research & Development,17,4,Life Sciences,1,541634,3,Female,90,2,1,Healthcare Representative,2,Single,1934,9186,1,Y,Yes,14,3,2,80,1,0,2,3,5,1,1,2
82,32,No,Travel_Frequently,1492,Research & Development,1,3,Life Sciences,1,8416144,4,Male,57,1,3,Sales Executive,2,Single,7057,9041,4,Y,No,20,3,3,80,0,6,5,3,1,4,2,2
83,28,No,Travel_Rarely,1183,Research & Development,29,3,Life Sciences,1,10109460,2,Male,73,3,1,Manager,4,Married,3968,26266,2,Y,No,25,3,3,80,1,11,2,3,0,4,0,3
84,18,No,Non-Travel,914,Research & Development,8,5,Life Sciences,1,945092,3,Male,87,3,1,Research Scientist,4,Married,4087,25559,4,Y,No,23,3,2,80,1,0,1,3,3,8,15,3
85,48,No,Travel_Rarely,1499,Sales,9,4,Technical Degree,1,13931039,4,Male,42,3,4,Sales Executive,3,Divorced,1569,25274,9,Y,No,14,3,1,80,0,0,4,2,0,1,0,2
86,55,No,Travel_Rarely,308,Research & Development,3,1,Technical Degree,1,4672502,4,Male,53,3,3,Research Scientist,2,Divorced,1009,9231,2,Y,No,11,3,4,80,0,3,3,2,0,0,0,7
87,45,No,Travel_Rarely,1499,Research & Development,1,2,Medical,1,2880758,3,Male,80,3,2,Research Scientist,2,Single,6180,17731,3,Y,No,14,3,3,80,1,0,3,1,0,3,0,2
88,53,No,Travel_Frequently,1274,Human Resources,1,3,Life Sciences,1,849197,3,Female,61,2,2,Research Scientist,4,Married,6124,26999,4,Y,Yes,12,3,4,80,0,3,2,3,1,4,1,2
89,49,No,Travel_Frequently,510,Research & Development,19,4,Medical,1,10997928,4,Male,63,3,2,Sales Representative,2,Single,3748,26999,3,Y,No,18,4,1,80,0,6,2,3,1,5,0,0
90,48,Yes,Travel_Rarely,1496,Research & Development,1,3,Life Sciences,1,16522275,3,Male,57,3,4,Laboratory Technician,4,Married,3490,26999,0,Y,No,15,3,1,80,0,29,2,3,1,4,0,2
91,45,No,Travel_Frequently,908,Sales,6,4,Marketing,1,15345513,4,Female,91,3,1,Laboratory Technician,2,Divorced,17045,8648,0,Y,No,15,3,4,80,1,5,3,2,1,2,0,0
92,41,No,Travel_Rarely,413,Research & Development,4,4,Medical,1,13978534,4,Female,32,2,1,Laboratory Technician,3,Married,3584,26999,1,Y,No,24,3,4,80,0,7,4,3,1,1,2,2
93,49,No,Travel_Rarely,1477,Research & Development,10,4,Technical Degree,1,10217948,3,Female,97,4,5,Manufacturing Director,3,Married,1938,16519,5,Y,No,15,3,3,80,1,34,2,4,3,12,0,1
94,21,No,Travel_Rarely,217,Research & Development,22,4,Medical,1,71967,3,Male,61,3,1,Sales Executive,3,Married,1137,16373,1,Y,No,13,3,1,80,0,0,2,3,0,8,4,1
95,30,No,Travel_Rarely,779,Research & Development,1,4,Marketing,1,16146365,3,Female,47,3,1,Research Director,3,Divorced,1939,7184,4,Y,No,25,4,1,80,0,12,3,4,0,10,1,1
96,24,No,Travel_Rarely,1498,Research & Development,3,4,Medical,1,978112,3,Male,90,4,1,Research Scientist,2,Married,3229,26744,2,Y,Yes,13,4,3,80,0,3,0,4,9,2,1,2
97,37,Yes,Travel_Frequently,488,Research & Development,24,2,Marketing,1,13535742,4,Female,52,2,3,Research Scientist,2,Married,1009,20813,1,Y,No,24,3,4,80,0,0,2,2,0,0,0,3
98,38,No,Travel_Rarely,586,Research & Development,13,4,Life Sciences,1,5263018,1,Male,79,2,1,Sales Representative,2,Single,1574,7194,6,Y,Yes,14,3,4,80,0,9,2,3,8,2,3,0
99,28,Yes,Travel_Rarely,852,Research & Development,7,3,Life Sciences,1,8854217,3,Male,100,3,1,Laboratory Technician,2,Single,13069,3683,2,Y,No,11,4,1,80,1,9,3,4,10,0,0,6
100,44,No,Travel_Frequently,1424,Research & Development,11,3,Life Sciences,1,16500770,4,Male,56,3,2,Sales Representative,1,Single,1262,24159,9,Y,Yes,15,3,1,80,1,11,3,3,0,10,0,3
101,38,No,Travel_Frequently,1499,Research & Development,2,4,Medical,1,7388674,4,Male,76,4,3,Laboratory Technician,3,Married,1759,5112,3,Y,No,14,3,2,80,0,0,4,2,3,5,0,6
102,60,No,Travel_Rarely,1140,Sales,14,4,Marketing,1,14925754,4,Male,54,3,3,Manager,2,Married,7752,8760,1,Y,No,17,3,1,80,0,5,2,3,1,7,9,2
103,60,Yes,Travel_Frequently,600,Sales,13,3,Technical Degree,1,9557731,3,Female,47,3,1,Sales Executive,4,Single,6939,24364,9,Y,Yes,18,3,3,80,2,7,2,4,3,6,0,1
104,46,No,Travel_Frequently,867,Sales,11,1,Life Sciences,1,7014610,3,Male,96,3,2,Laboratory Technician,1,Married,15991,20401,3,Y,Yes,17,3,2,80,2,7,2,3,3,10,2,0
105,49,No,Travel_Frequently,771,Research & Development,3,3,Medical,1,14878237,1,Female,92,3,2,Sales Executive,3,Married,1009,26999,3,Y,No,24,3,1,80,0,0,4,3,4,3,0,3
106,60,No,Travel_Rarely,967,Research & Development,1,3,Medical,1,10600355,2,Male,50,3,1,Research Scientist,3,Divorced,1009,20865,1,Y,No,12,3,2,80,1,0,6,1,0,11,0,2
107,31,No,Travel_Rarely,1366,Research & Development,1,4,Life Sciences,1,12434995,3,Female,44,1,1,Sales Executive,4,Married,17014,7407,2,Y,No,14,3,3,80,1,13,3,3,2,7,1,9
108,46,No,Travel_Rarely,922,Human Resources,5,2,Medical,1,95731,2,Male,100,3,1,Sales Representative,2,Married,3973,18249,3,Y,No,21,4,2,80,0,0,3,3,7,5,2,8
109,45,No,Travel_Rarely,1363,Research & Development,1,4,Human Resources,1,12053251,3,Male,87,3,2,Manager,3,Married,17448,14961,6,Y,No,11,4,4,80,0,6,0,1,1,6,0,10
110,42,No,Travel_Rarely,1499,Sales,3,4,Life Sciences,1,11701457,1,Female,47,3,1,Manufacturing Director,3,Single,8481,26999,1,Y,No,21,3,4,80,0,3,3,3,0,0,4,0
111,24,No,Travel_Rarely,764,Research & Development,6,4,Medical,1,1609987,4,Male,73,3,2,Manufacturing Director,2,Married,5264,26999,8,Y,No,13,3,2,80,0,3,3,3,1,2,2,2
112,22,No,Travel_Rarely,328,Sales,3,4,Life Sciences,1,5815660,3,Male,89,3,3,Research Director,1,Married,19999,24109,1,Y,Yes,11,3,3,80,0,0,2,3,3,5,2,2
113,35,Yes,Travel_Rarely,845,Research & Development,12,1,Life Sciences,1,6725588,1,Female,53,3,1,Manager,3,Single,1847,26999,0,Y,No,11,4,4,80,1,7,3,3,10,1,0,2
114,40,No,Non-Travel,1411,Research & Development,13,5,Life Sciences,1,4544106,1,Male,80,3,2,Healthcare Representative,4,Single,1023,14069,2,Y,No,11,3,3,80,2,14,3,2,0,0,2,2
115,46,No,Non-Travel,1499,Sales,15,4,Marketing,1,8003229,4,Male,55,2,1,Sales Representative,4,Married,3297,14607,3,Y,No,20,3,3,80,0,11,4,3,0,7,0,1
116,52,No,Travel_Rarely,1093,Research & Development,11,4,Life Sciences,1,870,4,Female,93,3,3,Laboratory Technician,4,Single,1009,19596,1,Y,No,17,3,1,80,0,28,1,3,6,2,2,1
117,39,No,Travel_Rarely,1245,Research & Development,14,4,Medical,1,11102493,2,Male,72,4,2,Healthcare Representative,3,Married,5178,26999,1,Y,Yes,18,3,4,80,2,8,2,1,0,0,2,2
118,44,No,Travel_Rarely,623,Research & Development,7,5,Life Sciences,1,6778027,3,Male,70,3,4,Laboratory Technician,2,Divorced,1174,15105,3,Y,Yes,23,4,1,80,3,15,6,3,5,0,12,4
119,46,No,Travel_Rarely,338,Research & Development,21,4,Life Sciences,1,15946364,3,Female,35,3,2,Healthcare Representative,3,Married,1009,19569,4,Y,No,11,3,2,80,1,1,2,4,8,8,1,5
120,29,No,Non-Travel,1282,Research & Development,8,4,Marketing,1,16350561,3,Male,96,3,2,Sales Executive,2,Married,2637,6887,4,Y,No,14,3,3,80,0,8,6,3,0,1,1,2
121,24,No,Travel_Frequently,1221,Sales,6,4,Medical,1,14180899,3,Male,100,3,1,Research Scientist,4,Single,6858,16273,5,Y,No,22,3,1,80,0,0,4,3,0,5,0,2
122,58,No,Travel_Frequently,686,Research & Development,18,3,Medical,1,12447646,4,Female,31,2,5,Research Scientist,3,Married,1319,23694,6,Y,Yes,17,4,4,80,0,7,2,2,3,18,10,3
123,53,No,Travel_Rarely,1370,Research & Development,5,2,Life Sciences,1,10970397,2,Male,76,3,3,Research Scientist,2,Married,8686,22330,7,Y,Yes,13,3,3,80,1,7,2,3,0,1,9,17
124,35,No,Travel_Frequently,681,Research & Development,1,3,Life Sciences,1,14062124,2,Female,100,3,2,Manufacturing Director,4,Single,1009,16233,0,Y,Yes,14,4,3,80,0,7,2,3,4,0,0,2
125,31,No,Travel_Rarely,1499,Research & Development,25,2,Medical,1,9959652,3,Male,80,4,2,Manager,3,Divorced,4222,21594,1,Y,No,13,3,1,80,1,7,3,3,0,7,1,0
126,44,No,Non-Travel,1205,Research & Development,22,4,Life Sciences,1,1627269,4,Male,47,4,1,Research Scientist,2,Married,1009,10759,1,Y,Yes,14,3,4,80,1,6,2,3,38,4,0,7
127,38,No,Travel_Rarely,228,Research & Development,26,3,Marketing,1,15678649,3,Female,100,3,2,Manager,3,Single,4066,22303,6,Y,Yes,16,4,1,80,0,0,2,3,0,0,0,2
128,42,No,Travel_Rarely,1453,Sales,1,4,Medical,1,14603046,3,Male,92,3,1,Research Scientist,4,Married,19999,19055,1,Y,Yes,19,3,3,80,0,7,5,2,1,5,0,2
129,40,No,Travel_Rarely,1499,Sales,11,1,Marketing,1,9227509,4,Male,50,3,3,Research Scientist,4,Single,1815,10325,3,Y,No,12,3,4,80,0,7,5,3,7,12,0,2
130,25,No,Travel_Rarely,754,Research & Development,1,2,Life Sciences,1,2363655,4,Male,86,2,3,Manufacturing Director,3,Married,1376,19776,1,Y,Yes,12,3,1,80,1,6,3,2,1,0,1,2
131,53,Yes,Travel_Frequently,678,Research & Development,29,4,Life Sciences,1,682631,2,Male,68,3,1,Sales Executive,3,Single,5752,26999,6,Y,No,12,3,1,80,2,17,2,3,3,4,1,3
132,60,No,Travel_Rarely,789,Sales,4,3,Technical Degree,1,9703628,3,Male,93,3,2,Healthcare Representative,1,Married,1744,26999,1,Y,No,12,3,4,80,1,6,3,3,7,1,0,2
133,49,Yes,Travel_Rarely,665,Sales,1,3,Life Sciences,1,15760105,3,Female,85,3,1,Manufacturing Director,4,Married,15110,17742,0,Y,No,11,3,1,80,1,0,4,3,0,5,6,3
