city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_114,0.921,Male,No relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,4,121.0,0
city_27,0.883,,Has relevent experience,no_enrollment,High School,,2,100-500,Pvt Ltd,1,116.0,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,206.0,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,28.0,0
city_75,0.928,Female,Has relevent experience,no_enrollment,High School,STEM,>20,100-500,NGO,>4,5.0,<NA>
city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,4,,NGO,1,77.0,0
city_160,0.888,,Has relevent experience,no_enrollment,High School,Humanities,>20,100-500,Pvt Ltd,3,21.0,0
city_75,0.934,Male,Has relevent experience,no_enrollment,Masters,STEM,13,<10,Funded Startup,1,48.0,0
city_18,0.854,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,4,37.0,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,1,31.0,0
city_160,0.918,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,,37.0,0
city_21,0.62,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,34.0,0
city_123,0.843,,Has relevent experience,no_enrollment,Graduate,,5,50-99,,2,36.0,0
city_138,0.874,Male,Has relevent experience,no_enrollment,,,8,50-99,Pvt Ltd,1,153.0,0
city_149,0.739,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,,Pvt Ltd,2,31.0,1
city_103,0.917,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,5000-9999,Pvt Ltd,4,26.0,0
city_59,0.658,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,never,18.0,<NA>
city_134,0.795,,Has relevent experience,Full time course,Graduate,STEM,>20,10000+,,1,9.0,0
city_46,0.776,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,70.0,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,>4,65.0,0
city_91,0.813,,No relevent experience,Full time course,Masters,Humanities,4,,,never,5.0,1
city_21,0.572,,No relevent experience,Full time course,High School,STEM,8,,,never,100.0,1
city_71,0.857,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,2,114.0,0
city_67,0.776,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,,1,85.0,<NA>
city_19,0.609,Male,No relevent experience,Full time course,Graduate,Humanities,2,100-500,Early Stage Startup,1,42.0,0
city_55,0.775,,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,NGO,2,131.0,0
city_75,0.935,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Funded Startup,1,76.0,0
city_21,0.847,Male,Has relevent experience,,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,210.0,0
city_103,0.809,,No relevent experience,Full time course,Primary School,,2,,,never,16.0,0
city_103,0.714,Male,Has relevent experience,Full time course,High School,STEM,3,1000-4999,Pvt Ltd,1,93.0,<NA>
city_78,0.646,Male,No relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,4,43.0,1
city_103,0.856,Male,No relevent experience,Full time course,Graduate,STEM,5,1000-4999,Pvt Ltd,2,18.0,1
city_50,0.805,Male,No relevent experience,no_enrollment,High School,,6,<10,Funded Startup,2,135.0,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Public Sector,>4,34.0,0
city_103,0.864,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Public Sector,1,6.0,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,47.0,1
city_16,0.916,,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,50.0,0
city_160,0.892,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,22.0,0
city_109,0.783,Male,No relevent experience,Full time course,Graduate,STEM,11,,,1,97.0,1
city_16,0.92,Male,Has relevent experience,Part time course,Masters,STEM,>20,1000-4999,Funded Startup,1,158.0,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,22.0,0
city_100,0.915,,No relevent experience,Full time course,Graduate,STEM,>20,,,>4,74.0,<NA>
city_16,0.913,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,Pvt Ltd,1,43.0,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,11.0,0
city_103,0.888,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,,,3,65.0,1
city_16,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,,1,69.0,0
city_103,0.863,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,never,45.0,0
city_103,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,84.0,1
city_71,0.882,,No relevent experience,Part time course,Masters,STEM,2,,,never,94.0,0
city_28,0.868,Male,Has relevent experience,no_enrollment,Phd,,14,100-500,Pvt Ltd,1,34.0,0
city_101,0.816,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,1,51.0,1
city_103,0.929,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,32.0,0
city_97,0.924,Male,Has relevent experience,,Graduate,STEM,5,,,1,159.0,0
city_21,0.622,,No relevent experience,Full time course,Graduate,STEM,5,,,1,107.0,1
city_103,0.875,Male,Has relevent experience,Part time course,Graduate,Humanities,5,5000-9999,Pvt Ltd,>4,136.0,0
city_100,0.857,Male,No relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,3,84.0,0
city_105,0.823,Male,No relevent experience,Part time course,Graduate,STEM,10,1000-4999,Pvt Ltd,1,61.0,0
city_16,0.904,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Other,3,158.0,0
city_98,0.949,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,153.0,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,3,136.0,0
city_136,0.89,,No relevent experience,no_enrollment,Masters,STEM,12,,Pvt Ltd,3,120.0,0
city_114,0.689,Male,No relevent experience,Full time course,Graduate,STEM,4,500-999,Pvt Ltd,4,154.0,0
city_73,0.874,Male,No relevent experience,no_enrollment,High School,Arts,4,,,1,298.0,0
city_21,0.721,Male,Has relevent experience,Full time course,Graduate,STEM,2,,NGO,1,89.0,0
city_159,0.787,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,175.0,0
city_70,0.648,,Has relevent experience,,Masters,STEM,1,,,never,11.0,1
city_21,0.793,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,69.0,0
city_103,0.917,Male,Has relevent experience,no_enrollment,Masters,Other,4,50-99,Other,2,12.0,0
city_27,0.796,,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,1,8.0,1
city_102,0.826,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,38.0,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,21.0,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,2,45.0,0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,2,13.0,0
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,2,111.0,1
city_21,0.694,Male,No relevent experience,no_enrollment,Graduate,STEM,7,,,1,105.0,1
city_21,0.945,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,73.0,0
city_73,0.65,Male,Has relevent experience,no_enrollment,,STEM,>20,,Pvt Ltd,1,92.0,0
city_103,0.908,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,32.0,0
city_21,0.566,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,never,68.0,0
city_114,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,249.0,0
city_75,0.918,Male,No relevent experience,no_enrollment,Primary School,,5,,,never,83.0,0
city_16,0.901,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,Pvt Ltd,3,95.0,0
city_103,0.931,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,Pvt Ltd,never,37.0,0
city_21,0.898,Male,No relevent experience,Full time course,Graduate,,5,,Pvt Ltd,never,53.0,1
city_21,0.793,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,4,104.0,0
city_103,0.914,Male,Has relevent experience,Part time course,Masters,STEM,>20,1000-4999,NGO,1,23.0,0
city_103,0.948,Male,Has relevent experience,Full time course,High School,,11,5000-9999,Pvt Ltd,>4,51.0,0
city_103,0.874,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,Pvt Ltd,1,52.0,0
city_90,0.876,,No relevent experience,no_enrollment,Graduate,STEM,1,,,never,82.0,1
city_90,0.713,Male,Has relevent experience,Full time course,Masters,STEM,16,,,4,61.0,0
city_104,0.832,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Funded Startup,>4,60.0,0
city_16,0.883,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,140.0,<NA>
city_21,0.746,Male,No relevent experience,no_enrollment,Graduate,STEM,10,,,3,96.0,0
city_100,0.868,,No relevent experience,no_enrollment,Phd,Humanities,<1,50-99,Public Sector,>4,127.0,0
city_103,0.918,Male,No relevent experience,,Graduate,STEM,1,,,never,42.0,0
city_21,0.544,,No relevent experience,Full time course,Graduate,STEM,<1,,,never,30.0,0
city_93,0.803,Male,No relevent experience,,High School,STEM,2,,,never,101.0,0
city_114,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Public Sector,2,40.0,0
city_71,0.629,,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Public Sector,1,38.0,1
city_16,0.932,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,26.0,0
city_21,0.652,,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1,36.0,1
city_16,0.677,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1,154.0,1
city_50,0.919,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,,,>4,8.0,0
city_103,0.921,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,3,21.0,0
city_71,0.886,Male,Has relevent experience,Part time course,Masters,STEM,>20,10000+,Pvt Ltd,,44.0,0
city_21,0.64,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10/49,Public Sector,2,84.0,0
city_28,0.923,Male,No relevent experience,Full time course,High School,,2,,,1,139.0,0
city_114,0.928,Male,No relevent experience,no_enrollment,High School,,9,,,never,45.0,<NA>
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,183.0,0
city_114,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,9.0,0
city_126,0.551,Male,Has relevent experience,no_enrollment,,,4,<10,,never,213.0,<NA>
city_114,0.929,Male,No relevent experience,Full time course,High School,,6,,Pvt Ltd,never,125.0,0
city_65,0.862,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,,1,45.0,0
city_78,0.631,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,15.0,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,never,66.0,0
city_93,0.761,Male,No relevent experience,Full time course,High School,STEM,3,,,1,33.0,1
city_16,0.911,Male,Has relevent experience,no_enrollment,Masters,STEM,4,,,1,105.0,0
city_36,0.89,Male,No relevent experience,Full time course,High School,STEM,5,,Public Sector,1,49.0,0
city_116,0.772,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,,2,43.0,0
city_50,0.862,Male,Has relevent experience,Full time course,Graduate,STEM,6,,,1,105.0,<NA>
city_100,0.843,Male,Has relevent experience,Part time course,,,8,500-999,,2,67.0,0
city_10,0.845,Male,Has relevent experience,no_enrollment,Masters,STEM,14,,,2,66.0,0
city_150,0.806,Male,No relevent experience,no_enrollment,Graduate,STEM,6,,,2,76.0,0
city_36,0.943,Male,Has relevent experience,no_enrollment,Masters,STEM,15,<10,,1,113.0,0
city_46,0.734,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,59.0,0
city_102,0.853,Female,No relevent experience,Full time course,Graduate,,3,100-500,Public Sector,1,106.0,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Public Sector,1,55.0,0
city_53,0.722,Male,Has relevent experience,no_enrollment,Graduate,Other,13,100-500,Funded Startup,>4,56.0,0
city_21,0.787,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,182.0,<NA>
city_65,0.851,Other,No relevent experience,no_enrollment,High School,,15,,Public Sector,never,20.0,<NA>
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,2,54.0,0
city_103,0.871,Male,Has relevent experience,no_enrollment,High School,,9,10000+,Pvt Ltd,1,170.0,0
city_21,0.655,,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,121.0,1
city_21,0.624,Male,No relevent experience,no_enrollment,,STEM,7,,,never,84.0,0
city_71,0.708,Male,No relevent experience,no_enrollment,,,11,,,2,91.0,1
city_114,0.918,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Early Stage Startup,>4,115.0,0
city_16,0.787,Male,No relevent experience,Full time course,Graduate,STEM,7,,Pvt Ltd,1,30.0,0
city_21,0.624,,No relevent experience,Full time course,High School,,3,,,>4,52.0,1
city_67,0.88,,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,44.0,<NA>
city_23,0.693,,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,never,72.0,0
city_145,0.608,,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,4.0,1
city_176,0.818,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,1,64.0,0
city_21,0.775,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,25.0,0
city_103,0.92,,Has relevent experience,,Graduate,STEM,7,1000-4999,NGO,1,10.0,0
city_160,0.922,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,114.0,0
city_67,0.645,Male,No relevent experience,Full time course,High School,,5,,,1,35.0,1
city_21,0.61,,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,179.0,1
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Public Sector,1,34.0,1
city_104,0.92,Male,Has relevent experience,,Graduate,Arts,6,,,,13.0,0
city_104,0.769,Male,Has relevent experience,Full time course,High School,,2,50-99,Pvt Ltd,never,18.0,0
city_160,0.916,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,2,15.0,0
city_21,0.61,,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Public Sector,4,104.0,1
city_115,0.706,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,39.0,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,150.0,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,>4,63.0,<NA>
city_21,0.707,,Has relevent experience,Part time course,Masters,,8,100-500,Pvt Ltd,,92.0,0
city_149,0.919,,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Funded Startup,2,53.0,0
city_104,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,45.0,0
city_21,0.661,,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,33.0,<NA>
city_103,0.941,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,15.0,0
city_21,0.636,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,2,23.0,0
city_53,0.743,,No relevent experience,no_enrollment,Graduate,STEM,6,,,1,73.0,1
city_46,0.888,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,,,1,8.0,0
city_24,0.714,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,2,125.0,0
city_103,0.905,Male,Has relevent experience,Full time course,Graduate,Humanities,>20,,,1,39.0,0
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,>20,,,1,29.0,1
city_114,0.907,Male,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,never,25.0,0
city_50,0.94,Male,No relevent experience,no_enrollment,High School,Humanities,1,10/49,Pvt Ltd,1,79.0,<NA>
city_103,0.941,Male,Has relevent experience,Full time course,Graduate,,8,50-99,NGO,2,43.0,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,never,140.0,0
city_103,0.911,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,83.0,0
city_145,0.752,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,33.0,0
city_21,0.627,Female,Has relevent experience,no_enrollment,Graduate,,5,100-500,Pvt Ltd,1,224.0,<NA>
city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,121.0,1
city_21,0.605,,Has relevent experience,no_enrollment,Masters,STEM,17,5000-9999,NGO,1,49.0,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,25.0,0
city_100,0.813,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,33.0,0
city_103,0.851,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,38.0,0
city_103,0.679,Other,No relevent experience,Full time course,,STEM,1,,,never,50.0,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,64.0,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,NGO,>4,56.0,0
city_99,0.936,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,111.0,1
city_117,0.823,,No relevent experience,Full time course,High School,STEM,3,,,1,21.0,1
city_61,0.938,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,,1,150.0,0
city_21,0.677,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Pvt Ltd,1,268.0,1
city_103,0.757,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Funded Startup,2,108.0,1
city_21,0.617,,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,80.0,1
city_21,0.681,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,2,139.0,0
city_103,0.927,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,7.0,0
city_103,0.917,,Has relevent experience,no_enrollment,Primary School,,10,50-99,Pvt Ltd,3,20.0,0
city_103,0.906,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,126.0,1
city_103,0.928,Male,Has relevent experience,no_enrollment,Graduate,Humanities,<1,50-99,Pvt Ltd,1,40.0,0
city_100,0.858,,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,>4,106.0,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,39.0,0
city_103,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,,2,51.0,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,4.0,<NA>
city_103,0.895,,Has relevent experience,no_enrollment,Masters,STEM,10,5000-9999,Public Sector,>4,219.0,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,85.0,0
city_21,0.681,,Has relevent experience,no_enrollment,Graduate,No Major,10,100-500,Pvt Ltd,1,92.0,1
city_103,0.784,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,3,25.0,0
city_103,0.788,Male,Has relevent experience,no_enrollment,High School,Humanities,14,50-99,Public Sector,1,67.0,0
city_136,0.86,,Has relevent experience,no_enrollment,Masters,STEM,12,5000-9999,Early Stage Startup,1,321.0,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,7.0,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,>4,126.0,0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Funded Startup,2,124.0,0
city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,4,,,1,123.0,1
city_41,0.753,Male,Has relevent experience,no_enrollment,High School,STEM,3,<10,Pvt Ltd,never,68.0,0
city_42,0.575,Male,No relevent experience,Part time course,Masters,,3,50-99,Pvt Ltd,2,141.0,1
city_67,0.828,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,3,182.0,0
city_61,0.665,Male,Has relevent experience,Part time course,Masters,STEM,4,,,2,65.0,0
city_136,0.903,,No relevent experience,Full time course,Graduate,STEM,<1,,,never,73.0,0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,98.0,0
city_21,0.741,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,113.0,0
city_21,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Public Sector,never,94.0,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,>4,28.0,0
city_73,0.75,Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,1,39.0,0
city_11,0.695,,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,,1,60.0,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1,47.0,1
city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,179.0,0
city_61,0.837,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,2,92.0,0
city_61,0.788,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Early Stage Startup,1,136.0,0
city_100,0.914,,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Pvt Ltd,2,163.0,0
city_114,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,1,44.0,0
city_61,0.902,Male,Has relevent experience,Part time course,Graduate,STEM,11,50-99,Funded Startup,2,22.0,0
city_99,0.906,Male,No relevent experience,no_enrollment,,STEM,8,500-999,Pvt Ltd,1,93.0,0
city_103,0.927,Male,No relevent experience,Full time course,Graduate,,3,,Pvt Ltd,1,56.0,0
city_103,0.911,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,4,14.0,0
city_136,0.904,Male,Has relevent experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,4,77.0,0
city_103,0.921,Male,Has relevent experience,no_enrollment,Graduate,Other,16,<10,Funded Startup,1,32.0,0
city_21,0.617,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,30.0,1
city_21,0.612,Female,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,>4,25.0,0
city_21,0.639,Male,Has relevent experience,no_enrollment,High School,,3,,,never,194.0,0
city_173,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,11.0,0
city_103,0.921,Male,No relevent experience,,Graduate,STEM,>20,5000-9999,,>4,150.0,0
city_16,0.914,Male,No relevent experience,Part time course,Primary School,,3,,,1,25.0,0
city_103,0.851,,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10/49,Pvt Ltd,>4,69.0,0
city_21,0.624,Male,No relevent experience,Full time course,High School,,5,,,never,70.0,<NA>
city_71,0.805,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,NGO,2,61.0,0
city_74,0.654,Male,Has relevent experience,Full time course,Masters,STEM,10,,,1,46.0,0
city_162,0.756,Male,Has relevent experience,no_enrollment,High School,,3,,NGO,1,10.0,0
city_74,0.614,Male,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,46.0,1
city_101,0.919,,Has relevent experience,Part time course,Graduate,STEM,16,100-500,Pvt Ltd,3,64.0,<NA>
city_73,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,1,45.0,0
city_57,0.825,,Has relevent experience,no_enrollment,Masters,STEM,6,,,1,30.0,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,138.0,0
city_71,0.898,Male,Has relevent experience,no_enrollment,Masters,,15,1000-4999,Pvt Ltd,>4,50.0,0
