,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
10,37.611,No,Travel_Rarely,880.172,Research & Development,12.389,4.511,Technical Degree,1.0,1623.283,2.546,Female,87.245,2.286,1.813,Manufacturing Director,2.16,Divorced,4786.413,14526.677,1.257,Y,No,18.302,3.526,3.334,80.0,-0.103,9.31,3.47,2.65,9.676,6.363,2.776,8.316
11,28.968,No,Travel_Rarely,52.721,Research & Development,23.888,2.384,Life Sciences,1.0,-458.919,1.955,Female,60.868,3.952,3.0,Sales Executive,1.0,Married,9269.738,1708.61,-0.182,Y,Yes,10.056,3.0,4.958,80.0,2.619,9.828,2.279,2.068,10.091,10.288,1.391,8.375
12,25.366,Yes,Travel_Rarely,821.276,Sales,5.95,1.824,Life Sciences,1.0,552.485,0.878,Female,71.529,3.591,2.773,Research Director,3.675,Single,7538.549,18031.08,8.688,Y,Yes,13.029,2.973,5.46,80.0,-0.124,22.025,0.732,2.901,10.078,1.272,-0.699,5.364
13,63.982,No,Travel_Rarely,167.517,Research & Development,4.025,0.879,Life Sciences,1.0,121.727,2.758,Female,26.448,0.813,4.42,Manager,2.497,Divorced,16620.914,27793.195,0.357,Y,No,11.808,3.0,3.601,80.0,0.868,23.772,1.189,2.796,16.766,2.671,0.608,9.325
14,32.449,Yes,Travel_Rarely,1143.548,Sales,7.989,2.728,Medical,1.0,1016.737,3.255,Male,90.102,2.682,1.824,Laboratory Technician,1.637,Married,6196.054,6349.212,1.0,Y,No,18.492,3.0,0.074,80.0,0.349,9.887,3.076,4.441,10.104,5.474,5.554,1.302
15,36.358,No,Travel_Rarely,1157.209,Research & Development,5.887,4.017,Medical,1.0,598.844,2.922,Male,31.973,3.715,2.094,Manufacturing Director,4.435,Divorced,6837.81,11146.843,1.66,Y,Yes,24.035,3.098,1.92,80.0,0.764,17.856,2.093,1.93,6.129,3.442,0.0,7.183
16,44.118,No,Travel_Rarely,1017.749,Research & Development,8.632,2.722,Medical,1.0,341.611,3.113,Female,94.477,1.519,1.307,Laboratory Technician,4.383,Single,2684.699,25013.108,7.999,Y,No,16.922,3.0,5.724,80.0,1.614,9.0,5.203,2.217,2.053,2.03,-0.026,2.956
17,25.691,No,Travel_Rarely,1210.345,Research & Development,-14.219,0.776,Other,1.0,1520.249,2.581,Male,56.659,2.604,1.836,Laboratory Technician,3.576,Single,5281.624,8846.126,3.435,Y,No,21.288,4.0,2.737,80.0,0.03,8.415,4.413,2.456,6.008,6.792,5.794,6.945
18,43.41,No,Travel_Rarely,1097.56,Sales,25.714,2.668,Medical,1.0,143.259,0.695,Male,118.313,2.907,3.116,Sales Executive,3.362,Divorced,5679.203,1645.439,7.745,Y,No,16.375,3.0,0.153,80.0,-0.563,11.745,3.288,3.03,3.033,2.613,-7.758,9.211
19,31.416,No,Travel_Rarely,1337.961,Sales,26.315,2.136,Life Sciences,1.0,342.256,1.388,Female,72.852,2.474,2.426,Manager,3.785,Single,7149.273,22665.479,6.375,Y,No,16.161,2.759,2.432,80.0,0.654,21.529,0.853,1.924,4.383,1.207,1.972,-3.991
20,55.757,No,Non-Travel,416.789,Research & Development,6.068,2.208,Marketing,1.0,1878.541,-0.044,Female,40.766,2.055,4.052,Manufacturing Director,3.073,Married,15315.068,26070.424,6.774,Y,No,17.596,3.655,4.0,80.0,1.152,37.649,1.87,3.07,23.599,7.99,11.418,2.26
21,47.643,No,Travel_Rarely,548.205,Sales,-7.61,2.782,Marketing,1.0,1157.712,3.576,Female,85.865,1.769,1.614,Manager,2.26,Married,10159.398,13629.056,0.309,Y,No,27.818,2.844,2.536,80.0,0.243,20.991,1.885,3.246,15.787,11.439,6.72,8.092
22,57.321,No,Travel_Rarely,1476.711,Research & Development,-2.847,3.84,Medical,1.0,1415.58,1.316,Female,56.686,2.933,3.036,Manufacturing Director,2.883,Single,11860.951,25674.587,4.836,Y,No,15.171,3.911,1.704,80.0,0.999,23.782,2.061,2.48,12.432,8.958,2.412,11.89
23,33.918,Yes,Travel_Rarely,623.491,Research & Development,17.459,2.079,Medical,1.0,1559.397,1.364,Female,64.489,2.359,1.0,Sales Representative,2.571,Married,2862.309,14198.868,0.0,Y,Yes,18.344,3.115,1.364,80.0,0.209,3.549,1.834,3.376,2.081,1.268,0.378,1.02
24,41.99,No,Travel_Frequently,915.27,Research & Development,2.448,2.85,Medical,1.0,169.538,3.3,Female,78.991,3.264,2.894,Manufacturing Director,3.771,Divorced,4692.529,12885.862,5.222,Y,No,11.656,3.492,4.034,80.0,0.36,8.127,0.23,2.406,4.763,5.696,2.388,-0.825
25,53.43,No,Non-Travel,642.082,Research & Development,15.727,2.75,Life Sciences,1.0,503.587,2.476,Female,63.462,3.183,1.69,Research Scientist,3.421,Married,3765.131,13554.504,-1.134,Y,Yes,14.367,3.0,1.461,80.0,0.245,6.245,3.945,2.195,0.82,2.686,0.873,-0.276
26,44.066,No,Travel_Rarely,260.183,Research & Development,7.407,3.977,Life Sciences,1.0,806.751,4.681,Male,28.233,2.485,3.775,Manufacturing Director,0.842,Married,11739.464,11592.519,5.41,Y,Yes,11.184,3.0,4.148,80.0,0.648,11.224,2.062,4.178,2.317,0.418,-0.851,0.985
27,37.932,No,Travel_Rarely,385.566,Research & Development,13.297,1.396,Medical,1.0,143.585,2.604,Male,88.884,3.104,2.204,Healthcare Representative,4.441,Divorced,6047.474,12234.64,5.371,Y,No,21.197,4.0,4.359,80.0,0.297,23.542,1.968,2.641,4.339,4.855,4.35,3.955
28,29.433,No,Travel_Rarely,150.351,Research & Development,7.571,1.928,Life Sciences,1.0,1691.729,2.756,Female,72.951,3.03,1.648,Laboratory Technician,3.674,Married,3302.999,19812.108,-0.022,Y,No,13.605,2.651,2.774,80.0,1.961,9.606,3.188,2.324,4.943,-0.691,0.0,-0.775
29,49.203,No,Travel_Rarely,813.284,Research & Development,1.801,2.399,Life Sciences,1.0,411.993,4.824,Male,50.063,3.429,4.388,Research Director,3.732,Single,13639.888,34130.52,5.875,Y,No,19.482,2.786,2.599,80.0,0.779,36.449,1.433,0.35,6.038,5.835,3.968,4.643
30,38.37,No,Travel_Frequently,930.312,Sales,19.611,3.439,Technical Degree,1.0,1376.675,3.234,Female,38.664,2.905,0.814,Research Scientist,0.988,Single,2899.679,16766.866,0.644,Y,No,14.518,2.926,2.926,80.0,0.0,4.398,3.777,2.642,3.722,2.736,1.859,0.948
31,25.395,No,Travel_Frequently,1792.483,Sales,4.075,2.924,Medical,1.0,154.326,2.829,Female,70.316,0.952,2.0,Manufacturing Director,0.686,Divorced,5314.026,17164.225,9.202,Y,No,13.214,3.079,2.465,80.0,1.895,8.245,4.718,3.935,13.992,11.395,1.835,5.851
32,28.075,Yes,Travel_Rarely,838.024,Research & Development,22.829,2.177,Life Sciences,1.0,1540.915,4.0,Male,64.058,2.665,2.257,Laboratory Technician,3.467,Single,1745.578,21690.254,9.172,Y,Yes,11.337,4.033,2.394,80.0,1.829,6.333,1.823,3.978,4.988,0.926,-0.505,4.772
33,34.659,No,Travel_Rarely,948.123,Research & Development,7.384,4.305,Marketing,1.0,2526.869,1.478,Female,82.518,2.371,2.559,Manufacturing Director,3.337,Married,1649.982,13244.196,-1.152,Y,No,15.678,3.043,2.415,80.0,1.282,4.994,1.969,4.934,12.553,6.433,-0.106,6.371
34,32.362,No,Travel_Rarely,-59.426,Research & Development,6.978,3.308,Medical,1.0,364.685,2.117,Male,73.9,1.614,1.947,Research Scientist,3.274,Married,1680.919,7128.506,3.451,Y,Yes,18.421,3.0,4.693,80.0,0.41,11.467,3.814,1.851,11.468,9.646,1.998,11.033
35,34.823,No,Travel_Rarely,289.888,Sales,-7.491,1.467,Medical,1.0,1739.758,3.943,Female,46.875,0.415,2.125,Sales Executive,0.859,Married,4614.359,13565.266,0.437,Y,No,12.341,3.0,2.813,80.0,0.832,7.829,4.113,2.496,1.866,2.0,1.869,1.165
36,52.901,No,Travel_Frequently,1207.213,Sales,16.062,3.574,Marketing,1.0,1080.617,4.505,Female,94.807,3.236,3.704,Manager,3.547,Divorced,15171.465,21406.782,5.41,Y,No,16.793,3.572,0.821,80.0,0.942,27.461,2.006,2.551,-5.125,11.052,5.224,3.939
37,48.861,No,Travel_Rarely,479.106,Sales,1.022,3.914,Life Sciences,1.0,-21.168,2.543,Male,41.704,2.844,4.138,Manager,2.722,Divorced,15409.736,17961.966,1.652,Y,No,17.976,2.123,3.063,80.0,0.943,30.086,3.121,3.0,9.617,2.698,4.325,2.81
38,32.139,No,Travel_Rarely,574.351,Sales,6.296,3.379,Medical,1.0,1341.856,0.885,Male,89.53,3.743,1.878,Manufacturing Director,4.926,Single,5035.814,12837.7,3.223,Y,No,14.736,3.0,3.326,80.0,-0.097,10.154,2.083,2.3,11.677,6.2,2.634,7.877
39,34.306,No,Non-Travel,848.139,Research & Development,13.633,2.182,Life Sciences,1.0,435.831,3.654,Male,49.205,3.759,2.017,Laboratory Technician,1.683,Divorced,4371.361,24201.091,1.366,Y,No,17.507,3.0,5.034,80.0,0.916,9.478,0.811,2.0,9.664,6.039,-0.062,4.537
40,39.738,No,Travel_Frequently,1200.203,Sales,1.843,2.523,Human Resources,1.0,284.309,3.587,Male,41.567,2.975,3.799,Manager,3.935,Married,3515.723,15246.437,6.739,Y,No,16.628,2.874,1.333,80.0,1.929,2.361,3.559,1.571,20.131,6.537,2.806,0.345
41,34.463,No,Non-Travel,1199.523,Research & Development,-3.084,3.377,Life Sciences,1.0,892.009,1.958,Male,31.526,3.507,1.684,Sales Representative,3.115,Divorced,6550.668,7827.074,2.158,Y,No,7.293,3.454,1.209,80.0,0.385,6.136,2.747,3.687,4.856,0.866,0.41,4.988
42,52.478,No,Non-Travel,373.578,Research & Development,18.301,3.583,Marketing,1.0,444.683,-0.735,Male,84.787,2.994,3.689,Sales Executive,2.805,Married,14233.286,5973.321,2.219,Y,Yes,12.764,2.805,2.918,80.0,1.347,7.236,2.511,2.265,3.786,4.292,0.315,1.433
43,48.953,No,Travel_Frequently,764.177,Sales,20.346,2.963,Medical,1.0,271.526,3.977,Male,68.399,1.705,1.411,Laboratory Technician,3.106,Divorced,-1939.532,6777.399,-0.402,Y,Yes,14.456,4.024,3.46,80.0,-0.162,-13.843,3.755,1.266,1.642,1.103,0.276,-0.742
44,28.301,No,Travel_Rarely,1540.134,Research & Development,22.444,3.114,Medical,1.0,1814.495,1.786,Male,81.591,3.443,2.698,Laboratory Technician,2.087,Married,15415.957,24508.429,3.397,Y,Yes,17.954,3.205,2.234,80.0,1.852,8.835,1.845,1.547,6.755,2.519,-1.332,1.014
45,26.677,No,Travel_Rarely,797.898,Research & Development,7.433,3.503,Technical Degree,1.0,1573.194,2.443,Male,52.541,2.765,1.116,Sales Executive,3.539,Single,5423.43,21018.581,1.903,Y,No,18.224,3.503,1.528,80.0,0.162,2.951,2.854,2.284,5.868,1.76,1.47,2.193
46,31.518,No,Travel_Rarely,219.842,Research & Development,17.314,3.927,Medical,1.0,886.586,2.836,Female,91.171,2.625,1.499,Manufacturing Director,3.232,Married,5759.028,6945.258,1.532,Y,No,11.219,3.305,4.542,80.0,-0.621,7.993,4.587,2.47,6.268,5.18,-2.24,5.086
47,46.435,No,Travel_Rarely,426.003,Sales,2.918,3.539,Marketing,1.0,1018.558,2.289,Female,76.133,2.774,5.039,Manufacturing Director,4.624,Single,22335.606,12070.938,5.6,Y,No,11.121,3.0,2.501,80.0,0.496,15.918,2.913,3.595,20.576,8.022,16.362,9.16
48,29.459,No,Travel_Frequently,1069.656,Research & Development,7.58,1.892,Medical,1.0,706.956,0.968,Female,59.632,2.721,1.0,Sales Representative,2.862,Married,3376.367,11889.385,2.492,Y,No,15.069,2.484,1.013,80.0,0.493,11.768,3.571,4.009,11.386,3.525,6.226,8.775
49,63.81,No,Travel_Rarely,626.253,Research & Development,11.473,2.183,Medical,1.0,1057.735,3.204,Female,76.995,3.253,3.535,Manufacturing Director,4.257,Divorced,13351.419,20997.031,7.531,Y,Yes,11.635,3.18,1.697,80.0,2.0,20.563,2.231,3.0,7.367,4.314,4.672,3.064
50,42.389,Yes,Travel_Rarely,869.593,Research & Development,18.228,2.405,Medical,1.0,894.184,0.511,Male,74.639,2.789,2.811,Healthcare Representative,0.805,Married,8026.478,9074.983,2.678,Y,No,13.656,3.0,3.42,80.0,1.673,8.492,5.734,2.178,4.107,3.494,-0.24,7.454
51,35.933,No,Travel_Rarely,207.83,Research & Development,7.28,1.062,Medical,1.0,1735.559,2.114,Female,56.696,1.674,1.032,Laboratory Technician,4.067,Divorced,2332.787,23222.559,0.586,Y,No,18.299,3.66,-0.369,80.0,0.498,8.155,3.676,1.988,6.912,3.762,0.007,7.156
52,51.674,No,Travel_Rarely,1565.259,Research & Development,2.429,1.07,Technical Degree,1.0,331.848,2.484,Male,32.675,3.362,7.014,Research Director,3.771,Married,6583.49,27251.971,4.703,Y,Yes,12.237,3.122,3.853,80.0,1.426,15.884,1.301,2.73,5.718,5.062,1.042,2.811
53,49.808,Yes,Travel_Rarely,1048.414,Research & Development,0.747,3.194,Marketing,1.0,1275.471,1.243,Male,77.037,2.226,2.481,Manager,3.789,Single,11889.983,11437.046,0.045,Y,No,17.336,3.0,1.669,80.0,0.522,34.472,2.382,3.879,22.408,3.252,2.155,11.864
54,29.43,No,Travel_Rarely,1481.38,Research & Development,24.769,4.044,Medical,1.0,118.451,2.05,Male,46.809,3.214,1.098,Research Scientist,6.095,Married,6706.547,19081.537,1.967,Y,No,15.396,3.679,2.291,80.0,0.083,8.082,0.405,3.0,11.069,4.41,3.436,1.236
55,43.825,No,Travel_Frequently,812.808,Research & Development,12.975,3.823,Human Resources,1.0,316.307,2.841,Male,31.206,2.296,2.638,Manufacturing Director,2.155,Divorced,242.945,22627.139,1.96,Y,No,10.998,2.896,0.996,80.0,0.321,13.775,2.795,2.644,5.862,9.329,1.996,5.018
56,42.067,No,Travel_Rarely,1268.41,Research & Development,6.624,3.852,Medical,1.0,722.721,1.271,Male,48.406,2.442,1.719,Human Resources,2.105,Married,12593.413,8157.719,6.663,Y,No,17.463,2.861,3.564,80.0,0.563,18.884,2.388,3.377,18.866,12.623,10.116,8.681
57,14.019,No,Travel_Rarely,738.293,Research & Development,37.312,1.761,Life Sciences,1.0,308.501,2.716,Female,42.809,2.021,0.418,Manufacturing Director,0.926,Single,4519.016,3908.04,1.006,Y,Yes,11.841,3.057,3.854,80.0,0.581,22.666,3.545,1.999,2.058,-0.261,1.138,0.916
58,24.207,No,Travel_Rarely,803.564,Research & Development,22.658,3.278,Technical Degree,1.0,1159.401,1.597,Male,62.486,5.464,1.737,Laboratory Technician,2.345,Single,2658.688,14132.616,2.732,Y,No,9.556,3.959,5.466,80.0,0.022,6.663,6.258,4.16,1.689,5.434,3.479,3.468
59,37.928,No,Travel_Rarely,1116.286,Sales,8.005,1.123,Life Sciences,1.0,1928.144,3.537,Female,59.44,2.418,2.291,Sales Executive,1.431,Married,6211.01,16853.92,2.516,Y,Yes,12.407,2.837,2.652,80.0,1.495,8.298,5.201,3.288,9.448,2.289,1.387,2.713
60,24.819,No,Travel_Rarely,449.551,Sales,25.184,1.954,Life Sciences,1.0,475.825,2.162,Male,90.376,2.211,2.212,Manufacturing Director,3.17,Married,10356.896,23009.63,4.805,Y,No,13.785,3.0,3.289,80.0,0.75,1.252,4.017,2.237,4.976,4.371,0.427,2.27
61,48.99,No,Travel_Rarely,535.248,Research & Development,0.955,4.255,Life Sciences,1.0,-151.654,4.349,Female,87.857,3.33,1.966,Sales Executive,5.666,Married,2122.416,15791.373,10.152,Y,No,18.521,3.127,3.632,80.0,0.997,0.684,0.52,2.006,7.005,4.217,-1.308,1.181
62,35.654,No,Travel_Rarely,781.434,Sales,15.543,2.557,Marketing,1.0,1265.363,3.331,Female,52.923,2.592,2.576,Sales Executive,1.979,Divorced,7256.34,157.739,-1.934,Y,No,13.401,3.0,3.696,80.0,1.96,5.429,1.932,4.435,2.009,4.493,-0.177,5.575
63,44.427,No,Travel_Rarely,714.48,Human Resources,2.99,3.43,Medical,1.0,1429.389,3.297,Male,38.069,2.955,2.535,Sales Executive,2.32,Married,5563.548,20595.544,1.039,Y,Yes,22.765,3.265,3.084,80.0,-0.198,18.497,3.989,3.0,5.885,3.943,-1.482,3.157
64,31.711,No,Non-Travel,1009.75,Sales,-2.561,4.16,Life Sciences,1.0,1910.799,1.695,Female,62.493,3.018,0.636,Sales Executive,2.644,Married,4529.806,14512.521,1.083,Y,No,12.59,3.208,0.136,80.0,0.498,9.909,2.95,3.854,9.826,4.995,5.532,7.821
65,45.453,No,Travel_Frequently,365.705,Research & Development,15.212,2.75,Life Sciences,1.0,1437.888,4.201,Female,68.623,3.391,2.983,Healthcare Representative,2.992,Single,7482.033,7002.081,5.02,Y,No,12.403,3.0,4.0,80.0,0.167,15.336,3.918,4.178,7.652,3.363,2.601,11.175
66,30.159,No,Travel_Rarely,735.725,Sales,6.529,2.082,Life Sciences,1.0,1806.002,3.963,Male,53.702,2.603,1.141,Research Scientist,1.812,Divorced,-2539.648,13508.354,0.473,Y,No,12.973,3.099,0.825,80.0,1.204,3.644,2.948,1.802,2.208,-0.107,0.0,-2.186
67,29.266,No,Travel_Rarely,682.223,Research & Development,8.215,3.684,Life Sciences,1.0,726.852,0.663,Female,99.283,3.875,1.949,Research Scientist,2.56,Married,4011.634,15464.93,1.304,Y,Yes,19.574,3.377,2.53,80.0,2.866,11.001,3.833,2.183,7.553,1.662,2.5,3.756
68,40.011,No,Travel_Rarely,704.04,Research & Development,1.975,4.052,Life Sciences,1.0,1254.768,1.865,Male,68.43,3.67,2.111,Manufacturing Director,2.667,Married,9655.359,18773.972,4.172,Y,Yes,8.577,3.0,2.874,80.0,0.606,7.056,2.513,2.211,1.113,-0.202,1.471,1.367
69,33.532,No,Travel_Rarely,1307.485,Sales,6.644,4.298,Marketing,1.0,1303.253,2.805,Male,55.724,1.563,2.0,Sales Executive,3.564,Married,8255.286,25691.184,-0.082,Y,No,14.306,2.491,3.367,80.0,1.454,6.0,3.923,3.627,2.713,1.93,-0.777,2.658
70,47.793,No,Travel_Rarely,569.636,Research & Development,15.2,2.266,Life Sciences,1.0,1934.766,3.456,Female,88.101,2.953,1.021,Laboratory Technician,1.93,Married,11290.316,25343.966,3.751,Y,Yes,17.894,2.729,4.388,80.0,-0.228,19.008,3.523,2.216,11.264,2.9,2.069,1.628
71,36.081,No,Travel_Frequently,-364.624,Research & Development,11.413,4.426,Life Sciences,1.0,1711.964,2.805,Male,87.056,1.978,1.931,Healthcare Representative,4.722,Married,4724.617,6520.498,0.796,Y,No,12.294,3.0,2.238,80.0,1.092,7.378,4.308,2.844,9.782,8.135,1.146,6.95
72,37.349,Yes,Travel_Rarely,581.888,Research & Development,9.197,3.926,Life Sciences,1.0,557.913,3.526,Male,85.81,3.234,1.871,Laboratory Technician,0.843,Married,4714.096,1932.775,6.505,Y,Yes,13.559,3.606,2.911,80.0,-0.203,9.746,2.989,1.384,5.51,0.623,-0.238,1.921
73,37.719,No,Travel_Frequently,757.206,Research & Development,3.058,4.169,Life Sciences,1.0,645.189,4.848,Female,32.343,3.55,2.479,Laboratory Technician,1.029,Married,5203.112,19150.311,1.402,Y,Yes,14.438,3.0,1.363,80.0,0.784,8.116,5.171,2.613,2.79,7.676,-2.411,2.678
74,38.903,No,Travel_Frequently,648.07,Sales,23.374,3.997,Medical,1.0,1280.08,2.037,Female,58.594,1.963,1.212,Healthcare Representative,2.062,Married,12413.375,13522.639,2.332,Y,Yes,13.825,3.155,2.113,80.0,1.141,23.381,4.203,3.232,16.966,10.923,2.965,14.673
75,64.168,No,Travel_Rarely,869.073,Research & Development,0.085,2.193,Life Sciences,1.0,926.062,2.349,Female,33.348,3.185,-0.488,Healthcare Representative,3.193,Single,6631.83,16845.715,-1.602,Y,No,10.763,3.289,3.912,80.0,-0.53,13.772,3.782,2.045,4.201,4.084,0.4,8.319
76,51.282,No,Travel_Rarely,1286.736,Research & Development,5.987,1.964,Medical,1.0,823.014,2.823,Female,63.929,2.619,0.76,Sales Representative,1.007,Married,7801.31,19037.023,5.012,Y,Yes,10.642,3.074,0.933,80.0,0.819,19.25,6.186,2.975,-1.145,4.079,-2.099,5.623
77,41.013,No,Travel_Rarely,1336.238,Research & Development,10.622,0.974,Life Sciences,1.0,2094.195,1.062,Male,46.56,2.466,1.0,Sales Representative,3.221,Married,2234.218,20549.312,1.754,Y,No,13.164,3.0,2.459,80.0,-0.055,5.898,3.333,2.884,1.762,3.031,0.368,6.658
78,40.402,No,Travel_Frequently,1081.532,Research & Development,3.962,4.816,Medical,1.0,1098.203,3.366,Male,76.906,3.515,1.308,Laboratory Technician,2.74,Divorced,3102.694,24096.123,0.94,Y,Yes,13.951,3.143,3.142,80.0,-0.463,6.146,3.305,0.668,2.79,2.798,0.703,1.854
79,34.049,No,Travel_Frequently,959.898,Sales,21.014,2.392,Medical,1.0,1231.468,1.851,Female,46.675,3.13,1.795,Sales Executive,1.55,Divorced,6841.087,7690.367,5.017,Y,Yes,11.969,3.0,0.406,80.0,2.604,18.48,2.456,2.853,8.398,2.797,0.831,2.173
80,19.687,Yes,Travel_Rarely,900.767,Sales,8.769,3.894,Marketing,1.0,92.788,1.785,Female,101.887,2.364,1.0,Sales Representative,2.185,Divorced,2881.62,13891.805,6.236,Y,No,19.527,3.425,1.556,80.0,3.215,3.416,3.217,3.272,1.649,1.795,2.023,-1.052
81,23.6,Yes,Travel_Rarely,916.652,Research & Development,4.804,2.427,Life Sciences,1.0,1414.543,3.119,Male,75.452,3.207,1.785,Laboratory Technician,4.787,Single,2407.765,8247.294,5.537,Y,Yes,19.606,3.0,3.865,80.0,0.643,3.864,3.19,3.124,3.196,1.561,1.056,1.394
82,37.587,No,Travel_Rarely,862.896,Research & Development,1.456,2.671,Life Sciences,1.0,1327.177,2.963,Male,96.306,2.277,2.71,Human Resources,3.113,Single,5709.225,19826.6,0.957,Y,No,14.183,3.123,4.29,80.0,0.228,9.527,1.745,0.766,8.958,5.29,4.408,4.671
83,27.596,No,Travel_Rarely,548.386,Research & Development,6.646,2.679,Medical,1.0,1067.58,4.0,Male,27.965,2.566,1.836,Research Scientist,5.005,Single,-145.36,17973.26,4.391,Y,No,21.074,3.23,0.964,80.0,0.723,4.289,0.452,1.519,6.714,4.498,1.119,3.585
84,36.659,No,Travel_Rarely,1124.181,Sales,19.019,2.876,Life Sciences,1.0,1083.175,2.065,Male,40.22,2.716,2.361,Sales Executive,3.047,Divorced,12914.834,14636.972,1.451,Y,No,15.484,2.666,1.987,80.0,0.523,26.05,0.566,2.405,2.989,5.648,0.668,2.315
85,32.33,No,Travel_Rarely,1136.133,Research & Development,25.664,2.119,Life Sciences,1.0,1327.869,2.747,Female,88.962,3.039,2.0,Healthcare Representative,3.23,Married,4451.017,19157.409,0.412,Y,No,13.178,2.623,3.146,80.0,-0.443,10.124,3.026,2.88,8.646,8.8,1.065,4.959
86,40.968,No,Travel_Frequently,1300.127,Research & Development,3.994,2.362,Life Sciences,1.0,586.291,3.912,Female,89.99,2.551,2.057,Sales Executive,1.86,Divorced,13081.694,19798.119,0.985,Y,No,17.668,3.003,3.205,80.0,0.168,23.562,2.528,3.493,25.069,8.617,6.81,13.563
87,36.907,No,Travel_Rarely,313.369,Sales,0.745,1.525,Life Sciences,1.0,145.012,2.079,Male,65.992,2.306,3.427,Research Director,3.351,Married,17180.377,6443.931,1.589,Y,No,14.776,3.0,1.86,80.0,0.792,14.992,4.861,3.709,12.852,3.623,9.032,7.265
