Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,36,No,Travel_Rarely,1133,Human Resources,24,5,Human Resources,1,2,Male,75,3,3,Sales Executive,2,Married,8642,17959,3,Y,No,12,3,4,80,1,12,2,3,5,3,0,2
31,37,No,Travel_Rarely,521,Human Resources,2,5,Medical,1,4,Female,40,2,2,Laboratory Technician,3,Single,4404,7491,0,Y,No,12,3,2,80,0,9,3,3,3,2,1,2
32,48,No,Travel_Rarely,348,Human Resources,15,5,Human Resources,1,3,Female,52,4,4,Manager,3,Married,16834,12967,2,Y,No,23,4,4,80,0,23,5,3,10,2,1,6
33,50,No,Non-Travel,847,Human Resources,4,5,Medical,1,4,Male,79,4,5,Manager,2,Single,19473,16962,1,Y,No,14,3,3,80,0,32,3,3,32,9,12,9
34,30,No,Travel_Rarely,847,Research & Development,17,5,Human Resources,1,2,Male,49,3,2,Laboratory Technician,4,Married,3762,15880,0,Y,No,18,3,4,80,1,8,3,3,5,2,1,4
35,36,No,Travel_Rarely,1284,Research & Development,3,5,Other,1,4,Male,42,3,1,Research Scientist,3,Married,3543,19250,0,Y,No,16,3,4,80,1,12,2,3,1,0,0,0
36,36,No,Non-Travel,454,Research & Development,2,5,Medical,1,2,Male,65,3,1,Research Scientist,3,Single,2633,4786,1,Y,No,14,3,2,80,0,3,2,1,1,0,0,0
37,37,No,Travel_Frequently,1291,Research & Development,10,5,Human Resources,1,1,Male,43,4,2,Research Scientist,3,Married,4699,11073,3,Y,No,13,3,3,80,0,14,3,3,3,2,1,3
38,38,Yes,Travel_Frequently,572,Human Resources,2,5,Marketing,1,3,Female,67,3,2,Sales Executive,2,Single,5369,9832,5,Y,No,14,3,1,80,0,10,3,2,4,2,0,2
39,41,No,Travel_Rarely,665,Research & Development,23,5,Human Resources,1,1,Female,89,3,2,Healthcare Representative,3,Divorced,9555,13545,3,Y,No,23,4,2,80,1,18,3,3,0,1,1,2
40,36,No,Travel_Frequently,1068,Human Resources,5,5,Medical,1,1,Female,64,4,2,Sales Executive,2,Single,4729,3989,2,Y,No,19,3,4,80,0,10,4,3,4,3,0,4
41,49,No,Travel_Rarely,229,Human Resources,4,5,Marketing,1,3,Male,62,2,2,Sales Executive,3,Single,6822,18984,2,Y,No,16,3,3,80,0,19,3,3,8,3,0,5
42,26,No,Travel_Rarely,764,Research & Development,16,5,Human Resources,1,1,Male,75,4,1,Research Scientist,3,Divorced,2770,12167,1,Y,No,12,3,1,80,2,2,3,3,0,2,0,2
43,27,No,Travel_Rarely,544,Research & Development,10,5,Human Resources,1,1,Male,34,3,1,Manufacturing Director,4,Divorced,3457,13488,2,Y,No,15,3,3,80,2,8,2,3,4,2,0,3
44,34,No,Travel_Rarely,547,Research & Development,20,3,Technical Degree,1,1,Male,74,3,1,Research Scientist,1,Married,3125,12474,1,Y,No,15,3,3,80,1,7,3,2,8,6,1,7
45,40,No,Non-Travel,1139,Human Resources,8,5,Human Resources,1,4,Male,57,4,2,Sales Executive,4,Divorced,5876,24696,5,Y,No,22,4,4,80,1,12,2,2,7,6,1,7
46,34,No,Travel_Frequently,1024,Human Resources,9,5,Other,1,4,Female,50,2,3,Manufacturing Director,3,Single,8939,8466,1,Y,No,11,3,3,80,0,9,2,3,9,7,1,4
47,34,No,Travel_Rarely,1192,Human Resources,10,5,Life Sciences,1,3,Female,81,3,3,Research Scientist,4,Single,8824,19633,0,Y,No,14,3,4,80,0,9,2,1,2,1,1,1
48,36,No,Travel_Frequently,102,Human Resources,19,4,Human Resources,1,4,Male,43,2,2,Sales Executive,2,Divorced,4855,16294,5,Y,No,21,4,2,80,1,8,2,3,4,2,1,2
49,40,No,Non-Travel,1037,Human Resources,2,5,Medical,1,2,Female,57,2,4,Research Director,3,Married,17188,7303,1,Y,No,14,3,4,80,1,21,0,2,20,8,11,10
50,32,No,Travel_Rarely,963,Research & Development,8,5,Medical,1,3,Male,93,4,1,Laboratory Technician,4,Married,3126,18940,2,Y,No,23,4,2,80,1,11,2,3,5,2,0,4
51,36,No,Travel_Rarely,967,Human Resources,19,5,Human Resources,1,1,Male,76,4,3,Healthcare Representative,2,Divorced,8294,18859,1,Y,No,13,3,3,80,3,10,0,3,8,4,1,2
52,41,No,Travel_Frequently,685,Research & Development,2,5,Human Resources,1,2,Male,74,3,1,Human Resources,4,Divorced,15432,10096,4,Y,No,14,3,1,80,1,22,3,1,2,1,0,1
53,28,No,Travel_Rarely,672,Human Resources,8,5,Marketing,1,3,Male,53,2,2,Sales Executive,3,Single,5616,24989,1,Y,No,23,4,3,80,0,2,3,3,4,3,1,2
54,34,No,Travel_Rarely,321,Human Resources,13,5,Human Resources,1,4,Female,42,3,2,Sales Executive,3,Married,4939,10335,0,Y,No,13,3,1,80,1,10,6,3,8,1,6,7
55,32,No,Travel_Rarely,1261,Human Resources,8,3,Human Resources,1,4,Male,54,4,2,Sales Executive,1,Divorced,5772,22243,3,Y,No,18,3,3,80,1,11,6,3,7,7,0,7
56,42,No,Travel_Rarely,813,Research & Development,25,5,Human Resources,1,3,Male,57,2,1,Sales Executive,2,Divorced,3733,11482,8,Y,No,22,4,3,80,3,7,2,3,5,3,1,2
57,40,No,Travel_Rarely,901,Human Resources,7,5,Human Resources,1,2,Male,90,3,2,Sales Executive,4,Divorced,6004,5960,7,Y,Yes,13,3,4,80,3,11,3,3,8,7,3,7
58,29,No,Travel_Rarely,269,Research & Development,2,5,Human Resources,1,4,Male,88,4,1,Research Scientist,4,Married,3118,17601,1,Y,No,12,3,4,80,0,10,2,3,10,7,0,7
59,47,No,Travel_Rarely,1003,Human Resources,5,5,Human Resources,1,2,Female,68,3,5,Research Scientist,2,Married,18491,16526,6,Y,No,16,3,4,80,1,27,3,4,5,3,1,1
60,28,No,Travel_Frequently,643,Research & Development,8,5,Human Resources,1,1,Female,67,3,1,Research Scientist,3,Married,2734,20818,1,Y,No,22,4,2,80,1,3,3,3,3,2,0,1
61,25,No,Travel_Rarely,901,Research & Development,8,5,Human Resources,1,3,Female,96,3,1,Research Scientist,4,Married,2601,8387,1,Y,Yes,15,3,1,80,1,3,2,3,3,2,0,2
62,38,No,Non-Travel,1111,Sales,9,5,Life Sciences,1,4,Male,52,3,1,Sales Representative,4,Single,3865,22728,0,Y,No,15,3,1,80,0,12,2,4,6,5,1,2
63,34,No,Travel_Rarely,1336,Research & Development,7,1,Human Resources,1,2,Male,53,2,1,Laboratory Technician,1,Married,3253,20868,4,Y,No,21,4,2,80,1,8,3,3,5,4,0,1
64,44,No,Travel_Rarely,948,Human Resources,7,5,Human Resources,1,4,Male,71,3,2,Sales Executive,4,Married,5422,20362,2,Y,No,14,3,2,80,3,16,4,3,3,0,1,0
65,39,No,Travel_Frequently,1229,Human Resources,9,5,Human Resources,1,3,Female,59,3,2,Sales Executive,3,Divorced,4424,13224,2,Y,No,13,3,1,80,0,8,5,4,5,3,0,2
66,36,No,Travel_Rarely,1308,Research & Development,17,5,Technical Degree,1,3,Female,82,3,2,Healthcare Representative,3,Married,5520,21032,4,Y,No,13,3,2,80,0,9,2,3,5,3,1,1
67,38,No,Travel_Rarely,1087,Research & Development,20,5,Human Resources,1,2,Male,82,1,2,Research Scientist,4,Married,5924,21053,0,Y,Yes,12,3,2,80,2,10,3,2,8,7,1,7
68,23,Yes,Travel_Frequently,689,Research & Development,6,3,Human Resources,1,4,Male,38,2,1,Sales Representative,1,Married,2511,4272,1,Y,No,18,3,3,80,1,2,2,3,2,2,2,2
69,32,No,Travel_Rarely,1030,Human Resources,3,5,Human Resources,1,3,Female,67,3,4,Manager,4,Married,15990,17507,1,Y,No,13,3,2,80,0,9,5,4,7,2,0,2
70,33,No,Travel_Rarely,671,Research & Development,5,5,Human Resources,1,3,Female,74,3,1,Laboratory Technician,4,Married,2974,8711,1,Y,No,13,3,1,80,1,10,3,3,10,8,4,8
71,36,No,Travel_Frequently,460,Sales,8,3,Human Resources,1,2,Male,74,2,1,Sales Executive,2,Married,2431,7301,1,Y,No,13,3,3,80,3,4,4,2,4,3,0,2
72,33,No,Travel_Rarely,245,Research & Development,23,5,Human Resources,1,2,Female,44,3,1,Laboratory Technician,3,Married,2349,18255,7,Y,No,13,3,2,80,0,3,3,2,2,2,2,2
73,29,No,Travel_Rarely,767,Research & Development,7,5,Technical Degree,1,2,Male,57,3,1,Research Scientist,3,Married,2778,12061,0,Y,No,13,3,3,80,1,9,3,1,8,4,0,7
74,48,No,Travel_Rarely,1118,Human Resources,8,5,Other,1,3,Male,57,3,4,Manager,4,Single,15976,10390,2,Y,No,15,3,2,80,0,26,3,3,5,4,0,1
75,35,No,Travel_Rarely,952,Human Resources,7,5,Human Resources,1,2,Female,78,2,3,Manager,3,Divorced,12539,14053,3,Y,No,22,4,3,80,1,12,2,3,8,7,0,4
76,35,No,Travel_Rarely,516,Human Resources,15,3,Human Resources,1,2,Male,57,2,3,Laboratory Technician,2,Divorced,6114,20794,1,Y,No,13,3,3,80,1,9,3,1,9,8,1,7
77,43,No,Travel_Rarely,551,Human Resources,7,5,Human Resources,1,1,Female,43,3,2,Sales Executive,4,Divorced,5661,20344,1,Y,No,14,3,3,80,1,10,2,3,8,6,0,1
78,30,No,Travel_Rarely,1021,Sales,7,5,Other,1,1,Female,82,3,1,Sales Executive,4,Married,2808,7882,1,Y,No,13,3,2,80,1,5,2,4,6,4,1,4
79,31,No,Travel_Rarely,485,Human Resources,4,3,Life Sciences,1,1,Male,64,3,2,Laboratory Technician,1,Single,4489,9695,7,Y,Yes,13,3,1,80,0,9,1,3,5,3,0,5
80,33,No,Travel_Frequently,1082,Human Resources,3,5,Marketing,1,1,Male,57,2,3,Sales Executive,4,Married,8379,13757,1,Y,Yes,13,3,1,80,1,9,2,3,9,7,0,7
81,21,Yes,Travel_Rarely,504,Research & Development,6,3,Life Sciences,1,2,Male,69,1,1,Laboratory Technician,1,Single,2938,20176,1,Y,Yes,18,3,1,80,0,3,3,3,3,3,1,2
82,36,No,Travel_Rarely,1300,Human Resources,6,5,Human Resources,1,4,Female,79,2,3,Research Scientist,3,Divorced,7022,10898,0,Y,No,17,3,2,80,1,10,3,2,9,8,1,7
83,35,No,Travel_Rarely,1008,Human Resources,10,5,Human Resources,1,2,Female,70,3,2,Research Scientist,3,Married,4979,15204,1,Y,Yes,13,3,4,80,1,10,3,2,10,8,1,8
84,25,No,Travel_Rarely,783,Research & Development,7,5,Life Sciences,1,1,Female,72,4,1,Sales Executive,3,Single,2569,9909,1,Y,No,13,3,1,80,0,5,4,3,5,1,0,4
85,35,No,Travel_Rarely,1331,Research & Development,18,5,Human Resources,1,3,Male,52,3,1,Manufacturing Director,4,Married,4428,8076,1,Y,No,14,3,3,80,2,5,2,1,4,2,2,2
86,30,No,Travel_Rarely,288,Human Resources,11,3,Life Sciences,1,2,Female,59,2,4,Manufacturing Director,1,Single,12531,6923,1,Y,No,14,3,3,80,0,9,3,3,7,2,1,2
87,42,No,Travel_Rarely,863,Human Resources,2,5,Human Resources,1,4,Male,82,3,2,Manufacturing Director,2,Married,5896,14805,9,Y,No,12,3,2,80,1,9,0,3,4,3,1,1
88,34,No,Travel_Rarely,632,Research & Development,10,5,Human Resources,1,3,Female,89,2,2,Healthcare Representative,3,Married,4586,19330,1,Y,No,12,3,3,80,1,12,0,3,10,5,0,7
89,37,No,Travel_Rarely,425,Research & Development,24,3,Human Resources,1,2,Female,73,3,2,Research Scientist,2,Married,4828,9003,3,Y,No,12,3,1,80,0,9,3,4,3,2,1,2
90,46,No,Travel_Rarely,1239,Human Resources,2,5,Human Resources,1,1,Male,51,3,2,Sales Executive,4,Married,9861,16942,2,Y,No,19,3,3,80,1,24,3,3,6,5,1,3
91,45,No,Travel_Rarely,1110,Human Resources,14,5,Medical,1,2,Female,81,3,5,Manager,1,Married,18965,13815,3,Y,No,22,4,4,80,1,25,2,3,7,7,6,2
92,42,No,Travel_Frequently,483,Human Resources,5,5,Life Sciences,1,3,Male,74,4,2,Research Scientist,3,Single,5165,9163,3,Y,No,12,3,2,80,0,11,0,3,7,5,1,2
93,36,No,Travel_Rarely,888,Human Resources,7,5,Human Resources,1,4,Male,96,3,2,Sales Executive,4,Divorced,6524,18558,7,Y,Yes,20,4,3,80,1,7,3,3,3,2,1,2
94,33,No,Travel_Rarely,675,Human Resources,3,5,Human Resources,1,2,Male,58,3,2,Sales Executive,4,Married,5837,18899,1,Y,No,12,3,1,80,1,10,4,3,10,7,0,8
95,42,No,Travel_Rarely,761,Research & Development,2,5,Medical,1,3,Female,83,2,1,Sales Executive,4,Married,3190,17745,0,Y,No,15,3,3,80,0,11,0,3,9,4,1,4
96,29,No,Travel_Rarely,549,Research & Development,12,5,Human Resources,1,2,Female,62,2,2,Manufacturing Director,4,Married,5391,24073,1,Y,Yes,11,3,1,80,0,6,2,1,6,4,1,3
97,30,No,Travel_Rarely,1247,Human Resources,9,5,Human Resources,1,1,Male,75,3,3,Research Director,3,Married,11849,15023,1,Y,No,14,3,4,80,2,10,4,2,10,8,4,7
98,54,No,Travel_Rarely,504,Human Resources,5,5,Medical,1,1,Female,79,3,2,Sales Executive,4,Married,7453,22472,3,Y,No,20,4,2,80,1,13,4,2,3,2,0,2
99,23,Yes,Travel_Rarely,520,Sales,10,5,Medical,1,2,Female,68,2,1,Sales Representative,2,Married,2344,15522,1,Y,No,16,3,2,80,0,2,2,3,2,2,2,2
100,34,No,Travel_Rarely,645,Human Resources,7,5,Marketing,1,4,Female,55,3,3,Sales Executive,2,Married,8204,17502,0,Y,No,13,3,4,80,1,9,2,3,8,6,0,7
101,46,No,Travel_Frequently,512,Human Resources,4,5,Human Resources,1,1,Male,84,3,5,Manager,2,Divorced,19256,14977,4,Y,No,14,3,4,80,1,25,3,2,21,8,13,9
102,36,No,Travel_Rarely,1274,Research & Development,11,2,Human Resources,1,4,Male,85,3,1,Laboratory Technician,1,Married,2744,17002,5,Y,No,15,3,1,80,0,6,4,3,4,2,1,2
103,34,Yes,Travel_Rarely,705,Human Resources,5,5,Technical Degree,1,1,Male,82,1,2,Research Scientist,3,Married,5486,15296,3,Y,Yes,15,3,2,80,1,11,2,4,4,2,1,3
104,38,No,Travel_Rarely,910,Human Resources,9,3,Human Resources,1,3,Female,61,3,2,Sales Representative,1,Married,3403,4844,8,Y,No,14,3,1,80,1,7,6,4,3,2,1,1
105,40,No,Travel_Frequently,462,Human Resources,3,5,Life Sciences,1,3,Female,43,2,4,Sales Executive,4,Single,12559,8131,0,Y,No,12,3,4,80,0,16,3,3,4,2,2,2
106,38,No,Travel_Rarely,905,Research & Development,11,3,Human Resources,1,3,Female,69,3,1,Laboratory Technician,2,Married,2569,21437,3,Y,No,12,3,3,80,0,11,4,3,3,1,1,2
107,23,Yes,Travel_Rarely,1134,Research & Development,4,5,Medical,1,1,Male,80,1,1,Research Scientist,4,Married,2422,15381,1,Y,Yes,13,3,1,80,0,1,4,1,1,0,0,0
108,46,No,Travel_Rarely,1348,Human Resources,19,5,Life Sciences,1,4,Male,54,3,3,Research Scientist,2,Single,9105,17018,0,Y,Yes,14,3,2,80,0,20,2,3,10,8,0,8
109,42,No,Travel_Rarely,878,Human Resources,6,5,Human Resources,1,4,Male,97,4,2,Sales Executive,4,Married,5382,18430,1,Y,No,12,3,4,80,0,5,3,3,4,2,0,1
110,30,No,Travel_Rarely,1200,Human Resources,9,5,Human Resources,1,4,Male,58,3,2,Sales Executive,3,Married,5491,12383,1,Y,No,14,3,1,80,1,10,4,2,10,8,2,8
111,35,No,Travel_Rarely,1154,Human Resources,13,4,Human Resources,1,4,Female,67,3,3,Sales Executive,1,Married,9459,14217,9,Y,No,17,3,3,80,1,10,6,3,5,3,0,3
112,45,No,Travel_Frequently,363,Human Resources,4,5,Human Resources,1,1,Male,78,3,2,Sales Executive,2,Divorced,5395,24153,1,Y,No,20,4,4,80,2,9,0,3,6,4,1,2
113,37,No,Travel_Rarely,1361,Research & Development,10,5,Other,1,1,Male,73,3,2,Research Scientist,2,Married,6171,23008,4,Y,No,16,3,4,80,0,14,2,2,4,2,1,2
114,31,No,Travel_Rarely,817,Human Resources,5,5,Human Resources,1,3,Male,85,4,2,Sales Executive,4,Married,6394,14528,1,Y,Yes,12,3,3,80,2,9,2,2,8,5,0,5
115,31,No,Travel_Rarely,600,Human Resources,19,5,Medical,1,2,Male,41,2,3,Sales Executive,4,Single,9824,17387,1,Y,No,13,3,3,80,0,11,2,3,10,8,6,7
116,28,Yes,Travel_Rarely,1369,Research & Development,4,2,Human Resources,1,3,Male,86,1,1,Laboratory Technician,1,Married,2511,19311,0,Y,Yes,11,3,3,80,0,5,4,2,3,2,1,2
117,45,Yes,Travel_Rarely,964,Human Resources,6,3,Human Resources,1,2,Male,65,3,3,Human Resources,1,Married,10387,11231,6,Y,Yes,13,3,4,80,0,17,2,3,17,8,4,6
118,38,No,Travel_Rarely,363,Human Resources,7,5,Human Resources,1,4,Male,55,2,3,Research Director,3,Divorced,13277,8582,1,Y,No,11,3,2,80,1,13,2,3,12,9,1,8
119,44,No,Non-Travel,1083,Human Resources,7,5,Human Resources,1,1,Female,77,4,5,Laboratory Technician,4,Divorced,14371,18122,4,Y,Yes,13,3,2,80,1,22,5,2,9,2,3,7
120,35,No,Travel_Rarely,665,Human Resources,8,2,Human Resources,1,3,Female,93,2,2,Healthcare Representative,1,Married,5165,17312,0,Y,Yes,17,3,3,80,1,9,3,3,3,2,1,0
121,45,No,Travel_Rarely,563,Human Resources,2,5,Human Resources,1,2,Male,80,3,4,Manager,3,Divorced,16827,16877,1,Y,No,13,3,4,80,2,26,2,4,24,8,13,7
122,30,Yes,Non-Travel,1184,Human Resources,12,5,Technical Degree,1,4,Female,57,1,2,Sales Executive,4,Married,4499,22446,1,Y,Yes,22,4,2,80,1,5,3,1,5,3,1,3
123,28,No,Travel_Rarely,928,Research & Development,10,5,Human Resources,1,2,Male,63,3,2,Healthcare Representative,2,Married,4781,20733,1,Y,Yes,14,3,3,80,1,5,4,3,5,3,1,4
124,24,Yes,Travel_Rarely,1079,Research & Development,9,5,Medical,1,1,Female,71,3,1,Laboratory Technician,3,Single,3399,17993,3,Y,No,15,3,1,80,0,5,6,4,3,2,0,2
125,34,No,Travel_Rarely,732,Research & Development,2,5,Medical,1,2,Male,51,3,1,Sales Executive,4,Single,2892,6029,8,Y,Yes,13,3,3,80,0,9,2,3,3,2,1,2
126,37,No,Non-Travel,500,Research & Development,15,4,Human Resources,1,3,Male,79,3,1,Laboratory Technician,1,Married,3792,9930,7,Y,No,15,3,3,80,1,6,2,3,3,2,2,2
127,38,No,Travel_Frequently,1143,Human Resources,7,3,Human Resources,1,2,Female,72,3,3,Research Director,1,Married,12133,6259,0,Y,No,17,3,2,80,1,11,1,4,9,8,7,7
128,34,Yes,Travel_Rarely,568,Research & Development,15,5,Life Sciences,1,2,Male,59,1,2,Laboratory Technician,3,Single,4665,15974,2,Y,Yes,12,3,1,80,0,9,2,1,2,1,1,1
129,36,Yes,Travel_Rarely,742,Human Resources,3,4,Medical,1,1,Female,65,3,3,Manufacturing Director,2,Married,9938,12526,1,Y,No,14,3,1,80,1,18,3,3,16,7,5,8
130,37,No,Travel_Rarely,178,Human Resources,7,5,Human Resources,1,2,Male,56,3,1,Human Resources,3,Married,3726,7769,3,Y,No,14,3,3,80,1,9,2,3,7,7,0,4
131,30,No,Travel_Rarely,472,Human Resources,4,3,Human Resources,1,4,Male,44,3,2,Sales Executive,1,Divorced,5429,5236,0,Y,Yes,11,3,3,80,1,7,2,2,4,1,0,1
132,27,Yes,Travel_Rarely,777,Sales,5,2,Other,1,2,Female,48,1,1,Sales Executive,1,Single,2690,14150,9,Y,Yes,15,3,3,80,0,6,3,2,1,0,0,0
133,42,No,Non-Travel,608,Human Resources,6,5,Life Sciences,1,2,Male,47,2,3,Healthcare Representative,4,Single,8385,11561,4,Y,No,14,3,4,80,0,11,5,4,8,7,4,3
134,29,No,Travel_Rarely,1062,Human Resources,7,5,Medical,1,3,Male,81,3,2,Sales Executive,4,Single,6034,5510,1,Y,No,18,3,2,80,0,9,4,3,9,7,7,7
135,47,No,Travel_Rarely,878,Human Resources,6,5,Other,1,4,Male,81,2,4,Healthcare Representative,4,Single,15460,13797,6,Y,No,15,3,4,80,0,24,3,2,19,7,3,7
136,27,No,Travel_Rarely,890,Research & Development,5,5,Life Sciences,1,4,Female,82,3,1,Sales Executive,4,Single,2473,8242,8,Y,No,16,3,2,80,0,5,3,3,1,0,0,0
137,29,No,Travel_Frequently,1206,Research & Development,2,3,Medical,1,4,Male,76,3,1,Laboratory Technician,2,Single,2951,12263,0,Y,No,17,3,2,80,0,5,4,3,4,2,1,2
138,40,Yes,Travel_Frequently,285,Research & Development,26,5,Human Resources,1,3,Male,68,2,1,Research Scientist,4,Married,2779,9663,5,Y,No,14,3,4,80,2,7,4,3,3,2,2,2
