,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
49,reason_0,month_0,day_4,season_3,388,51,29,58,378.884,100,1,education_1,son_2,0,1,pet_4,56,196,19,0
50,reason_0,month_6,day_2,season_3,118,5,1,58,205.917,100,0,education_3,son_0,0,0,pet_0,56,196,19,0
51,reason_0,month_9,day_4,season_3,118,52,1,58,378.884,81,0,education_1,son_0,1,0,pet_0,108,163,38,120
52,reason_9,month_1,day_3,season_4,118,5,9,44,243.164,91,0,education_1,son_0,0,0,pet_0,69,169,31,1
53,reason_0,month_0,day_2,season_3,118,5,1,58,205.917,99,0,education_3,son_0,0,0,pet_0,56,196,19,0
54,reason_26,month_11,day_3,season_2,230,25,9,28,252.596,97,0,education_1,son_1,0,0,pet_2,67,168,24,8
55,reason_0,month_0,day_4,season_3,388,52,29,58,378.884,100,1,education_1,son_2,0,1,pet_4,56,196,19,0
56,reason_9,month_9,day_2,season_3,388,52,1,27,205.917,100,0,education_1,son_1,1,0,pet_4,108,196,19,120
57,reason_0,month_9,day_3,season_4,388,26,1,58,378.884,81,1,education_1,son_1,1,0,pet_0,56,163,23,0
58,reason_0,month_9,day_2,season_3,388,52,29,58,378.884,81,0,education_3,son_0,0,0,pet_0,56,196,19,0
59,reason_0,month_0,day_2,season_1,388,52,1,58,205.917,100,1,education_1,son_1,0,1,pet_5,108,163,38,0
60,reason_0,month_11,day_3,season_4,268,51,10,37,310.424,94,1,education_1,son_4,1,0,pet_0,65,169,22,0
61,reason_9,month_0,day_2,season_4,388,5,1,58,378.884,99,0,education_1,son_1,1,0,pet_0,108,163,38,120
62,reason_0,month_9,day_6,season_3,118,52,1,27,378.884,81,0,education_1,son_1,1,0,pet_4,56,172,38,120
63,reason_0,month_9,day_3,season_4,388,5,29,27,205.917,81,0,education_1,son_2,1,0,pet_0,108,196,19,120
64,reason_0,month_0,day_4,season_3,388,5,29,58,378.884,100,1,education_1,son_2,0,1,pet_0,56,163,19,0
65,reason_9,month_0,day_2,season_4,118,5,28,27,205.925,81,0,education_1,son_0,0,0,pet_0,56,168,38,120
66,reason_0,month_9,day_3,season_4,388,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,56,163,19,120
67,reason_22,month_5,day_3,season_3,118,13,16,49,265.313,97,0,education_1,son_1,1,0,pet_0,97,172,31,8
68,reason_0,month_9,day_3,season_4,388,52,1,58,378.884,81,1,education_1,son_1,1,0,pet_0,56,163,38,0
69,reason_0,month_9,day_3,season_4,388,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,56,185,19,120
70,reason_0,month_9,day_4,season_4,179,51,18,36,226.297,81,0,education_1,son_0,1,0,pet_0,89,170,31,0
71,reason_9,month_0,day_5,season_4,388,5,29,58,378.884,81,0,education_1,son_0,0,0,pet_2,108,196,38,3
72,reason_0,month_9,day_3,season_1,388,52,1,58,378.884,81,1,education_1,son_1,1,0,pet_0,108,163,38,0
73,reason_0,month_9,day_2,season_1,388,52,1,27,205.917,81,0,education_2,son_1,1,0,pet_8,108,196,19,120
74,reason_0,month_9,day_2,season_3,388,5,29,58,378.884,81,0,education_1,son_0,0,0,pet_0,56,196,19,120
75,reason_9,month_0,day_5,season_2,388,5,29,58,378.884,100,0,education_1,son_2,1,1,pet_0,56,163,38,120
76,reason_0,month_10,day_2,season_3,118,5,1,58,205.917,100,0,education_3,son_0,0,0,pet_0,56,196,19,0
77,reason_4,month_1,day_6,season_4,331,26,10,33,224.475,92,0,education_1,son_3,1,0,pet_0,69,169,24,1
78,reason_9,month_9,day_2,season_3,118,5,1,58,205.917,99,0,education_3,son_0,0,0,pet_0,56,196,19,0
79,reason_9,month_0,day_5,season_1,388,5,29,58,378.884,81,0,education_1,son_2,1,1,pet_0,56,163,38,120
80,reason_0,month_0,day_4,season_3,388,51,29,58,378.884,100,1,education_1,son_2,0,1,pet_0,56,163,19,0
81,reason_0,month_9,day_4,season_3,388,5,29,58,378.884,81,0,education_1,son_0,0,0,pet_0,56,196,19,120
82,reason_9,month_10,day_3,season_4,118,5,8,45,352.603,88,0,education_1,son_0,0,0,pet_0,82,169,31,106
83,reason_9,month_9,day_2,season_1,388,5,29,27,378.884,81,0,education_1,son_1,0,0,pet_0,108,196,19,120
84,reason_8,month_9,day_2,season_3,388,52,1,27,378.884,100,0,education_1,son_1,1,0,pet_4,108,196,19,120
85,reason_0,month_9,day_3,season_1,388,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,56,163,19,120
86,reason_0,month_0,day_4,season_3,388,5,28,58,378.884,100,1,education_1,son_2,0,0,pet_4,56,196,19,0
87,reason_0,month_9,day_3,season_3,388,52,1,27,378.884,81,0,education_1,son_1,1,0,pet_4,108,196,38,120
88,reason_9,month_0,day_2,season_4,118,5,29,27,378.884,81,0,education_1,son_0,0,0,pet_0,107,196,19,120
89,reason_9,month_0,day_2,season_2,388,10,26,28,378.884,100,0,education_3,son_1,1,0,pet_1,107,185,37,120
90,reason_0,month_9,day_2,season_1,388,52,1,58,205.917,81,0,education_1,son_1,0,1,pet_5,108,163,38,120
91,reason_0,month_9,day_4,season_3,388,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,196,19,120
92,reason_23,month_11,day_4,season_3,118,11,14,36,330.905,99,0,education_1,son_2,1,0,pet_0,89,185,25,8
93,reason_24,month_1,day_2,season_4,187,26,9,28,267.597,91,0,education_1,son_1,0,0,pet_2,69,169,24,3
94,reason_9,month_0,day_5,season_4,388,5,29,58,378.884,81,0,education_1,son_0,0,0,pet_2,108,163,38,0
95,reason_8,month_9,day_2,season_1,388,52,1,27,205.917,100,0,education_1,son_1,1,0,pet_4,108,196,19,120
96,reason_28,month_12,day_4,season_3,278,35,13,33,374.964,98,0,education_1,son_2,1,0,pet_1,90,171,28,85
97,reason_0,month_0,day_6,season_2,118,5,1,58,378.884,100,0,education_1,son_1,0,0,pet_8,108,196,36,0
98,reason_0,month_0,day_4,season_3,118,26,28,57,205.917,100,0,education_1,son_2,1,0,pet_0,68,185,19,120
99,reason_23,month_2,day_4,season_2,290,49,11,37,366.894,95,0,education_1,son_1,1,0,pet_1,70,171,25,8
100,reason_0,month_9,day_4,season_3,118,52,1,58,378.884,81,0,education_1,son_0,1,0,pet_0,56,163,38,120
101,reason_9,month_9,day_6,season_3,118,5,1,58,205.917,87,0,education_3,son_0,0,0,pet_0,56,196,19,0
102,reason_9,month_9,day_2,season_1,388,52,1,27,205.917,100,0,education_1,son_1,1,0,pet_4,108,196,19,0
103,reason_0,month_9,day_4,season_1,388,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,163,19,120
104,reason_0,month_9,day_3,season_4,388,52,1,58,378.884,81,0,education_1,son_2,1,0,pet_0,108,196,38,120
105,reason_0,month_9,day_4,season_3,388,52,29,58,378.884,81,0,education_1,son_0,1,0,pet_0,108,163,19,120
106,reason_0,month_9,day_2,season_3,388,52,1,27,378.884,100,0,education_1,son_1,1,0,pet_4,108,196,19,120
107,reason_9,month_6,day_2,season_3,118,5,9,54,205.971,98,0,education_1,son_0,0,0,pet_0,63,170,26,8
108,reason_9,month_0,day_2,season_2,388,5,29,27,378.884,100,0,education_3,son_1,1,0,pet_1,108,196,38,120
109,reason_0,month_9,day_2,season_1,388,52,1,58,205.917,100,0,education_1,son_1,0,1,pet_5,108,163,38,120
110,reason_0,month_9,day_2,season_1,388,52,1,27,205.917,99,0,education_2,son_1,1,0,pet_8,108,196,19,120
111,reason_0,month_0,day_2,season_1,118,52,29,58,205.917,100,0,education_1,son_1,0,1,pet_5,108,163,38,120
112,reason_0,month_9,day_2,season_1,388,52,1,27,205.917,81,0,education_1,son_1,1,1,pet_0,108,196,19,0
113,reason_9,month_9,day_3,season_4,388,5,28,58,378.884,81,0,education_1,son_1,1,0,pet_0,56,196,19,120
114,reason_9,month_0,day_5,season_4,388,5,29,58,378.884,81,0,education_1,son_0,0,0,pet_2,108,172,38,0
115,reason_0,month_0,day_2,season_3,388,52,1,58,378.884,100,1,education_1,son_1,0,1,pet_5,108,163,38,0
116,reason_9,month_0,day_2,season_3,118,5,1,58,378.884,81,0,education_3,son_0,0,0,pet_0,56,196,19,117
117,reason_0,month_0,day_2,season_2,388,5,29,27,378.884,100,0,education_3,son_1,1,0,pet_1,108,196,19,120
118,reason_0,month_9,day_3,season_4,388,5,29,58,205.917,81,0,education_1,son_2,1,0,pet_0,108,196,38,120
119,reason_3,month_10,day_2,season_4,179,51,18,38,265.293,92,0,education_1,son_0,1,0,pet_0,87,170,31,1
120,reason_28,month_12,day_5,season_2,179,51,18,38,258.868,96,0,education_1,son_0,1,0,pet_0,89,170,31,0
121,reason_9,month_9,day_2,season_1,388,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_0,56,196,19,120
122,reason_19,month_0,day_6,season_4,334,10,4,56,338.293,93,0,education_1,son_1,1,0,pet_0,107,163,38,78
123,reason_0,month_9,day_4,season_3,388,52,1,58,378.884,81,0,education_1,son_0,1,0,pet_0,108,163,19,120
124,reason_9,month_9,day_2,season_1,118,5,14,57,205.917,81,0,education_1,son_0,0,0,pet_0,56,185,31,120
125,reason_0,month_9,day_2,season_1,388,5,1,58,205.917,100,0,education_1,son_1,0,1,pet_5,108,163,38,120
126,reason_9,month_9,day_3,season_1,388,5,29,27,205.917,81,0,education_1,son_2,1,0,pet_0,108,196,29,119
127,reason_27,month_9,day_3,season_4,118,10,24,37,337.564,81,0,education_1,son_1,0,0,pet_0,91,185,31,0
128,reason_0,month_9,day_3,season_4,388,5,29,58,378.884,81,1,education_1,son_1,1,0,pet_0,56,163,38,0
129,reason_0,month_9,day_6,season_2,118,52,1,27,378.884,100,0,education_2,son_1,1,0,pet_8,108,196,19,120
130,reason_23,month_8,day_4,season_1,233,25,13,52,220.472,96,0,education_1,son_2,0,0,pet_1,83,168,31,8
131,reason_0,month_0,day_2,season_2,388,52,29,27,378.884,100,0,education_1,son_1,1,0,pet_0,108,196,19,120
132,reason_9,month_0,day_2,season_2,118,5,29,58,378.884,100,0,education_1,son_1,1,0,pet_0,56,196,21,0
133,reason_0,month_0,day_2,season_4,387,5,1,58,378.884,99,0,education_1,son_1,1,0,pet_0,108,163,38,120
134,reason_0,month_9,day_2,season_1,388,52,1,27,378.884,81,0,education_2,son_1,1,0,pet_8,108,196,19,120
135,reason_9,month_0,day_2,season_3,118,5,1,58,378.884,81,0,education_3,son_0,0,0,pet_0,56,196,19,0
136,reason_9,month_1,day_6,season_3,118,5,1,58,205.917,81,0,education_3,son_0,0,0,pet_0,56,196,19,0
137,reason_0,month_0,day_2,season_2,388,52,29,27,378.884,100,0,education_3,son_1,1,0,pet_0,108,196,19,120
138,reason_22,month_0,day_2,season_3,118,5,1,58,205.917,96,0,education_3,son_0,0,0,pet_0,56,196,19,0
139,reason_0,month_9,day_2,season_1,388,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,56,185,19,120
140,reason_0,month_0,day_2,season_2,388,5,29,27,378.884,100,0,education_1,son_1,1,0,pet_1,108,196,19,120
141,reason_28,month_3,day_2,season_3,380,52,1,27,303.418,98,0,education_1,son_1,1,0,pet_4,84,178,29,16
142,reason_9,month_9,day_2,season_3,118,52,29,58,378.884,81,0,education_3,son_0,0,0,pet_0,56,196,19,120
143,reason_0,month_7,day_2,season_1,388,52,1,58,205.917,100,1,education_1,son_1,0,1,pet_5,108,163,38,0
144,reason_0,month_0,day_4,season_3,388,52,29,58,378.884,81,1,education_1,son_2,0,1,pet_0,56,163,38,0
145,reason_0,month_9,day_3,season_4,388,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,196,19,120
146,reason_0,month_9,day_4,season_3,388,5,29,27,378.884,81,0,education_1,son_1,1,0,pet_0,107,185,19,120
147,reason_9,month_9,day_6,season_3,118,5,1,58,205.917,81,0,education_3,son_0,0,0,pet_0,56,196,19,0
148,reason_28,month_0,day_2,season_3,118,5,1,58,205.917,99,0,education_3,son_0,0,0,pet_0,56,196,19,0
149,reason_9,month_9,day_3,season_1,388,5,29,58,205.917,100,0,education_1,son_2,0,0,pet_1,56,163,19,120
150,reason_0,month_9,day_3,season_4,388,5,29,58,205.917,81,0,education_1,son_2,1,0,pet_0,108,196,19,120
151,reason_0,month_0,day_4,season_3,388,52,29,58,378.884,100,1,education_1,son_2,0,1,pet_0,56,163,19,0
152,reason_9,month_0,day_5,season_4,388,5,29,58,378.884,81,0,education_1,son_0,0,0,pet_2,108,185,38,0
153,reason_7,month_9,day_5,season_1,289,28,14,35,378.884,81,0,education_1,son_2,1,1,pet_1,86,178,26,3
154,reason_9,month_9,day_2,season_1,388,52,1,27,234.821,100,0,education_1,son_1,1,0,pet_4,108,196,19,120
155,reason_0,month_9,day_4,season_3,388,52,29,58,378.884,81,0,education_1,son_0,1,0,pet_0,85,196,19,120
156,reason_4,month_9,day_4,season_1,346,51,16,34,378.884,81,0,education_1,son_2,1,0,pet_1,91,185,31,22
157,reason_0,month_9,day_3,season_4,388,52,28,58,378.884,81,1,education_1,son_1,1,0,pet_0,56,163,38,0
158,reason_0,month_9,day_2,season_1,118,52,1,58,205.917,100,0,education_1,son_1,0,1,pet_5,108,163,38,0
159,reason_0,month_9,day_4,season_3,388,5,29,58,378.884,81,0,education_1,son_0,0,0,pet_0,108,196,19,120
160,reason_13,month_0,day_2,season_2,289,27,16,38,378.884,100,0,education_1,son_1,1,0,pet_1,88,178,25,56
161,reason_9,month_9,day_3,season_1,118,5,9,47,205.917,81,0,education_1,son_0,0,0,pet_0,65,172,25,120
162,reason_9,month_9,day_3,season_2,388,5,29,58,205.917,81,0,education_1,son_2,0,0,pet_1,56,163,19,0
163,reason_0,month_9,day_3,season_4,388,5,12,58,378.884,81,0,education_1,son_1,1,0,pet_0,90,196,19,120
164,reason_0,month_9,day_2,season_3,388,5,29,58,378.884,81,0,education_1,son_0,1,0,pet_0,108,196,19,120
165,reason_0,month_9,day_4,season_3,388,51,29,58,378.884,100,1,education_1,son_2,0,0,pet_4,56,196,19,0
166,reason_0,month_9,day_4,season_3,118,52,29,58,378.884,81,0,education_1,son_0,1,0,pet_0,108,163,19,120
167,reason_0,month_0,day_4,season_3,388,52,29,58,205.917,100,1,education_1,son_2,0,1,pet_4,108,196,19,0
168,reason_9,month_9,day_2,season_3,388,52,1,27,378.884,100,0,education_1,son_1,1,0,pet_4,108,196,19,120
169,reason_9,month_9,day_2,season_4,118,52,29,58,378.884,81,0,education_3,son_0,0,0,pet_0,56,196,19,120
170,reason_9,month_0,day_2,season_4,388,5,1,58,378.884,100,0,education_1,son_1,1,0,pet_0,108,163,38,120
171,reason_9,month_9,day_2,season_1,388,5,29,58,205.917,81,0,education_1,son_2,0,0,pet_1,56,163,19,120
172,reason_13,month_12,day_4,season_4,181,28,9,28,284.76,93,0,education_3,son_0,0,0,pet_0,56,171,19,12
173,reason_26,month_12,day_3,season_2,179,51,18,38,312.757,96,0,education_1,son_0,1,0,pet_0,89,170,31,3
174,reason_19,month_8,day_2,season_1,179,26,12,37,243.143,93,0,education_2,son_0,0,1,pet_0,56,170,19,6
175,reason_0,month_0,day_4,season_4,388,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,163,38,120
176,reason_0,month_9,day_3,season_4,388,52,10,58,378.884,81,1,education_1,son_0,1,0,pet_0,81,163,25,0
177,reason_0,month_9,day_4,season_1,388,52,1,58,378.884,81,1,education_1,son_2,1,0,pet_0,56,163,38,0
178,reason_0,month_9,day_4,season_3,388,52,29,58,378.884,81,0,education_1,son_0,1,0,pet_0,56,163,19,120
179,reason_8,month_7,day_4,season_3,118,7,9,37,228.313,94,0,education_1,son_0,0,0,pet_0,75,170,28,8
180,reason_0,month_0,day_4,season_3,388,52,29,58,378.884,100,1,education_1,son_2,0,0,pet_4,56,196,19,0
181,reason_0,month_9,day_4,season_3,388,52,29,58,378.884,100,1,education_1,son_1,1,1,pet_0,56,163,38,0
182,reason_9,month_0,day_5,season_1,388,5,29,27,378.884,81,0,education_1,son_2,1,1,pet_0,108,163,38,120
183,reason_0,month_0,day_5,season_1,388,5,29,58,378.884,100,1,education_1,son_2,1,1,pet_0,56,163,19,0
184,reason_0,month_9,day_4,season_3,388,52,29,58,378.884,81,1,education_1,son_0,0,0,pet_0,56,172,19,0
185,reason_0,month_9,day_2,season_3,247,5,28,27,378.884,81,0,education_1,son_2,1,0,pet_0,108,196,19,120
186,reason_0,month_9,day_2,season_1,388,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,56,163,19,120
187,reason_13,month_5,day_2,season_1,179,25,14,44,239.425,94,0,education_1,son_1,1,0,pet_0,96,168,37,4
188,reason_23,month_10,day_6,season_4,179,51,18,38,236.614,91,0,education_1,son_0,1,0,pet_0,88,170,31,1
189,reason_0,month_9,day_2,season_1,388,52,1,58,205.917,81,1,education_1,son_1,0,1,pet_5,108,163,38,0
190,reason_1,month_11,day_4,season_2,187,13,14,39,265.2,97,0,education_2,son_2,0,1,pet_0,63,170,22,8
191,reason_0,month_0,day_4,season_3,388,5,29,58,378.884,81,1,education_1,son_1,0,1,pet_0,56,163,38,0
192,reason_0,month_9,day_2,season_1,388,51,1,58,205.917,81,0,education_1,son_1,0,1,pet_5,108,163,38,118
193,reason_0,month_9,day_3,season_1,388,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,56,196,19,120
194,reason_0,month_9,day_4,season_3,388,52,1,58,378.884,81,0,education_1,son_0,0,0,pet_0,107,196,19,120
195,reason_27,month_6,day_5,season_3,241,26,16,42,303.869,93,0,education_1,son_2,0,0,pet_1,83,168,31,3
196,reason_9,month_9,day_2,season_1,388,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,56,182,19,120
197,reason_0,month_9,day_3,season_4,388,52,29,58,378.884,81,1,education_1,son_1,1,0,pet_0,56,163,38,0
198,reason_9,month_0,day_5,season_1,388,5,29,58,378.884,81,0,education_1,son_2,1,1,pet_0,56,163,19,120
199,reason_0,month_0,day_2,season_2,388,52,29,27,378.884,100,0,education_1,son_2,1,0,pet_0,108,196,19,120
200,reason_9,month_9,day_2,season_1,388,52,1,27,378.884,100,0,education_1,son_1,1,0,pet_4,108,196,19,120
201,reason_0,month_9,day_2,season_3,388,5,28,58,378.884,81,0,education_1,son_0,0,0,pet_0,108,196,19,120
202,reason_9,month_9,day_3,season_1,388,5,8,58,205.917,100,0,education_1,son_2,0,0,pet_1,56,163,19,0
203,reason_0,month_9,day_4,season_3,388,5,29,27,378.884,81,0,education_1,son_1,1,0,pet_0,108,196,19,120
204,reason_0,month_6,day_5,season_4,300,26,14,40,210.614,99,1,education_1,son_2,1,0,pet_2,69,168,25,0
205,reason_0,month_9,day_4,season_3,118,52,29,27,378.884,81,0,education_1,son_0,1,0,pet_0,107,185,23,120
206,reason_0,month_9,day_2,season_1,118,52,1,58,205.917,100,1,education_1,son_1,0,1,pet_5,108,163,38,0
207,reason_9,month_0,day_2,season_2,118,5,1,57,378.884,100,0,education_1,son_0,0,0,pet_0,71,163,37,0
208,reason_0,month_0,day_6,season_2,118,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_8,108,196,19,0
209,reason_28,month_3,day_3,season_4,118,16,18,49,239.41,93,0,education_1,son_1,1,0,pet_0,103,178,30,8
210,reason_0,month_3,day_2,season_3,118,5,1,58,205.917,100,0,education_3,son_0,0,0,pet_0,56,196,19,0
211,reason_0,month_0,day_6,season_2,118,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_8,108,163,38,0
212,reason_0,month_9,day_4,season_3,118,52,1,27,378.884,81,0,education_1,son_0,1,0,pet_0,56,163,38,120
213,reason_9,month_9,day_4,season_2,388,5,29,58,378.884,81,0,education_1,son_2,0,0,pet_1,56,196,19,0
214,reason_9,month_0,day_5,season_1,388,5,29,58,378.884,81,0,education_1,son_2,1,1,pet_0,108,163,38,120
215,reason_9,month_9,day_2,season_3,118,5,1,58,205.917,100,0,education_3,son_0,0,0,pet_0,56,196,19,0
216,reason_27,month_11,day_3,season_4,118,6,9,37,241.353,95,0,education_1,son_0,0,0,pet_0,83,171,25,8
217,reason_9,month_9,day_4,season_1,388,5,28,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,163,19,120
218,reason_0,month_9,day_4,season_3,388,7,29,58,378.884,81,1,education_1,son_2,0,0,pet_0,56,196,19,0
219,reason_9,month_0,day_2,season_4,388,52,1,27,205.917,100,0,education_1,son_1,1,0,pet_4,108,196,19,120
220,reason_0,month_9,day_2,season_1,388,5,1,58,205.917,81,0,education_1,son_1,0,1,pet_5,108,163,38,120
221,reason_0,month_7,day_2,season_3,388,52,1,58,378.884,100,1,education_1,son_1,0,1,pet_5,108,163,38,0
222,reason_0,month_9,day_4,season_3,388,52,29,58,378.884,81,1,education_1,son_2,1,0,pet_0,56,163,19,0
223,reason_9,month_0,day_2,season_3,388,5,29,27,378.884,81,0,education_1,son_2,1,0,pet_0,108,196,19,120
224,reason_7,month_9,day_4,season_3,388,6,14,28,378.884,81,0,education_1,son_2,1,0,pet_0,108,196,19,120
225,reason_9,month_2,day_6,season_1,118,5,9,50,205.917,81,0,education_1,son_0,0,0,pet_0,56,170,31,120
226,reason_9,month_0,day_2,season_2,388,52,29,27,378.884,100,0,education_3,son_1,1,0,pet_0,108,196,37,119
227,reason_9,month_9,day_3,season_1,388,5,29,58,378.884,96,0,education_1,son_2,0,0,pet_1,56,163,19,120
228,reason_9,month_9,day_2,season_1,388,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_0,89,196,25,120
