,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
16,reason_28,month_6,day_2,season_3,127,11,17,38,251.622,95,0,education_1,son_0,1,0,pet_0,89,169,31,3
17,reason_28,month_3,day_6,season_2,239,50,11,38,271.169,95,0,education_1,son_4,1,0,pet_0,56,170,21,3
18,reason_23,month_10,day_3,season_4,344,12,12,40,256.792,92,0,education_1,son_1,1,0,pet_0,97,171,29,2
19,reason_23,month_12,day_3,season_4,226,27,8,29,258.191,95,0,education_1,son_1,0,0,pet_2,71,171,24,2
20,reason_0,month_10,day_2,season_4,284,52,14,37,245.005,92,0,education_1,son_2,0,0,pet_0,65,163,23,0
21,reason_19,month_2,day_6,season_2,294,26,12,40,281.912,96,0,education_1,son_0,1,0,pet_0,72,171,25,9
22,reason_23,month_3,day_5,season_3,241,15,14,38,222.569,99,0,education_3,son_2,0,0,pet_1,89,181,32,1
23,reason_25,month_2,day_3,season_2,235,14,6,28,260.065,98,0,education_3,son_0,0,0,pet_0,82,182,28,2
24,reason_22,month_5,day_5,season_3,325,50,14,37,244.085,98,0,education_1,son_2,0,1,pet_4,66,170,19,7
25,reason_22,month_3,day_3,season_2,288,35,13,33,246.932,99,0,education_1,son_2,1,0,pet_1,89,171,28,8
26,reason_28,month_7,day_2,season_1,154,14,16,43,251.866,99,0,education_1,son_2,1,0,pet_0,97,191,25,2
27,reason_23,month_5,day_3,season_3,237,9,15,37,266.04,97,0,education_3,son_1,0,0,pet_1,89,172,29,2
28,reason_0,month_9,day_3,season_4,275,52,17,37,253.315,92,1,education_1,son_0,1,0,pet_0,89,172,31,0
29,reason_19,month_5,day_3,season_3,118,11,11,37,247.295,98,0,education_1,son_0,0,0,pet_0,82,170,28,8
30,reason_23,month_7,day_3,season_1,292,51,18,40,256.109,94,0,education_1,son_2,1,0,pet_0,89,171,31,8
31,reason_13,month_2,day_4,season_2,235,18,2,28,210.888,98,0,education_3,son_0,0,0,pet_0,69,183,24,1
32,reason_19,month_2,day_5,season_2,230,51,18,40,264.089,98,0,education_1,son_2,1,0,pet_0,67,171,22,8
33,reason_14,month_3,day_5,season_2,229,30,13,49,218.41,98,0,education_3,son_2,0,0,pet_1,83,169,32,2
34,reason_27,month_1,day_2,season_2,118,10,10,38,325.591,99,0,education_1,son_0,0,0,pet_0,80,172,28,1
35,reason_23,month_6,day_2,season_3,243,19,13,30,286.9,95,0,education_1,son_1,1,0,pet_0,75,177,24,8
36,reason_22,month_4,day_2,season_3,241,26,13,33,252.764,92,0,education_1,son_2,0,0,pet_2,67,170,25,8
37,reason_19,month_6,day_4,season_3,229,50,2,29,255.014,93,0,education_1,son_0,1,0,pet_0,70,172,23,8
38,reason_25,month_8,day_3,season_1,227,24,17,41,272.519,98,0,education_1,son_0,0,1,pet_0,64,170,22,9
39,reason_0,month_11,day_5,season_4,270,10,14,50,260.301,96,1,education_1,son_1,1,0,pet_1,89,178,31,0
40,reason_25,month_8,day_2,season_1,238,52,9,28,222.88,93,0,education_1,son_0,1,0,pet_0,68,171,23,1
41,reason_23,month_3,day_5,season_2,227,27,12,48,268.263,95,0,education_1,son_2,0,0,pet_1,90,165,32,3
42,reason_25,month_2,day_5,season_2,184,26,10,39,256.918,98,0,education_1,son_0,1,0,pet_0,65,169,22,1
43,reason_22,month_8,day_3,season_1,301,32,12,33,250.283,99,0,education_1,son_2,1,0,pet_1,89,172,28,8
44,reason_23,month_4,day_2,season_4,236,12,15,49,239.798,91,0,education_1,son_0,0,0,pet_0,88,168,32,1
45,reason_23,month_4,day_2,season_3,240,17,14,29,242.572,99,0,education_1,son_3,1,0,pet_0,73,170,25,9
46,reason_19,month_2,day_4,season_2,126,15,13,40,261.137,99,0,education_1,son_2,1,0,pet_0,97,176,25,8
47,reason_22,month_2,day_2,season_3,354,19,2,32,281.552,96,0,education_2,son_0,0,0,pet_0,70,180,25,8
48,reason_23,month_12,day_3,season_3,234,13,14,39,239.377,99,0,education_1,son_1,0,0,pet_2,73,171,24,2
49,reason_23,month_7,day_5,season_1,280,26,13,34,241.508,91,0,education_1,son_2,0,0,pet_1,65,172,25,3
50,reason_23,month_7,day_2,season_1,138,15,13,32,227.806,91,0,education_1,son_0,1,0,pet_0,95,169,32,2
51,reason_27,month_2,day_6,season_2,178,13,10,36,243.943,99,0,education_1,son_0,0,0,pet_0,70,171,20,3
52,reason_28,month_9,day_3,season_1,237,24,17,43,235.519,92,0,education_1,son_0,1,0,pet_0,66,170,21,2
53,reason_23,month_12,day_3,season_4,228,33,4,28,244.217,91,0,education_1,son_1,1,0,pet_1,90,172,31,1
54,reason_19,month_3,day_3,season_2,239,34,13,33,257.395,98,0,education_1,son_2,1,0,pet_1,71,173,24,8
55,reason_23,month_12,day_3,season_4,226,11,10,38,250.782,94,0,education_1,son_1,0,0,pet_2,67,171,24,3
56,reason_28,month_11,day_3,season_4,133,12,17,37,249.987,92,0,education_1,son_0,1,0,pet_0,82,170,29,2
57,reason_27,month_2,day_6,season_2,178,26,18,39,255.52,98,0,education_1,son_0,1,0,pet_0,56,169,24,3
58,reason_27,month_2,day_6,season_2,184,51,18,38,230.096,95,0,education_1,son_0,1,0,pet_0,89,171,31,2
59,reason_23,month_11,day_2,season_1,136,14,8,38,269.42,93,0,education_1,son_0,0,0,pet_0,83,171,29,3
60,reason_28,month_10,day_2,season_3,180,52,18,39,240.808,95,0,education_1,son_0,1,0,pet_0,87,172,31,2
61,reason_23,month_8,day_2,season_1,383,52,5,28,205.917,93,0,education_1,son_0,1,0,pet_4,82,172,28,2
62,reason_23,month_3,day_5,season_2,182,34,18,38,242.958,99,0,education_1,son_2,1,0,pet_1,90,171,30,3
63,reason_23,month_1,day_5,season_2,118,14,10,36,257.527,98,0,education_1,son_0,0,0,pet_0,83,170,27,2
64,reason_11,month_11,day_2,season_1,355,16,9,28,262.232,91,0,education_1,son_0,0,0,pet_0,66,179,24,2
65,reason_22,month_3,day_2,season_2,241,9,15,42,242.324,99,0,education_1,son_2,0,0,pet_1,80,171,25,9
66,reason_23,month_10,day_2,season_4,242,28,11,34,331.083,92,0,education_1,son_0,0,0,pet_0,69,168,23,2
67,reason_28,month_10,day_6,season_4,231,52,13,37,276.534,96,0,education_1,son_0,1,0,pet_0,70,169,24,4
68,reason_28,month_7,day_6,season_1,242,51,18,36,247.248,93,0,education_1,son_0,1,0,pet_0,68,169,20,3
69,reason_26,month_7,day_4,season_1,127,14,13,41,249.063,98,0,education_1,son_1,1,0,pet_0,104,180,31,9
70,reason_28,month_11,day_2,season_3,302,25,11,39,220.049,92,0,education_1,son_1,1,0,pet_0,68,169,25,3
71,reason_0,month_10,day_3,season_3,131,10,14,38,301.216,92,0,education_1,son_2,1,0,pet_0,92,171,23,1
72,reason_27,month_2,day_5,season_2,181,51,18,37,256.446,99,0,education_1,son_0,1,0,pet_0,91,169,31,3
73,reason_23,month_3,day_5,season_4,231,25,8,28,243.996,96,0,education_1,son_1,0,0,pet_2,74,168,24,3
74,reason_13,month_6,day_4,season_3,185,51,17,36,294.893,94,0,education_1,son_0,1,0,pet_0,89,172,31,7
75,reason_19,month_5,day_2,season_3,118,12,10,28,336.936,97,0,education_1,son_0,0,0,pet_0,64,181,24,7
76,reason_23,month_5,day_3,season_3,326,11,4,29,221.335,98,0,education_1,son_0,1,0,pet_0,82,172,28,3
77,reason_18,month_3,day_3,season_3,126,25,5,28,255.203,97,0,education_1,son_0,0,0,pet_0,67,173,23,2
78,reason_23,month_2,day_5,season_2,229,25,8,28,263.706,96,0,education_1,son_1,0,0,pet_2,69,170,25,2
79,reason_23,month_8,day_5,season_1,369,17,1,32,241.573,93,0,education_1,son_0,0,0,pet_0,83,174,24,1
80,reason_23,month_7,day_3,season_1,118,12,11,37,253.608,93,0,education_1,son_0,0,0,pet_0,80,171,29,8
81,reason_27,month_3,day_2,season_3,181,52,17,38,230.726,99,0,education_1,son_0,1,0,pet_0,89,172,31,2
82,reason_28,month_11,day_5,season_4,230,25,12,44,262.032,94,0,education_1,son_1,1,0,pet_0,70,171,25,2
83,reason_25,month_3,day_6,season_3,176,26,17,40,280.944,95,0,education_3,son_2,0,0,pet_0,56,170,21,2
84,reason_23,month_7,day_2,season_1,150,12,4,29,228.493,93,0,education_1,son_0,1,0,pet_0,85,180,24,2
85,reason_23,month_3,day_5,season_2,180,52,19,37,240.619,98,0,education_1,son_2,1,0,pet_0,88,171,31,2
86,reason_23,month_12,day_3,season_2,126,14,10,37,234.606,93,0,education_1,son_0,0,0,pet_0,85,170,28,3
87,reason_10,month_3,day_3,season_3,128,49,14,38,258.349,97,0,education_1,son_0,1,0,pet_0,67,170,24,2
88,reason_23,month_12,day_3,season_4,225,26,10,29,221.981,93,0,education_1,son_1,0,0,pet_2,74,165,24,3
89,reason_23,month_10,day_3,season_4,226,25,9,29,303.105,95,0,education_1,son_1,0,0,pet_2,70,170,24,1
90,reason_28,month_2,day_6,season_2,274,51,18,37,248.659,97,0,education_1,son_0,1,0,pet_0,88,171,30,2
91,reason_23,month_12,day_6,season_4,229,26,10,28,231.617,92,0,education_1,son_1,0,0,pet_2,69,167,24,1
92,reason_10,month_5,day_2,season_2,240,15,3,28,221.374,100,0,education_1,son_0,1,0,pet_0,69,179,24,9
93,reason_25,month_2,day_3,season_2,233,15,9,29,246.167,99,0,education_1,son_0,0,0,pet_0,71,170,22,3
94,reason_11,month_5,day_2,season_3,336,11,9,41,270.718,98,0,education_2,son_0,0,0,pet_0,83,177,21,9
95,reason_10,month_3,day_2,season_3,190,26,17,39,254.304,98,0,education_1,son_2,0,1,pet_0,68,170,24,2
96,reason_28,month_9,day_6,season_1,281,33,12,38,249.747,91,0,education_1,son_1,1,0,pet_1,74,171,24,4
97,reason_23,month_4,day_2,season_1,233,9,12,37,264.282,90,0,education_3,son_0,0,0,pet_1,87,170,29,2
98,reason_23,month_9,day_2,season_1,184,27,17,45,255.932,93,0,education_1,son_0,0,0,pet_0,90,167,31,3
99,reason_23,month_11,day_5,season_3,283,35,14,50,346.824,96,0,education_1,son_2,0,0,pet_1,73,166,25,2
100,reason_23,month_12,day_6,season_4,184,51,19,37,238.551,96,0,education_1,son_0,1,0,pet_0,89,169,31,3
101,reason_23,month_6,day_4,season_3,240,12,9,29,260.141,94,0,education_1,son_0,0,0,pet_0,69,180,24,2
102,reason_19,month_2,day_5,season_2,247,13,15,40,270.607,98,0,education_1,son_1,1,0,pet_1,72,177,23,3
103,reason_13,month_1,day_5,season_2,131,17,13,33,335.172,98,0,education_1,son_2,1,0,pet_0,98,172,31,2
104,reason_23,month_10,day_3,season_4,178,51,10,37,257.59,95,0,education_1,son_0,0,0,pet_0,91,171,23,2
105,reason_23,month_10,day_3,season_4,236,26,10,29,273.878,94,0,education_1,son_1,0,0,pet_2,70,169,25,1
106,reason_23,month_11,day_3,season_4,223,25,10,28,237.532,93,0,education_1,son_1,0,0,pet_2,70,169,24,3
107,reason_13,month_2,day_4,season_2,178,49,19,37,267.021,96,0,education_1,son_0,1,0,pet_0,91,170,31,1
108,reason_23,month_8,day_3,season_1,235,16,14,38,264.91,92,0,education_1,son_1,0,0,pet_1,87,171,28,2
109,reason_19,month_1,day_4,season_3,143,10,9,48,354.019,95,0,education_1,son_0,0,0,pet_0,103,180,28,2
110,reason_10,month_6,day_3,season_3,162,14,19,38,378.884,95,0,education_1,son_0,1,0,pet_0,92,171,23,3
111,reason_27,month_2,day_6,season_2,183,52,9,36,324.372,96,0,education_1,son_0,0,0,pet_0,57,168,20,1
112,reason_19,month_2,day_3,season_2,229,30,10,39,275.423,99,0,education_1,son_1,0,0,pet_0,64,171,25,3
113,reason_23,month_2,day_4,season_2,181,28,11,31,245.125,98,0,education_3,son_0,0,0,pet_0,60,171,22,3
114,reason_23,month_2,day_4,season_2,225,28,9,28,356.184,97,0,education_1,son_1,0,0,pet_2,69,170,24,1
115,reason_13,month_3,day_3,season_3,243,24,16,38,250.843,95,0,education_1,son_0,1,0,pet_0,69,171,22,8
116,reason_23,month_2,day_5,season_2,185,27,5,29,260.5,95,0,education_1,son_2,0,0,pet_0,65,167,30,3
117,reason_23,month_8,day_5,season_1,245,51,2,27,253.52,98,0,education_1,son_0,0,0,pet_0,81,170,21,2
118,reason_13,month_2,day_4,season_2,183,50,17,40,262.116,97,0,education_1,son_0,1,0,pet_0,89,169,30,3
119,reason_22,month_5,day_4,season_3,226,15,13,37,253.54,98,0,education_1,son_1,0,0,pet_1,89,178,29,9
120,reason_23,month_8,day_2,season_1,124,11,11,36,220.401,93,0,education_1,son_0,0,0,pet_0,84,171,28,2
121,reason_23,month_12,day_5,season_3,118,14,17,49,252.602,93,0,education_1,son_1,1,0,pet_0,100,177,36,2
122,reason_28,month_10,day_6,season_4,277,50,10,38,241.321,92,0,education_1,son_4,1,0,pet_0,71,170,24,2
123,reason_22,month_6,day_2,season_3,298,10,12,38,364.32,97,0,education_1,son_2,1,1,pet_0,64,171,24,8
124,reason_28,month_9,day_6,season_1,237,27,8,29,230.403,92,0,education_1,son_0,1,0,pet_0,68,170,24,1
125,reason_23,month_6,day_2,season_3,191,25,10,28,220.028,100,0,education_3,son_0,0,0,pet_0,63,171,19,2
126,reason_23,month_10,day_3,season_4,232,27,9,30,262.228,91,0,education_1,son_0,0,0,pet_2,67,169,24,4
127,reason_22,month_12,day_3,season_4,349,51,7,27,251.905,92,0,education_1,son_1,1,0,pet_4,82,172,27,8
128,reason_27,month_2,day_4,season_2,176,26,10,41,245.984,97,0,education_1,son_0,0,0,pet_0,57,171,21,1
129,reason_22,month_7,day_2,season_1,388,52,5,32,272.373,92,0,education_1,son_2,1,0,pet_4,70,171,27,8
130,reason_23,month_8,day_2,season_1,224,11,13,36,257.519,93,0,education_3,son_1,0,0,pet_1,87,172,28,1
131,reason_28,month_9,day_2,season_1,130,50,13,36,262.711,92,0,education_1,son_0,1,0,pet_0,83,171,29,1
132,reason_0,month_6,day_4,season_3,238,15,12,40,286.013,97,0,education_1,son_1,1,0,pet_0,98,178,37,2
133,reason_22,month_7,day_2,season_1,369,52,1,27,243.651,92,0,education_1,son_0,1,0,pet_4,66,170,22,9
134,reason_23,month_8,day_2,season_1,246,24,13,40,231.646,98,0,education_1,son_2,0,0,pet_0,67,168,24,2
135,reason_23,month_8,day_2,season_1,155,13,12,33,230.392,93,0,education_1,son_2,1,0,pet_0,69,171,25,2
136,reason_23,month_11,day_3,season_4,131,15,10,37,276.98,91,0,education_1,son_0,0,0,pet_0,82,171,28,3
137,reason_28,month_7,day_2,season_1,147,10,10,36,273.288,93,0,education_1,son_0,0,0,pet_0,83,172,29,3
138,reason_22,month_2,day_2,season_2,135,14,14,33,246.665,99,0,education_1,son_2,1,0,pet_0,73,178,25,8
139,reason_25,month_2,day_3,season_2,230,10,10,37,249.274,97,0,education_3,son_0,0,0,pet_0,71,170,24,2
140,reason_0,month_5,day_2,season_1,175,25,17,40,241.255,94,0,education_2,son_2,0,1,pet_0,69,170,21,2
141,reason_28,month_3,day_2,season_3,230,26,17,38,232.749,100,0,education_1,son_0,1,0,pet_0,71,171,23,8
142,reason_23,month_8,day_3,season_1,233,9,14,36,249.222,92,0,education_3,son_1,0,0,pet_1,79,170,29,7
143,reason_25,month_2,day_2,season_2,230,26,17,40,223.741,98,0,education_1,son_0,0,0,pet_0,70,170,22,4
144,reason_23,month_3,day_5,season_2,177,25,10,29,250.681,95,0,education_3,son_0,0,0,pet_0,56,172,20,3
145,reason_25,month_3,day_2,season_2,240,14,5,29,208.105,98,0,education_1,son_0,1,0,pet_0,74,179,24,1
146,reason_13,month_2,day_4,season_2,171,50,18,38,254.839,97,0,education_1,son_1,1,0,pet_0,90,179,31,2
147,reason_13,month_9,day_4,season_4,286,51,18,42,251.018,85,0,education_1,son_1,1,0,pet_0,90,170,32,7
148,reason_19,month_6,day_3,season_3,120,11,9,37,242.874,97,0,education_1,son_0,0,0,pet_0,84,170,28,1
149,reason_23,month_7,day_2,season_1,344,17,12,33,257.819,91,0,education_1,son_1,1,0,pet_0,67,173,26,7
150,reason_0,month_11,day_3,season_3,331,14,4,29,274.026,96,0,education_1,son_0,0,0,pet_0,82,182,28,2
151,reason_13,month_3,day_4,season_2,177,50,18,37,264.061,97,0,education_1,son_0,1,0,pet_0,89,170,31,7
152,reason_23,month_5,day_4,season_2,228,19,9,28,237.715,100,0,education_1,son_0,0,0,pet_0,69,183,25,2
153,reason_26,month_9,day_5,season_4,244,37,13,40,243.092,93,0,education_1,son_1,1,0,pet_1,108,171,38,2
154,reason_19,month_3,day_2,season_2,243,12,17,41,265.284,98,0,education_2,son_2,0,1,pet_0,69,169,24,8
155,reason_25,month_2,day_4,season_2,241,10,10,29,231.362,100,0,education_1,son_0,0,0,pet_0,69,179,24,3
156,reason_23,month_7,day_2,season_1,287,52,11,31,243.469,93,0,education_1,son_0,0,0,pet_0,69,168,22,3
157,reason_23,month_10,day_3,season_4,231,26,10,50,239.596,93,0,education_1,son_1,0,0,pet_2,71,170,36,3
158,reason_28,month_9,day_6,season_1,252,49,17,38,257.207,92,0,education_1,son_0,1,0,pet_0,89,170,31,8
159,reason_23,month_3,day_5,season_2,241,26,10,29,246.151,97,0,education_1,son_0,0,0,pet_0,59,168,24,1
160,reason_28,month_3,day_3,season_2,177,50,18,40,233.714,97,0,education_1,son_0,1,0,pet_0,68,168,31,3
161,reason_0,month_7,day_3,season_1,228,13,17,29,230.417,93,0,education_2,son_0,1,1,pet_0,68,182,24,2
162,reason_28,month_2,day_5,season_2,303,32,12,39,269.197,100,0,education_1,son_1,1,0,pet_1,64,170,25,3
163,reason_28,month_2,day_6,season_2,236,50,10,37,276.988,96,0,education_1,son_0,1,0,pet_0,69,170,25,2
164,reason_28,month_11,day_3,season_4,118,11,10,37,266.629,95,0,education_1,son_0,0,0,pet_0,84,172,28,2
165,reason_28,month_9,day_3,season_1,311,11,12,40,215.253,94,0,education_1,son_0,1,0,pet_0,66,170,24,1
166,reason_23,month_4,day_2,season_3,234,13,14,37,271.485,95,0,education_1,son_2,0,0,pet_1,100,170,25,2
167,reason_27,month_2,day_2,season_2,136,51,10,37,256.738,99,0,education_1,son_0,0,0,pet_0,84,170,28,3
168,reason_23,month_12,day_2,season_2,124,12,17,36,247.924,98,0,education_1,son_0,1,0,pet_0,87,171,28,4
169,reason_22,month_7,day_2,season_1,378,15,2,29,216.89,98,0,education_1,son_0,1,0,pet_0,82,184,24,7
170,reason_19,month_5,day_4,season_3,280,38,13,34,247.369,100,0,education_1,son_2,1,0,pet_1,89,171,30,7
171,reason_28,month_3,day_5,season_2,173,52,18,39,225.994,98,0,education_1,son_0,1,0,pet_0,89,169,32,4
172,reason_23,month_12,day_6,season_4,267,51,9,38,248.076,95,0,education_1,son_4,0,0,pet_0,70,169,24,3
173,reason_23,month_5,day_2,season_3,123,12,11,37,248.37,100,0,education_3,son_0,0,0,pet_0,82,171,29,1
174,reason_0,month_10,day_3,season_4,149,11,18,49,261.713,93,1,education_1,son_0,0,0,pet_0,86,181,30,1
175,reason_28,month_9,day_2,season_1,240,50,13,37,250.846,92,0,education_1,son_0,1,0,pet_0,89,169,21,4
176,reason_22,month_10,day_4,season_4,363,52,13,27,288.723,92,0,education_1,son_1,1,0,pet_2,70,169,25,7
177,reason_23,month_7,day_3,season_1,123,13,17,49,252.339,92,0,education_1,son_0,1,0,pet_0,101,185,31,4
178,reason_28,month_6,day_3,season_4,139,14,10,38,265.8,92,0,education_1,son_0,1,0,pet_0,83,170,24,9
179,reason_22,month_3,day_5,season_2,282,28,13,37,273.675,99,0,education_1,son_1,1,0,pet_1,88,172,28,8
180,reason_28,month_2,day_6,season_2,223,49,11,37,317.404,96,0,education_1,son_0,1,0,pet_0,65,170,24,1
181,reason_23,month_7,day_3,season_3,233,15,19,42,252.38,92,0,education_1,son_1,1,0,pet_0,99,179,31,0
182,reason_19,month_1,day_3,season_2,118,10,9,38,257.238,96,0,education_1,son_0,0,0,pet_0,83,170,30,2
183,reason_13,month_2,day_4,season_2,239,12,17,33,255.993,95,0,education_1,son_0,1,0,pet_0,72,180,24,2
184,reason_23,month_9,day_3,season_4,240,26,11,41,251.624,92,0,education_1,son_0,1,0,pet_0,71,170,24,2
185,reason_0,month_6,day_4,season_3,352,14,9,37,259.486,97,0,education_1,son_0,0,0,pet_0,70,171,20,2
186,reason_26,month_9,day_3,season_1,235,27,13,41,242.057,92,0,education_1,son_1,1,0,pet_0,70,171,25,3
187,reason_19,month_6,day_3,season_3,349,51,3,37,276.903,95,0,education_1,son_0,0,0,pet_0,79,178,24,2
188,reason_19,month_2,day_2,season_2,178,52,9,37,276.232,97,0,education_1,son_0,1,0,pet_0,70,168,21,2
189,reason_23,month_6,day_2,season_3,127,16,9,37,260.078,96,0,education_1,son_0,1,0,pet_0,83,171,31,2
190,reason_26,month_7,day_3,season_3,127,13,11,28,231.065,92,0,education_1,son_1,1,0,pet_0,100,177,24,6
191,reason_26,month_5,day_5,season_3,226,19,12,43,228.068,99,0,education_1,son_1,1,1,pet_0,73,174,24,8
192,reason_23,month_5,day_3,season_3,135,14,18,51,229.295,99,0,education_1,son_1,1,0,pet_0,97,179,31,2
193,reason_23,month_1,day_6,season_4,267,49,10,50,378.884,95,0,education_1,son_0,0,0,pet_2,88,170,31,4
194,reason_23,month_7,day_2,season_3,182,16,18,46,246.12,92,0,education_1,son_0,0,0,pet_0,90,169,32,1
195,reason_25,month_3,day_5,season_3,227,14,9,47,266.521,98,0,education_2,son_0,0,0,pet_0,84,180,25,1
196,reason_23,month_9,day_3,season_1,236,51,13,37,252.426,93,0,education_1,son_4,1,0,pet_0,67,172,28,2
197,reason_23,month_8,day_3,season_1,231,50,12,36,259.672,92,0,education_1,son_0,1,0,pet_0,68,170,24,7
198,reason_25,month_8,day_3,season_1,247,38,12,34,228.868,98,0,education_1,son_2,0,0,pet_1,87,173,30,3
199,reason_28,month_9,day_6,season_1,235,51,12,36,227.873,94,0,education_1,son_4,1,0,pet_0,67,168,24,1
200,reason_23,month_3,day_3,season_3,217,14,18,39,230.814,92,0,education_1,son_0,0,0,pet_0,72,178,21,3
201,reason_26,month_7,day_5,season_1,283,33,13,40,236.476,99,0,education_1,son_2,1,0,pet_0,98,171,30,8
202,reason_23,month_12,day_5,season_4,235,28,17,37,254.303,93,0,education_1,son_0,1,0,pet_0,71,167,31,0
203,reason_28,month_6,day_5,season_3,118,10,17,49,306.758,96,0,education_1,son_1,1,0,pet_0,101,179,31,1
204,reason_23,month_10,day_3,season_4,259,25,10,29,252.216,93,0,education_1,son_1,0,0,pet_2,69,170,23,0
205,reason_23,month_4,day_2,season_4,237,13,9,36,272.282,95,0,education_1,son_0,0,0,pet_0,83,173,28,3
206,reason_23,month_10,day_4,season_4,176,52,18,47,240.339,96,0,education_1,son_0,1,0,pet_0,89,170,31,1
207,reason_25,month_5,day_2,season_2,176,26,18,40,230.387,97,0,education_2,son_2,0,1,pet_0,68,170,21,3
208,reason_13,month_1,day_4,season_2,184,27,10,48,359.132,94,0,education_1,son_0,0,0,pet_0,84,171,30,2
209,reason_0,month_11,day_3,season_4,345,16,12,39,245.397,94,1,education_1,son_1,1,0,pet_0,72,171,24,0
210,reason_27,month_3,day_6,season_2,186,52,18,36,278.971,99,0,education_1,son_0,1,0,pet_0,88,166,31,3
211,reason_28,month_4,day_6,season_3,187,25,10,40,282.955,96,0,education_1,son_0,1,0,pet_0,65,168,20,1
212,reason_23,month_6,day_3,season_3,242,17,9,28,269.228,96,0,education_3,son_0,0,0,pet_0,80,179,24,0
213,reason_13,month_3,day_4,season_3,179,52,17,42,243.067,96,0,education_1,son_0,1,0,pet_0,87,171,31,8
214,reason_1,month_6,day_4,season_3,180,26,9,32,366.128,94,0,education_2,son_2,0,0,pet_0,62,170,21,3
215,reason_23,month_10,day_3,season_4,240,27,10,28,215.133,91,0,education_1,son_1,0,0,pet_2,67,171,25,3
216,reason_23,month_10,day_3,season_1,359,52,3,28,268.416,91,0,education_1,son_1,1,0,pet_4,81,172,31,1
217,reason_23,month_4,day_2,season_3,237,27,10,29,247.972,92,0,education_1,son_1,0,0,pet_2,71,169,25,3
218,reason_23,month_9,day_2,season_1,181,52,18,37,269.17,94,0,education_1,son_0,1,0,pet_0,90,171,32,4
219,reason_0,month_5,day_5,season_3,228,26,13,29,223.141,92,0,education_1,son_2,0,1,pet_2,70,173,25,2
220,reason_13,month_6,day_4,season_3,289,32,13,42,261.624,96,0,education_1,son_1,1,0,pet_1,69,171,24,3
221,reason_23,month_8,day_2,season_1,177,17,9,27,249.767,92,0,education_1,son_0,0,0,pet_0,61,172,21,3
222,reason_23,month_5,day_5,season_3,177,27,8,31,258.442,98,0,education_3,son_0,0,0,pet_0,56,170,19,2
223,reason_19,month_2,day_4,season_2,239,14,5,30,225.323,100,0,education_1,son_1,1,0,pet_1,86,181,23,7
224,reason_23,month_10,day_5,season_4,232,12,14,47,261.672,92,0,education_1,son_0,0,0,pet_0,97,178,31,1
225,reason_25,month_3,day_5,season_2,181,52,4,37,240.132,98,0,education_1,son_0,1,0,pet_0,89,172,19,2
226,reason_23,month_9,day_3,season_1,152,12,18,38,259.905,92,0,education_1,son_0,1,0,pet_0,98,172,32,3
227,reason_19,month_7,day_2,season_1,369,17,11,42,233.893,92,0,education_1,son_3,1,0,pet_0,74,170,24,9
228,reason_13,month_2,day_6,season_2,243,50,15,38,367.531,96,0,education_1,son_0,1,0,pet_0,70,170,24,1
