,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
10,17.44,No,Non-Travel,289.355,Research & Development,21.638,2,Medical,1,1130.521,3,Male,72.944,3,1,Research Scientist,3,Single,1549.769,12957.152,1,Y,Yes,13.945,3,4,80,0,0.0,2,4,0.0,0.0,0.0,0.0
11,33.201,No,Travel_Rarely,1348.309,Research & Development,-0.543,1,Medical,1,941.094,2,Male,50.657,4,1,Manufacturing Director,4,Married,3275.604,9947.412,8,Y,No,20.185,3,3,80,2,8.743,2,3,5.22,2.254,-0.176,6.093
12,35.479,No,Travel_Rarely,544.195,Research & Development,4.838,3,Life Sciences,1,1270.223,1,Female,80.41,2,2,Human Resources,3,Married,10012.338,13737.399,6,Y,No,12.761,3,2,80,1,11.641,0,3,-4.076,4.105,5.824,10.676
13,43.656,No,Travel_Rarely,1402.808,Research & Development,10.842,4,Other,1,1189.072,3,Female,92.323,4,5,Research Scientist,3,Divorced,4729.778,16755.28,7,Y,No,16.32,3,4,80,0,15.556,1,3,2.006,1.03,0.917,1.459
14,32.005,No,Travel_Rarely,190.306,Research & Development,26.979,4,Medical,1,64.288,4,Male,32.907,1,1,Manufacturing Director,3,Single,1484.458,19029.784,1,Y,Yes,21.791,4,3,80,1,4.585,2,3,-0.316,9.508,-0.261,-1.859
15,31.392,No,Travel_Rarely,1359.259,Research & Development,7.69,2,Medical,1,700.745,4,Male,91.439,2,2,Laboratory Technician,3,Married,6664.326,22575.936,3,Y,No,17.506,4,2,80,1,6.604,5,3,5.155,2.244,1.74,1.25
16,25.918,No,Travel_Rarely,520.83,Sales,9.083,3,Marketing,1,941.425,4,Male,22.88,3,3,Research Director,2,Divorced,8920.929,8796.798,4,Y,Yes,13.435,3,4,80,3,14.313,3,3,10.412,8.408,0.405,3.918
17,52.792,No,Travel_Rarely,1023.163,Research & Development,24.215,4,Life Sciences,1,1204.317,3,Female,54.83,3,3,Sales Executive,2,Divorced,8691.559,22461.775,1,Y,No,13.365,3,2,80,1,9.367,4,3,7.997,7.312,3.079,5.224
18,55.924,No,Travel_Rarely,1076.009,Research & Development,16.932,3,Life Sciences,1,971.095,3,Female,95.521,2,3,Research Director,2,Divorced,15201.107,16620.226,4,Y,No,21.083,3,4,80,1,30.806,3,3,20.436,11.027,2.569,12.109
19,28.727,No,Travel_Rarely,945.0,Sales,14.264,4,Medical,1,976.288,3,Female,80.073,3,2,Sales Representative,4,Married,4778.006,4727.057,4,Y,No,16.511,4,2,80,2,15.961,3,2,-0.041,0.469,1.26,-0.219
20,30.99,No,Travel_Frequently,557.581,Research & Development,4.222,1,Medical,1,1296.055,4,Male,68.035,2,2,Laboratory Technician,4,Married,4630.631,15368.287,1,Y,No,14.844,3,3,80,1,10.864,2,2,6.243,10.609,1.718,0.85
21,26.266,No,Travel_Rarely,65.231,Research & Development,10.001,3,Life Sciences,1,2069.752,2,Male,83.534,3,1,Laboratory Technician,1,Married,4307.407,13985.196,0,Y,Yes,13.613,3,3,80,0,4.193,1,3,7.44,8.939,0.357,3.538
22,25.378,No,Travel_Rarely,618.515,Research & Development,1.202,4,Technical Degree,1,259.026,3,Female,70.011,2,3,Sales Executive,1,Married,6287.639,12719.851,6,Y,Yes,21.77,4,3,80,1,-7.3,4,3,5.166,1.741,7.009,3.864
23,32.544,No,Travel_Rarely,1565.268,Research & Development,8.149,2,Medical,1,1935.998,1,Male,28.295,3,1,Sales Executive,3,Divorced,5994.718,17839.346,7,Y,Yes,21.268,3,3,80,1,4.011,2,4,1.274,0.847,2.01,0.569
24,35.872,Yes,Travel_Rarely,1523.089,Sales,9.342,4,Life Sciences,1,1604.625,4,Female,93.891,2,2,Sales Executive,4,Single,4301.478,9088.208,3,Y,No,8.34,3,1,80,0,8.0,1,3,2.649,4.463,-0.997,-0.065
25,45.408,No,Travel_Rarely,1793.966,Research & Development,-8.17,4,Life Sciences,1,1286.118,2,Male,58.733,3,3,Manufacturing Director,3,Married,2234.958,19319.686,2,Y,No,14.355,3,1,80,1,20.039,3,2,2.688,0.96,0.498,-0.046
26,31.347,Yes,Travel_Rarely,893.526,Sales,19.245,3,Other,1,1483.794,4,Male,57.309,3,1,Sales Executive,4,Married,4375.301,17220.02,0,Y,No,16.301,3,3,80,0,2.586,2,3,3.909,2.398,2.307,0.774
27,32.382,Yes,Travel_Frequently,1112.311,Human Resources,17.099,3,Life Sciences,1,510.402,1,Female,72.303,3,1,Laboratory Technician,4,Single,3071.937,22288.197,0,Y,No,20.95,3,3,80,0,3.959,1,4,7.349,8.137,4.252,0.122
28,47.931,No,Travel_Rarely,663.01,Research & Development,12.134,4,Medical,1,1408.688,4,Female,78.126,3,2,Manufacturing Director,4,Divorced,8603.091,13850.702,9,Y,No,15.508,3,3,80,0,45.138,1,2,6.501,6.918,5.042,6.014
29,27.441,No,Travel_Rarely,1300.527,Research & Development,4.462,4,Technical Degree,1,1420.418,3,Male,47.092,3,2,Manufacturing Director,3,Married,4798.927,14331.578,1,Y,No,20.192,3,1,80,0,12.116,3,3,12.219,4.078,5.42,5.094
30,34.473,No,Travel_Rarely,1325.265,Research & Development,10.009,4,Technical Degree,1,415.035,4,Female,91.44,3,3,Laboratory Technician,3,Divorced,9273.278,23017.733,1,Y,Yes,19.435,3,2,80,1,3.015,3,3,-4.163,2.779,0.416,2.902
31,54.86,No,Travel_Rarely,62.222,Research & Development,9.065,4,Technical Degree,1,1104.883,3,Female,83.965,3,4,Research Scientist,4,Single,9865.631,19246.585,7,Y,No,12.693,3,3,80,1,9.747,3,3,16.43,1.405,0.989,3.032
32,38.52,Yes,Travel_Rarely,690.84,Research & Development,18.479,3,Life Sciences,1,1589.765,2,Female,50.948,2,2,Manufacturing Director,2,Divorced,6804.081,8887.552,4,Y,Yes,12.126,3,2,80,3,12.5,6,3,7.59,6.889,0.733,3.696
33,26.347,Yes,Travel_Rarely,-498.946,Sales,8.085,3,Medical,1,1021.258,3,Male,52.176,4,1,Laboratory Technician,1,Married,830.653,17836.8,1,Y,No,23.755,3,2,80,0,1.0,2,2,1.0,0.387,-0.407,0.606
34,39.626,No,Travel_Rarely,645.89,Research & Development,2.536,3,Other,1,588.52,4,Female,79.022,2,2,Manager,3,Married,15314.084,8979.325,4,Y,No,13.261,3,3,80,1,4.438,0,4,1.504,1.144,0.301,0.317
35,38.489,No,Travel_Rarely,1110.569,Sales,5.828,2,Medical,1,303.0,4,Male,76.537,3,3,Sales Executive,2,Single,4853.929,12204.811,1,Y,Yes,19.674,4,1,80,0,13.403,6,4,8.118,2.844,4.292,4.161
36,24.423,No,Travel_Frequently,1124.445,Research & Development,5.157,3,Medical,1,186.146,4,Male,58.316,3,1,Laboratory Technician,2,Married,2846.837,10329.281,1,Y,Yes,10.204,4,4,80,0,2.37,5,2,1.17,1.591,-2.707,4.535
37,32.222,No,Travel_Rarely,770.243,Research & Development,10.005,2,Medical,1,980.72,2,Male,96.106,4,2,Sales Executive,1,Single,5690.377,5998.637,7,Y,No,15.781,3,2,80,1,5.312,3,3,4.614,5.854,1.201,3.167
38,28.253,Yes,Travel_Rarely,1007.312,Research & Development,0.463,3,Life Sciences,1,1467.448,4,Female,90.685,2,1,Sales Executive,3,Married,7928.596,9907.912,0,Y,No,12.724,3,2,80,3,14.377,6,2,10.059,6.363,4.662,7.815
39,33.674,No,Travel_Frequently,603.564,Research & Development,6.623,3,Medical,1,1556.388,1,Female,62.392,3,3,Manufacturing Director,4,Married,9317.276,13094.518,3,Y,Yes,14.408,3,3,80,2,7.824,2,3,13.092,4.202,3.506,4.935
40,36.835,Yes,Travel_Rarely,898.779,Research & Development,18.906,4,Medical,1,972.873,3,Male,80.423,2,1,Research Scientist,4,Single,3792.931,12307.105,1,Y,Yes,19.954,4,2,80,0,-0.305,3,1,2.181,3.305,-0.257,0.242
41,35.36,Yes,Travel_Frequently,1345.66,Research & Development,6.86,4,Life Sciences,1,1340.267,1,Male,68.557,3,2,Healthcare Representative,2,Divorced,8642.137,9968.721,3,Y,Yes,12.954,3,4,80,0,16.36,3,1,5.934,2.278,0.0,4.783
42,41.292,No,Travel_Rarely,1069.251,Research & Development,13.992,4,Medical,1,153.937,3,Female,73.194,2,1,Research Scientist,4,Single,3329.667,8344.76,7,Y,No,16.671,3,2,80,0,6.958,3,3,4.921,-0.284,1.124,0.948
43,35.187,No,Non-Travel,581.247,Sales,11.311,3,Medical,1,621.714,2,Male,49.415,4,2,Laboratory Technician,3,Single,7080.178,3795.989,9,Y,No,14.813,3,1,80,0,9.033,3,3,5.283,7.353,1.035,6.242
44,43.378,No,Travel_Rarely,1148.437,Research & Development,12.868,1,Life Sciences,1,1356.25,3,Male,42.953,3,2,Human Resources,4,Single,5667.246,11834.117,9,Y,No,15.394,3,3,80,0,4.157,2,3,5.217,3.329,1.52,0.335
45,45.969,No,Travel_Rarely,895.851,Sales,-9.289,4,Medical,1,1823.72,3,Female,84.573,4,2,Research Director,4,Married,10819.15,13004.296,0,Y,No,15.127,3,3,80,2,10.598,3,4,3.066,1.498,-0.039,2.281
46,38.296,Yes,Travel_Rarely,790.734,Sales,19.715,2,Other,1,302.258,3,Female,37.188,3,2,Sales Executive,3,Married,7255.592,14252.205,2,Y,Yes,12.952,3,2,80,0,13.043,2,1,3.061,1.013,0.874,1.53
47,25.214,No,Travel_Rarely,696.72,Sales,-1.728,3,Marketing,1,1298.049,4,Male,88.724,2,2,Healthcare Representative,2,Single,6898.864,19253.203,6,Y,Yes,15.129,3,1,80,3,14.739,3,3,11.283,0.76,3.311,13.603
48,31.058,Yes,Travel_Rarely,1129.231,Sales,5.263,1,Technical Degree,1,1792.284,2,Male,78.865,3,3,Laboratory Technician,3,Single,6517.481,25978.108,0,Y,No,9.526,3,3,80,1,9.128,5,3,8.943,4.8,-1.779,2.76
49,29.264,Yes,Travel_Rarely,997.126,Research & Development,7.511,4,Medical,1,-147.25,1,Male,72.12,4,1,Sales Representative,1,Married,2921.209,8790.81,1,Y,No,10.483,3,3,80,1,7.321,1,3,6.378,4.056,1.064,0.859
50,51.769,No,Travel_Rarely,851.266,Research & Development,2.672,2,Life Sciences,1,-1.046,3,Female,65.539,2,2,Laboratory Technician,1,Divorced,3917.057,19752.263,0,Y,No,12.358,3,4,80,2,9.04,3,2,5.718,10.692,-0.467,1.991
51,25.975,Yes,Travel_Rarely,1097.178,Research & Development,4.414,3,Medical,1,1527.551,3,Female,56.101,4,1,Research Scientist,2,Single,4827.65,3875.394,6,Y,Yes,21.811,4,2,80,3,7.042,3,3,1.07,0.293,0.0,0.0
52,18.614,Yes,Non-Travel,789.543,Research & Development,7.087,3,Technical Degree,1,366.919,4,Female,49.314,1,1,Sales Representative,4,Single,2126.177,15935.256,1,Y,No,12.236,3,3,80,1,0.579,2,2,1.66,1.404,0.341,-1.476
53,35.322,No,Travel_Rarely,662.35,Research & Development,2.823,2,Life Sciences,1,141.64,1,Male,100.225,2,2,Sales Representative,1,Single,4449.051,19661.22,1,Y,No,14.382,3,3,80,0,12.936,2,4,2.32,3.12,-1.048,0.077
54,42.986,No,Travel_Rarely,1190.017,Sales,-7.509,4,Medical,1,2190.979,3,Female,77.94,3,1,Sales Executive,1,Single,14194.747,6949.698,4,Y,No,13.778,3,3,80,1,18.876,3,3,1.279,0.0,0.0,0.0
55,41.787,No,Travel_Frequently,1104.271,Research & Development,4.234,2,Life Sciences,1,928.216,3,Male,82.718,4,2,Manufacturing Director,2,Divorced,4074.758,17882.419,9,Y,No,11.497,3,4,80,0,5.883,0,3,1.831,4.6,0.0,1.2
56,35.617,No,Travel_Rarely,1145.675,Research & Development,4.397,1,Medical,1,-186.536,4,Male,89.7,3,3,Research Director,3,Single,10444.347,21351.391,0,Y,No,14.704,3,4,80,0,21.386,2,3,4.703,6.59,9.669,13.072
57,40.198,No,Non-Travel,618.241,Research & Development,5.799,5,Life Sciences,1,853.213,2,Male,53.604,2,2,Human Resources,3,Married,9118.572,8553.457,3,Y,No,9.167,4,1,80,1,19.594,2,3,4.82,-2.958,1.868,4.926
58,35.504,No,Travel_Frequently,522.639,Research & Development,0.38,4,Marketing,1,569.124,1,Male,49.061,3,2,Manufacturing Director,1,Married,3634.204,3801.856,2,Y,Yes,7.686,3,2,80,0,14.395,3,4,18.431,7.787,1.187,12.857
59,20.795,No,Travel_Rarely,1091.013,Research & Development,25.525,2,Medical,1,1230.4,3,Female,56.414,2,2,Sales Executive,2,Married,13495.758,13118.274,7,Y,Yes,27.086,3,4,80,1,-0.044,3,2,1.432,7.038,-0.034,1.961
60,40.862,No,Travel_Rarely,833.098,Research & Development,2.937,3,Life Sciences,1,157.263,4,Male,77.794,4,2,Research Scientist,2,Divorced,6263.445,7938.973,2,Y,No,13.075,3,2,80,2,20.877,3,3,8.104,11.837,0.314,5.366
61,28.258,No,Travel_Rarely,1058.925,Sales,6.892,3,Life Sciences,1,158.29,2,Female,95.314,2,3,Sales Executive,4,Married,9982.773,3285.633,5,Y,Yes,14.513,3,1,80,0,9.838,3,3,3.215,3.617,0.802,10.24
62,48.901,Yes,Travel_Rarely,718.034,Research & Development,7.103,3,Life Sciences,1,240.465,2,Female,90.734,2,1,Laboratory Technician,3,Single,12543.202,15718.495,2,Y,Yes,12.112,3,2,80,0,1.787,2,3,3.224,0.772,-0.304,0.615
63,51.359,No,Travel_Rarely,563.636,Research & Development,9.785,4,Medical,1,-145.848,4,Female,51.698,3,2,Sales Executive,4,Single,8078.688,14865.661,9,Y,No,21.433,3,3,80,0,41.963,4,2,7.551,1.421,-0.532,9.756
64,31.631,No,Travel_Frequently,551.619,Research & Development,6.858,2,Medical,1,1065.898,1,Male,27.586,2,1,Research Scientist,4,Divorced,6391.471,34185.844,9,Y,Yes,11.178,3,4,80,1,0.82,2,3,5.266,2.066,0.787,-0.835
65,46.671,No,Travel_Rarely,1388.823,Research & Development,10.7,5,Life Sciences,1,2000.241,4,Female,70.953,1,4,Sales Executive,4,Married,3364.633,9411.875,1,Y,No,16.25,3,2,80,1,11.196,4,1,1.451,2.289,-1.837,0.0
66,31.64,No,Travel_Frequently,528.33,Research & Development,23.301,4,Life Sciences,1,861.716,1,Male,46.718,2,2,Manufacturing Director,3,Married,7375.254,14915.767,6,Y,Yes,18.082,4,1,80,2,10.005,2,3,4.267,-1.08,0.772,-3.124
67,48.381,No,Travel_Rarely,63.155,Human Resources,11.742,2,Life Sciences,1,632.612,3,Male,91.37,3,3,Laboratory Technician,4,Divorced,9314.328,17584.453,3,Y,No,12.225,3,2,80,2,8.843,2,4,19.04,3.176,1.208,9.021
68,36.032,Yes,Travel_Rarely,842.756,Research & Development,15.681,4,Medical,1,855.572,1,Female,51.918,3,3,Laboratory Technician,1,Divorced,6003.304,21235.219,1,Y,No,20.0,4,3,80,0,6.435,3,3,6.134,8.063,-3.247,4.486
69,31.171,No,Travel_Rarely,1092.759,Research & Development,1.819,3,Life Sciences,1,2245.428,3,Male,35.129,2,1,Research Scientist,4,Single,2934.915,10339.107,4,Y,No,14.022,3,4,80,0,0.989,2,2,-0.295,2.026,-0.037,-2.663
70,44.499,No,Travel_Rarely,537.067,Research & Development,19.876,4,Life Sciences,1,2311.272,4,Female,72.203,3,4,Manager,4,Divorced,11407.647,11075.345,0,Y,Yes,27.003,3,2,80,1,19.832,4,4,22.945,14.8,8.682,8.878
71,30.311,No,Non-Travel,1275.717,Research & Development,1.412,1,Medical,1,432.393,4,Female,52.277,3,2,Laboratory Technician,4,Married,7019.941,6287.951,1,Y,No,16.731,3,3,80,1,2.962,3,3,7.403,7.051,-0.125,-1.947
72,28.408,No,Travel_Rarely,1055.362,Research & Development,6.323,3,Medical,1,1258.596,4,Male,43.039,3,2,Research Scientist,1,Married,9182.713,12754.566,8,Y,No,16.986,3,1,80,2,27.397,5,3,3.897,8.017,2.075,5.835
73,31.05,Yes,Travel_Rarely,695.866,Sales,19.421,4,Marketing,1,1648.246,2,Male,94.678,3,1,Sales Executive,1,Divorced,2326.373,2347.186,0,Y,No,16.846,3,2,80,1,4.74,3,3,-2.836,-0.371,0.03,-0.517
74,36.574,No,Travel_Rarely,796.99,Research & Development,1.678,4,Life Sciences,1,1752.678,4,Female,91.071,3,1,Laboratory Technician,2,Married,5811.366,13105.51,3,Y,No,18.87,3,1,80,1,11.95,3,2,4.809,8.529,8.073,8.295
75,19.176,Yes,Travel_Rarely,996.317,Research & Development,4.439,3,Life Sciences,1,1242.261,4,Male,21.863,2,1,Research Scientist,1,Married,1762.435,24006.384,1,Y,No,17.912,3,4,80,0,1.59,6,2,-1.09,0.17,1.487,6.731
76,26.806,No,Travel_Rarely,2057.14,Research & Development,3.755,3,Marketing,1,636.023,4,Female,47.626,2,2,Research Scientist,3,Divorced,3041.643,17671.908,1,Y,No,15.674,3,2,80,0,7.821,3,3,4.812,2.999,1.481,3.463
77,44.751,No,Travel_Rarely,767.717,Sales,25.332,2,Medical,1,757.505,2,Female,74.242,3,2,Sales Executive,4,Divorced,8050.817,15311.269,6,Y,No,11.691,4,3,80,0,16.07,2,3,0.757,-0.248,0.0,0.366
78,29.388,No,Travel_Rarely,1311.875,Sales,2.042,4,Life Sciences,1,833.692,2,Female,64.507,3,2,Sales Executive,4,Single,6052.074,21649.691,1,Y,No,15.233,3,1,80,0,-1.288,5,1,2.685,4.188,1.968,1.994
79,45.115,No,Travel_Rarely,668.663,Research & Development,22.594,3,Medical,1,2025.704,1,Female,47.616,3,3,Research Director,2,Married,10842.672,14834.016,6,Y,Yes,22.415,3,2,80,1,14.059,4,4,12.293,17.742,2.987,1.631
80,25.537,No,Travel_Rarely,1811.876,Research & Development,8.834,2,Medical,1,590.911,2,Male,71.753,3,5,Laboratory Technician,2,Married,9958.059,24368.832,3,Y,No,15.549,3,3,80,0,20.52,5,2,2.132,3.913,0.941,2.9
81,26.554,No,Travel_Rarely,929.364,Sales,19.792,3,Life Sciences,1,814.876,3,Female,40.923,4,1,Sales Executive,1,Single,4806.685,-14.561,8,Y,No,17.889,3,1,80,3,4.444,3,4,1.693,3.969,0.715,2.29
82,28.027,No,Travel_Rarely,864.408,Human Resources,16.135,2,Medical,1,243.894,3,Female,55.105,3,2,Laboratory Technician,4,Divorced,4196.85,9293.686,1,Y,No,23.655,4,4,80,1,6.342,3,3,13.529,5.252,2.655,6.47
83,49.116,No,Travel_Rarely,1191.965,Research & Development,-2.939,3,Medical,1,978.526,4,Male,74.094,3,1,Research Scientist,1,Married,3188.974,5601.503,1,Y,No,13.846,3,4,80,1,7.524,3,3,5.507,6.676,1.549,4.666
84,25.796,No,Travel_Frequently,583.023,Sales,14.234,3,Medical,1,1827.607,3,Male,65.817,3,1,Research Scientist,2,Single,2514.062,22256.134,3,Y,Yes,17.55,4,4,80,0,0.915,1,3,3.335,0.891,0.0,1.442
85,45.269,No,Travel_Frequently,367.025,Research & Development,9.67,4,Medical,1,1088.841,4,Male,58.923,3,2,Sales Executive,3,Married,5033.592,26280.949,1,Y,No,16.857,4,1,80,0,7.103,2,2,4.539,5.92,5.766,5.048
86,30.071,No,Travel_Rarely,469.04,Sales,4.338,2,Life Sciences,1,1354.032,4,Male,60.86,3,2,Sales Representative,1,Married,5433.182,16077.796,2,Y,No,12.273,3,1,80,2,5.442,2,1,4.38,2.076,0.165,0.194
87,47.227,No,Travel_Rarely,1054.914,Sales,2.936,4,Life Sciences,1,839.542,1,Female,69.922,3,4,Manager,4,Married,16354.986,13408.232,6,Y,No,15.474,3,4,80,1,16.008,5,3,23.278,16.433,7.471,4.993
88,39.771,No,Travel_Rarely,-21.481,Research & Development,-1.925,4,Marketing,1,1136.853,4,Female,84.742,3,3,Healthcare Representative,3,Married,10408.399,7756.827,1,Y,No,7.247,3,4,80,1,15.298,3,4,14.352,12.121,10.798,5.08
89,46.064,No,Non-Travel,261.836,Research & Development,8.199,3,Life Sciences,1,2046.434,4,Female,51.249,3,5,Manager,3,Single,19279.79,13907.464,2,Y,No,9.7,3,4,80,1,25.24,6,2,5.645,0.482,-2.582,3.56
90,30.243,No,Travel_Frequently,175.366,Research & Development,16.749,3,Technical Degree,1,482.122,1,Male,96.323,2,3,Research Scientist,2,Divorced,15406.041,13840.525,1,Y,No,17.174,3,3,80,0,10.27,2,2,9.121,8.967,-0.04,7.347
91,33.296,Yes,Travel_Rarely,1203.86,Research & Development,3.972,2,Other,1,36.139,4,Female,89.661,3,1,Sales Representative,2,Married,2139.237,3874.675,7,Y,Yes,20.85,3,1,80,0,3.88,2,2,-0.011,3.115,0.119,1.095
92,25.494,No,Travel_Rarely,515.437,Research & Development,10.874,2,Marketing,1,2069.109,4,Female,56.947,2,3,Manufacturing Director,1,Single,8418.578,6750.047,1,Y,No,17.089,3,2,80,2,2.279,4,3,-0.064,1.267,1.109,0.0
93,25.48,Yes,Travel_Rarely,275.378,Research & Development,18.929,1,Life Sciences,1,1368.514,2,Male,97.764,4,2,Laboratory Technician,1,Married,3875.334,6852.792,1,Y,No,13.739,3,2,80,1,3.273,2,3,5.084,-1.417,0.765,2.139
94,47.179,No,Travel_Rarely,1094.119,Research & Development,-2.534,3,Life Sciences,1,1426.428,4,Male,95.585,2,3,Laboratory Technician,3,Married,13591.257,22029.129,2,Y,Yes,11.136,4,2,80,0,19.527,5,4,3.467,-3.512,-1.378,0.22
95,30.79,No,Travel_Rarely,170.402,Research & Development,1.969,3,Life Sciences,1,1008.442,4,Male,66.706,3,2,Sales Executive,3,Divorced,6792.954,17373.7,1,Y,No,13.799,3,3,80,0,9.723,4,2,-6.007,5.446,1.772,6.049
96,33.803,No,Travel_Rarely,585.85,Sales,19.11,3,Life Sciences,1,1426.501,3,Male,37.275,3,2,Sales Executive,4,Single,7113.888,2196.401,4,Y,Yes,11.53,4,4,80,3,5.736,3,3,3.88,7.61,-0.543,11.987
97,30.937,No,Travel_Rarely,927.948,Research & Development,7.777,4,Life Sciences,1,1287.135,3,Male,58.474,4,1,Laboratory Technician,3,Married,2738.503,10030.217,1,Y,No,15.51,3,3,80,1,15.304,4,3,9.308,9.565,8.216,2.666
98,42.435,No,Travel_Frequently,986.256,Research & Development,3.927,2,Medical,1,152.382,3,Male,84.448,2,4,Sales Executive,4,Married,8890.248,17052.706,2,Y,No,14.195,3,3,80,1,12.379,2,3,11.686,4.448,-3.243,2.925
99,41.728,No,Travel_Frequently,397.226,Sales,8.55,3,Medical,1,494.869,3,Female,60.77,3,2,Manager,1,Single,4337.63,21448.371,7,Y,No,18.118,3,3,80,1,9.955,2,3,1.712,1.076,0.99,1.486
100,23.186,No,Travel_Rarely,307.47,Research & Development,17.495,4,Medical,1,1400.934,3,Female,131.537,3,1,Laboratory Technician,3,Married,3751.844,8994.591,1,Y,No,22.192,4,2,80,0,13.136,6,3,3.751,3.314,0.095,3.525
101,30.775,No,Travel_Frequently,1669.887,Research & Development,19.704,2,Life Sciences,1,225.39,3,Male,37.471,3,1,Research Scientist,3,Married,5676.412,20788.256,3,Y,No,17.744,4,2,80,1,12.954,3,2,6.775,3.114,0.0,6.702
102,44.167,No,Travel_Rarely,1357.504,Research & Development,17.095,4,Life Sciences,1,895.711,3,Female,27.094,3,2,Healthcare Representative,3,Married,13535.941,17104.723,8,Y,No,14.844,4,3,80,1,8.974,2,4,5.631,7.057,10.698,4.399
103,42.481,No,Travel_Rarely,1611.068,Sales,31.683,4,Marketing,1,1497.265,4,Female,80.826,3,5,Research Scientist,3,Single,1418.457,19543.407,2,Y,Yes,11.2,3,2,80,0,7.809,3,3,4.431,1.583,-1.903,2.895
104,29.764,No,Travel_Rarely,619.806,Research & Development,0.959,5,Life Sciences,1,-843.018,2,Male,89.519,4,2,Healthcare Representative,1,Married,8463.563,5613.802,1,Y,No,19.164,3,1,80,0,7.383,2,3,8.077,9.789,5.616,10.954
105,34.4,No,Travel_Rarely,1315.326,Research & Development,29.017,2,Life Sciences,1,1494.979,1,Male,52.789,3,2,Healthcare Representative,3,Married,9867.911,16641.017,1,Y,No,24.749,4,2,80,2,15.638,6,3,5.774,11.884,0.981,-0.095
106,42.014,No,Travel_Frequently,518.009,Sales,17.685,4,Medical,1,1057.346,3,Male,89.0,4,1,Research Scientist,1,Married,3579.941,17283.448,1,Y,No,7.133,3,3,80,1,6.473,4,2,6.669,1.474,-0.905,2.883
