,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
34,reason_25,month_4,day_6,season_4,174,5,12,39,326.23,92,0,education_1,son_2,1,0,pet_0,62,167,27,1
35,reason_14,month_5,day_5,season_4,169,48,11,50,205.917,94,0,education_1,son_0,1,1,pet_0,85,171,20,9
36,reason_25,month_12,day_3,season_2,149,43,13,41,378.884,90,0,education_3,son_4,0,0,pet_0,92,169,31,35
37,reason_28,month_5,day_2,season_4,235,52,7,28,243.555,93,0,education_1,son_2,1,0,pet_1,57,178,23,9
38,reason_28,month_2,day_4,season_2,225,25,10,29,359.177,90,0,education_1,son_0,0,0,pet_1,69,171,23,3
39,reason_22,month_7,day_6,season_2,229,31,8,38,304.73,95,0,education_1,son_2,1,0,pet_0,63,184,28,4
40,reason_7,month_7,day_4,season_4,174,49,13,44,295.64,92,0,education_1,son_0,1,0,pet_0,108,167,29,5
41,reason_25,month_4,day_6,season_4,231,47,11,36,267.315,90,0,education_1,son_2,1,0,pet_2,72,163,33,3
42,reason_22,month_2,day_4,season_2,176,18,9,44,301.342,93,0,education_2,son_2,1,1,pet_0,56,171,24,8
43,reason_26,month_1,day_5,season_1,189,50,7,37,241.493,98,0,education_1,son_2,0,0,pet_0,74,169,26,7
44,reason_27,month_7,day_5,season_2,179,18,16,43,264.086,97,0,education_1,son_1,1,0,pet_0,72,169,27,3
45,reason_23,month_5,day_2,season_2,211,28,10,37,298.457,95,0,education_1,son_2,1,0,pet_0,65,170,29,3
46,reason_28,month_2,day_2,season_4,177,13,13,30,276.963,97,0,education_1,son_1,0,0,pet_0,65,167,21,5
47,reason_23,month_4,day_4,season_2,185,32,12,52,280.205,94,1,education_1,son_0,0,0,pet_0,67,168,27,2
48,reason_18,month_0,day_4,season_3,233,28,12,29,229.875,93,0,education_1,son_1,1,0,pet_4,58,171,27,38
49,reason_8,month_8,day_6,season_4,187,30,14,43,281.062,93,0,education_1,son_1,1,1,pet_0,82,169,22,7
50,reason_25,month_5,day_2,season_1,186,44,7,33,246.565,93,0,education_1,son_1,0,0,pet_0,81,167,32,2
51,reason_7,month_2,day_2,season_3,168,33,17,40,373.301,94,0,education_1,son_4,0,0,pet_1,67,169,32,7
52,reason_13,month_8,day_5,season_1,164,52,11,38,363.049,98,0,education_1,son_1,0,0,pet_0,79,168,25,7
53,reason_12,month_7,day_6,season_3,233,27,11,31,369.14,91,0,education_1,son_2,0,0,pet_0,80,171,26,120
54,reason_1,month_3,day_5,season_3,175,24,10,41,266.107,96,1,education_1,son_2,0,0,pet_1,61,170,25,3
55,reason_1,month_9,day_3,season_2,370,23,10,42,263.427,91,0,education_3,son_2,1,0,pet_2,68,196,25,3
56,reason_28,month_3,day_2,season_4,187,5,13,27,312.951,98,0,education_1,son_0,0,0,pet_1,86,170,22,3
57,reason_24,month_9,day_4,season_3,319,42,15,39,378.884,83,0,education_1,son_1,1,0,pet_5,88,172,26,2
58,reason_7,month_5,day_6,season_4,186,49,11,38,227.872,96,0,education_1,son_0,0,0,pet_4,80,170,23,120
59,reason_15,month_5,day_5,season_3,236,50,13,32,307.121,97,0,education_1,son_0,1,0,pet_0,69,170,28,2
60,reason_18,month_0,day_6,season_1,180,26,7,46,283.723,94,0,education_1,son_2,1,0,pet_1,68,171,33,2
61,reason_22,month_1,day_6,season_1,163,20,9,36,259.406,96,0,education_1,son_1,0,0,pet_2,93,171,26,27
62,reason_0,month_12,day_2,season_2,187,27,3,36,300.742,97,0,education_1,son_0,0,0,pet_0,91,170,21,4
63,reason_19,month_6,day_3,season_4,183,45,14,28,344.796,92,0,education_1,son_1,1,0,pet_1,70,171,26,1
64,reason_1,month_5,day_3,season_3,192,30,12,30,264.347,96,0,education_3,son_1,0,0,pet_1,62,172,25,3
65,reason_23,month_2,day_2,season_3,181,24,9,43,290.64,97,0,education_4,son_2,1,0,pet_2,63,186,29,3
66,reason_25,month_1,day_5,season_4,231,11,14,32,299.655,96,0,education_1,son_0,1,0,pet_5,71,173,32,2
67,reason_18,month_2,day_5,season_1,118,52,18,39,284.91,90,0,education_1,son_2,0,0,pet_2,69,167,27,1
68,reason_9,month_6,day_5,season_3,179,9,8,56,378.884,99,0,education_1,son_2,1,0,pet_0,69,170,22,9
69,reason_19,month_2,day_3,season_3,229,47,10,39,274.91,95,0,education_1,son_1,0,0,pet_0,69,168,22,3
70,reason_28,month_5,day_6,season_3,168,26,11,30,378.884,96,0,education_2,son_2,0,0,pet_0,64,171,31,8
71,reason_7,month_10,day_2,season_4,118,22,8,50,313.917,96,0,education_2,son_0,1,0,pet_0,79,168,31,27
72,reason_23,month_10,day_3,season_1,178,52,12,38,278.636,91,1,education_1,son_1,0,0,pet_2,56,171,27,3
73,reason_23,month_11,day_3,season_2,138,22,3,29,249.109,91,0,education_1,son_0,0,1,pet_0,56,180,21,8
74,reason_22,month_7,day_5,season_4,227,48,15,37,315.023,100,0,education_1,son_1,0,0,pet_0,74,171,26,5
75,reason_11,month_3,day_4,season_3,372,25,14,33,297.145,94,0,education_1,son_1,1,0,pet_0,92,168,38,87
76,reason_10,month_4,day_2,season_3,220,24,12,41,267.85,96,0,education_1,son_4,0,1,pet_5,87,172,27,1
77,reason_27,month_10,day_5,season_1,280,27,14,36,367.058,95,0,education_1,son_0,0,0,pet_0,66,175,27,4
78,reason_27,month_3,day_2,season_4,267,39,16,43,289.811,94,0,education_1,son_1,0,0,pet_0,56,169,33,11
79,reason_22,month_3,day_5,season_4,173,25,11,29,276.339,97,0,education_1,son_1,1,0,pet_0,62,169,30,2
80,reason_10,month_8,day_3,season_2,350,20,10,39,269.294,85,0,education_1,son_2,1,0,pet_0,79,169,25,11
81,reason_0,month_12,day_3,season_2,186,17,8,38,285.211,95,0,education_1,son_1,0,1,pet_0,63,181,23,11
82,reason_1,month_8,day_4,season_4,270,31,16,27,211.967,90,0,education_1,son_2,1,0,pet_0,61,176,30,9
83,reason_27,month_11,day_3,season_4,246,17,12,48,278.64,94,0,education_1,son_1,0,0,pet_1,61,170,38,65
84,reason_28,month_4,day_6,season_2,251,26,10,37,279.508,93,0,education_2,son_2,1,0,pet_1,61,167,23,10
85,reason_0,month_10,day_6,season_4,240,35,10,38,372.308,93,0,education_1,son_0,0,0,pet_0,89,165,27,0
86,reason_28,month_8,day_3,season_3,226,46,13,54,286.461,92,1,education_1,son_1,1,0,pet_2,63,173,38,5
87,reason_18,month_8,day_6,season_3,186,22,11,38,260.483,98,0,education_1,son_0,1,0,pet_0,61,172,25,78
88,reason_12,month_2,day_5,season_3,249,16,15,37,267.744,91,0,education_1,son_1,1,0,pet_1,84,178,24,4
89,reason_27,month_12,day_5,season_3,172,29,10,43,246.586,97,0,education_1,son_1,1,0,pet_1,77,167,19,0
90,reason_22,month_10,day_2,season_2,199,35,11,38,337.15,95,0,education_1,son_0,0,0,pet_1,58,166,28,8
91,reason_23,month_12,day_2,season_1,179,45,10,38,352.493,89,0,education_1,son_2,1,0,pet_0,83,170,20,9
92,reason_26,month_11,day_4,season_4,164,15,16,40,278.76,96,0,education_1,son_1,1,0,pet_2,75,177,30,44
93,reason_27,month_10,day_6,season_4,236,46,12,39,279.153,96,0,education_1,son_0,0,0,pet_0,88,167,28,1
94,reason_26,month_6,day_3,season_1,118,50,17,41,294.034,96,0,education_1,son_1,0,0,pet_0,90,169,29,10
95,reason_16,month_11,day_4,season_3,211,29,9,39,349.1,91,0,education_1,son_1,0,0,pet_8,86,170,25,111
96,reason_13,month_12,day_4,season_2,148,31,13,30,310.799,95,0,education_1,son_1,1,0,pet_0,61,171,23,12
97,reason_23,month_11,day_4,season_4,118,49,12,27,306.032,92,0,education_1,son_1,1,0,pet_0,66,173,26,2
98,reason_23,month_10,day_4,season_2,180,25,13,32,290.193,94,0,education_3,son_1,1,0,pet_0,69,169,35,7
99,reason_26,month_9,day_5,season_2,195,24,12,38,357.719,93,1,education_4,son_4,0,0,pet_0,88,170,26,1
100,reason_27,month_1,day_4,season_2,269,26,14,54,284.958,97,0,education_1,son_1,1,1,pet_0,84,168,29,120
101,reason_9,month_10,day_2,season_3,218,52,10,52,378.884,95,0,education_1,son_1,1,0,pet_0,77,172,38,0
102,reason_0,month_10,day_4,season_2,234,44,11,45,294.491,96,0,education_1,son_0,1,0,pet_0,77,174,29,48
103,reason_27,month_8,day_3,season_3,263,47,15,50,311.813,96,0,education_1,son_2,1,0,pet_0,74,175,35,10
104,reason_19,month_3,day_6,season_2,169,24,8,41,214.749,98,0,education_1,son_0,1,1,pet_2,66,176,29,8
105,reason_25,month_7,day_4,season_4,192,14,11,32,287.174,89,0,education_2,son_1,1,0,pet_0,83,168,19,0
106,reason_1,month_5,day_4,season_4,134,40,9,38,262.584,97,0,education_1,son_1,1,0,pet_0,87,171,21,30
107,reason_18,month_6,day_4,season_4,150,27,9,39,282.544,98,0,education_1,son_2,1,0,pet_0,58,168,21,0
108,reason_13,month_5,day_4,season_2,276,46,19,34,269.148,92,0,education_1,son_2,0,0,pet_5,61,171,27,120
109,reason_23,month_9,day_2,season_4,190,26,11,38,261.244,100,0,education_1,son_4,1,0,pet_2,65,166,26,3
110,reason_28,month_1,day_3,season_4,118,24,15,39,378.884,98,0,education_1,son_0,0,0,pet_1,65,173,32,64
111,reason_13,month_11,day_2,season_4,235,26,10,32,378.884,85,0,education_1,son_1,0,0,pet_2,58,170,30,46
112,reason_25,month_4,day_2,season_2,210,22,10,39,283.168,93,0,education_1,son_0,0,0,pet_0,89,181,24,2
113,reason_25,month_3,day_3,season_4,291,7,13,29,323.153,90,0,education_1,son_1,0,1,pet_0,67,170,24,7
114,reason_27,month_6,day_6,season_1,175,27,1,34,296.097,96,0,education_1,son_2,1,0,pet_1,77,172,29,3
115,reason_23,month_5,day_4,season_3,239,25,12,40,311.317,98,0,education_1,son_1,1,0,pet_2,56,167,21,120
116,reason_25,month_8,day_6,season_4,181,38,15,41,265.474,86,0,education_1,son_2,0,0,pet_0,56,182,38,0
117,reason_1,month_11,day_5,season_4,253,30,12,33,329.261,97,0,education_1,son_1,0,0,pet_4,106,173,24,20
118,reason_1,month_9,day_6,season_4,169,25,10,32,315.873,98,1,education_4,son_0,1,0,pet_0,56,182,19,9
119,reason_22,month_8,day_3,season_4,200,10,19,31,317.769,95,0,education_1,son_2,1,0,pet_2,65,172,20,120
120,reason_25,month_10,day_2,season_4,265,52,16,31,296.501,91,0,education_1,son_0,0,0,pet_1,60,182,29,9
121,reason_23,month_9,day_4,season_4,259,47,13,35,357.956,96,0,education_3,son_2,1,0,pet_1,59,170,29,120
122,reason_23,month_1,day_3,season_3,205,5,11,38,269.213,91,0,education_1,son_4,0,0,pet_1,89,170,28,8
123,reason_27,month_7,day_5,season_3,189,51,20,40,255.908,90,0,education_1,son_4,0,0,pet_0,60,170,25,10
124,reason_14,month_10,day_3,season_2,187,52,12,33,308.971,92,0,education_1,son_0,0,0,pet_0,82,170,22,10
125,reason_0,month_9,day_5,season_2,180,27,16,38,233.876,93,0,education_1,son_2,1,0,pet_0,56,177,24,8
126,reason_1,month_10,day_2,season_3,351,51,14,40,378.884,89,0,education_3,son_1,0,0,pet_2,75,168,25,3
127,reason_22,month_8,day_4,season_4,174,52,13,27,378.884,91,0,education_3,son_0,0,1,pet_2,63,173,29,6
128,reason_23,month_4,day_4,season_3,129,45,8,43,271.927,93,0,education_1,son_2,0,0,pet_8,65,168,21,9
129,reason_0,month_10,day_3,season_4,225,21,10,37,330.723,99,0,education_1,son_2,1,0,pet_0,77,170,26,9
130,reason_23,month_3,day_4,season_1,256,50,19,47,297.473,92,0,education_1,son_2,1,0,pet_5,70,172,29,2
131,reason_5,month_10,day_2,season_2,176,9,9,33,324.177,92,0,education_1,son_3,0,0,pet_0,66,170,24,9
132,reason_13,month_5,day_5,season_2,118,10,17,40,231.164,91,0,education_1,son_4,0,0,pet_0,56,171,27,5
133,reason_19,month_3,day_6,season_2,164,29,17,40,372.568,94,0,education_1,son_2,0,0,pet_0,65,171,20,7
134,reason_14,month_2,day_2,season_1,144,23,10,45,303.782,93,0,education_1,son_2,1,0,pet_4,65,185,35,8
135,reason_23,month_12,day_4,season_1,118,21,1,30,283.979,98,0,education_3,son_1,1,0,pet_1,58,165,19,7
136,reason_19,month_11,day_3,season_4,173,52,12,33,323.968,90,0,education_2,son_0,1,0,pet_0,108,163,24,3
137,reason_13,month_2,day_5,season_4,189,24,12,52,339.782,90,0,education_1,son_2,1,0,pet_1,67,170,23,9
138,reason_23,month_10,day_2,season_4,241,24,14,28,273.404,97,0,education_1,son_1,1,1,pet_0,84,179,23,1
139,reason_19,month_9,day_4,season_3,162,18,12,35,277.903,97,0,education_2,son_1,1,0,pet_8,68,180,26,70
140,reason_27,month_10,day_4,season_2,177,22,11,28,274.162,92,0,education_1,son_0,0,0,pet_0,63,181,29,3
141,reason_28,month_12,day_5,season_4,226,38,11,44,248.339,83,0,education_1,son_2,1,0,pet_0,64,195,24,73
142,reason_0,month_1,day_4,season_2,118,13,9,35,259.107,95,0,education_1,son_4,0,1,pet_0,79,166,30,42
143,reason_23,month_10,day_3,season_3,383,26,12,37,292.471,93,0,education_1,son_0,1,0,pet_0,68,182,19,9
144,reason_19,month_11,day_6,season_1,258,5,18,39,344.867,96,0,education_2,son_1,0,0,pet_0,96,170,29,2
145,reason_23,month_3,day_5,season_4,118,26,11,39,244.587,98,1,education_1,son_1,1,0,pet_1,87,167,28,0
146,reason_1,month_7,day_2,season_3,154,28,17,47,275.863,90,0,education_2,son_1,1,0,pet_0,59,170,24,8
147,reason_21,month_9,day_6,season_1,192,23,11,43,247.157,99,1,education_1,son_0,0,0,pet_0,58,169,27,11
148,reason_27,month_9,day_3,season_2,183,45,11,30,298.718,100,0,education_1,son_2,0,0,pet_0,90,168,28,5
149,reason_19,month_12,day_6,season_4,179,30,18,36,241.355,93,1,education_3,son_4,0,0,pet_5,56,176,27,6
150,reason_19,month_10,day_2,season_1,192,40,1,36,300.965,97,0,education_1,son_2,0,1,pet_0,58,166,30,116
151,reason_28,month_9,day_4,season_2,174,5,18,51,307.932,99,0,education_4,son_1,0,0,pet_1,62,172,22,7
152,reason_18,month_6,day_4,season_1,217,24,12,39,361.64,99,0,education_1,son_3,0,0,pet_1,86,180,27,3
153,reason_19,month_6,day_3,season_1,382,26,11,28,341.491,97,0,education_1,son_2,1,0,pet_0,70,171,21,1
154,reason_0,month_3,day_6,season_3,177,34,11,39,248.178,92,0,education_1,son_0,0,0,pet_1,68,177,20,1
155,reason_11,month_10,day_4,season_4,118,38,12,40,249.205,94,0,education_2,son_1,1,0,pet_2,59,163,28,32
156,reason_23,month_7,day_6,season_2,135,48,9,30,272.151,92,0,education_1,son_0,0,0,pet_0,93,167,25,2
157,reason_7,month_3,day_2,season_2,189,28,10,46,295.049,91,0,education_1,son_0,1,0,pet_8,68,168,26,39
158,reason_25,month_4,day_6,season_3,226,25,14,42,369.421,97,0,education_1,son_1,1,0,pet_0,87,168,31,8
159,reason_19,month_1,day_4,season_3,178,48,9,28,298.984,91,0,education_1,son_1,1,0,pet_5,96,163,34,40
160,reason_27,month_4,day_3,season_2,214,47,9,43,344.289,98,0,education_1,son_1,0,0,pet_0,87,169,32,9
161,reason_10,month_3,day_2,season_4,118,37,19,36,289.353,96,0,education_3,son_1,1,0,pet_0,87,183,33,5
162,reason_27,month_4,day_4,season_4,174,27,12,44,271.032,96,0,education_1,son_0,1,0,pet_4,63,171,24,21
163,reason_28,month_5,day_2,season_1,291,29,8,44,338.27,81,0,education_3,son_0,0,0,pet_1,68,174,34,49
164,reason_15,month_11,day_5,season_4,239,25,10,40,262.656,91,0,education_3,son_1,0,0,pet_0,62,170,27,1
165,reason_0,month_11,day_6,season_2,255,16,15,40,285.247,97,0,education_1,son_2,0,0,pet_0,66,178,29,6
166,reason_13,month_2,day_4,season_4,187,28,8,30,305.597,94,0,education_1,son_1,0,0,pet_1,76,168,24,11
167,reason_0,month_3,day_5,season_4,184,10,9,43,378.884,96,0,education_1,son_0,1,0,pet_2,78,167,22,10
168,reason_13,month_9,day_4,season_2,278,26,16,43,349.239,92,0,education_1,son_1,0,0,pet_0,74,164,31,0
169,reason_14,month_10,day_5,season_3,185,26,10,31,332.678,93,0,education_2,son_1,1,0,pet_4,71,169,29,5
170,reason_27,month_5,day_3,season_4,244,8,9,39,262.474,94,1,education_2,son_2,0,0,pet_4,90,186,19,5
171,reason_7,month_9,day_4,season_4,192,25,8,40,339.108,95,0,education_1,son_2,1,0,pet_0,63,170,32,3
172,reason_23,month_1,day_4,season_4,118,24,16,35,284.959,98,0,education_1,son_1,1,0,pet_4,86,173,30,26
173,reason_23,month_8,day_5,season_3,235,18,7,36,242.336,94,0,education_1,son_2,0,0,pet_1,68,170,30,10
174,reason_0,month_10,day_5,season_3,191,23,9,28,278.559,93,0,education_1,son_1,0,0,pet_0,56,171,19,3
175,reason_3,month_2,day_4,season_3,146,51,10,40,259.114,97,0,education_1,son_4,1,1,pet_2,60,167,31,104
176,reason_0,month_4,day_3,season_4,179,52,16,41,235.259,92,1,education_1,son_0,0,0,pet_0,61,184,32,6
177,reason_0,month_9,day_3,season_3,239,47,13,39,371.979,98,0,education_1,son_4,1,0,pet_1,86,170,25,10
178,reason_23,month_6,day_5,season_1,276,47,9,37,276.327,94,0,education_3,son_0,0,0,pet_2,72,167,29,3
179,reason_24,month_4,day_6,season_3,262,45,12,40,236.48,92,0,education_1,son_0,1,1,pet_0,56,171,19,2
180,reason_4,month_3,day_5,season_1,218,31,17,39,277.44,95,0,education_1,son_4,1,0,pet_1,56,176,27,5
181,reason_19,month_5,day_2,season_3,125,46,8,37,378.884,99,0,education_1,son_2,1,0,pet_0,64,170,29,42
182,reason_11,month_12,day_6,season_3,231,47,16,39,214.69,90,0,education_1,son_1,0,0,pet_0,58,169,28,41
183,reason_10,month_3,day_3,season_3,202,47,13,39,378.884,100,0,education_1,son_0,1,0,pet_0,81,172,22,8
184,reason_28,month_3,day_3,season_4,177,22,10,27,255.075,97,0,education_1,son_4,1,0,pet_1,57,171,33,10
185,reason_23,month_6,day_5,season_2,269,49,9,35,281.64,87,0,education_1,son_2,1,1,pet_8,73,170,30,26
186,reason_22,month_9,day_4,season_3,224,52,9,35,235.451,99,0,education_1,son_0,1,0,pet_4,62,168,30,5
187,reason_19,month_7,day_3,season_4,307,28,12,41,264.319,95,0,education_1,son_1,0,0,pet_1,74,172,21,1
188,reason_28,month_6,day_3,season_3,138,52,9,30,334.213,91,0,education_1,son_1,0,1,pet_0,56,167,30,10
189,reason_23,month_8,day_4,season_1,239,27,8,34,268.527,94,0,education_1,son_1,0,0,pet_1,85,172,19,1
190,reason_27,month_2,day_4,season_3,375,29,15,36,275.975,99,0,education_1,son_1,1,0,pet_0,68,170,25,62
191,reason_25,month_7,day_4,season_1,283,24,9,56,241.673,92,0,education_1,son_0,1,0,pet_0,79,170,31,40
192,reason_23,month_0,day_4,season_2,165,25,10,39,378.884,93,0,education_4,son_0,1,0,pet_1,87,167,31,5
193,reason_0,month_5,day_6,season_4,118,26,11,38,302.76,100,0,education_1,son_0,0,0,pet_0,65,172,26,1
194,reason_6,month_10,day_4,season_2,187,30,16,37,308.822,95,0,education_1,son_2,0,0,pet_1,58,170,27,4
195,reason_10,month_1,day_5,season_3,246,48,12,50,378.884,91,1,education_1,son_4,1,0,pet_0,66,173,19,15
196,reason_25,month_5,day_3,season_2,198,12,10,41,262.288,97,0,education_1,son_0,0,0,pet_8,62,165,20,39
197,reason_26,month_10,day_2,season_4,162,5,14,39,355.923,92,1,education_1,son_0,0,0,pet_0,83,169,22,1
198,reason_6,month_3,day_2,season_2,381,29,10,39,334.583,95,0,education_1,son_0,0,0,pet_0,82,169,31,0
199,reason_19,month_10,day_3,season_2,206,28,10,57,258.078,92,1,education_1,son_1,1,0,pet_1,62,170,30,11
200,reason_28,month_9,day_3,season_1,157,28,12,39,286.047,96,0,education_1,son_1,0,0,pet_0,93,171,28,28
201,reason_3,month_1,day_5,season_2,207,13,10,38,306.975,98,0,education_1,son_2,1,0,pet_2,63,176,24,33
202,reason_13,month_9,day_2,season_1,187,29,12,39,313.227,91,0,education_1,son_2,0,0,pet_2,80,165,29,0
203,reason_1,month_11,day_4,season_2,118,52,12,39,289.162,96,0,education_1,son_0,0,1,pet_0,56,171,26,2
204,reason_23,month_3,day_6,season_3,176,47,11,40,356.421,92,0,education_1,son_0,1,0,pet_0,57,169,29,7
205,reason_22,month_10,day_2,season_4,388,25,13,38,287.074,91,0,education_1,son_1,0,0,pet_0,86,168,30,10
206,reason_16,month_9,day_2,season_1,183,31,12,40,332.457,96,1,education_1,son_0,0,0,pet_1,68,191,29,9
207,reason_19,month_5,day_6,season_4,187,33,7,27,298.071,90,0,education_1,son_1,1,0,pet_0,69,168,23,15
208,reason_23,month_8,day_2,season_4,370,7,14,28,287.273,92,0,education_1,son_1,1,0,pet_1,85,170,24,6
209,reason_25,month_2,day_4,season_4,214,24,11,50,222.606,85,0,education_1,son_0,0,1,pet_0,83,169,22,120
210,reason_10,month_3,day_5,season_1,220,31,12,30,233.731,93,0,education_3,son_0,1,1,pet_0,72,180,23,10
211,reason_0,month_11,day_2,season_4,187,47,12,38,265.219,98,0,education_1,son_1,0,1,pet_1,60,169,28,7
212,reason_25,month_12,day_3,season_4,179,22,11,37,241.232,97,0,education_1,son_1,1,0,pet_0,65,167,31,11
213,reason_10,month_5,day_6,season_2,236,48,9,36,274.454,94,0,education_2,son_0,1,0,pet_0,56,169,19,55
214,reason_10,month_10,day_4,season_3,162,31,15,30,303.98,91,0,education_3,son_2,1,0,pet_5,70,168,29,10
215,reason_28,month_6,day_5,season_4,173,23,13,37,240.694,92,0,education_1,son_1,0,0,pet_0,59,171,31,2
216,reason_23,month_8,day_6,season_1,158,8,14,48,270.459,95,0,education_1,son_0,0,0,pet_1,63,171,31,3
217,reason_28,month_5,day_6,season_2,252,28,12,38,237.726,90,0,education_1,son_3,0,0,pet_1,96,169,23,16
218,reason_27,month_1,day_6,season_3,290,28,12,36,310.497,97,0,education_1,son_0,0,0,pet_0,93,168,19,3
219,reason_23,month_3,day_5,season_4,186,23,10,40,259.904,96,0,education_1,son_0,0,0,pet_0,56,168,22,3
220,reason_28,month_4,day_6,season_2,124,29,12,28,378.884,94,0,education_1,son_1,1,0,pet_1,101,172,23,5
221,reason_28,month_10,day_2,season_4,388,8,11,37,378.884,94,0,education_1,son_1,0,0,pet_1,76,174,26,1
222,reason_25,month_6,day_2,season_1,256,52,10,40,289.161,92,0,education_1,son_0,0,0,pet_5,56,172,25,5
223,reason_27,month_12,day_3,season_2,175,10,16,33,254.944,95,1,education_1,son_0,0,1,pet_0,98,167,19,3
224,reason_28,month_5,day_6,season_4,118,49,2,46,280.987,93,0,education_1,son_0,1,0,pet_0,72,169,28,1
225,reason_27,month_6,day_4,season_3,246,20,13,27,320.485,96,1,education_2,son_2,0,0,pet_0,60,167,28,75
226,reason_14,month_6,day_2,season_4,161,22,14,31,343.511,91,1,education_3,son_4,1,0,pet_1,87,171,25,80
227,reason_19,month_8,day_6,season_1,173,26,11,44,328.837,98,0,education_2,son_1,1,0,pet_0,76,167,30,6
228,reason_0,month_4,day_5,season_2,118,26,9,53,274.151,96,0,education_1,son_1,0,1,pet_4,85,172,24,0
