,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
26,reason_0,month_0,day_2,season_4,118,5,1,58,205.917,81,0,education_3,son_0,0,0,pet_0,56,163,19,120
27,reason_0,month_0,day_2,season_4,151,52,1,27,378.884,81,0,education_1,son_1,1,0,pet_4,56,196,38,120
28,reason_9,month_9,day_3,season_1,118,52,29,58,378.884,81,0,education_1,son_0,1,0,pet_1,56,196,37,0
29,reason_0,month_0,day_4,season_4,118,5,29,27,378.884,81,1,education_1,son_2,1,0,pet_2,108,163,38,0
30,reason_9,month_9,day_4,season_3,388,5,29,58,378.884,81,0,education_1,son_2,1,0,pet_1,56,163,19,0
31,reason_27,month_2,day_5,season_2,225,49,17,38,246.01,96,0,education_1,son_0,1,0,pet_0,83,170,28,3
32,reason_0,month_0,day_2,season_4,388,52,1,27,367.133,81,0,education_1,son_1,1,0,pet_4,56,196,19,120
33,reason_0,month_0,day_4,season_4,387,5,1,58,378.884,100,0,education_1,son_1,1,0,pet_0,108,163,38,0
34,reason_0,month_9,day_2,season_1,388,5,1,30,205.917,81,0,education_1,son_0,1,0,pet_1,108,196,38,120
35,reason_23,month_3,day_6,season_3,244,11,13,33,283.718,94,0,education_3,son_1,0,0,pet_1,83,171,29,8
36,reason_0,month_0,day_4,season_3,118,5,29,27,205.917,100,1,education_1,son_2,1,0,pet_2,108,163,38,0
37,reason_9,month_9,day_2,season_3,388,5,1,58,378.884,100,0,education_1,son_1,1,0,pet_0,108,163,38,120
38,reason_27,month_5,day_6,season_1,330,25,12,37,233.056,97,0,education_1,son_3,1,0,pet_0,65,168,24,7
39,reason_0,month_0,day_6,season_4,118,5,1,58,205.917,100,0,education_3,son_0,0,0,pet_0,56,163,19,120
40,reason_0,month_0,day_2,season_4,118,5,1,58,378.884,81,0,education_3,son_0,0,0,pet_0,56,163,19,120
41,reason_0,month_0,day_2,season_1,388,5,1,58,205.917,81,0,education_1,son_1,0,1,pet_5,108,163,38,0
42,reason_0,month_0,day_4,season_3,388,5,1,27,378.884,81,1,education_1,son_2,1,1,pet_0,108,163,19,0
43,reason_5,month_3,day_3,season_3,179,50,18,37,233.79,97,0,education_1,son_0,1,0,pet_0,86,170,31,1
44,reason_0,month_0,day_6,season_4,118,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_8,108,163,38,0
45,reason_0,month_9,day_5,season_1,388,52,1,58,205.917,81,0,education_1,son_1,0,1,pet_5,108,163,38,0
46,reason_9,month_9,day_2,season_3,388,5,1,58,205.917,100,0,education_1,son_1,1,0,pet_0,108,163,38,120
47,reason_9,month_0,day_5,season_4,388,52,29,58,378.884,81,0,education_1,son_0,0,0,pet_2,108,163,38,120
48,reason_0,month_0,day_4,season_4,388,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_2,108,163,38,120
49,reason_9,month_0,day_4,season_4,118,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,196,19,120
50,reason_0,month_9,day_5,season_3,388,5,1,58,205.917,100,0,education_1,son_2,1,0,pet_0,108,163,19,0
51,reason_28,month_8,day_3,season_1,287,29,13,33,211.952,93,0,education_1,son_2,1,0,pet_1,89,171,30,8
52,reason_7,month_3,day_6,season_3,179,49,18,40,250.491,97,0,education_1,son_0,1,0,pet_0,85,169,31,1
53,reason_0,month_0,day_4,season_3,118,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,196,19,120
54,reason_0,month_0,day_2,season_4,388,52,1,27,378.884,81,0,education_2,son_1,1,0,pet_0,56,196,19,120
55,reason_9,month_0,day_4,season_3,388,52,29,58,378.884,81,0,education_1,son_0,0,0,pet_2,108,163,38,0
56,reason_28,month_5,day_3,season_3,320,10,11,53,235.313,97,0,education_1,son_1,1,0,pet_0,107,163,38,13
57,reason_25,month_3,day_4,season_1,374,52,2,28,206.254,97,0,education_1,son_1,1,0,pet_4,83,171,25,3
58,reason_0,month_9,day_2,season_3,388,5,29,58,378.884,81,0,education_1,son_2,1,1,pet_0,56,163,19,120
59,reason_0,month_0,day_4,season_4,118,5,28,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,196,19,120
60,reason_0,month_0,day_2,season_3,388,5,1,27,378.884,81,0,education_1,son_0,1,0,pet_0,56,196,19,120
61,reason_0,month_0,day_2,season_4,118,5,1,58,306.137,81,0,education_3,son_0,0,0,pet_0,56,163,19,120
62,reason_9,month_0,day_3,season_3,388,52,1,27,378.884,81,0,education_1,son_1,1,0,pet_4,107,163,38,120
63,reason_0,month_0,day_5,season_4,388,5,29,58,378.884,81,0,education_1,son_2,0,0,pet_2,108,163,38,120
64,reason_0,month_9,day_2,season_1,388,5,1,58,205.917,81,0,education_1,son_0,1,0,pet_1,108,196,38,120
65,reason_23,month_2,day_6,season_3,274,49,10,37,271.933,93,0,education_1,son_1,1,0,pet_1,68,170,25,4
66,reason_9,month_0,day_2,season_4,118,52,1,27,205.917,100,0,education_3,son_0,0,0,pet_0,56,196,19,120
67,reason_0,month_0,day_4,season_4,118,5,1,58,378.884,81,0,education_1,son_2,1,0,pet_2,108,163,38,0
68,reason_0,month_0,day_5,season_3,118,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,196,38,120
69,reason_0,month_0,day_2,season_4,118,5,1,58,340.266,81,0,education_3,son_0,0,0,pet_0,56,163,19,120
70,reason_0,month_0,day_2,season_4,118,5,1,58,373.274,81,0,education_3,son_0,0,0,pet_0,56,163,19,120
71,reason_0,month_9,day_2,season_1,388,52,1,27,205.917,81,0,education_1,son_1,1,0,pet_4,108,196,19,120
72,reason_0,month_0,day_4,season_4,118,5,29,58,378.884,100,0,education_1,son_1,1,0,pet_0,108,163,38,0
73,reason_0,month_0,day_2,season_4,118,5,1,58,205.917,100,0,education_3,son_0,0,0,pet_0,56,163,19,120
74,reason_0,month_9,day_2,season_4,388,52,1,27,378.884,81,0,education_2,son_1,1,0,pet_0,108,196,36,120
75,reason_0,month_9,day_2,season_3,118,5,1,58,378.884,100,0,education_1,son_2,1,1,pet_0,56,163,19,120
76,reason_0,month_0,day_2,season_3,388,52,1,27,378.884,81,0,education_1,son_2,1,0,pet_0,56,196,19,120
77,reason_23,month_10,day_3,season_4,226,25,9,28,297.248,91,0,education_1,son_1,0,0,pet_2,69,169,24,4
78,reason_1,month_11,day_5,season_4,373,51,10,34,334.462,96,1,education_1,son_2,0,1,pet_4,63,172,21,1
79,reason_9,month_0,day_4,season_4,388,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,163,38,0
80,reason_0,month_9,day_2,season_1,388,5,1,27,205.917,81,0,education_1,son_0,1,0,pet_1,108,163,19,120
81,reason_0,month_0,day_6,season_4,387,5,1,57,233.345,81,1,education_1,son_1,1,0,pet_0,108,163,38,0
82,reason_0,month_0,day_2,season_3,118,52,1,27,378.884,81,0,education_1,son_1,1,0,pet_4,108,196,38,120
83,reason_0,month_0,day_3,season_4,118,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_8,108,163,19,0
84,reason_0,month_0,day_4,season_4,388,5,1,27,378.884,100,0,education_1,son_1,1,0,pet_0,108,163,38,0
85,reason_9,month_0,day_5,season_4,118,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,196,38,120
86,reason_0,month_0,day_5,season_4,118,5,28,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,185,37,0
87,reason_0,month_9,day_3,season_1,118,52,29,58,378.884,81,1,education_1,son_0,1,0,pet_0,56,163,38,0
88,reason_0,month_0,day_4,season_4,118,52,29,27,378.884,81,0,education_1,son_2,1,0,pet_2,108,163,38,0
89,reason_9,month_9,day_2,season_1,388,5,1,58,205.917,100,0,education_1,son_1,1,0,pet_0,108,163,38,120
90,reason_0,month_0,day_2,season_1,388,26,1,58,205.917,81,0,education_1,son_1,0,1,pet_5,108,163,38,0
91,reason_0,month_0,day_2,season_4,385,52,1,27,378.884,81,0,education_2,son_1,1,0,pet_8,56,196,19,120
92,reason_0,month_9,day_5,season_1,118,5,29,58,378.884,81,1,education_1,son_1,1,0,pet_0,108,163,38,0
93,reason_0,month_9,day_2,season_3,388,5,1,58,378.884,81,0,education_1,son_2,1,1,pet_0,56,163,19,120
94,reason_0,month_0,day_2,season_4,118,5,1,58,378.884,97,0,education_1,son_0,0,0,pet_0,56,163,19,120
95,reason_0,month_9,day_5,season_1,388,5,1,41,205.917,81,0,education_1,son_1,0,1,pet_5,108,163,19,0
96,reason_0,month_9,day_6,season_1,118,52,1,58,378.884,81,0,education_3,son_0,0,0,pet_0,56,196,19,0
97,reason_26,month_5,day_3,season_3,360,51,5,28,264.974,97,0,education_1,son_1,1,0,pet_4,88,172,28,22
98,reason_0,month_0,day_2,season_4,388,52,1,27,378.884,81,0,education_1,son_0,1,0,pet_0,56,196,19,120
99,reason_0,month_0,day_4,season_3,118,5,25,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,185,24,120
100,reason_0,month_0,day_4,season_4,118,52,29,58,378.884,81,0,education_1,son_2,1,0,pet_2,108,163,38,0
101,reason_13,month_9,day_3,season_1,225,25,9,28,239.368,95,0,education_1,son_1,0,0,pet_2,65,169,23,4
102,reason_0,month_9,day_3,season_1,361,52,29,58,205.917,81,1,education_1,son_0,1,0,pet_1,108,163,38,0
103,reason_0,month_9,day_5,season_3,388,5,1,58,378.884,81,0,education_1,son_2,1,1,pet_0,56,163,19,120
104,reason_9,month_9,day_4,season_3,388,52,29,58,378.884,81,0,education_1,son_2,1,0,pet_1,108,163,38,0
105,reason_0,month_0,day_2,season_4,118,51,1,58,205.917,81,0,education_3,son_0,0,0,pet_0,56,163,19,120
106,reason_0,month_0,day_4,season_4,118,5,1,58,378.884,100,0,education_1,son_1,1,0,pet_0,108,196,19,120
107,reason_0,month_0,day_4,season_2,118,52,29,37,378.884,100,0,education_1,son_2,1,0,pet_2,108,163,38,0
108,reason_0,month_0,day_4,season_3,388,5,29,27,378.884,81,0,education_1,son_2,1,0,pet_1,64,163,38,0
109,reason_0,month_9,day_2,season_3,118,5,29,58,378.884,81,0,education_1,son_2,1,0,pet_0,56,163,19,120
110,reason_0,month_0,day_2,season_4,118,5,1,58,378.884,81,0,education_1,son_2,1,0,pet_0,56,163,19,120
111,reason_0,month_0,day_3,season_3,388,52,1,27,378.884,81,0,education_1,son_2,1,0,pet_1,108,196,19,120
112,reason_9,month_0,day_4,season_3,388,5,29,58,378.884,81,0,education_1,son_2,1,0,pet_1,56,163,38,0
113,reason_25,month_4,day_2,season_3,281,50,12,33,240.465,96,0,education_1,son_4,1,0,pet_0,68,168,24,8
114,reason_0,month_9,day_4,season_1,118,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,163,38,120
115,reason_0,month_0,day_3,season_1,118,5,16,58,378.884,81,0,education_1,son_1,1,0,pet_8,108,168,38,0
116,reason_9,month_9,day_2,season_3,388,5,29,58,378.884,81,0,education_1,son_2,1,0,pet_0,56,196,38,120
117,reason_0,month_9,day_2,season_1,388,5,1,58,205.917,100,0,education_1,son_0,0,0,pet_1,108,163,19,120
118,reason_9,month_0,day_5,season_4,388,5,29,58,378.884,81,0,education_1,son_0,0,0,pet_2,108,163,38,120
119,reason_0,month_0,day_4,season_4,118,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,196,19,120
120,reason_0,month_0,day_4,season_4,388,5,1,58,378.884,100,0,education_1,son_1,1,0,pet_0,108,163,38,0
121,reason_9,month_0,day_5,season_4,388,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_2,108,163,38,120
122,reason_0,month_0,day_5,season_4,118,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,196,19,120
123,reason_0,month_0,day_4,season_4,118,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,196,19,120
124,reason_0,month_0,day_2,season_4,118,5,1,58,205.918,81,0,education_3,son_0,0,0,pet_0,56,163,19,120
125,reason_0,month_9,day_2,season_3,388,5,29,27,378.884,81,0,education_1,son_2,1,0,pet_0,56,163,19,0
126,reason_0,month_0,day_2,season_3,118,5,29,27,378.884,81,0,education_1,son_2,1,0,pet_1,56,163,19,120
127,reason_9,month_0,day_2,season_2,388,5,1,58,378.884,100,0,education_1,son_2,0,0,pet_1,108,196,19,120
128,reason_0,month_0,day_5,season_4,388,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_2,108,163,38,120
129,reason_0,month_9,day_4,season_2,118,5,1,58,205.917,100,0,education_1,son_2,0,0,pet_1,56,163,19,120
130,reason_0,month_9,day_2,season_1,388,5,1,58,205.917,81,0,education_1,son_0,0,0,pet_1,108,163,38,120
131,reason_0,month_0,day_4,season_1,118,5,1,27,205.917,81,1,education_1,son_1,1,0,pet_8,108,163,38,0
132,reason_9,month_9,day_5,season_1,388,5,1,58,205.917,81,0,education_1,son_2,1,0,pet_0,56,163,19,120
133,reason_0,month_0,day_2,season_3,118,5,29,58,378.884,81,0,education_1,son_2,1,0,pet_0,56,163,19,120
134,reason_9,month_0,day_2,season_1,388,52,29,58,205.917,81,0,education_1,son_0,0,0,pet_2,108,163,38,120
135,reason_0,month_9,day_3,season_1,388,52,29,58,205.917,81,0,education_1,son_0,1,0,pet_1,108,196,38,0
136,reason_9,month_9,day_5,season_1,388,5,1,58,205.917,100,0,education_1,son_2,1,1,pet_0,56,163,19,120
137,reason_0,month_9,day_5,season_1,388,5,1,45,205.917,81,0,education_1,son_0,0,1,pet_1,108,163,19,0
138,reason_9,month_0,day_2,season_2,388,15,1,58,378.884,100,0,education_1,son_2,1,0,pet_1,108,170,38,0
139,reason_0,month_0,day_3,season_4,118,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_8,108,163,38,0
140,reason_0,month_9,day_3,season_1,388,52,29,58,205.917,81,0,education_1,son_0,1,0,pet_1,56,196,38,0
141,reason_9,month_9,day_2,season_1,388,5,1,58,378.884,100,0,education_1,son_1,1,0,pet_0,108,163,38,120
142,reason_9,month_0,day_4,season_4,118,5,1,58,205.917,100,0,education_1,son_0,0,0,pet_0,56,196,38,120
143,reason_23,month_10,day_6,season_4,234,29,9,28,268.14,94,0,education_1,son_1,0,0,pet_2,68,169,23,2
144,reason_0,month_9,day_3,season_1,118,52,29,58,378.884,81,0,education_1,son_0,1,0,pet_1,56,163,38,0
145,reason_0,month_0,day_4,season_3,118,5,29,58,378.884,81,0,education_1,son_2,1,0,pet_0,56,163,19,120
146,reason_0,month_0,day_3,season_1,118,5,1,58,205.917,81,0,education_1,son_1,1,0,pet_8,108,163,38,0
147,reason_0,month_0,day_4,season_4,118,51,29,58,378.884,100,0,education_1,son_2,1,0,pet_2,108,163,38,0
148,reason_0,month_9,day_2,season_1,388,5,1,58,205.917,81,0,education_1,son_0,1,0,pet_1,108,163,38,120
149,reason_0,month_9,day_2,season_3,388,5,29,58,378.884,81,0,education_1,son_2,0,0,pet_0,108,196,38,120
150,reason_9,month_0,day_2,season_2,388,5,1,27,378.884,100,0,education_1,son_2,1,0,pet_1,108,196,38,0
151,reason_9,month_9,day_5,season_1,388,5,1,58,205.917,81,0,education_1,son_2,1,1,pet_0,56,163,19,120
152,reason_0,month_0,day_4,season_4,388,5,1,27,378.884,81,1,education_1,son_1,1,0,pet_0,108,163,38,0
153,reason_9,month_0,day_2,season_1,388,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,163,38,120
154,reason_0,month_9,day_5,season_1,388,5,1,58,205.917,81,0,education_1,son_2,1,0,pet_0,56,163,19,120
155,reason_0,month_9,day_2,season_4,118,5,20,58,205.917,100,0,education_1,son_2,1,0,pet_1,56,196,19,120
156,reason_19,month_6,day_2,season_1,179,51,18,38,305.46,97,0,education_1,son_0,1,0,pet_0,89,170,31,8
157,reason_0,month_0,day_6,season_4,118,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_8,108,163,38,0
158,reason_0,month_0,day_2,season_4,118,5,1,58,323.602,81,0,education_3,son_0,0,0,pet_0,56,163,19,120
159,reason_0,month_9,day_5,season_1,118,5,29,58,205.917,81,1,education_1,son_1,1,0,pet_0,108,163,38,0
160,reason_0,month_9,day_2,season_1,388,5,1,27,205.917,81,0,education_1,son_0,1,0,pet_1,108,163,38,120
161,reason_13,month_4,day_4,season_3,179,51,18,38,378.821,94,0,education_1,son_0,1,0,pet_0,89,170,31,8
162,reason_0,month_0,day_6,season_4,118,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_8,108,163,19,0
163,reason_0,month_0,day_2,season_4,118,25,1,57,378.587,81,0,education_3,son_0,0,0,pet_0,56,168,19,120
164,reason_0,month_9,day_3,season_1,118,5,29,58,378.884,81,0,education_1,son_0,1,0,pet_1,56,196,19,0
165,reason_0,month_9,day_2,season_1,388,5,1,27,205.917,81,0,education_1,son_0,0,0,pet_1,108,163,37,0
166,reason_0,month_0,day_2,season_4,388,52,1,27,378.884,81,0,education_1,son_1,1,0,pet_0,56,196,19,120
167,reason_14,month_0,day_2,season_2,388,5,1,58,378.884,100,0,education_1,son_2,0,0,pet_1,108,196,19,120
168,reason_9,month_0,day_2,season_3,388,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,163,38,0
169,reason_0,month_0,day_2,season_4,118,5,1,58,206.044,81,0,education_3,son_0,0,0,pet_0,56,163,19,120
170,reason_0,month_9,day_2,season_3,388,5,1,58,378.884,100,0,education_1,son_2,0,0,pet_0,108,196,19,120
171,reason_0,month_0,day_4,season_4,118,5,17,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,196,19,120
172,reason_0,month_9,day_2,season_4,118,5,1,58,378.884,100,0,education_1,son_2,1,0,pet_0,56,163,19,120
173,reason_0,month_9,day_4,season_2,118,5,1,58,205.917,100,0,education_1,son_2,0,0,pet_1,56,196,19,120
174,reason_0,month_9,day_5,season_1,388,8,1,58,205.917,81,0,education_1,son_1,0,1,pet_5,108,163,29,0
175,reason_0,month_0,day_2,season_4,118,5,1,58,378.884,100,0,education_3,son_0,0,0,pet_0,56,163,19,120
176,reason_9,month_9,day_2,season_1,388,5,29,58,378.884,100,0,education_1,son_1,1,0,pet_0,108,163,38,120
177,reason_9,month_9,day_2,season_4,388,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,163,38,120
178,reason_0,month_9,day_2,season_3,118,5,1,58,378.884,81,0,education_1,son_2,1,1,pet_0,56,163,19,120
179,reason_0,month_0,day_4,season_3,118,5,29,27,378.884,81,1,education_1,son_2,1,0,pet_0,56,163,38,0
180,reason_0,month_5,day_2,season_3,118,13,14,37,378.884,88,0,education_1,son_2,1,0,pet_0,96,185,25,2
181,reason_23,month_4,day_6,season_3,186,49,18,38,230.51,99,0,education_1,son_0,1,0,pet_0,85,169,28,3
182,reason_0,month_0,day_3,season_1,118,5,28,58,230.497,81,1,education_1,son_1,1,0,pet_8,108,170,38,0
183,reason_0,month_0,day_4,season_2,118,52,29,58,378.884,100,0,education_1,son_1,1,0,pet_2,108,163,38,0
184,reason_27,month_10,day_5,season_4,118,12,18,48,355.258,93,0,education_1,son_1,1,0,pet_0,96,178,31,2
185,reason_9,month_9,day_2,season_1,388,5,1,58,378.884,99,0,education_1,son_1,1,0,pet_0,108,163,38,120
186,reason_9,month_9,day_6,season_1,388,52,1,27,205.917,81,0,education_3,son_0,0,0,pet_0,56,196,19,0
187,reason_0,month_0,day_5,season_4,118,51,1,32,373.999,87,0,education_3,son_0,0,0,pet_0,56,170,19,117
188,reason_9,month_0,day_2,season_3,388,5,1,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,163,38,2
189,reason_0,month_0,day_4,season_4,281,50,15,47,373.875,87,1,education_1,son_2,1,0,pet_1,94,171,31,0
190,reason_0,month_9,day_2,season_1,388,5,1,48,205.917,81,0,education_1,son_0,1,0,pet_1,108,170,38,120
191,reason_0,month_0,day_2,season_4,118,5,1,58,378.884,100,0,education_1,son_2,0,1,pet_0,56,163,19,120
192,reason_0,month_0,day_2,season_4,118,5,1,58,368.117,81,0,education_3,son_0,0,0,pet_0,56,163,19,120
193,reason_0,month_9,day_3,season_1,118,52,29,58,205.917,81,1,education_1,son_0,1,0,pet_0,108,163,38,0
194,reason_0,month_0,day_4,season_4,118,52,29,58,205.917,100,0,education_1,son_1,1,0,pet_2,108,163,38,0
195,reason_0,month_2,day_6,season_3,334,25,14,37,279.916,96,0,education_1,son_3,1,0,pet_0,73,169,24,14
196,reason_19,month_7,day_5,season_1,289,26,12,38,212.157,94,0,education_1,son_1,1,0,pet_1,79,172,25,8
197,reason_9,month_9,day_2,season_3,388,5,29,58,378.884,100,0,education_1,son_2,0,0,pet_0,108,196,38,120
198,reason_0,month_9,day_2,season_1,388,5,1,27,205.917,81,0,education_2,son_0,0,0,pet_1,108,163,19,120
199,reason_9,month_9,day_4,season_3,388,5,29,58,378.884,81,0,education_1,son_2,1,0,pet_1,107,163,38,0
200,reason_9,month_9,day_4,season_3,388,5,29,58,378.884,81,0,education_1,son_2,1,0,pet_0,56,163,19,0
201,reason_0,month_0,day_4,season_4,118,5,1,27,378.884,81,1,education_1,son_1,1,0,pet_0,108,163,38,0
202,reason_0,month_0,day_4,season_4,118,5,1,58,378.884,100,0,education_1,son_1,1,0,pet_2,108,163,38,0
203,reason_0,month_0,day_4,season_2,118,5,29,27,205.917,100,1,education_1,son_1,1,0,pet_2,108,163,38,0
204,reason_17,month_6,day_2,season_3,218,26,10,29,315.706,93,0,education_1,son_1,0,0,pet_2,68,170,24,6
205,reason_9,month_9,day_6,season_1,118,52,29,58,378.884,81,0,education_1,son_0,1,0,pet_1,56,196,38,120
206,reason_0,month_0,day_4,season_4,118,52,29,58,378.884,81,0,education_1,son_1,1,0,pet_8,108,163,38,0
207,reason_0,month_0,day_3,season_1,118,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_8,108,163,38,0
208,reason_9,month_0,day_2,season_4,388,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_0,108,163,38,120
209,reason_0,month_0,day_4,season_4,388,52,8,58,377.011,100,1,education_1,son_2,1,0,pet_4,56,185,19,0
210,reason_1,month_4,day_6,season_4,186,25,12,42,251.859,94,0,education_1,son_1,1,0,pet_0,105,167,37,6
211,reason_9,month_9,day_2,season_3,388,5,29,58,378.884,81,0,education_1,son_2,1,0,pet_0,108,196,38,120
212,reason_0,month_9,day_5,season_1,118,5,29,27,205.917,81,1,education_1,son_1,1,0,pet_0,108,163,38,0
213,reason_9,month_0,day_5,season_4,388,5,29,58,378.884,81,0,education_1,son_2,0,0,pet_2,108,163,38,120
214,reason_0,month_9,day_5,season_1,118,5,1,58,378.884,81,1,education_1,son_1,1,0,pet_0,108,163,38,0
215,reason_9,month_0,day_6,season_1,118,51,1,27,205.917,81,0,education_3,son_0,0,0,pet_0,56,185,19,120
216,reason_9,month_0,day_5,season_4,388,5,29,58,378.884,81,0,education_1,son_1,0,0,pet_2,108,163,38,120
217,reason_9,month_9,day_2,season_2,388,5,29,27,378.884,81,0,education_1,son_2,1,0,pet_0,108,196,19,0
218,reason_0,month_0,day_2,season_3,388,52,1,27,378.884,81,0,education_1,son_0,1,0,pet_0,56,196,19,120
219,reason_23,month_10,day_2,season_4,118,10,9,37,268.391,95,0,education_1,son_0,0,0,pet_0,84,171,25,3
220,reason_0,month_0,day_4,season_4,388,5,29,58,378.884,81,0,education_1,son_2,1,0,pet_2,108,163,38,0
221,reason_23,month_5,day_5,season_2,289,34,13,38,259.746,97,0,education_1,son_2,1,0,pet_1,83,171,31,3
222,reason_0,month_0,day_4,season_4,118,5,1,58,205.917,100,0,education_3,son_0,0,0,pet_0,56,163,19,120
223,reason_0,month_0,day_4,season_3,388,5,1,27,378.884,81,1,education_1,son_2,1,0,pet_0,56,163,19,0
224,reason_9,month_0,day_2,season_4,388,5,29,58,378.884,81,0,education_1,son_1,1,0,pet_2,108,163,38,120
225,reason_0,month_0,day_4,season_4,388,5,1,58,378.884,100,1,education_1,son_1,1,0,pet_0,108,163,38,0
226,reason_0,month_9,day_2,season_3,388,5,1,58,378.884,100,0,education_1,son_2,1,0,pet_0,108,196,19,120
227,reason_0,month_0,day_2,season_4,387,5,1,27,205.917,81,1,education_1,son_2,1,1,pet_0,106,163,27,0
228,reason_9,month_9,day_4,season_3,388,5,29,58,378.884,81,0,education_1,son_2,1,0,pet_1,56,196,19,120
