Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
22,39,No,Travel_Rarely,482,Sales,11,3,Life Sciences,1,1,Female,57,3,2,Research Scientist,3,Single,3946,22006,3,Y,Yes,12,3,2,80,0,23,3,3,6,6,1,2
23,59,Yes,Travel_Rarely,610,Research & Development,21,4,Marketing,1,1,Male,46,1,1,Sales Representative,2,Divorced,16909,9615,3,Y,No,20,4,3,80,1,23,2,3,12,1,2,0
24,50,No,Travel_Rarely,622,Research & Development,29,3,Marketing,1,2,Female,44,3,3,Manager,3,Divorced,17359,9858,3,Y,No,21,3,1,80,2,23,3,3,16,10,1,1
25,32,No,Travel_Rarely,345,Research & Development,6,2,Life Sciences,1,3,Male,59,3,2,Healthcare Representative,4,Single,1021,2795,8,Y,No,19,3,4,80,0,3,2,3,5,0,0,0
26,48,No,Travel_Rarely,1390,Research & Development,27,3,Technical Degree,1,4,Male,88,3,1,Research Scientist,3,Married,5087,15672,4,Y,No,15,3,3,80,1,14,3,3,6,5,0,1
27,29,No,Travel_Rarely,1026,Human Resources,1,4,Life Sciences,1,3,Male,96,3,1,Human Resources,4,Divorced,10851,5422,2,Y,Yes,15,3,2,80,2,7,2,2,0,0,0,0
28,30,No,Travel_Rarely,564,Research & Development,27,3,Life Sciences,1,3,Male,62,1,2,Sales Executive,3,Single,1476,21684,8,Y,No,19,3,4,80,0,5,3,3,2,0,15,0
29,45,No,Non-Travel,846,Research & Development,16,4,Medical,1,4,Male,66,2,1,Manufacturing Director,2,Married,5228,5988,1,Y,Yes,16,3,4,80,1,8,2,2,10,6,1,2
30,41,No,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,1,3,Male,48,3,1,Laboratory Technician,4,Divorced,18351,17734,2,Y,No,17,3,4,80,1,19,4,3,29,3,5,4
31,42,Yes,Travel_Rarely,219,Research & Development,7,3,Medical,1,4,Female,72,3,3,Research Scientist,3,Divorced,2988,19614,7,Y,Yes,25,4,2,80,1,15,2,3,3,2,13,1
32,49,No,Travel_Rarely,1387,Sales,2,4,Medical,1,1,Female,38,3,5,Laboratory Technician,1,Single,17550,11294,3,Y,Yes,22,3,4,80,0,26,2,1,15,3,12,1
33,42,Yes,Travel_Rarely,511,Human Resources,1,5,Medical,1,3,Male,97,2,3,Healthcare Representative,3,Married,12538,10868,6,Y,No,17,3,2,80,0,8,3,2,12,0,0,0
34,34,Yes,Travel_Rarely,1303,Research & Development,17,2,Life Sciences,1,1,Female,49,3,2,Sales Executive,2,Married,1704,20667,2,Y,Yes,21,4,2,80,1,6,2,3,1,0,2,0
35,57,No,Non-Travel,1124,Human Resources,4,2,Technical Degree,1,4,Male,35,3,3,Laboratory Technician,1,Divorced,14668,16077,7,Y,No,13,3,4,80,2,17,2,3,0,1,0,0
36,36,No,Travel_Rarely,284,Research & Development,12,2,Life Sciences,1,3,Male,32,3,2,Sales Executive,3,Married,1544,13414,2,Y,Yes,19,3,1,80,2,4,4,3,1,0,1,0
37,30,No,Travel_Rarely,329,Sales,20,3,Medical,1,1,Female,46,4,1,Research Scientist,3,Divorced,2372,3629,0,Y,No,14,3,3,80,1,7,1,3,6,0,4,1
38,34,No,Travel_Rarely,822,Research & Development,26,4,Medical,1,4,Male,61,3,2,Laboratory Technician,3,Divorced,1423,18064,6,Y,No,21,3,3,80,3,6,2,3,3,1,8,2
39,25,No,Travel_Frequently,942,Research & Development,18,3,Marketing,1,1,Female,90,4,2,Healthcare Representative,2,Single,3250,25888,1,Y,No,18,3,4,80,0,5,3,3,7,2,5,1
40,21,No,Non-Travel,1499,Research & Development,5,2,Life Sciences,1,3,Male,84,2,2,Healthcare Representative,1,Married,2960,10576,1,Y,No,21,3,4,80,0,4,3,4,1,4,6,1
41,48,No,Travel_Rarely,1373,Research & Development,13,4,Life Sciences,1,2,Male,35,2,2,Laboratory Technician,2,Married,5808,16218,3,Y,No,21,4,1,80,1,30,5,3,5,4,1,1
42,33,Yes,Non-Travel,812,Research & Development,2,2,Medical,1,3,Male,30,3,1,Healthcare Representative,3,Married,7025,23446,3,Y,Yes,18,3,4,80,0,16,3,3,4,1,2,0
43,42,No,Non-Travel,450,Human Resources,29,3,Life Sciences,1,3,Male,84,2,3,Research Director,2,Single,1117,7377,1,Y,Yes,13,3,4,80,0,8,3,3,0,0,1,0
44,47,No,Travel_Rarely,492,Sales,2,2,Life Sciences,1,2,Female,87,2,2,Sales Executive,4,Married,4355,5825,9,Y,No,18,3,1,80,2,19,6,3,19,10,14,6
45,30,No,Travel_Rarely,1218,Research & Development,11,3,Life Sciences,1,1,Male,58,1,1,Laboratory Technician,1,Divorced,13925,18439,0,Y,No,19,3,3,80,0,16,4,3,19,2,6,2
46,40,Yes,Non-Travel,1090,Research & Development,23,2,Life Sciences,1,2,Female,77,3,2,Laboratory Technician,4,Single,6058,19691,1,Y,No,16,3,3,80,2,8,3,3,7,3,7,3
47,53,No,Travel_Rarely,764,Sales,7,3,Life Sciences,1,3,Female,100,3,5,Healthcare Representative,2,Single,9015,6378,0,Y,No,13,3,4,80,0,21,2,3,12,3,2,2
48,47,No,Travel_Rarely,925,Research & Development,1,3,Life Sciences,1,4,Male,45,3,3,Healthcare Representative,3,Single,5320,20657,1,Y,No,25,4,3,80,2,8,2,3,10,2,1,3
49,35,No,Travel_Rarely,918,Research & Development,3,3,Medical,1,4,Male,84,3,1,Manager,1,Divorced,3756,25231,6,Y,Yes,12,3,3,80,1,8,1,3,1,1,11,0
50,37,No,Travel_Rarely,1028,Research & Development,2,3,Life Sciences,1,3,Male,85,2,1,Research Scientist,1,Divorced,1221,17695,0,Y,No,21,3,4,80,1,5,2,2,0,0,2,0
51,31,No,Non-Travel,558,Research & Development,6,4,Life Sciences,1,4,Male,33,3,2,Sales Executive,1,Single,2336,20234,6,Y,No,12,3,4,80,0,5,5,3,8,1,4,3
52,48,No,Travel_Rarely,1106,Research & Development,17,3,Marketing,1,3,Female,56,3,2,Research Director,2,Married,1310,7613,1,Y,No,17,3,2,80,1,4,4,3,13,3,0,1
53,48,No,Travel_Rarely,643,Research & Development,19,3,Other,1,3,Male,69,3,4,Sales Executive,1,Divorced,19736,22462,4,Y,No,12,3,3,80,0,37,2,3,18,5,11,0
54,50,No,Travel_Frequently,1485,Research & Development,17,4,Life Sciences,1,1,Male,51,3,2,Healthcare Representative,2,Married,2123,23575,0,Y,No,16,3,4,80,1,9,5,3,2,0,0,0
55,33,No,Travel_Rarely,1289,Research & Development,1,2,Life Sciences,1,4,Male,89,2,2,Research Scientist,4,Married,1951,19868,5,Y,Yes,14,4,4,80,1,4,2,3,2,0,1,0
56,23,No,Travel_Rarely,498,Research & Development,27,3,Life Sciences,1,4,Male,94,3,1,Laboratory Technician,2,Married,2268,8713,1,Y,No,12,3,2,80,0,4,2,3,1,0,5,1
57,30,No,Travel_Rarely,192,Research & Development,4,5,Medical,1,4,Female,35,2,2,Sales Executive,3,Single,6860,24632,8,Y,Yes,12,3,3,80,1,6,2,3,14,0,1,1
58,34,No,Travel_Rarely,1163,Human Resources,7,3,Life Sciences,1,2,Male,39,1,3,Research Director,4,Single,6457,10006,1,Y,Yes,17,3,2,80,1,7,5,3,16,2,9,5
59,35,Yes,Travel_Rarely,1384,Sales,26,1,Life Sciences,1,3,Female,43,3,2,Manufacturing Director,3,Married,9308,18206,1,Y,No,12,3,2,80,0,7,4,3,5,0,9,0
60,37,No,Travel_Frequently,1002,Research & Development,5,3,Medical,1,3,Male,53,3,1,Laboratory Technician,3,Married,1094,22968,0,Y,No,24,3,3,80,2,3,3,1,1,0,0,0
61,22,No,Travel_Rarely,1336,Sales,1,3,Life Sciences,1,3,Female,49,4,2,Laboratory Technician,2,Single,1086,13082,1,Y,No,12,4,2,80,1,2,3,3,4,2,0,8
62,29,No,Travel_Rarely,662,Sales,19,4,Other,1,3,Male,54,3,3,Laboratory Technician,3,Divorced,19237,7903,0,Y,No,13,3,2,80,2,14,1,2,13,8,3,6
63,55,No,Travel_Rarely,210,Research & Development,2,3,Medical,1,2,Female,80,3,3,Healthcare Representative,3,Divorced,16282,22550,3,Y,No,12,3,3,80,2,29,3,4,11,1,7,0
64,60,No,Travel_Frequently,1066,Research & Development,19,3,Life Sciences,1,3,Male,77,3,1,Healthcare Representative,4,Divorced,18928,5543,7,Y,No,12,3,2,80,1,35,3,3,4,5,7,0
65,38,No,Travel_Rarely,653,Research & Development,4,3,Medical,1,4,Male,36,2,4,Manager,4,Divorced,17184,8017,1,Y,No,25,3,4,80,2,13,2,2,6,0,0,0
66,44,No,Travel_Rarely,491,Research & Development,12,3,Medical,1,3,Male,85,4,1,Sales Executive,3,Single,5393,17099,2,Y,Yes,13,3,4,80,0,10,3,2,1,0,12,0
67,27,Yes,Travel_Rarely,1497,Sales,2,1,Life Sciences,1,1,Female,40,3,2,Sales Executive,4,Single,2805,24907,1,Y,No,17,3,3,80,0,4,2,3,1,0,4,0
68,32,Yes,Travel_Rarely,854,Sales,2,3,Technical Degree,1,2,Female,88,3,1,Research Scientist,3,Married,18470,16374,0,Y,Yes,16,3,3,80,0,15,2,3,15,6,5,6
69,33,No,Travel_Rarely,624,Research & Development,2,4,Technical Degree,1,1,Male,94,3,3,Laboratory Technician,2,Single,1496,14470,7,Y,No,13,3,3,80,0,4,2,4,0,0,1,0
70,47,No,Travel_Rarely,795,Research & Development,7,4,Marketing,1,4,Female,79,3,2,Laboratory Technician,4,Married,1264,24563,7,Y,No,13,3,2,80,1,11,3,3,1,4,0,2
71,56,No,Travel_Rarely,581,Sales,16,3,Technical Degree,1,2,Female,38,3,1,Sales Executive,4,Single,9431,12704,5,Y,No,12,3,1,80,1,26,2,4,14,2,6,0
72,38,No,Travel_Rarely,1188,Research & Development,27,1,Other,1,1,Male,34,3,2,Research Scientist,4,Single,1429,5953,0,Y,No,22,3,4,80,1,10,2,3,11,3,4,1
73,46,Yes,Travel_Rarely,422,Research & Development,2,4,Marketing,1,1,Male,74,2,1,Research Scientist,4,Single,6727,11347,1,Y,Yes,13,4,4,80,0,17,2,3,22,5,14,3
74,41,No,Travel_Rarely,1092,Research & Development,1,3,Marketing,1,4,Male,45,2,4,Healthcare Representative,1,Single,8407,11215,6,Y,No,14,3,4,80,0,7,2,1,4,0,3,0
75,32,Yes,Travel_Rarely,1185,Research & Development,17,2,Marketing,1,3,Male,47,3,1,Laboratory Technician,1,Divorced,5678,8260,6,Y,Yes,16,3,4,80,1,9,3,3,8,1,15,0
76,58,No,Travel_Rarely,1259,Sales,29,2,Life Sciences,1,3,Female,98,3,1,Sales Executive,4,Divorced,19497,2304,7,Y,No,14,3,4,80,1,26,3,3,2,2,13,0
77,39,No,Travel_Rarely,603,Research & Development,7,2,Life Sciences,1,4,Female,54,3,1,Manufacturing Director,4,Single,16700,3472,5,Y,No,18,3,3,80,1,20,3,4,12,2,1,0
78,21,No,Travel_Rarely,1355,Research & Development,1,2,Medical,1,3,Female,73,3,1,Laboratory Technician,4,Married,1144,4193,5,Y,No,16,3,4,80,1,2,2,3,2,0,0,0
79,36,No,Travel_Rarely,1066,Sales,4,4,Life Sciences,1,4,Male,67,3,3,Sales Executive,4,Married,17670,23887,9,Y,Yes,17,3,2,80,1,14,4,3,3,1,3,2
80,36,No,Travel_Rarely,460,Research & Development,24,1,Life Sciences,1,3,Female,97,2,2,Laboratory Technician,1,Single,3091,6199,1,Y,No,22,3,1,80,1,12,5,3,9,14,6,14
81,35,No,Travel_Frequently,1208,Research & Development,2,1,Life Sciences,1,4,Male,82,2,1,Research Scientist,4,Divorced,10673,9169,3,Y,No,12,3,4,80,2,18,2,2,7,1,0,1
82,25,No,Travel_Rarely,1083,Research & Development,2,4,Technical Degree,1,3,Male,45,3,1,Research Director,2,Divorced,15655,19060,3,Y,No,25,3,3,80,2,7,3,3,10,2,13,13
83,37,Yes,Non-Travel,1286,Sales,10,2,Life Sciences,1,3,Male,44,3,1,Sales Executive,4,Single,8081,19011,1,Y,No,15,3,2,80,0,7,6,2,10,10,6,3
84,44,No,Travel_Rarely,1474,Research & Development,11,1,Life Sciences,1,3,Female,60,3,4,Manager,2,Married,16079,23932,5,Y,No,15,3,4,80,1,9,3,3,2,1,0,0
85,33,Yes,Non-Travel,402,Research & Development,4,3,Medical,1,3,Male,37,4,5,Manufacturing Director,2,Divorced,15359,5024,0,Y,Yes,13,3,3,80,1,13,1,3,2,0,0,0
86,25,Yes,Travel_Frequently,948,Research & Development,4,3,Medical,1,2,Female,99,3,3,Manager,1,Divorced,2831,12845,8,Y,Yes,20,3,4,80,1,1,3,3,1,1,1,1
87,36,No,Travel_Frequently,178,Research & Development,8,3,Marketing,1,2,Female,45,3,3,Manager,4,Single,13810,3435,1,Y,Yes,13,3,4,80,1,3,1,3,4,2,14,0
88,34,No,Travel_Frequently,777,Research & Development,16,1,Life Sciences,1,2,Male,37,2,5,Human Resources,4,Married,12246,25754,4,Y,No,16,3,4,80,0,8,3,1,0,0,3,0
89,29,No,Travel_Rarely,965,Research & Development,2,3,Life Sciences,1,1,Male,60,2,1,Sales Executive,2,Married,6084,4491,1,Y,No,12,3,3,80,1,7,2,2,5,5,10,5
90,36,No,Travel_Rarely,880,Sales,7,5,Technical Degree,1,1,Female,55,2,3,Manager,3,Single,19029,4325,6,Y,No,25,3,1,80,0,16,1,3,10,8,4,3
91,36,No,Travel_Frequently,883,Human Resources,5,4,Medical,1,2,Male,40,2,3,Healthcare Representative,1,Single,2293,9268,0,Y,No,19,3,3,80,0,10,4,4,12,2,7,0
92,39,No,Travel_Rarely,1008,Research & Development,14,3,Life Sciences,1,1,Male,97,2,1,Manufacturing Director,3,Married,10634,7116,7,Y,Yes,12,3,4,80,3,16,2,3,4,0,0,0
93,33,No,Travel_Rarely,756,Research & Development,26,3,Life Sciences,1,3,Female,63,3,3,Research Director,3,Single,2892,3766,1,Y,No,13,3,3,80,0,11,5,3,4,0,0,0
94,33,No,Travel_Rarely,283,Research & Development,3,2,Medical,1,2,Male,82,1,1,Manager,3,Divorced,10589,5571,7,Y,No,15,3,3,80,1,6,2,3,0,0,0,0
95,34,No,Travel_Rarely,238,Research & Development,4,3,Medical,1,2,Female,37,4,1,Healthcare Representative,3,Married,6865,2850,3,Y,No,15,4,3,80,0,13,2,4,1,0,3,0
96,41,No,Travel_Frequently,1062,Research & Development,5,4,Marketing,1,4,Male,60,3,1,Sales Executive,3,Divorced,11443,23776,1,Y,No,19,3,2,80,3,16,3,3,18,5,0,1
97,46,No,Non-Travel,188,Sales,25,2,Life Sciences,1,4,Male,80,3,2,Sales Executive,4,Married,11277,7087,2,Y,Yes,17,3,1,80,3,21,2,3,40,13,14,10
98,26,No,Travel_Rarely,244,Research & Development,22,3,Life Sciences,1,3,Female,36,4,2,Laboratory Technician,3,Divorced,1071,26975,1,Y,No,17,3,4,80,1,1,3,3,0,0,0,0
99,32,No,Travel_Rarely,1088,Sales,22,3,Marketing,1,1,Male,43,3,3,Laboratory Technician,2,Married,14576,12423,6,Y,No,14,3,3,80,0,6,2,3,4,1,0,0
100,58,No,Non-Travel,201,Sales,28,1,Marketing,1,3,Male,65,3,3,Research Scientist,3,Married,19829,15478,3,Y,Yes,20,3,2,80,1,27,2,4,10,3,6,2
101,33,No,Travel_Rarely,205,Sales,3,3,Life Sciences,1,3,Male,99,4,1,Research Scientist,4,Divorced,11881,6365,7,Y,No,25,4,2,80,1,21,2,3,10,3,4,2
102,29,No,Non-Travel,446,Research & Development,18,3,Technical Degree,1,2,Female,37,2,2,Healthcare Representative,4,Married,1542,22015,6,Y,No,17,3,2,80,1,5,2,4,6,5,14,1
103,44,No,Travel_Rarely,1025,Research & Development,23,3,Medical,1,2,Female,46,2,1,Manager,4,Divorced,16701,25237,3,Y,No,21,4,4,80,1,22,2,3,2,1,2,0
104,57,No,Non-Travel,1365,Research & Development,1,2,Life Sciences,1,4,Female,94,2,5,Laboratory Technician,4,Divorced,17634,9682,7,Y,Yes,12,3,1,80,2,23,2,3,4,1,3,1
105,38,No,Travel_Frequently,333,Research & Development,11,4,Life Sciences,1,2,Male,90,3,1,Research Director,4,Single,2988,15426,4,Y,No,12,3,3,80,0,14,2,3,2,2,0,0
106,29,Yes,Travel_Frequently,1008,Human Resources,8,3,Other,1,1,Female,66,3,3,Manufacturing Director,2,Single,1159,16462,1,Y,No,23,3,4,80,0,3,3,4,2,0,1,0
107,38,No,Travel_Rarely,663,Research & Development,28,2,Marketing,1,4,Female,94,2,2,Research Scientist,3,Single,4210,3446,1,Y,Yes,23,3,1,80,0,8,3,3,12,4,2,0
108,46,No,Travel_Frequently,923,Research & Development,4,4,Medical,1,4,Male,88,4,4,Research Scientist,1,Married,4352,13637,4,Y,No,14,3,1,80,3,16,5,3,12,1,2,3
109,35,No,Travel_Rarely,770,Sales,27,4,Other,1,4,Male,67,3,1,Sales Executive,1,Divorced,4858,6723,3,Y,No,22,3,3,80,3,7,2,2,0,0,0,0
110,32,No,Non-Travel,1000,Research & Development,14,1,Technical Degree,1,1,Male,34,3,1,Manufacturing Director,1,Divorced,1601,20849,1,Y,No,12,3,3,80,3,3,2,2,3,0,0,0
111,42,Yes,Travel_Rarely,1211,Sales,22,3,Life Sciences,1,4,Female,66,2,2,Research Scientist,4,Divorced,13112,23007,1,Y,Yes,15,3,4,80,1,16,6,2,8,5,12,7
112,31,No,Travel_Frequently,1350,Research & Development,10,4,Medical,1,2,Female,44,4,2,Human Resources,3,Married,9914,20440,3,Y,No,14,3,1,80,0,13,3,2,1,3,2,1
113,51,No,Travel_Frequently,166,Research & Development,5,3,Life Sciences,1,2,Male,88,3,1,Sales Executive,2,Divorced,13833,20084,4,Y,No,17,3,1,80,1,21,3,3,1,2,6,1
114,43,No,Travel_Rarely,700,Research & Development,4,4,Life Sciences,1,2,Male,63,3,1,Research Scientist,2,Single,4078,4228,2,Y,No,17,3,3,80,1,18,3,3,10,1,6,0
115,40,No,Travel_Rarely,117,Research & Development,9,4,Life Sciences,1,2,Female,77,3,1,Research Scientist,3,Married,1888,11526,1,Y,No,13,3,4,80,0,9,1,2,6,2,1,0
116,29,Yes,Travel_Rarely,806,Research & Development,8,3,Medical,1,1,Female,54,4,1,Laboratory Technician,4,Married,5082,24280,1,Y,No,18,3,4,80,0,8,5,3,24,0,1,0
117,49,No,Travel_Rarely,306,Sales,28,3,Marketing,1,3,Female,78,3,1,Sales Executive,3,Married,14324,12805,1,Y,No,19,3,4,80,2,11,5,4,8,0,7,0
118,38,No,Travel_Rarely,425,Research & Development,19,3,Life Sciences,1,4,Male,88,3,2,Sales Representative,4,Single,5176,5325,4,Y,Yes,17,3,2,80,0,9,1,3,11,9,3,10
119,38,No,Travel_Rarely,284,Sales,14,2,Life Sciences,1,3,Female,70,3,1,Sales Executive,4,Single,13618,24597,0,Y,No,14,3,3,80,1,15,6,3,1,0,6,0
120,49,No,Travel_Rarely,754,Research & Development,21,3,Marketing,1,3,Female,51,2,4,Manufacturing Director,4,Divorced,11770,22489,5,Y,No,17,3,4,80,2,17,4,3,3,1,3,0
121,30,No,Travel_Rarely,595,Research & Development,2,4,Medical,1,2,Male,93,3,2,Laboratory Technician,3,Divorced,5244,19330,1,Y,No,24,4,2,80,1,7,2,4,9,0,0,0
122,52,No,Non-Travel,402,Sales,21,3,Other,1,1,Male,72,3,5,Research Scientist,3,Divorced,12356,9884,0,Y,No,13,3,2,80,1,19,3,2,7,0,6,0
123,53,No,Travel_Rarely,959,Research & Development,7,3,Life Sciences,1,4,Female,47,4,1,Manager,1,Married,8383,7484,3,Y,Yes,20,3,1,80,1,14,5,3,2,0,10,2
124,28,No,Travel_Rarely,1113,Research & Development,2,4,Medical,1,1,Male,70,3,3,Sales Representative,3,Divorced,5192,13905,2,Y,No,24,3,3,80,2,4,3,2,3,0,0,0
125,54,No,Travel_Frequently,108,Research & Development,7,3,Life Sciences,1,2,Male,39,3,3,Laboratory Technician,4,Single,13877,24078,3,Y,No,20,3,3,80,1,18,3,1,3,2,3,0
126,37,No,Travel_Rarely,957,Research & Development,5,3,Technical Degree,1,2,Female,94,3,3,Manufacturing Director,1,Married,4827,10934,5,Y,No,20,3,2,80,0,6,2,3,4,2,10,0
127,50,No,Travel_Frequently,917,Research & Development,22,3,Life Sciences,1,2,Male,93,3,2,Research Scientist,1,Divorced,14373,22146,1,Y,No,18,3,3,80,2,32,2,3,23,3,10,5
128,44,No,Travel_Rarely,401,Research & Development,2,2,Other,1,4,Male,64,2,3,Sales Representative,1,Married,19089,22569,3,Y,No,16,3,4,80,1,20,1,3,7,2,9,3
129,48,No,Travel_Rarely,384,Research & Development,25,1,Life Sciences,1,1,Male,51,3,1,Manager,4,Married,15904,6275,0,Y,No,19,3,4,80,1,23,3,2,16,2,1,2
130,30,No,Travel_Rarely,278,Sales,28,3,Medical,1,1,Male,32,3,1,Manager,2,Divorced,3368,24645,1,Y,No,16,3,2,80,0,8,3,3,5,1,3,1
131,32,No,Travel_Rarely,813,Sales,2,4,Medical,1,4,Male,87,3,1,Manufacturing Director,3,Divorced,9189,23393,0,Y,Yes,17,3,3,80,2,7,5,3,2,0,0,0
132,45,Yes,Travel_Rarely,320,Research & Development,2,3,Medical,1,1,Male,86,2,3,Manager,4,Divorced,2011,26137,6,Y,No,12,3,2,80,0,7,2,2,1,0,6,0
133,58,No,Travel_Rarely,414,Research & Development,12,4,Life Sciences,1,4,Female,42,4,3,Healthcare Representative,4,Single,6101,12206,3,Y,No,13,3,3,80,0,24,3,1,4,1,0,0
134,44,No,Travel_Rarely,589,Sales,11,2,Life Sciences,1,2,Male,78,3,3,Sales Representative,4,Married,19542,17279,4,Y,No,14,4,3,80,1,19,0,3,13,4,13,1
135,44,No,Travel_Rarely,520,Research & Development,22,2,Life Sciences,1,2,Male,50,4,4,Manufacturing Director,4,Married,7804,3244,1,Y,No,14,4,2,80,1,15,4,4,13,2,5,3
136,42,No,Travel_Rarely,1178,Sales,27,3,Life Sciences,1,2,Female,99,2,2,Sales Executive,4,Divorced,1324,11118,0,Y,Yes,13,4,4,80,1,9,3,3,11,2,7,0
137,32,No,Travel_Rarely,194,Research & Development,28,4,Technical Degree,1,1,Male,97,3,2,Research Scientist,4,Married,1380,7447,1,Y,No,13,3,1,80,2,9,2,2,5,0,0,0
138,43,No,Travel_Rarely,1245,Sales,3,3,Marketing,1,1,Female,41,3,2,Sales Executive,2,Single,11193,10200,4,Y,No,18,3,3,80,1,16,2,3,3,1,7,1
139,38,No,Travel_Frequently,139,Research & Development,1,4,Life Sciences,1,3,Male,97,2,1,Healthcare Representative,3,Married,13431,24763,2,Y,No,17,3,3,80,0,17,2,3,4,1,5,0
