,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
29,reason_27,month_3,day_2,season_2,207.0,52.0,18.0,40.0,209.744,99.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,2.0
30,reason_28,month_10,day_3,season_4,218.0,23.0,11.0,56.0,252.977,83.0,0,education_1,son_0,1,0,pet_0,82.0,163.0,28.0,2.0
31,reason_13,month_10,day_4,season_4,179.0,26.0,9.0,30.0,263.196,89.0,0,education_3,son_0,0,0,pet_0,56.0,171.0,19.0,60.0
32,reason_1,month_4,day_5,season_4,167.0,30.0,3.0,31.0,278.826,96.0,0,education_1,son_1,0,0,pet_2,71.0,175.0,22.0,8.0
33,reason_23,month_4,day_2,season_3,118.0,13.0,18.0,50.0,238.7,94.0,0,education_1,son_1,1,0,pet_0,98.0,178.0,31.0,1.0
34,reason_27,month_6,day_6,season_3,189.0,19.0,8.0,30.0,260.356,88.0,0,education_3,son_0,0,0,pet_0,60.0,170.0,29.0,2.0
35,reason_28,month_2,day_6,season_2,179.0,51.0,18.0,38.0,244.694,96.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,3.0
36,reason_23,month_3,day_6,season_1,227.0,37.0,19.0,45.0,361.365,97.0,0,education_1,son_2,0,0,pet_0,88.0,165.0,31.0,3.0
37,reason_28,month_5,day_6,season_3,125.0,13.0,15.0,33.0,292.173,98.0,0,education_1,son_2,1,0,pet_2,95.0,184.0,27.0,1.0
38,reason_14,month_5,day_2,season_2,235.0,11.0,14.0,37.0,268.249,95.0,0,education_3,son_1,0,0,pet_1,88.0,172.0,29.0,1.0
39,reason_27,month_8,day_3,season_2,169.0,13.0,10.0,50.0,308.302,93.0,0,education_1,son_0,0,0,pet_1,85.0,176.0,25.0,49.0
40,reason_23,month_9,day_3,season_1,179.0,51.0,18.0,38.0,221.659,96.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,3.0
41,reason_26,month_7,day_3,season_1,158.0,22.0,16.0,28.0,268.86,94.0,0,education_1,son_2,0,0,pet_2,79.0,188.0,22.0,47.0
42,reason_28,month_9,day_6,season_4,124.0,49.0,21.0,45.0,226.241,91.0,0,education_1,son_0,1,0,pet_0,92.0,176.0,31.0,0.0
43,reason_28,month_4,day_2,season_4,248.0,25.0,14.0,47.0,294.914,97.0,0,education_1,son_2,0,0,pet_1,86.0,165.0,32.0,6.0
44,reason_25,month_5,day_6,season_3,245.0,18.0,8.0,32.0,241.155,97.0,0,education_2,son_0,0,0,pet_0,71.0,174.0,23.0,10.0
45,reason_27,month_2,day_6,season_2,182.0,49.0,16.0,36.0,251.818,96.0,0,education_1,son_0,1,0,pet_0,89.0,171.0,31.0,3.0
46,reason_28,month_2,day_5,season_3,155.0,12.0,14.0,34.0,276.766,91.0,0,education_1,son_2,1,0,pet_0,95.0,196.0,25.0,6.0
47,reason_13,month_1,day_5,season_2,294.0,47.0,15.0,41.0,345.577,92.0,0,education_1,son_2,0,0,pet_1,88.0,170.0,33.0,6.0
48,reason_25,month_9,day_3,season_2,335.0,30.0,6.0,32.0,246.909,95.0,0,education_1,son_1,1,0,pet_4,75.0,171.0,28.0,21.0
49,reason_0,month_6,day_4,season_1,264.0,25.0,13.0,34.0,310.429,84.0,1,education_1,son_0,1,0,pet_2,90.0,168.0,33.0,0.0
50,reason_28,month_12,day_6,season_4,260.0,50.0,11.0,36.0,285.075,95.0,0,education_1,son_4,1,0,pet_0,65.0,168.0,23.0,6.0
51,reason_6,month_8,day_4,season_1,178.0,17.0,14.0,35.0,305.707,92.0,0,education_1,son_0,0,0,pet_0,58.0,171.0,19.0,6.0
52,reason_0,month_9,day_2,season_1,353.0,8.0,14.0,46.0,275.874,85.0,0,education_1,son_1,1,0,pet_0,65.0,170.0,27.0,31.0
53,reason_1,month_5,day_6,season_3,260.0,50.0,11.0,36.0,245.416,99.0,0,education_1,son_4,1,0,pet_0,65.0,168.0,23.0,3.0
54,reason_28,month_12,day_5,season_2,235.0,26.0,11.0,36.0,279.063,96.0,0,education_1,son_0,0,0,pet_2,69.0,169.0,24.0,2.0
55,reason_28,month_11,day_4,season_3,155.0,40.0,23.0,33.0,248.508,99.0,0,education_1,son_0,1,0,pet_0,69.0,171.0,27.0,5.0
56,reason_13,month_5,day_4,season_3,153.0,18.0,23.0,32.0,286.29,95.0,0,education_1,son_0,0,0,pet_0,64.0,171.0,24.0,1.0
57,reason_27,month_2,day_6,season_2,179.0,51.0,18.0,38.0,251.818,96.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,3.0
58,reason_26,month_11,day_6,season_3,242.0,25.0,17.0,40.0,259.982,96.0,0,education_1,son_0,0,0,pet_0,61.0,170.0,23.0,6.0
59,reason_19,month_10,day_5,season_4,200.0,10.0,14.0,36.0,321.404,84.0,0,education_1,son_1,1,0,pet_0,96.0,185.0,28.0,5.0
60,reason_1,month_10,day_4,season_4,133.0,28.0,9.0,34.0,281.3,91.0,0,education_3,son_0,0,0,pet_0,57.0,170.0,24.0,30.0
61,reason_23,month_8,day_6,season_3,249.0,30.0,11.0,33.0,219.215,95.0,0,education_1,son_0,1,1,pet_0,65.0,174.0,23.0,3.0
62,reason_24,month_8,day_2,season_1,193.0,52.0,20.0,31.0,205.917,92.0,0,education_1,son_0,1,0,pet_0,88.0,173.0,25.0,5.0
63,reason_23,month_2,day_6,season_3,171.0,17.0,18.0,36.0,328.964,95.0,0,education_2,son_2,1,1,pet_0,68.0,175.0,23.0,6.0
64,reason_22,month_7,day_6,season_1,375.0,51.0,13.0,33.0,219.308,93.0,0,education_1,son_4,1,0,pet_0,62.0,167.0,24.0,6.0
65,reason_18,month_9,day_4,season_1,241.0,31.0,15.0,36.0,329.34,93.0,0,education_1,son_2,1,0,pet_0,92.0,170.0,30.0,7.0
66,reason_19,month_3,day_6,season_2,178.0,38.0,7.0,35.0,334.88,96.0,0,education_1,son_4,1,0,pet_0,67.0,170.0,23.0,15.0
67,reason_1,month_2,day_2,season_2,255.0,26.0,16.0,37.0,358.599,94.0,0,education_1,son_2,1,0,pet_0,85.0,166.0,23.0,19.0
68,reason_18,month_3,day_3,season_3,154.0,12.0,14.0,34.0,327.64,95.0,0,education_1,son_2,1,0,pet_0,96.0,192.0,26.0,40.0
69,reason_27,month_5,day_5,season_3,260.0,27.0,10.0,28.0,230.73,89.0,0,education_3,son_0,0,0,pet_0,60.0,171.0,20.0,2.0
70,reason_28,month_10,day_6,season_1,294.0,39.0,9.0,29.0,316.649,90.0,0,education_1,son_1,1,0,pet_1,74.0,170.0,24.0,1.0
71,reason_27,month_3,day_2,season_2,189.0,15.0,11.0,32.0,275.891,97.0,0,education_1,son_1,0,0,pet_0,90.0,175.0,27.0,2.0
72,reason_7,month_1,day_4,season_3,299.0,38.0,16.0,34.0,328.14,98.0,0,education_1,son_2,1,0,pet_1,97.0,172.0,27.0,8.0
73,reason_28,month_12,day_6,season_4,260.0,50.0,11.0,36.0,298.556,95.0,0,education_1,son_4,1,0,pet_0,65.0,168.0,23.0,2.0
74,reason_13,month_6,day_4,season_1,343.0,26.0,4.0,37.0,228.851,94.0,0,education_1,son_1,1,0,pet_4,81.0,173.0,25.0,35.0
75,reason_23,month_11,day_6,season_4,232.0,29.0,16.0,41.0,285.683,94.0,0,education_1,son_1,1,0,pet_1,67.0,170.0,24.0,3.0
76,reason_23,month_9,day_6,season_4,278.0,15.0,10.0,29.0,248.9,93.0,0,education_1,son_4,0,0,pet_0,61.0,169.0,21.0,11.0
77,reason_25,month_7,day_4,season_1,179.0,51.0,18.0,38.0,216.271,96.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,5.0
78,reason_27,month_3,day_2,season_2,179.0,51.0,18.0,38.0,248.782,95.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,1.0
79,reason_23,month_12,day_2,season_4,245.0,26.0,14.0,39.0,317.987,93.0,0,education_1,son_1,0,0,pet_2,67.0,169.0,27.0,3.0
80,reason_10,month_5,day_6,season_1,310.0,16.0,7.0,30.0,216.412,96.0,0,education_2,son_0,0,0,pet_0,82.0,183.0,25.0,7.0
81,reason_9,month_4,day_5,season_2,198.0,26.0,11.0,27.0,303.173,96.0,0,education_1,son_1,0,0,pet_0,68.0,170.0,21.0,17.0
82,reason_23,month_6,day_6,season_1,323.0,22.0,7.0,29.0,260.771,90.0,0,education_2,son_0,0,0,pet_0,76.0,175.0,23.0,4.0
83,reason_7,month_4,day_4,season_3,252.0,12.0,8.0,28.0,218.091,99.0,0,education_1,son_2,0,0,pet_4,99.0,192.0,26.0,82.0
84,reason_28,month_4,day_6,season_4,279.0,48.0,9.0,33.0,258.023,98.0,0,education_1,son_0,1,0,pet_0,67.0,169.0,23.0,1.0
85,reason_28,month_11,day_5,season_2,295.0,42.0,9.0,39.0,303.615,84.0,0,education_1,son_0,1,0,pet_1,76.0,170.0,24.0,3.0
86,reason_27,month_1,day_2,season_2,131.0,10.0,10.0,37.0,310.255,95.0,0,education_1,son_1,0,0,pet_0,84.0,172.0,28.0,1.0
87,reason_23,month_10,day_2,season_3,226.0,20.0,6.0,31.0,306.445,93.0,0,education_1,son_1,1,0,pet_2,76.0,179.0,25.0,2.0
88,reason_27,month_3,day_4,season_2,179.0,51.0,18.0,38.0,222.196,99.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,3.0
89,reason_23,month_12,day_3,season_4,118.0,13.0,18.0,50.0,273.364,90.0,0,education_1,son_1,1,0,pet_0,98.0,178.0,31.0,1.0
90,reason_2,month_3,day_3,season_1,356.0,24.0,3.0,30.0,270.61,94.0,0,education_2,son_3,1,0,pet_0,57.0,180.0,25.0,8.0
91,reason_26,month_6,day_4,season_3,235.0,24.0,13.0,44.0,278.01,92.0,0,education_1,son_1,0,0,pet_0,103.0,166.0,37.0,2.0
92,reason_28,month_5,day_2,season_1,193.0,49.0,16.0,38.0,239.572,98.0,0,education_1,son_0,1,0,pet_0,95.0,172.0,30.0,5.0
93,reason_23,month_10,day_3,season_2,317.0,19.0,9.0,38.0,280.597,91.0,0,education_1,son_1,0,0,pet_0,62.0,168.0,21.0,7.0
94,reason_11,month_12,day_5,season_1,277.0,40.0,16.0,35.0,233.057,91.0,0,education_1,son_2,1,0,pet_0,63.0,170.0,22.0,3.0
95,reason_14,month_12,day_6,season_1,246.0,25.0,16.0,41.0,242.987,98.0,0,education_1,son_0,1,0,pet_0,67.0,170.0,23.0,17.0
96,reason_23,month_4,day_4,season_3,164.0,13.0,16.0,50.0,237.482,98.0,0,education_4,son_2,1,0,pet_2,97.0,187.0,33.0,2.0
97,reason_25,month_5,day_2,season_2,206.0,27.0,19.0,40.0,284.758,99.0,0,education_1,son_0,0,0,pet_0,70.0,172.0,20.0,2.0
98,reason_23,month_11,day_5,season_1,162.0,11.0,23.0,50.0,370.339,91.0,0,education_1,son_1,1,0,pet_0,99.0,172.0,33.0,1.0
99,reason_11,month_10,day_5,season_3,205.0,14.0,12.0,31.0,348.323,95.0,1,education_2,son_2,1,0,pet_0,69.0,182.0,24.0,28.0
100,reason_28,month_11,day_5,season_4,296.0,15.0,7.0,36.0,359.778,92.0,0,education_1,son_4,1,0,pet_1,63.0,171.0,25.0,35.0
101,reason_23,month_8,day_4,season_2,246.0,25.0,16.0,41.0,280.512,97.0,0,education_1,son_0,1,0,pet_0,67.0,170.0,23.0,16.0
102,reason_23,month_8,day_2,season_2,179.0,51.0,18.0,38.0,240.063,100.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,7.0
103,reason_19,month_11,day_3,season_3,172.0,12.0,11.0,29.0,319.773,92.0,0,education_1,son_2,0,0,pet_2,81.0,174.0,25.0,12.0
104,reason_25,month_4,day_6,season_3,169.0,27.0,18.0,44.0,250.584,93.0,0,education_1,son_0,1,0,pet_0,87.0,169.0,31.0,2.0
105,reason_23,month_2,day_5,season_2,291.0,43.0,21.0,53.0,334.697,95.0,0,education_1,son_0,0,0,pet_2,63.0,169.0,24.0,4.0
106,reason_22,month_6,day_2,season_2,235.0,11.0,14.0,37.0,234.105,97.0,0,education_3,son_1,0,0,pet_1,88.0,172.0,29.0,8.0
107,reason_28,month_6,day_2,season_2,260.0,50.0,11.0,36.0,225.489,98.0,0,education_1,son_4,1,0,pet_0,65.0,168.0,23.0,4.0
108,reason_27,month_3,day_5,season_2,179.0,51.0,18.0,38.0,226.751,98.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,2.0
109,reason_28,month_12,day_4,season_1,140.0,48.0,20.0,43.0,254.276,89.0,0,education_1,son_0,0,0,pet_0,86.0,170.0,31.0,3.0
110,reason_11,month_1,day_4,season_1,185.0,32.0,8.0,30.0,357.137,98.0,0,education_1,son_1,0,0,pet_2,59.0,171.0,20.0,11.0
111,reason_10,month_10,day_5,season_3,228.0,42.0,15.0,49.0,277.728,93.0,0,education_1,son_1,0,0,pet_1,95.0,173.0,31.0,11.0
112,reason_27,month_3,day_4,season_3,179.0,51.0,18.0,38.0,224.007,98.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,3.0
113,reason_23,month_9,day_5,season_1,213.0,18.0,12.0,46.0,299.35,83.0,1,education_1,son_2,1,0,pet_4,87.0,167.0,32.0,17.0
114,reason_10,month_10,day_2,season_4,274.0,38.0,17.0,34.0,265.017,88.0,0,education_1,son_1,1,0,pet_1,79.0,171.0,27.0,7.0
115,reason_12,month_4,day_2,season_3,174.0,31.0,7.0,30.0,236.538,97.0,0,education_3,son_1,0,0,pet_0,58.0,169.0,19.0,2.0
116,reason_0,month_9,day_5,season_1,337.0,16.0,12.0,42.0,268.062,87.0,1,education_1,son_3,1,0,pet_0,96.0,176.0,34.0,0.0
117,reason_23,month_5,day_6,season_4,303.0,26.0,12.0,48.0,290.103,93.0,0,education_1,son_2,1,0,pet_4,76.0,185.0,24.0,1.0
118,reason_19,month_4,day_5,season_3,222.0,23.0,9.0,28.0,339.614,91.0,0,education_1,son_1,0,0,pet_2,71.0,172.0,25.0,13.0
119,reason_28,month_3,day_5,season_3,180.0,30.0,14.0,51.0,260.44,96.0,0,education_1,son_2,0,0,pet_2,69.0,168.0,25.0,8.0
120,reason_27,month_3,day_6,season_2,182.0,41.0,15.0,35.0,264.69,95.0,0,education_1,son_0,1,0,pet_0,93.0,166.0,32.0,2.0
121,reason_13,month_10,day_6,season_4,118.0,14.0,14.0,29.0,261.256,92.0,0,education_1,son_1,0,0,pet_0,102.0,176.0,29.0,1.0
122,reason_19,month_3,day_6,season_2,294.0,47.0,11.0,33.0,323.617,94.0,0,education_1,son_4,1,0,pet_0,64.0,164.0,23.0,7.0
123,reason_22,month_3,day_6,season_3,216.0,24.0,15.0,42.0,247.997,95.0,0,education_3,son_2,0,0,pet_0,74.0,166.0,24.0,14.0
124,reason_28,month_7,day_6,season_1,192.0,43.0,17.0,41.0,226.699,96.0,0,education_1,son_0,1,0,pet_0,89.0,172.0,31.0,1.0
125,reason_13,month_3,day_6,season_2,289.0,40.0,10.0,33.0,271.532,96.0,0,education_1,son_2,1,0,pet_1,94.0,172.0,33.0,11.0
126,reason_28,month_3,day_3,season_3,186.0,47.0,17.0,36.0,275.591,99.0,0,education_1,son_0,1,0,pet_0,93.0,180.0,31.0,3.0
127,reason_23,month_7,day_4,season_2,225.0,26.0,9.0,28.0,297.901,97.0,0,education_1,son_1,0,0,pet_2,69.0,169.0,24.0,4.0
128,reason_0,month_11,day_4,season_4,291.0,31.0,12.0,40.0,265.383,93.0,0,education_1,son_1,1,0,pet_1,73.0,171.0,25.0,1.0
129,reason_12,month_8,day_6,season_3,224.0,14.0,24.0,46.0,232.591,92.0,0,education_1,son_1,0,1,pet_1,67.0,178.0,28.0,2.0
130,reason_0,month_6,day_5,season_4,200.0,45.0,15.0,37.0,272.427,92.0,1,education_1,son_2,1,0,pet_0,92.0,168.0,33.0,0.0
131,reason_23,month_1,day_6,season_2,130.0,14.0,13.0,49.0,331.11,99.0,0,education_1,son_2,0,0,pet_0,68.0,166.0,27.0,15.0
132,reason_25,month_7,day_4,season_1,209.0,25.0,3.0,28.0,214.787,98.0,0,education_2,son_1,1,0,pet_8,66.0,185.0,21.0,0.0
133,reason_25,month_8,day_4,season_2,179.0,22.0,17.0,40.0,287.156,96.0,0,education_2,son_2,0,1,pet_0,63.0,170.0,22.0,2.0
134,reason_27,month_6,day_6,season_3,199.0,26.0,9.0,39.0,256.743,95.0,0,education_1,son_0,0,0,pet_0,56.0,171.0,22.0,3.0
135,reason_0,month_10,day_5,season_3,225.0,26.0,9.0,28.0,250.554,92.0,0,education_1,son_1,0,0,pet_2,69.0,169.0,24.0,17.0
136,reason_7,month_10,day_4,season_1,276.0,36.0,13.0,33.0,206.868,95.0,0,education_1,son_2,1,0,pet_1,89.0,172.0,31.0,8.0
137,reason_18,month_6,day_2,season_1,233.0,51.0,1.0,31.0,262.512,95.0,0,education_2,son_1,1,0,pet_8,68.0,178.0,21.0,3.0
138,reason_23,month_1,day_5,season_2,203.0,40.0,16.0,43.0,302.64,94.0,0,education_1,son_0,1,0,pet_0,96.0,170.0,31.0,4.0
139,reason_26,month_12,day_2,season_1,235.0,20.0,13.0,43.0,229.307,93.0,0,education_1,son_1,1,0,pet_0,106.0,167.0,38.0,3.0
140,reason_27,month_11,day_2,season_2,179.0,51.0,18.0,38.0,263.772,98.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,1.0
141,reason_26,month_6,day_4,season_4,220.0,49.0,18.0,43.0,297.091,93.0,0,education_1,son_0,0,0,pet_0,89.0,176.0,36.0,30.0
142,reason_19,month_3,day_5,season_2,279.0,34.0,11.0,40.0,263.637,96.0,0,education_1,son_2,0,0,pet_0,81.0,168.0,24.0,53.0
143,reason_28,month_11,day_4,season_2,260.0,50.0,11.0,36.0,318.195,97.0,0,education_1,son_4,1,0,pet_0,65.0,168.0,23.0,19.0
144,reason_25,month_6,day_4,season_1,243.0,23.0,10.0,30.0,229.367,92.0,0,education_1,son_0,0,0,pet_0,70.0,170.0,21.0,35.0
145,reason_25,month_2,day_5,season_3,225.0,26.0,9.0,28.0,236.842,99.0,0,education_1,son_1,0,0,pet_2,69.0,169.0,24.0,71.0
146,reason_27,month_2,day_2,season_1,203.0,25.0,8.0,30.0,275.961,98.0,0,education_3,son_0,0,0,pet_0,66.0,176.0,20.0,4.0
147,reason_14,month_3,day_2,season_4,225.0,30.0,9.0,28.0,316.4,95.0,0,education_1,son_1,0,0,pet_0,78.0,182.0,23.0,17.0
148,reason_23,month_1,day_5,season_2,179.0,22.0,17.0,40.0,291.285,95.0,0,education_2,son_2,0,1,pet_0,63.0,170.0,22.0,3.0
149,reason_27,month_2,day_6,season_2,179.0,51.0,18.0,38.0,252.478,94.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,4.0
150,reason_25,month_2,day_6,season_1,225.0,26.0,9.0,28.0,274.373,99.0,0,education_1,son_1,0,0,pet_2,69.0,169.0,24.0,3.0
151,reason_23,month_10,day_4,season_4,313.0,42.0,10.0,30.0,267.56,85.0,0,education_3,son_0,0,0,pet_2,58.0,171.0,23.0,9.0
152,reason_25,month_9,day_5,season_1,155.0,46.0,17.0,38.0,259.77,87.0,0,education_1,son_0,1,0,pet_0,88.0,170.0,31.0,2.0
153,reason_1,month_10,day_4,season_1,304.0,15.0,18.0,54.0,343.838,89.0,1,education_1,son_2,1,0,pet_0,83.0,183.0,27.0,2.0
154,reason_11,month_11,day_5,season_4,118.0,11.0,18.0,46.0,247.808,89.0,0,education_1,son_1,0,0,pet_0,106.0,177.0,31.0,2.0
155,reason_23,month_4,day_6,season_3,140.0,12.0,16.0,38.0,352.578,94.0,0,education_1,son_1,1,0,pet_0,103.0,190.0,31.0,2.0
156,reason_19,month_3,day_2,season_2,260.0,50.0,11.0,36.0,334.977,94.0,0,education_1,son_4,1,0,pet_0,65.0,168.0,23.0,21.0
157,reason_28,month_2,day_6,season_2,224.0,25.0,9.0,28.0,309.227,93.0,0,education_1,son_1,0,0,pet_2,69.0,168.0,23.0,3.0
158,reason_28,month_9,day_3,season_1,246.0,25.0,16.0,41.0,217.835,82.0,0,education_1,son_0,1,0,pet_0,67.0,170.0,23.0,12.0
159,reason_25,month_5,day_6,season_1,179.0,26.0,9.0,30.0,238.228,99.0,0,education_3,son_0,0,0,pet_0,56.0,171.0,19.0,2.0
160,reason_25,month_2,day_5,season_2,197.0,36.0,15.0,39.0,258.682,98.0,0,education_1,son_0,1,0,pet_1,85.0,168.0,25.0,6.0
161,reason_1,month_10,day_2,season_4,179.0,26.0,9.0,30.0,278.671,90.0,0,education_3,son_0,0,0,pet_0,56.0,171.0,19.0,58.0
162,reason_26,month_7,day_3,season_1,118.0,10.0,10.0,37.0,282.89,94.0,0,education_1,son_0,0,0,pet_0,83.0,172.0,28.0,6.0
163,reason_27,month_5,day_6,season_2,154.0,43.0,12.0,30.0,258.494,93.0,0,education_3,son_0,0,0,pet_0,63.0,165.0,19.0,3.0
164,reason_1,month_7,day_4,season_1,282.0,16.0,3.0,28.0,337.478,96.0,0,education_2,son_0,0,0,pet_0,83.0,183.0,22.0,8.0
165,reason_23,month_3,day_3,season_1,248.0,27.0,16.0,48.0,216.452,98.0,0,education_1,son_2,0,0,pet_1,87.0,164.0,32.0,3.0
166,reason_11,month_5,day_4,season_3,252.0,17.0,10.0,31.0,245.293,99.0,0,education_1,son_1,1,0,pet_2,69.0,169.0,24.0,10.0
167,reason_13,month_5,day_3,season_4,235.0,20.0,13.0,43.0,280.784,97.0,0,education_1,son_1,1,0,pet_0,106.0,167.0,38.0,8.0
168,reason_14,month_2,day_3,season_3,248.0,25.0,14.0,47.0,263.013,96.0,0,education_1,son_2,0,0,pet_1,86.0,165.0,32.0,3.0
169,reason_26,month_11,day_2,season_4,181.0,18.0,14.0,35.0,237.499,95.0,0,education_1,son_2,1,0,pet_0,66.0,196.0,23.0,64.0
170,reason_27,month_2,day_2,season_2,179.0,51.0,18.0,38.0,265.335,94.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,2.0
171,reason_13,month_4,day_4,season_3,225.0,26.0,9.0,28.0,235.575,94.0,0,education_1,son_1,0,0,pet_2,69.0,169.0,24.0,64.0
172,reason_27,month_3,day_5,season_3,224.0,17.0,8.0,42.0,256.305,96.0,0,education_1,son_1,0,0,pet_1,69.0,170.0,24.0,1.0
173,reason_28,month_12,day_6,season_1,206.0,39.0,12.0,37.0,277.379,91.0,0,education_1,son_4,1,0,pet_0,65.0,168.0,23.0,5.0
174,reason_13,month_11,day_4,season_2,238.0,19.0,17.0,42.0,237.355,98.0,1,education_1,son_0,1,0,pet_1,78.0,178.0,21.0,20.0
175,reason_23,month_9,day_4,season_1,179.0,51.0,18.0,38.0,260.44,87.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,1.0
