,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
15,reason_4,month_11,day_5,season_3,350,52,1,27,308.783,92,0,education_2,son_1,1,0,pet_2,56,163,19,30
16,reason_10,month_11,day_2,season_3,190,31,15,35,378.884,86,0,education_3,son_1,1,0,pet_0,93,174,19,0
17,reason_13,month_2,day_2,season_1,118,5,1,27,254.73,84,1,education_1,son_1,0,0,pet_0,108,178,38,100
18,reason_17,month_0,day_2,season_3,138,26,29,58,314.532,91,0,education_2,son_4,0,0,pet_1,84,196,19,0
19,reason_18,month_0,day_2,season_2,212,5,8,49,308.27,98,0,education_4,son_3,1,0,pet_0,63,176,34,0
20,reason_23,month_0,day_2,season_1,211,31,11,27,233.99,86,0,education_2,son_0,1,0,pet_1,89,163,24,61
21,reason_11,month_2,day_2,season_1,121,28,1,33,206.607,81,0,education_3,son_0,0,0,pet_0,103,195,38,0
22,reason_14,month_9,day_4,season_1,118,45,28,37,205.917,96,0,education_1,son_2,0,0,pet_0,56,163,26,27
23,reason_23,month_0,day_2,season_1,128,43,18,27,322.581,81,0,education_2,son_0,1,0,pet_0,108,175,22,3
24,reason_12,month_2,day_3,season_1,282,51,23,39,205.917,81,0,education_1,son_2,0,1,pet_1,59,163,32,37
25,reason_12,month_8,day_2,season_3,118,5,29,40,284.516,97,1,education_4,son_4,0,1,pet_0,75,174,21,0
26,reason_11,month_8,day_2,season_4,388,52,19,27,221.04,81,1,education_1,son_4,0,1,pet_0,82,163,19,0
27,reason_13,month_0,day_6,season_1,281,47,29,58,378.884,87,0,education_3,son_2,1,1,pet_0,89,196,28,11
28,reason_25,month_12,day_2,season_3,363,16,29,27,205.917,90,0,education_1,son_4,0,0,pet_5,71,171,29,62
29,reason_23,month_11,day_5,season_1,239,9,1,27,205.917,82,0,education_3,son_2,1,1,pet_1,56,164,38,0
30,reason_23,month_2,day_2,season_1,388,45,16,53,205.917,93,0,education_3,son_1,1,0,pet_0,56,163,33,39
31,reason_16,month_0,day_2,season_1,118,11,18,33,378.884,94,0,education_3,son_1,0,0,pet_0,65,163,24,0
32,reason_0,month_1,day_2,season_4,118,5,1,36,251.335,99,0,education_4,son_0,1,0,pet_1,81,168,20,36
33,reason_9,month_4,day_5,season_3,342,16,4,27,205.917,96,0,education_2,son_2,1,0,pet_4,56,168,19,0
34,reason_8,month_2,day_2,season_1,267,30,1,41,213.675,91,0,education_2,son_4,0,0,pet_1,68,196,31,120
35,reason_8,month_4,day_2,season_4,118,5,1,35,205.917,85,0,education_1,son_1,1,0,pet_1,56,163,22,0
36,reason_22,month_0,day_2,season_1,223,28,18,27,246.878,97,0,education_2,son_0,0,0,pet_1,105,190,20,79
37,reason_10,month_0,day_3,season_1,203,36,7,42,205.917,82,0,education_3,son_2,1,1,pet_0,89,163,30,0
38,reason_15,month_8,day_2,season_4,118,41,20,48,350.997,89,0,education_1,son_0,1,1,pet_0,68,175,20,0
39,reason_13,month_4,day_2,season_3,147,17,22,27,205.917,100,0,education_1,son_4,1,0,pet_4,94,163,31,25
40,reason_16,month_7,day_4,season_2,118,14,6,27,232.761,95,0,education_1,son_2,1,0,pet_0,92,174,38,0
41,reason_4,month_9,day_4,season_1,118,45,11,27,321.64,89,1,education_1,son_1,0,0,pet_1,80,190,38,0
42,reason_14,month_6,day_2,season_2,118,52,17,27,313.269,94,0,education_4,son_4,1,0,pet_5,56,163,29,17
43,reason_28,month_8,day_2,season_4,336,23,23,27,205.917,88,0,education_1,son_1,1,0,pet_8,108,189,19,18
44,reason_27,month_10,day_3,season_1,309,44,1,44,205.917,88,1,education_1,son_2,1,0,pet_5,108,163,28,80
45,reason_10,month_12,day_2,season_1,388,5,29,58,306.026,97,0,education_1,son_0,1,0,pet_4,56,163,30,0
46,reason_10,month_3,day_2,season_1,139,21,21,29,378.884,93,0,education_1,son_4,0,0,pet_1,65,175,19,0
47,reason_7,month_0,day_2,season_2,272,52,15,30,265.642,90,0,education_1,son_3,0,0,pet_1,81,169,21,0
48,reason_16,month_3,day_5,season_1,259,47,4,43,241.484,86,0,education_1,son_2,1,1,pet_2,88,185,28,35
49,reason_2,month_8,day_2,season_1,225,5,10,36,314.668,100,1,education_1,son_4,0,0,pet_0,56,163,19,4
50,reason_0,month_3,day_2,season_1,355,37,19,39,291.894,94,1,education_2,son_1,1,0,pet_0,56,163,23,49
51,reason_25,month_10,day_2,season_1,120,45,8,58,205.917,100,0,education_4,son_1,0,0,pet_2,58,196,38,10
52,reason_15,month_9,day_2,season_3,252,16,23,33,259.584,100,0,education_3,son_4,0,0,pet_1,76,193,34,25
53,reason_11,month_4,day_2,season_3,254,32,23,27,205.917,85,0,education_4,son_1,1,0,pet_2,85,163,38,0
54,reason_1,month_6,day_2,season_1,197,52,15,49,332.441,100,0,education_2,son_0,0,1,pet_2,104,163,34,0
55,reason_16,month_12,day_2,season_3,151,18,8,58,233.397,100,1,education_4,son_2,0,0,pet_0,57,163,28,54
56,reason_19,month_3,day_2,season_4,388,8,18,41,205.917,95,0,education_1,son_0,1,1,pet_0,93,181,26,0
57,reason_17,month_12,day_2,season_3,118,25,10,33,205.917,94,0,education_1,son_2,0,0,pet_5,56,163,32,15
58,reason_8,month_8,day_2,season_3,388,17,15,33,300.084,81,1,education_2,son_3,0,0,pet_2,70,163,24,0
59,reason_17,month_6,day_2,season_1,197,5,29,52,316.383,83,0,education_3,son_4,1,0,pet_1,93,163,21,76
60,reason_13,month_6,day_2,season_4,341,5,1,53,328.378,81,0,education_1,son_0,0,0,pet_0,104,184,19,3
61,reason_2,month_11,day_3,season_1,118,13,2,27,205.917,100,1,education_3,son_2,1,1,pet_0,108,170,32,69
62,reason_4,month_11,day_2,season_2,173,12,20,58,266.081,93,0,education_1,son_1,0,1,pet_0,56,163,19,47
63,reason_7,month_8,day_2,season_3,386,5,1,43,210.468,88,0,education_3,son_0,0,0,pet_5,56,167,20,0
64,reason_15,month_0,day_2,season_2,118,33,7,40,335.67,91,0,education_3,son_1,1,0,pet_0,108,163,22,20
65,reason_23,month_1,day_2,season_4,388,5,12,58,298.817,83,0,education_1,son_4,0,0,pet_0,71,163,19,104
66,reason_24,month_3,day_2,season_2,124,26,20,45,299.233,86,1,education_2,son_1,1,0,pet_1,87,163,38,0
67,reason_28,month_1,day_4,season_3,301,17,1,41,378.884,100,0,education_2,son_2,0,0,pet_1,59,191,22,23
68,reason_25,month_0,day_2,season_2,250,5,3,27,216.155,94,0,education_4,son_3,0,0,pet_5,99,178,33,0
69,reason_27,month_4,day_2,season_1,191,5,13,27,211.328,87,0,education_1,son_0,1,0,pet_4,84,163,21,0
70,reason_19,month_0,day_5,season_4,209,29,1,42,288.342,90,0,education_4,son_2,0,0,pet_4,96,163,19,13
71,reason_14,month_6,day_5,season_2,118,49,29,27,336.502,100,0,education_4,son_2,0,0,pet_0,56,188,26,0
72,reason_8,month_0,day_2,season_4,118,17,2,32,205.917,88,1,education_2,son_4,0,0,pet_2,108,194,32,0
73,reason_15,month_0,day_3,season_1,310,13,29,31,219.877,99,0,education_3,son_2,0,0,pet_5,108,163,26,0
74,reason_11,month_0,day_2,season_3,118,23,17,44,314.27,99,0,education_4,son_0,0,0,pet_1,108,163,22,0
75,reason_12,month_4,day_2,season_4,185,9,24,33,375.118,91,0,education_1,son_0,0,0,pet_0,83,196,28,0
76,reason_7,month_8,day_2,season_4,207,18,20,32,378.884,93,0,education_1,son_0,0,0,pet_1,63,163,21,120
77,reason_23,month_9,day_2,season_4,118,19,11,28,374.894,91,0,education_1,son_4,0,0,pet_0,74,163,32,91
78,reason_4,month_6,day_2,season_4,118,52,12,42,205.917,100,0,education_3,son_1,1,1,pet_2,92,163,30,0
79,reason_21,month_0,day_2,season_1,305,28,26,37,236.275,84,0,education_3,son_0,0,0,pet_0,99,163,31,0
80,reason_26,month_11,day_2,season_1,118,13,29,40,209.216,94,1,education_1,son_3,0,0,pet_1,98,196,19,21
81,reason_11,month_8,day_2,season_1,226,52,15,45,205.917,84,0,education_3,son_3,1,0,pet_5,56,191,19,98
82,reason_16,month_5,day_2,season_2,196,52,1,29,287.466,86,0,education_1,son_4,0,0,pet_8,59,163,33,0
83,reason_6,month_12,day_2,season_2,273,5,29,27,302.622,100,0,education_1,son_0,1,0,pet_8,72,191,28,0
84,reason_28,month_2,day_2,season_1,118,44,21,51,205.917,99,0,education_4,son_0,0,0,pet_5,63,185,24,0
85,reason_4,month_3,day_6,season_2,273,5,1,45,252.595,97,0,education_1,son_2,0,0,pet_5,75,176,32,16
86,reason_9,month_3,day_2,season_3,253,40,1,49,205.999,100,1,education_2,son_1,1,0,pet_0,67,196,19,0
87,reason_28,month_8,day_2,season_1,276,16,15,27,223.168,90,1,education_4,son_4,0,0,pet_0,78,163,20,0
88,reason_23,month_0,day_3,season_1,271,12,7,49,290.395,96,0,education_2,son_2,0,0,pet_0,58,163,38,0
89,reason_28,month_10,day_2,season_4,388,31,6,40,230.759,81,0,education_1,son_0,1,1,pet_0,56,182,19,0
90,reason_23,month_10,day_2,season_4,160,44,2,45,237.258,93,0,education_2,son_0,0,0,pet_1,56,166,28,31
91,reason_8,month_8,day_2,season_1,273,39,12,43,254.187,100,0,education_4,son_1,1,0,pet_2,61,163,20,13
92,reason_5,month_12,day_2,season_1,268,52,15,27,302.056,88,0,education_1,son_4,0,0,pet_5,59,163,37,0
93,reason_22,month_0,day_2,season_3,118,33,19,48,308.307,100,0,education_1,son_1,1,0,pet_0,59,169,19,71
94,reason_12,month_0,day_2,season_2,215,52,3,49,205.917,100,1,education_3,son_4,0,0,pet_2,100,191,29,11
95,reason_28,month_4,day_2,season_4,152,27,18,41,378.884,100,0,education_1,son_1,1,1,pet_4,92,179,19,51
96,reason_18,month_4,day_2,season_1,388,5,13,27,378.884,100,0,education_1,son_0,0,0,pet_4,95,163,37,0
97,reason_22,month_10,day_3,season_1,310,27,1,30,241.509,97,0,education_3,son_2,1,0,pet_0,66,188,26,0
98,reason_22,month_0,day_2,season_2,118,34,24,52,378.884,93,0,education_2,son_0,0,0,pet_0,85,163,36,0
99,reason_9,month_10,day_2,season_4,205,15,19,52,246.789,97,0,education_1,son_2,1,0,pet_4,62,188,38,0
100,reason_9,month_0,day_3,season_4,182,30,17,48,243.731,88,0,education_4,son_2,1,0,pet_8,56,163,30,57
101,reason_25,month_10,day_6,season_3,325,31,1,33,335.805,88,0,education_1,son_1,1,0,pet_1,76,189,34,0
102,reason_0,month_6,day_2,season_2,225,52,12,27,378.884,82,0,education_2,son_0,1,0,pet_2,92,192,38,85
103,reason_16,month_5,day_4,season_1,118,52,15,43,235.362,93,0,education_2,son_2,1,0,pet_1,85,163,22,120
104,reason_23,month_7,day_2,season_3,118,41,16,48,331.58,95,0,education_1,son_4,1,0,pet_1,81,182,34,75
105,reason_23,month_0,day_2,season_1,307,46,10,36,359.018,81,0,education_4,son_4,0,0,pet_1,56,178,20,52
106,reason_19,month_0,day_2,season_1,221,45,8,28,319.132,100,1,education_1,son_0,1,0,pet_0,82,163,29,0
107,reason_22,month_11,day_2,season_2,234,28,29,58,205.917,96,0,education_1,son_0,1,0,pet_0,93,167,38,0
108,reason_28,month_12,day_4,season_3,306,48,29,44,205.917,94,0,education_4,son_1,1,0,pet_0,69,175,38,0
109,reason_9,month_8,day_5,season_1,118,44,29,35,329.214,96,0,education_1,son_2,1,0,pet_8,56,163,19,0
110,reason_21,month_2,day_2,season_3,118,48,4,58,205.917,90,0,education_1,son_1,0,1,pet_0,97,184,19,37
111,reason_5,month_1,day_3,season_3,263,11,11,58,205.917,100,0,education_1,son_2,0,0,pet_4,56,167,38,0
112,reason_27,month_0,day_2,season_1,375,19,1,43,233.859,100,0,education_3,son_1,0,0,pet_5,56,168,19,15
113,reason_28,month_3,day_2,season_4,118,5,23,35,369.39,90,1,education_1,son_0,0,0,pet_0,79,163,38,0
114,reason_17,month_10,day_2,season_1,220,52,10,32,296.467,90,0,education_1,son_0,1,0,pet_0,103,184,29,0
115,reason_3,month_5,day_2,season_3,167,52,1,37,205.917,81,0,education_1,son_4,1,0,pet_2,56,192,29,97
116,reason_23,month_0,day_2,season_1,118,50,4,58,205.917,100,0,education_4,son_1,0,0,pet_2,85,196,19,40
117,reason_21,month_0,day_2,season_2,240,5,13,38,378.884,96,1,education_4,son_0,1,1,pet_1,84,174,24,0
118,reason_6,month_12,day_2,season_4,118,45,19,36,378.884,94,0,education_1,son_0,1,0,pet_0,56,186,33,97
119,reason_9,month_0,day_2,season_4,118,52,3,27,378.884,85,0,education_3,son_4,0,0,pet_8,94,183,25,43
120,reason_17,month_4,day_6,season_3,203,52,3,27,273.586,97,0,education_1,son_2,1,0,pet_0,63,163,29,0
121,reason_14,month_9,day_2,season_2,388,5,20,41,307.027,92,0,education_1,son_1,0,0,pet_4,83,167,23,10
122,reason_17,month_7,day_6,season_3,118,16,1,36,378.884,100,0,education_1,son_2,1,0,pet_2,77,193,21,27
123,reason_4,month_3,day_2,season_3,388,21,16,58,378.884,93,0,education_1,son_4,0,0,pet_0,83,174,30,9
124,reason_18,month_12,day_2,season_3,388,41,14,27,205.917,100,0,education_1,son_0,1,0,pet_1,64,196,19,0
125,reason_24,month_12,day_2,season_1,118,19,24,27,321.906,100,0,education_3,son_4,0,1,pet_2,80,174,38,0
126,reason_18,month_1,day_2,season_4,279,40,9,33,209.344,100,0,education_4,son_2,0,0,pet_5,56,163,24,51
127,reason_10,month_1,day_2,season_4,118,52,9,27,331.091,96,0,education_4,son_3,1,0,pet_0,105,163,19,0
128,reason_9,month_0,day_2,season_1,190,22,1,58,257.86,92,1,education_2,son_2,0,0,pet_0,73,181,38,41
129,reason_28,month_12,day_2,season_1,320,5,17,27,378.884,100,0,education_1,son_0,1,0,pet_1,66,196,19,105
130,reason_10,month_3,day_2,season_4,118,41,1,33,282.298,86,0,education_1,son_4,0,0,pet_1,56,179,31,120
131,reason_7,month_1,day_2,season_1,249,40,1,27,378.884,100,0,education_1,son_4,1,1,pet_0,67,163,29,0
132,reason_13,month_10,day_2,season_3,352,48,1,31,205.917,85,0,education_2,son_2,1,1,pet_5,108,171,33,34
133,reason_14,month_0,day_2,season_4,152,12,29,27,287.474,99,0,education_4,son_0,1,0,pet_0,88,170,29,0
134,reason_7,month_0,day_2,season_2,300,5,1,27,378.884,100,0,education_2,son_2,0,0,pet_0,108,163,31,28
135,reason_12,month_0,day_4,season_1,210,18,29,35,378.884,88,0,education_2,son_1,0,0,pet_1,62,163,27,0
136,reason_6,month_8,day_2,season_4,118,5,13,36,378.884,93,0,education_1,son_1,1,0,pet_0,95,175,21,0
137,reason_2,month_11,day_2,season_1,352,29,22,27,378.884,93,1,education_1,son_4,1,0,pet_8,108,172,32,19
138,reason_27,month_5,day_6,season_2,334,5,2,27,205.917,90,0,education_3,son_2,1,0,pet_0,56,164,36,55
139,reason_14,month_12,day_2,season_4,118,5,14,27,349.033,82,0,education_2,son_4,0,0,pet_0,71,163,36,0
140,reason_23,month_12,day_2,season_4,130,30,7,39,255.553,100,0,education_1,son_4,0,0,pet_2,69,196,25,6
141,reason_17,month_2,day_3,season_3,280,5,26,27,274.028,100,0,education_1,son_2,1,0,pet_2,56,179,35,0
142,reason_10,month_0,day_2,season_1,118,47,25,32,378.884,86,0,education_2,son_0,0,1,pet_0,67,163,38,0
143,reason_16,month_1,day_2,season_3,118,52,15,39,315.491,88,0,education_1,son_0,0,1,pet_0,56,163,19,0
144,reason_5,month_0,day_2,season_1,118,6,25,46,222.79,91,0,education_4,son_4,1,0,pet_8,108,181,35,0
145,reason_28,month_2,day_4,season_2,388,5,26,58,301.412,85,1,education_1,son_2,1,0,pet_5,56,196,38,0
146,reason_15,month_0,day_2,season_4,118,27,28,27,221.978,91,0,education_3,son_1,0,0,pet_5,69,163,19,1
147,reason_19,month_6,day_4,season_2,159,52,15,58,293.406,94,0,education_1,son_2,1,0,pet_0,108,166,19,33
148,reason_3,month_11,day_2,season_3,353,52,26,27,303.536,94,0,education_1,son_2,0,0,pet_4,62,166,34,109
149,reason_27,month_5,day_2,season_1,118,40,13,32,205.917,100,0,education_4,son_1,1,0,pet_5,71,163,19,0
150,reason_1,month_1,day_3,season_2,316,52,10,52,278.4,100,1,education_1,son_2,1,0,pet_5,106,177,37,24
151,reason_2,month_0,day_2,season_3,388,29,12,27,219.023,88,0,education_2,son_4,1,0,pet_1,93,175,22,0
152,reason_6,month_11,day_3,season_3,207,48,1,37,302.132,88,0,education_1,son_2,0,0,pet_0,97,175,23,0
153,reason_8,month_4,day_6,season_2,205,14,5,30,378.884,95,1,education_4,son_2,1,0,pet_0,77,163,36,0
154,reason_21,month_12,day_5,season_2,276,8,29,58,303.629,96,0,education_3,son_2,1,0,pet_0,73,178,34,49
155,reason_21,month_3,day_2,season_4,118,41,7,32,205.917,100,0,education_1,son_3,1,0,pet_1,101,190,20,30
156,reason_17,month_9,day_4,season_1,211,52,8,27,205.917,84,0,education_1,son_2,0,0,pet_5,108,163,19,97
157,reason_15,month_12,day_2,season_4,388,52,18,27,324.206,100,0,education_1,son_1,1,0,pet_5,76,163,38,0
158,reason_16,month_2,day_2,season_1,363,47,13,37,361.277,89,0,education_1,son_1,1,0,pet_8,108,165,19,51
159,reason_23,month_12,day_6,season_2,295,27,1,57,264.391,93,0,education_3,son_2,1,1,pet_0,64,178,23,45
160,reason_28,month_11,day_2,season_1,231,5,23,27,281.15,92,1,education_4,son_0,1,0,pet_0,64,163,26,120
161,reason_9,month_9,day_3,season_4,357,13,1,50,259.359,94,1,education_1,son_2,0,0,pet_1,56,171,19,0
162,reason_24,month_12,day_2,season_4,193,35,16,38,291.037,84,0,education_1,son_0,1,0,pet_0,56,194,19,0
163,reason_28,month_0,day_2,season_1,361,7,8,54,218.068,100,0,education_4,son_0,0,0,pet_0,108,186,31,55
164,reason_0,month_0,day_2,season_2,200,5,10,27,226.198,90,0,education_2,son_1,1,0,pet_0,56,190,22,84
165,reason_5,month_0,day_2,season_3,118,37,28,46,378.884,100,0,education_4,son_4,1,0,pet_2,82,193,29,0
166,reason_15,month_9,day_2,season_1,277,52,1,47,205.917,99,0,education_1,son_4,0,0,pet_2,56,164,19,78
167,reason_23,month_0,day_2,season_3,263,23,13,33,248.238,86,1,education_2,son_1,0,0,pet_0,56,176,19,0
168,reason_0,month_0,day_2,season_1,292,14,3,43,378.884,100,0,education_4,son_4,0,0,pet_0,61,196,32,0
169,reason_21,month_0,day_3,season_2,153,40,12,58,378.884,100,1,education_4,son_2,1,0,pet_0,108,163,34,82
170,reason_2,month_5,day_6,season_1,224,52,1,31,330.201,94,0,education_1,son_1,1,0,pet_2,56,177,19,0
171,reason_8,month_7,day_2,season_3,367,11,13,27,280.702,100,0,education_1,son_0,0,0,pet_0,85,163,34,10
172,reason_16,month_9,day_3,season_1,118,52,26,27,275.019,81,0,education_3,son_2,0,0,pet_1,67,169,38,0
173,reason_28,month_6,day_3,season_3,386,17,29,58,278.847,96,0,education_4,son_2,0,0,pet_0,101,194,38,0
174,reason_5,month_3,day_2,season_1,258,51,11,58,205.917,95,0,education_1,son_1,0,0,pet_0,97,174,29,0
175,reason_12,month_10,day_2,season_3,198,30,1,37,205.917,98,0,education_2,son_3,1,0,pet_0,76,183,38,41
176,reason_3,month_8,day_2,season_2,118,52,16,45,205.917,81,0,education_2,son_0,1,1,pet_8,56,163,31,0
177,reason_17,month_9,day_2,season_4,153,15,19,43,243.811,100,0,education_3,son_1,1,0,pet_5,56,195,26,0
178,reason_1,month_10,day_2,season_4,118,13,9,52,205.917,95,0,education_1,son_0,1,1,pet_5,76,163,32,0
179,reason_9,month_4,day_2,season_1,206,37,14,46,209.446,94,0,education_1,son_4,0,0,pet_8,56,196,24,0
180,reason_26,month_8,day_2,season_2,280,5,1,30,296.495,98,0,education_3,son_0,1,0,pet_2,61,181,32,44
181,reason_9,month_3,day_2,season_3,241,5,17,27,205.917,99,1,education_1,son_0,1,0,pet_0,108,163,29,0
182,reason_9,month_8,day_2,season_2,166,42,24,38,225.698,87,1,education_3,son_0,0,0,pet_0,108,163,19,15
183,reason_21,month_11,day_2,season_1,118,48,29,34,251.435,100,0,education_2,son_4,1,1,pet_2,56,181,28,0
184,reason_2,month_0,day_2,season_1,290,24,1,52,371.957,100,0,education_4,son_4,1,1,pet_4,77,169,19,16
185,reason_0,month_1,day_5,season_4,317,52,22,53,222.481,94,1,education_2,son_2,1,0,pet_0,108,163,35,13
186,reason_11,month_6,day_2,season_1,358,5,24,45,377.039,100,1,education_1,son_3,0,0,pet_0,100,164,38,0
187,reason_21,month_0,day_2,season_1,204,30,29,33,292.053,100,0,education_4,son_4,1,0,pet_1,56,193,26,106
188,reason_21,month_5,day_4,season_4,388,21,29,57,246.818,97,0,education_4,son_2,1,0,pet_0,94,196,38,0
189,reason_15,month_9,day_2,season_3,388,7,19,27,303.665,94,0,education_1,son_4,0,0,pet_1,75,169,37,47
190,reason_14,month_12,day_2,season_2,388,23,5,27,307.663,91,0,education_3,son_0,1,1,pet_0,73,164,24,0
191,reason_21,month_4,day_6,season_4,173,14,9,49,296.576,100,0,education_1,son_2,0,1,pet_1,56,163,33,41
192,reason_17,month_0,day_2,season_4,118,17,23,42,210.633,100,0,education_4,son_4,1,0,pet_0,108,163,38,120
193,reason_28,month_8,day_2,season_2,234,28,1,37,224.466,100,0,education_1,son_2,1,0,pet_8,56,170,32,77
194,reason_21,month_0,day_2,season_4,118,52,1,53,208.328,100,0,education_2,son_1,0,1,pet_2,64,163,35,0
195,reason_21,month_5,day_2,season_2,118,52,1,55,257.979,100,0,education_1,son_0,0,0,pet_1,108,173,30,25
196,reason_19,month_3,day_2,season_4,282,5,5,31,205.917,85,0,education_1,son_1,0,0,pet_8,70,163,29,0
197,reason_1,month_12,day_2,season_1,276,10,1,27,205.917,100,0,education_3,son_0,1,0,pet_4,97,163,31,61
198,reason_16,month_0,day_2,season_2,388,20,29,58,205.917,97,0,education_1,son_0,0,0,pet_1,56,163,38,0
199,reason_27,month_3,day_2,season_4,164,23,25,27,215.676,90,0,education_2,son_1,0,0,pet_2,94,184,19,0
200,reason_1,month_10,day_2,season_3,329,12,12,44,366.815,93,1,education_1,son_0,1,0,pet_1,81,175,20,64
201,reason_15,month_12,day_2,season_1,227,5,28,45,360.506,100,0,education_3,son_1,0,0,pet_0,81,167,38,0
202,reason_17,month_8,day_2,season_2,154,15,28,30,205.917,91,1,education_1,son_4,0,1,pet_2,84,164,38,0
203,reason_17,month_2,day_2,season_1,388,9,1,27,285.93,93,1,education_1,son_4,0,0,pet_2,56,180,38,47
204,reason_28,month_11,day_2,season_2,118,5,1,58,329.585,100,0,education_1,son_0,0,0,pet_4,56,163,20,21
205,reason_24,month_11,day_2,season_3,118,5,29,37,355.234,100,1,education_1,son_0,1,0,pet_0,108,193,37,0
206,reason_14,month_8,day_3,season_2,118,39,1,47,368.831,91,0,education_1,son_2,0,1,pet_0,108,196,35,43
207,reason_11,month_11,day_2,season_4,348,52,8,52,270.63,100,1,education_4,son_0,1,0,pet_5,103,163,20,34
208,reason_16,month_0,day_4,season_1,160,36,1,41,378.884,100,0,education_2,son_1,1,0,pet_0,60,196,19,0
209,reason_11,month_1,day_2,season_4,388,29,6,28,378.884,100,0,education_1,son_0,1,0,pet_0,100,196,38,0
210,reason_0,month_1,day_6,season_1,353,52,11,46,311.3,94,0,education_1,son_2,0,1,pet_0,67,196,20,0
211,reason_9,month_0,day_2,season_3,262,41,2,28,268.038,82,1,education_3,son_0,1,0,pet_1,56,178,19,7
212,reason_14,month_6,day_2,season_3,234,10,3,58,378.884,100,0,education_1,son_1,0,0,pet_0,104,192,19,0
213,reason_9,month_5,day_2,season_1,175,21,22,27,315.336,100,0,education_1,son_0,0,0,pet_0,62,163,35,0
214,reason_1,month_1,day_2,season_3,170,31,3,29,205.917,91,1,education_1,son_0,1,0,pet_0,56,196,34,120
215,reason_14,month_9,day_2,season_1,274,9,13,45,312.514,89,0,education_1,son_1,1,0,pet_5,70,174,21,0
216,reason_24,month_2,day_2,season_3,388,5,10,27,205.917,100,0,education_2,son_2,1,0,pet_0,56,163,38,64
217,reason_18,month_0,day_5,season_4,118,15,29,37,330.253,100,1,education_4,son_1,1,1,pet_5,79,168,32,0
218,reason_2,month_1,day_2,season_3,118,33,29,27,205.917,100,1,education_2,son_0,1,0,pet_5,108,179,19,73
219,reason_0,month_12,day_2,season_3,183,20,28,30,250.637,89,0,education_1,son_4,0,1,pet_4,107,163,33,0
220,reason_15,month_4,day_6,season_4,314,29,14,44,374.688,94,0,education_2,son_1,0,0,pet_1,56,184,19,4
221,reason_10,month_8,day_2,season_1,140,31,1,44,313.952,98,0,education_1,son_1,1,1,pet_1,67,168,25,77
222,reason_2,month_4,day_2,season_3,305,42,3,31,346.782,100,0,education_3,son_1,0,0,pet_0,95,169,21,29
223,reason_17,month_5,day_2,season_2,138,12,29,27,271.106,87,0,education_1,son_4,0,0,pet_0,56,168,19,38
224,reason_1,month_6,day_2,season_3,224,52,4,54,279.046,88,0,education_2,son_3,0,1,pet_2,61,167,32,0
225,reason_15,month_12,day_2,season_3,274,42,15,34,332.734,100,0,education_1,son_1,1,0,pet_5,67,178,23,0
226,reason_4,month_0,day_5,season_4,388,17,5,27,205.917,81,0,education_2,son_2,0,1,pet_8,81,173,19,0
227,reason_9,month_12,day_2,season_4,340,27,7,29,358.606,84,0,education_1,son_4,0,0,pet_8,56,163,19,0
228,reason_1,month_7,day_2,season_4,118,35,24,29,378.884,89,1,education_1,son_1,1,0,pet_2,83,172,26,59
