Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
22,39,No,Travel_Rarely,1228,Research & Development,1,3,Life Sciences,1,2,Male,79,3,2,Manufacturing Director,4,Married,2884,5715,1,Y,No,14,3,3,80,1,9,3,3,12,7,1,8
23,55,No,Travel_Rarely,1499,Research & Development,9,4,Life Sciences,1,3,Male,88,3,2,Healthcare Representative,4,Married,5346,21084,2,Y,No,11,3,3,80,1,16,2,3,5,3,0,3
24,18,Yes,Travel_Rarely,1261,Sales,6,3,Life Sciences,1,4,Male,95,3,1,Sales Representative,3,Single,1342,23413,1,Y,No,11,3,3,80,0,5,3,3,4,0,0,0
25,28,No,Travel_Rarely,1467,Research & Development,10,3,Life Sciences,1,3,Male,85,3,1,Laboratory Technician,3,Married,2872,5285,1,Y,No,13,3,3,80,1,3,2,3,1,0,0,0
26,28,Yes,Travel_Rarely,1150,Research & Development,8,3,Life Sciences,1,4,Male,30,3,1,Laboratory Technician,4,Single,2552,23273,1,Y,No,25,3,3,80,0,2,2,3,0,0,0,0
27,56,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,4,Male,93,3,1,Research Scientist,3,Married,2184,5061,4,Y,No,14,3,3,80,1,8,2,3,5,2,0,2
28,39,No,Travel_Rarely,181,Sales,2,3,Life Sciences,1,1,Male,38,3,4,Manager,4,Married,18121,2094,1,Y,No,21,4,4,80,0,20,3,3,19,9,6,9
29,28,No,Travel_Rarely,144,Sales,1,4,Life Sciences,1,4,Female,42,3,3,Sales Executive,4,Single,8466,3959,0,Y,No,11,3,4,80,0,9,3,3,7,4,1,3
30,37,No,Travel_Rarely,1355,Research & Development,1,3,Life Sciences,1,3,Male,69,3,1,Laboratory Technician,4,Single,3419,5802,2,Y,No,13,3,4,80,0,5,2,3,2,0,0,0
31,35,No,Travel_Rarely,1302,Research & Development,10,3,Life Sciences,1,1,Male,93,3,2,Laboratory Technician,3,Single,4834,17761,2,Y,No,14,3,3,80,0,7,2,3,4,0,0,0
32,26,No,Travel_Rarely,1374,Research & Development,11,3,Life Sciences,1,3,Male,96,3,1,Laboratory Technician,4,Single,2890,22628,1,Y,No,22,4,3,80,0,2,3,3,4,4,0,3
33,29,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,4,Male,80,3,1,Research Scientist,4,Single,4518,6537,3,Y,No,18,3,4,80,0,11,3,3,3,2,0,2
34,49,No,Travel_Rarely,1446,Research & Development,10,3,Medical,1,3,Male,92,3,3,Research Director,3,Divorced,19034,11362,3,Y,No,11,3,3,80,1,31,2,3,4,2,1,2
35,41,No,Travel_Rarely,1262,Sales,7,3,Life Sciences,1,4,Male,71,3,3,Sales Executive,3,Married,11930,21292,4,Y,No,14,3,3,80,1,30,2,3,1,1,0,1
36,56,No,Travel_Rarely,1499,Sales,6,3,Marketing,1,3,Female,40,3,3,Sales Executive,4,Married,8538,23436,5,Y,No,11,4,3,80,1,20,2,3,5,2,2,4
37,20,No,Travel_Rarely,1318,Research & Development,8,3,Medical,1,3,Male,41,3,2,Research Scientist,3,Single,2163,23030,1,Y,No,11,3,3,80,0,2,2,3,1,2,2,2
38,48,No,Travel_Rarely,1271,Research & Development,9,3,Medical,1,3,Female,66,3,3,Healthcare Representative,4,Married,11989,9003,1,Y,No,11,3,4,80,1,26,2,3,19,16,15,9
39,31,No,Travel_Rarely,1422,Research & Development,1,3,Medical,1,3,Male,30,3,1,Research Scientist,3,Married,2899,3818,4,Y,No,15,3,3,80,1,7,2,3,6,2,2,2
40,35,No,Travel_Rarely,342,Research & Development,6,3,Life Sciences,1,3,Female,36,3,2,Sales Executive,4,Single,6616,24448,1,Y,No,11,3,4,80,0,22,2,3,20,8,13,12
41,48,No,Travel_Rarely,1126,Research & Development,11,4,Life Sciences,1,4,Male,99,3,2,Research Scientist,3,Single,2674,23955,3,Y,No,24,3,3,80,0,9,3,3,4,2,0,0
42,32,No,Travel_Rarely,1428,Sales,4,3,Marketing,1,3,Male,75,3,2,Sales Executive,4,Married,5359,21784,1,Y,No,11,3,3,80,1,6,3,3,3,4,0,3
43,38,No,Travel_Rarely,722,Research & Development,2,3,Life Sciences,1,4,Male,98,3,1,Research Scientist,4,Single,2804,13342,1,Y,No,13,3,3,80,0,8,2,3,5,3,0,4
44,56,No,Travel_Rarely,200,Sales,1,3,Marketing,1,3,Male,82,3,4,Sales Executive,4,Married,19999,6945,1,Y,No,12,3,4,80,1,31,2,3,27,9,13,8
45,27,No,Travel_Rarely,1313,Research & Development,7,3,Medical,1,3,Male,91,3,1,Research Scientist,4,Single,2831,20867,1,Y,No,12,3,3,80,0,8,3,3,4,4,1,4
46,29,No,Travel_Rarely,311,Sales,10,3,Life Sciences,1,1,Female,30,3,2,Sales Executive,3,Single,3772,23425,2,Y,No,14,3,4,80,0,2,3,3,4,2,0,0
47,35,No,Travel_Rarely,1164,Sales,9,4,Life Sciences,1,3,Male,89,3,3,Sales Executive,3,Single,9105,6583,1,Y,No,12,3,4,80,0,11,2,3,10,8,7,6
48,28,Yes,Travel_Rarely,402,Research & Development,2,3,Life Sciences,1,3,Male,75,3,1,Research Scientist,2,Single,2171,25255,1,Y,No,20,4,4,80,0,0,2,3,1,2,0,2
49,26,Yes,Travel_Rarely,258,Sales,8,3,Life Sciences,1,3,Male,44,3,1,Sales Representative,3,Single,2694,24032,1,Y,No,11,3,3,80,0,6,3,3,5,2,0,2
50,39,No,Travel_Rarely,1255,Research & Development,3,3,Life Sciences,1,4,Male,53,3,3,Manufacturing Director,3,Married,5846,23009,1,Y,No,21,3,1,80,1,8,3,3,10,7,5,6
51,35,Yes,Travel_Rarely,1162,Research & Development,3,3,Life Sciences,1,3,Male,48,3,1,Human Resources,3,Married,6607,19564,2,Y,No,12,3,4,80,1,4,2,3,3,2,0,2
52,29,No,Travel_Rarely,1306,Research & Development,2,3,Life Sciences,1,4,Male,78,3,2,Manufacturing Director,4,Married,4018,5444,0,Y,No,14,3,3,80,1,7,3,3,4,2,1,2
53,29,No,Travel_Rarely,1170,Research & Development,3,3,Life Sciences,1,3,Female,71,2,1,Laboratory Technician,3,Married,2297,26999,1,Y,No,20,4,4,80,1,5,2,3,3,0,0,1
54,38,No,Travel_Rarely,1313,Research & Development,2,3,Life Sciences,1,1,Male,40,3,1,Research Scientist,4,Single,3115,3971,1,Y,No,11,3,3,80,0,6,2,3,4,4,0,4
55,54,No,Travel_Rarely,1460,Research & Development,2,3,Medical,1,4,Female,77,3,5,Research Director,4,Married,18637,21918,3,Y,No,13,3,3,80,1,31,2,3,5,0,0,0
56,39,No,Travel_Rarely,1291,Sales,10,3,Life Sciences,1,1,Male,42,3,2,Sales Executive,3,Single,5878,24816,2,Y,No,12,3,3,80,0,9,2,3,2,3,0,4
57,38,No,Travel_Rarely,1258,Human Resources,8,4,Life Sciences,1,4,Male,45,3,3,Sales Executive,3,Married,10989,7399,1,Y,No,14,3,4,80,1,7,3,3,6,7,6,7
58,39,No,Travel_Rarely,1356,Research & Development,12,3,Medical,1,3,Male,91,3,2,Laboratory Technician,4,Married,6528,26967,1,Y,No,19,3,3,80,1,10,2,3,8,3,0,3
59,35,No,Travel_Rarely,1326,Research & Development,9,3,Medical,1,3,Male,94,3,1,Research Scientist,4,Single,2394,6030,1,Y,No,12,3,3,80,0,3,3,3,6,3,1,3
60,42,No,Travel_Rarely,1198,Research & Development,6,3,Life Sciences,1,3,Male,37,3,3,Healthcare Representative,3,Married,10029,22604,1,Y,No,23,3,4,80,0,30,3,3,14,8,14,8
61,60,No,Travel_Rarely,253,Research & Development,10,3,Life Sciences,1,3,Male,30,3,4,Manager,3,Married,18860,22247,1,Y,No,11,3,4,80,0,19,2,3,32,10,10,11
62,38,No,Travel_Rarely,530,Research & Development,10,4,Life Sciences,1,4,Female,73,3,2,Research Scientist,3,Single,6905,26999,3,Y,No,17,3,2,80,0,11,3,3,6,2,0,0
63,48,No,Travel_Rarely,1097,Research & Development,9,4,Life Sciences,1,4,Male,88,3,3,Healthcare Representative,4,Single,7694,23332,3,Y,No,12,3,3,80,0,39,2,3,7,3,0,4
64,35,Yes,Travel_Rarely,309,Research & Development,4,3,Medical,1,3,Male,96,3,1,Laboratory Technician,2,Single,1640,6166,1,Y,No,11,3,3,80,0,4,2,2,4,2,1,4
65,30,No,Travel_Rarely,1431,Research & Development,2,3,Life Sciences,1,3,Male,91,3,2,Sales Executive,4,Married,5697,3946,1,Y,No,12,3,3,80,1,10,3,3,6,3,1,3
66,36,Yes,Travel_Rarely,1287,Sales,3,3,Human Resources,1,3,Male,38,3,1,Human Resources,1,Divorced,4016,16749,4,Y,Yes,11,3,3,80,1,7,2,3,1,0,0,0
67,31,No,Travel_Rarely,1353,Research & Development,3,3,Life Sciences,1,4,Male,45,3,1,Laboratory Technician,3,Married,5612,24278,3,Y,No,19,3,4,80,0,4,2,3,1,1,0,0
68,32,No,Travel_Rarely,1299,Sales,6,3,Life Sciences,1,4,Male,39,3,1,Sales Representative,4,Single,2907,20071,1,Y,No,15,3,1,80,0,2,3,3,5,4,0,3
69,34,No,Travel_Rarely,1138,Research & Development,5,2,Life Sciences,1,4,Male,71,3,2,Laboratory Technician,4,Divorced,5121,8653,4,Y,No,19,3,3,80,1,8,2,3,3,1,0,2
70,30,No,Travel_Rarely,1288,Sales,2,3,Marketing,1,4,Male,35,3,1,Sales Representative,2,Single,2542,19394,1,Y,No,14,3,3,80,0,2,3,3,1,2,0,2
71,48,No,Travel_Rarely,1455,Research & Development,1,3,Life Sciences,1,3,Male,84,3,3,Healthcare Representative,4,Married,9454,2094,1,Y,No,14,3,4,80,1,18,3,3,20,7,1,8
72,41,No,Travel_Rarely,1474,Research & Development,7,3,Life Sciences,1,4,Male,84,3,2,Research Scientist,2,Married,5581,3457,1,Y,No,12,3,3,80,1,9,3,3,11,7,7,8
73,32,No,Travel_Rarely,1171,Sales,4,3,Medical,1,4,Male,55,3,1,Sales Representative,4,Married,3181,22079,1,Y,No,12,3,3,80,1,11,3,3,9,7,6,7
74,59,No,Travel_Rarely,1322,Sales,4,3,Life Sciences,1,1,Male,43,3,3,Sales Executive,4,Married,10477,22680,2,Y,No,14,3,3,80,0,18,2,3,11,7,0,6
75,30,No,Travel_Rarely,1349,Research & Development,3,4,Life Sciences,1,3,Male,80,3,1,Research Scientist,3,Married,1625,2656,2,Y,No,13,3,3,80,1,2,2,3,3,0,0,1
76,18,No,Travel_Rarely,682,Research & Development,1,3,Medical,1,3,Male,39,3,1,Laboratory Technician,4,Single,2115,7163,1,Y,No,13,3,3,80,0,3,2,3,2,2,2,2
77,23,No,Travel_Rarely,1286,Sales,8,1,Life Sciences,1,3,Male,41,3,1,Sales Representative,2,Married,2886,7269,1,Y,No,19,4,1,80,1,4,3,3,8,2,1,2
78,27,Yes,Travel_Rarely,763,Sales,4,4,Marketing,1,1,Male,49,3,2,Sales Executive,2,Single,5300,2094,1,Y,No,23,4,4,80,0,3,3,3,6,2,0,4
79,38,No,Travel_Rarely,1255,Research & Development,11,3,Life Sciences,1,1,Male,68,3,2,Laboratory Technician,3,Married,4603,25111,2,Y,No,15,3,3,80,1,8,2,3,4,2,0,0
80,24,No,Travel_Rarely,1074,Sales,5,3,Life Sciences,1,3,Male,42,3,2,Sales Executive,4,Married,6585,2094,1,Y,No,11,3,3,80,0,10,2,3,5,4,1,3
81,55,No,Travel_Rarely,1369,Research & Development,5,3,Life Sciences,1,3,Male,95,3,2,Healthcare Representative,4,Married,7472,6684,3,Y,No,13,3,3,80,1,7,3,3,8,7,0,8
82,23,No,Travel_Rarely,1304,Sales,7,3,Life Sciences,1,4,Male,34,3,1,Sales Representative,4,Single,2644,25031,1,Y,No,11,3,3,80,0,1,3,3,6,4,1,4
83,33,No,Travel_Rarely,1132,Research & Development,2,4,Life Sciences,1,3,Male,97,3,1,Research Scientist,3,Divorced,2735,5715,2,Y,No,11,3,3,80,1,5,2,2,5,2,0,3
84,42,No,Travel_Rarely,1238,Research & Development,3,4,Life Sciences,1,3,Male,81,3,2,Research Scientist,4,Married,4765,2094,3,Y,No,17,3,3,80,1,11,2,3,7,2,0,2
85,25,No,Travel_Rarely,1299,Research & Development,2,3,Medical,1,3,Male,72,3,1,Research Scientist,4,Married,2317,2094,1,Y,No,12,3,3,80,0,5,2,3,2,0,0,0
86,42,No,Travel_Rarely,1262,Sales,7,3,Life Sciences,1,3,Male,78,3,3,Sales Executive,4,Married,12569,7032,1,Y,No,12,3,3,80,1,24,2,3,18,8,5,8
87,19,No,Travel_Rarely,1239,Research & Development,2,3,Medical,1,3,Male,72,3,1,Research Scientist,3,Single,2106,26999,1,Y,No,13,3,3,80,0,4,2,3,2,0,0,0
88,31,No,Travel_Rarely,1104,Sales,8,4,Life Sciences,1,2,Male,96,3,1,Laboratory Technician,4,Married,4202,13283,1,Y,No,12,3,3,80,0,3,3,3,7,4,0,4
89,26,No,Travel_Rarely,1129,Sales,8,3,Life Sciences,1,4,Male,80,3,1,Sales Representative,3,Married,2440,24151,1,Y,No,12,3,3,80,0,6,3,3,1,0,0,1
90,33,No,Travel_Rarely,1478,Research & Development,2,4,Life Sciences,1,2,Male,65,3,2,Laboratory Technician,4,Married,5765,2650,1,Y,No,14,3,3,80,1,11,2,3,8,9,8,8
91,38,No,Travel_Rarely,1179,Research & Development,1,3,Life Sciences,1,3,Male,40,3,2,Sales Executive,3,Divorced,3481,22793,2,Y,No,13,3,3,80,1,10,2,3,4,2,0,2
92,33,No,Travel_Rarely,164,Sales,3,4,Marketing,1,3,Male,48,3,3,Sales Executive,4,Single,2702,3255,1,Y,No,13,3,4,80,0,9,3,3,11,7,7,9
93,32,No,Travel_Rarely,1203,Research & Development,3,3,Life Sciences,1,3,Male,37,3,3,Manufacturing Director,4,Married,5799,19685,1,Y,No,13,3,4,80,0,31,2,3,17,14,13,10
94,24,No,Travel_Rarely,1275,Research & Development,3,3,Life Sciences,1,3,Male,30,3,2,Sales Executive,4,Married,5292,5524,0,Y,No,19,3,4,80,0,8,3,3,5,3,1,3
95,51,No,Travel_Rarely,1433,Research & Development,8,4,Life Sciences,1,4,Male,90,3,2,Research Scientist,3,Married,3008,19589,3,Y,No,13,3,3,80,0,8,2,3,9,7,0,7
96,55,No,Travel_Rarely,1271,Research & Development,4,3,Medical,1,3,Male,96,3,5,Research Director,3,Married,19999,25640,1,Y,No,11,3,4,80,1,25,2,3,18,13,13,12
97,31,No,Travel_Rarely,1375,Research & Development,3,3,Life Sciences,1,4,Male,96,3,1,Laboratory Technician,4,Married,6269,4633,1,Y,No,13,3,3,80,1,7,2,3,5,2,1,2
98,55,No,Travel_Rarely,1252,Research & Development,9,4,Life Sciences,1,4,Male,38,3,2,Healthcare Representative,4,Married,3943,4836,3,Y,No,13,3,4,80,0,10,3,3,10,7,0,8
99,37,No,Travel_Rarely,1135,Research & Development,8,3,Life Sciences,1,4,Female,99,3,2,Research Scientist,3,Married,5778,23302,3,Y,No,20,3,3,80,1,10,3,3,9,4,0,6
100,42,No,Travel_Rarely,359,Sales,7,3,Marketing,1,2,Male,36,3,2,Sales Executive,4,Married,5752,6830,1,Y,No,13,3,1,80,1,8,3,3,10,8,7,8
101,57,No,Travel_Rarely,1330,Research & Development,5,3,Life Sciences,1,1,Male,70,3,3,Research Director,4,Married,19999,22934,4,Y,No,14,3,3,80,1,21,2,3,0,0,0,0
102,38,No,Travel_Rarely,1178,Sales,8,3,Life Sciences,1,4,Male,44,3,2,Sales Executive,3,Married,3140,24607,1,Y,No,20,3,1,80,0,6,3,3,5,2,1,2
103,35,No,Travel_Rarely,1371,Research & Development,10,3,Life Sciences,1,3,Male,97,3,2,Research Scientist,4,Divorced,3553,5495,1,Y,No,18,3,3,80,1,8,2,3,5,4,0,4
104,33,No,Travel_Rarely,1282,Sales,6,3,Marketing,1,2,Male,40,3,2,Sales Executive,4,Married,3888,2907,1,Y,No,13,3,4,80,0,3,3,3,5,7,1,3
105,31,Yes,Travel_Rarely,206,Sales,7,3,Marketing,1,4,Male,30,3,1,Sales Representative,2,Single,2439,21206,1,Y,No,12,3,3,80,0,1,3,3,1,2,1,2
106,26,No,Travel_Rarely,1196,Research & Development,1,3,Life Sciences,1,1,Male,55,3,1,Research Scientist,4,Single,1689,7012,1,Y,No,13,3,3,80,0,2,2,3,4,2,1,2
107,35,No,Travel_Rarely,1012,Research & Development,2,3,Life Sciences,1,4,Male,71,3,1,Research Scientist,4,Married,4979,7792,2,Y,No,19,3,3,80,1,12,2,3,6,2,0,2
108,33,No,Travel_Rarely,209,Research & Development,1,3,Life Sciences,1,4,Male,35,3,2,Research Scientist,3,Single,4227,21983,6,Y,No,16,3,4,80,0,9,2,3,3,2,2,2
109,58,No,Travel_Rarely,1465,Sales,1,4,Marketing,1,3,Male,43,3,2,Sales Executive,4,Married,9296,2562,3,Y,No,21,4,3,80,1,7,3,3,4,3,1,3
110,60,No,Travel_Rarely,1454,Sales,6,3,Life Sciences,1,3,Male,74,3,2,Sales Executive,4,Married,9529,8427,2,Y,No,12,3,3,80,1,9,2,3,3,7,0,4
111,57,No,Travel_Rarely,1246,Research & Development,1,4,Life Sciences,1,3,Male,95,3,2,Research Scientist,3,Married,3578,3546,3,Y,No,13,3,3,80,1,12,2,3,9,0,0,8
112,49,No,Travel_Rarely,1499,Research & Development,4,3,Life Sciences,1,3,Male,89,3,3,Manufacturing Director,4,Married,11299,24795,3,Y,No,12,3,3,80,1,22,3,3,8,7,0,7
113,38,No,Travel_Rarely,159,Research & Development,6,4,Life Sciences,1,3,Female,30,3,2,Manufacturing Director,4,Single,4118,20500,1,Y,No,11,3,4,80,0,9,3,3,13,10,4,7
114,52,No,Travel_Rarely,1444,Sales,12,3,Life Sciences,1,4,Male,89,3,4,Manager,4,Married,19999,24986,2,Y,No,13,3,3,80,1,19,3,3,10,8,0,8
115,45,No,Travel_Rarely,1417,Sales,9,3,Life Sciences,1,3,Male,72,3,3,Sales Executive,3,Married,6058,3071,1,Y,No,14,3,4,80,1,29,2,3,20,9,8,9
116,57,No,Travel_Rarely,1381,Research & Development,8,4,Life Sciences,1,3,Male,84,3,2,Laboratory Technician,3,Married,4722,26456,4,Y,No,13,3,3,80,1,21,2,3,2,1,0,0
117,60,No,Travel_Rarely,339,Research & Development,2,3,Medical,1,3,Female,36,2,4,Manager,3,Married,18706,4895,1,Y,No,12,3,4,80,1,23,2,3,26,14,15,17
118,38,No,Travel_Rarely,418,Sales,3,3,Marketing,1,3,Male,53,3,2,Sales Executive,4,Single,5887,4466,1,Y,No,21,3,4,80,0,10,3,3,10,7,1,8
119,28,No,Travel_Rarely,1108,Research & Development,2,3,Life Sciences,1,3,Male,79,3,1,Research Scientist,3,Married,3543,23551,2,Y,No,14,3,3,80,1,8,2,3,4,2,0,2
120,27,No,Travel_Rarely,1419,Research & Development,1,3,Medical,1,3,Male,73,3,1,Research Scientist,4,Single,2688,4064,1,Y,No,12,3,3,80,0,6,2,3,3,2,1,2
121,26,No,Travel_Rarely,1051,Research & Development,2,3,Life Sciences,1,3,Male,80,3,1,Laboratory Technician,3,Married,2543,21303,1,Y,No,16,3,3,80,1,4,2,3,1,0,0,0
122,52,No,Travel_Rarely,1382,Research & Development,3,3,Medical,1,3,Male,34,3,3,Manufacturing Director,4,Married,9832,26999,3,Y,No,16,3,3,80,1,27,2,3,14,6,1,7
123,40,No,Travel_Rarely,1499,Research & Development,7,3,Life Sciences,1,4,Male,89,3,2,Manufacturing Director,3,Married,5681,22402,2,Y,No,12,3,3,80,1,9,2,3,8,7,0,7
124,58,No,Travel_Rarely,1270,Research & Development,2,3,Medical,1,3,Female,44,3,5,Manager,3,Married,16720,21614,1,Y,No,13,3,4,80,1,22,2,3,23,12,13,13
125,51,No,Travel_Rarely,1388,Research & Development,11,3,Life Sciences,1,3,Male,93,3,2,Manufacturing Director,4,Married,5411,21403,1,Y,No,12,3,3,80,1,8,2,3,8,5,1,3
126,33,Yes,Travel_Rarely,647,Research & Development,1,3,Life Sciences,1,1,Male,50,3,1,Human Resources,1,Married,2594,14875,3,Y,Yes,19,3,3,80,0,6,2,3,2,0,0,0
127,24,No,Travel_Rarely,1214,Research & Development,9,1,Life Sciences,1,4,Male,32,3,1,Laboratory Technician,3,Married,1920,3230,1,Y,No,14,3,3,80,1,4,3,3,5,2,1,2
128,27,No,Travel_Rarely,102,Research & Development,11,3,Medical,1,3,Male,50,3,2,Sales Executive,4,Single,4352,4431,1,Y,No,11,3,4,80,0,6,2,3,13,8,5,7
129,45,No,Travel_Rarely,1216,Research & Development,3,4,Life Sciences,1,4,Male,43,3,2,Laboratory Technician,4,Single,4196,21862,1,Y,No,20,3,3,80,0,9,2,3,10,7,0,7
130,48,No,Travel_Rarely,1499,Research & Development,3,3,Life Sciences,1,3,Male,94,3,3,Healthcare Representative,4,Married,7090,3457,1,Y,No,24,3,3,80,1,40,2,3,11,8,7,6
131,31,No,Travel_Rarely,1150,Research & Development,1,4,Life Sciences,1,1,Male,71,3,2,Laboratory Technician,4,Married,4275,2094,3,Y,No,17,3,3,80,1,5,2,3,7,0,0,0
132,37,No,Travel_Rarely,1203,Research & Development,3,3,Medical,1,3,Male,83,3,1,Research Scientist,4,Married,2478,8628,1,Y,No,12,3,3,80,1,7,2,2,4,2,1,2
133,45,No,Travel_Rarely,142,Research & Development,8,3,Life Sciences,1,3,Male,80,3,5,Manager,3,Married,19904,23708,1,Y,No,13,3,4,80,1,25,3,3,34,15,12,11
134,58,No,Travel_Rarely,1147,Sales,8,3,Life Sciences,1,3,Male,91,3,5,Manager,3,Married,16133,2472,1,Y,No,11,3,4,80,1,29,2,3,22,8,14,11
135,34,No,Travel_Rarely,1197,Research & Development,1,3,Medical,1,3,Male,81,3,2,Research Scientist,3,Married,2212,26899,1,Y,No,12,3,3,80,1,6,2,3,1,2,1,2
136,37,No,Travel_Rarely,1335,Sales,3,3,Life Sciences,1,3,Male,44,3,2,Sales Executive,4,Married,7984,4354,1,Y,No,11,3,4,80,0,8,2,3,10,6,1,7
137,44,No,Travel_Rarely,1499,Sales,11,3,Life Sciences,1,1,Male,49,3,3,Sales Executive,3,Married,12052,23165,4,Y,No,15,3,3,80,1,14,3,3,4,0,0,0
138,26,No,Travel_Rarely,1384,Research & Development,2,3,Medical,1,3,Male,73,3,1,Research Scientist,4,Married,2547,8541,1,Y,No,12,3,3,80,1,6,2,3,4,2,0,2
