Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
21,22,Yes,Non-Travel,244,Research & Development,1,2,Medical,1,3,Male,49,2,1,Sales Representative,1,Single,2403,6112,5,Y,No,11,3,3,80,0,0,2,2,0,0,0,1
22,34,Yes,Non-Travel,371,Sales,8,2,Human Resources,1,4,Female,31,4,1,Sales Representative,3,Divorced,2277,12463,0,Y,No,19,3,4,80,1,7,3,2,1,2,1,1
23,24,No,Travel_Rarely,982,Sales,4,4,Life Sciences,1,1,Female,59,3,2,Sales Executive,4,Married,6981,22946,1,Y,No,12,3,1,80,2,10,2,3,11,1,0,3
24,44,No,Non-Travel,1247,Research & Development,28,1,Medical,1,3,Female,100,2,2,Research Scientist,4,Married,4517,24239,3,Y,Yes,13,3,4,80,1,17,3,1,3,0,0,0
25,36,No,Travel_Rarely,1372,Research & Development,3,5,Life Sciences,1,4,Male,58,3,2,Sales Representative,2,Single,5923,9674,6,Y,No,15,3,4,80,0,14,3,4,14,13,5,6
26,25,No,Travel_Rarely,256,Research & Development,24,3,Medical,1,1,Female,52,3,1,Research Scientist,2,Married,2244,20780,1,Y,No,13,3,4,80,1,6,1,3,4,0,1,2
27,19,Yes,Non-Travel,501,Research & Development,2,3,Life Sciences,1,2,Male,85,3,1,Sales Representative,4,Married,4274,26869,2,Y,Yes,13,3,3,80,1,2,2,4,0,2,1,3
28,46,No,Non-Travel,1231,Research & Development,9,3,Medical,1,1,Male,61,3,5,Research Director,3,Divorced,14079,8131,9,Y,No,15,3,2,80,1,29,2,1,20,12,0,11
29,39,No,Travel_Frequently,143,Research & Development,3,5,Medical,1,3,Male,89,2,4,Manager,4,Married,18832,6797,5,Y,No,24,4,2,80,1,35,3,3,4,2,2,4
30,48,No,Travel_Frequently,739,Research & Development,8,2,Life Sciences,1,3,Female,31,3,1,Human Resources,3,Married,4162,16706,1,Y,No,11,3,1,80,1,4,3,3,5,5,0,6
31,33,No,Non-Travel,1106,Sales,7,4,Human Resources,1,1,Male,86,3,2,Sales Executive,4,Divorced,5599,21102,4,Y,No,14,3,4,80,2,9,3,3,7,8,0,5
32,41,No,Travel_Rarely,1395,Research & Development,2,4,Medical,1,3,Female,96,3,1,Human Resources,3,Divorced,2953,16462,8,Y,No,14,3,3,80,3,3,1,3,2,2,1,3
33,18,No,Non-Travel,731,Research & Development,1,5,Life Sciences,1,1,Female,72,4,1,Laboratory Technician,4,Divorced,3730,4437,3,Y,No,14,3,1,80,1,1,2,3,1,2,2,1
34,42,Yes,Travel_Rarely,1048,Research & Development,3,3,Life Sciences,1,1,Male,95,3,1,Sales Representative,1,Married,2592,15321,4,Y,No,11,3,3,80,0,11,6,1,4,2,2,2
35,38,No,Non-Travel,293,Sales,1,5,Human Resources,1,1,Female,72,3,2,Sales Executive,3,Married,4169,13253,5,Y,No,11,3,3,80,1,17,4,2,2,0,0,0
36,56,No,Travel_Rarely,312,Research & Development,22,1,Life Sciences,1,3,Male,81,1,3,Healthcare Representative,4,Divorced,11805,21489,3,Y,Yes,19,3,2,80,1,15,2,1,7,5,1,2
37,37,No,Travel_Rarely,184,Research & Development,4,4,Medical,1,1,Male,42,3,3,Research Director,3,Single,18617,26307,4,Y,No,14,3,1,80,0,10,3,4,6,2,0,3
38,39,No,Non-Travel,640,Research & Development,16,3,Life Sciences,1,1,Male,47,2,2,Healthcare Representative,1,Divorced,6806,6491,8,Y,No,19,3,3,80,1,13,3,2,4,5,1,4
39,24,No,Non-Travel,1334,Research & Development,20,3,Medical,1,2,Female,44,3,1,Research Scientist,3,Single,1826,6235,1,Y,No,19,3,3,80,0,4,1,4,0,1,0,0
40,38,No,Travel_Rarely,565,Research & Development,1,4,Life Sciences,1,3,Female,96,3,2,Healthcare Representative,4,Married,3786,6973,1,Y,No,14,3,2,80,3,13,4,3,15,2,1,4
41,39,Yes,Non-Travel,210,Sales,28,4,Life Sciences,1,1,Female,89,3,2,Sales Executive,1,Married,3609,5378,2,Y,No,14,3,4,80,3,6,0,3,1,0,0,0
42,26,Yes,Travel_Rarely,1018,Research & Development,9,3,Life Sciences,1,3,Male,63,4,1,Laboratory Technician,1,Married,2068,6493,1,Y,Yes,21,4,3,80,3,0,2,3,4,1,0,0
43,25,No,Travel_Rarely,920,Sales,19,3,Medical,1,4,Female,73,2,1,Laboratory Technician,3,Single,2320,9706,1,Y,No,11,3,1,80,0,4,2,3,0,1,0,1
44,47,No,Travel_Rarely,646,Research & Development,14,1,Life Sciences,1,2,Male,81,3,4,Research Director,1,Married,17789,8166,5,Y,No,25,4,3,80,1,35,3,3,3,1,2,1
45,48,No,Travel_Rarely,317,Research & Development,2,4,Life Sciences,1,2,Female,90,3,1,Human Resources,1,Divorced,1799,24860,3,Y,No,17,3,2,80,1,3,0,3,7,2,1,4
46,26,Yes,Travel_Rarely,1411,Research & Development,4,5,Medical,1,3,Female,78,3,1,Human Resources,1,Married,1171,18092,1,Y,Yes,15,3,3,80,0,1,1,3,1,0,0,1
47,43,Yes,Travel_Frequently,1463,Sales,19,3,Life Sciences,1,2,Female,88,1,4,Sales Executive,2,Single,18650,18811,4,Y,Yes,16,3,4,80,0,31,2,2,4,1,0,1
48,34,No,Travel_Rarely,505,Research & Development,10,3,Life Sciences,1,4,Male,31,2,2,Manufacturing Director,2,Single,3996,22120,1,Y,No,14,3,4,80,0,5,2,3,6,4,0,3
49,35,No,Non-Travel,457,Sales,24,4,Medical,1,2,Male,50,3,3,Sales Executive,4,Single,10880,19020,1,Y,No,14,3,4,80,0,15,3,2,13,5,8,7
50,44,No,Travel_Rarely,103,Research & Development,2,2,Life Sciences,1,3,Female,42,3,1,Research Scientist,1,Single,1166,15435,3,Y,No,17,3,4,80,0,2,3,2,4,0,0,0
51,41,No,Travel_Rarely,1374,Research & Development,8,4,Life Sciences,1,3,Male,76,2,3,Healthcare Representative,3,Single,9131,24963,9,Y,No,14,3,2,80,0,28,3,3,9,18,3,8
52,32,No,Travel_Rarely,344,Research & Development,11,3,Life Sciences,1,3,Female,51,4,3,Research Director,4,Married,13581,19107,1,Y,Yes,24,4,1,80,1,13,2,3,33,18,6,9
53,56,No,Travel_Rarely,1272,Research & Development,8,3,Life Sciences,1,4,Male,39,1,3,Manufacturing Director,4,Single,6755,20095,4,Y,No,11,3,1,80,0,33,3,2,5,3,0,3
54,41,No,Travel_Rarely,1154,Research & Development,23,1,Medical,1,3,Male,89,3,2,Laboratory Technician,4,Married,3002,19011,6,Y,Yes,17,3,3,80,1,9,2,4,6,2,5,6
55,35,No,Travel_Rarely,1324,Research & Development,5,3,Medical,1,3,Female,49,2,3,Manager,1,Single,10560,7805,9,Y,No,12,3,4,80,0,10,5,3,9,6,3,9
56,33,No,Travel_Rarely,813,Sales,4,4,Medical,1,2,Male,91,3,2,Sales Executive,3,Single,6504,20607,1,Y,No,16,3,1,80,0,11,1,3,10,8,15,5
57,28,No,Travel_Rarely,121,Research & Development,19,3,Medical,1,1,Female,45,3,1,Research Scientist,2,Married,2491,22646,1,Y,No,13,3,4,80,1,0,1,3,3,1,2,2
58,46,No,Travel_Rarely,514,Research & Development,1,4,Life Sciences,1,3,Female,91,3,2,Healthcare Representative,4,Married,4746,5667,1,Y,No,13,3,2,80,2,18,6,3,13,2,1,4
59,42,No,Non-Travel,454,Research & Development,6,3,Life Sciences,1,4,Male,59,4,1,Research Scientist,3,Divorced,2728,18416,1,Y,No,12,3,4,80,3,0,2,3,4,2,0,4
60,52,No,Travel_Rarely,1090,Research & Development,2,1,Technical Degree,1,3,Female,98,2,4,Healthcare Representative,3,Single,13275,15823,9,Y,Yes,11,3,4,80,0,38,2,3,6,0,0,5
61,31,No,Travel_Rarely,1383,Sales,12,3,Other,1,3,Female,43,2,2,Sales Executive,4,Married,4684,21933,6,Y,Yes,17,3,3,80,1,5,2,2,2,2,0,0
62,39,No,Travel_Rarely,1444,Research & Development,3,3,Medical,1,2,Female,43,3,5,Research Director,4,Divorced,19321,4380,0,Y,Yes,13,3,4,80,1,33,4,2,21,8,2,11
63,60,No,Travel_Rarely,1333,Research & Development,10,3,Marketing,1,3,Female,63,3,3,Manufacturing Director,3,Married,7316,14658,9,Y,No,12,3,3,80,1,27,2,3,14,8,0,11
64,35,Yes,Travel_Rarely,522,Research & Development,1,4,Other,1,4,Male,59,3,1,Research Scientist,4,Single,3329,4139,1,Y,Yes,13,3,3,80,0,16,2,2,12,7,12,9
65,58,No,Travel_Rarely,1395,Research & Development,23,3,Technical Degree,1,1,Male,99,2,1,Research Scientist,2,Divorced,4858,24291,8,Y,No,11,3,4,80,1,4,4,3,2,2,2,3
66,48,No,Non-Travel,537,Sales,2,4,Life Sciences,1,3,Female,59,3,2,Sales Executive,3,Married,5272,13824,4,Y,No,25,4,2,80,3,11,3,4,7,9,8,5
67,60,No,Travel_Rarely,1407,Research & Development,2,3,Medical,1,4,Male,93,4,2,Manufacturing Director,2,Divorced,5823,18889,8,Y,No,19,3,4,80,1,12,3,3,0,0,1,3
68,40,No,Travel_Rarely,936,Sales,2,1,Life Sciences,1,2,Female,32,3,2,Sales Executive,1,Divorced,5832,19623,3,Y,No,18,3,4,80,1,17,3,3,6,7,1,5
69,35,Yes,Non-Travel,1020,Human Resources,19,3,Technical Degree,1,2,Female,34,3,3,Sales Representative,1,Divorced,11514,8943,2,Y,Yes,18,3,3,80,2,11,2,3,3,2,0,4
70,49,No,Travel_Rarely,1439,Research & Development,7,4,Human Resources,1,1,Male,99,3,2,Healthcare Representative,3,Married,5807,24228,8,Y,No,13,3,2,80,1,35,5,2,1,2,2,2
71,58,No,Travel_Rarely,710,Research & Development,1,3,Medical,1,4,Male,43,1,4,Research Director,2,Single,15031,17530,4,Y,No,12,3,2,80,0,32,2,2,9,10,7,9
72,22,No,Non-Travel,1372,Research & Development,4,5,Life Sciences,1,1,Male,100,1,1,Laboratory Technician,3,Married,4240,3538,1,Y,No,15,3,4,80,3,4,1,3,4,2,2,2
73,35,No,Travel_Frequently,781,Sales,14,1,Medical,1,3,Female,64,3,1,Sales Representative,4,Married,2298,26276,2,Y,No,18,3,2,80,1,15,3,3,8,3,0,1
74,29,Yes,Travel_Rarely,509,Research & Development,6,3,Medical,1,1,Male,98,3,1,Human Resources,1,Married,4391,11615,7,Y,No,14,3,3,80,1,3,6,3,0,2,0,3
75,48,No,Travel_Rarely,172,Sales,2,1,Technical Degree,1,4,Male,30,3,3,Sales Executive,2,Single,10275,20735,9,Y,No,19,3,3,80,0,11,2,3,3,0,0,0
76,60,No,Non-Travel,1262,Research & Development,1,5,Life Sciences,1,4,Male,65,3,3,Manufacturing Director,2,Married,9670,14243,3,Y,No,16,3,2,80,1,40,5,3,3,2,2,2
77,39,No,Travel_Rarely,1342,Research & Development,4,3,Medical,1,1,Female,94,3,1,Research Scientist,3,Married,3996,20298,4,Y,Yes,15,3,3,80,1,0,2,2,4,2,0,4
78,21,No,Non-Travel,948,Sales,14,2,Life Sciences,1,4,Female,73,3,1,Human Resources,2,Married,1932,3714,1,Y,No,14,3,3,80,1,4,2,3,1,0,0,1
79,19,No,Travel_Rarely,946,Research & Development,18,3,Medical,1,3,Female,94,2,2,Healthcare Representative,1,Single,6407,14009,1,Y,No,18,3,2,80,0,13,2,3,15,8,1,8
80,51,No,Travel_Rarely,1077,Research & Development,6,3,Technical Degree,1,1,Female,52,3,3,Manager,3,Married,13439,21390,2,Y,No,11,3,4,80,0,9,2,3,3,2,2,4
81,43,No,Travel_Rarely,585,Research & Development,6,5,Human Resources,1,3,Male,55,3,5,Manager,4,Married,17681,5245,1,Y,No,12,3,4,80,0,21,3,3,21,13,11,12
82,59,Yes,Travel_Rarely,1392,Research & Development,6,4,Life Sciences,1,1,Male,30,3,1,Research Scientist,3,Married,1369,9203,5,Y,Yes,12,3,3,80,2,13,2,4,9,0,1,5
83,35,Yes,Travel_Frequently,219,Research & Development,7,1,Life Sciences,1,1,Female,45,4,1,Research Scientist,3,Single,1515,18911,3,Y,Yes,13,3,1,80,0,0,2,3,2,0,0,4
84,48,No,Non-Travel,1060,Sales,28,3,Technical Degree,1,3,Male,68,1,3,Sales Executive,1,Divorced,9439,9872,3,Y,No,16,3,3,80,1,23,2,3,1,0,0,1
85,50,No,Travel_Rarely,1362,Research & Development,11,4,Life Sciences,1,4,Female,93,3,2,Sales Representative,3,Married,2451,26490,8,Y,No,25,4,2,80,1,17,3,3,6,2,2,3
86,44,No,Travel_Rarely,756,Research & Development,6,3,Medical,1,1,Female,73,2,2,Research Scientist,3,Single,4060,22481,1,Y,Yes,14,3,1,80,0,26,3,1,35,8,1,10
87,36,No,Travel_Rarely,313,Research & Development,7,4,Life Sciences,1,1,Male,53,2,2,Sales Representative,4,Single,7140,24744,1,Y,No,19,3,3,80,0,12,2,2,12,5,1,10
88,48,No,Non-Travel,964,Sales,22,3,Life Sciences,1,3,Male,97,3,2,Sales Executive,4,Divorced,4634,17656,9,Y,No,19,3,4,80,1,0,6,3,1,0,2,3
89,25,No,Travel_Rarely,377,Research & Development,14,2,Medical,1,1,Male,71,1,1,Research Scientist,3,Single,4148,14783,1,Y,No,16,3,4,80,0,4,3,3,3,2,0,3
90,41,No,Travel_Rarely,519,Research & Development,6,3,Medical,1,4,Male,43,3,2,Healthcare Representative,2,Single,6045,5467,6,Y,No,12,3,4,80,0,17,2,2,7,2,2,3
91,32,No,Travel_Rarely,174,Research & Development,1,3,Life Sciences,1,3,Male,86,3,1,Research Scientist,4,Single,2670,11762,0,Y,No,14,3,1,80,0,0,2,1,1,0,0,4
92,42,No,Non-Travel,1348,Research & Development,1,4,Medical,1,2,Male,39,3,2,Healthcare Representative,3,Single,5076,14246,4,Y,No,11,3,3,80,0,14,3,3,3,2,0,3
93,21,Yes,Travel_Rarely,1123,Research & Development,1,3,Medical,1,2,Male,65,3,1,Research Scientist,4,Married,2160,7529,7,Y,Yes,17,3,1,80,1,8,2,2,4,0,1,1
94,48,No,Travel_Rarely,888,Research & Development,2,4,Medical,1,3,Female,87,3,1,Research Scientist,3,Married,2834,13309,2,Y,No,13,3,2,80,2,21,2,3,6,5,0,4
95,25,Yes,Non-Travel,1251,Sales,1,2,Marketing,1,1,Female,96,2,1,Human Resources,2,Single,2835,9641,1,Y,Yes,11,3,3,80,0,8,3,3,1,2,1,2
96,23,No,Travel_Rarely,841,Research & Development,17,5,Life Sciences,1,2,Male,49,3,1,Human Resources,3,Married,1371,11704,0,Y,No,12,3,3,80,1,4,2,3,7,5,1,2
97,29,Yes,Travel_Frequently,459,Human Resources,5,3,Human Resources,1,3,Female,65,2,1,Human Resources,4,Divorced,1501,10285,7,Y,No,12,3,3,80,1,6,6,2,2,2,2,3
98,36,No,Travel_Rarely,946,Research & Development,25,3,Life Sciences,1,4,Female,89,3,1,Human Resources,1,Divorced,1870,22849,1,Y,No,12,3,3,80,1,12,2,2,25,7,15,12
99,24,Yes,Non-Travel,1141,Research & Development,9,3,Life Sciences,1,4,Female,58,2,1,Laboratory Technician,4,Single,2179,23414,1,Y,Yes,18,3,2,80,0,5,6,3,0,1,2,0
100,36,No,Non-Travel,932,Research & Development,5,4,Human Resources,1,2,Male,62,3,1,Research Scientist,2,Single,2655,19220,7,Y,No,14,3,2,80,0,15,3,3,7,10,0,5
101,18,No,Travel_Rarely,320,Sales,3,2,Marketing,1,3,Male,63,3,3,Sales Executive,3,Divorced,5435,10552,8,Y,No,12,3,1,80,1,17,2,4,5,5,11,5
102,33,No,Travel_Rarely,114,Research & Development,6,3,Life Sciences,1,1,Male,76,3,1,Sales Representative,2,Single,2076,11081,2,Y,No,12,3,3,80,0,13,5,3,4,3,1,3
103,39,No,Travel_Rarely,730,Research & Development,21,5,Life Sciences,1,2,Male,98,3,4,Research Director,1,Married,14299,2596,7,Y,No,23,4,3,80,1,26,3,3,3,0,2,1
104,31,Yes,Travel_Rarely,1316,Sales,13,2,Marketing,1,4,Female,94,3,2,Sales Executive,3,Single,11630,22402,3,Y,Yes,11,3,4,80,0,0,5,3,0,0,2,3
105,34,No,Travel_Rarely,630,Research & Development,1,3,Life Sciences,1,2,Male,57,3,2,Research Scientist,2,Married,6668,6907,1,Y,No,16,3,2,80,2,10,3,3,11,3,0,11
106,51,No,Travel_Rarely,803,Research & Development,7,3,Medical,1,3,Male,92,3,4,Healthcare Representative,4,Married,11689,26721,6,Y,No,12,3,3,80,0,33,6,2,14,9,2,0
107,38,No,Non-Travel,935,Research & Development,9,3,Medical,1,1,Male,66,3,5,Research Director,3,Divorced,12799,7536,6,Y,No,19,3,2,80,1,25,2,4,23,15,0,8
108,32,No,Travel_Rarely,370,Research & Development,1,4,Medical,1,3,Female,98,2,1,Research Scientist,1,Single,3732,6640,1,Y,No,12,3,3,80,0,7,3,3,5,5,2,3
109,29,No,Travel_Rarely,462,Research & Development,25,3,Medical,1,3,Male,40,3,1,Research Scientist,4,Married,1043,7527,1,Y,No,12,3,3,80,1,2,2,4,7,2,0,3
110,34,No,Travel_Rarely,727,Research & Development,2,3,Life Sciences,1,2,Male,63,3,2,Research Scientist,2,Married,5371,8112,1,Y,No,16,3,2,80,2,18,3,3,14,4,0,8
111,31,No,Travel_Rarely,791,Research & Development,6,3,Medical,1,1,Male,57,4,1,Research Scientist,1,Married,3233,12901,5,Y,No,17,3,1,80,1,4,3,1,1,2,0,2
112,24,No,Travel_Rarely,568,Research & Development,4,4,Life Sciences,1,4,Male,37,3,2,Human Resources,4,Divorced,7247,10143,3,Y,No,21,4,4,80,1,14,3,2,7,6,2,5
113,43,No,Non-Travel,1331,Research & Development,19,4,Medical,1,3,Male,65,4,2,Manufacturing Director,3,Divorced,6114,7610,1,Y,Yes,17,3,3,80,0,36,3,4,34,6,2,6
114,36,No,Travel_Rarely,1440,Research & Development,27,1,Medical,1,3,Female,38,2,1,Research Scientist,1,Single,1064,17926,1,Y,No,11,3,4,80,0,1,3,2,6,5,2,0
115,34,No,Travel_Rarely,829,Research & Development,22,3,Medical,1,4,Female,73,3,1,Research Scientist,2,Married,2585,2430,1,Y,No,13,3,4,80,1,1,0,3,7,9,1,6
116,42,No,Non-Travel,167,Research & Development,16,3,Life Sciences,1,4,Male,48,2,3,Manufacturing Director,3,Single,10676,11307,0,Y,No,20,4,2,80,0,12,2,3,14,7,1,8
117,18,Yes,Non-Travel,224,Research & Development,7,3,Medical,1,2,Female,67,3,1,Laboratory Technician,2,Single,1799,20794,0,Y,No,15,3,1,80,0,2,3,3,1,2,2,3
118,40,Yes,Travel_Rarely,1078,Research & Development,1,3,Medical,1,3,Male,92,3,2,Manufacturing Director,2,Married,4110,2301,4,Y,No,12,3,1,80,2,2,2,3,6,2,2,3
119,32,No,Travel_Rarely,433,Research & Development,9,3,Life Sciences,1,4,Male,46,2,3,Healthcare Representative,4,Divorced,6074,20380,4,Y,No,18,3,3,80,1,16,2,3,3,2,1,3
120,37,No,Travel_Frequently,1222,Sales,4,3,Marketing,1,2,Female,45,3,3,Sales Executive,4,Single,8007,17442,1,Y,No,14,3,4,80,0,9,2,3,15,10,10,7
121,33,No,Travel_Rarely,1445,Research & Development,25,3,Life Sciences,1,4,Male,69,3,3,Healthcare Representative,3,Married,11968,18468,4,Y,Yes,11,3,3,80,0,17,2,3,8,10,0,0
122,36,No,Travel_Rarely,967,Research & Development,4,3,Life Sciences,1,3,Female,93,2,2,Manufacturing Director,3,Married,5968,17115,1,Y,No,11,3,3,80,1,9,3,3,13,12,6,9
123,28,No,Travel_Rarely,1479,Sales,26,4,Marketing,1,3,Male,39,3,3,Sales Executive,2,Married,11420,19105,3,Y,No,12,3,2,80,1,18,3,3,0,2,2,4
124,27,No,Travel_Rarely,1418,Sales,26,4,Life Sciences,1,3,Male,62,3,2,Sales Executive,1,Divorced,3734,9608,5,Y,No,16,3,3,80,2,7,3,3,0,3,0,3
125,33,No,Travel_Rarely,1093,Research & Development,12,3,Medical,1,1,Male,95,4,1,Laboratory Technician,2,Married,1080,17637,0,Y,No,13,3,3,80,1,0,5,3,6,5,0,3
126,40,Yes,Non-Travel,440,Research & Development,26,4,Life Sciences,1,1,Male,90,3,3,Manager,2,Married,11243,9816,1,Y,Yes,11,3,4,80,1,9,2,2,12,8,5,11
127,35,Yes,Travel_Rarely,1221,Research & Development,10,3,Medical,1,1,Male,63,2,1,Research Scientist,2,Single,1631,5047,4,Y,Yes,21,4,2,80,0,4,5,3,3,2,1,3
128,30,Yes,Travel_Rarely,846,Research & Development,1,1,Life Sciences,1,2,Female,50,2,1,Human Resources,1,Married,2926,8102,1,Y,Yes,11,3,4,80,1,6,5,3,2,1,0,1
129,46,No,Travel_Rarely,429,Sales,16,4,Technical Degree,1,2,Male,71,3,2,Sales Executive,4,Divorced,6393,2819,3,Y,Yes,12,3,3,80,3,18,0,3,1,0,0,1
130,47,No,Travel_Rarely,894,Research & Development,27,3,Marketing,1,4,Male,65,3,2,Manufacturing Director,4,Married,6828,6587,3,Y,No,15,3,1,80,1,13,3,1,7,6,2,6
131,37,No,Non-Travel,1307,Sales,2,4,Medical,1,3,Male,45,1,2,Sales Executive,4,Divorced,10105,5386,1,Y,No,13,3,3,80,2,3,2,2,6,5,1,3
132,41,No,Travel_Rarely,678,Sales,2,4,Life Sciences,1,1,Female,56,2,2,Sales Executive,4,Single,12443,10623,4,Y,No,25,4,3,80,0,15,2,4,8,4,0,7
133,29,No,Travel_Rarely,1375,Research & Development,15,3,Life Sciences,1,1,Female,86,3,1,Research Scientist,4,Divorced,1494,2428,1,Y,No,21,4,2,80,3,7,3,4,2,2,0,4
134,19,Yes,Non-Travel,275,Sales,26,4,Other,1,3,Female,37,2,2,Sales Executive,1,Single,6306,21309,5,Y,No,16,3,3,80,0,16,1,2,5,5,0,1
135,23,Yes,Travel_Rarely,192,Sales,8,3,Marketing,1,3,Male,34,2,2,Sales Executive,3,Single,5710,25575,1,Y,Yes,11,3,4,80,0,1,6,3,8,5,0,3
136,36,Yes,Travel_Rarely,379,Research & Development,19,4,Medical,1,4,Male,55,3,2,Manufacturing Director,1,Single,3990,6977,1,Y,No,16,3,2,80,0,11,5,1,14,5,0,10
137,45,No,Non-Travel,1498,Research & Development,2,4,Medical,1,2,Male,31,3,2,Healthcare Representative,3,Single,5865,14028,4,Y,No,11,3,3,80,0,14,3,3,1,2,0,3
138,47,Yes,Travel_Rarely,780,Research & Development,24,4,Life Sciences,1,3,Male,93,3,1,Research Scientist,3,Single,1797,9423,1,Y,Yes,11,3,3,80,0,3,1,3,6,4,0,2
139,50,Yes,Travel_Rarely,164,Research & Development,3,2,Technical Degree,1,4,Male,79,3,1,Sales Representative,3,Married,2430,5836,6,Y,No,11,3,4,80,1,10,5,4,11,8,9,8
