,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
28,reason_19,month_4,day_6,season_4,266.0,27.0,12.0,36.0,297.825,98.0,1,education_1,son_4,1,0,pet_0,66.0,168.0,23.0,26.0
29,reason_23,month_1,day_2,season_2,195.0,32.0,10.0,29.0,309.406,95.0,0,education_1,son_0,0,0,pet_0,68.0,170.0,20.0,2.0
30,reason_23,month_11,day_5,season_3,125.0,6.0,17.0,47.0,353.944,96.0,1,education_1,son_1,1,0,pet_0,92.0,186.0,33.0,7.0
31,reason_11,month_5,day_6,season_2,250.0,24.0,16.0,40.0,288.637,98.0,1,education_2,son_0,0,1,pet_0,64.0,169.0,23.0,3.0
32,reason_18,month_11,day_4,season_3,179.0,22.0,17.0,40.0,291.164,98.0,0,education_2,son_2,0,1,pet_0,63.0,170.0,22.0,5.0
33,reason_9,month_12,day_5,season_3,148.0,14.0,7.0,33.0,235.036,93.0,0,education_1,son_1,0,0,pet_0,67.0,174.0,31.0,30.0
34,reason_1,month_10,day_6,season_4,290.0,18.0,13.0,45.0,295.596,87.0,0,education_1,son_0,1,0,pet_1,71.0,169.0,30.0,10.0
35,reason_26,month_7,day_3,season_1,262.0,24.0,11.0,38.0,223.368,92.0,0,education_1,son_1,0,0,pet_0,70.0,166.0,25.0,29.0
36,reason_19,month_9,day_2,season_4,266.0,42.0,11.0,36.0,270.82,90.0,0,education_1,son_2,0,0,pet_2,94.0,171.0,29.0,7.0
37,reason_28,month_8,day_6,season_1,187.0,43.0,15.0,48.0,209.566,98.0,0,education_1,son_0,1,0,pet_0,89.0,173.0,31.0,5.0
38,reason_0,month_3,day_4,season_4,210.0,29.0,14.0,36.0,266.174,93.0,1,education_3,son_1,0,0,pet_1,79.0,173.0,36.0,3.0
39,reason_18,month_11,day_6,season_2,262.0,21.0,13.0,33.0,279.312,98.0,0,education_2,son_2,0,0,pet_0,79.0,167.0,28.0,8.0
40,reason_21,month_6,day_2,season_3,179.0,51.0,18.0,38.0,265.913,93.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,14.0
41,reason_24,month_11,day_6,season_4,289.0,36.0,13.0,33.0,269.489,91.0,1,education_1,son_2,1,0,pet_1,90.0,172.0,30.0,3.0
42,reason_13,month_1,day_2,season_1,179.0,26.0,9.0,30.0,307.309,97.0,0,education_3,son_0,0,0,pet_0,56.0,171.0,19.0,9.0
43,reason_0,month_6,day_2,season_4,195.0,21.0,9.0,41.0,230.436,90.0,1,education_1,son_4,0,0,pet_0,63.0,173.0,24.0,0.0
44,reason_26,month_9,day_6,season_1,183.0,22.0,14.0,37.0,265.188,90.0,0,education_1,son_2,1,1,pet_0,70.0,170.0,24.0,11.0
45,reason_22,month_9,day_3,season_1,267.0,34.0,13.0,33.0,255.555,82.0,0,education_1,son_0,1,0,pet_0,69.0,171.0,26.0,16.0
46,reason_19,month_6,day_3,season_2,118.0,10.0,10.0,37.0,264.634,95.0,0,education_1,son_0,0,0,pet_0,83.0,172.0,28.0,2.0
47,reason_23,month_2,day_4,season_3,242.0,25.0,8.0,28.0,287.419,100.0,0,education_1,son_1,0,0,pet_2,68.0,171.0,24.0,2.0
48,reason_13,month_9,day_3,season_4,273.0,30.0,28.0,45.0,326.181,89.0,0,education_1,son_0,1,1,pet_1,61.0,167.0,25.0,21.0
49,reason_28,month_8,day_5,season_1,286.0,21.0,12.0,48.0,221.874,96.0,0,education_1,son_1,1,0,pet_1,99.0,177.0,29.0,2.0
50,reason_18,month_12,day_5,season_4,235.0,11.0,14.0,37.0,265.564,98.0,0,education_3,son_1,0,0,pet_1,88.0,172.0,29.0,4.0
51,reason_23,month_12,day_3,season_2,274.0,22.0,14.0,53.0,259.801,94.0,0,education_4,son_2,0,0,pet_1,96.0,183.0,26.0,2.0
52,reason_27,month_3,day_5,season_2,178.0,20.0,19.0,47.0,225.69,100.0,0,education_3,son_0,1,0,pet_0,86.0,169.0,30.0,3.0
53,reason_25,month_12,day_5,season_3,193.0,20.0,15.0,41.0,294.149,98.0,0,education_3,son_1,0,1,pet_0,97.0,171.0,25.0,4.0
54,reason_0,month_5,day_4,season_4,294.0,11.0,14.0,45.0,314.382,91.0,0,education_1,son_2,1,1,pet_0,66.0,170.0,24.0,15.0
55,reason_19,month_3,day_2,season_3,254.0,11.0,14.0,55.0,250.649,99.0,1,education_1,son_1,0,0,pet_0,103.0,165.0,34.0,11.0
56,reason_23,month_9,day_2,season_1,135.0,16.0,14.0,38.0,251.637,89.0,0,education_1,son_0,0,0,pet_1,82.0,176.0,29.0,4.0
57,reason_16,month_4,day_3,season_2,251.0,26.0,11.0,32.0,279.975,96.0,0,education_1,son_0,0,0,pet_2,68.0,178.0,25.0,8.0
58,reason_23,month_5,day_3,season_1,140.0,9.0,16.0,47.0,231.654,95.0,0,education_1,son_0,1,0,pet_0,72.0,186.0,29.0,3.0
59,reason_23,month_9,day_2,season_3,216.0,18.0,9.0,35.0,287.268,93.0,0,education_1,son_1,1,0,pet_0,82.0,167.0,32.0,3.0
60,reason_28,month_11,day_4,season_3,253.0,50.0,12.0,34.0,291.93,100.0,0,education_1,son_4,1,0,pet_0,60.0,170.0,24.0,8.0
61,reason_13,month_7,day_2,season_3,212.0,50.0,11.0,37.0,322.373,91.0,0,education_1,son_0,1,0,pet_0,74.0,171.0,25.0,18.0
62,reason_13,month_6,day_3,season_1,246.0,25.0,16.0,41.0,318.545,88.0,0,education_1,son_0,1,0,pet_0,67.0,170.0,23.0,14.0
63,reason_27,month_5,day_6,season_3,178.0,40.0,9.0,31.0,275.484,99.0,0,education_3,son_0,0,0,pet_0,56.0,168.0,19.0,2.0
64,reason_27,month_2,day_5,season_2,126.0,45.0,17.0,38.0,223.738,96.0,0,education_1,son_0,1,0,pet_0,86.0,170.0,32.0,5.0
65,reason_21,month_2,day_2,season_2,179.0,51.0,18.0,38.0,243.921,93.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,10.0
66,reason_28,month_7,day_2,season_2,173.0,51.0,17.0,37.0,269.331,95.0,0,education_1,son_0,1,0,pet_0,82.0,170.0,32.0,7.0
67,reason_28,month_7,day_3,season_1,252.0,7.0,4.0,28.0,266.925,94.0,0,education_1,son_0,0,0,pet_0,79.0,170.0,26.0,0.0
68,reason_0,month_6,day_3,season_4,234.0,9.0,11.0,49.0,270.866,97.0,1,education_1,son_2,1,0,pet_0,107.0,175.0,33.0,0.0
69,reason_1,month_11,day_5,season_2,237.0,17.0,14.0,45.0,251.083,92.0,0,education_1,son_2,0,0,pet_1,87.0,169.0,32.0,10.0
70,reason_19,month_2,day_3,season_2,289.0,36.0,13.0,33.0,206.701,100.0,0,education_1,son_2,1,0,pet_1,90.0,172.0,30.0,62.0
71,reason_28,month_2,day_4,season_2,249.0,51.0,9.0,34.0,377.012,95.0,0,education_1,son_4,1,0,pet_0,61.0,168.0,22.0,4.0
72,reason_27,month_12,day_5,season_4,191.0,7.0,15.0,43.0,249.231,99.0,0,education_3,son_2,0,0,pet_1,87.0,173.0,25.0,5.0
73,reason_19,month_4,day_4,season_3,280.0,22.0,17.0,41.0,326.452,96.0,0,education_1,son_0,1,0,pet_1,73.0,169.0,30.0,49.0
74,reason_26,month_12,day_5,season_3,216.0,35.0,18.0,38.0,231.41,88.0,0,education_3,son_0,0,0,pet_1,92.0,172.0,32.0,2.0
75,reason_19,month_8,day_3,season_1,273.0,23.0,6.0,30.0,251.528,94.0,0,education_3,son_2,1,0,pet_0,79.0,179.0,31.0,21.0
76,reason_18,month_5,day_2,season_3,118.0,10.0,10.0,37.0,263.821,98.0,0,education_1,son_0,0,0,pet_0,83.0,172.0,28.0,6.0
77,reason_7,month_6,day_3,season_4,160.0,23.0,17.0,40.0,232.858,94.0,0,education_1,son_0,0,0,pet_0,90.0,174.0,28.0,0.0
78,reason_28,month_6,day_2,season_4,206.0,30.0,17.0,40.0,269.325,94.0,0,education_1,son_2,1,0,pet_0,89.0,170.0,30.0,8.0
79,reason_16,month_2,day_2,season_3,206.0,46.0,7.0,30.0,232.297,100.0,0,education_2,son_0,0,0,pet_8,67.0,175.0,22.0,6.0
80,reason_27,month_3,day_6,season_2,228.0,26.0,9.0,27.0,327.316,99.0,0,education_1,son_0,0,0,pet_0,81.0,169.0,22.0,14.0
81,reason_10,month_8,day_6,season_2,293.0,30.0,14.0,52.0,216.015,96.0,0,education_1,son_2,1,0,pet_1,70.0,170.0,25.0,13.0
82,reason_13,month_11,day_2,season_2,232.0,18.0,13.0,42.0,289.762,94.0,0,education_1,son_1,1,0,pet_2,90.0,165.0,30.0,13.0
83,reason_23,month_6,day_3,season_1,266.0,34.0,16.0,45.0,236.224,95.0,0,education_1,son_0,0,0,pet_0,90.0,176.0,30.0,2.0
84,reason_14,month_5,day_2,season_2,239.0,32.0,14.0,46.0,251.055,88.0,0,education_1,son_2,0,0,pet_1,79.0,169.0,24.0,23.0
85,reason_19,month_5,day_4,season_3,162.0,23.0,11.0,36.0,335.951,99.0,0,education_1,son_2,1,0,pet_0,91.0,193.0,28.0,51.0
86,reason_19,month_10,day_4,season_4,203.0,25.0,16.0,34.0,277.011,91.0,0,education_1,son_0,1,0,pet_0,89.0,177.0,33.0,79.0
87,reason_28,month_5,day_5,season_3,292.0,18.0,15.0,31.0,236.905,95.0,0,education_3,son_0,1,0,pet_0,68.0,175.0,26.0,7.0
88,reason_28,month_2,day_6,season_3,258.0,25.0,13.0,36.0,276.135,97.0,0,education_1,son_4,1,0,pet_1,86.0,167.0,25.0,62.0
89,reason_26,month_6,day_3,season_3,263.0,19.0,17.0,48.0,262.643,96.0,0,education_1,son_1,1,0,pet_0,99.0,176.0,36.0,9.0
90,reason_7,month_11,day_2,season_2,233.0,34.0,11.0,29.0,263.673,96.0,0,education_1,son_2,0,0,pet_2,77.0,168.0,22.0,2.0
91,reason_19,month_3,day_6,season_2,148.0,16.0,13.0,51.0,289.344,98.0,0,education_1,son_0,0,0,pet_0,69.0,171.0,31.0,5.0
92,reason_13,month_3,day_3,season_2,257.0,12.0,18.0,39.0,330.391,98.0,0,education_2,son_1,0,1,pet_0,103.0,170.0,32.0,28.0
93,reason_1,month_1,day_4,season_2,150.0,16.0,13.0,35.0,338.902,98.0,0,education_1,son_2,0,0,pet_0,90.0,175.0,29.0,53.0
94,reason_13,month_5,day_6,season_2,260.0,50.0,11.0,36.0,312.976,94.0,0,education_1,son_4,1,0,pet_0,65.0,168.0,23.0,5.0
95,reason_26,month_3,day_3,season_2,248.0,11.0,15.0,40.0,328.976,100.0,0,education_2,son_0,0,0,pet_0,76.0,169.0,31.0,20.0
96,reason_13,month_10,day_6,season_4,213.0,21.0,9.0,36.0,242.813,92.0,0,education_1,son_0,0,1,pet_0,71.0,169.0,24.0,3.0
97,reason_10,month_10,day_4,season_4,369.0,17.0,12.0,31.0,283.406,97.0,1,education_1,son_3,1,0,pet_0,70.0,169.0,25.0,34.0
98,reason_19,month_10,day_5,season_4,260.0,50.0,11.0,36.0,272.823,91.0,0,education_1,son_4,1,0,pet_0,65.0,168.0,23.0,9.0
99,reason_8,month_5,day_4,season_4,167.0,19.0,16.0,46.0,253.476,95.0,0,education_2,son_2,1,1,pet_0,75.0,175.0,24.0,3.0
100,reason_28,month_4,day_4,season_3,124.0,12.0,13.0,35.0,279.965,97.0,0,education_1,son_2,1,0,pet_0,96.0,176.0,27.0,2.0
101,reason_22,month_7,day_3,season_1,297.0,22.0,17.0,29.0,251.323,93.0,0,education_1,son_2,1,1,pet_0,65.0,169.0,23.0,6.0
102,reason_23,month_2,day_3,season_2,196.0,13.0,13.0,28.0,288.408,98.0,0,education_1,son_1,0,0,pet_0,69.0,181.0,25.0,5.0
103,reason_27,month_10,day_6,season_4,180.0,31.0,8.0,30.0,271.667,86.0,0,education_3,son_0,0,0,pet_0,57.0,171.0,20.0,22.0
104,reason_26,month_10,day_3,season_3,368.0,16.0,12.0,31.0,267.145,89.0,0,education_1,son_3,1,0,pet_0,69.0,171.0,25.0,22.0
105,reason_28,month_10,day_4,season_4,291.0,31.0,12.0,40.0,280.848,90.0,0,education_1,son_1,1,0,pet_1,73.0,171.0,25.0,2.0
106,reason_0,month_5,day_4,season_3,311.0,17.0,12.0,32.0,238.73,100.0,1,education_1,son_3,0,0,pet_0,74.0,179.0,25.0,1.0
107,reason_28,month_10,day_3,season_1,182.0,14.0,16.0,46.0,301.145,87.0,0,education_1,son_0,1,0,pet_0,100.0,171.0,30.0,0.0
108,reason_12,month_1,day_3,season_2,243.0,49.0,11.0,34.0,265.144,96.0,0,education_3,son_0,1,0,pet_0,58.0,169.0,25.0,16.0
109,reason_28,month_3,day_6,season_1,266.0,41.0,10.0,29.0,335.728,95.0,0,education_1,son_1,0,0,pet_0,67.0,169.0,19.0,1.0
110,reason_28,month_2,day_4,season_2,151.0,45.0,12.0,38.0,251.818,96.0,0,education_1,son_0,1,0,pet_0,90.0,170.0,32.0,3.0
111,reason_27,month_3,day_5,season_2,179.0,51.0,18.0,38.0,242.888,98.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,6.0
112,reason_27,month_2,day_4,season_2,179.0,51.0,18.0,38.0,249.516,96.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,3.0
113,reason_5,month_11,day_4,season_3,179.0,51.0,18.0,38.0,233.298,98.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,12.0
114,reason_12,month_8,day_6,season_2,287.0,34.0,11.0,36.0,322.376,96.0,0,education_1,son_1,1,0,pet_4,75.0,172.0,26.0,5.0
115,reason_13,month_8,day_2,season_2,198.0,37.0,13.0,43.0,236.707,96.0,0,education_1,son_1,1,0,pet_0,90.0,171.0,35.0,11.0
116,reason_13,month_11,day_6,season_1,169.0,15.0,12.0,32.0,317.3,92.0,0,education_1,son_0,0,1,pet_0,84.0,167.0,27.0,4.0
117,reason_28,month_10,day_2,season_1,246.0,25.0,16.0,41.0,250.388,89.0,0,education_1,son_0,1,0,pet_0,67.0,170.0,23.0,29.0
118,reason_1,month_6,day_2,season_2,262.0,13.0,16.0,40.0,354.02,94.0,0,education_3,son_2,1,0,pet_0,89.0,167.0,25.0,14.0
119,reason_11,month_3,day_4,season_2,167.0,21.0,15.0,44.0,228.241,95.0,0,education_2,son_2,0,0,pet_0,68.0,175.0,21.0,43.0
120,reason_10,month_5,day_3,season_2,274.0,12.0,16.0,40.0,347.816,95.0,0,education_1,son_2,1,1,pet_0,67.0,169.0,24.0,15.0
121,reason_11,month_2,day_4,season_1,157.0,27.0,6.0,29.0,247.749,97.0,0,education_1,son_0,1,1,pet_0,75.0,185.0,22.0,8.0
122,reason_26,month_7,day_6,season_1,260.0,50.0,11.0,36.0,216.005,96.0,0,education_1,son_4,1,0,pet_0,65.0,168.0,23.0,2.0
123,reason_25,month_5,day_2,season_1,314.0,43.0,12.0,32.0,238.226,92.0,0,education_1,son_2,1,0,pet_1,85.0,177.0,28.0,6.0
124,reason_13,month_10,day_2,season_2,177.0,35.0,8.0,28.0,290.782,94.0,0,education_3,son_0,0,0,pet_0,57.0,171.0,19.0,4.0
125,reason_19,month_4,day_6,season_3,261.0,19.0,11.0,43.0,251.345,89.0,0,education_3,son_1,0,0,pet_1,89.0,168.0,30.0,7.0
126,reason_0,month_7,day_5,season_4,278.0,38.0,7.0,50.0,240.961,92.0,1,education_1,son_4,0,0,pet_1,78.0,171.0,24.0,0.0
127,reason_21,month_12,day_3,season_2,235.0,11.0,14.0,37.0,233.411,95.0,0,education_3,son_1,0,0,pet_1,88.0,172.0,29.0,10.0
128,reason_13,month_4,day_4,season_2,214.0,22.0,10.0,29.0,339.706,96.0,0,education_3,son_1,0,0,pet_0,62.0,169.0,24.0,9.0
129,reason_26,month_11,day_2,season_4,289.0,36.0,13.0,33.0,241.884,92.0,0,education_1,son_2,1,0,pet_1,90.0,172.0,30.0,37.0
130,reason_25,month_11,day_5,season_2,184.0,38.0,20.0,39.0,281.826,97.0,0,education_1,son_0,1,0,pet_0,91.0,170.0,30.0,2.0
131,reason_0,month_10,day_4,season_4,118.0,12.0,19.0,46.0,242.429,97.0,1,education_1,son_1,1,0,pet_0,89.0,177.0,30.0,0.0
132,reason_23,month_3,day_6,season_3,345.0,52.0,9.0,29.0,261.559,98.0,0,education_1,son_4,1,0,pet_0,58.0,169.0,26.0,9.0
133,reason_19,month_7,day_4,season_2,289.0,36.0,13.0,33.0,296.602,98.0,0,education_1,son_2,1,0,pet_1,90.0,172.0,30.0,8.0
134,reason_27,month_12,day_5,season_2,176.0,26.0,8.0,29.0,226.849,90.0,0,education_1,son_0,0,0,pet_0,71.0,175.0,20.0,1.0
135,reason_26,month_1,day_2,season_2,244.0,9.0,12.0,38.0,274.492,98.0,0,education_1,son_2,0,0,pet_1,102.0,189.0,31.0,5.0
136,reason_28,month_9,day_6,season_3,224.0,42.0,11.0,38.0,285.371,93.0,0,education_1,son_1,1,0,pet_0,70.0,166.0,26.0,4.0
137,reason_28,month_5,day_2,season_3,248.0,51.0,4.0,38.0,231.257,100.0,0,education_1,son_4,1,0,pet_0,73.0,178.0,22.0,7.0
138,reason_13,month_8,day_2,season_1,188.0,35.0,17.0,44.0,234.503,93.0,0,education_1,son_1,1,0,pet_0,83.0,165.0,37.0,4.0
139,reason_28,month_4,day_4,season_4,290.0,34.0,13.0,36.0,286.824,97.0,0,education_1,son_4,1,0,pet_0,70.0,167.0,26.0,2.0
140,reason_22,month_1,day_5,season_4,291.0,33.0,14.0,32.0,207.552,95.0,0,education_1,son_1,1,0,pet_1,87.0,172.0,30.0,11.0
141,reason_26,month_9,day_3,season_4,238.0,18.0,15.0,41.0,278.449,81.0,0,education_1,son_0,1,0,pet_0,99.0,169.0,21.0,14.0
142,reason_27,month_9,day_5,season_4,155.0,51.0,18.0,38.0,233.549,97.0,0,education_1,son_0,1,0,pet_0,89.0,169.0,31.0,3.0
143,reason_23,month_6,day_5,season_3,118.0,13.0,18.0,50.0,245.774,96.0,0,education_1,son_1,1,0,pet_0,98.0,178.0,31.0,12.0
144,reason_23,month_11,day_3,season_4,366.0,29.0,10.0,40.0,259.979,93.0,0,education_1,son_0,1,0,pet_0,87.0,174.0,28.0,7.0
145,reason_24,month_10,day_3,season_4,229.0,19.0,11.0,34.0,273.67,88.0,0,education_1,son_2,1,0,pet_0,86.0,189.0,27.0,3.0
146,reason_13,month_5,day_3,season_1,285.0,35.0,5.0,29.0,371.506,94.0,0,education_1,son_0,0,0,pet_0,84.0,181.0,23.0,2.0
147,reason_23,month_6,day_6,season_1,293.0,27.0,2.0,40.0,318.455,91.0,0,education_1,son_1,1,1,pet_1,59.0,172.0,19.0,5.0
148,reason_28,month_3,day_4,season_3,225.0,38.0,18.0,47.0,283.206,91.0,0,education_1,son_0,0,0,pet_0,96.0,171.0,34.0,3.0
149,reason_22,month_10,day_2,season_4,343.0,19.0,12.0,38.0,255.095,87.0,0,education_1,son_3,0,0,pet_1,104.0,169.0,25.0,5.0
150,reason_28,month_5,day_2,season_2,180.0,48.0,10.0,39.0,269.891,98.0,0,education_2,son_1,0,0,pet_0,80.0,169.0,25.0,1.0
151,reason_23,month_1,day_5,season_2,253.0,41.0,13.0,33.0,232.662,93.0,0,education_1,son_2,1,0,pet_2,90.0,173.0,30.0,16.0
152,reason_28,month_12,day_4,season_3,291.0,32.0,12.0,39.0,342.833,92.0,0,education_1,son_1,1,0,pet_1,74.0,172.0,23.0,5.0
153,reason_23,month_8,day_5,season_3,157.0,12.0,15.0,36.0,268.451,95.0,0,education_1,son_1,1,0,pet_0,98.0,176.0,30.0,4.0
154,reason_23,month_4,day_5,season_2,208.0,26.0,10.0,30.0,276.019,96.0,0,education_1,son_1,0,0,pet_2,66.0,169.0,22.0,43.0
155,reason_6,month_7,day_5,season_1,287.0,11.0,14.0,46.0,244.275,95.0,0,education_1,son_2,0,1,pet_0,63.0,172.0,22.0,1.0
156,reason_22,month_2,day_3,season_2,280.0,39.0,13.0,31.0,265.594,96.0,0,education_2,son_1,0,0,pet_2,68.0,168.0,23.0,6.0
157,reason_28,month_8,day_2,season_1,238.0,30.0,12.0,41.0,216.516,96.0,0,education_1,son_1,0,0,pet_1,86.0,163.0,30.0,3.0
158,reason_19,month_7,day_3,season_2,213.0,27.0,3.0,43.0,286.791,100.0,0,education_1,son_2,0,0,pet_0,89.0,175.0,30.0,21.0
159,reason_22,month_2,day_5,season_3,377.0,31.0,10.0,38.0,236.939,100.0,0,education_1,son_2,0,1,pet_4,75.0,176.0,24.0,3.0
160,reason_19,month_3,day_2,season_2,334.0,32.0,2.0,35.0,216.962,89.0,0,education_1,son_2,1,0,pet_0,91.0,171.0,32.0,33.0
161,reason_18,month_6,day_4,season_3,215.0,38.0,16.0,33.0,254.752,100.0,0,education_2,son_0,1,0,pet_0,63.0,176.0,20.0,2.0
162,reason_27,month_1,day_3,season_2,199.0,22.0,15.0,43.0,305.612,97.0,0,education_1,son_0,0,0,pet_0,75.0,173.0,29.0,4.0
163,reason_28,month_8,day_6,season_1,289.0,25.0,4.0,27.0,253.455,92.0,0,education_1,son_0,0,0,pet_0,82.0,181.0,27.0,6.0
164,reason_0,month_5,day_4,season_3,225.0,17.0,13.0,48.0,240.078,99.0,0,education_1,son_2,0,0,pet_0,68.0,180.0,25.0,9.0
165,reason_28,month_2,day_2,season_2,245.0,24.0,16.0,43.0,247.804,98.0,0,education_1,son_2,1,0,pet_0,65.0,171.0,36.0,1.0
166,reason_28,month_3,day_6,season_1,239.0,40.0,13.0,32.0,241.786,91.0,0,education_1,son_0,1,0,pet_0,73.0,171.0,24.0,22.0
167,reason_28,month_4,day_5,season_3,179.0,51.0,18.0,38.0,251.781,96.0,0,education_1,son_0,1,0,pet_0,89.0,170.0,31.0,4.0
168,reason_23,month_8,day_4,season_1,273.0,49.0,13.0,37.0,209.309,97.0,0,education_1,son_4,1,0,pet_0,78.0,167.0,24.0,6.0
169,reason_19,month_3,day_6,season_3,260.0,50.0,11.0,36.0,262.681,96.0,0,education_1,son_4,1,0,pet_0,65.0,168.0,23.0,27.0
170,reason_13,month_3,day_2,season_2,179.0,26.0,9.0,30.0,257.63,96.0,0,education_3,son_0,0,0,pet_0,56.0,171.0,19.0,2.0
171,reason_19,month_12,day_3,season_4,158.0,9.0,13.0,38.0,307.178,97.0,0,education_1,son_0,1,0,pet_0,78.0,171.0,25.0,19.0
172,reason_28,month_9,day_5,season_1,217.0,43.0,16.0,34.0,248.051,93.0,0,education_1,son_0,0,0,pet_0,81.0,171.0,36.0,6.0
173,reason_19,month_8,day_5,season_3,345.0,39.0,2.0,32.0,263.404,100.0,0,education_1,son_1,1,0,pet_1,87.0,172.0,28.0,17.0
174,reason_19,month_7,day_2,season_2,289.0,36.0,13.0,33.0,255.164,86.0,0,education_1,son_2,1,0,pet_1,90.0,172.0,30.0,25.0
175,reason_1,month_10,day_6,season_4,169.0,19.0,12.0,41.0,265.196,85.0,1,education_1,son_1,1,0,pet_0,103.0,171.0,37.0,4.0
