StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
05-Mar-21,06-Oct-27,Data Analyst,NEL,Active,Part-Time,Zone C,Temporary,Retirement,Administration away choose.,IT/IS,Shop (Fleet),22-06-1942,MA,Laborer,Male,19522,Black,Single,Fully Meets,1
15-Oct-20,16-Feb-25,Sr. Accountant,PL,Active,Full-Time,Zone A,Full-Time,Retirement,Interest again main describe end charge.,Production       ,Engineers,19-05-1998,MA,Services,Female,20119,White,Widowed,Fully Meets,1
10-May-19,31-Oct-24,Production Technician II,TNS,Active,Contract,Zone C,Full-Time,Involuntary,More best if page.,Production       ,General - Sga,10-03-1980,MA,Flagger,Female,84202,White,Divorced,Fully Meets,1
12-Dec-20,05-Feb-20,Production Technician I,WBL,Active,Full-Time,Zone B,Temporary,Resignation,Wonder worry life stand.,Production       ,General - Con,03-04-1950,MA,Executive,Female,42388,White,Married,Fully Meets,3
06-Dec-21,01-Feb-26,Production Technician II,WBL,Active,Contract,Zone C,Temporary,Retirement,Once type here really.,Production       ,Wireline Construction,22-07-1991,MA,Laborer,Female,40424,Hispanic,Widowed,Fully Meets,2
13-May-20,31-Aug-20,Production Technician I,CCDR,Terminated for Cause,Part-Time,Zone B,Full-Time,Retirement,Foreign friend policy green.,Production       ,Field Operations,24-03-1942,MA,Laborer,Male,79373,White,Married,Fully Meets,2
10-Feb-20,26-Aug-26,Production Technician II,TNS,Terminated for Cause,Contract,Zone A,Part-Time,Involuntary,From continue left eye.,Production       ,General - Sga,25-09-1942,MA,Cfo,Male,35569,Asian,Widowed,Fully Meets,5
19-Jul-21,21-Jan-25,Production Technician II,BPC,Voluntarily Terminated,Contract,Zone B,Temporary,Retirement,Soon glass reveal Republican could.,Production       ,Fielders,14-09-1961,MA,Groundman,Female,88104,Asian,Widowed,Fully Meets,5
12-Apr-22,07-Mar-20,Production Technician I,PL,Active,Contract,Zone B,Part-Time,Retirement,Technology eight stage hold chance after police.,Production       ,General - Con,20-01-1955,MA,Locator,Male,5471,White,Married,Fully Meets,1
21-Oct-21,14-Jun-22,IT Support,CCDR,Active,Part-Time,Zone C,Part-Time,Resignation,Expect maintain knowledge thus.,IT/IS,Isp,13-07-1950,MA,Tower Hand,Female,48804,Other,Married,Needs Improvement,3
13-Jul-20,19-Dec-28,Production Technician I,MSC,Active,Part-Time,Zone C,Temporary,Involuntary,Top whether good.,Production       ,General - Eng,18-10-1996,MA,Ceo,Female,68867,Other,Married,Fully Meets,3
02-Jun-20,30-Dec-20,Network Engineer,WBL,Active,Contract,Zone B,Part-Time,Voluntary,Hot stage record listen cost against.,Software Engineering,Project Management - Eng,22-01-1987,MA,Director,Female,49503,Hispanic,Single,Fully Meets,3
19-Apr-23,10-Dec-20,Production Technician I,EW,Active,Full-Time,Zone C,Part-Time,Involuntary,Guy ten dream. Thing he care series.,Production       ,Engineers,06-01-1946,MA,Drafter,Female,89666,Black,Single,Fully Meets,3
28-Feb-20,28-Feb-24,Production Technician I,WBL,Active,Part-Time,Zone A,Part-Time,Involuntary,Pattern son memory power citizen personal unit.,Production       ,Wireline Construction,08-07-1989,MA,Executive Assistant,Female,36109,White,Widowed,Fully Meets,1
27-Sep-18,18-Nov-28,Production Technician II,PYZ,Terminated for Cause,Full-Time,Zone B,Full-Time,Retirement,Teacher door money tend song.,Production       ,General - Con,22-10-1944,MA,Business Development,Female,48682,Black,Single,Fully Meets,3
04-Apr-20,26-Jan-20,President & CEO,WBL,Active,Part-Time,Zone B,Temporary,Voluntary,Anyone include world claim up.,IT/IS,Fielders,21-07-1957,MA,Tower Hand,Male,57556,Black,Single,Fully Meets,3
05-Jul-22,11-Aug-24,Production Technician I,BPC,Active,Full-Time,Zone B,Part-Time,Retirement,Technology eight stage hold chance after police.,Production       ,Executive,22-05-1951,MA,Operator,Female,23725,Black,Married,Needs Improvement,2
03-Nov-20,21-Jul-20,Senior BI Developer,MSC,Active,Part-Time,Zone A,Part-Time,Voluntary,Prevent entire business ask meeting contain tree.,Production       ,Project Management - Con,10-12-1968,MA,Specialist,Female,8795,Asian,Divorced,Fully Meets,3
12-Aug-19,05-Jun-23,Software Engineering Manager,CCDR,Active,Part-Time,Zone B,Full-Time,Voluntary,Build very significant imagine cell doctor.,Software Engineering,People Services,30-01-1979,MA,Tester,Female,20847,Black,Single,Fully Meets,3
12-Mar-20,23-Sep-23,Area Sales Manager,TNS,Active,Full-Time,Zone C,Temporary,Involuntary,Catch issue water night recognize mention.,Sales,General - Sga,21-12-1968,NC,Coordinator,Female,4939,Black,Divorced,Fully Meets,5
13-Aug-19,26-Jan-28,Production Technician I,MSC,Active,Part-Time,Zone A,Part-Time,Involuntary,Until reason late off training situation.,Production       ,Underground,05-10-1998,MA,Tower Hand,Female,17978,Other,Divorced,Needs Improvement,3
17-Mar-23,30-Apr-25,Production Technician I,PYZ,Active,Part-Time,Zone A,Temporary,Voluntary,Industry majority population final. Bit go deal.,Production       ,General - Eng,20-04-1997,MA,Field Project Manager,Male,85787,Hispanic,Married,Fully Meets,2
01-Aug-22,02-Sep-23,Production Technician I,BPC,Active,Full-Time,Zone B,Part-Time,Involuntary,Herself Mr office bed.,Production       ,Executive,25-12-1945,MA,Generalist,Female,32816,Black,Married,Needs Improvement,4
10-Oct-22,18-Dec-25,Production Technician I,TNS,Active,Contract,Zone C,Temporary,Involuntary,Natural event religious during article total.,Production       ,Field Operations,03-08-1958,MA,Engineer,Female,15105,Black,Widowed,Fully Meets,3
19-May-23,27-Jul-24,Production Technician I,EW,Active,Part-Time,Zone C,Part-Time,Voluntary,Few attorney all campaign town reflect behavior.,Production       ,Yard (Material Handling),14-09-1967,MA,Laborer,Male,54217,Black,Married,Fully Meets,2
07-Nov-18,23-Sep-19,Production Manager,TNS,Active,Part-Time,Zone A,Temporary,Resignation,Catch issue water night recognize mention.,IT/IS,Fielders,23-02-1998,MA,Laborer,Female,84238,Hispanic,Widowed,Needs Improvement,3
16-Jan-21,08-Jul-22,IT Manager - Infra,PYZ,Active,Full-Time,Zone C,Full-Time,Resignation,Type three hear court street sport key.,IT/IS,Wireless,14-02-1977,MA,Splicer,Male,27961,Hispanic,Divorced,Fully Meets,5
30-Mar-23,04-May-19,IT Manager - Infra,CCDR,Active,Part-Time,Zone B,Full-Time,Voluntary,Black civil room chance. This mind find adult.,IT/IS,Field Operations,04-01-1967,MA,Foreman,Male,92315,Hispanic,Single,Fully Meets,3
27-Sep-19,03-Apr-23,IT Manager - Support,EW,Active,Part-Time,Zone C,Temporary,Involuntary,Better design cause yet history decide.,Executive Office,Catv,16-06-1963,MA,Accounting,Male,20584,Asian,Married,Fully Meets,3
30-Dec-22,12-Nov-29,Production Technician II,PL,Leave of Absence,Part-Time,Zone B,Temporary,Involuntary,Central baby moment benefit do.,Production       ,Field Operations,01-12-1988,MA,Driver,Male,26760,Black,Widowed,Needs Improvement,5
29-Feb-20,12-May-28,BI Developer,BPC,Active,Contract,Zone C,Full-Time,Resignation,Me local somebody method away choose hit truth.,Production       ,Sales & Marketing,07-07-1978,MA,Controller,Male,39172,White,Single,Fully Meets,5
26-Oct-20,29-Sep-23,Sr. Accountant,PL,Active,Full-Time,Zone C,Temporary,Involuntary,Opportunity upon apply and world.,Admin Offices,Catv,28-08-1965,MA,Director,Female,4669,Black,Single,Fully Meets,3
03-May-19,28-Aug-21,Production Technician I,WBL,Active,Part-Time,Zone C,Part-Time,Retirement,Next explain account stay.,Production       ,Finance & Accounting,13-09-1966,MA,Locator,Male,55318,Black,Married,Fully Meets,1
16-Jan-23,17-Mar-23,Production Technician I,BPC,Active,Contract,Zone B,Temporary,Retirement,Sit energy consider voice director.,Production       ,Field Operations,15-08-1973,MA,Cfo,Female,79054,Hispanic,Divorced,Fully Meets,5
30-Sep-20,20-Sep-23,Production Technician I,WBL,Active,Contract,Zone A,Temporary,Involuntary,Less boy reflect quickly health respond million.,Production       ,Wireline Construction,09-12-1954,MA,Services,Male,71373,Other,Divorced,Fully Meets,1
13-Sep-21,03-Nov-25,Shared Services Manager,MSC,Active,Part-Time,Zone B,Full-Time,Involuntary,Visit you let sort amount visit.,Production       ,Field Operations,10-08-1974,MA,Contracts,Male,58739,Other,Divorced,Fully Meets,4
01-Jul-20,16-Aug-28,Production Technician II,PL,Active,Contract,Zone B,Full-Time,Resignation,Stuff different color how.,Production       ,Yard (Material Handling),29-10-1948,MA,Laborer,Male,87561,Asian,Divorced,Fully Meets,1
29-Mar-22,17-Apr-27,Sr. Accountant,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Retirement,Century risk machine pay car region.,Software Engineering,Field Operations,10-04-1985,MA,Technician,Male,66925,White,Divorced,Fully Meets,3
04-Sep-21,21-Aug-24,Production Technician I,BPC,Terminated for Cause,Contract,Zone A,Full-Time,Retirement,Foreign friend policy green.,Production       ,Aerial,28-01-1985,MA,Planner,Male,79453,Black,Married,Fully Meets,3
11-May-22,09-Jul-21,Production Technician I,CCDR,Active,Full-Time,Zone B,Part-Time,Resignation,Theory grow future week house.,Production       ,Yard (Material Handling),15-03-1971,MA,Coordinator,Female,29480,Asian,Widowed,Fully Meets,3
18-Dec-22,16-Nov-27,BI Developer,WBL,Future Start,Full-Time,Zone C,Full-Time,Voluntary,Open test message part risk.,Production       ,Engineers,23-09-1990,MA,Supervisor,Female,71567,Asian,Divorced,Fully Meets,2
13-Jun-20,27-Aug-22,Area Sales Manager,PL,Active,Part-Time,Zone A,Full-Time,Retirement,Appear reality artist there understand.,Sales,Project Management - Con,20-07-1972,OR,Administrative,Female,62034,White,Widowed,Fully Meets,5
21-Mar-23,27-Aug-28,Production Technician I,MSC,Active,Contract,Zone B,Part-Time,Resignation,Sit energy consider voice director.,Production       ,Field Operations,22-06-1979,MA,Attendant,Male,58465,Asian,Married,PIP,1
15-May-21,26-Jun-23,Production Technician I,CCDR,Future Start,Part-Time,Zone C,Temporary,Resignation,Great relate within you. Red bill unit school.,Production       ,Catv,13-09-1954,MA,Runner,Male,63626,Black,Widowed,Fully Meets,2
06-Jan-22,19-Feb-20,Production Technician II,NEL,Active,Full-Time,Zone C,Full-Time,Voluntary,Health American identify meeting.,Production       ,Aerial,22-01-1952,MA,Project Coordinator,Female,20686,White,Widowed,Fully Meets,3
26-May-22,23-Dec-26,Area Sales Manager,BPC,Leave of Absence,Contract,Zone C,Part-Time,Retirement,Risk management money field.,Sales,Field Operations,30-05-1953,NH,Program Manager,Male,65516,Hispanic,Married,Fully Meets,2
31-Jan-20,06-Oct-26,Area Sales Manager,CCDR,Active,Contract,Zone B,Part-Time,Resignation,Once type here really.,Sales,Yard (Material Handling),03-03-1960,IN,Runner,Female,58524,Asian,Widowed,Fully Meets,4
12-Jul-22,13-Jun-26,Production Technician II,PL,Active,Contract,Zone C,Full-Time,Involuntary,Night official cut director seven.,Production       ,Field Operations,28-10-1952,MA,Laborer,Female,35823,Asian,Divorced,Exceeds,2
08-Feb-23,30-Jan-25,Production Technician I,NEL,Active,Part-Time,Zone A,Full-Time,Resignation,About allow court us.,Production       ,Wireline Construction,06-12-1991,MA,Engineer,Male,8186,Asian,Single,Exceeds,4
21-Feb-19,24-Jun-27,Production Technician I,WBL,Voluntarily Terminated,Contract,Zone A,Full-Time,Retirement,Food few generation seek outside.,Production       ,Sales & Marketing,02-02-1995,MA,Associate,Female,97313,White,Married,Needs Improvement,2
07-Nov-22,05-Jan-21,Production Technician II,WBL,Active,Contract,Zone C,Temporary,Involuntary,Item type author pick set read style.,Production       ,Sales & Marketing,12-06-1989,MA,Laborer,Female,28773,Hispanic,Widowed,Fully Meets,2
08-Apr-22,31-Jan-27,Production Technician I,PL,Active,Contract,Zone B,Part-Time,Voluntary,Law safe yard market likely wife case action.,Production       ,General - Con,04-03-1946,MA,Locator,Male,2448,White,Married,Fully Meets,1
06-May-19,08-Feb-23,Production Technician I,MSC,Active,Part-Time,Zone A,Part-Time,Retirement,Keep position nature most anything eat blue.,Production       ,Underground,25-09-1999,MA,Supervisor,Female,5894,Other,Divorced,Exceeds,1
16-Apr-21,16-Jun-27,Production Technician II,WBL,Active,Contract,Zone C,Temporary,Retirement,Some others lot miss land similar.,Production       ,Aerial,21-01-1995,MA,Laborer,Female,36807,Hispanic,Widowed,Fully Meets,2
14-Jan-19,14-Mar-26,Production Technician I,BPC,Voluntarily Terminated,Part-Time,Zone B,Temporary,Involuntary,Control head ground agreement check ever.,Production       ,Splicing,10-07-1970,MA,Field Project Manager,Female,69237,Black,Single,Fully Meets,3
11-Jun-23,07-May-21,Network Engineer,MSC,Active,Contract,Zone B,Temporary,Unk,Deep certainly boy record.,Admin Offices,Billable Consultants,01-11-1957,MA,Manager,Male,77517,Black,Single,Fully Meets,3
10-Mar-20,05-Nov-21,IT Manager - Support,NEL,Active,Part-Time,Zone B,Part-Time,Retirement,Know blue difficult let black choice require.,Software Engineering,Billable Consultants,08-03-1943,MA,Administration,Male,5962,White,Widowed,Fully Meets,4
15-Oct-22,19-Oct-22,Production Technician II,WBL,Active,Full-Time,Zone C,Temporary,Voluntary,Young risk quality natural foreign claim.,Production       ,Yard (Material Handling),25-05-1942,MA,Business Development,Female,74699,White,Single,Fully Meets,5
23-Apr-21,17-Feb-24,Principal Data Architect,TNS,Active,Contract,Zone A,Part-Time,Retirement,Television represent skill police.,IT/IS,Project Management - Con,02-09-1952,MA,Planner,Male,10339,Asian,Single,Needs Improvement,1
26-Aug-20,17-Aug-28,Production Technician I,CCDR,Terminated for Cause,Contract,Zone C,Part-Time,Retirement,Human box wish natural student staff.,Production       ,Engineers,20-08-1956,MA,Clerk,Male,12903,Asian,Widowed,Fully Meets,2
28-Nov-18,15-Sep-28,Production Technician II,SVG,Active,Contract,Zone A,Part-Time,Voluntary,Thing stock near question mouth.,Production       ,General - Con,28-05-1956,MA,Laborer,Female,79752,White,Divorced,Fully Meets,3
30-Mar-22,04-Apr-29,IT Manager - Support,BPC,Terminated for Cause,Part-Time,Zone A,Part-Time,Retirement,Keep many else little argue full the.,Software Engineering,Field Operations,28-08-1974,MA,Technician,Male,63191,White,Divorced,Fully Meets,3
25-Jan-21,01-Apr-24,BI Director,SVG,Active,Contract,Zone C,Full-Time,Retirement,Scientist become a become value cell policy.,IT/IS,Finance & Accounting,06-07-1948,MA,Flagger,Male,70302,Black,Widowed,Fully Meets,3
21-Oct-18,22-Jan-25,Production Technician I,NEL,Active,Full-Time,Zone B,Temporary,Involuntary,Foreign truth concern break ground.,Production       ,Project Management - Eng,17-12-1972,MA,Generalist,Female,23024,Black,Single,Fully Meets,3
23-May-22,31-Jan-29,Software Engineering Manager,WBL,Active,Contract,Zone B,Full-Time,Involuntary,Site least knowledge right every.,IT/IS,Field Operations,22-05-1989,MA,Flagger,Female,12583,White,Widowed,Fully Meets,3
07-Nov-19,31-Dec-29,Production Technician I,EW,Terminated for Cause,Full-Time,Zone A,Full-Time,Voluntary,Guy ten dream. Thing he care series.,Production       ,Splicing,11-11-1996,MA,Services,Female,69717,Asian,Single,Fully Meets,5
02-Jun-20,11-Nov-24,Production Technician II,BPC,Active,Part-Time,Zone B,Temporary,Involuntary,Week degree party available measure.,Production       ,Sales & Marketing,20-09-1965,MA,Drafter,Male,18187,Other,Single,Fully Meets,2
06-Oct-19,21-Oct-19,Production Technician I,NEL,Voluntarily Terminated,Part-Time,Zone B,Temporary,Resignation,Speak high idea reach both. Many policy rock six.,Production       ,Field Operations,23-08-1951,MA,Project Controls,Female,55434,Asian,Widowed,Fully Meets,3
17-Mar-21,26-Sep-20,Production Technician II,MSC,Active,Full-Time,Zone A,Full-Time,Resignation,Establish go so someone might none stop citizen.,Production       ,General - Con,09-08-1998,MA,Attendant,Female,81671,Black,Widowed,Exceeds,3
08-Mar-23,06-May-21,Senior BI Developer,BPC,Active,Contract,Zone A,Temporary,Resignation,Doctor statement she rule order wind.,Production       ,Field Operations,17-03-1959,MA,Program Manager,Male,44466,Black,Married,Fully Meets,5
05-Apr-21,18-Mar-26,Senior BI Developer,TNS,Active,Part-Time,Zone A,Temporary,Resignation,Shoulder build catch commercial.,IT/IS,Project Management - Eng,02-11-1990,MA,Laborer,Female,93031,Hispanic,Widowed,PIP,4
15-Aug-18,09-Aug-19,Production Technician I,MSC,Active,Contract,Zone C,Temporary,Voluntary,Degree wish science when thing week old.,Production       ,Project Management - Con,17-10-1996,MA,Support,Female,33992,Black,Married,Fully Meets,3
11-Nov-19,02-Mar-25,Production Technician I,MSC,Terminated for Cause,Contract,Zone C,Part-Time,Involuntary,Keep many else little argue full the.,Production       ,Engineers,18-05-1956,MA,Engineer,Male,57155,White,Divorced,Fully Meets,2
02-Apr-23,05-Sep-19,Area Sales Manager,NEL,Voluntarily Terminated,Contract,Zone C,Temporary,Voluntary,Black civil room chance. This mind find adult.,Sales,Wireline Construction,16-08-1994,OR,Coordinator,Female,56513,Black,Single,Fully Meets,2
04-Jun-20,09-Dec-19,President & CEO,SVG,Future Start,Part-Time,Zone B,Part-Time,Involuntary,Visit lawyer interesting.,IT/IS,Aerial,21-10-1941,MA,Project Manager,Female,42396,White,Divorced,Fully Meets,3
25-Jun-19,09-Mar-21,Production Technician I,BPC,Active,Contract,Zone A,Full-Time,Voluntary,Then foot not.,Production       ,Field Operations,03-05-1955,MA,Laborer,Female,11339,Other,Married,Fully Meets,2
18-Mar-22,06-Jun-27,Production Technician I,EW,Active,Contract,Zone B,Part-Time,Involuntary,Behind bar item management.,Production       ,People Services,22-12-1957,MA,Laborer,Male,49163,Hispanic,Widowed,Fully Meets,5
05-Apr-22,28-Aug-26,Production Technician II,SVG,Active,Part-Time,Zone C,Temporary,Resignation,West run alone address week wear.,Production       ,Engineers,16-08-2000,MA,Helper,Male,64965,Asian,Single,PIP,5
20-Dec-19,11-Aug-23,Production Technician II,WBL,Active,Full-Time,Zone A,Temporary,Retirement,Rule film know if eat hear.,Production       ,Aerial,09-03-1998,MA,Planner,Female,75911,White,Married,Fully Meets,5
21-Nov-22,15-Feb-22,Production Technician I,MSC,Active,Full-Time,Zone B,Temporary,Voluntary,Wonder worry life stand.,Production       ,Executive,07-01-1950,MA,Safety,Male,87083,White,Married,Fully Meets,3
06-Jul-20,16-Jun-19,Production Technician II,MSC,Active,Full-Time,Zone A,Full-Time,Voluntary,Board from heart ago allow list.,Production       ,General - Con,31-08-1991,MA,Flagger,Female,96308,Black,Widowed,Exceeds,3
31-Mar-20,13-Sep-20,Production Technician I,WBL,Active,Full-Time,Zone A,Temporary,Resignation,Ok though floor sense want future.,Production       ,Wireless,30-07-1944,MA,Administrator,Male,13881,Asian,Married,Fully Meets,1
19-Feb-20,03-Nov-27,Production Technician II,SVG,Active,Contract,Zone A,Part-Time,Voluntary,Fight look song material year happen.,Production       ,General - Con,22-07-1949,MA,Laborer,Female,89219,White,Divorced,Fully Meets,3
13-Jul-19,12-Mar-27,Production Technician II,CCDR,Active,Part-Time,Zone B,Full-Time,Voluntary,Work around personal cover reflect including.,Production       ,Field Operations,12-10-1971,MA,Laborer,Female,32156,White,Single,Fully Meets,3
