Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
58,No,Travel_Rarely,234,Human Resources,22,5,Marketing,1,1,Female,81,2,4,Healthcare Representative,2,Single,8733,16880,4,Y,No,25,4,4,80,0,3,1970-01-01,3,2,1,8,11
51,Yes,Non-Travel,224,Human Resources,20,2,Human Resources,1,4,Female,44,1,2,Laboratory Technician,1,Single,16527,21086,1,Y,Yes,22,3,1,80,2,12,1970-01-01,2,3,17,8,7
29,No,Non-Travel,992,Research & Development,4,5,Other,1,2,Female,68,2,3,Manufacturing Director,1,Single,9200,9450,0,Y,Yes,15,3,2,80,2,21,1970-01-01,4,22,2,6,17
37,Yes,Non-Travel,1187,Sales,6,3,Technical Degree,1,3,Female,94,2,3,Research Scientist,2,Married,16582,17185,0,Y,No,25,3,3,80,0,10,1970-01-01,2,39,17,1,13
20,Yes,Travel_Frequently,480,Research & Development,21,5,Technical Degree,1,1,Female,66,2,3,Sales Executive,2,Married,5170,24115,4,Y,No,17,3,3,80,1,31,1970-01-01,2,24,8,8,14
47,Yes,Non-Travel,764,Research & Development,4,4,Marketing,1,4,Male,36,3,2,Laboratory Technician,4,Divorced,8620,17900,0,Y,Yes,13,3,4,80,1,38,1970-01-01,1,37,0,4,7
40,No,Travel_Rarely,606,Sales,15,4,Medical,1,1,Female,39,4,4,Manufacturing Director,1,Divorced,6113,22016,9,Y,Yes,18,4,3,80,2,1,1970-01-01,2,35,15,13,1
46,Yes,Travel_Rarely,612,Human Resources,28,3,Technical Degree,1,3,Female,60,3,2,Sales Representative,2,Single,15311,11753,0,Y,No,16,3,1,80,1,31,1970-01-01,1,29,3,6,15
57,Yes,Travel_Frequently,354,Research & Development,27,4,Marketing,1,1,Male,43,3,3,Manufacturing Director,4,Divorced,14744,14380,8,Y,Yes,15,3,4,80,0,35,1970-01-01,1,16,12,12,13
23,No,Travel_Rarely,578,Human Resources,15,4,Other,1,1,Male,31,3,4,Healthcare Representative,1,Divorced,8444,6515,8,Y,Yes,15,3,3,80,1,24,1970-01-01,4,17,5,2,10
44,No,Travel_Rarely,1313,Research & Development,4,5,Medical,1,4,Male,76,1,4,Sales Executive,3,Single,3045,26616,3,Y,Yes,23,4,4,80,3,26,1970-01-01,3,12,0,8,13
28,Yes,Travel_Frequently,623,Sales,2,1,Marketing,1,4,Female,84,1,2,Sales Representative,2,Single,15060,20511,7,Y,No,16,3,4,80,1,4,1970-01-01,1,18,0,15,9
37,Yes,Travel_Frequently,486,Human Resources,26,4,Life Sciences,1,1,Male,77,3,5,Sales Representative,3,Single,11142,26969,1,Y,Yes,22,3,1,80,1,4,1970-01-01,1,35,13,11,10
37,Yes,Non-Travel,1442,Sales,22,5,Other,1,4,Male,54,4,1,Human Resources,1,Married,17928,24736,7,Y,No,25,4,2,80,3,25,1970-01-01,1,35,4,4,5
46,No,Travel_Frequently,1203,Human Resources,6,3,Other,1,3,Male,60,1,1,Healthcare Representative,4,Divorced,18759,12878,3,Y,Yes,25,4,1,80,1,12,1970-01-01,2,23,1,15,8
24,Yes,Travel_Frequently,258,Human Resources,26,3,Marketing,1,2,Female,49,3,3,Human Resources,3,Divorced,11476,21535,4,Y,No,18,3,2,80,2,24,1970-01-01,2,35,12,5,4
53,Yes,Travel_Frequently,256,Sales,18,5,Life Sciences,1,2,Female,46,1,2,Research Director,3,Married,6339,23348,6,Y,No,17,3,4,80,0,40,1970-01-01,4,10,17,8,8
55,Yes,Non-Travel,586,Human Resources,1,2,Marketing,1,1,Female,90,1,1,Sales Representative,4,Married,3367,24261,3,Y,No,14,3,4,80,1,27,1970-01-01,1,32,9,1,17
37,No,Travel_Frequently,514,Human Resources,20,4,Technical Degree,1,2,Male,33,1,3,Human Resources,4,Single,16943,8412,1,Y,No,13,4,1,80,2,30,1970-01-01,1,31,10,4,13
38,Yes,Travel_Rarely,1446,Research & Development,6,2,Life Sciences,1,4,Female,99,4,1,Manager,3,Divorced,17721,20363,1,Y,No,20,3,3,80,3,3,1970-01-01,1,21,14,15,10
58,No,Travel_Rarely,653,Human Resources,10,1,Other,1,1,Female,57,3,3,Sales Executive,1,Single,10586,13741,8,Y,Yes,16,3,3,80,2,31,1970-01-01,2,12,13,0,6
23,Yes,Travel_Frequently,775,Research & Development,28,1,Other,1,1,Male,92,2,1,Human Resources,2,Married,6947,21142,7,Y,No,22,4,2,80,0,25,1970-01-01,4,24,1,6,2
40,No,Non-Travel,515,Sales,11,4,Human Resources,1,2,Female,32,4,3,Manager,1,Single,8766,5099,9,Y,No,21,3,3,80,2,7,1970-01-01,4,26,7,0,8
18,No,Travel_Frequently,825,Research & Development,15,5,Other,1,3,Female,88,3,1,Manager,3,Married,4475,25811,8,Y,Yes,23,4,2,80,1,15,1970-01-01,1,6,4,13,0
33,Yes,Non-Travel,315,Sales,27,2,Human Resources,1,1,Male,96,3,3,Research Director,1,Divorced,2036,20795,1,Y,No,23,3,2,80,0,21,1970-01-01,3,30,0,8,17
31,No,Travel_Rarely,940,Research & Development,14,2,Technical Degree,1,1,Male,69,2,3,Sales Representative,4,Single,12093,3096,0,Y,Yes,15,4,1,80,3,11,1970-01-01,4,30,12,2,5
47,Yes,Travel_Rarely,717,Research & Development,4,4,Marketing,1,3,Female,39,1,2,Sales Executive,3,Married,17861,10227,2,Y,Yes,13,4,4,80,0,30,1970-01-01,2,7,2,13,4
20,Yes,Non-Travel,1466,Human Resources,12,5,Medical,1,1,Male,68,3,2,Research Director,4,Divorced,7894,13151,3,Y,No,23,4,3,80,2,35,1970-01-01,1,18,12,13,6
44,No,Travel_Rarely,506,Research & Development,8,5,Other,1,3,Male,50,2,2,Research Director,3,Single,11853,6270,7,Y,Yes,11,3,3,80,0,5,1970-01-01,4,28,14,9,2
28,Yes,Travel_Rarely,1339,Research & Development,20,5,Marketing,1,1,Female,70,2,3,Laboratory Technician,1,Divorced,5636,14566,9,Y,No,22,4,2,80,0,0,1970-01-01,4,4,1,10,13
34,Yes,Travel_Frequently,1148,Sales,24,3,Human Resources,1,2,Female,48,2,5,Research Director,4,Married,7198,5917,7,Y,No,15,3,1,80,1,9,1970-01-01,2,34,14,1,0
43,Yes,Travel_Frequently,1153,Research & Development,15,5,Medical,1,1,Male,51,3,5,Manager,1,Married,13328,20811,0,Y,Yes,22,3,3,80,1,6,1970-01-01,2,2,7,11,17
28,No,Travel_Frequently,893,Sales,16,1,Medical,1,3,Female,62,2,5,Research Scientist,4,Divorced,8074,14203,1,Y,Yes,15,3,3,80,0,4,1970-01-01,4,6,7,12,4
22,Yes,Non-Travel,767,Sales,28,5,Marketing,1,3,Male,63,1,5,Manager,3,Single,1521,7426,2,Y,Yes,17,3,2,80,2,21,1970-01-01,2,26,16,2,5
37,No,Travel_Rarely,272,Research & Development,25,4,Medical,1,2,Female,79,1,3,Healthcare Representative,3,Married,4996,12088,8,Y,Yes,18,4,2,80,3,37,1970-01-01,4,32,18,5,8
42,Yes,Non-Travel,673,Human Resources,13,4,Other,1,3,Female,86,4,2,Laboratory Technician,4,Married,6154,13328,0,Y,No,16,3,3,80,3,14,1970-01-01,1,39,6,1,6
22,No,Non-Travel,175,Human Resources,28,4,Human Resources,1,2,Female,95,1,4,Research Scientist,1,Married,18779,19041,0,Y,No,12,3,3,80,3,6,1970-01-01,4,8,8,7,0
21,No,Non-Travel,1298,Sales,6,4,Other,1,4,Female,71,3,3,Research Scientist,3,Single,10606,14093,9,Y,No,20,4,1,80,3,37,1970-01-01,3,5,7,2,2
22,Yes,Non-Travel,966,Research & Development,2,5,Human Resources,1,4,Female,96,2,5,Manager,1,Married,10358,10665,3,Y,Yes,18,4,2,80,2,9,1970-01-01,4,10,1,9,11
40,No,Travel_Rarely,165,Research & Development,28,2,Technical Degree,1,4,Male,50,2,3,Research Director,4,Married,14724,15416,8,Y,No,24,4,1,80,2,32,1970-01-01,3,7,18,4,5
57,No,Travel_Frequently,864,Human Resources,16,4,Technical Degree,1,2,Female,61,1,2,Manufacturing Director,3,Divorced,17390,11716,9,Y,Yes,13,3,2,80,1,29,1970-01-01,2,29,8,3,16
33,Yes,Non-Travel,190,Research & Development,6,3,Other,1,3,Female,48,1,2,Sales Executive,4,Married,10646,22034,2,Y,No,20,4,1,80,0,5,1970-01-01,3,19,4,6,7
56,Yes,Non-Travel,1411,Sales,6,4,Marketing,1,1,Male,67,1,3,Manufacturing Director,4,Divorced,6268,26871,8,Y,Yes,18,3,4,80,2,39,1970-01-01,2,9,4,11,11
26,No,Non-Travel,984,Research & Development,11,5,Other,1,4,Female,96,4,2,Laboratory Technician,1,Divorced,12956,22321,7,Y,No,11,4,3,80,2,21,1970-01-01,2,14,2,6,3
49,No,Travel_Frequently,1092,Sales,6,2,Human Resources,1,4,Male,86,2,1,Human Resources,2,Married,8272,5264,5,Y,No,23,4,2,80,1,17,1970-01-01,3,23,14,1,14
33,Yes,Travel_Frequently,715,Sales,9,4,Human Resources,1,4,Male,68,4,3,Healthcare Representative,3,Divorced,12944,18109,8,Y,No,20,4,3,80,3,18,1970-01-01,4,20,15,5,8
20,No,Non-Travel,1492,Sales,26,3,Technical Degree,1,2,Male,39,3,2,Human Resources,4,Divorced,12953,25476,4,Y,Yes,25,4,1,80,2,8,1970-01-01,2,30,1,10,17
36,Yes,Non-Travel,488,Human Resources,28,5,Life Sciences,1,2,Male,100,3,2,Human Resources,4,Single,12561,21318,6,Y,Yes,22,4,4,80,1,27,1970-01-01,2,14,18,14,0
49,No,Travel_Rarely,999,Sales,21,3,Technical Degree,1,2,Male,76,3,1,Healthcare Representative,2,Married,19868,20271,8,Y,No,25,3,3,80,2,5,1970-01-01,2,16,8,3,5
45,Yes,Travel_Frequently,151,Research & Development,5,2,Other,1,3,Female,41,2,1,Healthcare Representative,1,Single,5722,23224,8,Y,Yes,18,3,4,80,0,22,1970-01-01,3,22,14,9,2
60,Yes,Travel_Frequently,805,Sales,15,5,Other,1,4,Male,89,4,4,Healthcare Representative,4,Married,15714,20438,9,Y,No,14,4,4,80,1,13,1970-01-01,4,0,13,13,16
44,No,Travel_Rarely,1337,Sales,9,1,Medical,1,2,Male,46,1,1,Sales Executive,4,Single,19012,2702,4,Y,Yes,24,4,3,80,3,24,1970-01-01,3,18,6,13,15
35,No,Non-Travel,445,Sales,7,5,Marketing,1,3,Female,61,1,3,Sales Executive,3,Single,18633,15334,3,Y,Yes,12,3,2,80,3,12,1970-01-01,2,34,15,0,6
20,No,Travel_Frequently,205,Research & Development,4,5,Medical,1,1,Female,36,4,3,Sales Executive,3,Single,6849,17996,4,Y,No,25,4,3,80,2,28,1970-01-01,3,2,3,6,14
37,No,Travel_Rarely,1373,Research & Development,9,4,Other,1,2,Male,54,1,1,Sales Executive,3,Divorced,3955,17624,0,Y,Yes,15,4,1,80,3,22,1970-01-01,1,30,8,0,7
49,No,Non-Travel,789,Sales,16,2,Other,1,4,Female,38,2,5,Manufacturing Director,1,Divorced,10783,25050,7,Y,Yes,19,3,4,80,0,21,1970-01-01,3,17,4,2,1
34,No,Travel_Frequently,678,Research & Development,23,3,Life Sciences,1,2,Female,97,1,3,Sales Representative,3,Single,7846,26971,2,Y,Yes,21,3,3,80,2,27,1970-01-01,3,30,18,0,17
57,No,Travel_Rarely,1218,Sales,8,3,Life Sciences,1,1,Female,35,1,3,Manufacturing Director,1,Divorced,8844,12264,1,Y,No,23,3,3,80,2,21,1970-01-01,2,21,16,15,8
52,Yes,Travel_Frequently,1288,Research & Development,5,5,Other,1,2,Male,77,3,1,Research Scientist,3,Single,12912,24337,3,Y,Yes,19,3,1,80,0,13,1970-01-01,1,36,3,12,11
33,Yes,Travel_Frequently,715,Human Resources,19,1,Other,1,1,Female,67,4,1,Sales Representative,2,Married,17431,13925,1,Y,No,21,3,2,80,1,35,1970-01-01,2,6,7,1,3
28,No,Travel_Frequently,871,Sales,3,3,Technical Degree,1,2,Female,96,1,5,Laboratory Technician,1,Divorced,10538,5919,1,Y,No,21,3,1,80,3,7,1970-01-01,4,29,9,8,5
26,No,Non-Travel,439,Human Resources,18,5,Technical Degree,1,2,Male,36,1,2,Healthcare Representative,1,Married,9572,4295,1,Y,No,23,3,3,80,1,17,1970-01-01,3,5,5,8,6
26,No,Travel_Frequently,168,Human Resources,9,5,Marketing,1,2,Male,78,3,5,Manufacturing Director,3,Married,9094,2892,1,Y,No,15,3,3,80,3,31,1970-01-01,2,18,4,5,8
53,No,Travel_Frequently,133,Sales,18,1,Medical,1,4,Male,84,4,5,Sales Executive,3,Single,19680,26527,5,Y,Yes,16,3,4,80,3,21,1970-01-01,2,3,18,3,0
19,Yes,Travel_Rarely,694,Research & Development,27,2,Other,1,4,Female,99,3,4,Manufacturing Director,1,Single,4110,13258,3,Y,Yes,17,4,4,80,2,13,1970-01-01,1,9,3,11,5
46,Yes,Travel_Frequently,1293,Research & Development,17,1,Life Sciences,1,2,Female,60,3,2,Research Scientist,1,Divorced,11519,5180,0,Y,Yes,21,4,3,80,1,12,1970-01-01,4,9,11,2,12
29,Yes,Non-Travel,253,Sales,7,1,Life Sciences,1,4,Male,55,3,1,Manager,4,Divorced,8951,11687,0,Y,Yes,16,3,3,80,1,24,1970-01-01,2,11,14,9,17
50,Yes,Travel_Frequently,1401,Human Resources,3,4,Technical Degree,1,3,Female,32,2,1,Sales Executive,2,Married,13710,21277,5,Y,No,23,4,1,80,0,14,1970-01-01,2,40,7,13,0
38,Yes,Travel_Rarely,804,Research & Development,5,2,Human Resources,1,1,Female,69,3,5,Research Director,4,Married,13723,26248,8,Y,No,18,4,1,80,0,6,1970-01-01,2,22,3,3,14
30,Yes,Travel_Frequently,1028,Human Resources,4,1,Technical Degree,1,3,Female,48,2,1,Human Resources,2,Divorced,7341,19978,4,Y,Yes,18,3,1,80,1,29,1970-01-01,4,12,16,4,8
54,Yes,Travel_Rarely,1087,Human Resources,2,5,Marketing,1,2,Female,37,3,5,Sales Executive,3,Married,16185,25751,2,Y,No,17,4,3,80,1,34,1970-01-01,3,35,10,7,5
18,Yes,Travel_Frequently,923,Research & Development,29,1,Other,1,2,Female,94,4,1,Research Scientist,1,Divorced,19818,19487,6,Y,No,23,3,2,80,1,18,1970-01-01,1,28,14,0,9
50,No,Travel_Rarely,689,Research & Development,6,4,Human Resources,1,1,Female,51,2,2,Research Scientist,3,Single,14518,21128,8,Y,Yes,15,3,2,80,0,6,1970-01-01,1,8,5,9,5
51,No,Travel_Rarely,704,Research & Development,18,2,Technical Degree,1,1,Female,88,2,1,Laboratory Technician,2,Married,15484,10864,3,Y,Yes,15,3,2,80,0,33,1970-01-01,3,34,0,15,1
31,Yes,Non-Travel,700,Research & Development,21,1,Technical Degree,1,4,Male,69,1,2,Research Scientist,3,Married,14255,3816,6,Y,No,25,3,2,80,3,0,1970-01-01,2,29,15,1,1
42,No,Non-Travel,174,Research & Development,14,3,Technical Degree,1,2,Female,95,1,2,Human Resources,4,Divorced,2173,11224,7,Y,No,14,3,3,80,2,28,1970-01-01,3,35,6,0,2
29,Yes,Travel_Rarely,1147,Research & Development,3,4,Other,1,3,Female,89,3,5,Research Scientist,3,Divorced,4752,26782,0,Y,Yes,16,3,1,80,1,16,1970-01-01,1,9,15,11,13
57,Yes,Travel_Rarely,251,Human Resources,7,4,Other,1,2,Male,90,4,2,Manager,2,Married,15274,21155,2,Y,Yes,13,4,4,80,3,4,1970-01-01,2,34,12,4,13
39,Yes,Travel_Frequently,384,Sales,16,1,Human Resources,1,4,Female,34,2,5,Laboratory Technician,4,Divorced,15383,16669,7,Y,No,20,4,2,80,3,11,1970-01-01,4,38,10,0,10
59,No,Travel_Frequently,575,Sales,13,4,Technical Degree,1,2,Female,56,1,1,Laboratory Technician,3,Married,15875,5655,7,Y,Yes,13,3,4,80,0,15,1970-01-01,1,38,2,3,6
45,No,Non-Travel,874,Human Resources,7,2,Medical,1,1,Male,44,2,2,Sales Representative,4,Single,10454,22745,5,Y,Yes,23,3,1,80,0,27,1970-01-01,4,32,12,14,8
52,Yes,Non-Travel,977,Research & Development,27,5,Marketing,1,4,Female,33,4,4,Research Director,3,Divorced,11231,17539,1,Y,No,18,4,1,80,1,1,1970-01-01,4,7,14,2,6
58,Yes,Travel_Rarely,861,Research & Development,15,3,Other,1,4,Female,53,3,5,Sales Representative,4,Married,5534,8629,9,Y,Yes,24,3,4,80,3,25,1970-01-01,1,10,9,10,10
29,No,Non-Travel,1302,Sales,4,3,Technical Degree,1,3,Male,50,4,1,Research Scientist,1,Married,7709,2190,1,Y,Yes,24,3,2,80,1,8,1970-01-01,3,35,14,10,16
48,No,Travel_Rarely,146,Research & Development,5,5,Other,1,4,Male,85,1,3,Laboratory Technician,3,Single,18504,22499,6,Y,Yes,15,4,2,80,2,5,1970-01-01,3,15,16,8,14
60,Yes,Travel_Rarely,796,Sales,26,5,Other,1,1,Female,43,3,1,Manufacturing Director,1,Married,5746,22590,7,Y,Yes,21,4,4,80,0,40,1970-01-01,1,10,5,13,15
35,No,Travel_Rarely,250,Sales,7,1,Technical Degree,1,1,Male,94,3,5,Human Resources,2,Divorced,11701,22164,7,Y,No,20,3,1,80,3,15,1970-01-01,3,23,8,4,7
46,Yes,Non-Travel,1135,Human Resources,7,2,Medical,1,2,Male,64,1,3,Healthcare Representative,3,Divorced,2158,23906,9,Y,No,18,4,2,80,1,32,1970-01-01,4,38,7,14,15
21,Yes,Travel_Frequently,451,Sales,5,3,Technical Degree,1,4,Male,53,1,5,Healthcare Representative,3,Married,9037,15954,6,Y,No,24,4,3,80,2,27,1970-01-01,3,10,14,13,14
29,No,Travel_Frequently,906,Sales,3,1,Technical Degree,1,1,Male,45,4,4,Laboratory Technician,3,Single,4369,7231,5,Y,Yes,22,3,4,80,1,38,1970-01-01,2,21,15,1,1
43,No,Travel_Rarely,724,Research & Development,20,3,Technical Degree,1,4,Female,50,2,1,Research Director,2,Single,3937,3311,9,Y,No,20,3,1,80,3,22,1970-01-01,1,21,2,7,2
37,No,Travel_Frequently,1483,Sales,25,3,Other,1,1,Female,90,3,5,Sales Representative,4,Single,7408,26956,8,Y,Yes,20,3,3,80,3,24,1970-01-01,2,26,6,9,13
22,No,Non-Travel,504,Sales,20,2,Marketing,1,4,Female,99,4,4,Sales Representative,2,Divorced,5664,7573,2,Y,No,18,4,2,80,1,35,1970-01-01,3,8,15,12,12
56,Yes,Travel_Rarely,191,Research & Development,23,2,Human Resources,1,1,Male,49,3,1,Research Director,3,Married,11191,20974,9,Y,No,17,4,4,80,2,8,1970-01-01,1,40,7,10,9
36,Yes,Non-Travel,267,Sales,7,3,Life Sciences,1,2,Male,53,1,5,Research Scientist,2,Married,4707,4424,7,Y,No,15,3,3,80,3,13,1970-01-01,2,20,17,6,1
23,Yes,Travel_Rarely,1403,Research & Development,5,5,Technical Degree,1,3,Male,77,1,1,Healthcare Representative,1,Married,8749,25079,7,Y,No,20,4,4,80,1,21,1970-01-01,1,4,8,5,2
35,No,Travel_Rarely,612,Human Resources,21,5,Other,1,1,Male,94,1,2,Research Director,4,Single,15957,13844,5,Y,Yes,21,3,4,80,1,26,1970-01-01,2,34,4,2,14
52,No,Travel_Frequently,572,Sales,5,5,Marketing,1,3,Male,78,4,3,Research Director,1,Single,18320,4603,5,Y,No,12,3,4,80,3,13,1970-01-01,3,6,10,15,3
53,Yes,Non-Travel,241,Sales,18,3,Marketing,1,1,Male,65,2,4,Manufacturing Director,4,Married,4917,17297,1,Y,No,24,4,2,80,2,37,1970-01-01,1,2,8,13,11
32,Yes,Non-Travel,1151,Research & Development,9,1,Technical Degree,1,3,Female,61,1,5,Human Resources,4,Single,15620,25709,9,Y,Yes,19,3,3,80,1,16,1970-01-01,3,24,9,1,10
23,No,Non-Travel,965,Sales,1,1,Life Sciences,1,1,Female,93,3,1,Healthcare Representative,1,Single,9460,13236,7,Y,No,14,4,2,80,2,12,1970-01-01,1,32,4,3,15
23,Yes,Travel_Frequently,1336,Research & Development,11,3,Human Resources,1,4,Male,76,2,3,Sales Representative,2,Divorced,7023,2498,6,Y,No,12,4,1,80,3,3,1970-01-01,4,26,6,0,10
52,No,Travel_Rarely,1325,Research & Development,27,3,Technical Degree,1,3,Female,39,3,4,Research Scientist,3,Married,7110,11814,1,Y,Yes,13,3,4,80,0,9,1970-01-01,2,28,14,4,11
24,Yes,Non-Travel,1043,Sales,8,4,Life Sciences,1,1,Male,95,3,4,Human Resources,4,Divorced,2195,6836,1,Y,Yes,15,4,3,80,1,25,1970-01-01,1,5,8,3,16
21,Yes,Travel_Frequently,1258,Human Resources,19,3,Medical,1,2,Female,40,4,1,Manager,3,Married,4145,17001,7,Y,Yes,23,3,3,80,1,19,1970-01-01,3,34,1,12,16
30,No,Travel_Rarely,1041,Research & Development,21,5,Technical Degree,1,3,Female,54,2,3,Research Director,1,Divorced,14262,2202,8,Y,No,20,4,4,80,2,33,1970-01-01,3,1,1,15,1
42,Yes,Travel_Rarely,317,Human Resources,28,5,Medical,1,3,Female,87,4,2,Sales Executive,1,Single,17117,12472,8,Y,Yes,14,3,2,80,1,40,1970-01-01,2,7,13,15,14
26,Yes,Non-Travel,1231,Sales,20,5,Life Sciences,1,3,Female,54,3,3,Laboratory Technician,2,Married,3514,15003,7,Y,Yes,18,3,2,80,1,18,1970-01-01,4,9,6,11,5
40,No,Travel_Rarely,480,Sales,15,2,Marketing,1,3,Female,36,2,4,Human Resources,3,Divorced,4710,3164,8,Y,Yes,13,4,3,80,1,0,1970-01-01,3,2,4,7,3
24,Yes,Non-Travel,249,Human Resources,20,5,Marketing,1,2,Male,37,2,3,Manager,4,Divorced,1586,17747,3,Y,Yes,11,3,2,80,2,18,1970-01-01,3,29,11,8,8
32,Yes,Non-Travel,188,Research & Development,1,5,Other,1,3,Male,38,4,4,Healthcare Representative,1,Divorced,15936,17452,4,Y,Yes,18,3,2,80,3,35,1970-01-01,2,32,5,5,0
47,Yes,Travel_Frequently,441,Human Resources,11,3,Human Resources,1,3,Female,69,4,4,Human Resources,4,Divorced,4573,10565,5,Y,No,16,3,2,80,1,28,1970-01-01,1,33,15,2,10
25,No,Non-Travel,546,Research & Development,11,1,Other,1,4,Female,38,3,2,Human Resources,1,Single,7260,18219,7,Y,Yes,16,3,2,80,0,21,1970-01-01,2,0,3,5,9
59,No,Non-Travel,1422,Human Resources,13,3,Life Sciences,1,4,Male,58,1,1,Healthcare Representative,1,Married,5703,20536,2,Y,No,23,3,1,80,1,3,1970-01-01,1,34,1,8,15
41,Yes,Travel_Rarely,520,Human Resources,7,5,Other,1,2,Female,80,2,3,Research Director,3,Single,10490,10618,9,Y,No,12,3,3,80,1,14,1970-01-01,1,35,16,11,16
31,Yes,Non-Travel,364,Research & Development,2,4,Human Resources,1,2,Female,40,3,3,Sales Representative,1,Single,6004,10266,0,Y,No,11,4,4,80,3,26,1970-01-01,2,6,18,10,14
34,Yes,Travel_Rarely,535,Sales,29,4,Human Resources,1,1,Male,86,1,5,Laboratory Technician,3,Divorced,14094,12862,2,Y,No,17,4,2,80,0,12,1970-01-01,1,13,13,1,15
33,Yes,Travel_Rarely,1243,Research & Development,21,2,Medical,1,3,Male,59,4,4,Laboratory Technician,4,Divorced,8322,2109,1,Y,No,25,4,2,80,3,30,1970-01-01,3,25,12,7,5
44,No,Non-Travel,255,Human Resources,12,2,Other,1,4,Male,78,2,4,Manager,3,Single,19382,14158,4,Y,Yes,25,3,2,80,2,0,1970-01-01,2,12,15,9,4
24,Yes,Travel_Frequently,1293,Human Resources,26,2,Other,1,3,Male,40,1,1,Human Resources,2,Single,18847,14504,6,Y,No,18,4,3,80,3,21,1970-01-01,1,3,17,14,3
43,Yes,Travel_Frequently,1248,Human Resources,8,2,Medical,1,2,Male,33,4,2,Research Director,1,Divorced,12205,20088,7,Y,No,24,4,4,80,2,4,1970-01-01,3,15,5,7,14
18,No,Non-Travel,409,Human Resources,28,2,Marketing,1,1,Male,47,2,2,Manager,3,Married,7786,18434,7,Y,Yes,18,4,2,80,0,37,1970-01-01,1,18,6,5,2
24,Yes,Travel_Frequently,250,Sales,28,5,Other,1,4,Male,63,1,1,Research Scientist,1,Single,2399,7489,9,Y,No,18,4,1,80,2,29,1970-01-01,2,26,3,7,0
39,Yes,Non-Travel,685,Sales,26,5,Marketing,1,2,Male,94,4,5,Healthcare Representative,2,Single,8452,8083,9,Y,Yes,16,3,3,80,1,39,1970-01-01,3,36,6,13,10
