Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
98,25,No,Travel_Rarely,1096,Human Resources,4,3,Marketing,1,3,Male,52,3,2,Laboratory Technician,4,Married,7090,15621,0,Y,Yes,18,3,4,80,0,16,2,4,9,10,3,11
99,27,No,Travel_Rarely,1170,Sales,12,5,Medical,1,3,Female,100,3,2,Sales Executive,4,Divorced,6014,25362,8,Y,Yes,12,3,4,80,1,6,2,3,8,2,2,4
100,25,No,Travel_Rarely,532,Research & Development,6,4,Human Resources,1,3,Male,81,3,1,Research Scientist,4,Married,3492,11220,0,Y,Yes,12,3,3,80,1,8,0,3,8,2,0,3
101,33,No,Non-Travel,440,Research & Development,1,4,Medical,1,1,Female,72,3,3,Research Director,4,Divorced,15523,10830,8,Y,Yes,17,3,1,80,3,17,2,3,6,2,0,4
102,45,No,Travel_Rarely,428,Research & Development,12,3,Life Sciences,1,1,Male,53,3,3,Healthcare Representative,3,Married,11827,17170,1,Y,No,19,3,2,80,1,11,1,3,14,7,0,10
103,33,No,Travel_Rarely,850,Research & Development,13,3,Medical,1,3,Female,96,3,1,Sales Representative,1,Married,5145,15465,9,Y,No,21,4,2,80,1,17,3,3,5,4,0,3
104,36,No,Travel_Rarely,145,Sales,2,4,Technical Degree,1,2,Male,80,4,2,Sales Executive,4,Divorced,11007,8458,0,Y,No,11,3,4,80,1,16,2,2,15,1,0,9
105,44,No,Non-Travel,317,Research & Development,26,2,Life Sciences,1,4,Male,38,3,2,Sales Representative,1,Married,4181,14730,1,Y,Yes,15,3,3,80,1,9,2,3,15,6,0,10
106,36,No,Travel_Rarely,247,Sales,1,3,Technical Degree,1,4,Male,62,3,2,Sales Executive,4,Single,5553,15505,1,Y,No,23,4,3,80,0,8,6,3,8,5,2,3
107,33,No,Travel_Rarely,329,Research & Development,15,3,Medical,1,2,Male,69,4,1,Sales Representative,2,Married,2809,19329,1,Y,No,16,3,4,80,3,15,0,3,13,14,1,12
108,35,No,Travel_Frequently,620,Research & Development,1,3,Medical,1,2,Male,73,3,1,Research Scientist,1,Married,3373,2799,4,Y,No,14,3,4,80,1,1,2,2,4,2,1,2
109,53,No,Travel_Frequently,116,Sales,1,3,Other,1,3,Female,42,2,3,Sales Executive,2,Married,10377,24848,6,Y,No,12,3,1,80,1,32,2,3,13,7,4,16
110,32,No,Travel_Rarely,758,Human Resources,11,3,Other,1,3,Male,34,3,1,Laboratory Technician,2,Married,2615,23122,4,Y,No,14,3,2,80,1,3,2,3,6,2,0,2
111,24,No,Non-Travel,749,Sales,8,3,Life Sciences,1,4,Male,32,3,3,Sales Executive,3,Single,9338,3713,1,Y,No,19,3,4,80,0,11,5,3,12,6,1,5
112,53,No,Travel_Frequently,516,Sales,2,3,Marketing,1,2,Male,36,3,3,Sales Executive,2,Married,8708,15172,8,Y,No,11,3,2,80,0,17,4,3,1,2,14,3
113,40,No,Travel_Frequently,1013,Research & Development,3,1,Medical,1,4,Male,73,3,2,Sales Representative,3,Divorced,7270,14541,3,Y,Yes,13,3,2,80,1,11,3,3,6,8,14,11
114,30,No,Travel_Rarely,1457,Sales,27,4,Technical Degree,1,3,Male,39,3,3,Sales Executive,2,Married,12173,16015,3,Y,No,11,3,2,80,1,11,3,3,1,1,2,3
115,30,No,Travel_Rarely,713,Research & Development,5,3,Life Sciences,1,4,Male,65,3,1,Sales Representative,1,Single,3209,18248,3,Y,No,14,3,2,80,0,11,2,3,4,1,2,2
116,26,No,Travel_Rarely,1050,Research & Development,7,3,Medical,1,4,Female,95,3,1,Research Scientist,2,Single,3152,9320,1,Y,No,19,3,4,80,0,8,2,2,5,7,0,3
117,34,No,Travel_Rarely,1098,Research & Development,12,2,Life Sciences,1,4,Male,78,1,1,Research Scientist,4,Single,4246,16362,3,Y,No,19,3,1,80,0,1,2,3,1,0,0,0
118,28,No,Travel_Rarely,1012,Research & Development,1,2,Life Sciences,1,2,Male,45,2,2,Healthcare Representative,3,Single,4468,19559,1,Y,No,12,3,2,80,0,8,2,2,4,3,2,4
119,29,No,Travel_Rarely,1430,Research & Development,10,1,Medical,1,3,Male,78,3,2,Healthcare Representative,1,Married,6825,16533,1,Y,Yes,11,3,4,80,0,1,2,2,5,4,0,1
120,32,No,Travel_Rarely,885,Research & Development,6,1,Medical,1,2,Male,46,2,2,Manufacturing Director,2,Divorced,10475,16809,6,Y,Yes,12,3,3,80,1,18,2,3,4,2,0,2
121,40,No,Travel_Rarely,343,Human Resources,1,3,Life Sciences,1,2,Male,81,3,1,Laboratory Technician,4,Single,3935,4495,0,Y,No,13,3,2,80,0,10,5,3,12,8,1,6
122,48,No,Travel_Rarely,1059,Research & Development,8,4,Life Sciences,1,4,Female,75,2,2,Research Scientist,1,Divorced,4331,25991,8,Y,Yes,25,4,1,80,3,39,2,3,20,16,2,7
123,35,No,Travel_Rarely,286,Research & Development,15,2,Medical,1,3,Female,48,2,2,Healthcare Representative,4,Divorced,6407,15964,8,Y,No,14,3,3,80,2,11,2,3,7,1,2,2
124,56,No,Non-Travel,283,Human Resources,23,3,Other,1,4,Female,50,1,4,Manager,4,Single,14494,18141,9,Y,Yes,11,3,3,80,0,36,3,3,8,3,5,2
125,54,No,Travel_Rarely,225,Research & Development,26,4,Other,1,1,Female,78,3,4,Research Director,2,Married,15081,2943,3,Y,No,19,3,2,80,2,23,2,3,1,1,1,2
126,34,No,Non-Travel,734,Sales,12,4,Medical,1,2,Male,38,3,3,Sales Executive,4,Single,8991,16823,1,Y,No,14,3,4,80,0,10,3,2,14,3,13,10
127,30,No,Travel_Rarely,181,Research & Development,12,2,Medical,1,3,Female,91,3,1,Research Scientist,4,Married,3494,3910,8,Y,Yes,20,4,3,80,1,6,5,3,3,1,0,2
128,43,Yes,Travel_Rarely,1397,Research & Development,7,3,Life Sciences,1,1,Male,70,3,1,Laboratory Technician,1,Single,3283,5222,3,Y,Yes,13,3,2,80,0,9,3,4,4,2,0,3
129,55,No,Travel_Rarely,1041,Sales,6,3,Marketing,1,1,Male,79,3,4,Sales Executive,4,Married,8999,23118,9,Y,No,13,3,3,80,1,31,3,3,4,0,1,3
130,48,No,Travel_Rarely,257,Sales,1,1,Marketing,1,4,Male,43,3,3,Sales Executive,2,Single,11241,26568,8,Y,No,16,3,3,80,0,9,2,3,2,0,0,0
131,36,No,Non-Travel,496,Sales,4,1,Medical,1,4,Male,39,1,2,Sales Executive,4,Divorced,3901,20935,0,Y,No,17,3,4,80,3,11,2,4,5,8,0,5
132,34,No,Travel_Rarely,802,Research & Development,2,4,Medical,1,4,Male,57,2,1,Laboratory Technician,3,Married,1839,17196,8,Y,No,12,3,2,80,1,11,2,3,6,0,2,6
133,20,Yes,Travel_Frequently,417,Sales,2,1,Human Resources,1,3,Female,89,1,1,Sales Representative,1,Single,1925,19950,0,Y,No,23,4,1,80,0,3,5,1,4,0,0,0
134,54,No,Non-Travel,1018,Research & Development,11,4,Medical,1,2,Female,83,3,4,Manager,4,Divorced,14238,21032,3,Y,No,24,4,1,80,1,23,2,3,13,7,2,17
135,37,No,Travel_Rarely,216,Research & Development,2,4,Medical,1,3,Female,85,2,1,Research Scientist,1,Single,5208,3340,1,Y,No,12,3,3,80,0,5,3,3,8,4,2,2
136,40,No,Travel_Rarely,646,Sales,1,4,Human Resources,1,2,Female,80,4,2,Sales Representative,4,Married,5795,4831,7,Y,Yes,23,4,1,80,2,32,1,2,1,1,0,4
137,39,No,Travel_Rarely,1370,Research & Development,3,3,Medical,1,1,Female,94,3,1,Research Scientist,3,Married,3556,20798,4,Y,Yes,17,3,3,80,1,8,2,2,3,1,0,2
138,37,No,Travel_Rarely,401,Research & Development,6,2,Technical Degree,1,3,Male,74,3,1,Laboratory Technician,4,Divorced,1027,9091,1,Y,No,11,3,3,80,1,4,3,3,0,0,0,0
139,44,No,Travel_Rarely,232,Sales,2,2,Human Resources,1,4,Male,50,3,3,Sales Executive,2,Single,7714,25100,2,Y,No,17,3,3,80,0,11,2,3,2,0,0,0
