StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
24-Nov-19,05-Jan-24,Production Technician I,WBL,Active,Full-Time,Zone B,Temporary,Retirement,North rise until plan join.,Production       ,Technology / It,03-10-1998,MA,Project Manager,Female,76466,Asian,Divorced,Fully Meets,2
08-Mar-22,13-Jul-29,Production Technician I,NEL,Active,Contract,Zone A,Part-Time,Unk,Law difference five away.,Production       ,Field Operations,13-09-1974,MA,Executive,Male,82520,Other,Single,Needs Improvement,1
09-Jun-23,15-Jul-29,Sr. Accountant,NEL,Active,Contract,Zone B,Full-Time,Unk,Question kitchen gun find four wall heavy.,Production       ,Field Operations,21-09-1955,MA,Laborer,Female,63457,Black,Single,Fully Meets,3
08-Jan-22,10-May-20,Production Technician I,EW,Active,Full-Time,Zone A,Temporary,Resignation,Arrive allow reveal move.,Production       ,General - Con,24-02-1958,MA,Construction Manager,Female,62566,Black,Single,Needs Improvement,2
11-Apr-20,31-Jan-19,Production Technician I,NEL,Active,Contract,Zone A,Full-Time,Resignation,Technology eight stage hold chance after police.,Production       ,Field Operations,24-06-1942,MA,Laborer,Female,9645,Black,Married,Fully Meets,5
31-Jul-22,12-Sep-24,Production Technician II,NEL,Active,Contract,Zone A,Part-Time,Unk,Central baby moment benefit do.,Admin Offices,Field Operations,02-09-1961,MA,Welder,Male,91530,Hispanic,Single,Fully Meets,1
18-May-23,11-May-23,Principal Data Architect,WBL,Active,Contract,Zone B,Part-Time,Voluntary,Plant enjoy these drive themselves never hit PM.,Software Engineering,General - Con,01-02-1982,MA,Foreman,Female,41255,Hispanic,Single,Fully Meets,3
03-Nov-21,21-Mar-24,Production Technician II,SVG,Active,Full-Time,Zone A,Temporary,Unk,Central baby moment benefit do.,Admin Offices,Field Operations,24-11-1944,MA,Associate,Male,30610,Hispanic,Single,Fully Meets,3
18-Sep-18,12-Apr-19,Data Analyst,NEL,Leave of Absence,Full-Time,Zone A,Temporary,Resignation,Learn whatever million.,Production       ,Technology / It,03-04-1958,MA,Engineer,Female,4265,Black,Divorced,Fully Meets,3
09-Jun-19,11-Nov-23,Production Technician I,EW,Terminated for Cause,Part-Time,Zone B,Full-Time,Retirement,Save interest factor training.,Production       ,Field Operations,19-10-1968,MA,Laborer,Male,89199,White,Widowed,Fully Meets,4
20-Sep-21,12-Jun-29,Production Technician I,MSC,Active,Part-Time,Zone B,Full-Time,Unk,Few attorney all campaign town reflect behavior.,Production       ,Underground,26-01-1984,MA,Business Development,Female,12692,Other,Widowed,Fully Meets,3
13-Feb-22,16-Feb-29,Production Technician II,PL,Active,Full-Time,Zone B,Temporary,Unk,Remember teacher produce use voice.,Software Engineering,Underground,14-09-1986,MA,Billing,Female,10686,Black,Single,Needs Improvement,3
08-Apr-23,14-Jul-23,Sales Manager,SVG,Leave of Absence,Contract,Zone A,Part-Time,Voluntary,Sort blue time total.,Software Engineering,Catv,25-11-1951,MA,Laborer,Female,37857,Black,Widowed,Needs Improvement,3
04-Dec-22,11-Apr-28,Enterprise Architect,PYZ,Active,Contract,Zone C,Full-Time,Unk,Per record feeling bed tax education.,IT/IS,Field Operations,20-04-1996,MA,Foreman,Female,54252,Asian,Married,Fully Meets,3
16-Nov-19,12-May-21,Production Technician I,MSC,Active,Full-Time,Zone A,Part-Time,Resignation,Finally build do analysis beyond heavy.,Production       ,Executive,21-01-1990,MA,Apprentice,Male,4636,Other,Married,Fully Meets,4
27-Sep-20,28-Sep-19,Enterprise Architect,PYZ,Terminated for Cause,Full-Time,Zone C,Full-Time,Involuntary,Hard thousand fund follow take want full.,Production       ,General - Sga,24-10-1988,MA,Mechanic,Female,95358,Asian,Single,Fully Meets,1
20-Apr-23,25-Sep-26,Production Technician I,EW,Active,Contract,Zone A,Part-Time,Unk,Space long most area product drug tree.,Production       ,Field Operations,04-12-1970,MA,Laborer,Female,64403,Black,Divorced,Fully Meets,2
14-Jun-20,07-Dec-20,Production Technician I,WBL,Active,Full-Time,Zone A,Full-Time,Resignation,Only movie ability wait according.,Production       ,General - Con,19-01-1946,MA,Construction Manager,Male,42663,Hispanic,Widowed,Fully Meets,2
07-Apr-22,26-Dec-27,Production Technician I,NEL,Active,Contract,Zone B,Full-Time,Unk,Room that ahead sound work short right.,Production       ,Field Operations,02-08-1947,MA,Laborer,Male,29247,Other,Divorced,Fully Meets,2
21-May-23,21-Jul-22,Production Technician I,NEL,Active,Contract,Zone B,Full-Time,Voluntary,Simply game everyone despite line.,Production       ,Wireless,21-09-1999,MA,Splicer,Male,91275,Hispanic,Divorced,Fully Meets,1
06-Sep-19,11-Sep-29,Production Technician I,SVG,Active,Full-Time,Zone C,Full-Time,Unk,Size shake far example.,Production       ,Field Operations,22-08-2000,MA,Safety,Male,95385,Other,Single,Fully Meets,3
01-May-19,19-Sep-24,Production Technician I,EW,Active,Full-Time,Zone B,Part-Time,Unk,Catch issue water night recognize mention.,Production       ,Wireline Construction,24-04-1969,MA,Apprentice,Male,87192,Asian,Single,Fully Meets,2
26-Sep-18,25-May-20,Area Sales Manager,PYZ,Active,Full-Time,Zone C,Temporary,Voluntary,Almost across fly recent go.,Sales,General - Eng,30-09-1961,MA,Lineman,Male,29310,Black,Widowed,Fully Meets,2
22-Mar-21,08-Mar-28,Production Technician I,TNS,Active,Full-Time,Zone C,Full-Time,Unk,Until reason late off training situation.,Production       ,General - Con,24-05-1962,MA,Laborer,Female,7095,Other,Married,Fully Meets,4
12-Jan-21,16-Jan-23,Production Technician I,PYZ,Active,Contract,Zone B,Temporary,Involuntary,Young risk quality natural foreign claim.,Production       ,Field Operations,09-08-1961,MA,Drafter,Female,84359,Hispanic,Divorced,Fully Meets,5
14-Jun-23,19-Mar-21,Area Sales Manager,PL,Active,Full-Time,Zone C,Temporary,Resignation,Red some option.,Sales,Yard (Material Handling),06-12-1952,PA,Specialist,Female,31682,Other,Divorced,Fully Meets,2
21-Jul-22,20-Jan-20,Production Technician II,SVG,Future Start,Contract,Zone A,Temporary,Retirement,Question kitchen gun find four wall heavy.,Production       ,General - Con,24-05-2000,MA,Laborer,Female,33057,White,Single,Fully Meets,5
12-Feb-20,02-Apr-27,IT Director,SVG,Active,Contract,Zone C,Temporary,Unk,Why development even.,Production       ,Field Operations,19-10-1963,MA,Laborer,Female,89289,White,Single,Fully Meets,4
23-Jan-21,27-Feb-29,Area Sales Manager,WBL,Active,Part-Time,Zone B,Part-Time,Unk,Size manager receive decide attention play plant.,Sales,Field Operations,29-11-1998,AZ,Model Assistant,Male,59969,Other,Single,Fully Meets,4
30-Dec-18,13-Sep-24,Production Technician I,CCDR,Active,Contract,Zone A,Full-Time,Unk,New out peace director fish.,Production       ,Field Operations,01-02-1980,MA,Administrative,Female,43885,Other,Single,PIP,5
11-Jul-21,31-Jan-29,Network Engineer,PL,Active,Full-Time,Zone B,Temporary,Unk,Law difference five away.,Executive Office,General - Con,06-10-1967,MA,Foreman,Male,67945,White,Divorced,Fully Meets,4
02-Dec-18,25-Apr-27,Area Sales Manager,MSC,Active,Part-Time,Zone C,Temporary,Unk,Success realize political move adult new.,Sales,Finance & Accounting,08-11-1979,PA,Cfo,Male,62052,Other,Married,Fully Meets,5
11-Feb-20,18-Jun-21,Production Technician I,MSC,Active,Full-Time,Zone B,Temporary,Resignation,Human box wish natural student staff.,Production       ,Technology / It,27-06-1988,MA,Project Manager,Female,40083,Asian,Divorced,Fully Meets,1
14-Jan-21,20-Apr-29,Software Engineering Manager,NEL,Active,Full-Time,Zone C,Part-Time,Unk,Easy film last fact discuss. Enough worker wall.,Production       ,Aerial,01-01-1975,MA,Administrative,Male,25737,Black,Widowed,Fully Meets,5
29-Aug-22,09-Apr-21,Production Technician I,WBL,Active,Part-Time,Zone B,Full-Time,Retirement,Amount particular answer show.,Production       ,General - Con,13-05-1945,MA,Laborer,Male,59614,Black,Married,Fully Meets,1
16-Jun-20,29-Dec-18,IT Director,CCDR,Active,Part-Time,Zone A,Full-Time,Resignation,Upon writer black.,Admin Offices,Wireless,02-05-1968,MA,Foreman,Female,4693,Black,Single,Fully Meets,3
20-Feb-23,25-Nov-20,Database Administrator,BPC,Active,Part-Time,Zone A,Part-Time,Resignation,That commercial east message peace.,IT/IS,Field Operations,03-01-1986,MA,Foreman,Male,35135,Black,Single,Fully Meets,3
22-Jul-20,09-Apr-20,Production Technician I,TNS,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Resignation,Young risk quality natural foreign claim.,Production       ,Field Operations,16-04-1954,MA,Laborer,Female,78944,Black,Widowed,Exceeds,4
26-Oct-21,01-Oct-21,Production Manager,PL,Active,Full-Time,Zone B,Part-Time,Retirement,Future where and.,Executive Office,Technology / It,06-12-1957,MA,Ceo,Male,93202,Asian,Divorced,Fully Meets,1
22-Mar-20,20-Apr-25,President & CEO,CCDR,Active,Part-Time,Zone B,Part-Time,Unk,Late least forward bill realize camera.,Production       ,Project Management - Eng,03-07-1979,MA,Specialist,Female,59866,Black,Married,Fully Meets,5
13-Aug-22,15-Nov-19,IT Support,PL,Active,Full-Time,Zone C,Temporary,Involuntary,Unit computer what age career.,Software Engineering,Field Operations,30-07-2000,MA,Supervisor,Male,29158,Other,Divorced,PIP,3
26-Feb-19,19-Mar-27,Software Engineering Manager,TNS,Active,Full-Time,Zone A,Full-Time,Unk,Few success street.,Software Engineering,Wireline Construction,18-02-1949,WA,Cfo,Male,48549,White,Single,Fully Meets,3
04-Mar-19,30-Jul-25,Production Technician I,MSC,Active,Part-Time,Zone A,Part-Time,Unk,In read day your stay she.,Production       ,Yard (Material Handling),26-07-1947,MA,Electrician,Female,14726,Other,Single,Fully Meets,1
16-Nov-19,22-Mar-28,Sr. Accountant,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,Suddenly myself debate official training three.,Admin Offices,General - Con,18-01-1942,ID,Supervisor,Female,76417,Hispanic,Widowed,Fully Meets,1
29-Sep-21,10-Oct-23,Area Sales Manager,MSC,Active,Contract,Zone B,Full-Time,Resignation,Station another son positive.,Sales,General - Con,01-06-1945,AZ,Estimator,Male,87567,Black,Divorced,Exceeds,3
27-Feb-20,08-Oct-27,Production Technician I,PYZ,Active,Part-Time,Zone A,Temporary,Unk,Key real fill never sing feeling.,Production       ,Technology / It,21-06-1951,MA,Project Manager,Male,32621,Other,Widowed,Fully Meets,4
23-Feb-23,30-Jan-29,Production Technician I,BPC,Active,Part-Time,Zone A,Full-Time,Unk,According crime none method effort.,Production       ,Executive,19-05-1945,MA,Technician,Male,60225,Asian,Widowed,Fully Meets,3
21-Sep-19,24-Oct-19,Enterprise Architect,CCDR,Terminated for Cause,Part-Time,Zone C,Part-Time,Involuntary,Industry majority population final. Bit go deal.,Production       ,Field Operations,10-04-1991,MA,Generalist,Male,35657,Other,Married,Fully Meets,3
21-Aug-18,16-Oct-24,Director of Sales,TNS,Active,Full-Time,Zone A,Part-Time,Unk,Stay herself cultural pass large.,Software Engineering,Underground,12-10-1960,ID,Billing,Male,59874,White,Single,Fully Meets,3
20-Sep-18,17-Jul-23,Area Sales Manager,EW,Active,Contract,Zone C,Full-Time,Retirement,Compare factor only together.,Sales,Splicing,23-06-1993,MA,Intern,Male,64620,Asian,Divorced,Fully Meets,4
14-Apr-20,09-Dec-20,President & CEO,SVG,Future Start,Full-Time,Zone B,Temporary,Resignation,Week degree party available measure.,Production       ,Shop (Fleet),24-06-1995,MA,Billing,Female,36461,White,Divorced,Fully Meets,2
10-Mar-20,02-Aug-19,BI Developer,BPC,Active,Part-Time,Zone C,Temporary,Voluntary,Strategy word southern.,Production       ,Field Operations,18-01-1993,MA,Laborer,Male,51224,Asian,Widowed,Fully Meets,4
19-Feb-23,04-Jun-24,IT Manager - Support,MSC,Active,Full-Time,Zone C,Temporary,Unk,Perform question beyond article.,Production       ,Safety,17-07-1965,MA,Project Manager,Female,90377,Black,Widowed,Exceeds,3
13-Jul-21,29-Sep-28,Production Technician I,PYZ,Active,Part-Time,Zone B,Part-Time,Unk,According if detail quality difficult.,Production       ,General - Eng,14-02-1988,MA,Planner,Female,2629,Other,Divorced,Fully Meets,3
29-Sep-18,22-Jun-19,BI Developer,EW,Leave of Absence,Contract,Zone A,Temporary,Voluntary,Gas group whose within step clear choose.,Production       ,Executive,06-04-1984,MA,Apprentice,Female,71439,Asian,Divorced,Needs Improvement,5
14-Jul-23,09-May-28,Enterprise Architect,PYZ,Active,Contract,Zone B,Temporary,Unk,Stay herself cultural pass large.,Production       ,People Services,18-02-1970,MA,Helper,Female,37687,Asian,Divorced,Exceeds,3
07-Sep-18,27-Jul-24,IT Director,TNS,Active,Full-Time,Zone A,Part-Time,Unk,True system strong often experience.,Production       ,Executive,02-03-1942,MA,Supervisor,Female,47186,Black,Divorced,Fully Meets,4
04-Oct-18,25-May-25,Production Technician I,TNS,Active,Contract,Zone A,Temporary,Unk,Half nice continue serious move lay itself.,Production       ,Executive,02-10-1970,MA,Ceo,Female,92618,White,Widowed,PIP,3
05-May-19,06-Dec-19,Database Administrator,SVG,Active,Full-Time,Zone A,Full-Time,Involuntary,Interest again main describe end charge.,Production       ,Project Management - Con,20-06-1996,MA,Labor,Female,23576,White,Married,Fully Meets,1
01-Dec-19,23-Jul-22,Area Sales Manager,PYZ,Active,Full-Time,Zone A,Temporary,Voluntary,Popular west moment natural step activity.,Sales,Shop (Fleet),29-03-1993,TX,Support,Female,22636,Asian,Single,Fully Meets,1
11-Jul-20,04-Mar-26,Production Technician I,PL,Active,Full-Time,Zone B,Full-Time,Unk,Much already above care than.,Production       ,Field Operations,27-03-1985,MA,Safety,Male,59367,Asian,Single,Fully Meets,3
20-Jul-19,01-Feb-28,Director of Operations,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,Success realize political move adult new.,Production       ,Field Operations,04-03-1985,MA,Clerical,Female,38706,Asian,Single,Needs Improvement,2
16-Dec-22,15-Aug-27,Sr. DBA,EW,Active,Part-Time,Zone B,Temporary,Unk,Figure third where boy.,Production       ,General - Con,08-12-1973,MA,Laborer,Female,5119,Other,Widowed,Fully Meets,3
02-Jan-21,04-May-21,Production Technician I,CCDR,Active,Full-Time,Zone B,Temporary,Retirement,Design and respond dog true knowledge.,Production       ,Aerial,17-05-1949,MA,Foreman,Female,91370,Hispanic,Divorced,Fully Meets,3
28-Jun-23,18-Jul-26,IT Support,WBL,Active,Full-Time,Zone B,Full-Time,Unk,Only movie ability wait according.,Production       ,Wireline Construction,01-01-1950,MA,Controller,Female,16352,Black,Single,Fully Meets,5
20-Sep-21,24-Sep-22,Principal Data Architect,PYZ,Active,Part-Time,Zone B,Temporary,Involuntary,Catch issue water night recognize mention.,Software Engineering,General - Con,25-04-1957,MA,Laborer,Male,75658,White,Single,PIP,3
05-Jul-22,20-Sep-26,Production Technician I,EW,Active,Part-Time,Zone C,Part-Time,Unk,Law difference five away.,Production       ,Aerial,07-01-1993,MA,Clerk,Female,9942,Black,Widowed,Fully Meets,3
09-Jul-23,11-Jun-26,Area Sales Manager,TNS,Active,Contract,Zone C,Full-Time,Unk,Site least knowledge right every.,Sales,Field Operations,30-03-1986,AL,Laborer,Male,27367,White,Married,Fully Meets,2
28-Oct-19,01-Jan-19,Accountant I,CCDR,Active,Part-Time,Zone B,Part-Time,Voluntary,Next explain account stay.,Software Engineering,Field Operations,25-11-1960,MA,Associate,Female,53856,Other,Divorced,Fully Meets,2
15-Aug-18,29-Oct-27,Production Technician I,SVG,Active,Full-Time,Zone A,Temporary,Unk,Part officer father last trouble field.,Production       ,General - Sga,09-11-1977,MA,Drafter,Female,73261,White,Widowed,Fully Meets,3
13-Apr-19,24-Jun-29,BI Developer,PL,Active,Full-Time,Zone B,Part-Time,Unk,Occur tough thousand on recent.,Production       ,General - Con,04-07-2000,MA,Top Hand,Female,40145,Hispanic,Single,Fully Meets,1
27-Oct-20,30-May-24,Sr. DBA,NEL,Active,Contract,Zone B,Full-Time,Unk,Nor director yard within car into final.,Production       ,Wireline Construction,04-12-1943,MA,Mechanic,Female,27863,White,Married,Needs Improvement,1
12-Aug-20,30-Aug-20,Senior BI Developer,NEL,Terminated for Cause,Full-Time,Zone A,Full-Time,Involuntary,Nation you bad daughter only huge them.,Production       ,Splicing,14-02-1990,MA,Helper,Female,54866,Black,Single,Fully Meets,4
29-Jul-21,29-Jul-25,Enterprise Architect,WBL,Active,Contract,Zone C,Temporary,Unk,Can last meet shake imagine he.,Production       ,Field Operations,06-09-1979,MA,Supervisor,Male,51763,White,Married,Fully Meets,2
23-Dec-20,14-Jul-21,Production Technician I,BPC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Voluntary,Ok glass media learn grow.,Production       ,Field Operations,18-11-1999,MA,Foreman,Female,46033,Other,Widowed,Fully Meets,4
10-Jul-21,18-Dec-29,IT Director,PYZ,Active,Contract,Zone B,Part-Time,Unk,Reason stock professional clear allow two town.,Executive Office,General - Con,15-11-1962,MA,Services,Male,28875,Black,Divorced,Fully Meets,3
05-Jan-21,04-Aug-22,Production Technician I,SVG,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Involuntary,Democrat stage daughter any own whom.,Production       ,Wireless,12-09-1966,MA,Support,Male,31969,Hispanic,Married,Fully Meets,4
