city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,500-999,Public Sector,1,18,1.0
city_103,0.92,Male,No relevent experience,Full time course,High School,,4,,,1,26,0.0
city_105,0.794,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Public Sector,2,2,
city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,13,0.0
city_11,0.55,Male,Has relevent experience,no_enrollment,High School,,6,,,never,41,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,220,0.0
city_75,0.939,Male,No relevent experience,no_enrollment,High School,,<1,,,never,11,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,41,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,34,1.0
city_61,0.913,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,71,0.0
city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,1,166,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,32,0.0
city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,9,50-99,,never,55,0.0
city_104,0.924,Male,No relevent experience,Full time course,High School,,1,,,never,278,0.0
city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,4,85,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,16,0.0
city_67,0.855,Male,Has relevent experience,Full time course,Masters,STEM,10,100-500,Pvt Ltd,2,38,0.0
city_150,0.698,,No relevent experience,no_enrollment,Masters,STEM,13,50-99,Public Sector,>4,18,0.0
city_173,0.878,,Has relevent experience,Full time course,Masters,STEM,>20,,,,28,0.0
city_102,0.804,,No relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,>4,92,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,NGO,1,22,0.0
city_75,0.939,,No relevent experience,Full time course,Graduate,STEM,<1,<10,Pvt Ltd,1,154,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,No Major,7,1000-4999,Public Sector,>4,22,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,77,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,78,0.0
city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,9,,,never,29,1.0
city_155,0.556,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,4,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,50-99,Pvt Ltd,1,90,0.0
city_40,0.7759999999999999,,No relevent experience,Full time course,Masters,STEM,6,,,1,90,
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,17,,Public Sector,4,20,0.0
city_173,0.878,,Has relevent experience,no_enrollment,High School,,<1,100-500,Pvt Ltd,1,29,0.0
city_103,0.92,,Has relevent experience,Full time course,High School,,6,10000+,Public Sector,1,78,0.0
city_115,0.789,,No relevent experience,Full time course,Graduate,STEM,2,,,1,23,1.0
city_103,0.92,,Has relevent experience,no_enrollment,Phd,Humanities,>20,,,>4,108,0.0
city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,304,
city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,2,236,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,50-99,Funded Startup,2,22,0.0
city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,5,,,never,16,0.0
city_55,0.7390000000000001,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,NGO,1,278,0.0
city_45,0.89,Male,Has relevent experience,Part time course,Graduate,STEM,5,,,1,14,0.0
city_21,0.624,,No relevent experience,Full time course,High School,,3,,,never,99,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,Other,11,500-999,Pvt Ltd,3,34,0.0
city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,,never,192,0.0
city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5,,,never,86,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,,,1,18,0.0
city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Early Stage Startup,>4,36,1.0
city_100,0.887,,Has relevent experience,Part time course,High School,,6,10000+,Public Sector,1,91,1.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,,>20,1000-4999,Public Sector,1,308,1.0
city_141,0.763,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,46,0.0
city_99,0.915,Female,No relevent experience,Full time course,Graduate,Business Degree,1,,,1,40,0.0
city_114,0.926,,No relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,8,1.0
city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,36,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,18,500-999,,2,88,0.0
city_138,0.836,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,12,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,,,never,30,0.0
city_105,0.794,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,1,41,0.0
city_114,0.926,,Has relevent experience,Part time course,Graduate,STEM,10,100-500,Public Sector,1,39,0.0
city_100,0.887,Male,No relevent experience,Full time course,High School,,4,,,1,82,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,6,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,72,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,High School,,7,,,never,58,0.0
city_138,0.836,,No relevent experience,no_enrollment,Primary School,,1,,,never,9,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10/49,Funded Startup,2,11,0.0
city_100,0.887,Male,No relevent experience,Full time course,Graduate,Other,14,,,never,35,0.0
city_143,0.74,Male,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Funded Startup,2,136,1.0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,20,0.0
city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,3,12,0.0
city_99,0.915,Female,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Public Sector,2,105,0.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,NGO,>4,36,0.0
city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,4,158,0.0
city_100,0.887,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,3,0.0
city_142,0.727,Female,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,2,127,0.0
city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,High School,,2,,,1,174,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,2,35,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,220,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,17,0.0
city_102,0.804,Male,Has relevent experience,Full time course,Graduate,Business Degree,1,<10,Pvt Ltd,1,52,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,30,0.0
city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,4,83,0.0
city_73,0.754,,No relevent experience,no_enrollment,Graduate,STEM,1,,,1,120,1.0
city_155,0.556,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,,3,200,
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,5,,,1,63,1.0
city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,26,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,>4,84,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,166,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,1,82,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,4,165,0.0
city_98,0.949,,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,55,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,46,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Early Stage Startup,1,110,
city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,Pvt Ltd,1,52,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,,4,,,never,47,0.0
city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,13,,,1,202,0.0
city_126,0.479,,No relevent experience,no_enrollment,,,1,,,never,316,1.0
city_162,0.767,Male,Has relevent experience,no_enrollment,High School,,10,<10,Early Stage Startup,1,98,0.0
city_73,0.754,Female,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,23,0.0
city_21,0.624,,No relevent experience,Full time course,Masters,STEM,4,,,never,53,1.0
city_21,0.624,Male,No relevent experience,Full time course,High School,,4,,,never,9,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,NGO,2,56,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,242,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,High School,,8,100-500,Pvt Ltd,>4,110,0.0
city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,<1,,,2,46,0.0
city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,23,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,17,0.0
city_162,0.767,,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,never,14,0.0
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,<1,50-99,Pvt Ltd,1,59,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,12,
city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,<1,10000+,Pvt Ltd,2,23,0.0
city_67,0.855,,Has relevent experience,Full time course,Masters,STEM,10,10000+,Pvt Ltd,1,82,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,500-999,Funded Startup,1,113,0.0
city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,4,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,3,127,0.0
city_165,0.903,Male,No relevent experience,Full time course,High School,,2,,Funded Startup,1,28,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,50,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,>4,108,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,2,262,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,2,67,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,262,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,never,66,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,>4,76,1.0
city_21,0.624,,Has relevent experience,Full time course,High School,,6,50-99,Pvt Ltd,1,92,1.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,1,58,0.0
city_103,0.92,,No relevent experience,no_enrollment,High School,,3,,,never,90,0.0
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,2,500-999,,1,10,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,2,1000-4999,NGO,1,110,0.0
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,26,1.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,140,0.0
city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,4,,,1,106,1.0
city_28,0.939,Male,No relevent experience,Full time course,Graduate,STEM,7,,,2,78,1.0
city_11,0.55,,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,>4,39,0.0
city_149,0.6890000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,10,,,1,90,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,41,0.0
city_114,0.926,Male,Has relevent experience,Part time course,Graduate,Business Degree,7,100-500,Pvt Ltd,2,15,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,43,0.0
city_103,0.92,,Has relevent experience,no_enrollment,High School,,10,,,1,6,0.0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,never,166,0.0
city_159,0.843,Other,No relevent experience,Full time course,High School,,1,,,never,6,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,10,50-99,Public Sector,1,10,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,1,22,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,55,0.0
city_24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,2,9,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,never,141,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,1,15,0.0
city_114,0.926,Male,Has relevent experience,Part time course,Phd,Humanities,11,10000+,Pvt Ltd,>4,56,0.0
city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,62,0.0
city_114,0.926,Male,No relevent experience,Full time course,High School,,9,,,never,150,0.0
city_143,0.74,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,12,0.0
city_90,0.698,,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Funded Startup,1,149,0.0
city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,33,0.0
city_16,0.91,,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,>4,8,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,>4,20,0.0
city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,9,,Pvt Ltd,2,8,1.0
city_21,0.624,,No relevent experience,Full time course,Masters,STEM,2,100-500,Pvt Ltd,1,55,
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Public Sector,2,19,0.0
city_114,0.926,Male,No relevent experience,no_enrollment,High School,,3,,,never,17,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,133,0.0
city_65,0.802,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,2,112,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,64,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,29,0.0
city_104,0.924,Male,No relevent experience,no_enrollment,High School,,6,,Pvt Ltd,never,20,0.0
city_100,0.887,,No relevent experience,Part time course,Graduate,STEM,4,,,1,50,1.0
city_11,0.55,Female,Has relevent experience,Full time course,Masters,STEM,15,,,2,55,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,,5,,,never,35,
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,80,0.0
city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,5000-9999,Public Sector,1,113,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,4,63,0.0
city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,>4,29,0.0
city_173,0.878,,No relevent experience,no_enrollment,Primary School,,4,50-99,,2,8,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,14,50-99,Pvt Ltd,2,107,0.0
city_136,0.897,,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,18,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,Pvt Ltd,>4,74,0.0
city_71,0.884,Male,No relevent experience,no_enrollment,Graduate,STEM,18,,,>4,18,0.0
city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,13,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,126,0.0
city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,4,9,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Funded Startup,3,150,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,126,
city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,3,,,,40,
city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,1,112,0.0
city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,10,500-999,Pvt Ltd,1,62,1.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,14,0.0
city_100,0.887,Male,No relevent experience,no_enrollment,High School,,3,,,never,12,0.0
city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,16,1000-4999,,1,174,0.0
city_28,0.939,Male,Has relevent experience,no_enrollment,High School,,6,<10,Early Stage Startup,never,31,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,6,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,NGO,2,101,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,188,0.0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,4,62,0.0
city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,19,10/49,Funded Startup,1,12,1.0
city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,11,,,1,27,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,18,,,never,21,1.0
city_103,0.92,Male,No relevent experience,Part time course,Masters,STEM,3,100-500,Pvt Ltd,1,28,0.0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,16,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Pvt Ltd,1,92,0.0
city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,32,0.0
city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,4,90,0.0
city_13,0.8270000000000001,,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,>4,108,0.0
city_10,0.895,Male,Has relevent experience,Full time course,Masters,STEM,>20,1000-4999,Public Sector,>4,90,
city_55,0.7390000000000001,,No relevent experience,no_enrollment,Graduate,STEM,9,,,,2,1.0
city_101,0.5579999999999999,Male,No relevent experience,Full time course,Graduate,STEM,3,10/49,Pvt Ltd,1,67,1.0
city_21,0.624,Male,No relevent experience,Full time course,High School,,<1,,,never,113,
city_114,0.926,Male,No relevent experience,no_enrollment,,,<1,,,never,76,0.0
city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,Arts,3,50-99,Pvt Ltd,2,3,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,100-500,Pvt Ltd,>4,25,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,1,158,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,15,100-500,Pvt Ltd,1,47,0.0
city_40,0.7759999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,never,42,0.0
city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,17,0.0
city_103,0.92,,No relevent experience,no_enrollment,,,2,,,never,42,0.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,82,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,19,1000-4999,Pvt Ltd,1,90,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,76,1.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Other,>4,3,0.0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,96,0.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,<10,Funded Startup,2,34,1.0
city_114,0.926,Male,No relevent experience,Full time course,Masters,Other,8,10000+,Public Sector,4,134,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,70,0.0
city_149,0.6890000000000001,Female,No relevent experience,Full time course,Masters,STEM,9,,,never,10,
