StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
10-Aug-18,04-Nov-19,Area Sales Manager,MSC,Active,Full-Time,Zone C,Temporary,Retirement,Alone once than. More condition pay far.,Sales,General - Con,06-04-1948,GA,Technician,Female,30428,Asian,Married,Fully Meets,3
25-May-22,27-Nov-22,Area Sales Manager,EW,Active,Full-Time,Zone A,Temporary,Involuntary,Foot in theory minute recognize test.,Sales,Splicing,24-11-1981,CO,Splicer,Male,80820,Other,Single,Fully Meets,3
05-Dec-19,17-Feb-23,Area Sales Manager,CCDR,Active,Contract,Zone A,Full-Time,Resignation,Degree wish science when thing week old.,Sales,Finance & Accounting,06-11-1951,KY,Controller,Female,40220,White,Divorced,Fully Meets,3
28-Apr-19,,Area Sales Manager,BPC,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,General - Con,21-11-1989,NV,Lineman,Male,89139,Asian,Widowed,Exceeds,4
09-Jul-19,16-Jun-22,Area Sales Manager,PYZ,Active,Full-Time,Zone A,Full-Time,Retirement,Fear particular method stage.,IT/IS,Field Operations,24-11-1952,MA,Laborer,Male,2810,Black,Single,Exceeds,2
05-Apr-21,12-May-23,Area Sales Manager,WBL,Active,Full-Time,Zone C,Part-Time,Voluntary,Wall body wonder successful.,IT/IS,Project Management - Con,08-04-1994,KY,Coordinator,Male,2621,Asian,Widowed,Fully Meets,3
28-Nov-21,04-Feb-22,Area Sales Manager,NEL,Active,Contract,Zone A,Part-Time,Voluntary,Visit foot nearly radio treatment.,Sales,Engineers,15-11-1983,KY,Director,Male,44553,Other,Widowed,Fully Meets,3
16-Jan-21,,Area Sales Manager,PL,Active,Contract,Zone C,Full-Time,Unk,,Sales,Project Management - Con,07-12-1985,KY,Supervisor,Female,5360,Other,Married,Exceeds,4
24-Aug-21,,Area Sales Manager,BPC,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,Field Operations,01-05-1996,TX,Driller,Female,16325,White,Divorced,Exceeds,2
26-May-20,18-Jun-23,Area Sales Manager,CCDR,Future Start,Part-Time,Zone C,Part-Time,Involuntary,Unit pass office southern break one.,Sales,General - Con,17-02-1964,TX,Technician,Female,43481,Asian,Widowed,Fully Meets,3
01-Oct-19,06-Nov-20,Area Sales Manager,SVG,Future Start,Full-Time,Zone A,Temporary,Retirement,List class mind.,Sales,Engineers,12-05-1958,TX,Specialist,Male,50705,Asian,Widowed,Fully Meets,3
10-May-23,27-May-23,Area Sales Manager,EW,Future Start,Contract,Zone B,Temporary,Involuntary,Price third parent evening.,Sales,General - Eng,18-09-1992,CO,Technician,Male,5168,Black,Single,Fully Meets,5
01-Sep-20,04-Dec-22,Area Sales Manager,MSC,Active,Contract,Zone C,Temporary,Resignation,Cause military a sense. Doctor property may.,Sales,Field Operations,11-08-1994,CO,Operator,Male,11765,Other,Single,Exceeds,2
18-Feb-21,11-Nov-22,Area Sales Manager,TNS,Active,Contract,Zone C,Full-Time,Voluntary,Station another son positive.,Sales,General - Con,15-01-1968,CO,Technician,Male,71071,Other,Divorced,Exceeds,3
08-Nov-22,,Area Sales Manager,PYZ,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,General - Con,07-01-1947,IN,Foreman,Male,12122,Black,Divorced,Fully Meets,2
13-Oct-22,,Area Sales Manager,WBL,Active,Contract,Zone C,Part-Time,Unk,,Sales,Fielders,07-04-1982,MA,Engineer,Male,87065,White,Widowed,Fully Meets,4
11-Sep-22,,Area Sales Manager,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,,IT/IS,General - Con,29-01-1970,KY,Foreman,Male,10415,Hispanic,Married,Needs Improvement,4
29-Jun-21,05-Jul-22,Area Sales Manager,WBL,Active,Full-Time,Zone C,Temporary,Resignation,Pm local take example fund. Small heavy listen.,Sales,Project Management - Eng,18-01-1999,KY,Manager,Male,3763,Other,Widowed,Exceeds,4
06-Mar-23,,Area Sales Manager,NEL,Active,Full-Time,Zone A,Temporary,Unk,,Sales,Field Operations,25-09-1946,KY,Technician,Female,79623,Black,Divorced,Fully Meets,3
25-Sep-20,,Area Sales Manager,PL,Active,Full-Time,Zone B,Temporary,Unk,,Sales,Engineers,23-08-1947,KY,Technician,Female,69189,White,Divorced,Needs Improvement,3
28-Apr-22,24-May-23,Area Sales Manager,BPC,Future Start,Contract,Zone A,Full-Time,Voluntary,Several young whether that expert.,Sales,Field Operations,12-08-1996,TX,Laborer,Female,5194,Hispanic,Single,Needs Improvement,3
18-Apr-21,21-Jun-22,Area Sales Manager,CCDR,Future Start,Part-Time,Zone A,Full-Time,Retirement,Science end approach democratic treatment.,Sales,General - Con,09-02-1944,TX,Splicer,Male,8779,Black,Widowed,Exceeds,2
19-Feb-20,,Area Sales Manager,SVG,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Aerial,10-02-1944,TX,Lineman,Male,74682,Asian,Married,Fully Meets,3
18-Jul-19,01-Oct-21,Area Sales Manager,EW,Future Start,Full-Time,Zone C,Part-Time,Resignation,Base scene central unit per argue. Might last of.,Sales,General - Con,29-12-1997,CO,Foreman,Male,78046,Hispanic,Married,Needs Improvement,1
13-Sep-18,17-Sep-21,Area Sales Manager,MSC,Active,Contract,Zone A,Full-Time,Involuntary,Yourself book budget product.,Sales,Field Operations,09-08-1942,CO,Coordinator,Male,27270,Hispanic,Divorced,Needs Improvement,3
30-Apr-20,18-Jul-21,Area Sales Manager,TNS,Active,Part-Time,Zone A,Temporary,Retirement,Paper can score else investment.,Sales,Field Operations,21-06-1951,IN,Tower Hand,Male,12703,Hispanic,Single,Fully Meets,1
03-Dec-18,09-Sep-22,Area Sales Manager,PYZ,Active,Contract,Zone B,Full-Time,Involuntary,Stuff different color how.,Sales,Shop (Fleet),17-06-1998,MA,Mechanic,Male,66835,Black,Widowed,Needs Improvement,5
08-Nov-21,,Area Sales Manager,WBL,Active,Full-Time,Zone B,Full-Time,Unk,,Sales,General - Con,07-01-1962,MA,Flagger,Male,66150,Asian,Divorced,Needs Improvement,3
13-Apr-22,10-Apr-23,Area Sales Manager,PYZ,Active,Part-Time,Zone C,Full-Time,Retirement,Sign figure employee card education.,IT/IS,Aerial,26-01-1979,KY,Supervisor,Male,64288,Other,Married,Exceeds,4
06-May-20,,Area Sales Manager,WBL,Active,Contract,Zone A,Part-Time,Unk,,Sales,Fielders,14-05-1987,KY,Engineer,Female,94333,Asian,Divorced,Exceeds,1
09-Sep-19,,Area Sales Manager,NEL,Active,Contract,Zone B,Temporary,Unk,,Sales,Wireline Construction,26-04-1998,KY,Foreman,Female,45453,Black,Single,Fully Meets,4
29-Jul-20,05-Jan-23,Area Sales Manager,PL,Future Start,Contract,Zone B,Full-Time,Resignation,Right cut matter arrive difference.,Sales,Field Operations,21-02-1945,TX,Driver,Female,81905,Asian,Divorced,Needs Improvement,3
14-Nov-18,28-Oct-19,Area Sales Manager,BPC,Future Start,Contract,Zone C,Part-Time,Retirement,Speak professor statement result.,Sales,Field Operations,31-05-1997,TX,Technician,Female,12491,Black,Married,Needs Improvement,3
29-Feb-20,,Area Sales Manager,CCDR,Active,Part-Time,Zone C,Temporary,Unk,,Sales,Field Operations,03-01-1967,TX,Foreman,Male,64350,Asian,Married,Fully Meets,4
15-Jan-23,,Area Sales Manager,SVG,Active,Contract,Zone C,Full-Time,Unk,,Sales,Project Management - Con,12-01-1982,TX,Director,Male,74124,Other,Married,Exceeds,4
29-Jun-23,,Area Sales Manager,EW,Active,Part-Time,Zone A,Temporary,Unk,,Sales,Shop (Fleet),01-10-1950,CO,Manager,Male,33379,Hispanic,Widowed,Exceeds,2
09-Mar-20,,Area Sales Manager,MSC,Active,Full-Time,Zone A,Temporary,Unk,,Sales,Catv,16-12-1965,CO,Laborer,Male,34481,Other,Divorced,Fully Meets,2
21-Sep-21,13-Apr-23,Area Sales Manager,TNS,Active,Full-Time,Zone C,Temporary,Resignation,Expert challenge education air none money wide.,Sales,General - Con,25-12-1957,IN,Foreman,Male,90406,Asian,Widowed,Fully Meets,2
12-Jun-23,06-Jul-23,Area Sales Manager,PYZ,Active,Part-Time,Zone A,Temporary,Voluntary,Buy become improve guess business know.,Sales,Fielders,20-06-1945,MA,Engineer,Male,95774,Asian,Divorced,Needs Improvement,2
07-Apr-19,,Area Sales Manager,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,,IT/IS,Aerial,03-12-1969,KY,Laborer,Female,16058,Asian,Widowed,Needs Improvement,2
17-Sep-18,09-Jan-19,Area Sales Manager,WBL,Active,Full-Time,Zone C,Temporary,Resignation,Read family dark scene scene guess.,Sales,Wireline Construction,10-10-1957,KY,Groundman,Female,45149,Hispanic,Married,Fully Meets,2
02-Aug-22,02-Apr-23,Area Sales Manager,NEL,Active,Contract,Zone A,Part-Time,Involuntary,Somebody great could yet.,Sales,Project Management - Con,17-05-1962,TX,Technician,Female,96336,Hispanic,Widowed,Fully Meets,2
08-Sep-22,16-Oct-22,Area Sales Manager,PL,Future Start,Full-Time,Zone C,Temporary,Retirement,View vote contain within fight cup party war.,Sales,Catv,09-08-1946,TX,Supervisor,Female,75671,Black,Widowed,Fully Meets,1
07-Mar-19,31-May-21,Area Sales Manager,BPC,Future Start,Full-Time,Zone C,Part-Time,Voluntary,Buy house certain wrong research chair.,Sales,Wireline Construction,11-12-1965,TX,Splicer,Male,61149,Other,Widowed,Fully Meets,4
29-Oct-19,07-Feb-21,Area Sales Manager,CCDR,Future Start,Full-Time,Zone A,Temporary,Resignation,Miss onto none our discussion year.,Sales,Catv,11-02-1990,TX,Lineman,Male,57302,Asian,Divorced,Needs Improvement,2
26-Sep-21,,Area Sales Manager,SVG,Active,Part-Time,Zone B,Temporary,Unk,,Sales,Project Management - Con,19-06-1964,CO,Coordinator,Male,42605,Asian,Widowed,Fully Meets,1
29-Aug-18,,Area Sales Manager,EW,Active,Part-Time,Zone B,Full-Time,Unk,,Sales,General - Con,18-07-1995,CO,Model Assistant,Male,64036,Other,Single,Fully Meets,4
26-Oct-21,,Area Sales Manager,MSC,Active,Contract,Zone C,Full-Time,Unk,,Sales,Field Operations,22-08-1994,CO,Laborer,Male,23173,White,Widowed,Fully Meets,5
31-Oct-22,08-Jun-23,Area Sales Manager,TNS,Active,Part-Time,Zone C,Temporary,Involuntary,Nature finish modern push former American.,Sales,Fielders,14-11-1990,IN,Engineer,Male,19665,Other,Widowed,Fully Meets,4
15-Mar-23,,Area Sales Manager,BPC,Active,Contract,Zone B,Part-Time,Unk,,Sales,General - Sga,01-02-1994,KY,Administrator,Female,41161,Other,Divorced,Fully Meets,4
09-Sep-22,,Area Sales Manager,CCDR,Active,Contract,Zone B,Full-Time,Unk,,Sales,Wireline Construction,12-11-1997,KY,Lineman,Female,52499,Asian,Single,Fully Meets,2
04-Mar-22,,Area Sales Manager,EW,Active,Part-Time,Zone A,Temporary,Unk,,Sales,Field Operations,02-05-1953,TX,Laborer,Female,25634,Black,Divorced,Fully Meets,2
11-Feb-19,,Area Sales Manager,MSC,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,General - Sga,10-07-1991,TX,Director,Female,37965,Hispanic,Divorced,Fully Meets,2
26-Jan-21,,Area Sales Manager,NEL,Active,Contract,Zone B,Full-Time,Unk,,Sales,Field Operations,02-06-1973,TX,Driver,Male,39504,White,Widowed,Fully Meets,5
26-Nov-19,,Area Sales Manager,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Sales,General - Con,08-01-1993,CO,Clerk,Male,31676,Asian,Married,Fully Meets,1
15-Jul-19,,Area Sales Manager,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,,Sales,Project Management - Con,17-04-1984,CO,Project Manager,Male,28784,Asian,Widowed,Fully Meets,5
18-Jun-20,,Area Sales Manager,SVG,Active,Contract,Zone B,Full-Time,Unk,,Sales,General - Con,08-02-1994,CO,Technician,Male,90983,Black,Single,Fully Meets,4
22-Jun-23,22-Jul-23,Area Sales Manager,TNS,Active,Part-Time,Zone B,Temporary,Retirement,Night company image able suggest.,Sales,Wireline Construction,27-01-1993,IN,Laborer,Male,1115,Other,Married,Fully Meets,4
02-Dec-21,,Area Sales Manager,WBL,Active,Contract,Zone A,Part-Time,Unk,,Sales,General - Sga,19-09-1964,CA,Administrator,Male,72233,Other,Widowed,Fully Meets,5
08-Dec-21,,Area Sales Manager,TNS,Active,Part-Time,Zone C,Temporary,Unk,,Sales,Project Management - Con,18-02-1981,OR,Lineman,Female,58210,Hispanic,Widowed,Fully Meets,1
26-Apr-23,22-Jun-23,Area Sales Manager,PYZ,Active,Full-Time,Zone A,Full-Time,Voluntary,About allow article. For gas player magazine.,Sales,General - Sga,17-10-1998,KY,Laborer,Female,36087,White,Widowed,Fully Meets,2
25-Sep-18,20-Dec-21,Area Sales Manager,WBL,Active,Part-Time,Zone C,Temporary,Involuntary,Seem hand dog. Us six beyond place fund well.,Sales,Field Operations,16-01-1971,KY,Technician,Female,61457,Asian,Widowed,Fully Meets,5
20-Nov-18,21-Jun-20,Area Sales Manager,NEL,Active,Full-Time,Zone B,Part-Time,Voluntary,Game hour boy not write somebody owner.,Sales,Shop (Fleet),25-02-2000,TX,Mechanic,Female,80424,White,Divorced,Fully Meets,1
30-Aug-20,30-Aug-22,Area Sales Manager,PL,Future Start,Part-Time,Zone A,Part-Time,Retirement,Worker medical commercial participant tough leg.,Sales,General - Con,19-04-1959,TX,Technician,Male,6240,Other,Widowed,Fully Meets,4
01-Oct-19,,Area Sales Manager,BPC,Active,Full-Time,Zone C,Temporary,Unk,,Sales,Splicing,29-06-1976,TX,Electrician,Male,49914,White,Married,Fully Meets,1
20-Jan-22,,Area Sales Manager,CCDR,Active,Part-Time,Zone A,Temporary,Unk,,Sales,Project Management - Con,27-07-1951,CO,Manager,Male,71319,Other,Single,Fully Meets,4
10-Oct-21,,Area Sales Manager,SVG,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,General - Con,23-08-1980,CO,Laborer,Male,27992,Hispanic,Married,Fully Meets,2
29-Aug-20,,Area Sales Manager,EW,Active,Contract,Zone B,Temporary,Unk,,Sales,Field Operations,24-07-1943,IN,Groundman,Male,72324,Hispanic,Widowed,Fully Meets,1
27-Aug-19,10-May-23,Area Sales Manager,MSC,Active,Full-Time,Zone B,Temporary,Voluntary,Fund nor half early miss follow.,Sales,Field Operations,06-07-1988,IN,Technician,Male,38740,Other,Married,Fully Meets,2
25-Feb-21,07-Apr-23,Area Sales Manager,TNS,Active,Full-Time,Zone A,Full-Time,Retirement,Line later deal stand sometimes too mind.,Sales,Project Management - Con,24-03-1973,CA,Manager,Male,9437,White,Single,Fully Meets,4
13-Jul-21,,Area Sales Manager,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Aerial,26-05-1942,OR,Laborer,Male,9385,Asian,Single,Fully Meets,5
14-Apr-21,,Area Sales Manager,BPC,Active,Part-Time,Zone C,Full-Time,Unk,,Sales,General - Sga,04-11-1977,KY,Project Controls,Female,75993,Black,Married,Fully Meets,2
10-Feb-20,,Area Sales Manager,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,General - Con,17-10-1956,KY,Laborer,Female,65329,Hispanic,Married,Fully Meets,2
17-Aug-21,31-Dec-21,Area Sales Manager,WBL,Active,Part-Time,Zone B,Full-Time,Resignation,Tell paper every.,Sales,Finance & Accounting,18-02-1997,KY,Director,Female,41111,Asian,Divorced,Fully Meets,4
17-Apr-23,22-Jun-23,Area Sales Manager,NEL,Future Start,Contract,Zone C,Temporary,Voluntary,Why sport must page bad.,Sales,Yard (Material Handling),25-10-1996,TX,Coordinator,Female,58860,Black,Single,Fully Meets,2
02-Sep-22,24-May-23,Area Sales Manager,PL,Future Start,Contract,Zone C,Temporary,Involuntary,Something sense information final building.,Sales,General - Con,13-11-1959,TX,Laborer,Male,93051,Other,Married,Fully Meets,5
15-Apr-20,,Area Sales Manager,BPC,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Wireline Construction,03-01-1958,TX,Manager,Male,17419,Asian,Married,Fully Meets,1
09-Mar-22,10-Dec-22,Area Sales Manager,CCDR,Future Start,Part-Time,Zone A,Part-Time,Retirement,School see rest firm I.,Sales,Finance & Accounting,29-04-1997,CO,Controller,Male,59593,White,Single,Fully Meets,4
07-Apr-22,22-Jan-23,Area Sales Manager,SVG,Active,Contract,Zone B,Part-Time,Retirement,Source doctor rock group this.,Sales,Project Management - Con,25-06-1988,CO,Coordinator,Male,96350,Asian,Divorced,Fully Meets,5
19-Feb-20,,Area Sales Manager,EW,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,Splicing,04-01-1942,IN,Splicer,Male,44469,Hispanic,Widowed,Fully Meets,4
10-Apr-21,04-Jul-22,Area Sales Manager,MSC,Active,Contract,Zone B,Part-Time,Involuntary,Little imagine career he produce program.,Sales,General - Eng,24-05-1969,CA,Coordinator,Female,13249,Hispanic,Married,Fully Meets,2
19-Dec-21,02-Mar-22,Area Sales Manager,TNS,Active,Part-Time,Zone C,Temporary,Resignation,Your very trip successful memory to while out.,Sales,Aerial,28-03-1951,CA,Groundman,Male,17123,Hispanic,Widowed,Fully Meets,2
13-Dec-20,13-Jan-23,Area Sales Manager,TNS,Active,Full-Time,Zone C,Temporary,Involuntary,Red some option.,Sales,Project Management - Con,01-03-1963,ND,Manager,Female,18983,Black,Divorced,Fully Meets,1
26-Feb-19,,Area Sales Manager,WBL,Active,Contract,Zone C,Part-Time,Unk,,Sales,General - Con,16-04-1949,KY,Electrician,Female,51795,Asian,Divorced,Fully Meets,4
02-Mar-20,,Area Sales Manager,BPC,Active,Full-Time,Zone C,Part-Time,Unk,,Sales,Splicing,12-10-1983,KY,Splicer,Female,34369,Other,Single,Fully Meets,1
25-Jun-21,25-Aug-22,Area Sales Manager,CCDR,Active,Full-Time,Zone A,Temporary,Resignation,Theory grow future week house.,Sales,General - Con,19-12-1978,KY,Laborer,Female,23092,Other,Single,Fully Meets,2
26-Jul-21,04-May-22,Area Sales Manager,EW,Future Start,Contract,Zone B,Full-Time,Resignation,Inside week also so.,Sales,Field Operations,11-11-1999,TX,Laborer,Male,6074,Asian,Divorced,Fully Meets,2
03-Jul-22,10-Jan-23,Area Sales Manager,MSC,Future Start,Contract,Zone B,Temporary,Retirement,Surface vote old picture.,Sales,General - Con,29-01-1967,TX,Foreman,Male,72264,Hispanic,Single,Fully Meets,2
15-Sep-22,,Area Sales Manager,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Sales,General - Con,30-05-1948,TX,Foreman,Male,28282,White,Widowed,Fully Meets,4
01-May-20,25-Feb-21,Area Sales Manager,PL,Active,Full-Time,Zone B,Temporary,Retirement,Especially thing recognize year fine shoulder.,Sales,Aerial,15-10-1974,CO,Lineman,Male,46645,Black,Married,Fully Meets,1
13-Oct-22,,Area Sales Manager,PYZ,Active,Full-Time,Zone C,Part-Time,Unk,,Sales,Finance & Accounting,13-12-1991,CO,Accounting,Male,10790,Hispanic,Widowed,Fully Meets,2
03-Jan-20,24-Aug-20,Area Sales Manager,SVG,Active,Part-Time,Zone C,Full-Time,Voluntary,Camera spring color about energy provide claim.,Sales,Field Operations,18-06-1994,IN,Top Hand,Male,67282,Hispanic,Single,Fully Meets,2
13-Nov-19,,Area Sales Manager,TNS,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Field Operations,16-06-1993,CA,Tower Hand,Female,62321,Black,Widowed,Fully Meets,2
17-Jun-23,,Area Sales Manager,WBL,Active,Full-Time,Zone C,Full-Time,Unk,,Sales,Project Management - Con,18-05-1943,CA,Project Manager,Male,18409,Black,Divorced,Fully Meets,1
14-Oct-21,,Area Sales Manager,EW,Active,Part-Time,Zone B,Full-Time,Unk,,IT/IS,Wireless,27-11-1966,OR,Technician,Female,40306,Black,Widowed,Fully Meets,1
01-Jun-21,16-Jul-23,Area Sales Manager,MSC,Active,Contract,Zone B,Full-Time,Voluntary,Pass language out side age evidence.,Sales,General - Sga,12-11-1966,ND,Administrator,Male,65183,White,Married,Fully Meets,2
14-Sep-18,,Area Sales Manager,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Engineers,16-08-1959,KY,Engineer,Female,97002,Asian,Single,Fully Meets,4
11-Dec-18,02-Jun-22,Area Sales Manager,PYZ,Active,Full-Time,Zone A,Temporary,Retirement,Popular west moment natural step activity.,Sales,Fielders,02-02-1994,KY,Engineer,Female,29811,Black,Single,Fully Meets,4
06-Aug-22,,Area Sales Manager,WBL,Active,Contract,Zone C,Temporary,Unk,,Sales,General - Sga,02-01-1989,GA,Administrative,Female,89169,Black,Single,Fully Meets,2
28-May-22,24-Feb-23,Area Sales Manager,NEL,Future Start,Contract,Zone C,Part-Time,Retirement,Manager lead both sing.,Sales,Field Operations,11-07-1954,TX,Foreman,Male,63882,Hispanic,Married,Fully Meets,2
16-Jun-19,05-Mar-22,Area Sales Manager,PL,Future Start,Part-Time,Zone C,Part-Time,Resignation,And after why station much cell low.,Sales,Fielders,29-08-1959,TX,Engineer,Male,62328,Asian,Widowed,Fully Meets,2
08-Dec-19,,Area Sales Manager,BPC,Active,Full-Time,Zone C,Temporary,Unk,,Sales,General - Con,27-11-1983,CO,Foreman,Male,74448,Hispanic,Single,Fully Meets,5
12-Mar-20,09-Oct-22,Area Sales Manager,CCDR,Active,Full-Time,Zone B,Part-Time,Retirement,American rule surface very figure.,Sales,Splicing,09-06-1983,CO,Supervisor,Male,18721,White,Widowed,Exceeds,4
06-Apr-20,24-Jul-23,Area Sales Manager,SVG,Active,Full-Time,Zone B,Full-Time,Involuntary,Read stand western white article campaign dog.,Sales,Field Operations,27-10-1991,IN,Technician,Male,78938,Black,Married,Exceeds,2
15-Apr-23,,Area Sales Manager,EW,Active,Contract,Zone A,Temporary,Unk,,Sales,Field Operations,01-03-1948,IN,Manager,Male,45456,White,Married,Needs Improvement,1
10-Nov-20,,Area Sales Manager,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Sales,General - Con,18-02-1981,CA,Laborer,Female,45509,Black,Single,Fully Meets,2
29-Jun-23,09-Jul-23,Area Sales Manager,TNS,Active,Contract,Zone A,Temporary,Retirement,Political likely land country.,Sales,Aerial,16-09-2000,CA,Foreman,Male,13902,Asian,Single,Fully Meets,2
07-Mar-22,,Area Sales Manager,EW,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Field Operations,28-01-1943,OR,Locator,Female,9733,Black,Widowed,Fully Meets,1
31-Jul-21,27-Jan-23,Area Sales Manager,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Baby million million soldier.,Sales,General - Con,14-07-1980,ND,Foreman,Male,35786,Hispanic,Widowed,Exceeds,1
